	gene_id_NP21_R1_
A1BG	0
A1BG_AS1	0
A1CF	2
A2M	1
A2M_AS1	0
A2ML1	0
A2MP1	1
A3GALT2	0
A4GALT	11
A4GNT	0
AA06	0
AAAS	1
AACS	10
AACSP1	7
AADAC	0
AADACL2	1
AADACL2_AS1	0
AADACL3	1
AADACL4	0
AADACP1	2
AADAT	0
AAED1	5
AAGAB	15
AAK1	51
AAMDC	0
AAMP	59
AANAT	3
AAR2	5
AARD	0
AARS	44
AARS2	6
AARSD1	0
AASDH	4
AASDHPPT	5
AASS	9
AATBC	6
AATF	87
AATK	17
AATK_AS1	0
ABALON	0
ABAT	10
ABCA1	14
ABCA10	0
ABCA11P	0
ABCA12	0
ABCA13	119
ABCA17P	1
ABCA2	12
ABCA3	18
ABCA4	3
ABCA5	9
ABCA6	0
ABCA7	35
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	1
ABCB10	5
ABCB11	1
ABCB4	1
ABCB5	4
ABCB6	3
ABCB7	7
ABCB8	9
ABCB9	4
ABCC1	27
ABCC10	3
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	5
ABCC3	5
ABCC4	0
ABCC5	22
ABCC5_AS1	0
ABCC6	2
ABCC6P1	0
ABCC6P2	1
ABCC8	1
ABCC9	1
ABCD1	28
ABCD2	0
ABCD3	8
ABCD4	8
ABCE1	2
ABCF1	78
ABCF2	14
ABCF3	10
ABCG1	12
ABCG2	0
ABCG4	1
ABCG5	0
ABCG8	1
ABHD1	0
ABHD10	5
ABHD11	27
ABHD11_AS1	1
ABHD12	9
ABHD12B	0
ABHD13	6
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	6
ABHD16A	8
ABHD16B	2
ABHD17A	4
ABHD17B	10
ABHD17C	3
ABHD2	18
ABHD3	6
ABHD4	10
ABHD5	2
ABHD6	7
ABHD8	3
ABI1	35
ABI2	20
ABI3	15
ABI3BP	1
ABL1	36
ABL2	24
ABLIM1	45
ABLIM2	11
ABLIM3	0
ABO	2
ABR	59
ABRA	0
ABRACL	11
ABT1	3
ABTB1	12
ABTB2	8
ACAA1	12
ACAA2	0
ACACA	27
ACACB	9
ACAD10	26
ACAD11	0
ACAD8	9
ACAD9	5
ACADL	0
ACADM	4
ACADS	2
ACADSB	1
ACADVL	42
ACAN	1
ACAP1	4
ACAP2	30
ACAP3	14
ACAT1	8
ACAT2	4
ACBD3	220
ACBD4	4
ACBD5	61
ACBD6	8
ACBD7	1
ACCS	11
ACCSL	0
ACD	2
ACE	45
ACE2	10
ACER1	0
ACER2	2
ACER3	6
ACHE	7
ACIN1	395
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	1
ACLY	28
ACMSD	0
ACO1	2
ACO2	19
ACOT1	0
ACOT11	5
ACOT12	1
ACOT13	14
ACOT2	3
ACOT4	1
ACOT6	1
ACOT7	5
ACOT8	0
ACOT9	17
ACOX1	5
ACOX2	2
ACOX3	16
ACOXL	3
ACP1	7
ACP2	5
ACP5	1
ACP6	1
ACPP	0
ACPT	0
ACR	0
ACRBP	1
ACRC	0
ACRV1	0
ACSBG1	5
ACSBG2	1
ACSF2	2
ACSF3	9
ACSL1	39
ACSL3	16
ACSL4	15
ACSL5	6
ACSL6	2
ACSM1	6
ACSM2A	0
ACSM2B	0
ACSM3	2
ACSM4	0
ACSM5	1
ACSM6	0
ACSS1	16
ACSS2	9
ACSS3	5
ACTA1	5
ACTA2	7
ACTA2_AS1	0
ACTB	867
ACTBL2	2
ACTC1	0
ACTG1	736
ACTG1P17	2
ACTG1P20	1
ACTG1P4	2
ACTG2	1
ACTL10	0
ACTL6A	5
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	48
ACTN1_AS1	0
ACTN2	2
ACTN3	2
ACTN4	283
ACTR10	5
ACTR1A	10
ACTR1B	10
ACTR2	46
ACTR3	36
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3
ACTR5	3
ACTR6	7
ACTR8	18
ACTRT1	0
ACTRT2	4
ACTRT3	0
ACVR1	7
ACVR1B	11
ACVR1C	1005
ACVR2A	2
ACVR2B	3
ACVR2B_AS1	0
ACVRL1	2
ACY1	1
ACY3	0
ACYP1	5
ACYP2	1
ADA	25
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	13
ADAM11	10
ADAM12	4
ADAM15	12
ADAM17	9
ADAM18	0
ADAM19	26
ADAM1A	3
ADAM2	0
ADAM20	3
ADAM20P1	2
ADAM21	2
ADAM21P1	0
ADAM22	0
ADAM23	1
ADAM28	29
ADAM29	0
ADAM30	1
ADAM32	1
ADAM33	1
ADAM3A	1
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	12
ADAM9	41
ADAMDEC1	1
ADAMTS1	3
ADAMTS10	0
ADAMTS12	1
ADAMTS13	4
ADAMTS14	6
ADAMTS15	22
ADAMTS16	2
ADAMTS17	1
ADAMTS18	25
ADAMTS19	0
ADAMTS19_AS1	1
ADAMTS2	5
ADAMTS20	1
ADAMTS3	5
ADAMTS4	1
ADAMTS5	0
ADAMTS6	1
ADAMTS7	2
ADAMTS7P1	2
ADAMTS8	4
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	290
ADAMTSL2	2
ADAMTSL3	3
ADAMTSL4	11
ADAMTSL4_AS1	12
ADAMTSL5	1
ADAP1	13
ADAP2	9
ADAR	224
ADARB1	6
ADARB2	27
ADARB2_AS1	0
ADAT1	8
ADAT2	1
ADAT3	3
ADCK1	28
ADCK2	129
ADCK3	5
ADCK4	9
ADCK5	2
ADCY1	8
ADCY10	0
ADCY10P1	0
ADCY2	3
ADCY3	3
ADCY4	3
ADCY5	32
ADCY6	3
ADCY7	11
ADCY8	9
ADCY9	18
ADCYAP1	2
ADCYAP1R1	1
ADD1	51
ADD2	3
ADD3	28
ADD3_AS1	0
ADGB	24
ADGRA1	7
ADGRA1_AS1	0
ADGRA2	8
ADGRA3	4
ADGRB1	3
ADGRB2	3
ADGRB3	1
ADGRD1	0
ADGRE1	1
ADGRE2	39
ADGRE3	0
ADGRE4P	1
ADGRE5	46
ADGRF1	13
ADGRF2	0
ADGRF3	3
ADGRF4	5
ADGRF5	0
ADGRG1	10
ADGRG2	0
ADGRG3	10
ADGRG4	0
ADGRG5	1
ADGRG6	1
ADGRG7	0
ADGRL1	23
ADGRL2	2
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	1
ADGRV1	5
ADH1A	0
ADH1B	0
ADH1C	12
ADH4	1
ADH5	15
ADH6	0
ADH7	31
ADHFE1	3
ADI1	3
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	11
ADIPOR2	4
ADIRF	4
ADK	1
ADM	9
ADM2	13
ADM5	0
ADNP	8
ADNP_AS1	0
ADNP2	5
ADO	7
ADORA1	4
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	4
ADORA3	0
ADPGK	7
ADPGK_AS1	4
ADPRH	85
ADPRHL1	5
ADPRHL2	22
ADPRM	1
ADRA1A	4
ADRA1B	0
ADRA1D	0
ADRA2A	2
ADRA2B	2
ADRA2C	3
ADRB1	14
ADRB2	7
ADRB3	0
ADRBK1	40
ADRBK2	4
ADRM1	40
ADSL	0
ADSS	32
ADSSL1	11
ADTRP	3
AEBP1	30
AEBP2	207
AEN	2
AES	72
AFAP1	106
AFAP1_AS1	1
AFAP1L1	2
AFAP1L2	2
AFF1	63
AFF2	0
AFF3	1
AFF4	32
AFG3L1P	9
AFG3L2	16
AFM	0
AFMID	1
AFP	0
AFTPH	11
AGA	1
AGAP1	30
AGAP1_IT1	0
AGAP11	0
AGAP2	5
AGAP2_AS1	0
AGAP3	30
AGAP4	1
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	1
AGBL1_AS1	0
AGBL2	18
AGBL3	0
AGBL4	3
AGBL4_IT1	0
AGBL5	15
AGBL5_AS1	0
AGER	2
AGFG1	5
AGFG2	19
AGGF1	19
AGK	9
AGL	6
AGMAT	11
AGMO	0
AGO1	15
AGO2	16
AGO3	6
AGO4	16
AGPAT1	5
AGPAT2	1
AGPAT3	21
AGPAT4	2
AGPAT4_IT1	0
AGPAT5	2
AGPS	13
AGR2	27
AGR3	2
AGRN	121
AGRP	3
AGT	0
AGTPBP1	7
AGTR1	0
AGTR2	0
AGTRAP	5
AGXT	0
AGXT2	3
AHCTF1	8
AHCTF1P1	0
AHCY	10
AHCYL1	30
AHCYL2	18
AHDC1	10
AHI1	18
AHNAK	311
AHNAK2	99
AHR	87
AHRR	1
AHSA1	43
AHSA2	65
AHSG	0
AHSP	0
AICDA	0
AIDA	8
AIF1	20
AIF1L	6
AIFM1	6
AIFM2	6
AIFM3	2
AIG1	2
AIM1	29
AIM1L	10
AIM2	11
AIMP1	14
AIMP2	0
AIP	6
AIPL1	1
AIRE	17
AIRN	3
AJAP1	3
AJUBA	1
AK1	11
AK2	13
AK3	10
AK4	0
AK5	0
AK6	4
AK7	99
AK8	15
AK9	200
AKAP1	3
AKAP10	7
AKAP11	21
AKAP12	22
AKAP13	100
AKAP14	3
AKAP17A	73
AKAP2	1
AKAP3	3
AKAP4	0
AKAP5	4
AKAP6	20
AKAP7	4
AKAP8	88
AKAP8L	164
AKAP9	80
AKIP1	5
AKIRIN1	9
AKIRIN2	6
AKNA	99
AKNAD1	0
AKR1A1	19
AKR1B1	1
AKR1B10	6
AKR1B15	0
AKR1C1	9
AKR1C2	24
AKR1C3	10
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	1
AKR7A2	5
AKR7A2P1	0
AKR7A3	1
AKR7L	1
AKT1	42
AKT1S1	13
AKT2	13
AKT3	3
AKTIP	2
ALAD	7
ALAS1	12
ALAS2	0
ALB	0
ALCAM	48
ALDH16A1	7
ALDH18A1	6
ALDH1A1	148
ALDH1A2	2
ALDH1A3	9
ALDH1B1	3
ALDH1L1	10
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	1
ALDH2	6
ALDH3A1	73
ALDH3A2	20
ALDH3B1	58
ALDH3B2	6
ALDH4A1	0
ALDH5A1	6
ALDH6A1	10
ALDH7A1	5
ALDH8A1	1
ALDH9A1	8
ALDOA	153
ALDOB	0
ALDOC	1
ALG1	2
ALG10	2
ALG10B	2
ALG11	0
ALG12	1
ALG13	11
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	1
ALG3	2
ALG5	1
ALG6	0
ALG8	2
ALG9	0
ALK	4
ALKBH1	0
ALKBH2	0
ALKBH3	2
ALKBH3_AS1	0
ALKBH4	3
ALKBH5	26
ALKBH6	5
ALKBH7	0
ALKBH8	3
ALLC	0
ALMS1	46
ALMS1_IT1	1
ALMS1P	8
ALOX12	3
ALOX12_AS1	0
ALOX12B	1
ALOX12P2	8
ALOX15	92
ALOX15B	0
ALOX15P1	2
ALOX5	6
ALOX5AP	2
ALOXE3	2
ALPI	0
ALPK1	21
ALPK2	0
ALPK3	13
ALPL	6
ALPP	0
ALPPL2	0
ALS2	11
ALS2CL	51
ALS2CR11	0
ALS2CR12	28
ALX1	0
ALX3	0
ALX4	7
ALYREF	11
AMACR	0
AMBN	0
AMBP	39
AMBRA1	15
AMD1	15
AMDHD1	0
AMDHD2	5
AMELX	0
AMELY	0
AMER1	17
AMER2	1
AMER3	0
AMFR	10
AMH	2
AMHR2	0
AMICA1	1
AMIGO1	0
AMIGO2	3
AMIGO3	1
AMMECR1	3
AMMECR1L	4
AMN	1
AMN1	1
AMOT	15
AMOTL1	8
AMOTL2	25
AMPD1	0
AMPD2	10
AMPD3	39
AMPH	0
AMT	3
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	7
AMZ2	8
AMZ2P1	0
ANAPC1	4
ANAPC10	0
ANAPC11	6
ANAPC13	4
ANAPC15	1
ANAPC16	28
ANAPC1P1	0
ANAPC2	15
ANAPC4	6
ANAPC5	7
ANAPC7	16
ANG	0
ANGEL1	2
ANGEL2	7
ANGPT1	1
ANGPT2	3
ANGPT4	1
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	1
ANGPTL6	0
ANGPTL7	0
ANHX	1
ANK1	3
ANK2	7
ANK3	50
ANKAR	0
ANKDD1A	4
ANKDD1B	19
ANKEF1	13
ANKFN1	6
ANKFY1	57
ANKH	2
ANKHD1	1
ANKHD1_EIF4EBP3	0
ANKIB1	18
ANKK1	3
ANKLE1	1
ANKLE2	20
ANKMY1	41
ANKMY2	9
ANKRA2	2
ANKRD1	0
ANKRD10	8
ANKRD11	211
ANKRD12	38
ANKRD13A	17
ANKRD13B	1
ANKRD13C	8
ANKRD13D	16
ANKRD16	6
ANKRD17	150
ANKRD18A	3
ANKRD18B	6
ANKRD18DP	1
ANKRD19P	2
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	1
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	8
ANKRD23	17
ANKRD24	4
ANKRD26	11
ANKRD26P1	1
ANKRD26P3	0
ANKRD27	11
ANKRD28	16
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	3
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	4
ANKRD34A	4
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	37
ANKRD36	13
ANKRD36B	4
ANKRD36BP1	4
ANKRD36BP2	0
ANKRD36C	33
ANKRD37	0
ANKRD39	1
ANKRD40	8
ANKRD42	80
ANKRD44	2
ANKRD44_IT1	1
ANKRD45	35
ANKRD46	2
ANKRD49	3
ANKRD50	6
ANKRD52	15
ANKRD53	2
ANKRD54	9
ANKRD55	0
ANKRD6	12
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	8
ANKRD66	13
ANKRD7	0
ANKRD9	7
ANKS1A	45
ANKS1B	1
ANKS3	5
ANKS4B	2
ANKS6	8
ANKUB1	10
ANKZF1	72
ANLN	0
ANO1	3
ANO1_AS2	0
ANO10	1
ANO2	0
ANO3	0
ANO4	0
ANO5	64
ANO6	8
ANO7	3
ANO8	5
ANO9	8
ANOS1	0
ANP32A	74
ANP32A_IT1	2
ANP32AP1	0
ANP32B	307
ANP32C	0
ANP32D	0
ANP32E	215
ANPEP	8
ANTXR1	8
ANTXR2	16
ANTXRL	1
ANTXRLP1	1
ANXA1	518
ANXA10	0
ANXA11	71
ANXA13	0
ANXA2	191
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	27
ANXA4	20
ANXA5	43
ANXA6	8
ANXA7	27
ANXA8	1
ANXA8L1	0
ANXA9	0
AOAH	2
AOAH_IT1	0
AOC1	1
AOC2	1
AOC3	0
AOC4P	0
AOX1	2
AOX2P	0
AP1AR	9
AP1B1	37
AP1B1P1	2
AP1G1	30
AP1G2	7
AP1M1	6
AP1M2	8
AP1S1	4
AP1S2	3
AP1S3	24
AP2A1	18
AP2A2	14
AP2B1	60
AP2M1	15
AP2S1	3
AP3B1	48
AP3B2	16
AP3D1	310
AP3M1	8
AP3M2	2
AP3S1	5
AP3S2	0
AP4B1	5
AP4B1_AS1	0
AP4E1	5
AP4M1	2
AP4S1	9
AP5B1	28
AP5M1	3
AP5S1	11
AP5Z1	9
APAF1	3
APBA1	7
APBA2	2
APBA3	2
APBB1	16
APBB1IP	2
APBB2	5
APBB3	9
APC	15
APC2	11
APCDD1	3
APCDD1L	1
APCDD1L_AS1	2
APCS	0
APEH	11
APELA	0
APEX1	3
APEX2	6
APH1A	13
APH1B	3
API5	12
APIP	0
APITD1	0
APITD1_CORT	0
APLF	2
APLN	0
APLNR	0
APLP1	0
APLP2	119
APMAP	8
APOA1	0
APOA1_AS	0
APOA1BP	3
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	2
APOBEC2	0
APOBEC3A	24
APOBEC3A_B	0
APOBEC3B	5
APOBEC3B_AS1	0
APOBEC3C	14
APOBEC3D	9
APOBEC3F	68
APOBEC3G	22
APOBEC3H	2
APOBEC4	15
APOBR	9
APOC1	0
APOC1P1	3
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	9
APOE	0
APOF	0
APOH	0
APOL1	1375
APOL2	138
APOL3	44
APOL4	17
APOL5	1
APOL6	251
APOLD1	4
APOM	1
APOO	4
APOOL	1
APOOP5	0
APOPT1	8
APP	122
APPBP2	5
APPL1	15
APPL2	19
APRT	3
APTR	5
APTX	1
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	363
AQP4	0
AQP4_AS1	2
AQP5	39
AQP6	1
AQP7	1
AQP7P1	1
AQP7P3	0
AQP8	0
AQP9	12
AQR	15
AR	4
ARAF	13
ARAP1	56
ARAP2	22
ARAP3	10
ARC	6
ARCN1	24
AREG	1
AREL1	7
ARF1	40
ARF3	47
ARF4	10
ARF5	9
ARF6	74
ARFGAP1	16
ARFGAP2	25
ARFGAP3	232
ARFGEF1	25
ARFGEF2	34
ARFGEF3	76
ARFIP1	7
ARFIP2	14
ARFRP1	7
ARG1	0
ARG2	4
ARGFX	4
ARGFXP2	1
ARGLU1	308
ARHGAP1	12
ARHGAP10	2
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	21
ARHGAP15	1
ARHGAP17	21
ARHGAP18	59
ARHGAP19	6
ARHGAP19_SLIT1	0
ARHGAP20	6
ARHGAP21	60
ARHGAP22	1
ARHGAP23	26
ARHGAP24	5
ARHGAP25	7
ARHGAP26	47
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	38
ARHGAP28	0
ARHGAP29	1
ARHGAP30	40
ARHGAP31	4
ARHGAP31_AS1	2
ARHGAP32	51
ARHGAP33	14
ARHGAP35	18
ARHGAP36	0
ARHGAP39	43
ARHGAP4	11
ARHGAP40	0
ARHGAP42	3
ARHGAP44	17
ARHGAP5	59
ARHGAP5_AS1	0
ARHGAP6	4
ARHGAP8	0
ARHGAP9	9
ARHGDIA	64
ARHGDIB	15
ARHGDIG	5
ARHGEF1	45
ARHGEF10	5
ARHGEF10L	13
ARHGEF11	24
ARHGEF12	46
ARHGEF15	2
ARHGEF16	29
ARHGEF17	5
ARHGEF18	48
ARHGEF19	3
ARHGEF2	33
ARHGEF25	0
ARHGEF26	13
ARHGEF26_AS1	0
ARHGEF28	29
ARHGEF3	16
ARHGEF3_AS1	0
ARHGEF33	9
ARHGEF34P	0
ARHGEF35	2
ARHGEF37	7
ARHGEF38	12
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	6
ARHGEF40	7
ARHGEF5	6
ARHGEF6	10
ARHGEF7	12
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	2
ARHGEF9_IT1	0
ARID1A	55
ARID1B	49
ARID2	8
ARID3A	5
ARID3B	10
ARID3C	0
ARID4A	26
ARID4B	149
ARID5A	28
ARID5B	36
ARIH1	135
ARIH2	25
ARIH2OS	0
ARL1	18
ARL10	3
ARL11	1
ARL13A	0
ARL13B	9
ARL14	0
ARL14EP	8
ARL14EPL	0
ARL15	0
ARL16	4
ARL17A	0
ARL17B	0
ARL2	2
ARL2_SNX15	0
ARL2BP	3
ARL3	14
ARL4A	6
ARL4C	7
ARL4D	10
ARL5A	18
ARL5B	13
ARL5C	0
ARL6	1
ARL6IP1	8
ARL6IP4	82
ARL6IP5	3
ARL6IP6	6
ARL8A	15
ARL8B	14
ARL9	0
ARMC1	3
ARMC10	6
ARMC12	0
ARMC2	16
ARMC2_AS1	1
ARMC3	52
ARMC4	23
ARMC5	3
ARMC6	3
ARMC7	12
