	gene_id_WB19_
A1BG	12
A1BG_AS1	4
A1CF	19
A2M	538
A2M_AS1	129
A2ML1	22
A2MP1	28
A3GALT2	8
A4GALT	8
A4GNT	3
AA06	3
AAAS	59
AACS	41
AACSP1	5
AADAC	1
AADACL2	7
AADACL2_AS1	4
AADACL3	3
AADACL4	5
AADACP1	2
AADAT	2
AAED1	57
AAGAB	160
AAK1	1286
AAMDC	14
AAMP	102
AANAT	15
AAR2	126
AARD	4
AARS	198
AARS2	135
AARSD1	0
AASDH	64
AASDHPPT	72
AASS	20
AATBC	69
AATF	343
AATK	53
AATK_AS1	2
ABALON	258
ABAT	52
ABCA1	641
ABCA10	24
ABCA11P	20
ABCA12	26
ABCA13	38
ABCA17P	9
ABCA2	544
ABCA3	65
ABCA4	30
ABCA5	212
ABCA6	12
ABCA7	597
ABCA8	13
ABCA9	14
ABCA9_AS1	0
ABCB1	245
ABCB10	445
ABCB11	7
ABCB4	22
ABCB5	28
ABCB6	44
ABCB7	120
ABCB8	110
ABCB9	16
ABCC1	589
ABCC10	202
ABCC11	10
ABCC12	12
ABCC13	189
ABCC2	45
ABCC3	86
ABCC4	630
ABCC5	130
ABCC5_AS1	4
ABCC6	30
ABCC6P1	8
ABCC6P2	0
ABCC8	12
ABCC9	12
ABCD1	82
ABCD2	81
ABCD3	72
ABCD4	179
ABCE1	228
ABCF1	537
ABCF2	110
ABCF3	190
ABCG1	162
ABCG2	111
ABCG4	9
ABCG5	1
ABCG8	2
ABHD1	22
ABHD10	68
ABHD11	16
ABHD11_AS1	2
ABHD12	84
ABHD12B	2
ABHD13	189
ABHD14A	23
ABHD14A_ACY1	0
ABHD14B	97
ABHD15	74
ABHD16A	220
ABHD16B	18
ABHD17A	375
ABHD17B	34
ABHD17C	6
ABHD2	788
ABHD3	100
ABHD4	77
ABHD5	117
ABHD6	9
ABHD8	26
ABI1	572
ABI2	147
ABI3	69
ABI3BP	31
ABL1	206
ABL2	246
ABLIM1	951
ABLIM2	24
ABLIM3	110
ABO	6
ABR	375
ABRA	4
ABRACL	51
ABT1	172
ABTB1	737
ABTB2	46
ACAA1	202
ACAA2	81
ACACA	277
ACACB	138
ACAD10	106
ACAD11	24
ACAD8	65
ACAD9	140
ACADL	2
ACADM	72
ACADS	59
ACADSB	95
ACADVL	530
ACAN	37
ACAP1	747
ACAP2	648
ACAP3	137
ACAT1	89
ACAT2	52
ACBD3	151
ACBD4	77
ACBD5	143
ACBD6	151
ACBD7	18
ACCS	118
ACCSL	5
ACD	33
ACE	38
ACE2	12
ACER1	4
ACER2	39
ACER3	107
ACHE	32
ACIN1	1048
ACKR1	43
ACKR2	21
ACKR3	6
ACKR4	21
ACLY	468
ACMSD	3
ACO1	42
ACO2	255
ACOT1	3
ACOT11	14
ACOT12	3
ACOT13	107
ACOT2	28
ACOT4	3
ACOT6	3
ACOT7	35
ACOT8	59
ACOT9	56
ACOX1	121
ACOX2	11
ACOX3	58
ACOXL	7
ACP1	339
ACP2	61
ACP5	63
ACP6	16
ACPP	23
ACPT	34
ACR	4
ACRBP	110
ACRC	35
ACRV1	0
ACSBG1	10
ACSBG2	5
ACSF2	18
ACSF3	167
ACSL1	641
ACSL3	246
ACSL4	136
ACSL5	277
ACSL6	156
ACSM1	9
ACSM2A	9
ACSM2B	4
ACSM3	13
ACSM4	2
ACSM5	2
ACSM6	3
ACSS1	162
ACSS2	49
ACSS3	2
ACTA1	0
ACTA2	51
ACTA2_AS1	29
ACTB	12006
ACTBL2	3
ACTC1	6
ACTG1	1659
ACTG1P17	6
ACTG1P20	59
ACTG1P4	6
ACTG2	2
ACTL10	10
ACTL6A	41
ACTL6B	4
ACTL7A	2
ACTL7B	0
ACTL8	1
ACTL9	1
ACTN1	436
ACTN1_AS1	3
ACTN2	3
ACTN3	9
ACTN4	633
ACTR10	154
ACTR1A	217
ACTR1B	214
ACTR2	769
ACTR3	1238
ACTR3B	34
ACTR3BP2	0
ACTR3BP5	3
ACTR3C	10
ACTR5	86
ACTR6	61
ACTR8	91
ACTRT1	4
ACTRT2	2
ACTRT3	2
ACVR1	71
ACVR1B	77
ACVR1C	36
ACVR2A	97
ACVR2B	76
ACVR2B_AS1	3
ACVRL1	10
ACY1	0
ACY3	5
ACYP1	18
ACYP2	7
ADA	113
ADAD1	5
ADAD2	3
ADAL	76
ADAM10	687
ADAM11	5
ADAM12	23
ADAM15	114
ADAM17	370
ADAM18	3
ADAM19	300
ADAM1A	26
ADAM2	6
ADAM20	7
ADAM20P1	11
ADAM21	4
ADAM21P1	3
ADAM22	46
ADAM23	14
ADAM28	112
ADAM29	2
ADAM30	3
ADAM32	12
ADAM33	5
ADAM3A	0
ADAM5	3
ADAM6	0
ADAM7	7
ADAM8	699
ADAM9	147
ADAMDEC1	12
ADAMTS1	23
ADAMTS10	222
ADAMTS12	12
ADAMTS13	12
ADAMTS14	7
ADAMTS15	3
ADAMTS16	7
ADAMTS17	79
ADAMTS18	12
ADAMTS19	5
ADAMTS19_AS1	0
ADAMTS2	12
ADAMTS20	2
ADAMTS3	16
ADAMTS4	21
ADAMTS5	7
ADAMTS6	39
ADAMTS7	7
ADAMTS7P1	11
ADAMTS8	6
ADAMTS9	18
ADAMTS9_AS1	4
ADAMTS9_AS2	6
ADAMTSL1	11
ADAMTSL2	9
ADAMTSL3	16
ADAMTSL4	164
ADAMTSL4_AS1	32
ADAMTSL5	16
ADAP1	197
ADAP2	62
ADAR	4250
ADARB1	124
ADARB2	15
ADARB2_AS1	3
ADAT1	163
ADAT2	97
ADAT3	9
ADCK1	13
ADCK2	83
ADCK3	208
ADCK4	55
ADCK5	33
ADCY1	18
ADCY10	23
ADCY10P1	57
ADCY2	13
ADCY3	101
ADCY4	47
ADCY5	8
ADCY6	24
ADCY7	1121
ADCY8	2
ADCY9	151
ADCYAP1	2
ADCYAP1R1	17
ADD1	971
ADD2	98
ADD3	1142
ADD3_AS1	8
ADGB	7
ADGRA1	1
ADGRA1_AS1	1
ADGRA2	30
ADGRA3	44
ADGRB1	21
ADGRB2	17
ADGRB3	6
ADGRD1	16
ADGRE1	74
ADGRE2	195
ADGRE3	15
ADGRE4P	19
ADGRE5	2212
ADGRF1	22
ADGRF2	9
ADGRF3	48
ADGRF4	3
ADGRF5	9
ADGRG1	529
ADGRG2	15
ADGRG3	87
ADGRG4	24
ADGRG5	99
ADGRG6	17
ADGRG7	4
ADGRL1	172
ADGRL2	4
ADGRL3	10
ADGRL3_AS1	0
ADGRL4	3
ADGRV1	26
ADH1A	1
ADH1B	4
ADH1C	2
ADH4	2
ADH5	133
ADH6	5
ADH7	0
ADHFE1	34
ADI1	138
ADIG	4
ADIPOQ	9
ADIPOQ_AS1	5
ADIPOR1	13871
ADIPOR2	303
ADIRF	6
ADK	110
ADM	73
ADM2	13
ADM5	4
ADNP	547
ADNP_AS1	33
ADNP2	444
ADO	87
ADORA1	2
ADORA2A	15
ADORA2A_AS1	43
ADORA2B	9
ADORA3	0
ADPGK	392
ADPGK_AS1	35
ADPRH	29
ADPRHL1	2
ADPRHL2	97
ADPRM	56
ADRA1A	3
ADRA1B	3
ADRA1D	5
ADRA2A	3
ADRA2B	2
ADRA2C	2
ADRB1	14
ADRB2	77
ADRB3	0
ADRBK1	1018
ADRBK2	109
ADRM1	155
ADSL	150
ADSS	247
ADSSL1	16
ADTRP	63
AEBP1	42
AEBP2	298
AEN	243
AES	699
AFAP1	68
AFAP1_AS1	17
AFAP1L1	21
AFAP1L2	24
AFF1	1486
AFF2	34
AFF3	121
AFF4	1363
AFG3L1P	80
AFG3L2	238
AFM	12
AFMID	7
AFP	2
AFTPH	361
AGA	31
AGAP1	117
AGAP1_IT1	1
AGAP11	7
AGAP2	196
AGAP2_AS1	4
AGAP3	78
AGAP4	90
AGAP5	52
AGAP6	60
AGAP7P	20
AGAP9	81
AGBL1	2
AGBL1_AS1	1
AGBL2	20
AGBL3	17
AGBL4	10
AGBL4_IT1	3
AGBL5	144
AGBL5_AS1	0
AGER	98
AGFG1	739
AGFG2	46
AGGF1	319
AGK	205
AGL	113
AGMAT	33
AGMO	3
AGO1	393
AGO2	729
AGO3	143
AGO4	229
AGPAT1	156
AGPAT2	44
AGPAT3	339
AGPAT4	180
AGPAT4_IT1	21
AGPAT5	41
AGPS	187
AGR2	0
AGR3	3
AGRN	179
AGRP	8
AGT	2
AGTPBP1	891
AGTR1	0
AGTR2	2
AGTRAP	73
AGXT	4
AGXT2	1
AHCTF1	921
AHCTF1P1	3
AHCY	42
AHCYL1	123
AHCYL2	66
AHDC1	82
AHI1	83
AHNAK	20271
AHNAK2	23
AHR	878
AHRR	9
AHSA1	111
AHSA2	388
AHSG	0
AHSP	230
AICDA	10
AIDA	347
AIF1	152
AIF1L	8
AIFM1	70
AIFM2	26
AIFM3	34
AIG1	45
AIM1	725
AIM1L	13
AIM2	22
AIMP1	199
AIMP2	10
AIP	216
AIPL1	7
AIRE	7
AIRN	23
AJAP1	4
AJUBA	13
AK1	170
AK2	239
AK3	100
AK4	13
AK5	113
AK6	24
AK7	12
AK8	5
AK9	75
AKAP1	105
AKAP10	203
AKAP11	333
AKAP12	22
AKAP13	3043
AKAP14	16
AKAP17A	443
AKAP2	2
AKAP3	9
AKAP4	2
AKAP5	55
AKAP6	16
AKAP7	793
AKAP8	565
AKAP8L	432
AKAP9	1089
AKIP1	8
AKIRIN1	340
AKIRIN2	245
AKNA	2091
AKNAD1	1
AKR1A1	57
AKR1B1	87
AKR1B10	5
AKR1B15	3
AKR1C1	6
AKR1C2	12
AKR1C3	41
AKR1C4	7
AKR1C6P	7
AKR1C8P	5
AKR1D1	5
AKR1E2	48
AKR7A2	68
AKR7A2P1	12
AKR7A3	10
AKR7L	19
AKT1	442
AKT1S1	71
AKT2	950
AKT3	388
AKTIP	59
ALAD	127
ALAS1	86
ALAS2	20915
ALB	2
ALCAM	57
ALDH16A1	100
ALDH18A1	85
ALDH1A1	28
ALDH1A2	12
ALDH1A3	14
ALDH1B1	17
ALDH1L1	7
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	16
ALDH2	66
ALDH3A1	3
ALDH3A2	68
ALDH3B1	55
ALDH3B2	2
ALDH4A1	17
ALDH5A1	513
ALDH6A1	36
ALDH7A1	20
ALDH8A1	28
ALDH9A1	125
ALDOA	1123
ALDOB	1
ALDOC	27
ALG1	38
ALG10	55
ALG10B	51
ALG11	40
ALG12	100
ALG13	251
ALG14	2
ALG1L	4
ALG1L2	6
ALG1L9P	23
ALG2	71
ALG3	53
ALG5	52
ALG6	67
ALG8	26
ALG9	139
ALK	54
ALKBH1	46
ALKBH2	25
ALKBH3	78
ALKBH3_AS1	5
ALKBH4	32
ALKBH5	566
ALKBH6	34
ALKBH7	30
ALKBH8	59
ALLC	1
ALMS1	703
ALMS1_IT1	16
ALMS1P	20
ALOX12	55
ALOX12_AS1	11
ALOX12B	6
ALOX12P2	21
ALOX15	5
ALOX15B	5
ALOX15P1	6
ALOX5	288
ALOX5AP	132
ALOXE3	13
ALPI	7
ALPK1	125
ALPK2	19
ALPK3	33
ALPL	32
ALPP	10
ALPPL2	2
ALS2	100
ALS2CL	62
ALS2CR11	6
ALS2CR12	949
ALX1	0
ALX3	9
ALX4	11
ALYREF	139
AMACR	1
AMBN	8
AMBP	5
AMBRA1	370
AMD1	723
AMDHD1	11
AMDHD2	133
AMELX	1
AMELY	0
AMER1	56
AMER2	18
AMER3	4
AMFR	849
AMH	4
AMHR2	5
AMICA1	99
AMIGO1	24
AMIGO2	64
AMIGO3	52
AMMECR1	168
AMMECR1L	132
AMN	2
