	gene_id_NP76_R1_
A1BG	0
A1BG_AS1	0
A1CF	1
A2M	19
A2M_AS1	1
A2ML1	42
A2MP1	0
A3GALT2	1
A4GALT	231
A4GNT	0
AA06	0
AAAS	16
AACS	53
AACSP1	21
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	2
AADACL4	0
AADACP1	0
AADAT	13
AAED1	1
AAGAB	23
AAK1	125
AAMDC	6
AAMP	217
AANAT	6
AAR2	22
AARD	0
AARS	91
AARS2	30
AARSD1	2
AASDH	5
AASDHPPT	23
AASS	16
AATBC	13
AATF	168
AATK	17
AATK_AS1	1
ABALON	3
ABAT	36
ABCA1	174
ABCA10	18
ABCA11P	7
ABCA12	21
ABCA13	642
ABCA17P	3
ABCA2	52
ABCA3	25
ABCA4	10
ABCA5	46
ABCA6	2
ABCA7	348
ABCA8	1
ABCA9	6
ABCA9_AS1	0
ABCB1	7
ABCB10	10
ABCB11	4
ABCB4	4
ABCB5	0
ABCB6	25
ABCB7	13
ABCB8	48
ABCB9	2
ABCC1	191
ABCC10	68
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	4
ABCC3	46
ABCC4	38
ABCC5	139
ABCC5_AS1	1
ABCC6	3
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	2
ABCD1	48
ABCD2	2
ABCD3	121
ABCD4	65
ABCE1	11
ABCF1	341
ABCF2	57
ABCF3	94
ABCG1	141
ABCG2	0
ABCG4	2
ABCG5	0
ABCG8	0
ABHD1	1
ABHD10	21
ABHD11	80
ABHD11_AS1	6
ABHD12	28
ABHD12B	2
ABHD13	18
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	9
ABHD15	21
ABHD16A	55
ABHD16B	10
ABHD17A	13
ABHD17B	22
ABHD17C	22
ABHD2	165
ABHD3	11
ABHD4	26
ABHD5	26
ABHD6	6
ABHD8	9
ABI1	90
ABI2	27
ABI3	14
ABI3BP	3
ABL1	88
ABL2	37
ABLIM1	261
ABLIM2	7
ABLIM3	12
ABO	17
ABR	265
ABRA	0
ABRACL	17
ABT1	27
ABTB1	49
ABTB2	17
ACAA1	54
ACAA2	0
ACACA	108
ACACB	66
ACAD10	39
ACAD11	3
ACAD8	48
ACAD9	45
ACADL	1
ACADM	8
ACADS	3
ACADSB	16
ACADVL	433
ACAN	0
ACAP1	20
ACAP2	128
ACAP3	174
ACAT1	10
ACAT2	2
ACBD3	612
ACBD4	23
ACBD5	74
ACBD6	29
ACBD7	2
ACCS	38
ACCSL	0
ACD	9
ACE	32
ACE2	8
ACER1	0
ACER2	10
ACER3	10
ACHE	4
ACIN1	816
ACKR1	0
ACKR2	3
ACKR3	5
ACKR4	1
ACLY	95
ACMSD	0
ACO1	31
ACO2	86
ACOT1	0
ACOT11	52
ACOT12	0
ACOT13	26
ACOT2	6
ACOT4	2
ACOT6	0
ACOT7	35
ACOT8	9
ACOT9	16
ACOX1	45
ACOX2	12
ACOX3	64
ACOXL	1
ACP1	18
ACP2	34
ACP5	14
ACP6	19
ACPP	4
ACPT	3
ACR	0
ACRBP	12
ACRC	9
ACRV1	0
ACSBG1	4
ACSBG2	0
ACSF2	66
ACSF3	51
ACSL1	32
ACSL3	87
ACSL4	13
ACSL5	48
ACSL6	1
ACSM1	6
ACSM2A	0
ACSM2B	0
ACSM3	1
ACSM4	0
ACSM5	1
ACSM6	0
ACSS1	36
ACSS2	39
ACSS3	11
ACTA1	2
ACTA2	5
ACTA2_AS1	0
ACTB	898
ACTBL2	2
ACTC1	0
ACTG1	947
ACTG1P17	2
ACTG1P20	6
ACTG1P4	8
ACTG2	2
ACTL10	17
ACTL6A	14
ACTL6B	1
ACTL7A	0
ACTL7B	2
ACTL8	2
ACTL9	5
ACTN1	81
ACTN1_AS1	0
ACTN2	4
ACTN3	2
ACTN4	856
ACTR10	15
ACTR1A	21
ACTR1B	68
ACTR2	108
ACTR3	69
ACTR3B	9
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	7
ACTR6	13
ACTR8	51
ACTRT1	0
ACTRT2	23
ACTRT3	1
ACVR1	27
ACVR1B	44
ACVR1C	503
ACVR2A	21
ACVR2B	9
ACVR2B_AS1	9
ACVRL1	4
ACY1	0
ACY3	0
ACYP1	7
ACYP2	4
ADA	62
ADAD1	0
ADAD2	5
ADAL	2
ADAM10	95
ADAM11	3
ADAM12	5
ADAM15	119
ADAM17	67
ADAM18	0
ADAM19	2
ADAM1A	16
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	14
ADAM28	290
ADAM29	0
ADAM30	0
ADAM32	3
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	44
ADAM9	134
ADAMDEC1	1
ADAMTS1	1
ADAMTS10	3
ADAMTS12	2
ADAMTS13	16
ADAMTS14	4
ADAMTS15	3
ADAMTS16	3
ADAMTS17	22
ADAMTS18	14
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	1
ADAMTS3	15
ADAMTS4	4
ADAMTS5	1
ADAMTS6	5
ADAMTS7	7
ADAMTS7P1	0
ADAMTS8	19
ADAMTS9	3
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	75
ADAMTSL2	7
ADAMTSL3	12
ADAMTSL4	47
ADAMTSL4_AS1	6
ADAMTSL5	8
ADAP1	25
ADAP2	1
ADAR	327
ADARB1	10
ADARB2	101
ADARB2_AS1	0
ADAT1	6
ADAT2	4
ADAT3	6
ADCK1	13
ADCK2	23
ADCK3	56
ADCK4	28
ADCK5	27
ADCY1	3
ADCY10	5
ADCY10P1	0
ADCY2	14
ADCY3	33
ADCY4	36
ADCY5	3
ADCY6	134
ADCY7	9
ADCY8	16
ADCY9	33
ADCYAP1	2
ADCYAP1R1	0
ADD1	155
ADD2	0
ADD3	94
ADD3_AS1	2
ADGB	5
ADGRA1	6
ADGRA1_AS1	0
ADGRA2	9
ADGRA3	9
ADGRB1	2
ADGRB2	4
ADGRB3	2
ADGRD1	0
ADGRE1	1
ADGRE2	7
ADGRE3	0
ADGRE4P	0
ADGRE5	46
ADGRF1	59
ADGRF2	0
ADGRF3	5
ADGRF4	1
ADGRF5	0
ADGRG1	206
ADGRG2	1
ADGRG3	15
ADGRG4	0
ADGRG5	2
ADGRG6	56
ADGRG7	0
ADGRL1	54
ADGRL2	4
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	17
ADH1A	0
ADH1B	2
ADH1C	264
ADH4	3
ADH5	29
ADH6	3
ADH7	126
ADHFE1	8
ADI1	59
ADIG	0
ADIPOQ	1
ADIPOQ_AS1	0
ADIPOR1	54
ADIPOR2	15
ADIRF	72
ADK	16
ADM	10
ADM2	9
ADM5	0
ADNP	64
ADNP_AS1	8
ADNP2	15
ADO	6
ADORA1	12
ADORA2A	2
ADORA2A_AS1	3
ADORA2B	26
ADORA3	0
ADPGK	14
ADPGK_AS1	1
ADPRH	33
ADPRHL1	6
ADPRHL2	19
ADPRM	0
ADRA1A	6
ADRA1B	2
ADRA1D	1
ADRA2A	2
ADRA2B	1
ADRA2C	5
ADRB1	35
ADRB2	14
ADRB3	4
ADRBK1	237
ADRBK2	15
ADRM1	138
ADSL	12
ADSS	61
ADSSL1	10
ADTRP	17
AEBP1	17
AEBP2	545
AEN	10
AES	424
AFAP1	58
AFAP1_AS1	6
AFAP1L1	6
AFAP1L2	7
AFF1	246
AFF2	1
AFF3	0
AFF4	192
AFG3L1P	45
AFG3L2	43
AFM	0
AFMID	20
AFP	0
AFTPH	37
AGA	14
AGAP1	157
AGAP1_IT1	3
AGAP11	18
AGAP2	11
AGAP2_AS1	0
AGAP3	135
AGAP4	3
AGAP5	6
AGAP6	5
AGAP7P	0
AGAP9	7
AGBL1	0
AGBL1_AS1	0
AGBL2	7
AGBL3	4
AGBL4	4
AGBL4_IT1	0
AGBL5	35
AGBL5_AS1	0
AGER	28
AGFG1	26
AGFG2	125
AGGF1	53
AGK	26
AGL	57
AGMAT	8
AGMO	0
AGO1	74
AGO2	76
AGO3	26
AGO4	47
AGPAT1	19
AGPAT2	33
AGPAT3	66
AGPAT4	13
AGPAT4_IT1	0
AGPAT5	6
AGPS	17
AGR2	184
AGR3	4
AGRN	703
AGRP	1
AGT	0
AGTPBP1	14
AGTR1	2
AGTR2	0
AGTRAP	1
AGXT	0
AGXT2	0
AHCTF1	39
AHCTF1P1	1
AHCY	37
AHCYL1	101
AHCYL2	67
AHDC1	95
AHI1	54
AHNAK	2381
AHNAK2	125
AHR	298
AHRR	4
AHSA1	44
AHSA2	243
AHSG	0
AHSP	0
AICDA	0
AIDA	4
AIF1	7
AIF1L	24
AIFM1	31
AIFM2	12
AIFM3	14
AIG1	5
AIM1	200
AIM1L	40
AIM2	4
AIMP1	34
AIMP2	7
AIP	20
AIPL1	0
AIRE	0
AIRN	8
AJAP1	48
AJUBA	13
AK1	43
AK2	57
AK3	25
AK4	3
AK5	0
AK6	2
AK7	16
AK8	1
AK9	104
AKAP1	102
AKAP10	34
AKAP11	43
AKAP12	128
AKAP13	616
AKAP14	0
AKAP17A	440
AKAP2	1
AKAP3	0
AKAP4	0
AKAP5	1
AKAP6	2
AKAP7	6
AKAP8	373
AKAP8L	794
AKAP9	305
AKIP1	10
AKIRIN1	14
AKIRIN2	24
AKNA	113
AKNAD1	3
AKR1A1	195
AKR1B1	10
AKR1B10	39
AKR1B15	1
AKR1C1	99
AKR1C2	127
AKR1C3	23
AKR1C4	2
AKR1C6P	0
AKR1C8P	3
AKR1D1	0
AKR1E2	4
AKR7A2	18
AKR7A2P1	0
AKR7A3	2
AKR7L	1
AKT1	209
AKT1S1	78
AKT2	91
AKT3	6
AKTIP	11
ALAD	65
ALAS1	93
ALAS2	0
ALB	0
ALCAM	530
ALDH16A1	89
ALDH18A1	74
ALDH1A1	1070
ALDH1A2	14
ALDH1A3	40
ALDH1B1	7
ALDH1L1	122
ALDH1L1_AS1	3
ALDH1L1_AS2	6
ALDH1L2	1
ALDH2	116
ALDH3A1	1107
ALDH3A2	146
ALDH3B1	131
ALDH3B2	51
ALDH4A1	12
ALDH5A1	32
ALDH6A1	7
ALDH7A1	34
ALDH8A1	2
ALDH9A1	23
ALDOA	704
ALDOB	0
ALDOC	5
ALG1	11
ALG10	3
ALG10B	2
ALG11	12
ALG12	18
ALG13	35
ALG14	1
ALG1L	2
ALG1L2	0
ALG1L9P	0
ALG2	21
ALG3	13
ALG5	13
ALG6	7
ALG8	6
ALG9	8
ALK	9
ALKBH1	5
ALKBH2	34
ALKBH3	5
ALKBH3_AS1	0
ALKBH4	6
ALKBH5	79
ALKBH6	8
ALKBH7	16
ALKBH8	10
ALLC	0
ALMS1	26
ALMS1_IT1	1
ALMS1P	3
ALOX12	6
ALOX12_AS1	1
ALOX12B	0
ALOX12P2	49
ALOX15	2325
ALOX15B	21
ALOX15P1	1
ALOX5	4
ALOX5AP	2
ALOXE3	0
ALPI	1
ALPK1	72
ALPK2	3
ALPK3	34
ALPL	130
ALPP	2
ALPPL2	18
ALS2	41
ALS2CL	343
ALS2CR11	0
ALS2CR12	6
ALX1	0
ALX3	2
ALX4	3
ALYREF	22
AMACR	11
AMBN	0
AMBP	3
AMBRA1	85
AMD1	57
AMDHD1	1
AMDHD2	38
AMELX	0
AMELY	0
AMER1	30
AMER2	0
AMER3	1
AMFR	17
AMH	8
AMHR2	0
AMICA1	6
AMIGO1	8
AMIGO2	4
AMIGO3	3
AMMECR1	25
AMMECR1L	20
AMN	35
AMN1	0
AMOT	32
AMOTL1	14
AMOTL2	26
AMPD1	0
AMPD2	65
AMPD3	91
AMPH	0
AMT	12
AMTN	1
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	1
AMY2B	6
AMZ1	1
AMZ2	16
AMZ2P1	6
ANAPC1	13
ANAPC10	4
ANAPC11	20
ANAPC13	10
ANAPC15	2
ANAPC16	78
ANAPC1P1	0
ANAPC2	146
ANAPC4	15
ANAPC5	78
ANAPC7	45
ANG	1
ANGEL1	7
ANGEL2	23
ANGPT1	2
ANGPT2	3
ANGPT4	0
ANGPTL1	3
ANGPTL2	10
ANGPTL3	0
ANGPTL4	16
ANGPTL5	0
ANGPTL6	2
ANGPTL7	0
ANHX	0
ANK1	5
ANK2	12
ANK3	367
ANKAR	0
ANKDD1A	20
ANKDD1B	15
ANKEF1	13
ANKFN1	0
ANKFY1	115
ANKH	15
ANKHD1	5
ANKHD1_EIF4EBP3	1
ANKIB1	66
ANKK1	3
ANKLE1	2
ANKLE2	145
ANKMY1	46
ANKMY2	37
ANKRA2	8
ANKRD1	0
ANKRD10	35
ANKRD11	924
ANKRD12	138
ANKRD13A	91
ANKRD13B	15
ANKRD13C	23
ANKRD13D	140
ANKRD16	11
ANKRD17	551
ANKRD18A	3
ANKRD18B	2
ANKRD18DP	0
ANKRD19P	9
ANKRD2	6
ANKRD20A1	0
ANKRD20A11P	11
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	2
ANKRD20A9P	0
ANKRD22	9
ANKRD23	68
ANKRD24	26
ANKRD26	37
ANKRD26P1	2
ANKRD26P3	0
ANKRD27	54
ANKRD28	51
ANKRD29	1
ANKRD30A	1
ANKRD30B	0
ANKRD30BL	5
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	3
ANKRD34A	1
ANKRD34B	0
ANKRD34C	1
ANKRD34C_AS1	0
ANKRD35	82
ANKRD36	65
ANKRD36B	37
ANKRD36BP1	3
ANKRD36BP2	1
ANKRD36C	357
ANKRD37	5
ANKRD39	4
ANKRD40	17
ANKRD42	25
ANKRD44	2
ANKRD44_IT1	0
ANKRD45	12
ANKRD46	5
ANKRD49	7
ANKRD50	66
ANKRD52	67
ANKRD53	6
ANKRD54	20
ANKRD55	1
ANKRD6	149
ANKRD60	0
ANKRD61	1
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	1
ANKRD65	123
ANKRD66	0
ANKRD7	0
ANKRD9	47
ANKS1A	78
ANKS1B	0
ANKS3	35
ANKS4B	0
ANKS6	58
ANKUB1	0
ANKZF1	285
ANLN	10
ANO1	29
ANO1_AS2	0
ANO10	22
ANO2	6
ANO3	0
ANO4	2
ANO5	103
ANO6	45
ANO7	4
ANO8	167
ANO9	129
ANOS1	2
ANP32A	106
ANP32A_IT1	0
ANP32AP1	0
ANP32B	405
ANP32C	0
ANP32D	1
ANP32E	140
ANPEP	329
ANTXR1	58
ANTXR2	20
ANTXRL	0
ANTXRLP1	2
ANXA1	471
ANXA10	0
ANXA11	281
ANXA13	10
ANXA2	268
ANXA2P1	0
ANXA2P2	5
ANXA2P3	3
ANXA2R	0
ANXA3	31
ANXA4	65
ANXA5	77
ANXA6	7
ANXA7	33
ANXA8	15
ANXA8L1	16
ANXA9	8
AOAH	3
AOAH_IT1	0
AOC1	1
AOC2	5
AOC3	2
AOC4P	1
AOX1	1
AOX2P	1
AP1AR	18
AP1B1	153
AP1B1P1	0
AP1G1	82
AP1G2	99
AP1M1	24
AP1M2	48
AP1S1	16
AP1S2	1
AP1S3	14
AP2A1	78
AP2A2	98
AP2B1	10
AP2M1	90
AP2S1	39
AP3B1	127
AP3B2	30
AP3D1	1033
AP3M1	14
AP3M2	4
AP3S1	13
AP3S2	2
AP4B1	11
AP4B1_AS1	0
AP4E1	27
AP4M1	6
AP4S1	10
AP5B1	62
AP5M1	8
AP5S1	14
AP5Z1	82
APAF1	28
APBA1	55
APBA2	1
APBA3	17
APBB1	4
APBB1IP	22
APBB2	29
APBB3	67
APC	27
APC2	21
APCDD1	3
APCDD1L	3
APCDD1L_AS1	0
APCS	0
APEH	78
APELA	0
APEX1	82
APEX2	10
APH1A	33
APH1B	1
API5	23
APIP	5
APITD1	0
APITD1_CORT	0
APLF	7
APLN	0
APLNR	0
APLP1	0
APLP2	910
APMAP	15
APOA1	0
APOA1_AS	0
APOA1BP	9
APOA2	0
APOA4	0
APOA5	0
APOB	1
APOBEC1	0
APOBEC2	1
APOBEC3A	3
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	0
APOBEC3C	22
APOBEC3D	6
APOBEC3F	10
APOBEC3G	5
APOBEC3H	2
APOBEC4	2
APOBR	63
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	11
APOE	51
APOF	0
APOH	0
APOL1	403
APOL2	63
APOL3	17
APOL4	13
APOL5	0
APOL6	210
APOLD1	0
APOM	0
APOO	7
APOOL	9
APOOP5	0
APOPT1	11
APP	606
APPBP2	31
APPL1	27
APPL2	46
APRT	22
APTR	28
APTX	17
AQP1	3
AQP10	5
AQP11	7
AQP12A	0
AQP12B	0
AQP2	6
AQP3	2615
AQP4	0
AQP4_AS1	8
AQP5	506
AQP6	19
AQP7	9
AQP7P1	1
AQP7P3	1
AQP8	0
AQP9	0
AQR	78
AR	42
ARAF	123
ARAP1	228
ARAP2	37
ARAP3	77
ARC	2
ARCN1	87
AREG	2
AREL1	56
ARF1	123
ARF3	133
ARF4	45
ARF5	27
ARF6	184
ARFGAP1	143
ARFGAP2	206
ARFGAP3	387
ARFGEF1	183
ARFGEF2	140
ARFGEF3	326
ARFIP1	33
ARFIP2	75
ARFRP1	61
ARG1	0
ARG2	12
ARGFX	0
ARGFXP2	1
ARGLU1	1796
ARHGAP1	148
ARHGAP10	10
ARHGAP11A	10
ARHGAP11B	2
ARHGAP12	64
ARHGAP15	1
ARHGAP17	64
ARHGAP18	48
ARHGAP19	7
ARHGAP19_SLIT1	0
ARHGAP20	19
ARHGAP21	36
ARHGAP22	4
ARHGAP23	210
ARHGAP24	55
ARHGAP25	8
ARHGAP26	107
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	117
ARHGAP28	4
ARHGAP29	10
ARHGAP30	107
ARHGAP31	6
ARHGAP31_AS1	1
ARHGAP32	205
ARHGAP33	23
ARHGAP35	121
ARHGAP36	4
ARHGAP39	65
ARHGAP4	28
ARHGAP40	4
ARHGAP42	15
ARHGAP44	23
ARHGAP5	95
ARHGAP5_AS1	10
ARHGAP6	8
ARHGAP8	5
ARHGAP9	19
ARHGDIA	179
ARHGDIB	66
ARHGDIG	3
ARHGEF1	282
ARHGEF10	61
ARHGEF10L	121
ARHGEF11	154
ARHGEF12	185
ARHGEF15	1
ARHGEF16	295
ARHGEF17	45
ARHGEF18	142
ARHGEF19	43
ARHGEF2	126
ARHGEF25	0
ARHGEF26	11
ARHGEF26_AS1	0
ARHGEF28	166
ARHGEF3	49
ARHGEF3_AS1	1
ARHGEF33	5
ARHGEF34P	4
ARHGEF35	2
ARHGEF37	95
ARHGEF38	13
ARHGEF38_IT1	1
ARHGEF39	3
ARHGEF4	36
ARHGEF40	37
ARHGEF5	32
ARHGEF6	28
ARHGEF7	92
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	18
ARHGEF9_IT1	0
ARID1A	311
ARID1B	213
ARID2	78
ARID3A	11
ARID3B	12
ARID3C	0
ARID4A	117
ARID4B	275
ARID5A	36
ARID5B	157
ARIH1	305
ARIH2	114
ARIH2OS	0
ARL1	72
ARL10	10
ARL11	3
ARL13A	0
ARL13B	11
ARL14	0
ARL14EP	13
ARL14EPL	0
ARL15	2
ARL16	20
ARL17A	3
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	5
ARL3	16
ARL4A	16
ARL4C	29
ARL4D	92
ARL5A	9
ARL5B	11
ARL5C	1
ARL6	2
ARL6IP1	47
ARL6IP4	419
ARL6IP5	16
ARL6IP6	19
ARL8A	34
ARL8B	29
ARL9	1
ARMC1	2
ARMC10	14
ARMC12	1
ARMC2	12
ARMC2_AS1	2
ARMC3	8
ARMC4	2
ARMC5	22
ARMC6	19
