	gene_id_WB51_
ADGRF3	10
ADGRF4	0
ADGRF5	0
ADGRG1	81
ADGRG2	7
ADGRG3	306
ADGRG4	0
ADGRG5	31
ADGRG6	0
ADGRG7	0
ADGRL1	44
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	6
ADH1A	1
ADH1B	0
ADH1C	0
ADH4	0
ADH5	82
ADH6	1
ADH7	0
ADHFE1	21
ADI1	98
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	57180
ADIPOR2	480
ADIRF	1
ADK	100
ADM	187
ADM2	4
ADM5	0
ADNP	248
ADNP_AS1	12
ADNP2	156
ADO	70
ADORA1	1
ADORA2A	23
ADORA2A_AS1	82
ADORA2B	5
ADORA3	1
ADPGK	302
ADPGK_AS1	23
ADPRH	52
ADPRHL1	0
ADPRHL2	47
ADPRM	31
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	2
ADRA2B	1
ADRA2C	0
ADRB1	2
ADRB2	82
ADRB3	0
ADRBK1	1008
ADRBK2	415
ADRM1	157
ADSL	151
ADSS	172
ADSSL1	3
ADTRP	2
AEBP1	8
AEBP2	117
AEN	134
AES	386
AFAP1	22
AFAP1_AS1	4
AFAP1L1	0
AFAP1L2	11
AFF1	2191
AFF2	36
AFF3	88
AFF4	647
AFG3L1P	75
AFG3L2	194
AFM	0
AFMID	15
AFP	0
AFTPH	426
AGA	26
AGAP1	11
AGAP1_IT1	0
AGAP11	0
AGAP2	92
AGAP2_AS1	0
AGAP3	44
AGAP4	78
AGAP5	88
AGAP6	44
AGAP7P	29
AGAP9	46
AGBL1	0
AGBL1_AS1	0
AGBL2	3
AGBL3	6
AGBL4	0
AGBL4_IT1	0
AGBL5	106
AGBL5_AS1	0
AGER	92
AGFG1	707
AGFG2	20
AGGF1	337
AGK	71
AGL	66
AGMAT	7
AGMO	0
AGO1	326
AGO2	2157
AGO3	107
AGO4	528
AGPAT1	152
AGPAT2	59
AGPAT3	532
AGPAT4	90
AGPAT4_IT1	6
AGPAT5	52
AGPS	198
AGR2	0
AGR3	0
AGRN	145
AGRP	2
AGT	0
AGTPBP1	1241
AGTR1	1
AGTR2	0
AGTRAP	89
AGXT	0
AGXT2	0
AHCTF1	556
AHCTF1P1	3
AHCY	67
AHCYL1	166
AHCYL2	37
AHDC1	17
AHI1	51
AHNAK	13884
AHNAK2	6
AHR	757
AHRR	2
AHSA1	107
AHSA2	291
AHSG	0
AHSP	855
AICDA	1
AIDA	675
AIF1	606
AIF1L	0
AIFM1	58
AIFM2	10
AIFM3	42
AIG1	17
AIM1	644
AIM1L	7
AIM2	50
AIMP1	89
AIMP2	10
AIP	73
AIPL1	0
AIRE	3
AIRN	24
AJAP1	0
AJUBA	0
AK1	172
AK2	244
AK3	45
AK4	8
AK5	8
AK6	40
AK7	3
AK8	0
AK9	68
AKAP1	41
AKAP10	186
AKAP11	142
AKAP12	20
AKAP13	2874
AKAP14	2
AKAP17A	394
AKAP2	2
AKAP3	1
AKAP4	0
AKAP5	8
AKAP6	5
AKAP7	971
AKAP8	270
AKAP8L	487
AKAP9	1202
AKIP1	7
AKIRIN1	289
AKIRIN2	252
AKNA	1521
AKNAD1	0
AKR1A1	98
AKR1B1	36
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	2
AKR1C3	28
AKR1C4	0
AKR1C6P	16
AKR1C8P	2
AKR1D1	0
AKR1E2	212
AKR7A2	28
AKR7A2P1	2
AKR7A3	0
AKR7L	1
AKT1	359
AKT1S1	120
AKT2	740
AKT3	118
AKTIP	32
ALAD	238
ALAS1	108
ALAS2	146009
ALB	0
ALCAM	96
ALDH16A1	82
ALDH18A1	24
ALDH1A1	31
ALDH1A2	1
ALDH1A3	0
ALDH1B1	10
ALDH1L1	0
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	223
ALDH3A1	0
ALDH3A2	68
ALDH3B1	180
ALDH3B2	0
ALDH4A1	20
ALDH5A1	630
ALDH6A1	26
ALDH7A1	2
ALDH8A1	4
ALDH9A1	97
ALDOA	1687
ALDOB	0
ALDOC	16
ALG1	20
ALG10	16
ALG10B	22
ALG11	25
ALG12	36
ALG13	158
ALG14	3
ALG1L	2
ALG1L2	1
ALG1L9P	2
ALG2	53
ALG3	24
ALG5	45
ALG6	57
ALG8	44
ALG9	86
ALK	4
ALKBH1	31
ALKBH2	7
ALKBH3	36
ALKBH3_AS1	2
ALKBH4	29
ALKBH5	569
ALKBH6	14
ALKBH7	49
ALKBH8	35
ALLC	0
ALMS1	463
ALMS1_IT1	8
ALMS1P	8
ALOX12	39
ALOX12_AS1	8
ALOX12B	0
ALOX12P2	7
ALOX15	1
ALOX15B	5
ALOX15P1	0
ALOX5	824
ALOX5AP	169
ALOXE3	1
ALPI	0
ALPK1	319
ALPK2	1
ALPK3	18
ALPL	109
ALPP	0
ALPPL2	0
ALS2	99
ALS2CL	17
ALS2CR11	2
ALS2CR12	2205
ALX1	0
ALX3	3
ALX4	5
ALYREF	88
AMACR	0
AMBN	0
AMBP	1
AMBRA1	262
AMD1	412
AMDHD1	5
AMDHD2	56
AMELX	0
AMELY	0
AMER1	35
AMER2	0
AMER3	0
AMFR	2181
AMH	2
AMHR2	0
AMICA1	716
AMIGO1	4
AMIGO2	21
AMIGO3	24
AMMECR1	136
AMMECR1L	59
AMN	1
AMN1	30
AMOT	9
AMOTL1	14
AMOTL2	0
AMPD1	0
AMPD2	647
AMPD3	119
AMPH	0
AMT	19
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	33
AMZ1	3
AMZ2	79
AMZ2P1	18
ANAPC1	167
ANAPC10	54
ANAPC11	44
ANAPC13	56
ANAPC15	16
ANAPC16	290
ANAPC1P1	0
ANAPC2	81
ANAPC4	104
ANAPC5	217
ANAPC7	86
ANG	1
ANGEL1	60
ANGEL2	126
ANGPT1	4
ANGPT2	16
ANGPT4	1
ANGPTL1	14
ANGPTL2	7
ANGPTL3	2
ANGPTL4	2
ANGPTL5	0
ANGPTL6	2
ANGPTL7	13
ANHX	0
ANK1	4980
ANK2	0
ANK3	110
ANKAR	25
ANKDD1A	91
ANKDD1B	3
ANKEF1	2
ANKFN1	0
ANKFY1	407
ANKH	1059
ANKHD1	22
ANKHD1_EIF4EBP3	2
ANKIB1	428
ANKK1	0
ANKLE1	22
ANKLE2	188
ANKMY1	43
ANKMY2	33
ANKRA2	63
ANKRD1	0
ANKRD10	251
ANKRD11	589
ANKRD12	1655
ANKRD13A	894
ANKRD13B	1
ANKRD13C	311
ANKRD13D	305
ANKRD16	6
ANKRD17	1589
ANKRD18A	4
ANKRD18B	1
ANKRD18DP	1
ANKRD19P	11
ANKRD2	2
ANKRD20A1	0
ANKRD20A11P	24
ANKRD20A12P	1
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	21
ANKRD20A5P	4
ANKRD20A8P	1
ANKRD20A9P	19
ANKRD22	78
ANKRD23	13
ANKRD24	3
ANKRD26	132
ANKRD26P1	5
ANKRD26P3	0
ANKRD27	201
ANKRD28	161
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	1
ANKRD31	0
ANKRD33	0
ANKRD33B	50
ANKRD34A	3
ANKRD34B	4
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	2
ANKRD36	298
ANKRD36B	58
ANKRD36BP1	162
ANKRD36BP2	4269
ANKRD36C	165
ANKRD37	5
ANKRD39	19
ANKRD40	84
ANKRD42	65
ANKRD44	1015
ANKRD44_IT1	104
ANKRD45	2
ANKRD46	7
ANKRD49	70
ANKRD50	59
ANKRD52	136
ANKRD53	5
ANKRD54	13
ANKRD55	7
ANKRD6	9
ANKRD60	0
ANKRD61	11
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	45
ANKS1A	123
ANKS1B	0
ANKS3	11
ANKS4B	0
ANKS6	12
ANKUB1	0
ANKZF1	76
ANLN	155
ANO1	0
ANO1_AS2	0
ANO10	77
ANO2	8
ANO3	0
ANO4	0
ANO5	13
ANO6	375
ANO7	1
ANO8	29
ANO9	31
ANOS1	0
ANP32A	333
ANP32A_IT1	72
ANP32AP1	0
ANP32B	1694
ANP32C	0
ANP32D	0
ANP32E	493
ANPEP	749
ANTXR1	3
ANTXR2	389
ANTXRL	0
ANTXRLP1	7
ANXA1	1088
ANXA10	4
ANXA11	644
ANXA13	0
ANXA2	1092
ANXA2P1	0
ANXA2P2	2
ANXA2P3	0
ANXA2R	25
ANXA3	48
ANXA4	101
ANXA5	624
ANXA6	662
ANXA7	414
ANXA8	1
ANXA8L1	0
ANXA9	16
AOAH	663
AOAH_IT1	15
AOC1	0
AOC2	8
AOC3	4
AOC4P	1
AOX1	0
AOX2P	0
AP1AR	43
AP1B1	402
AP1B1P1	0
AP1G1	612
AP1G2	165
AP1M1	201
AP1M2	0
AP1S1	16
AP1S2	302
AP1S3	9
AP2A1	3302
AP2A2	142
AP2B1	1376
AP2M1	2520
AP2S1	455
AP3B1	589
AP3B2	1
AP3D1	390
AP3M1	148
AP3M2	92
AP3S1	105
AP3S2	5
AP4B1	62
AP4B1_AS1	10
AP4E1	113
AP4M1	11
AP4S1	31
AP5B1	909
AP5M1	96
AP5S1	25
AP5Z1	129
APAF1	289
APBA1	1
APBA2	56
APBA3	42
APBB1	32
APBB1IP	325
APBB2	6
APBB3	55
APC	387
APC2	17
APCDD1	3
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	157
APELA	0
APEX1	108
APEX2	12
APH1A	208
APH1B	45
API5	226
APIP	46
APITD1	1
APITD1_CORT	0
APLF	435
APLN	0
APLNR	0
APLP1	1
APLP2	2076
APMAP	152
APOA1	1
APOA1_AS	3
APOA1BP	40
APOA2	31
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	11
APOBEC3A	266
APOBEC3A_B	1
APOBEC3B	3
APOBEC3B_AS1	5
APOBEC3C	314
APOBEC3D	28
APOBEC3F	43
APOBEC3G	118
APOBEC3H	5
APOBEC4	1
APOBR	1479
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	3
APOF	0
APOH	0
APOL1	137
APOL2	239
APOL3	307
APOL4	1
APOL5	0
APOL6	1403
APOLD1	6
APOM	12
APOO	8
APOOL	78
APOOP5	0
APOPT1	129
APP	402
APPBP2	98
APPL1	193
APPL2	144
APRT	107
APTR	14
APTX	42
AQP1	232
AQP10	18
AQP11	7
AQP12A	0
AQP12B	0
AQP2	0
AQP3	66
AQP4	0
AQP4_AS1	0
AQP5	0
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	1
AQP8	0
AQP9	667
AQR	285
AR	0
ARAF	320
ARAP1	1904
ARAP2	538
ARAP3	115
ARC	0
ARCN1	239
AREG	29
AREL1	422
ARF1	2005
ARF3	260
ARF4	274
ARF5	126
ARF6	803
ARFGAP1	129
ARFGAP2	286
ARFGAP3	172
ARFGEF1	523
ARFGEF2	428
ARFGEF3	0
ARFIP1	59
ARFIP2	57
ARFRP1	82
ARG1	95
ARG2	102
ARGFX	0
ARGFXP2	11
ARGLU1	424
ARHGAP1	182
ARHGAP10	68
ARHGAP11A	63
ARHGAP11B	44
ARHGAP12	102
ARHGAP15	200
ARHGAP17	243
ARHGAP18	114
ARHGAP19	66
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	287
ARHGAP22	4
ARHGAP23	28
ARHGAP24	104
ARHGAP25	406
ARHGAP26	1264
ARHGAP26_AS1	51
ARHGAP26_IT1	12
ARHGAP27	569
ARHGAP28	0
ARHGAP29	11
ARHGAP30	1235
ARHGAP31	160
ARHGAP31_AS1	3
ARHGAP32	55
ARHGAP33	6
ARHGAP35	179
ARHGAP36	0
ARHGAP39	0
ARHGAP4	598
ARHGAP40	0
ARHGAP42	156
ARHGAP44	2
ARHGAP5	358
ARHGAP5_AS1	1
ARHGAP6	33
ARHGAP8	0
ARHGAP9	596
ARHGDIA	363
ARHGDIB	1657
ARHGDIG	0
ARHGEF1	911
ARHGEF10	8
ARHGEF10L	105
ARHGEF11	348
ARHGEF12	5323
ARHGEF15	0
ARHGEF16	0
ARHGEF17	6
ARHGEF18	381
ARHGEF19	3
ARHGEF2	780
ARHGEF25	0
ARHGEF26	2
ARHGEF26_AS1	0
ARHGEF28	1
ARHGEF3	328
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	51
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	6
ARHGEF4	10
ARHGEF40	268
ARHGEF5	0
ARHGEF6	432
ARHGEF7	222
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	46
ARHGEF9_IT1	0
ARID1A	549
ARID1B	398
ARID2	437
ARID3A	95
ARID3B	238
ARID3C	0
ARID4A	571
ARID4B	719
ARID5A	208
ARID5B	236
ARIH1	538
ARIH2	314
ARIH2OS	12
ARL1	45
ARL10	5
ARL11	70
ARL13A	2
ARL13B	95
ARL14	0
ARL14EP	54
ARL14EPL	0
ARL15	65
ARL16	47
ARL17A	60
ARL17B	6
ARL2	6
ARL2_SNX15	0
ARL2BP	85
ARL3	25
ARL4A	758
ARL4C	609
ARL4D	1
ARL5A	156
ARL5B	100
ARL5C	0
ARL6	3
ARL6IP1	1310
ARL6IP4	262
ARL6IP5	440
ARL6IP6	40
ARL8A	187
ARL8B	282
ARL9	0
ARMC1	60
ARMC10	25
ARMC12	0
ARMC2	20
ARMC2_AS1	0
ARMC3	0
ARMC4	0
ARMC5	24
ARMC6	56
ARMC7	31
ARMC8	406
ARMC9	0
ARMCX1	2
ARMCX2	1
ARMCX3	112
ARMCX4	24
ARMCX5	27
ARMCX5_GPRASP2	0
ARMCX6	24
ARMS2	0
ARMT1	24
ARNT	226
ARNT2	0
ARNTL	199
ARNTL2	29
ARNTL2_AS1	1
ARPC1A	144
ARPC1B	1284
ARPC2	1237
ARPC3	661
ARPC4	452
ARPC4_TTLL3	0
ARPC5	674
ARPC5L	86
ARPIN	47
ARPP19	399
ARPP21	1
ARR3	2
ARRB1	510
ARRB2	1747
ARRDC1	81
ARRDC1_AS1	10
ARRDC2	212
ARRDC3	412
ARRDC3_AS1	15
ARRDC4	239
ARRDC5	8
ARSA	119
ARSB	162
ARSD	98
ARSE	0
ARSF	0
ARSG	89
ARSH	0
ARSI	0
ARSJ	0
ARSK	5
ART1	1
ART3	0
ART4	3
ART5	0
ARTN	0
ARV1	28
ARVCF	13
ARX	0
AS3MT	1
ASAH1	672
ASAH2	1
ASAH2B	1
ASAP1	2713
ASAP1_IT1	21
ASAP1_IT2	9
ASAP2	29
ASAP3	7
ASB1	76
ASB10	0
ASB11	0
ASB12	1
ASB13	20
ASB14	41
ASB15	2
ASB16	7
ASB16_AS1	6
ASB17	0
ASB18	0
ASB2	8
ASB3	12
ASB4	0
ASB5	0
ASB6	76
ASB7	88
ASB8	111
ASB9	0
ASB9P1	1
ASCC1	29
ASCC2	6575
ASCC3	287
ASCL1	0
ASCL2	6
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	86
ASF1B	15
ASGR1	56
ASGR2	49
ASH1L	1335
ASH1L_AS1	43
ASH2L	1095
ASIC1	0
ASIC2	0
ASIC3	3
ASIC4	0
ASIC5	0
ASIP	0
ASL	54
ASMT	8
ASMTL	72
ASMTL_AS1	30
ASNA1	447
ASNS	20
ASNSD1	91
ASPA	0
ASPDH	6
ASPG	0
ASPH	246
ASPHD1	0
ASPHD2	27
ASPM	213
ASPN	9
ASPRV1	77
ASPSCR1	32
ASRGL1	17
ASS1	1
ASTE1	44
ASTL	2
ASTN1	0
ASTN2	4
ASTN2_AS1	1
ASUN	63
ASXL1	357
ASXL2	348
ASXL3	0
ASZ1	0
ATAD1	93
ATAD2	900
ATAD2B	896
ATAD3A	33
ATAD3B	46
ATAD3C	1
ATAD5	420
ATAT1	20
ATCAY	0
ATE1	136
ATE1_AS1	1
ATF1	53
ATF2	494
ATF3	43
ATF4	766
ATF5	48
ATF6	418
ATF6B	246
ATF7	92
ATF7IP	809
ATF7IP2	244
ATG10	29
ATG101	43
ATG12	152
ATG13	262
ATG14	282
ATG16L1	211
ATG16L2	797
ATG2A	1099
ATG2B	262
ATG3	384
ATG4A	58
ATG4B	82
ATG4C	51
ATG4D	83
ATG5	141
ATG7	212
ATG9A	376
ATG9B	3
ATHL1	419
ATIC	43
ATL1	5
ATL2	114
ATL3	154
ATM	1033
ATMIN	166
ATN1	36
ATOH1	0
ATOH7	0
ATOH8	0
ATOX1	57
ATP10A	101
ATP10B	0
ATP10D	105
ATP11A	640
ATP11A_AS1	25
ATP11AUN	0
ATP11B	740
ATP11C	115
ATP12A	0
ATP13A1	138
ATP13A2	61
ATP13A3	317
ATP13A4	5
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	648
ATP1A1_AS1	12
ATP1A2	0
ATP1A3	6
ATP1A4	0
ATP1B1	15
ATP1B2	144
ATP1B3	185
ATP1B4	0
ATP2A1	8
ATP2A1_AS1	0
ATP2A2	449
ATP2A3	455
ATP2B1	1055
ATP2B2	0
ATP2B2_IT2	0
ATP2B3	1
ATP2B4	479
ATP2C1	259
ATP2C2	6
ATP4A	1
ATP4B	0
ATP5A1	556
ATP5B	1029
ATP5C1	316
ATP5D	38
ATP5E	60
ATP5EP2	0
ATP5F1	192
ATP5G1	34
ATP5G2	225
ATP5G3	102
ATP5H	152
ATP5I	126
ATP5J	66
ATP5J2	61
ATP5J2_PTCD1	0
ATP5L	503
ATP5L2	0
ATP5O	152
ATP5S	60
ATP5SL	32
ATP6AP1	206
ATP6AP1L	16
ATP6AP2	301
ATP6V0A1	426
ATP6V0A2	102
ATP6V0A4	0
ATP6V0B	369
ATP6V0C	1835
ATP6V0CP3	0
ATP6V0D1	514
ATP6V0D2	0
ATP6V0E1	297
ATP6V0E2	14
ATP6V0E2_AS1	0
ATP6V1A	344
ATP6V1B1	0
ATP6V1B1_AS1	1
ATP6V1B2	489
ATP6V1C1	110
ATP6V1C2	4
ATP6V1D	174
ATP6V1E1	160
ATP6V1E2	3
ATP6V1F	91
ATP6V1G1	324
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	102
ATP7A	698
ATP7B	34
ATP8A1	252
ATP8A2	2
ATP8B1	40
ATP8B2	182
ATP8B3	15
ATP8B4	179
ATP8B5P	0
ATP9A	36
ATP9B	401
ATPAF1	72
ATPAF2	62
ATPIF1	82
ATR	226
ATRAID	86
ATRIP	59
ATRN	85
ATRNL1	0
ATRX	793
ATXN1	241
ATXN10	136
ATXN1L	359
ATXN2	362
ATXN2L	356
ATXN3	226
ATXN3L	0
ATXN7	546
ATXN7L1	87
ATXN7L2	4
ATXN7L3	241
ATXN7L3B	209
ATXN8OS	0
AUH	50
AUNIP	4
AUP1	310
AURKA	336
AURKAIP1	130
AURKAPS1	15
AURKB	10
AURKC	2
AUTS2	63
AVEN	24
AVIL	10
AVL9	177
AVP	0
AVPI1	18
AVPR1A	10
AVPR1B	0
AVPR2	13
AWAT1	0
AWAT2	1
AXDND1	2
AXIN1	164
AXIN2	15
AXL	12
AZGP1	0
AZGP1P1	0
AZI2	134
AZIN1	586
AZIN1_AS1	8
AZIN2	4
AZU1	7
B2M	15188
B3GALNT1	8
B3GALNT2	41
B3GALT1	0
B3GALT2	27
B3GALT4	37
B3GALT5	0
B3GALT5_AS1	0
B3GALT6	31
B3GAT1	3
B3GAT2	0
B3GAT3	73
B3GLCT	27
B3GNT2	88
B3GNT3	1
B3GNT4	7
B3GNT5	51
B3GNT6	0
B3GNT7	40
B3GNT8	58
B3GNT9	17
B3GNTL1	26
B4GALNT1	0
B4GALNT2	0
B4GALNT3	1
B4GALNT4	1
B4GALT1	356
B4GALT1_AS1	5
B4GALT2	4
B4GALT3	447
B4GALT4	44
B4GALT4_AS1	1
B4GALT5	496
B4GALT6	4
B4GALT7	58
B4GAT1	3
B9D1	2
B9D2	6
BAALC	0
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	736
BACE1	15
BACE1_AS	0
BACE2	102
BACH1	2068
BACH1_IT2	36
BACH2	120
BAD	39
BAG1	5929
BAG2	12
BAG3	27
BAG4	98
BAG5	181
BAG6	4612
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	46
BAHD1	52
BAIAP2	44
BAIAP2_AS1	40
BAIAP2L1	28
BAIAP2L2	1
BAIAP3	9
BAK1	105
BAMBI	5
BANCR	0
BANF1	43
BANF2	0
BANK1	115
BANP	319
BAP1	330
BARD1	367
BARHL1	1
BARHL2	0
BARX1	0
BARX2	0
BASP1	269
BASP1P1	0
BATF	13
BATF2	21
BATF3	14
BAX	108
BAZ1A	759
BAZ1B	403
BAZ2A	1217
BAZ2B	861
BBC3	43
BBIP1	44
BBOX1	0
BBOX1_AS1	0
BBS1	17
BBS10	11
BBS12	7
BBS2	40
BBS4	22
BBS5	3
BBS7	38
BBS9	92
BBX	342
BCAM	117
BCAN	0
BCAP29	94
BCAP31	191
BCAR1	0
BCAR3	2
BCAR4	0
BCAS1	0
BCAS2	71
BCAS3	383
BCAS4	7
BCAT1	48
BCAT2	14
BCCIP	98
BCDIN3D	7
