	gene_id_WB23_
ADGRG4	83
ADGRG5	117
ADGRG6	39
ADGRG7	27
ADGRL1	237
ADGRL2	32
ADGRL3	32
ADGRL3_AS1	5
ADGRL4	13
ADGRV1	143
ADH1A	21
ADH1B	17
ADH1C	9
ADH4	13
ADH5	61
ADH6	17
ADH7	23
ADHFE1	34
ADI1	91
ADIG	14
ADIPOQ	29
ADIPOQ_AS1	24
ADIPOR1	7533
ADIPOR2	225
ADIRF	10
ADK	62
ADM	229
ADM2	108
ADM5	22
ADNP	219
ADNP_AS1	16
ADNP2	159
ADO	47
ADORA1	47
ADORA2A	58
ADORA2A_AS1	195
ADORA2B	25
ADORA3	12
ADPGK	189
ADPGK_AS1	39
ADPRH	61
ADPRHL1	28
ADPRHL2	52
ADPRM	29
ADRA1A	36
ADRA1B	18
ADRA1D	20
ADRA2A	31
ADRA2B	68
ADRA2C	28
ADRB1	19
ADRB2	58
ADRB3	34
ADRBK1	579
ADRBK2	145
ADRM1	173
ADSL	133
ADSS	104
ADSSL1	128
ADTRP	22
AEBP1	101
AEBP2	143
AEN	148
AES	285
AFAP1	141
AFAP1_AS1	72
AFAP1L1	77
AFAP1L2	112
AFF1	679
AFF2	104
AFF3	124
AFF4	525
AFG3L1P	110
AFG3L2	118
AFM	15
AFMID	73
AFP	15
AFTPH	207
AGA	38
AGAP1	137
AGAP1_IT1	4
AGAP11	30
AGAP2	171
AGAP2_AS1	1
AGAP3	157
AGAP4	27
AGAP5	52
AGAP6	48
AGAP7P	14
AGAP9	8
AGBL1	47
AGBL1_AS1	6
AGBL2	47
AGBL3	33
AGBL4	32
AGBL4_IT1	10
AGBL5	186
AGBL5_AS1	12
AGER	101
AGFG1	736
AGFG2	119
AGGF1	124
AGK	83
AGL	100
AGMAT	34
AGMO	15
AGO1	231
AGO2	469
AGO3	82
AGO4	182
AGPAT1	220
AGPAT2	107
AGPAT3	310
AGPAT4	164
AGPAT4_IT1	21
AGPAT5	55
AGPS	105
AGR2	6
AGR3	6
AGRN	362
AGRP	31
AGT	27
AGTPBP1	378
AGTR1	10
AGTR2	18
AGTRAP	106
AGXT	69
AGXT2	21
AHCTF1	446
AHCTF1P1	37
AHCY	94
AHCYL1	138
AHCYL2	78
AHDC1	170
AHI1	68
AHNAK	5802
AHNAK2	313
AHR	362
AHRR	96
AHSA1	61
AHSA2	150
AHSG	17
AHSP	231
AICDA	31
AIDA	237
AIF1	97
AIF1L	77
AIFM1	85
AIFM2	63
AIFM3	110
AIG1	81
AIM1	647
AIM1L	144
AIM2	21
AIMP1	83
AIMP2	14
AIP	102
AIPL1	57
AIRE	110
AIRN	32
AJAP1	53
AJUBA	76
AK1	101
AK2	164
AK3	75
AK4	38
AK5	41
AK6	10
AK7	32
AK8	37
AK9	61
AKAP1	128
AKAP10	143
AKAP11	147
AKAP12	65
AKAP13	1404
AKAP14	21
AKAP17A	346
AKAP2	4
AKAP3	33
AKAP4	32
AKAP5	47
AKAP6	63
AKAP7	233
AKAP8	237
AKAP8L	251
AKAP9	454
AKIP1	21
AKIRIN1	215
AKIRIN2	159
AKNA	1183
AKNAD1	28
AKR1A1	100
AKR1B1	68
AKR1B10	21
AKR1B15	27
AKR1C1	15
AKR1C2	20
AKR1C3	23
AKR1C4	21
AKR1C6P	11
AKR1C8P	20
AKR1D1	15
AKR1E2	133
AKR7A2	73
AKR7A2P1	12
AKR7A3	20
AKR7L	37
AKT1	329
AKT1S1	95
AKT2	529
AKT3	147
AKTIP	38
ALAD	156
ALAS1	95
ALAS2	24049
ALB	16
ALCAM	89
ALDH16A1	165
ALDH18A1	79
ALDH1A1	13
ALDH1A2	19
ALDH1A3	62
ALDH1B1	70
ALDH1L1	68
ALDH1L1_AS1	6
ALDH1L1_AS2	14
ALDH1L2	47
ALDH2	129
ALDH3A1	45
ALDH3A2	67
ALDH3B1	105
ALDH3B2	56
ALDH4A1	110
ALDH5A1	305
ALDH6A1	52
ALDH7A1	36
ALDH8A1	24
ALDH9A1	97
ALDOA	1159
ALDOB	20
ALDOC	41
ALG1	92
ALG10	29
ALG10B	43
ALG11	10
ALG12	116
ALG13	138
ALG14	10
ALG1L	16
ALG1L2	29
ALG1L9P	32
ALG2	49
ALG3	84
ALG5	37
ALG6	49
ALG8	49
ALG9	85
ALK	97
ALKBH1	40
ALKBH2	19
ALKBH3	35
ALKBH3_AS1	26
ALKBH4	58
ALKBH5	372
ALKBH6	57
ALKBH7	81
ALKBH8	36
ALLC	24
ALMS1	280
ALMS1_IT1	13
ALMS1P	30
ALOX12	108
ALOX12_AS1	9
ALOX12B	72
ALOX12P2	35
ALOX15	54
ALOX15B	60
ALOX15P1	12
ALOX5	543
ALOX5AP	195
ALOXE3	82
ALPI	49
ALPK1	97
ALPK2	53
ALPK3	155
ALPL	312
ALPP	45
ALPPL2	29
ALS2	127
ALS2CL	205
ALS2CR11	34
ALS2CR12	434
ALX1	8
ALX3	21
ALX4	73
ALYREF	81
AMACR	6
AMBN	23
AMBP	33
AMBRA1	247
AMD1	313
AMDHD1	16
AMDHD2	82
AMELX	14
AMELY	0
AMER1	82
AMER2	50
AMER3	61
AMFR	896
AMH	38
AMHR2	56
AMICA1	108
AMIGO1	33
AMIGO2	65
AMIGO3	42
AMMECR1	101
AMMECR1L	91
AMN	32
AMN1	52
AMOT	69
AMOTL1	90
AMOTL2	87
AMPD1	30
AMPD2	309
AMPD3	141
AMPH	32
AMT	65
AMTN	7
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	32
AMZ1	108
AMZ2	99
AMZ2P1	45
ANAPC1	133
ANAPC10	31
ANAPC11	71
ANAPC13	31
ANAPC15	25
ANAPC16	165
ANAPC1P1	31
ANAPC2	181
ANAPC4	48
ANAPC5	203
ANAPC7	93
ANG	2
ANGEL1	90
ANGEL2	109
ANGPT1	24
ANGPT2	30
ANGPT4	47
ANGPTL1	31
ANGPTL2	41
ANGPTL3	14
ANGPTL4	38
ANGPTL5	6
ANGPTL6	23
ANGPTL7	29
ANHX	21
ANK1	1491
ANK2	135
ANK3	312
ANKAR	46
ANKDD1A	134
ANKDD1B	36
ANKEF1	28
ANKFN1	43
ANKFY1	258
ANKH	562
ANKHD1	29
ANKHD1_EIF4EBP3	5
ANKIB1	202
ANKK1	43
ANKLE1	79
ANKLE2	223
ANKMY1	98
ANKMY2	39
ANKRA2	42
ANKRD1	16
ANKRD10	261
ANKRD11	579
ANKRD12	601
ANKRD13A	311
ANKRD13B	77
ANKRD13C	137
ANKRD13D	270
ANKRD16	31
ANKRD17	495
ANKRD18A	32
ANKRD18B	26
ANKRD18DP	23
ANKRD19P	21
ANKRD2	30
ANKRD20A1	0
ANKRD20A11P	12
ANKRD20A12P	3
ANKRD20A19P	42
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	25
ANKRD20A5P	35
ANKRD20A8P	20
ANKRD20A9P	158
ANKRD22	37
ANKRD23	53
ANKRD24	152
ANKRD26	90
ANKRD26P1	35
ANKRD26P3	28
ANKRD27	166
ANKRD28	200
ANKRD29	38
ANKRD30A	23
ANKRD30B	36
ANKRD30BL	18
ANKRD30BP2	14
ANKRD30BP3	7
ANKRD31	34
ANKRD33	34
ANKRD33B	147
ANKRD34A	39
ANKRD34B	19
ANKRD34C	20
ANKRD34C_AS1	5
ANKRD35	77
ANKRD36	244
ANKRD36B	76
ANKRD36BP1	86
ANKRD36BP2	1132
ANKRD36C	247
ANKRD37	6
ANKRD39	29
ANKRD40	60
ANKRD42	151
ANKRD44	507
ANKRD44_IT1	51
ANKRD45	33
ANKRD46	35
ANKRD49	84
ANKRD50	38
ANKRD52	345
ANKRD53	38
ANKRD54	56
ANKRD55	41
ANKRD6	63
ANKRD60	27
ANKRD61	21
ANKRD62	25
ANKRD62P1_PARP4P3	13
ANKRD63	10
ANKRD65	27
ANKRD66	8
ANKRD7	10
ANKRD9	198
ANKS1A	146
ANKS1B	73
ANKS3	113
ANKS4B	32
ANKS6	127
ANKUB1	19
ANKZF1	136
ANLN	77
ANO1	168
ANO1_AS2	20
ANO10	81
ANO2	57
ANO3	25
ANO4	34
ANO5	40
ANO6	412
ANO7	148
ANO8	162
ANO9	151
ANOS1	38
ANP32A	165
ANP32A_IT1	76
ANP32AP1	1
ANP32B	319
ANP32C	7
ANP32D	1
ANP32E	130
ANPEP	451
ANTXR1	72
ANTXR2	284
ANTXRL	65
ANTXRLP1	20
ANXA1	371
ANXA10	7
ANXA11	373
ANXA13	23
ANXA2	452
ANXA2P1	11
ANXA2P2	7
ANXA2P3	4
ANXA2R	17
ANXA3	70
ANXA4	57
ANXA5	225
ANXA6	581
ANXA7	221
ANXA8	14
ANXA8L1	24
ANXA9	89
AOAH	373
AOAH_IT1	13
AOC1	28
AOC2	55
AOC3	66
AOC4P	30
AOX1	63
AOX2P	54
AP1AR	17
AP1B1	301
AP1B1P1	7
AP1G1	435
AP1G2	164
AP1M1	155
AP1M2	91
AP1S1	30
AP1S2	112
AP1S3	24
AP2A1	765
AP2A2	195
AP2B1	610
AP2M1	609
AP2S1	164
AP3B1	243
AP3B2	107
AP3D1	384
AP3M1	108
AP3M2	101
AP3S1	64
AP3S2	13
AP4B1	56
AP4B1_AS1	25
AP4E1	106
AP4M1	57
AP4S1	90
AP5B1	432
AP5M1	61
AP5S1	39
AP5Z1	256
APAF1	170
APBA1	88
APBA2	179
APBA3	114
APBB1	123
APBB1IP	182
APBB2	61
APBB3	70
APC	196
APC2	272
APCDD1	30
APCDD1L	39
APCDD1L_AS1	33
APCS	5
APEH	265
APELA	12
APEX1	80
APEX2	43
APH1A	149
APH1B	34
API5	137
APIP	22
APITD1	3
APITD1_CORT	0
APLF	132
APLN	43
APLNR	33
APLP1	91
APLP2	653
APMAP	137
APOA1	11
APOA1_AS	6
APOA1BP	73
APOA2	46
APOA4	23
APOA5	26
APOB	104
APOBEC1	15
APOBEC2	28
APOBEC3A	13
APOBEC3A_B	0
APOBEC3B	18
APOBEC3B_AS1	11
APOBEC3C	109
APOBEC3D	75
APOBEC3F	108
APOBEC3G	118
APOBEC3H	34
APOBEC4	8
APOBR	521
APOC1	30
APOC1P1	35
APOC2	0
APOC3	15
APOC4	0
APOC4_APOC2	14
APOD	16
APOE	63
APOF	15
APOH	9
APOL1	92
APOL2	151
APOL3	141
APOL4	37
APOL5	8
APOL6	526
APOLD1	44
APOM	43
APOO	24
APOOL	63
APOOP5	4
APOPT1	93
APP	301
APPBP2	93
APPL1	130
APPL2	141
APRT	121
APTR	26
APTX	52
AQP1	138
AQP10	87
AQP11	19
AQP12A	5
AQP12B	21
AQP2	80
AQP3	91
AQP4	35
AQP4_AS1	16
AQP5	29
AQP6	38
AQP7	37
AQP7P1	23
AQP7P3	9
AQP8	27
AQP9	212
AQR	166
AR	80
ARAF	199
ARAP1	937
ARAP2	364
ARAP3	193
ARC	59
ARCN1	169
AREG	38
AREL1	221
ARF1	1122
ARF3	246
ARF4	217
ARF5	76
ARF6	417
ARFGAP1	231
ARFGAP2	295
ARFGAP3	122
ARFGEF1	284
ARFGEF2	387
ARFGEF3	100
ARFIP1	48
ARFIP2	126
ARFRP1	107
ARG1	71
ARG2	70
ARGFX	34
ARGFXP2	24
ARGLU1	301
ARHGAP1	133
ARHGAP10	114
ARHGAP11A	53
ARHGAP11B	27
ARHGAP12	109
ARHGAP15	169
ARHGAP17	187
ARHGAP18	117
ARHGAP19	60
ARHGAP19_SLIT1	3
ARHGAP20	44
ARHGAP21	215
ARHGAP22	63
ARHGAP23	198
ARHGAP24	79
ARHGAP25	236
ARHGAP26	551
ARHGAP26_AS1	28
ARHGAP26_IT1	9
ARHGAP27	341
ARHGAP28	51
ARHGAP29	44
ARHGAP30	573
ARHGAP31	92
ARHGAP31_AS1	9
ARHGAP32	88
ARHGAP33	96
ARHGAP35	227
ARHGAP36	29
ARHGAP39	95
ARHGAP4	472
ARHGAP40	85
ARHGAP42	64
ARHGAP44	77
ARHGAP5	181
ARHGAP5_AS1	5
ARHGAP6	108
ARHGAP8	2
ARHGAP9	404
ARHGDIA	400
ARHGDIB	889
ARHGDIG	24
ARHGEF1	1001
ARHGEF10	108
ARHGEF10L	236
ARHGEF11	281
ARHGEF12	1279
ARHGEF15	131
ARHGEF16	96
ARHGEF17	227
ARHGEF18	396
ARHGEF19	85
ARHGEF2	439
ARHGEF25	57
ARHGEF26	35
ARHGEF26_AS1	11
ARHGEF28	67
ARHGEF3	291
ARHGEF3_AS1	2
ARHGEF33	24
ARHGEF34P	32
ARHGEF35	6
ARHGEF37	92
ARHGEF38	37
ARHGEF38_IT1	4
ARHGEF39	49
ARHGEF4	71
ARHGEF40	252
ARHGEF5	89
ARHGEF6	243
ARHGEF7	232
ARHGEF7_AS1	7
ARHGEF7_AS2	2
ARHGEF9	62
ARHGEF9_IT1	2
ARID1A	444
ARID1B	330
ARID2	299
ARID3A	128
ARID3B	268
ARID3C	47
ARID4A	257
ARID4B	603
ARID5A	220
ARID5B	324
ARIH1	354
ARIH2	286
ARIH2OS	27
ARL1	38
ARL10	35
ARL11	50
ARL13A	20
ARL13B	54
ARL14	3
ARL14EP	35
ARL14EPL	4
ARL15	133
ARL16	86
ARL17A	58
ARL17B	5
ARL2	25
ARL2_SNX15	1
ARL2BP	75
ARL3	59
ARL4A	248
ARL4C	463
ARL4D	24
ARL5A	83
ARL5B	106
ARL5C	21
ARL6	19
ARL6IP1	334
ARL6IP4	211
ARL6IP5	234
ARL6IP6	56
ARL8A	191
ARL8B	167
ARL9	8
ARMC1	44
ARMC10	30
ARMC12	23
ARMC2	67
ARMC2_AS1	10
ARMC3	36
ARMC4	28
ARMC5	158
ARMC6	92
ARMC7	37
ARMC8	257
ARMC9	124
ARMCX1	16
ARMCX2	24
ARMCX3	113
ARMCX4	137
ARMCX5	28
ARMCX5_GPRASP2	3
ARMCX6	34
ARMS2	11
ARMT1	24
ARNT	144
ARNT2	90
ARNTL	170
ARNTL2	48
ARNTL2_AS1	8
ARPC1A	137
ARPC1B	920
ARPC2	627
ARPC3	228
ARPC4	258
ARPC4_TTLL3	0
ARPC5	308
ARPC5L	156
ARPIN	58
ARPP19	281
ARPP21	62
ARR3	47
ARRB1	320
ARRB2	603
ARRDC1	76
ARRDC1_AS1	40
ARRDC2	205
ARRDC3	269
ARRDC3_AS1	22
ARRDC4	107
ARRDC5	43
ARSA	128
ARSB	120
ARSD	104
ARSE	49
ARSF	25
ARSG	67
ARSH	13
ARSI	50
ARSJ	12
ARSK	34
ART1	24
ART3	21
ART4	20
ART5	32
ARTN	21
ARV1	33
ARVCF	145
ARX	16
AS3MT	0
ASAH1	320
ASAH2	18
ASAH2B	5
ASAP1	966
ASAP1_IT1	16
ASAP1_IT2	19
ASAP2	96
ASAP3	143
ASB1	124
ASB10	46
ASB11	26
ASB12	14
ASB13	41
ASB14	28
ASB15	28
ASB16	39
ASB16_AS1	44
ASB17	5
ASB18	14
ASB2	74
ASB3	13
ASB4	29
ASB5	9
ASB6	100
ASB7	106
ASB8	134
ASB9	21
ASB9P1	13
ASCC1	78
ASCC2	1206
ASCC3	224
ASCL1	19
ASCL2	20
ASCL3	11
ASCL4	14
ASCL5	7
ASF1A	74
ASF1B	32
ASGR1	32
ASGR2	124
ASH1L	604
ASH1L_AS1	40
ASH2L	370
ASIC1	122
ASIC2	45
ASIC3	115
ASIC4	89
ASIC5	5
ASIP	9
ASL	105
ASMT	35
ASMTL	80
ASMTL_AS1	58
ASNA1	120
ASNS	53
ASNSD1	89
ASPA	11
ASPDH	61
ASPG	85
ASPH	191
ASPHD1	36
ASPHD2	50
ASPM	137
ASPN	15
ASPRV1	31
ASPSCR1	124
ASRGL1	38
ASS1	79
ASTE1	50
ASTL	66
ASTN1	87
ASTN2	81
ASTN2_AS1	17
ASUN	80
ASXL1	377
ASXL2	195
ASXL3	48
ASZ1	15
ATAD1	87
ATAD2	383
ATAD2B	442
ATAD3A	124
ATAD3B	136
ATAD3C	89
ATAD5	167
ATAT1	74
ATCAY	117
ATE1	138
ATE1_AS1	3
ATF1	59
ATF2	255
ATF3	89
ATF4	694
ATF5	46
ATF6	224
ATF6B	224
ATF7	121
ATF7IP	476
ATF7IP2	135
ATG10	28
ATG101	71
ATG12	77
ATG13	289
ATG14	171
ATG16L1	231
ATG16L2	610
ATG2A	948
ATG2B	219
ATG3	140
ATG4A	52
ATG4B	128
ATG4C	30
ATG4D	128
ATG5	85
ATG7	144
ATG9A	301
ATG9B	138
ATHL1	393
ATIC	59
ATL1	40
ATL2	121
ATL3	137
ATM	726
ATMIN	107
ATN1	138
ATOH1	4
ATOH7	9
ATOH8	86
ATOX1	34
ATP10A	139
ATP10B	90
ATP10D	86
ATP11A	378
ATP11A_AS1	54
ATP11AUN	37
ATP11B	533
ATP11C	103
ATP12A	82
ATP13A1	189
ATP13A2	202
ATP13A3	251
ATP13A4	62
ATP13A4_AS1	2
ATP13A5	41
ATP13A5_AS1	5
ATP1A1	432
ATP1A1_AS1	39
ATP1A2	126
ATP1A3	160
ATP1A4	86
ATP1B1	24
ATP1B2	204
ATP1B3	81
ATP1B4	34
ATP2A1	123
ATP2A1_AS1	2
ATP2A2	433
ATP2A3	737
ATP2B1	285
ATP2B2	173
ATP2B2_IT2	10
ATP2B3	259
ATP2B4	509
ATP2C1	219
ATP2C2	89
ATP4A	131
ATP4B	37
ATP5A1	405
ATP5B	460
ATP5C1	198
ATP5D	72
ATP5E	17
ATP5EP2	7
ATP5F1	122
ATP5G1	53
ATP5G2	162
ATP5G3	90
ATP5H	91
ATP5I	81
ATP5J	25
ATP5J2	45
ATP5J2_PTCD1	0
ATP5L	164
ATP5L2	15
ATP5O	90
ATP5S	37
ATP5SL	71
ATP6AP1	194
ATP6AP1L	19
ATP6AP2	162
ATP6V0A1	301
ATP6V0A2	108
ATP6V0A4	65
ATP6V0B	340
ATP6V0C	457
ATP6V0CP3	6
ATP6V0D1	271
ATP6V0D2	12
ATP6V0E1	187
ATP6V0E2	48
ATP6V0E2_AS1	33
ATP6V1A	173
ATP6V1B1	65
ATP6V1B1_AS1	15
ATP6V1B2	215
ATP6V1C1	107
ATP6V1C2	45
ATP6V1D	111
ATP6V1E1	155
ATP6V1E2	19
ATP6V1F	86
ATP6V1G1	170
ATP6V1G2	26
ATP6V1G2_DDX39B	0
ATP6V1G3	1
ATP6V1H	76
ATP7A	230
ATP7B	83
ATP8A1	286
ATP8A2	65
ATP8B1	63
ATP8B2	328
ATP8B3	230
ATP8B4	71
ATP8B5P	52
ATP9A	169
ATP9B	209
ATPAF1	67
ATPAF2	65
ATPIF1	77
ATR	181
ATRAID	71
ATRIP	84
ATRN	136
ATRNL1	42
ATRX	355
ATXN1	212
ATXN10	97
ATXN1L	379
ATXN2	160
ATXN2L	381
ATXN3	105
ATXN3L	4
ATXN7	380
ATXN7L1	100
ATXN7L2	56
ATXN7L3	329
ATXN7L3B	188
ATXN8OS	1
AUH	40
AUNIP	24
AUP1	282
AURKA	135
AURKAIP1	115
AURKAPS1	23
AURKB	41
AURKC	22
AUTS2	106
AVEN	33
AVIL	58
AVL9	153
AVP	6
AVPI1	27
AVPR1A	43
AVPR1B	13
AVPR2	55
AWAT1	25
AWAT2	23
AXDND1	40
AXIN1	240
AXIN2	83
AXL	142
AZGP1	23
AZGP1P1	14
AZI2	88
AZIN1	338
AZIN1_AS1	9
AZIN2	57
AZU1	41
B2M	8315
B3GALNT1	32
B3GALNT2	71
B3GALT1	8
B3GALT2	24
B3GALT4	66
B3GALT5	33
B3GALT5_AS1	35
B3GALT6	78
B3GAT1	117
B3GAT2	6
B3GAT3	96
B3GLCT	49
B3GNT2	87
B3GNT3	63
B3GNT4	22
B3GNT5	57
B3GNT6	23
B3GNT7	32
B3GNT8	66
B3GNT9	44
B3GNTL1	51
B4GALNT1	68
B4GALNT2	48
B4GALNT3	132
B4GALNT4	121
B4GALT1	252
B4GALT1_AS1	12
B4GALT2	63
B4GALT3	146
B4GALT4	59
B4GALT4_AS1	3
B4GALT5	281
B4GALT6	29
B4GALT7	48
B4GAT1	27
B9D1	40
B9D2	55
BAALC	22
BAALC_AS1	6
BAALC_AS2	4
BAAT	14
BABAM1	257
BACE1	81
BACE1_AS	7
BACE2	77
BACH1	522
BACH1_IT2	7
BACH2	152
BAD	66
BAG1	427
BAG2	14
BAG3	73
BAG4	85
BAG5	143
BAG6	1521
BAGE	21
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	386
BAHD1	130
BAIAP2	215
BAIAP2_AS1	116
BAIAP2L1	84
BAIAP2L2	52
BAIAP3	287
BAK1	144
BAMBI	21
BANCR	12
BANF1	33
BANF2	22
BANK1	67
BANP	162
BAP1	329
BARD1	194
BARHL1	17
BARHL2	12
BARX1	17
BARX2	18
BASP1	392
BASP1P1	5
BATF	51
BATF2	56
BATF3	8
BAX	108
BAZ1A	331
BAZ1B	310
BAZ2A	816
BAZ2B	186
BBC3	116
BBIP1	31
BBOX1	6
BBOX1_AS1	13
BBS1	114
BBS10	23
BBS12	25
BBS2	76
BBS4	67
BBS5	13
BBS7	42
BBS9	61
BBX	303
BCAM	99
BCAN	135
BCAP29	83
BCAP31	193
BCAR1	141
BCAR3	40
BCAR4	22
BCAS1	40
BCAS2	84
BCAS3	172
BCAS4	15
BCAT1	74
BCAT2	72
BCCIP	90
BCDIN3D	28
BCDIN3D_AS1	24
BCHE	11
BCKDHA	127
BCKDHB	21
