	gene_id_NPS_218_R1_
A1BG	0
A1BG_AS1	2
A1CF	0
A2M	116
A2M_AS1	0
A2ML1	146
A2MP1	3
A3GALT2	0
A4GALT	202
A4GNT	0
AA06	0
AAAS	64
AACS	109
AACSP1	2
AADAC	9
AADACL2	156
AADACL2_AS1	58
AADACL3	0
AADACL4	1
AADACP1	47
AADAT	47
AAED1	40
AAGAB	225
AAK1	313
AAMDC	44
AAMP	536
AANAT	0
AAR2	49
AARD	0
AARS	319
AARS2	59
AARSD1	0
AASDH	53
AASDHPPT	79
AASS	72
AATBC	10
AATF	435
AATK	27
AATK_AS1	0
ABALON	43
ABAT	105
ABCA1	91
ABCA10	30
ABCA11P	21
ABCA12	8
ABCA13	7486
ABCA17P	0
ABCA2	147
ABCA3	52
ABCA4	28
ABCA5	543
ABCA6	8
ABCA7	171
ABCA8	2
ABCA9	8
ABCA9_AS1	0
ABCB1	11
ABCB10	97
ABCB11	69
ABCB4	3
ABCB5	18
ABCB6	64
ABCB7	66
ABCB8	75
ABCB9	9
ABCC1	222
ABCC10	77
ABCC11	4
ABCC12	0
ABCC13	0
ABCC2	4
ABCC3	26
ABCC4	120
ABCC5	355
ABCC5_AS1	11
ABCC6	50
ABCC6P1	6
ABCC6P2	13
ABCC8	0
ABCC9	2
ABCD1	31
ABCD2	83
ABCD3	578
ABCD4	63
ABCE1	145
ABCF1	486
ABCF2	147
ABCF3	135
ABCG1	144
ABCG2	2
ABCG4	1
ABCG5	0
ABCG8	0
ABHD1	3
ABHD10	178
ABHD11	101
ABHD11_AS1	22
ABHD12	76
ABHD12B	144
ABHD13	144
ABHD14A	6
ABHD14A_ACY1	0
ABHD14B	104
ABHD15	69
ABHD16A	84
ABHD16B	21
ABHD17A	34
ABHD17B	112
ABHD17C	49
ABHD2	1442
ABHD3	73
ABHD4	43
ABHD5	193
ABHD6	70
ABHD8	11
ABI1	566
ABI2	353
ABI3	55
ABI3BP	27
ABL1	153
ABL2	117
ABLIM1	1050
ABLIM2	23
ABLIM3	16
ABO	38
ABR	436
ABRA	0
ABRACL	70
ABT1	74
ABTB1	54
ABTB2	28
ACAA1	101
ACAA2	8
ACACA	493
ACACB	239
ACAD10	110
ACAD11	26
ACAD8	85
ACAD9	97
ACADL	6
ACADM	245
ACADS	28
ACADSB	136
ACADVL	328
ACAN	1
ACAP1	77
ACAP2	440
ACAP3	60
ACAT1	193
ACAT2	56
ACBD3	667
ACBD4	15
ACBD5	203
ACBD6	99
ACBD7	101
ACCS	29
ACCSL	0
ACD	17
ACE	24
ACE2	26
ACER1	3
ACER2	39
ACER3	69
ACHE	2
ACIN1	1161
ACKR1	1
ACKR2	12
ACKR3	14
ACKR4	12
ACLY	327
ACMSD	0
ACO1	81
ACO2	301
ACOT1	4
ACOT11	20
ACOT12	0
ACOT13	142
ACOT2	22
ACOT4	0
ACOT6	1
ACOT7	25
ACOT8	38
ACOT9	113
ACOX1	232
ACOX2	36
ACOX3	176
ACOXL	6
ACP1	212
ACP2	54
ACP5	17
ACP6	64
ACPP	17
ACPT	0
ACR	0
ACRBP	7
ACRC	18
ACRV1	0
ACSBG1	49
ACSBG2	5
ACSF2	94
ACSF3	64
ACSL1	282
ACSL3	430
ACSL4	121
ACSL5	203
ACSL6	5
ACSM1	15
ACSM2A	0
ACSM2B	0
ACSM3	8
ACSM4	0
ACSM5	0
ACSM6	3
ACSS1	366
ACSS2	83
ACSS3	99
ACTA1	3
ACTA2	75
ACTA2_AS1	1
ACTB	4505
ACTBL2	4
ACTC1	1
ACTG1	3158
ACTG1P17	9
ACTG1P20	9
ACTG1P4	1
ACTG2	0
ACTL10	7
ACTL6A	131
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	286
ACTN1_AS1	1
ACTN2	1
ACTN3	0
ACTN4	1843
ACTR10	166
ACTR1A	109
ACTR1B	131
ACTR2	823
ACTR3	553
ACTR3B	33
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	25
ACTR5	16
ACTR6	130
ACTR8	135
ACTRT1	0
ACTRT2	1
ACTRT3	2
ACVR1	100
ACVR1B	219
ACVR1C	612
ACVR2A	62
ACVR2B	150
ACVR2B_AS1	8
ACVRL1	1
ACY1	9
ACY3	1
ACYP1	135
ACYP2	37
ADA	18
ADAD1	0
ADAD2	1
ADAL	52
ADAM10	422
ADAM11	4
ADAM12	228
ADAM15	108
ADAM17	150
ADAM18	0
ADAM19	95
ADAM1A	45
ADAM2	0
ADAM20	16
ADAM20P1	11
ADAM21	7
ADAM21P1	0
ADAM22	33
ADAM23	0
ADAM28	695
ADAM29	0
ADAM30	0
ADAM32	3
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	38
ADAM9	587
ADAMDEC1	11
ADAMTS1	0
ADAMTS10	0
ADAMTS12	4
ADAMTS13	6
ADAMTS14	15
ADAMTS15	3
ADAMTS16	2
ADAMTS17	18
ADAMTS18	4
ADAMTS19	4
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	1
ADAMTS4	5
ADAMTS5	0
ADAMTS6	3
ADAMTS7	0
ADAMTS7P1	9
ADAMTS8	12
ADAMTS9	12
ADAMTS9_AS1	2
ADAMTS9_AS2	0
ADAMTSL1	35
ADAMTSL2	2
ADAMTSL3	26
ADAMTSL4	96
ADAMTSL4_AS1	32
ADAMTSL5	4
ADAP1	24
ADAP2	29
ADAR	1187
ADARB1	22
ADARB2	17
ADARB2_AS1	0
ADAT1	86
ADAT2	60
ADAT3	1
ADCK1	50
ADCK2	540
ADCK3	145
ADCK4	129
ADCK5	3
ADCY1	2
ADCY10	3
ADCY10P1	8
ADCY2	261
ADCY3	22
ADCY4	1
ADCY5	5
ADCY6	142
ADCY7	71
ADCY8	8
ADCY9	217
ADCYAP1	1
ADCYAP1R1	1
ADD1	705
ADD2	12
ADD3	496
ADD3_AS1	4
ADGB	1169
ADGRA1	10
ADGRA1_AS1	0
ADGRA2	2
ADGRA3	62
ADGRB1	8
ADGRB2	36
ADGRB3	1
ADGRD1	0
ADGRE1	7
ADGRE2	42
ADGRE3	4
ADGRE4P	13
ADGRE5	259
ADGRF1	214
ADGRF2	17
ADGRF3	17
ADGRF4	0
ADGRF5	32
ADGRG1	312
ADGRG2	12
ADGRG3	19
ADGRG4	0
ADGRG5	13
ADGRG6	33
ADGRG7	0
ADGRL1	82
ADGRL2	30
ADGRL3	8
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	423
ADH1A	9
ADH1B	2
ADH1C	1191
ADH4	32
ADH5	135
ADH6	120
ADH7	985
ADHFE1	43
ADI1	205
ADIG	0
ADIPOQ	1
ADIPOQ_AS1	0
ADIPOR1	591
ADIPOR2	126
ADIRF	88
ADK	69
ADM	91
ADM2	10
ADM5	3
ADNP	440
ADNP_AS1	41
ADNP2	81
ADO	44
ADORA1	2
ADORA2A	5
ADORA2A_AS1	7
ADORA2B	32
ADORA3	0
ADPGK	71
ADPGK_AS1	2
ADPRH	34
ADPRHL1	68
ADPRHL2	133
ADPRM	21
ADRA1A	5
ADRA1B	1
ADRA1D	5
ADRA2A	55
ADRA2B	9
ADRA2C	0
ADRB1	144
ADRB2	39
ADRB3	1
ADRBK1	244
ADRBK2	123
ADRM1	211
ADSL	109
ADSS	412
ADSSL1	54
ADTRP	67
AEBP1	2
AEBP2	493
AEN	25
AES	1198
AFAP1	104
AFAP1_AS1	8
AFAP1L1	12
AFAP1L2	38
AFF1	673
AFF2	3
AFF3	23
AFF4	605
AFG3L1P	30
AFG3L2	185
AFM	0
AFMID	35
AFP	0
AFTPH	263
AGA	46
AGAP1	255
AGAP1_IT1	12
AGAP11	16
AGAP2	14
AGAP2_AS1	0
AGAP3	157
AGAP4	10
AGAP5	17
AGAP6	17
AGAP7P	2
AGAP9	17
AGBL1	4
AGBL1_AS1	1
AGBL2	514
AGBL3	50
AGBL4	71
AGBL4_IT1	15
AGBL5	173
AGBL5_AS1	0
AGER	24
AGFG1	140
AGFG2	178
AGGF1	214
AGK	90
AGL	233
AGMAT	19
AGMO	0
AGO1	330
AGO2	143
AGO3	77
AGO4	254
AGPAT1	72
AGPAT2	58
AGPAT3	350
AGPAT4	25
AGPAT4_IT1	6
AGPAT5	100
AGPS	292
AGR2	3406
AGR3	187
AGRN	258
AGRP	0
AGT	1
AGTPBP1	143
AGTR1	0
AGTR2	0
AGTRAP	58
AGXT	0
AGXT2	0
AHCTF1	266
AHCTF1P1	2
AHCY	81
