	gene_id_NP197_R1_
A1BG	7
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	1
A2MP1	0
A3GALT2	0
A4GALT	2
A4GNT	0
AA06	0
AAAS	0
AACS	5
AACSP1	0
AADAC	0
AADACL2	1
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	9
AAK1	8
AAMDC	0
AAMP	11
AANAT	3
AAR2	0
AARD	0
AARS	4
AARS2	0
AARSD1	0
AASDH	4
AASDHPPT	0
AASS	0
AATBC	3
AATF	5
AATK	14
AATK_AS1	29
ABALON	3
ABAT	0
ABCA1	36
ABCA10	0
ABCA11P	2
ABCA12	3
ABCA13	41
ABCA17P	0
ABCA2	5
ABCA3	9
ABCA4	1
ABCA5	2
ABCA6	0
ABCA7	23
ABCA8	0
ABCA9	3
ABCA9_AS1	0
ABCB1	0
ABCB10	3
ABCB11	0
ABCB4	1
ABCB5	0
ABCB6	6
ABCB7	0
ABCB8	5
ABCB9	0
ABCC1	19
ABCC10	19
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	3
ABCC3	0
ABCC4	6
ABCC5	5
ABCC5_AS1	0
ABCC6	5
ABCC6P1	0
ABCC6P2	0
ABCC8	6
ABCC9	0
ABCD1	23
ABCD2	0
ABCD3	2
ABCD4	7
ABCE1	0
ABCF1	18
ABCF2	0
ABCF3	3
ABCG1	13
ABCG2	0
ABCG4	4
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	2
ABHD11_AS1	0
ABHD12	12
ABHD12B	0
ABHD13	0
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	10
ABHD16A	5
ABHD16B	0
ABHD17A	2
ABHD17B	0
ABHD17C	8
ABHD2	24
ABHD3	6
ABHD4	2
ABHD5	9
ABHD6	0
ABHD8	1
ABI1	23
ABI2	16
ABI3	16
ABI3BP	0
ABL1	27
ABL2	6
ABLIM1	0
ABLIM2	3
ABLIM3	26
ABO	7
ABR	31
ABRA	0
ABRACL	0
ABT1	0
ABTB1	3
ABTB2	10
ACAA1	2
ACAA2	0
ACACA	18
ACACB	1
ACAD10	1
ACAD11	0
ACAD8	8
ACAD9	3
ACADL	0
ACADM	0
ACADS	0
ACADSB	0
ACADVL	12
ACAN	3
ACAP1	11
ACAP2	2
ACAP3	5
ACAT1	6
ACAT2	0
ACBD3	25
ACBD4	19
ACBD5	46
ACBD6	3
ACBD7	0
ACCS	1
ACCSL	0
ACD	1
ACE	46
ACE2	0
ACER1	1
ACER2	0
ACER3	0
ACHE	0
ACIN1	1387
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	4
ACMSD	0
ACO1	23
ACO2	14
ACOT1	0
ACOT11	1
ACOT12	1
ACOT13	6
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	2
ACOT8	4
ACOT9	1
ACOX1	0
ACOX2	0
ACOX3	0
ACOXL	31
ACP1	0
ACP2	5
ACP5	0
ACP6	2
ACPP	0
ACPT	0
ACR	1
ACRBP	0
ACRC	1
ACRV1	0
ACSBG1	0
ACSBG2	8
ACSF2	0
ACSF3	1
ACSL1	206
ACSL3	8
ACSL4	13
ACSL5	4
ACSL6	8
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	6
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	36
ACTA2_AS1	0
ACTB	243
ACTBL2	0
ACTC1	2
ACTG1	158
ACTG1P17	1
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	2
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	20
ACTN1_AS1	0
ACTN2	3
ACTN3	2
ACTN4	85
ACTR10	0
ACTR1A	0
ACTR1B	3
ACTR2	5
ACTR3	16
ACTR3B	0
ACTR3BP2	0
