	gene_id_NPS_123_R1_
A1BG	2
A1BG_AS1	1
A1CF	1
A2M	222
A2M_AS1	3
A2ML1	12
A2MP1	2
A3GALT2	0
A4GALT	336
A4GNT	6
AA06	0
AAAS	49
AACS	86
AACSP1	14
AADAC	9
AADACL2	88
AADACL2_AS1	8
AADACL3	1
AADACL4	0
AADACP1	49
AADAT	15
AAED1	34
AAGAB	212
AAK1	363
AAMDC	70
AAMP	604
AANAT	0
AAR2	47
AARD	0
AARS	230
AARS2	64
AARSD1	3
AASDH	48
AASDHPPT	112
AASS	84
AATBC	49
AATF	489
AATK	4
AATK_AS1	0
ABALON	24
ABAT	199
ABCA1	268
ABCA10	27
ABCA11P	12
ABCA12	165
ABCA13	5618
ABCA17P	3
ABCA2	121
ABCA3	10
ABCA4	21
ABCA5	279
ABCA6	0
ABCA7	169
ABCA8	3
ABCA9	8
ABCA9_AS1	0
ABCB1	28
ABCB10	46
ABCB11	176
ABCB4	15
ABCB5	3
ABCB6	109
ABCB7	93
ABCB8	63
ABCB9	7
ABCC1	251
ABCC10	82
ABCC11	0
ABCC12	0
ABCC13	12
ABCC2	12
ABCC3	74
ABCC4	122
ABCC5	273
ABCC5_AS1	6
ABCC6	16
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	77
ABCD2	52
ABCD3	653
ABCD4	56
ABCE1	128
ABCF1	608
ABCF2	175
ABCF3	185
ABCG1	204
ABCG2	0
ABCG4	1
ABCG5	4
ABCG8	3
ABHD1	5
ABHD10	121
ABHD11	125
ABHD11_AS1	15
ABHD12	56
ABHD12B	80
ABHD13	116
ABHD14A	2
ABHD14A_ACY1	0
ABHD14B	96
ABHD15	39
ABHD16A	107
ABHD16B	17
ABHD17A	61
ABHD17B	87
ABHD17C	46
ABHD2	1133
ABHD3	68
ABHD4	55
ABHD5	139
ABHD6	61
ABHD8	26
ABI1	535
ABI2	226
ABI3	83
ABI3BP	9
ABL1	172
ABL2	106
ABLIM1	1181
ABLIM2	29
ABLIM3	21
ABO	69
ABR	393
ABRA	0
ABRACL	132
ABT1	101
ABTB1	75
ABTB2	18
ACAA1	128
ACAA2	14
ACACA	513
ACACB	186
ACAD10	62
ACAD11	21
ACAD8	107
ACAD9	96
ACADL	4
ACADM	250
ACADS	30
ACADSB	107
ACADVL	557
ACAN	0
ACAP1	88
ACAP2	496
ACAP3	93
ACAT1	139
ACAT2	43
ACBD3	654
ACBD4	40
ACBD5	231
ACBD6	190
ACBD7	130
ACCS	65
ACCSL	0
ACD	17
ACE	25
ACE2	45
ACER1	0
ACER2	52
ACER3	69
ACHE	1
ACIN1	1165
ACKR1	2
ACKR2	30
ACKR3	16
ACKR4	9
ACLY	357
ACMSD	0
ACO1	126
ACO2	247
ACOT1	23
ACOT11	66
ACOT12	0
ACOT13	182
ACOT2	51
ACOT4	7
ACOT6	0
ACOT7	48
ACOT8	8
ACOT9	130
ACOX1	211
ACOX2	29
ACOX3	227
ACOXL	0
ACP1	155
ACP2	73
ACP5	48
ACP6	80
ACPP	23
ACPT	4
ACR	0
ACRBP	6
ACRC	26
ACRV1	0
ACSBG1	27
ACSBG2	4
ACSF2	53
ACSF3	79
ACSL1	238
ACSL3	475
ACSL4	123
ACSL5	208
ACSL6	5
ACSM1	5
ACSM2A	0
ACSM2B	0
ACSM3	9
ACSM4	0
ACSM5	7
ACSM6	6
ACSS1	159
ACSS2	112
ACSS3	61
ACTA1	1
ACTA2	22
ACTA2_AS1	0
ACTB	3823
ACTBL2	7
ACTC1	3
ACTG1	2138
ACTG1P17	3
ACTG1P20	6
ACTG1P4	1
ACTG2	8
ACTL10	31
ACTL6A	158
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	1
ACTL9	1
ACTN1	329
ACTN1_AS1	2
ACTN2	3
ACTN3	0
ACTN4	1823
ACTR10	151
ACTR1A	121
ACTR1B	65
ACTR2	709
ACTR3	560
ACTR3B	30
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	42
ACTR5	34
ACTR6	193
ACTR8	125
ACTRT1	0
ACTRT2	4
ACTRT3	3
ACVR1	74
ACVR1B	133
ACVR1C	607
ACVR2A	71
ACVR2B	78
ACVR2B_AS1	5
ACVRL1	11
ACY1	4
ACY3	10
ACYP1	67
ACYP2	28
ADA	24
ADAD1	0
ADAD2	1
ADAL	62
ADAM10	362
ADAM11	7
ADAM12	121
ADAM15	118
ADAM17	153
ADAM18	0
ADAM19	65
ADAM1A	17
ADAM2	0
ADAM20	15
ADAM20P1	14
ADAM21	2
ADAM21P1	0
ADAM22	15
ADAM23	9
ADAM28	830
ADAM29	0
ADAM30	1
ADAM32	9
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	25
ADAM9	584
ADAMDEC1	38
ADAMTS1	0
ADAMTS10	2
ADAMTS12	4
ADAMTS13	6
ADAMTS14	17
ADAMTS15	3
ADAMTS16	12
ADAMTS17	27
ADAMTS18	17
ADAMTS19	2
ADAMTS19_AS1	2
ADAMTS2	4
ADAMTS20	0
ADAMTS3	10
ADAMTS4	3
ADAMTS5	0
ADAMTS6	5
ADAMTS7	10
ADAMTS7P1	4
ADAMTS8	15
ADAMTS9	7
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	54
ADAMTSL2	3
ADAMTSL3	26
ADAMTSL4	57
ADAMTSL4_AS1	21
ADAMTSL5	3
ADAP1	48
ADAP2	54
ADAR	1143
ADARB1	22
ADARB2	41
ADARB2_AS1	2
ADAT1	84
ADAT2	66
ADAT3	6
ADCK1	21
ADCK2	71
ADCK3	80
ADCK4	92
ADCK5	23
ADCY1	10
ADCY10	7
ADCY10P1	6
ADCY2	127
ADCY3	75
ADCY4	10
ADCY5	15
ADCY6	163
ADCY7	139
ADCY8	3
ADCY9	90
ADCYAP1	0
ADCYAP1R1	2
ADD1	603
ADD2	7
ADD3	479
ADD3_AS1	6
ADGB	641
ADGRA1	3
ADGRA1_AS1	0
ADGRA2	1
ADGRA3	79
ADGRB1	8
ADGRB2	30
ADGRB3	0
ADGRD1	1
ADGRE1	1
ADGRE2	13
ADGRE3	4
ADGRE4P	22
ADGRE5	232
ADGRF1	545
ADGRF2	6
ADGRF3	34
ADGRF4	4
ADGRF5	33
ADGRG1	300
ADGRG2	4
ADGRG3	8
ADGRG4	3
ADGRG5	29
ADGRG6	66
ADGRG7	0
ADGRL1	69
ADGRL2	29
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	168
ADH1A	3
ADH1B	2
ADH1C	1593
ADH4	41
ADH5	140
ADH6	35
ADH7	1787
ADHFE1	25
ADI1	236
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	458
ADIPOR2	95
ADIRF	79
ADK	72
ADM	24
ADM2	5
ADM5	7
ADNP	357
ADNP_AS1	39
ADNP2	108
ADO	32
ADORA1	3
ADORA2A	1
ADORA2A_AS1	7
ADORA2B	26
ADORA3	1
ADPGK	72
ADPGK_AS1	15
ADPRH	63
ADPRHL1	62
ADPRHL2	135
ADPRM	15
ADRA1A	13
ADRA1B	1
ADRA1D	5
ADRA2A	6
ADRA2B	5
ADRA2C	0
ADRB1	64
ADRB2	24
ADRB3	3
ADRBK1	390
ADRBK2	122
ADRM1	318
ADSL	96
ADSS	347
ADSSL1	47
ADTRP	74
AEBP1	2
AEBP2	374
AEN	37
AES	1319
AFAP1	76
AFAP1_AS1	8
AFAP1L1	39
AFAP1L2	27
AFF1	561
AFF2	0
AFF3	21
AFF4	481
AFG3L1P	51
AFG3L2	244
AFM	0
AFMID	32
AFP	0
AFTPH	253
AGA	52
AGAP1	220
AGAP1_IT1	21
AGAP11	4
AGAP2	37
AGAP2_AS1	2
AGAP3	167
AGAP4	23
AGAP5	11
AGAP6	19
AGAP7P	5
AGAP9	3
AGBL1	1
AGBL1_AS1	3
AGBL2	332
AGBL3	40
AGBL4	17
AGBL4_IT1	6
AGBL5	234
AGBL5_AS1	0
AGER	28
AGFG1	139
AGFG2	250
AGGF1	291
AGK	76
AGL	291
AGMAT	18
AGMO	1
AGO1	261
AGO2	180
AGO3	58
AGO4	186
AGPAT1	82
AGPAT2	54
AGPAT3	224
AGPAT4	66
AGPAT4_IT1	7
AGPAT5	59
AGPS	222
AGR2	1506
AGR3	111
AGRN	353
AGRP	0
AGT	2
AGTPBP1	131
AGTR1	0
AGTR2	0
AGTRAP	66
AGXT	0
AGXT2	0
AHCTF1	208
AHCTF1P1	3
AHCY	50
AHCYL1	531
AHCYL2	314
AHDC1	142
AHI1	378
AHNAK	8988
AHNAK2	132
AHR	628
AHRR	13
AHSA1	746
AHSA2	295
AHSG	0
AHSP	0
AICDA	3
AIDA	19
