	gene_id_WB40_
ARMC7	16
ARMC8	189
ARMC9	0
ARMCX1	2
ARMCX2	2
ARMCX3	29
ARMCX4	2
ARMCX5	16
ARMCX5_GPRASP2	0
ARMCX6	8
ARMS2	0
ARMT1	10
ARNT	68
ARNT2	0
ARNTL	103
ARNTL2	6
ARNTL2_AS1	0
ARPC1A	66
ARPC1B	443
ARPC2	598
ARPC3	267
ARPC4	163
ARPC4_TTLL3	0
ARPC5	210
ARPC5L	48
ARPIN	36
ARPP19	193
ARPP21	0
ARR3	0
ARRB1	184
ARRB2	312
ARRDC1	23
ARRDC1_AS1	8
ARRDC2	211
ARRDC3	324
ARRDC3_AS1	12
ARRDC4	121
ARRDC5	1
ARSA	29
ARSB	53
ARSD	21
ARSE	0
ARSF	0
ARSG	31
ARSH	0
ARSI	29
ARSJ	5
ARSK	1
ART1	0
ART3	0
ART4	4
ART5	0
ARTN	0
ARV1	8
ARVCF	4
ARX	0
AS3MT	0
ASAH1	225
ASAH2	0
ASAH2B	1
ASAP1	1040
ASAP1_IT1	2
ASAP1_IT2	2
ASAP2	13
ASAP3	1
ASB1	36
ASB10	0
ASB11	0
ASB12	0
ASB13	6
ASB14	7
ASB15	0
ASB16	0
ASB16_AS1	6
ASB17	0
ASB18	0
ASB2	4
ASB3	14
ASB4	0
ASB5	0
ASB6	37
ASB7	52
ASB8	68
ASB9	0
ASB9P1	0
ASCC1	9
ASCC2	656
ASCC3	99
ASCL1	0
ASCL2	8
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	45
ASF1B	1
ASGR1	10
ASGR2	43
ASH1L	429
ASH1L_AS1	9
ASH2L	463
ASIC1	0
ASIC2	0
ASIC3	1
ASIC4	1
ASIC5	0
ASIP	0
ASL	22
ASMT	0
ASMTL	19
ASMTL_AS1	10
ASNA1	87
ASNS	21
ASNSD1	44
ASPA	0
ASPDH	1
ASPG	0
ASPH	70
ASPHD1	0
ASPHD2	11
ASPM	105
ASPN	3
ASPRV1	3
ASPSCR1	8
ASRGL1	7
ASS1	0
ASTE1	23
ASTL	4
ASTN1	0
ASTN2	1
ASTN2_AS1	0
ASUN	33
ASXL1	110
ASXL2	101
ASXL3	0
ASZ1	0
ATAD1	51
ATAD2	336
ATAD2B	416
ATAD3A	13
ATAD3B	20
ATAD3C	0
ATAD5	179
ATAT1	3
ATCAY	0
ATE1	57
ATE1_AS1	0
ATF1	27
ATF2	272
ATF3	19
ATF4	426
ATF5	22
ATF6	143
ATF6B	46
ATF7	19
ATF7IP	328
ATF7IP2	139
ATG10	8
ATG101	18
ATG12	79
ATG13	75
ATG14	163
ATG16L1	97
ATG16L2	167
ATG2A	247
ATG2B	140
ATG3	114
ATG4A	11
ATG4B	26
ATG4C	15
ATG4D	37
ATG5	79
ATG7	44
ATG9A	84
ATG9B	0
ATHL1	89
ATIC	11
ATL1	5
ATL2	74
ATL3	62
ATM	440
ATMIN	101
ATN1	12
ATOH1	0
ATOH7	0
ATOH8	8
ATOX1	23
ATP10A	64
ATP10B	0
ATP10D	22
ATP11A	163
ATP11A_AS1	3
ATP11AUN	0
ATP11B	386
ATP11C	44
ATP12A	0
ATP13A1	54
ATP13A2	55
ATP13A3	197
ATP13A4	3
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	323
ATP1A1_AS1	3
ATP1A2	0
ATP1A3	4
ATP1A4	0
ATP1B1	9
ATP1B2	16
ATP1B3	140
ATP1B4	0
ATP2A1	0
ATP2A1_AS1	0
ATP2A2	175
ATP2A3	123
ATP2B1	282
ATP2B2	2
ATP2B2_IT2	0
ATP2B3	0
ATP2B4	235
ATP2C1	130
ATP2C2	1
ATP4A	0
ATP4B	0
ATP5A1	236
ATP5B	312
ATP5C1	157
ATP5D	14
ATP5E	5
ATP5EP2	0
ATP5F1	110
ATP5G1	11
ATP5G2	123
ATP5G3	34
ATP5H	59
ATP5I	33
ATP5J	11
ATP5J2	10
ATP5J2_PTCD1	0
ATP5L	124
ATP5L2	0
ATP5O	88
ATP5S	17
ATP5SL	2
ATP6AP1	64
ATP6AP1L	5
ATP6AP2	124
ATP6V0A1	170
ATP6V0A2	43
ATP6V0A4	0
ATP6V0B	143
ATP6V0C	210
ATP6V0CP3	0
ATP6V0D1	165
ATP6V0D2	0
ATP6V0E1	140
ATP6V0E2	14
ATP6V0E2_AS1	0
ATP6V1A	96
ATP6V1B1	0
ATP6V1B1_AS1	0
ATP6V1B2	134
ATP6V1C1	34
ATP6V1C2	1
ATP6V1D	59
ATP6V1E1	106
ATP6V1E2	2
ATP6V1F	31
ATP6V1G1	184
ATP6V1G2	3
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	63
ATP7A	155
ATP7B	12
ATP8A1	191
ATP8A2	0
ATP8B1	4
ATP8B2	75
ATP8B3	2
ATP8B4	33
ATP8B5P	0
ATP9A	19
ATP9B	141
ATPAF1	8
ATPAF2	23
ATPIF1	30
ATR	108
ATRAID	63
ATRIP	41
ATRN	27
ATRNL1	0
ATRX	245
ATXN1	90
ATXN10	33
ATXN1L	152
ATXN2	185
ATXN2L	72
ATXN3	80
ATXN3L	0
ATXN7	203
ATXN7L1	27
ATXN7L2	1
ATXN7L3	100
ATXN7L3B	126
ATXN8OS	0
AUH	18
AUNIP	5
AUP1	151
AURKA	131
AURKAIP1	53
AURKAPS1	15
AURKB	0
AURKC	2
AUTS2	35
AVEN	9
AVIL	1
AVL9	50
AVP	0
AVPI1	5
AVPR1A	5
AVPR1B	0
AVPR2	0
AWAT1	0
AWAT2	0
AXDND1	0
AXIN1	65
AXIN2	1
AXL	22
AZGP1	0
AZGP1P1	0
AZI2	56
AZIN1	253
AZIN1_AS1	0
AZIN2	5
AZU1	2
B2M	10021
B3GALNT1	3
B3GALNT2	13
B3GALT1	0
B3GALT2	8
B3GALT4	22
B3GALT5	0
B3GALT5_AS1	0
B3GALT6	6
B3GAT1	25
B3GAT2	0
B3GAT3	28
B3GLCT	17
B3GNT2	123
B3GNT3	0
B3GNT4	0
B3GNT5	78
B3GNT6	0
B3GNT7	8
B3GNT8	8
B3GNT9	3
B3GNTL1	6
B4GALNT1	0
B4GALNT2	0
B4GALNT3	1
B4GALNT4	0
B4GALT1	176
B4GALT1_AS1	0
B4GALT2	2
B4GALT3	82
B4GALT4	11
B4GALT4_AS1	2
B4GALT5	233
B4GALT6	3
B4GALT7	22
B4GAT1	1
B9D1	2
B9D2	8
BAALC	1
BAALC_AS1	0
BAALC_AS2	0
BAAT	1
BABAM1	143
BACE1	8
BACE1_AS	1
BACE2	14
BACH1	573
BACH1_IT2	1
BACH2	34
BAD	33
BAG1	704
BAG2	11
BAG3	21
BAG4	46
BAG5	78
BAG6	892
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	11
BAHD1	25
BAIAP2	10
BAIAP2_AS1	7
BAIAP2L1	17
BAIAP2L2	1
BAIAP3	4
BAK1	40
BAMBI	1
BANCR	0
BANF1	17
BANF2	0
BANK1	26
BANP	82
BAP1	96
BARD1	162
BARHL1	0
BARHL2	0
BARX1	0
BARX2	0
BASP1	79
BASP1P1	0
BATF	19
BATF2	1
BATF3	4
BAX	50
BAZ1A	250
BAZ1B	183
BAZ2A	364
BAZ2B	164
BBC3	16
BBIP1	16
BBOX1	0
BBOX1_AS1	0
BBS1	7
BBS10	1
BBS12	9
BBS2	20
BBS4	9
BBS5	0
BBS7	16
BBS9	43
BBX	191
BCAM	8
BCAN	0
BCAP29	24
BCAP31	70
BCAR1	0
BCAR3	0
BCAR4	0
BCAS1	0
BCAS2	35
BCAS3	71
BCAS4	2
BCAT1	27
BCAT2	5
BCCIP	55
BCDIN3D	1
BCDIN3D_AS1	1
BCHE	0
BCKDHA	45
BCKDHB	9
BCKDK	39
BCL10	40
