	gene_id_NPS_167_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	61
A2M_AS1	0
A2ML1	3
A2MP1	0
A3GALT2	0
A4GALT	45
A4GNT	0
AA06	0
AAAS	24
AACS	28
AACSP1	2
AADAC	1
AADACL2	17
AADACL2_AS1	20
AADACL3	0
AADACL4	3
AADACP1	1
AADAT	1
AAED1	3
AAGAB	70
AAK1	82
AAMDC	6
AAMP	136
AANAT	0
AAR2	20
AARD	0
AARS	72
AARS2	8
AARSD1	1
AASDH	9
AASDHPPT	31
AASS	16
AATBC	9
AATF	83
AATK	7
AATK_AS1	0
ABALON	11
ABAT	36
ABCA1	48
ABCA10	14
ABCA11P	6
ABCA12	2
ABCA13	1436
ABCA17P	5
ABCA2	76
ABCA3	29
ABCA4	4
ABCA5	120
ABCA6	5
ABCA7	65
ABCA8	0
ABCA9	1
ABCA9_AS1	0
ABCB1	4
ABCB10	21
ABCB11	11
ABCB4	7
ABCB5	2
ABCB6	14
ABCB7	20
ABCB8	17
ABCB9	11
ABCC1	69
ABCC10	14
ABCC11	4
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	34
ABCC4	35
ABCC5	88
ABCC5_AS1	0
ABCC6	22
ABCC6P1	4
ABCC6P2	0
ABCC8	4
ABCC9	0
ABCD1	8
ABCD2	7
ABCD3	81
ABCD4	16
ABCE1	36
ABCF1	99
ABCF2	50
ABCF3	35
ABCG1	90
ABCG2	0
ABCG4	0
ABCG5	5
ABCG8	0
ABHD1	0
ABHD10	55
ABHD11	37
ABHD11_AS1	0
ABHD12	18
ABHD12B	46
ABHD13	23
ABHD14A	8
ABHD14A_ACY1	0
ABHD14B	42
ABHD15	19
ABHD16A	51
ABHD16B	9
ABHD17A	6
ABHD17B	36
ABHD17C	13
ABHD2	302
ABHD3	16
ABHD4	4
ABHD5	37
ABHD6	7
ABHD8	0
ABI1	123
ABI2	110
ABI3	23
ABI3BP	12
ABL1	47
ABL2	35
ABLIM1	232
ABLIM2	4
ABLIM3	0
ABO	37
ABR	203
ABRA	0
ABRACL	21
ABT1	17
ABTB1	13
ABTB2	3
ACAA1	40
ACAA2	2
ACACA	110
ACACB	41
ACAD10	26
ACAD11	1
ACAD8	25
ACAD9	51
ACADL	4
ACADM	43
ACADS	24
ACADSB	24
ACADVL	78
ACAN	0
ACAP1	38
ACAP2	77
ACAP3	31
ACAT1	23
ACAT2	10
ACBD3	174
ACBD4	4
ACBD5	52
ACBD6	45
ACBD7	29
ACCS	3
ACCSL	0
ACD	6
ACE	10
ACE2	4
ACER1	0
ACER2	3
ACER3	12
ACHE	4
ACIN1	294
ACKR1	0
ACKR2	0
ACKR3	8
ACKR4	4
ACLY	93
ACMSD	0
ACO1	12
ACO2	122
ACOT1	2
ACOT11	37
ACOT12	0
ACOT13	19
ACOT2	15
ACOT4	6
ACOT6	0
ACOT7	13
ACOT8	10
ACOT9	22
ACOX1	62
ACOX2	1
ACOX3	27
ACOXL	0
ACP1	69
ACP2	15
ACP5	16
ACP6	18
ACPP	1
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	7
ACSBG2	0
ACSF2	29
ACSF3	11
ACSL1	46
ACSL3	86
ACSL4	31
ACSL5	22
ACSL6	2
ACSM1	8
ACSM2A	0
ACSM2B	0
ACSM3	7
ACSM4	0
ACSM5	0
ACSM6	6
ACSS1	85
ACSS2	29
ACSS3	8
ACTA1	1
ACTA2	12
ACTA2_AS1	0
ACTB	1906
ACTBL2	0
ACTC1	3
ACTG1	1121
ACTG1P17	0
ACTG1P20	0
ACTG1P4	1
ACTG2	0
ACTL10	8
ACTL6A	20
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	81
ACTN1_AS1	3
ACTN2	1
ACTN3	0
ACTN4	526
ACTR10	30
ACTR1A	41
ACTR1B	20
ACTR2	132
ACTR3	220
ACTR3B	14
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1
ACTR5	15
ACTR6	20
ACTR8	37
ACTRT1	0
ACTRT2	3
ACTRT3	0
ACVR1	10
ACVR1B	49
ACVR1C	80
ACVR2A	60
ACVR2B	8
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	0
ACYP1	7
ACYP2	2
ADA	14
ADAD1	0
ADAD2	0
ADAL	7
ADAM10	88
ADAM11	0
ADAM12	38
ADAM15	11
ADAM17	38
ADAM18	0
ADAM19	82
ADAM1A	7
ADAM2	0
ADAM20	3
ADAM20P1	10
ADAM21	8
ADAM21P1	0
ADAM22	5
ADAM23	31
ADAM28	133
ADAM29	0
ADAM30	0
ADAM32	1
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	25
ADAM9	96
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	3
ADAMTS12	14
ADAMTS13	2
ADAMTS14	7
ADAMTS15	2
ADAMTS16	5
ADAMTS17	5
ADAMTS18	19
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	1
ADAMTS3	6
ADAMTS4	2
ADAMTS5	0
ADAMTS6	0
ADAMTS7	2
ADAMTS7P1	2
ADAMTS8	0
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	22
ADAMTSL2	0
ADAMTSL3	8
ADAMTSL4	12
ADAMTSL4_AS1	3
ADAMTSL5	0
ADAP1	26
ADAP2	2
ADAR	286
ADARB1	10
ADARB2	10
ADARB2_AS1	0
ADAT1	18
ADAT2	6
ADAT3	1
ADCK1	9
ADCK2	32
ADCK3	37
ADCK4	30
ADCK5	1
ADCY1	2
ADCY10	0
ADCY10P1	0
ADCY2	47
ADCY3	18
ADCY4	4
ADCY5	0
ADCY6	49
ADCY7	32
ADCY8	1
ADCY9	37
ADCYAP1	0
ADCYAP1R1	2
ADD1	139
ADD2	2
ADD3	100
ADD3_AS1	1
ADGB	197
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	12
ADGRB1	7
ADGRB2	8
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	24
ADGRE3	2
ADGRE4P	0
ADGRE5	101
ADGRF1	81
ADGRF2	3
ADGRF3	7
ADGRF4	1
ADGRF5	0
ADGRG1	149
ADGRG2	1
ADGRG3	2
ADGRG4	0
ADGRG5	9
ADGRG6	26
ADGRG7	0
ADGRL1	30
ADGRL2	3
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	116
ADH1A	8
ADH1B	3
ADH1C	251
ADH4	2
ADH5	62
ADH6	20
ADH7	239
ADHFE1	16
ADI1	48
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	126
ADIPOR2	21
ADIRF	16
ADK	22
ADM	1
ADM2	0
ADM5	0
ADNP	75
ADNP_AS1	9
ADNP2	15
ADO	8
ADORA1	4
ADORA2A	0
ADORA2A_AS1	3
ADORA2B	16
ADORA3	0
ADPGK	34
ADPGK_AS1	0
ADPRH	19
ADPRHL1	6
ADPRHL2	37
ADPRM	5
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	17
ADRA2B	0
ADRA2C	0
ADRB1	42
ADRB2	9
ADRB3	0
ADRBK1	129
ADRBK2	39
ADRM1	60
ADSL	47
ADSS	123
ADSSL1	15
ADTRP	1
AEBP1	0
AEBP2	58
AEN	11
AES	424
AFAP1	19
AFAP1_AS1	1
AFAP1L1	8
AFAP1L2	21
AFF1	154
AFF2	0
AFF3	17
AFF4	150
AFG3L1P	11
AFG3L2	71
AFM	0
AFMID	35
AFP	0
AFTPH	55
AGA	14
AGAP1	57
AGAP1_IT1	9
AGAP11	8
AGAP2	16
AGAP2_AS1	0
AGAP3	60
AGAP4	0
AGAP5	0
AGAP6	2
AGAP7P	0
AGAP9	5
AGBL1	3
AGBL1_AS1	0
AGBL2	105
AGBL3	14
AGBL4	10
AGBL4_IT1	2
AGBL5	52
AGBL5_AS1	0
AGER	2
AGFG1	25
AGFG2	47
AGGF1	39
AGK	17
AGL	47
AGMAT	15
AGMO	0
AGO1	77
AGO2	66
AGO3	9
AGO4	70
AGPAT1	19
AGPAT2	32
AGPAT3	93
AGPAT4	8
AGPAT4_IT1	0
AGPAT5	20
AGPS	9
AGR2	278
AGR3	47
AGRN	157
AGRP	0
AGT	0
AGTPBP1	42
AGTR1	0
AGTR2	0
AGTRAP	8
AGXT	0
AGXT2	0
AHCTF1	56
AHCTF1P1	3
AHCY	29
AHCYL1	117
AHCYL2	79
AHDC1	78
AHI1	100
AHNAK	2379
AHNAK2	411
AHR	116
AHRR	0
AHSA1	153
AHSA2	50
AHSG	1
AHSP	0
AICDA	0
AIDA	3
AIF1	20
AIF1L	4
AIFM1	35
AIFM2	0
AIFM3	11
AIG1	10
AIM1	120
AIM1L	3
AIM2	5
AIMP1	53
AIMP2	3
AIP	9
AIPL1	0
AIRE	2
AIRN	0
AJAP1	0
AJUBA	6
AK1	89
AK2	92
AK3	17
AK4	3
AK5	0
AK6	7
AK7	337
AK8	65
AK9	244
AKAP1	55
AKAP10	17
AKAP11	109
AKAP12	15
AKAP13	344
AKAP14	70
AKAP17A	35
AKAP2	0
AKAP3	7
AKAP4	0
AKAP5	1
AKAP6	106
AKAP7	13
AKAP8	27
AKAP8L	93
AKAP9	609
AKIP1	12
AKIRIN1	42
AKIRIN2	11
AKNA	261
AKNAD1	0
AKR1A1	100
AKR1B1	16
AKR1B10	3
AKR1B15	0
AKR1C1	43
AKR1C2	113
AKR1C3	27
AKR1C4	0
AKR1C6P	0
AKR1C8P	4
AKR1D1	0
AKR1E2	0
AKR7A2	22
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	89
AKT1S1	17
AKT2	44
AKT3	7
AKTIP	11
ALAD	29
ALAS1	54
ALAS2	3
ALB	0
ALCAM	471
ALDH16A1	12
ALDH18A1	52
ALDH1A1	967
ALDH1A2	3
ALDH1A3	35
ALDH1B1	3
ALDH1L1	38
ALDH1L1_AS1	0
ALDH1L1_AS2	7
ALDH1L2	3
ALDH2	146
ALDH3A1	792
ALDH3A2	92
ALDH3B1	366
ALDH3B2	32
ALDH4A1	8
ALDH5A1	35
ALDH6A1	28
ALDH7A1	37
ALDH8A1	0
ALDH9A1	33
ALDOA	541
ALDOB	0
ALDOC	0
ALG1	8
ALG10	2
ALG10B	3
ALG11	20
ALG12	7
ALG13	41
ALG14	7
ALG1L	0
ALG1L2	0
ALG1L9P	2
ALG2	51
ALG3	13
ALG5	8
ALG6	7
ALG8	3
ALG9	179
ALK	9
ALKBH1	7
ALKBH2	30
ALKBH3	9
ALKBH3_AS1	0
ALKBH4	3
ALKBH5	139
ALKBH6	13
ALKBH7	14
ALKBH8	17
ALLC	0
ALMS1	333
ALMS1_IT1	14
ALMS1P	0
ALOX12	3
ALOX12_AS1	0
ALOX12B	2
ALOX12P2	32
ALOX15	1356
ALOX15B	0
ALOX15P1	1
ALOX5	22
ALOX5AP	9
ALOXE3	1
ALPI	2
ALPK1	35
ALPK2	0
ALPK3	28
ALPL	42
ALPP	0
ALPPL2	0
ALS2	53
ALS2CL	76
ALS2CR11	0
ALS2CR12	66
ALX1	3
ALX3	0
ALX4	1
ALYREF	13
AMACR	7
AMBN	0
AMBP	0
AMBRA1	38
AMD1	47
AMDHD1	8
AMDHD2	10
AMELX	0
AMELY	0
AMER1	7
AMER2	0
AMER3	3
AMFR	27
AMH	15
AMHR2	0
AMICA1	30
AMIGO1	0
AMIGO2	17
AMIGO3	8
AMMECR1	15
AMMECR1L	19
AMN	0
AMN1	10
AMOT	79
AMOTL1	8
AMOTL2	14
AMPD1	1
AMPD2	27
AMPD3	33
AMPH	0
AMT	12
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	36
AMZ1	0
AMZ2	33
AMZ2P1	6
ANAPC1	29
ANAPC10	1
ANAPC11	23
ANAPC13	28
ANAPC15	1
ANAPC16	72
ANAPC1P1	0
ANAPC2	17
ANAPC4	33
ANAPC5	69
ANAPC7	24
ANG	3
ANGEL1	13
ANGEL2	30
ANGPT1	1
ANGPT2	7
ANGPT4	0
ANGPTL1	8
ANGPTL2	8
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	4
ANK2	5
ANK3	390
ANKAR	18
ANKDD1A	6
ANKDD1B	44
ANKEF1	44
ANKFN1	33
ANKFY1	53
ANKH	3
ANKHD1	8
ANKHD1_EIF4EBP3	4
ANKIB1	51
ANKK1	4
ANKLE1	0
ANKLE2	52
ANKMY1	98
ANKMY2	59
ANKRA2	37
ANKRD1	1
ANKRD10	27
ANKRD11	175
ANKRD12	159
ANKRD13A	88
ANKRD13B	0
ANKRD13C	39
ANKRD13D	41
ANKRD16	6
ANKRD17	236
ANKRD18A	41
ANKRD18B	28
ANKRD18DP	0
ANKRD19P	0
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	5
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	5
ANKRD23	4
ANKRD24	9
ANKRD26	117
ANKRD26P1	2
ANKRD26P3	0
ANKRD27	49
ANKRD28	106
ANKRD29	2
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	7
ANKRD33	0
ANKRD33B	23
ANKRD34A	2
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	78
ANKRD36	75
ANKRD36B	27
ANKRD36BP1	1
ANKRD36BP2	12
ANKRD36C	143
ANKRD37	29
ANKRD39	9
ANKRD40	27
ANKRD42	72
ANKRD44	26
ANKRD44_IT1	4
ANKRD45	61
ANKRD46	1
ANKRD49	7
ANKRD50	20
ANKRD52	50
ANKRD53	0
ANKRD54	63
ANKRD55	5
ANKRD6	20
ANKRD60	1
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	2
ANKRD63	0
ANKRD65	40
ANKRD66	61
ANKRD7	0
ANKRD9	1
ANKS1A	61
ANKS1B	4
ANKS3	9
ANKS4B	2
ANKS6	68
ANKUB1	125
ANKZF1	105
ANLN	3
ANO1	12
ANO1_AS2	0
ANO10	10
ANO2	0
ANO3	4
ANO4	0
ANO5	5
ANO6	60
ANO7	10
ANO8	14
ANO9	19
ANOS1	11
ANP32A	152
ANP32A_IT1	2
ANP32AP1	3
ANP32B	209
ANP32C	0
ANP32D	0
ANP32E	183
ANPEP	103
ANTXR1	53
ANTXR2	18
ANTXRL	0
ANTXRLP1	8
ANXA1	962
ANXA10	2
ANXA11	242
ANXA13	0
ANXA2	604
ANXA2P1	2
ANXA2P2	6
ANXA2P3	0
ANXA2R	0
ANXA3	43
ANXA4	63
ANXA5	122
ANXA6	73
ANXA7	106
ANXA8	7
ANXA8L1	13
ANXA9	1
AOAH	31
AOAH_IT1	0
AOC1	1
AOC2	5
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	22
AP1B1	89
AP1B1P1	0
AP1G1	115
AP1G2	24
AP1M1	25
AP1M2	50
AP1S1	23
AP1S2	4
AP1S3	5
AP2A1	86
AP2A2	66
AP2B1	226
AP2M1	123
AP2S1	12
AP3B1	78
AP3B2	1
AP3D1	164
AP3M1	42
AP3M2	15
AP3S1	21
AP3S2	2
AP4B1	20
AP4B1_AS1	9
AP4E1	17
AP4M1	13
AP4S1	8
AP5B1	13
AP5M1	11
AP5S1	8
AP5Z1	28
APAF1	28
APBA1	139
APBA2	12
APBA3	11
APBB1	30
APBB1IP	40
APBB2	29
APBB3	4
APC	87
APC2	5
APCDD1	11
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	34
APELA	3
APEX1	54
APEX2	2
APH1A	29
APH1B	15
API5	81
APIP	8
APITD1	0
APITD1_CORT	0
APLF	11
APLN	0
APLNR	0
APLP1	0
APLP2	667
APMAP	21
APOA1	0
APOA1_AS	0
APOA1BP	46
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	9
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	4
APOBEC3B_AS1	0
APOBEC3C	60
APOBEC3D	17
APOBEC3F	23
APOBEC3G	34
APOBEC3H	0
APOBEC4	14
APOBR	31
APOC1	8
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	140
APOE	17
APOF	0
APOH	0
APOL1	106
APOL2	37
APOL3	43
APOL4	4
APOL5	0
APOL6	106
APOLD1	1
APOM	0
APOO	11
APOOL	6
APOOP5	0
APOPT1	10
APP	387
APPBP2	43
APPL1	43
APPL2	91
APRT	21
APTR	26
APTX	21
AQP1	5
AQP10	2
AQP11	0
AQP12A	0
AQP12B	0
AQP2	3
AQP3	568
AQP4	7
AQP4_AS1	24
AQP5	87
AQP6	0
AQP7	24
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	0
AQR	52
AR	3
ARAF	61
ARAP1	94
ARAP2	75
ARAP3	11
ARC	6
ARCN1	231
AREG	0
AREL1	17
ARF1	130
ARF3	133
ARF4	69
ARF5	50
ARF6	123
ARFGAP1	47
ARFGAP2	73
ARFGAP3	75
ARFGEF1	224
ARFGEF2	116
ARFGEF3	301
ARFIP1	33
ARFIP2	75
ARFRP1	3
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	231
ARHGAP1	54
ARHGAP10	8
ARHGAP11A	8
ARHGAP11B	0
ARHGAP12	60
ARHGAP15	6
ARHGAP17	58
ARHGAP18	266
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	9
ARHGAP21	71
ARHGAP22	12
ARHGAP23	60
ARHGAP24	39
ARHGAP25	12
ARHGAP26	62
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	54
ARHGAP28	4
ARHGAP29	40
ARHGAP30	118
ARHGAP31	25
ARHGAP31_AS1	0
ARHGAP32	164
ARHGAP33	20
ARHGAP35	134
ARHGAP36	0
ARHGAP39	62
ARHGAP4	25
ARHGAP40	0
ARHGAP42	31
ARHGAP44	4
ARHGAP5	120
ARHGAP5_AS1	13
ARHGAP6	4
ARHGAP8	0
ARHGAP9	24
ARHGDIA	104
ARHGDIB	170
ARHGDIG	2
ARHGEF1	107
ARHGEF10	4
ARHGEF10L	21
ARHGEF11	83
ARHGEF12	218
ARHGEF15	0
ARHGEF16	17
ARHGEF17	32
ARHGEF18	84
ARHGEF19	4
ARHGEF2	72
ARHGEF25	0
ARHGEF26	15
ARHGEF26_AS1	0
ARHGEF28	111
ARHGEF3	21
ARHGEF3_AS1	0
ARHGEF33	6
ARHGEF34P	0
ARHGEF35	4
ARHGEF37	47
ARHGEF38	34
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	12
ARHGEF40	5
ARHGEF5	2
ARHGEF6	44
ARHGEF7	41
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	10
ARHGEF9_IT1	0
ARID1A	167
ARID1B	216
ARID2	67
ARID3A	4
ARID3B	4
ARID3C	1
ARID4A	44
ARID4B	155
ARID5A	16
ARID5B	103
ARIH1	93
ARIH2	52
ARIH2OS	0
ARL1	75
ARL10	0
ARL11	1
ARL13A	0
ARL13B	35
ARL14	0
ARL14EP	12
ARL14EPL	0
ARL15	5
ARL16	18
ARL17A	4
ARL17B	0
ARL2	2
ARL2_SNX15	2
ARL2BP	29
ARL3	128
ARL4A	34
ARL4C	15
ARL4D	11
ARL5A	23
ARL5B	2
ARL5C	0
ARL6	7
ARL6IP1	78
ARL6IP4	169
ARL6IP5	43
ARL6IP6	4
ARL8A	44
ARL8B	46
ARL9	0
ARMC1	11
ARMC10	5
ARMC12	0
ARMC2	82
ARMC2_AS1	4
ARMC3	185
ARMC4	130
ARMC5	6
ARMC6	12
