	gene_id_NPS-374_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	0
A2MP1	0
A3GALT2	0
A4GALT	11
A4GNT	0
AA06	0
AAAS	6
AACS	15
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	3
AAGAB	7
AAK1	28
AAMDC	0
AAMP	46
AANAT	0
AAR2	0
AARD	0
AARS	16
AARS2	3
AARSD1	0
AASDH	1
AASDHPPT	2
AASS	5
AATBC	5
AATF	128
AATK	40
AATK_AS1	1
ABALON	3
ABAT	11
ABCA1	6
ABCA10	1
ABCA11P	0
ABCA12	2
ABCA13	192
ABCA17P	0
ABCA2	11
ABCA3	5
ABCA4	0
ABCA5	9
ABCA6	0
ABCA7	24
ABCA8	0
ABCA9	27
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	4
ABCB4	0
ABCB5	0
ABCB6	16
ABCB7	1
ABCB8	12
ABCB9	1
ABCC1	20
ABCC10	8
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	2
ABCC4	1
ABCC5	13
ABCC5_AS1	0
ABCC6	2
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	1
ABCD1	9
ABCD2	3
ABCD3	9
ABCD4	9
ABCE1	0
ABCF1	128
ABCF2	6
ABCF3	15
ABCG1	3
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	18
ABHD11_AS1	0
ABHD12	2
ABHD12B	4
ABHD13	16
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	0
ABHD16A	1
ABHD16B	0
ABHD17A	0
ABHD17B	5
ABHD17C	0
ABHD2	33
ABHD3	0
ABHD4	0
ABHD5	1
ABHD6	2
ABHD8	0
ABI1	22
ABI2	3
ABI3	0
ABI3BP	0
ABL1	9
ABL2	1
ABLIM1	57
ABLIM2	1
ABLIM3	1
ABO	0
ABR	22
ABRA	0
ABRACL	1
ABT1	6
ABTB1	10
ABTB2	2
ACAA1	4
ACAA2	0
ACACA	30
ACACB	17
ACAD10	1
ACAD11	0
ACAD8	0
ACAD9	20
ACADL	0
ACADM	5
ACADS	0
ACADSB	0
ACADVL	23
ACAN	1
ACAP1	4
ACAP2	10
ACAP3	17
ACAT1	1
ACAT2	2
ACBD3	143
ACBD4	1
ACBD5	105
ACBD6	11
ACBD7	1
ACCS	17
ACCSL	0
ACD	4
ACE	6
ACE2	1
ACER1	0
ACER2	0
ACER3	0
ACHE	0
ACIN1	493
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	22
ACMSD	0
ACO1	1
ACO2	10
ACOT1	1
ACOT11	8
ACOT12	0
ACOT13	1
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	6
ACOT8	0
ACOT9	2
ACOX1	2
ACOX2	0
ACOX3	7
ACOXL	1
ACP1	0
ACP2	0
ACP5	1
ACP6	4
ACPP	0
ACPT	0
ACR	0
ACRBP	11
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	4
ACSF3	8
ACSL1	29
ACSL3	20
ACSL4	2
ACSL5	10
ACSL6	0
ACSM1	1
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	4
ACSS2	2
ACSS3	1
ACTA1	0
ACTA2	31
ACTA2_AS1	0
ACTB	267
ACTBL2	0
ACTC1	6
ACTG1	161
ACTG1P17	0
ACTG1P20	0
ACTG1P4	3
ACTG2	1
ACTL10	0
ACTL6A	3
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	28
ACTN1_AS1	0
ACTN2	2
ACTN3	0
ACTN4	205
ACTR10	3
ACTR1A	6
ACTR1B	8
ACTR2	48
ACTR3	26
ACTR3B	7
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	1
ACTR6	4
ACTR8	8
ACTRT1	0
ACTRT2	1
ACTRT3	2
ACVR1	0
ACVR1B	7
ACVR1C	1503
ACVR2A	0
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	0
ACYP1	2
ACYP2	6
ADA	1
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	9
ADAM11	1
ADAM12	4
ADAM15	5
ADAM17	17
ADAM18	0
ADAM19	34
ADAM1A	16
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	2
ADAM23	3
ADAM28	10
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	3
ADAM9	20
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	1
ADAMTS14	0
ADAMTS15	4
ADAMTS16	0
ADAMTS17	0
ADAMTS18	3
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	3
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	1
ADAMTS9	3
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	50
ADAMTSL2	0
ADAMTSL3	1
ADAMTSL4	1
ADAMTSL4_AS1	0
ADAMTSL5	6
ADAP1	1
ADAP2	0
ADAR	54
ADARB1	2
ADARB2	93
ADARB2_AS1	0
ADAT1	4
ADAT2	9
ADAT3	0
ADCK1	0
ADCK2	303
ADCK3	2
ADCK4	10
ADCK5	0
ADCY1	3
ADCY10	0
ADCY10P1	0
ADCY2	10
ADCY3	1
ADCY4	0
ADCY5	4
ADCY6	13
ADCY7	3
ADCY8	0
ADCY9	24
ADCYAP1	1
ADCYAP1R1	0
ADD1	25
ADD2	0
ADD3	27
ADD3_AS1	3
ADGB	24
ADGRA1	4
ADGRA1_AS1	0
ADGRA2	2
ADGRA3	8
ADGRB1	2
ADGRB2	2
ADGRB3	0
ADGRD1	0
ADGRE1	3
ADGRE2	7
ADGRE3	0
ADGRE4P	0
ADGRE5	19
ADGRF1	11
ADGRF2	0
ADGRF3	3
ADGRF4	0
ADGRF5	3
ADGRG1	2
ADGRG2	0
ADGRG3	2
ADGRG4	0
ADGRG5	0
ADGRG6	3
ADGRG7	0
ADGRL1	3
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	3
ADH1A	0
ADH1B	0
ADH1C	4
ADH4	0
ADH5	9
ADH6	0
ADH7	55
ADHFE1	9
ADI1	6
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	14
ADIPOR2	0
ADIRF	0
ADK	0
ADM	14
ADM2	0
ADM5	0
ADNP	3
ADNP_AS1	0
ADNP2	0
ADO	3
ADORA1	2
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	0
ADORA3	0
ADPGK	4
ADPGK_AS1	0
ADPRH	10
ADPRHL1	0
ADPRHL2	4
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	9
ADRB2	0
ADRB3	0
ADRBK1	26
ADRBK2	4
ADRM1	26
ADSL	3
ADSS	21
ADSSL1	4
ADTRP	0
AEBP1	2
AEBP2	177
AEN	5
AES	63
AFAP1	35
AFAP1_AS1	0
AFAP1L1	15
AFAP1L2	2
AFF1	34
AFF2	0
AFF3	2
AFF4	33
AFG3L1P	3
AFG3L2	4
AFM	0
AFMID	0
AFP	0
AFTPH	6
AGA	6
AGAP1	15
AGAP1_IT1	6
AGAP11	0
AGAP2	3
AGAP2_AS1	0
AGAP3	36
AGAP4	0
AGAP5	1
AGAP6	5
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	21
AGBL3	3
AGBL4	5
AGBL4_IT1	1
AGBL5	3
AGBL5_AS1	0
AGER	6
AGFG1	5
AGFG2	11
AGGF1	7
AGK	4
AGL	8
AGMAT	0
AGMO	0
AGO1	17
AGO2	4
AGO3	3
AGO4	4
AGPAT1	0
AGPAT2	5
AGPAT3	6
AGPAT4	0
AGPAT4_IT1	0
AGPAT5	2
AGPS	9
AGR2	20
AGR3	3
AGRN	27
AGRP	0
AGT	0
AGTPBP1	2
AGTR1	3
AGTR2	0
AGTRAP	2
AGXT	0
AGXT2	0
AHCTF1	5
AHCTF1P1	0
AHCY	0
AHCYL1	16
AHCYL2	10
AHDC1	27
AHI1	62
AHNAK	568
AHNAK2	91
AHR	51
AHRR	1
AHSA1	29
AHSA2	80
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	4
AIF1L	1
AIFM1	19
AIFM2	2
AIFM3	0
AIG1	4
AIM1	12
AIM1L	1
AIM2	0
AIMP1	30
AIMP2	0
AIP	2
AIPL1	0
AIRE	0
AIRN	0
AJAP1	28
AJUBA	1
AK1	18
AK2	1
AK3	5
AK4	0
AK5	0
AK6	0
AK7	49
AK8	2
AK9	640
AKAP1	9
AKAP10	0
AKAP11	10
AKAP12	14
AKAP13	230
AKAP14	17
AKAP17A	67
AKAP2	3
AKAP3	0
AKAP4	0
AKAP5	1
AKAP6	16
AKAP7	0
AKAP8	174
AKAP8L	196
AKAP9	236
AKIP1	1
AKIRIN1	1
AKIRIN2	0
AKNA	109
AKNAD1	0
AKR1A1	7
AKR1B1	6
AKR1B10	1
AKR1B15	1
AKR1C1	14
AKR1C2	23
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	11
AKT1S1	7
AKT2	2
AKT3	3
AKTIP	0
ALAD	3
ALAS1	12
ALAS2	0
ALB	0
ALCAM	58
ALDH16A1	2
ALDH18A1	5
ALDH1A1	164
ALDH1A2	0
ALDH1A3	7
ALDH1B1	8
ALDH1L1	24
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	18
ALDH3A1	77
ALDH3A2	5
ALDH3B1	45
ALDH3B2	7
ALDH4A1	0
ALDH5A1	2
ALDH6A1	8
ALDH7A1	2
ALDH8A1	0
ALDH9A1	6
ALDOA	116
ALDOB	0
ALDOC	0
ALG1	8
ALG10	0
ALG10B	0
ALG11	1
ALG12	2
ALG13	14
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	1
ALG5	1
ALG6	0
ALG8	0
ALG9	0
ALK	0
ALKBH1	0
ALKBH2	5
ALKBH3	4
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	15
ALKBH6	5
ALKBH7	2
ALKBH8	0
ALLC	0
ALMS1	57
ALMS1_IT1	0
ALMS1P	3
ALOX12	0
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	6
ALOX15	110
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	30
ALPK2	0
ALPK3	18
ALPL	6
ALPP	0
ALPPL2	0
ALS2	7
ALS2CL	136
ALS2CR11	0
ALS2CR12	57
ALX1	1
ALX3	0
ALX4	0
ALYREF	2
AMACR	0
AMBN	0
AMBP	0
AMBRA1	6
AMD1	5
AMDHD1	0
AMDHD2	2
AMELX	0
AMELY	0
AMER1	5
AMER2	0
AMER3	0
AMFR	16
AMH	0
AMHR2	0
AMICA1	1
AMIGO1	0
AMIGO2	0
AMIGO3	1
AMMECR1	2
AMMECR1L	4
AMN	0
AMN1	0
AMOT	16
AMOTL1	0
AMOTL2	8
AMPD1	0
AMPD2	8
AMPD3	14
AMPH	0
AMT	1
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	0
AMZ2P1	2
ANAPC1	2
ANAPC10	0
ANAPC11	0
ANAPC13	1
ANAPC15	1
ANAPC16	25
ANAPC1P1	0
ANAPC2	4
ANAPC4	9
ANAPC5	8
ANAPC7	6
ANG	0
ANGEL1	1
ANGEL2	5
ANGPT1	4
ANGPT2	0
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	5
ANGPTL7	0
ANHX	0
ANK1	6
ANK2	0
ANK3	62
ANKAR	0
ANKDD1A	1
ANKDD1B	11
ANKEF1	7
ANKFN1	5
ANKFY1	36
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	28
ANKK1	0
ANKLE1	1
ANKLE2	9
ANKMY1	25
ANKMY2	1
ANKRA2	3
ANKRD1	0
ANKRD10	5
ANKRD11	315
ANKRD12	90
ANKRD13A	11
ANKRD13B	0
ANKRD13C	0
ANKRD13D	14
ANKRD16	1
ANKRD17	151
ANKRD18A	19
ANKRD18B	19
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	2
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	16
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	0
ANKRD23	31
ANKRD24	7
ANKRD26	31
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	5
ANKRD28	10
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	2
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	1
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	1
ANKRD35	16
ANKRD36	45
ANKRD36B	11
ANKRD36BP1	0
ANKRD36BP2	1
ANKRD36C	152
ANKRD37	1
ANKRD39	0
ANKRD40	10
ANKRD42	46
ANKRD44	1
ANKRD44_IT1	0
ANKRD45	17
ANKRD46	0
ANKRD49	0
ANKRD50	15
ANKRD52	5
ANKRD53	0
ANKRD54	12
ANKRD55	0
ANKRD6	18
ANKRD60	0
ANKRD61	0
ANKRD62	4
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	19
ANKRD66	4
ANKRD7	0
ANKRD9	0
ANKS1A	23
ANKS1B	0
ANKS3	3
ANKS4B	0
ANKS6	9
ANKUB1	5
ANKZF1	163
ANLN	0
ANO1	0
ANO1_AS2	0
ANO10	5
ANO2	0
ANO3	0
ANO4	2
ANO5	10
ANO6	0
ANO7	1
ANO8	4
ANO9	18
ANOS1	0
ANP32A	104
ANP32A_IT1	0
ANP32AP1	0
ANP32B	643
ANP32C	1
ANP32D	0
ANP32E	210
ANPEP	39
ANTXR1	21
ANTXR2	5
ANTXRL	0
ANTXRLP1	3
ANXA1	179
ANXA10	0
ANXA11	40
ANXA13	0
ANXA2	21
ANXA2P1	1
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	6
ANXA4	10
ANXA5	12
ANXA6	4
ANXA7	23
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	3
AOAH_IT1	0
AOC1	0
AOC2	0
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	3
AP1B1	42
AP1B1P1	0
AP1G1	12
AP1G2	11
AP1M1	17
AP1M2	11
AP1S1	3
AP1S2	0
AP1S3	0
AP2A1	14
AP2A2	12
AP2B1	41
AP2M1	26
AP2S1	7
AP3B1	35
AP3B2	0
AP3D1	588
AP3M1	2
AP3M2	0
AP3S1	2
AP3S2	0
AP4B1	4
AP4B1_AS1	0
AP4E1	4
AP4M1	0
AP4S1	0
AP5B1	32
AP5M1	0
AP5S1	0
AP5Z1	0
APAF1	3
APBA1	1
APBA2	0
APBA3	0
APBB1	6
APBB1IP	5
APBB2	2
APBB3	5
APC	4
APC2	12
APCDD1	1
APCDD1L	1
APCDD1L_AS1	1
APCS	0
APEH	15
APELA	0
APEX1	6
APEX2	3
APH1A	7
APH1B	1
API5	19
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	3
APLNR	0
APLP1	0
APLP2	307
APMAP	5
APOA1	1
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	0
APOBEC3C	8
APOBEC3D	6
APOBEC3F	18
APOBEC3G	0
APOBEC3H	0
APOBEC4	3
APOBR	9
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	10
APOE	0
APOF	0
APOH	0
APOL1	438
APOL2	61
APOL3	9
APOL4	2
APOL5	0
APOL6	59
APOLD1	0
APOM	0
APOO	2
APOOL	0
APOOP5	0
APOPT1	0
APP	109
APPBP2	1
APPL1	6
APPL2	18
APRT	0
APTR	1
APTX	2
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	1
AQP3	105
AQP4	1
AQP4_AS1	0
AQP5	14
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	1
AQP9	4
AQR	25
AR	0
ARAF	16
ARAP1	36
ARAP2	28
ARAP3	0
ARC	0
ARCN1	6
AREG	3
AREL1	15
ARF1	7
ARF3	41
ARF4	5
ARF5	0
ARF6	22
ARFGAP1	22
ARFGAP2	10
ARFGAP3	21
ARFGEF1	30
ARFGEF2	25
ARFGEF3	67
ARFIP1	5
ARFIP2	6
ARFRP1	8
ARG1	0
ARG2	6
ARGFX	0
ARGFXP2	0
ARGLU1	610
ARHGAP1	10
ARHGAP10	0
ARHGAP11A	0
ARHGAP11B	5
ARHGAP12	29
ARHGAP15	0
ARHGAP17	3
ARHGAP18	36
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	323
ARHGAP22	0
ARHGAP23	3
ARHGAP24	9
ARHGAP25	20
ARHGAP26	32
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	14
ARHGAP28	0
ARHGAP29	2
ARHGAP30	49
ARHGAP31	3
ARHGAP31_AS1	0
ARHGAP32	15
ARHGAP33	2
ARHGAP35	9
ARHGAP36	0
ARHGAP39	23
ARHGAP4	5
ARHGAP40	0
ARHGAP42	15
ARHGAP44	21
ARHGAP5	4
ARHGAP5_AS1	0
ARHGAP6	0
ARHGAP8	0
ARHGAP9	10
ARHGDIA	35
ARHGDIB	18
ARHGDIG	0
ARHGEF1	61
ARHGEF10	2
ARHGEF10L	15
ARHGEF11	21
ARHGEF12	35
ARHGEF15	0
ARHGEF16	11
ARHGEF17	5
ARHGEF18	17
ARHGEF19	0
ARHGEF2	37
ARHGEF25	1
ARHGEF26	0
ARHGEF26_AS1	0
ARHGEF28	10
ARHGEF3	1
ARHGEF3_AS1	0
ARHGEF33	4
ARHGEF34P	0
ARHGEF35	8
ARHGEF37	5
ARHGEF38	13
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	0
ARHGEF40	0
ARHGEF5	9
ARHGEF6	6
ARHGEF7	12
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	5
ARHGEF9_IT1	0
ARID1A	36
ARID1B	92
ARID2	10
ARID3A	6
ARID3B	4
ARID3C	0
ARID4A	75
ARID4B	446
ARID5A	7
ARID5B	41
ARIH1	64
ARIH2	25
ARIH2OS	0
ARL1	13
ARL10	0
ARL11	0
ARL13A	0
ARL13B	2
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	3
ARL17A	2
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	0
ARL3	0
ARL4A	2
ARL4C	4
ARL4D	2
ARL5A	6
ARL5B	1
ARL5C	0
ARL6	1
ARL6IP1	13
ARL6IP4	156
ARL6IP5	3
ARL6IP6	0
ARL8A	6
ARL8B	0
ARL9	5
ARMC1	0
ARMC10	0
ARMC12	0
ARMC2	21
ARMC2_AS1	0
ARMC3	55
ARMC4	9
ARMC5	6
ARMC6	1
ARMC7	0
