	gene_id_NP59_R1_
A1BG	0
A1BG_AS1	0
A1CF	2
A2M	0
A2M_AS1	3
A2ML1	221
A2MP1	0
A3GALT2	1
A4GALT	5
A4GNT	3
AA06	0
AAAS	1
AACS	9
AACSP1	2
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	1
AADACL4	11
AADACP1	0
AADAT	1
AAED1	0
AAGAB	4
AAK1	15
AAMDC	0
AAMP	3
AANAT	6
AAR2	11
AARD	0
AARS	2
AARS2	16
AARSD1	2
AASDH	1
AASDHPPT	1
AASS	0
AATBC	4
AATF	4
AATK	16
AATK_AS1	3
ABALON	4
ABAT	7
ABCA1	24
ABCA10	1
ABCA11P	0
ABCA12	5
ABCA13	11
ABCA17P	4
ABCA2	22
ABCA3	19
ABCA4	7
ABCA5	9
ABCA6	1
ABCA7	62
ABCA8	13
ABCA9	2
ABCA9_AS1	0
ABCB1	2
ABCB10	0
ABCB11	1
ABCB4	0
ABCB5	4
ABCB6	12
ABCB7	1
ABCB8	9
ABCB9	4
ABCC1	5
ABCC10	3
ABCC11	3
ABCC12	2
ABCC13	1
ABCC2	6
ABCC3	4
ABCC4	7
ABCC5	25
ABCC5_AS1	0
ABCC6	15
ABCC6P1	0
ABCC6P2	1
ABCC8	6
ABCC9	7
ABCD1	18
ABCD2	8
ABCD3	2
ABCD4	0
ABCE1	2
ABCF1	20
ABCF2	5
ABCF3	20
ABCG1	24
ABCG2	8
ABCG4	3
ABCG5	6
ABCG8	2
ABHD1	2
ABHD10	0
ABHD11	2
ABHD11_AS1	2
ABHD12	10
ABHD12B	1
ABHD13	0
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	5
ABHD15	0
ABHD16A	0
ABHD16B	24
ABHD17A	0
ABHD17B	13
ABHD17C	12
ABHD2	6
ABHD3	3
ABHD4	0
ABHD5	15
ABHD6	0
ABHD8	6
ABI1	10
ABI2	4
ABI3	15
ABI3BP	1
ABL1	51
ABL2	2
ABLIM1	50
ABLIM2	7
ABLIM3	5
ABO	4
ABR	40
ABRA	0
ABRACL	0
ABT1	5
ABTB1	3
ABTB2	53
ACAA1	18
ACAA2	1
ACACA	6
ACACB	7
ACAD10	17
ACAD11	0
ACAD8	10
ACAD9	25
ACADL	1
ACADM	4
ACADS	3
ACADSB	1
ACADVL	70
ACAN	586
ACAP1	6
ACAP2	18
ACAP3	3
ACAT1	1
ACAT2	1
ACBD3	18
ACBD4	0
ACBD5	2
ACBD6	0
ACBD7	1
ACCS	3
ACCSL	2
ACD	4
ACE	10
ACE2	1
ACER1	2
ACER2	2
ACER3	6
ACHE	12
ACIN1	38
ACKR1	2
ACKR2	4
ACKR3	0
ACKR4	0
ACLY	7
ACMSD	0
ACO1	8
ACO2	4
ACOT1	0
ACOT11	5
ACOT12	2
ACOT13	4
ACOT2	23
ACOT4	2
ACOT6	0
ACOT7	0
ACOT8	8
ACOT9	2
ACOX1	14
ACOX2	1
ACOX3	20
ACOXL	27
ACP1	6
ACP2	3
ACP5	4
ACP6	2
ACPP	2
ACPT	0
ACR	2
ACRBP	2
ACRC	4
ACRV1	0
ACSBG1	3
ACSBG2	1
ACSF2	1
ACSF3	7
ACSL1	60
ACSL3	2
ACSL4	2
ACSL5	1
ACSL6	6
ACSM1	4
ACSM2A	1
ACSM2B	0
ACSM3	5
ACSM4	5
ACSM5	1
ACSM6	2
ACSS1	5
ACSS2	4
ACSS3	1
ACTA1	2
ACTA2	13
ACTA2_AS1	1
ACTB	580
ACTBL2	2
ACTC1	0
ACTG1	399
ACTG1P17	1
ACTG1P20	2
ACTG1P4	3
ACTG2	0
ACTL10	2
ACTL6A	0
ACTL6B	1
ACTL7A	2
ACTL7B	2
ACTL8	0
ACTL9	5
ACTN1	69
ACTN1_AS1	2
ACTN2	14
ACTN3	6
ACTN4	79
ACTR10	5
ACTR1A	3
ACTR1B	1
ACTR2	13
ACTR3	8
ACTR3B	1
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	2
ACTR6	1
ACTR8	2
ACTRT1	1
ACTRT2	1
ACTRT3	3
ACVR1	0
ACVR1B	8
ACVR1C	40
ACVR2A	5
ACVR2B	9
ACVR2B_AS1	0
ACVRL1	5
ACY1	0
ACY3	2
ACYP1	219
ACYP2	1
ADA	3
ADAD1	2
ADAD2	10
ADAL	1
ADAM10	8
ADAM11	12
ADAM12	4
ADAM15	16
ADAM17	0
ADAM18	0
ADAM19	5
ADAM1A	0
ADAM2	1
ADAM20	4
ADAM20P1	3
ADAM21	0
ADAM21P1	0
ADAM22	8
ADAM23	6
ADAM28	2
ADAM29	0
ADAM30	0
ADAM32	5
ADAM33	4
ADAM3A	1
ADAM5	2
ADAM6	2
ADAM7	1
ADAM8	17
ADAM9	19
ADAMDEC1	3
ADAMTS1	82
ADAMTS10	1
ADAMTS12	1
ADAMTS13	6
ADAMTS14	36
ADAMTS15	25
ADAMTS16	14
ADAMTS17	13
ADAMTS18	4
ADAMTS19	1
ADAMTS19_AS1	0
ADAMTS2	15
ADAMTS20	1
ADAMTS3	2
ADAMTS4	16
ADAMTS5	3
ADAMTS6	4
ADAMTS7	2
ADAMTS7P1	15
ADAMTS8	1
ADAMTS9	4
ADAMTS9_AS1	2
ADAMTS9_AS2	0
ADAMTSL1	45
ADAMTSL2	2
ADAMTSL3	6
ADAMTSL4	64
ADAMTSL4_AS1	10
ADAMTSL5	2
ADAP1	3
ADAP2	2
ADAR	33
ADARB1	11
ADARB2	71
ADARB2_AS1	0
ADAT1	2
ADAT2	15
ADAT3	7
ADCK1	150
ADCK2	218
ADCK3	6
ADCK4	5
ADCK5	3
ADCY1	13
ADCY10	1
ADCY10P1	6
ADCY2	3
ADCY3	5
ADCY4	5
ADCY5	64
ADCY6	7
ADCY7	15
ADCY8	51
ADCY9	49
ADCYAP1	1
ADCYAP1R1	8
ADD1	19
ADD2	1
ADD3	0
ADD3_AS1	0
ADGB	1
ADGRA1	14
ADGRA1_AS1	0
ADGRA2	11
ADGRA3	3
ADGRB1	7
ADGRB2	13
ADGRB3	7
ADGRD1	1
ADGRE1	5
ADGRE2	6
ADGRE3	1
ADGRE4P	5
ADGRE5	13
ADGRF1	4
ADGRF2	1
ADGRF3	5
ADGRF4	2
ADGRF5	1
ADGRG1	3
ADGRG2	3
ADGRG3	10
ADGRG4	10
ADGRG5	2
ADGRG6	18
ADGRG7	1
ADGRL1	5
ADGRL2	3
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	23
ADH1A	1
ADH1B	0
ADH1C	0
ADH4	1
ADH5	0
ADH6	0
ADH7	0
ADHFE1	1
ADI1	2
ADIG	1
ADIPOQ	0
ADIPOQ_AS1	2
ADIPOR1	27
ADIPOR2	21
ADIRF	3
ADK	3
ADM	28
ADM2	3
ADM5	7
ADNP	2
ADNP_AS1	0
ADNP2	4
ADO	4
ADORA1	5
ADORA2A	0
ADORA2A_AS1	1
ADORA2B	1
ADORA3	0
ADPGK	6
ADPGK_AS1	5
ADPRH	18
ADPRHL1	13
ADPRHL2	2
ADPRM	0
ADRA1A	2
ADRA1B	2
ADRA1D	3
ADRA2A	0
ADRA2B	2
ADRA2C	1
ADRB1	23
ADRB2	1
ADRB3	2
ADRBK1	15
ADRBK2	4
ADRM1	8
ADSL	4
ADSS	2
ADSSL1	6
ADTRP	4
AEBP1	11
AEBP2	8
AEN	2
AES	25
AFAP1	3
AFAP1_AS1	1
AFAP1L1	2
AFAP1L2	15
AFF1	10
AFF2	14
AFF3	5
AFF4	41
AFG3L1P	2
AFG3L2	3
AFM	0
AFMID	1
AFP	0
AFTPH	9
AGA	3
AGAP1	7
AGAP1_IT1	0
AGAP11	1
AGAP2	7
AGAP2_AS1	1
AGAP3	26
AGAP4	1
AGAP5	0
AGAP6	0
AGAP7P	1
AGAP9	0
AGBL1	3
AGBL1_AS1	1
AGBL2	1
AGBL3	7
AGBL4	1
AGBL4_IT1	0
AGBL5	9
AGBL5_AS1	0
AGER	3
AGFG1	4
AGFG2	9
AGGF1	16
AGK	8
AGL	7
AGMAT	9
AGMO	0
AGO1	9
AGO2	11
AGO3	5
AGO4	14
AGPAT1	7
AGPAT2	4
AGPAT3	16
AGPAT4	5
AGPAT4_IT1	2
AGPAT5	1
AGPS	549
AGR2	1
AGR3	0
AGRN	44
AGRP	0
AGT	2
AGTPBP1	4
AGTR1	0
AGTR2	0
AGTRAP	1
AGXT	2
AGXT2	0
AHCTF1	2
AHCTF1P1	1
AHCY	17
AHCYL1	5
AHCYL2	1
AHDC1	19
AHI1	0
AHNAK	75
AHNAK2	55
AHR	9
AHRR	21
AHSA1	3
AHSA2	1
AHSG	1
AHSP	0
AICDA	0
AIDA	1
AIF1	5
AIF1L	87
AIFM1	0
AIFM2	13
AIFM3	3
AIG1	0
AIM1	99
AIM1L	75
AIM2	1
AIMP1	2
AIMP2	0
AIP	3
AIPL1	6
AIRE	8
AIRN	5
AJAP1	22
AJUBA	9
AK1	4
AK2	1
AK3	3
AK4	2
AK5	0
AK6	0
AK7	5
AK8	1
AK9	2
AKAP1	5
AKAP10	1
AKAP11	3
AKAP12	11
AKAP13	34
AKAP14	0
AKAP17A	11
AKAP2	0
AKAP3	7
AKAP4	8
AKAP5	0
AKAP6	5
AKAP7	2
AKAP8	3
AKAP8L	2
AKAP9	18
AKIP1	0
AKIRIN1	5
AKIRIN2	7
AKNA	22
AKNAD1	4
AKR1A1	2
AKR1B1	2
AKR1B10	0
AKR1B15	2
AKR1C1	0
AKR1C2	0
AKR1C3	4
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	2
AKR7A2	3
AKR7A2P1	2
AKR7A3	0
AKR7L	0
AKT1	4
AKT1S1	5
AKT2	8
AKT3	1
AKTIP	1
ALAD	2
ALAS1	13
ALAS2	1
ALB	1
ALCAM	2
ALDH16A1	2
ALDH18A1	7
ALDH1A1	0
ALDH1A2	9
ALDH1A3	125
ALDH1B1	141
ALDH1L1	4
ALDH1L1_AS1	0
ALDH1L1_AS2	2
ALDH1L2	1
ALDH2	1
ALDH3A1	1
ALDH3A2	1
ALDH3B1	2
ALDH3B2	23
ALDH4A1	4
ALDH5A1	5
ALDH6A1	2
ALDH7A1	0
ALDH8A1	1
ALDH9A1	5
ALDOA	26
ALDOB	1
ALDOC	1
ALG1	1
ALG10	0
ALG10B	3
ALG11	1
ALG12	3
ALG13	0
ALG14	1
ALG1L	0
ALG1L2	1
ALG1L9P	0
ALG2	0
ALG3	3
ALG5	0
ALG6	0
ALG8	0
ALG9	45
ALK	15
ALKBH1	1
ALKBH2	8
ALKBH3	2
ALKBH3_AS1	8
ALKBH4	0
ALKBH5	211
ALKBH6	0
ALKBH7	1
ALKBH8	10
ALLC	4
ALMS1	6
ALMS1_IT1	0
ALMS1P	0
ALOX12	111
ALOX12_AS1	1
ALOX12B	12
ALOX12P2	5
ALOX15	29
ALOX15B	4
ALOX15P1	1
ALOX5	4
ALOX5AP	4
ALOXE3	2
ALPI	0
ALPK1	3
ALPK2	3
ALPK3	16
ALPL	8
ALPP	0
ALPPL2	3
ALS2	7
ALS2CL	17
ALS2CR11	2
ALS2CR12	1
ALX1	0
ALX3	2
ALX4	4
ALYREF	1
AMACR	2
AMBN	1
AMBP	5
AMBRA1	35
AMD1	1
AMDHD1	5
AMDHD2	5
AMELX	2
AMELY	0
AMER1	10
AMER2	6
AMER3	0
AMFR	11
AMH	2
AMHR2	0
AMICA1	5
AMIGO1	41
AMIGO2	2
AMIGO3	4
AMMECR1	0
AMMECR1L	3
AMN	3
AMN1	0
AMOT	14
AMOTL1	6
AMOTL2	91
AMPD1	6
AMPD2	9
AMPD3	16
AMPH	1
AMT	0
AMTN	1
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	5
AMZ2	2
AMZ2P1	4
ANAPC1	5
ANAPC10	0
ANAPC11	8
ANAPC13	1
ANAPC15	4
ANAPC16	71
ANAPC1P1	3
ANAPC2	3
ANAPC4	2
ANAPC5	3
ANAPC7	2
ANG	0
ANGEL1	2
ANGEL2	1
ANGPT1	2
ANGPT2	20
ANGPT4	1
ANGPTL1	0
ANGPTL2	3
ANGPTL3	0
ANGPTL4	11
ANGPTL5	0
ANGPTL6	0
ANGPTL7	2
ANHX	4
ANK1	14
ANK2	23
ANK3	15
ANKAR	7
ANKDD1A	3
ANKDD1B	0
ANKEF1	6
ANKFN1	1
ANKFY1	8
ANKH	1
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	3
ANKK1	6
ANKLE1	2
ANKLE2	11
ANKMY1	12
ANKMY2	11
ANKRA2	2
ANKRD1	2
ANKRD10	7
ANKRD11	57
ANKRD12	14
ANKRD13A	36
ANKRD13B	3
ANKRD13C	2
ANKRD13D	4
ANKRD16	4
ANKRD17	16
ANKRD18A	1
ANKRD18B	1
ANKRD18DP	0
ANKRD19P	1
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	1
ANKRD20A12P	0
ANKRD20A19P	3
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	4
ANKRD23	2
ANKRD24	2
ANKRD26	3
ANKRD26P1	15
ANKRD26P3	0
ANKRD27	2
ANKRD28	21
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	2
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	1
ANKRD33	6
ANKRD33B	10
ANKRD34A	6
ANKRD34B	6
ANKRD34C	1
ANKRD34C_AS1	2
ANKRD35	6
ANKRD36	0
ANKRD36B	4
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	1
ANKRD37	0
ANKRD39	0
ANKRD40	4
ANKRD42	8
ANKRD44	7
ANKRD44_IT1	0
ANKRD45	0
ANKRD46	1
ANKRD49	0
ANKRD50	11
ANKRD52	11
ANKRD53	2
ANKRD54	2
ANKRD55	2
ANKRD6	3
ANKRD60	2
ANKRD61	1
ANKRD62	3
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	6
ANKRD66	0
ANKRD7	1
ANKRD9	13
ANKS1A	18
ANKS1B	5
ANKS3	3
ANKS4B	3
ANKS6	5
ANKUB1	1
ANKZF1	5
ANLN	4
ANO1	8
ANO1_AS2	0
ANO10	2
ANO2	3
ANO3	3
ANO4	10
ANO5	10
ANO6	6
ANO7	15
ANO8	24
ANO9	20
ANOS1	3
ANP32A	26
ANP32A_IT1	4
ANP32AP1	0
ANP32B	1
ANP32C	1
ANP32D	0
ANP32E	14
ANPEP	20
ANTXR1	2
ANTXR2	9
ANTXRL	2
ANTXRLP1	0
ANXA1	72
ANXA10	0
ANXA11	133
ANXA13	0
ANXA2	12
ANXA2P1	2
ANXA2P2	0
ANXA2P3	2
ANXA2R	4
ANXA3	3
ANXA4	1
ANXA5	1
ANXA6	19
ANXA7	65
ANXA8	0
ANXA8L1	5
ANXA9	1
AOAH	0
AOAH_IT1	0
AOC1	24
AOC2	3
AOC3	5
AOC4P	0
AOX1	1
AOX2P	1
AP1AR	1
AP1B1	21
AP1B1P1	5
AP1G1	9
AP1G2	4
AP1M1	6
AP1M2	4
AP1S1	4
AP1S2	0
AP1S3	2
AP2A1	6
AP2A2	7
AP2B1	7
AP2M1	2
AP2S1	0
AP3B1	2
AP3B2	17
AP3D1	44
AP3M1	4
AP3M2	1
AP3S1	1
AP3S2	2
AP4B1	5
AP4B1_AS1	1
AP4E1	2
AP4M1	0
AP4S1	0
AP5B1	11
AP5M1	1
AP5S1	1
AP5Z1	3
APAF1	8
APBA1	18
APBA2	23
APBA3	1
APBB1	6
APBB1IP	8
APBB2	1
APBB3	2
APC	9
APC2	13
APCDD1	3
APCDD1L	8
APCDD1L_AS1	11
APCS	0
APEH	2
APELA	2
APEX1	3
APEX2	0
APH1A	2
APH1B	3
API5	4
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	2
APLNR	5
APLP1	2
APLP2	25
APMAP	9
APOA1	0
APOA1_AS	1
APOA1BP	0
APOA2	0
APOA4	11
APOA5	1
APOB	2
APOBEC1	1
APOBEC2	1
APOBEC3A	4
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	1
APOBEC3D	0
APOBEC3F	1
APOBEC3G	0
APOBEC3H	0
APOBEC4	3
APOBR	43
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	0
APOF	1
APOH	1
APOL1	2
APOL2	1
APOL3	1
APOL4	1
APOL5	1
APOL6	8
APOLD1	4
APOM	1
APOO	1
APOOL	5
APOOP5	1
APOPT1	14
APP	10
APPBP2	24
APPL1	1
APPL2	4
APRT	0
APTR	2
APTX	69
AQP1	3
AQP10	1
AQP11	0
AQP12A	0
AQP12B	0
AQP2	2
AQP3	6
AQP4	0
AQP4_AS1	0
AQP5	1
AQP6	1
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	8
AQP9	20
AQR	2
AR	7
ARAF	10
ARAP1	15
ARAP2	0
ARAP3	7
ARC	6
ARCN1	5
AREG	3
AREL1	2
ARF1	14
ARF3	6
ARF4	3
ARF5	0
ARF6	40
ARFGAP1	18
ARFGAP2	4
ARFGAP3	51
ARFGEF1	34
ARFGEF2	12
ARFGEF3	9
ARFIP1	2
ARFIP2	8
ARFRP1	8
ARG1	0
ARG2	2
ARGFX	0
ARGFXP2	0
ARGLU1	23
ARHGAP1	7
ARHGAP10	10
ARHGAP11A	2
ARHGAP11B	1
ARHGAP12	1
ARHGAP15	4
ARHGAP17	7
ARHGAP18	1
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	6
ARHGAP21	3
ARHGAP22	2
ARHGAP23	22
ARHGAP24	7
ARHGAP25	3
ARHGAP26	24
ARHGAP26_AS1	2
ARHGAP26_IT1	0
ARHGAP27	160
ARHGAP28	9
ARHGAP29	13
ARHGAP30	23
ARHGAP31	10
ARHGAP31_AS1	0
ARHGAP32	17
ARHGAP33	1
ARHGAP35	13
ARHGAP36	4
ARHGAP39	9
ARHGAP4	6
ARHGAP40	4
ARHGAP42	12
ARHGAP44	10
ARHGAP5	6
ARHGAP5_AS1	0
ARHGAP6	11
ARHGAP8	1
ARHGAP9	23
ARHGDIA	68
ARHGDIB	10
ARHGDIG	5
ARHGEF1	10
ARHGEF10	62
ARHGEF10L	29
ARHGEF11	24
ARHGEF12	13
ARHGEF15	127
ARHGEF16	1
ARHGEF17	11
ARHGEF18	88
ARHGEF19	5
ARHGEF2	23
ARHGEF25	2
ARHGEF26	3
ARHGEF26_AS1	0
ARHGEF28	9
ARHGEF3	22
ARHGEF3_AS1	0
ARHGEF33	2
ARHGEF34P	1
ARHGEF35	2
ARHGEF37	8
ARHGEF38	20
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	10
ARHGEF40	5
ARHGEF5	7
ARHGEF6	2
ARHGEF7	16
ARHGEF7_AS1	1
ARHGEF7_AS2	3
ARHGEF9	8
ARHGEF9_IT1	0
ARID1A	13
ARID1B	22
ARID2	5
ARID3A	13
ARID3B	14
ARID3C	5
ARID4A	87
ARID4B	16
ARID5A	9
ARID5B	25
ARIH1	15
ARIH2	9
ARIH2OS	2
ARL1	1
ARL10	3
ARL11	2
ARL13A	0
ARL13B	2
ARL14	1
ARL14EP	0
ARL14EPL	0
ARL15	6
ARL16	1
ARL17A	2
ARL17B	0
ARL2	1
ARL2_SNX15	0
ARL2BP	2
ARL3	1
ARL4A	2
ARL4C	37
ARL4D	2
ARL5A	14
ARL5B	2
ARL5C	0
ARL6	4
ARL6IP1	1
ARL6IP4	10
ARL6IP5	1
ARL6IP6	2
ARL8A	3
ARL8B	4
ARL9	4
ARMC1	1
ARMC10	0
ARMC12	0
ARMC2	1
ARMC2_AS1	0
ARMC3	11
ARMC4	2
ARMC5	5
ARMC6	4
ARMC7	4
