	gene_id_NPS-581_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	2
A2M_AS1	2
A2ML1	0
A2MP1	0
A3GALT2	1
A4GALT	25
A4GNT	0
AA06	0
AAAS	6
AACS	16
AACSP1	3
AADAC	0
AADACL2	1
AADACL2_AS1	1
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	2
AAGAB	6
AAK1	26
AAMDC	3
AAMP	57
AANAT	0
AAR2	0
AARD	0
AARS	29
AARS2	2
AARSD1	2
AASDH	5
AASDHPPT	3
AASS	3
AATBC	1
AATF	84
AATK	11
AATK_AS1	0
ABALON	0
ABAT	15
ABCA1	23
ABCA10	9
ABCA11P	4
ABCA12	0
ABCA13	217
ABCA17P	0
ABCA2	10
ABCA3	0
ABCA4	1
ABCA5	50
ABCA6	2
ABCA7	47
ABCA8	0
ABCA9	7
ABCA9_AS1	0
ABCB1	0
ABCB10	1
ABCB11	3
ABCB4	7
ABCB5	1
ABCB6	9
ABCB7	2
ABCB8	9
ABCB9	0
ABCC1	40
ABCC10	17
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	24
ABCC4	3
ABCC5	47
ABCC5_AS1	0
ABCC6	8
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	1
ABCD1	3
ABCD2	0
ABCD3	8
ABCD4	7
ABCE1	7
ABCF1	106
ABCF2	7
ABCF3	9
ABCG1	11
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	1
ABHD11	8
ABHD11_AS1	1
ABHD12	8
ABHD12B	0
ABHD13	2
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	2
ABHD16A	8
ABHD16B	0
ABHD17A	0
ABHD17B	0
ABHD17C	0
ABHD2	28
ABHD3	1
ABHD4	3
ABHD5	4
ABHD6	5
ABHD8	1
ABI1	16
ABI2	8
ABI3	0
ABI3BP	0
ABL1	12
ABL2	3
ABLIM1	12
ABLIM2	0
ABLIM3	0
ABO	0
ABR	34
ABRA	0
ABRACL	3
ABT1	10
ABTB1	7
ABTB2	1
ACAA1	8
ACAA2	0
ACACA	26
ACACB	8
ACAD10	4
ACAD11	0
ACAD8	1
ACAD9	10
ACADL	0
ACADM	4
ACADS	0
ACADSB	4
ACADVL	30
ACAN	1
ACAP1	0
ACAP2	45
ACAP3	10
ACAT1	9
ACAT2	3
ACBD3	99
ACBD4	3
ACBD5	50
ACBD6	2
ACBD7	1
ACCS	8
ACCSL	0
ACD	0
ACE	4
ACE2	1
ACER1	1
ACER2	0
ACER3	3
ACHE	4
ACIN1	444
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	4
ACLY	11
ACMSD	0
ACO1	1
ACO2	21
ACOT1	0
ACOT11	8
ACOT12	0
ACOT13	4
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	2
ACOT9	5
ACOX1	22
ACOX2	0
ACOX3	6
ACOXL	0
ACP1	2
ACP2	4
ACP5	0
ACP6	2
ACPP	0
ACPT	0
ACR	0
ACRBP	4
ACRC	2
ACRV1	0
ACSBG1	1
ACSBG2	0
ACSF2	21
ACSF3	9
ACSL1	34
ACSL3	17
ACSL4	9
ACSL5	15
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	2
ACSM5	0
ACSM6	0
ACSS1	18
ACSS2	5
ACSS3	0
ACTA1	0
ACTA2	0
ACTA2_AS1	0
ACTB	169
ACTBL2	0
ACTC1	0
ACTG1	111
ACTG1P17	0
ACTG1P20	3
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	8
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	20
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	101
ACTR10	1
ACTR1A	5
ACTR1B	4
ACTR2	37
ACTR3	17
ACTR3B	3
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3
ACTR5	5
ACTR6	7
ACTR8	31
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	3
ACVR1B	7
ACVR1C	209
ACVR2A	3
ACVR2B	5
ACVR2B_AS1	2
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	1
ACYP2	2
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	20
ADAM11	0
ADAM12	6
ADAM15	1
ADAM17	8
ADAM18	0
ADAM19	25
ADAM1A	9
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	3
ADAM23	0
ADAM28	153
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	29
ADAMDEC1	0
ADAMTS1	1
ADAMTS10	0
ADAMTS12	0
ADAMTS13	1
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	1
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	2
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	4
ADAMTS9	5
ADAMTS9_AS1	0
ADAMTS9_AS2	3
ADAMTSL1	4
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	14
ADAMTSL4_AS1	2
ADAMTSL5	0
ADAP1	9
ADAP2	0
ADAR	78
ADARB1	3
ADARB2	2
ADARB2_AS1	0
ADAT1	3
ADAT2	5
ADAT3	1
ADCK1	4
ADCK2	1
ADCK3	7
ADCK4	12
ADCK5	1
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	12
ADCY3	4
ADCY4	0
ADCY5	0
ADCY6	5
ADCY7	4
ADCY8	0
ADCY9	9
ADCYAP1	0
ADCYAP1R1	0
ADD1	33
ADD2	2
ADD3	11
ADD3_AS1	0
ADGB	28
ADGRA1	2
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	3
ADGRB1	0
ADGRB2	0
ADGRB3	4
ADGRD1	0
ADGRE1	0
ADGRE2	0
ADGRE3	0
ADGRE4P	0
ADGRE5	10
ADGRF1	1
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	2
ADGRG1	12
ADGRG2	2
ADGRG3	0
ADGRG4	0
ADGRG5	0
ADGRG6	3
ADGRG7	0
ADGRL1	11
ADGRL2	3
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	18
ADH1A	0
ADH1B	0
ADH1C	26
ADH4	0
ADH5	8
ADH6	0
ADH7	18
ADHFE1	3
ADI1	8
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	16
ADIPOR2	10
ADIRF	3
ADK	1
ADM	0
ADM2	0
ADM5	2
ADNP	9
ADNP_AS1	2
ADNP2	8
ADO	1
ADORA1	1
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	0
ADORA3	0
ADPGK	1
ADPGK_AS1	1
ADPRH	6
ADPRHL1	0
ADPRHL2	40
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	1
ADRA2B	1
ADRA2C	0
ADRB1	7
ADRB2	2
ADRB3	0
ADRBK1	17
ADRBK2	4
ADRM1	17
ADSL	5
ADSS	15
ADSSL1	4
ADTRP	6
AEBP1	0
AEBP2	79
AEN	3
AES	29
AFAP1	10
AFAP1_AS1	1
AFAP1L1	8
AFAP1L2	0
AFF1	9
AFF2	0
AFF3	0
AFF4	31
AFG3L1P	2
AFG3L2	29
AFM	0
AFMID	0
AFP	0
AFTPH	2
AGA	1
AGAP1	7
AGAP1_IT1	0
AGAP11	0
AGAP2	1
AGAP2_AS1	0
AGAP3	21
AGAP4	5
AGAP5	1
AGAP6	2
AGAP7P	0
AGAP9	0
AGBL1	3
AGBL1_AS1	0
AGBL2	6
AGBL3	3
AGBL4	9
AGBL4_IT1	0
AGBL5	18
AGBL5_AS1	1
AGER	9
AGFG1	4
AGFG2	12
AGGF1	4
AGK	0
AGL	8
AGMAT	0
AGMO	0
AGO1	12
AGO2	5
AGO3	3
AGO4	10
AGPAT1	3
AGPAT2	2
AGPAT3	19
AGPAT4	1
AGPAT4_IT1	0
AGPAT5	1
AGPS	6
AGR2	22
AGR3	1
AGRN	20
AGRP	0
AGT	0
AGTPBP1	6
AGTR1	0
AGTR2	0
AGTRAP	2
AGXT	0
AGXT2	1
AHCTF1	9
AHCTF1P1	0
AHCY	4
AHCYL1	23
AHCYL2	11
AHDC1	4
AHI1	30
AHNAK	577
AHNAK2	49
AHR	14
AHRR	1
AHSA1	40
AHSA2	13
AHSG	0
AHSP	0
AICDA	0
AIDA	2
AIF1	3
AIF1L	0
AIFM1	8
AIFM2	2
AIFM3	5
AIG1	1
AIM1	32
AIM1L	1
AIM2	0
AIMP1	16
AIMP2	0
AIP	4
AIPL1	0
AIRE	1
AIRN	1
AJAP1	1
AJUBA	6
AK1	36
AK2	4
AK3	13
AK4	1
AK5	1
AK6	0
AK7	106
AK8	1
AK9	279
AKAP1	16
AKAP10	5
AKAP11	27
AKAP12	10
AKAP13	130
AKAP14	5
AKAP17A	34
AKAP2	2
AKAP3	0
AKAP4	0
AKAP5	2
AKAP6	2
AKAP7	1
AKAP8	104
AKAP8L	109
AKAP9	201
AKIP1	1
AKIRIN1	2
AKIRIN2	1
AKNA	40
AKNAD1	0
AKR1A1	17
AKR1B1	0
AKR1B10	4
AKR1B15	0
AKR1C1	6
AKR1C2	11
AKR1C3	5
AKR1C4	1
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	5
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	31
AKT1S1	14
AKT2	6
AKT3	3
AKTIP	4
ALAD	9
ALAS1	15
ALAS2	0
ALB	0
ALCAM	42
ALDH16A1	4
ALDH18A1	13
ALDH1A1	184
ALDH1A2	5
ALDH1A3	2
ALDH1B1	3
ALDH1L1	11
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	3
ALDH2	12
ALDH3A1	129
ALDH3A2	25
ALDH3B1	41
ALDH3B2	0
ALDH4A1	6
ALDH5A1	3
ALDH6A1	3
ALDH7A1	10
ALDH8A1	0
ALDH9A1	6
ALDOA	76
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
ALG10B	0
ALG11	2
ALG12	0
ALG13	12
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	2
ALG3	0
ALG5	3
ALG6	0
ALG8	0
ALG9	3
ALK	0
ALKBH1	3
ALKBH2	4
ALKBH3	1
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	11
ALKBH6	5
ALKBH7	0
ALKBH8	7
ALLC	0
ALMS1	61
ALMS1_IT1	5
ALMS1P	6
ALOX12	0
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	10
ALOX15	406
ALOX15B	1
ALOX15P1	0
ALOX5	1
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	7
ALPK2	0
ALPK3	11
ALPL	8
ALPP	0
ALPPL2	0
ALS2	9
ALS2CL	21
ALS2CR11	0
ALS2CR12	60
ALX1	0
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	0
AMBP	0
AMBRA1	11
AMD1	5
AMDHD1	0
AMDHD2	13
AMELX	1
AMELY	0
AMER1	12
AMER2	0
AMER3	0
AMFR	10
AMH	2
AMHR2	0
AMICA1	1
AMIGO1	0
AMIGO2	1
AMIGO3	2
AMMECR1	8
AMMECR1L	2
AMN	3
AMN1	0
AMOT	16
AMOTL1	5
AMOTL2	7
AMPD1	0
AMPD2	3
AMPD3	16
AMPH	0
AMT	1
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	3
AMZ1	0
AMZ2	3
AMZ2P1	0
ANAPC1	0
ANAPC10	1
ANAPC11	0
ANAPC13	2
ANAPC15	0
ANAPC16	10
ANAPC1P1	0
ANAPC2	9
ANAPC4	3
ANAPC5	18
ANAPC7	3
ANG	0
ANGEL1	1
ANGEL2	2
ANGPT1	2
ANGPT2	0
ANGPT4	0
ANGPTL1	0
ANGPTL2	4
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	1
ANK2	2
ANK3	40
ANKAR	2
ANKDD1A	9
ANKDD1B	3
ANKEF1	2
ANKFN1	0
ANKFY1	19
ANKH	1
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	4
ANKK1	4
ANKLE1	0
ANKLE2	12
ANKMY1	15
ANKMY2	5
ANKRA2	9
ANKRD1	0
ANKRD10	12
ANKRD11	176
ANKRD12	72
ANKRD13A	20
ANKRD13B	5
ANKRD13C	11
ANKRD13D	14
ANKRD16	2
ANKRD17	120
ANKRD18A	19
ANKRD18B	19
ANKRD18DP	0
ANKRD19P	1
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	4
ANKRD20A9P	1
ANKRD22	1
ANKRD23	20
ANKRD24	3
ANKRD26	53
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	2
ANKRD28	17
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	2
ANKRD33	0
ANKRD33B	5
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	20
ANKRD36	34
ANKRD36B	8
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	14
ANKRD37	0
ANKRD39	0
ANKRD40	2
ANKRD42	15
ANKRD44	1
ANKRD44_IT1	2
ANKRD45	4
ANKRD46	0
ANKRD49	2
ANKRD50	0
ANKRD52	7
ANKRD53	0
ANKRD54	5
ANKRD55	0
ANKRD6	13
ANKRD60	0
ANKRD61	1
ANKRD62	14
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	12
ANKRD66	4
ANKRD7	0
ANKRD9	4
ANKS1A	13
ANKS1B	0
ANKS3	2
ANKS4B	1
ANKS6	6
ANKUB1	11
ANKZF1	65
ANLN	2
ANO1	0
ANO1_AS2	0
ANO10	9
ANO2	4
ANO3	0
ANO4	2
ANO5	0
ANO6	10
ANO7	0
ANO8	1
ANO9	1
ANOS1	3
ANP32A	90
ANP32A_IT1	1
ANP32AP1	0
ANP32B	683
ANP32C	5
ANP32D	0
ANP32E	404
ANPEP	29
ANTXR1	12
ANTXR2	4
ANTXRL	0
ANTXRLP1	0
ANXA1	190
ANXA10	0
ANXA11	14
ANXA13	1
ANXA2	35
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	2
ANXA4	16
ANXA5	23
ANXA6	1
ANXA7	9
ANXA8	1
ANXA8L1	0
ANXA9	3
AOAH	1
AOAH_IT1	0
AOC1	0
AOC2	0
AOC3	0
AOC4P	0
AOX1	1
AOX2P	0
AP1AR	5
AP1B1	28
AP1B1P1	0
AP1G1	9
AP1G2	15
AP1M1	1
AP1M2	2
AP1S1	6
AP1S2	0
AP1S3	1
AP2A1	7
AP2A2	21
AP2B1	11
AP2M1	47
AP2S1	0
AP3B1	28
AP3B2	5
AP3D1	286
AP3M1	7
AP3M2	7
AP3S1	5
AP3S2	0
AP4B1	2
AP4B1_AS1	0
AP4E1	7
AP4M1	4
AP4S1	1
AP5B1	14
AP5M1	0
AP5S1	2
AP5Z1	11
APAF1	2
APBA1	0
APBA2	0
APBA3	1
APBB1	11
APBB1IP	1
APBB2	0
APBB3	1
APC	16
APC2	9
APCDD1	3
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	8
APELA	0
APEX1	24
APEX2	1
APH1A	15
APH1B	4
API5	2
APIP	1
APITD1	0
APITD1_CORT	0
APLF	11
APLN	0
APLNR	0
APLP1	1
APLP2	747
APMAP	7
APOA1	0
APOA1_AS	0
APOA1BP	3
APOA2	0
APOA4	0
APOA5	1
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	1
APOBEC3D	2
APOBEC3F	4
APOBEC3G	2
APOBEC3H	0
APOBEC4	2
APOBR	24
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	8
APOE	1
APOF	0
APOH	0
APOL1	71
APOL2	22
APOL3	5
APOL4	7
APOL5	0
APOL6	58
APOLD1	0
APOM	0
APOO	1
APOOL	1
APOOP5	0
APOPT1	5
APP	321
APPBP2	8
APPL1	8
APPL2	13
APRT	4
APTR	13
APTX	2
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	2
AQP3	88
AQP4	5
AQP4_AS1	0
AQP5	40
AQP6	1
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	5
AQR	16
AR	5
ARAF	7
ARAP1	52
ARAP2	12
ARAP3	6
ARC	4
ARCN1	16
AREG	0
AREL1	3
ARF1	43
ARF3	41
ARF4	7
ARF5	0
ARF6	27
ARFGAP1	6
ARFGAP2	15
ARFGAP3	10
ARFGEF1	17
ARFGEF2	12
ARFGEF3	66
ARFIP1	1
ARFIP2	8
ARFRP1	11
ARG1	0
ARG2	2
ARGFX	0
ARGFXP2	2
ARGLU1	170
ARHGAP1	11
ARHGAP10	1
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	9
ARHGAP15	0
ARHGAP17	8
ARHGAP18	43
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	3
ARHGAP21	14
ARHGAP22	0
ARHGAP23	13
ARHGAP24	17
ARHGAP25	7
ARHGAP26	12
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	25
ARHGAP28	3
ARHGAP29	4
ARHGAP30	25
ARHGAP31	0
ARHGAP31_AS1	0
ARHGAP32	17
ARHGAP33	3
ARHGAP35	33
ARHGAP36	0
ARHGAP39	15
ARHGAP4	3
ARHGAP40	0
ARHGAP42	0
ARHGAP44	13
ARHGAP5	26
ARHGAP5_AS1	1
ARHGAP6	0
ARHGAP8	0
ARHGAP9	5
ARHGDIA	18
ARHGDIB	1
ARHGDIG	0
ARHGEF1	32
ARHGEF10	2
ARHGEF10L	5
ARHGEF11	23
ARHGEF12	35
ARHGEF15	0
ARHGEF16	3
ARHGEF17	2
ARHGEF18	15
ARHGEF19	1
ARHGEF2	9
ARHGEF25	0
ARHGEF26	7
ARHGEF26_AS1	0
ARHGEF28	30
ARHGEF3	5
ARHGEF3_AS1	0
ARHGEF33	2
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	18
ARHGEF38	2
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	2
ARHGEF40	8
ARHGEF5	12
ARHGEF6	6
ARHGEF7	15
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	50
ARID1B	61
ARID2	12
ARID3A	1
ARID3B	3
ARID3C	0
ARID4A	38
ARID4B	140
ARID5A	5
ARID5B	28
ARIH1	31
ARIH2	16
ARIH2OS	0
ARL1	10
ARL10	0
ARL11	2
ARL13A	0
ARL13B	4
ARL14	0
ARL14EP	4
ARL14EPL	0
ARL15	0
ARL16	3
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	2
ARL3	13
ARL4A	11
ARL4C	8
ARL4D	17
ARL5A	2
ARL5B	0
ARL5C	0
ARL6	2
ARL6IP1	10
ARL6IP4	250
ARL6IP5	4
ARL6IP6	3
ARL8A	8
ARL8B	6
ARL9	1
ARMC1	0
ARMC10	2
ARMC12	0
ARMC2	10
ARMC2_AS1	4
ARMC3	32
ARMC4	15
ARMC5	3
ARMC6	1
ARMC7	0
