	gene_id_NPS-361_
A1BG	1
A1BG_AS1	0
A1CF	0
A2M	12
A2M_AS1	0
A2ML1	13
A2MP1	0
A3GALT2	9
A4GALT	8
A4GNT	0
AA06	0
AAAS	2
AACS	6
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	1
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	4
AAK1	35
AAMDC	0
AAMP	45
AANAT	5
AAR2	0
AARD	0
AARS	6
AARS2	0
AARSD1	0
AASDH	0
AASDHPPT	8
AASS	0
AATBC	0
AATF	100
AATK	50
AATK_AS1	0
ABALON	2
ABAT	1
ABCA1	293
ABCA10	0
ABCA11P	0
ABCA12	2
ABCA13	110
ABCA17P	0
ABCA2	9
ABCA3	7
ABCA4	0
ABCA5	1
ABCA6	0
ABCA7	132
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	3
ABCB10	4
ABCB11	5
ABCB4	0
ABCB5	0
ABCB6	2
ABCB7	3
ABCB8	5
ABCB9	0
ABCC1	19
ABCC10	0
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	5
ABCC3	0
ABCC4	0
ABCC5	9
ABCC5_AS1	0
ABCC6	3
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	2
ABCD1	38
ABCD2	0
ABCD3	2
ABCD4	5
ABCE1	1
ABCF1	96
ABCF2	5
ABCF3	4
ABCG1	32
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	2
ABHD1	1
ABHD10	0
ABHD11	2
ABHD11_AS1	0
ABHD12	10
ABHD12B	2
ABHD13	17
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	0
ABHD16A	33
ABHD16B	2
ABHD17A	3
ABHD17B	16
ABHD17C	5
ABHD2	162
ABHD3	8
ABHD4	2
ABHD5	76
ABHD6	0
ABHD8	2
ABI1	45
ABI2	2
ABI3	59
ABI3BP	0
ABL1	12
ABL2	35
ABLIM1	25
ABLIM2	4
ABLIM3	9
ABO	0
ABR	57
ABRA	0
ABRACL	6
ABT1	18
ABTB1	128
ABTB2	27
ACAA1	15
ACAA2	3
ACACA	0
ACACB	0
ACAD10	0
ACAD11	0
ACAD8	1
ACAD9	5
ACADL	0
ACADM	1
ACADS	3
ACADSB	0
ACADVL	14
ACAN	1
ACAP1	35
ACAP2	202
ACAP3	7
ACAT1	3
ACAT2	4
ACBD3	85
ACBD4	2
ACBD5	48
ACBD6	2
ACBD7	4
ACCS	4
ACCSL	0
ACD	6
ACE	3
ACE2	0
ACER1	0
ACER2	1
ACER3	13
ACHE	0
ACIN1	329
ACKR1	0
ACKR2	4
ACKR3	0
ACKR4	0
ACLY	21
ACMSD	0
ACO1	188
ACO2	5
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	15
ACOT2	1
ACOT4	0
ACOT6	0
ACOT7	6
ACOT8	1
ACOT9	45
ACOX1	31
ACOX2	0
ACOX3	1
ACOXL	16
ACP1	1
ACP2	7
ACP5	3
ACP6	0
ACPP	4
ACPT	0
ACR	0
ACRBP	3
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	1
ACSF2	6
ACSF3	2
ACSL1	819
ACSL3	39
ACSL4	57
ACSL5	16
ACSL6	3
ACSM1	1
ACSM2A	0
ACSM2B	7
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	1
ACSS2	18
ACSS3	0
ACTA1	1
ACTA2	12
ACTA2_AS1	0
ACTB	1672
ACTBL2	2
ACTC1	3
ACTG1	453
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	2
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	230
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	182
ACTR10	7
ACTR1A	13
ACTR1B	3
ACTR2	99
ACTR3	196
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1
ACTR5	1
ACTR6	4
ACTR8	9
ACTRT1	0
ACTRT2	0
ACTRT3	1
ACVR1	2
ACVR1B	0
ACVR1C	385
ACVR2A	0
ACVR2B	1
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	1
ACYP1	1
ACYP2	0
ADA	0
ADAD1	0
ADAD2	2
ADAL	0
ADAM10	42
ADAM11	1
ADAM12	6
ADAM15	3
ADAM17	20
ADAM18	0
ADAM19	65
ADAM1A	13
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	4
ADAM21P1	0
ADAM22	1
ADAM23	0
ADAM28	7
ADAM29	0
ADAM30	0
ADAM32	2
ADAM33	5
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	250
ADAM9	34
ADAMDEC1	8
ADAMTS1	5
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	1
ADAMTS16	0
ADAMTS17	2
ADAMTS18	6
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	4
ADAMTS20	0
ADAMTS3	1
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	2
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	31
ADAMTSL2	0
ADAMTSL3	0
