	gene_id_NP198_R1_
ARMC8	0
ARMC9	1
ARMCX1	2
ARMCX2	0
ARMCX3	8
ARMCX4	1
ARMCX5	0
ARMCX5_GPRASP2	0
ARMCX6	2
ARMS2	0
ARMT1	0
ARNT	2
ARNT2	4
ARNTL	0
ARNTL2	6
ARNTL2_AS1	6
ARPC1A	2
ARPC1B	1
ARPC2	9
ARPC3	1
ARPC4	4
ARPC4_TTLL3	0
ARPC5	10
ARPC5L	1
ARPIN	3
ARPP19	2
ARPP21	1
ARR3	0
ARRB1	6
ARRB2	21
ARRDC1	4
ARRDC1_AS1	2
ARRDC2	0
ARRDC3	2
ARRDC3_AS1	0
ARRDC4	0
ARRDC5	0
ARSA	0
ARSB	0
ARSD	0
ARSE	0
ARSF	6
ARSG	1
ARSH	0
ARSI	18
ARSJ	3
ARSK	0
ART1	1
ART3	1
ART4	1
ART5	0
ARTN	8
ARV1	0
ARVCF	4
ARX	0
AS3MT	0
ASAH1	3
ASAH2	0
ASAH2B	0
ASAP1	18
ASAP1_IT1	0
ASAP1_IT2	0
ASAP2	0
ASAP3	0
ASB1	3
ASB10	2
ASB11	0
ASB12	0
ASB13	0
ASB14	0
ASB15	0
ASB16	4
ASB16_AS1	2
ASB17	0
ASB18	0
ASB2	1
ASB3	0
ASB4	0
ASB5	0
ASB6	1
ASB7	1
ASB8	0
ASB9	0
ASB9P1	0
ASCC1	0
ASCC2	27
ASCC3	4
ASCL1	0
ASCL2	4
ASCL3	0
ASCL4	27
ASCL5	0
ASF1A	0
ASF1B	1
ASGR1	14
ASGR2	5
ASH1L	12
ASH1L_AS1	0
ASH2L	0
ASIC1	0
ASIC2	1
ASIC3	0
ASIC4	0
ASIC5	0
ASIP	0
ASL	2
ASMT	0
ASMTL	18
ASMTL_AS1	10
ASNA1	1
ASNS	0
ASNSD1	0
ASPA	0
ASPDH	0
ASPG	3
ASPH	2
ASPHD1	2
ASPHD2	1
ASPM	7
ASPN	1
ASPRV1	0
ASPSCR1	2
ASRGL1	0
ASS1	1
ASTE1	0
ASTL	0
ASTN1	1
ASTN2	4
ASTN2_AS1	0
ASUN	6
ASXL1	2
ASXL2	5
ASXL3	2
ASZ1	2
ATAD1	1
ATAD2	18
ATAD2B	1
ATAD3A	4
ATAD3B	2
ATAD3C	3
ATAD5	0
ATAT1	0
ATCAY	0
ATE1	1
ATE1_AS1	0
ATF1	0
ATF2	0
ATF3	32
ATF4	11
ATF5	16
ATF6	2
ATF6B	7
ATF7	4
ATF7IP	8
ATF7IP2	0
ATG10	5
ATG101	1
ATG12	0
ATG13	3
ATG14	7
ATG16L1	1
ATG16L2	15
ATG2A	21
ATG2B	0
ATG3	5
ATG4A	0
ATG4B	7
ATG4C	0
ATG4D	2
ATG5	0
ATG7	1
ATG9A	0
ATG9B	45
ATHL1	18
ATIC	3
ATL1	0
ATL2	0
ATL3	4
ATM	3
ATMIN	2
ATN1	4
ATOH1	0
ATOH7	2
ATOH8	1
ATOX1	0
ATP10A	30
ATP10B	12
ATP10D	0
ATP11A	23
ATP11A_AS1	0
ATP11AUN	0
ATP11B	9
ATP11C	2
ATP12A	5
ATP13A1	4
ATP13A2	11
ATP13A3	0
ATP13A4	0
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	73
ATP1A1_AS1	0
ATP1A2	0
ATP1A3	5
ATP1A4	1
ATP1B1	3
ATP1B2	0
ATP1B3	8
ATP1B4	0
ATP2A1	3
ATP2A1_AS1	2
ATP2A2	51
ATP2A3	12
ATP2B1	27
ATP2B2	1
ATP2B2_IT2	0
ATP2B3	1
ATP2B4	5
ATP2C1	4
ATP2C2	6
ATP4A	0
ATP4B	0
ATP5A1	0
ATP5B	1
ATP5C1	0
ATP5D	1
ATP5E	0
ATP5EP2	0
ATP5F1	0
ATP5G1	0
ATP5G2	1
ATP5G3	0
ATP5H	0
ATP5I	1
ATP5J	0
ATP5J2	0
ATP5J2_PTCD1	0
ATP5L	1
ATP5L2	0
ATP5O	0
ATP5S	0
ATP5SL	2
ATP6AP1	9
ATP6AP1L	0
ATP6AP2	19
ATP6V0A1	2
ATP6V0A2	0
ATP6V0A4	0
ATP6V0B	4
ATP6V0C	21
ATP6V0CP3	0
ATP6V0D1	1
ATP6V0D2	0
ATP6V0E1	2
ATP6V0E2	0
ATP6V0E2_AS1	0
ATP6V1A	1
ATP6V1B1	0
ATP6V1B1_AS1	0
ATP6V1B2	21
ATP6V1C1	0
ATP6V1C2	1
ATP6V1D	3
ATP6V1E1	0
ATP6V1E2	0
ATP6V1F	0
ATP6V1G1	1
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	1
ATP7A	5
ATP7B	1
ATP8A1	1
ATP8A2	0
ATP8B1	4
ATP8B2	2
ATP8B3	2
ATP8B4	2
ATP8B5P	1
ATP9A	3
ATP9B	0
ATPAF1	0
ATPAF2	33
ATPIF1	6
ATR	5
ATRAID	0
ATRIP	0
ATRN	26
ATRNL1	0
ATRX	2
ATXN1	12
ATXN10	1
ATXN1L	3
ATXN2	5
ATXN2L	0
ATXN3	0
ATXN3L	0
ATXN7	16
ATXN7L1	4
ATXN7L2	0
ATXN7L3	11
ATXN7L3B	38
ATXN8OS	0
AUH	0
AUNIP	0
AUP1	4
AURKA	1
AURKAIP1	2
AURKAPS1	0
AURKB	0
AURKC	0
AUTS2	0
AVEN	0
AVIL	1
AVL9	6
AVP	0
AVPI1	0
AVPR1A	2
AVPR1B	0
AVPR2	0
AWAT1	0
AWAT2	0
AXDND1	3
AXIN1	2
AXIN2	5
AXL	4
AZGP1	0
AZGP1P1	0
AZI2	0
AZIN1	11
AZIN1_AS1	1
AZIN2	2
AZU1	0
B2M	236
B3GALNT1	1
B3GALNT2	0
B3GALT1	0
B3GALT2	0
B3GALT4	1
B3GALT5	8
B3GALT5_AS1	0
B3GALT6	5
B3GAT1	0
B3GAT2	1
B3GAT3	0
B3GLCT	0
B3GNT2	0
B3GNT3	5
B3GNT4	0
B3GNT5	0
B3GNT6	0
B3GNT7	5
B3GNT8	3
B3GNT9	12
B3GNTL1	8
B4GALNT1	2
B4GALNT2	1
B4GALNT3	4
B4GALNT4	0
B4GALT1	16
B4GALT1_AS1	0
B4GALT2	0
B4GALT3	1
B4GALT4	21
B4GALT4_AS1	0
B4GALT5	17
B4GALT6	0
B4GALT7	0
B4GAT1	0
B9D1	0
B9D2	0
BAALC	2
BAALC_AS1	0
BAALC_AS2	0
BAAT	2
BABAM1	0
BACE1	0
BACE1_AS	0
BACE2	3
BACH1	0
BACH1_IT2	0
BACH2	1
BAD	0
BAG1	16
BAG2	0
BAG3	21
BAG4	2
BAG5	2
BAG6	10
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	4
BAHD1	8
BAIAP2	17
BAIAP2_AS1	3
BAIAP2L1	0
BAIAP2L2	3
BAIAP3	8
BAK1	2
BAMBI	1
BANCR	0
BANF1	0
BANF2	0
BANK1	12
BANP	9
BAP1	5
BARD1	0
BARHL1	3
BARHL2	0
BARX1	0
BARX2	5
BASP1	131
BASP1P1	0
BATF	3
BATF2	7
BATF3	4
BAX	2
BAZ1A	53
BAZ1B	19
BAZ2A	42
BAZ2B	23
BBC3	9
BBIP1	0
BBOX1	0
BBOX1_AS1	0
BBS1	0
BBS10	0
BBS12	2
BBS2	0
BBS4	4
BBS5	0
BBS7	0
BBS9	0
BBX	5
BCAM	0
BCAN	3
BCAP29	6
BCAP31	16
BCAR1	1
BCAR3	2
BCAR4	0
BCAS1	610
BCAS2	1
BCAS3	2
BCAS4	0
BCAT1	0
BCAT2	6
BCCIP	7
BCDIN3D	0
BCDIN3D_AS1	0
BCHE	0
BCKDHA	0
BCKDHB	1
BCKDK	8
BCL10	2
