	gene_id_NPS-376_
A1BG	0
A1BG_AS1	1
A1CF	0
A2M	2
A2M_AS1	0
A2ML1	4
A2MP1	0
A3GALT2	6
A4GALT	202
A4GNT	0
AA06	0
AAAS	14
AACS	72
AACSP1	2
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	5
AAED1	14
AAGAB	54
AAK1	138
AAMDC	11
AAMP	190
AANAT	3
AAR2	13
AARD	0
AARS	115
AARS2	15
AARSD1	2
AASDH	15
AASDHPPT	23
AASS	7
AATBC	14
AATF	351
AATK	77
AATK_AS1	0
ABALON	8
ABAT	25
ABCA1	347
ABCA10	4
ABCA11P	0
ABCA12	32
ABCA13	1055
ABCA17P	0
ABCA2	53
ABCA3	14
ABCA4	0
ABCA5	38
ABCA6	2
ABCA7	228
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	1
ABCB10	16
ABCB11	1
ABCB4	3
ABCB5	0
ABCB6	31
ABCB7	13
ABCB8	24
ABCB9	0
ABCC1	175
ABCC10	39
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	3
ABCC3	100
ABCC4	24
ABCC5	102
ABCC5_AS1	2
ABCC6	3
ABCC6P1	0
ABCC6P2	2
ABCC8	1
ABCC9	0
ABCD1	47
ABCD2	3
ABCD3	52
ABCD4	27
ABCE1	32
ABCF1	465
ABCF2	105
ABCF3	47
ABCG1	60
ABCG2	1
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	2
ABHD10	0
ABHD11	12
ABHD11_AS1	2
ABHD12	19
ABHD12B	18
ABHD13	45
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	15
ABHD15	5
ABHD16A	98
ABHD16B	17
ABHD17A	18
ABHD17B	15
ABHD17C	38
ABHD2	326
ABHD3	22
ABHD4	24
ABHD5	144
ABHD6	6
ABHD8	2
ABI1	400
ABI2	35
ABI3	21
ABI3BP	4
ABL1	63
ABL2	179
ABLIM1	169
ABLIM2	6
ABLIM3	3
ABO	4
ABR	242
ABRA	1
ABRACL	15
ABT1	28
ABTB1	148
ABTB2	18
ACAA1	62
ACAA2	9
ACACA	140
ACACB	12
ACAD10	15
ACAD11	1
ACAD8	56
ACAD9	36
ACADL	0
ACADM	17
ACADS	2
ACADSB	4
ACADVL	193
ACAN	6
ACAP1	103
ACAP2	288
ACAP3	60
ACAT1	16
ACAT2	14
ACBD3	522
ACBD4	3
ACBD5	59
ACBD6	36
ACBD7	4
ACCS	2
ACCSL	0
ACD	12
ACE	10
ACE2	12
ACER1	2
ACER2	0
ACER3	45
ACHE	7
ACIN1	1045
ACKR1	0
ACKR2	4
ACKR3	14
ACKR4	1
ACLY	124
ACMSD	0
ACO1	109
ACO2	62
ACOT1	2
ACOT11	29
ACOT12	1
ACOT13	45
ACOT2	9
ACOT4	0
ACOT6	0
ACOT7	19
ACOT8	5
ACOT9	78
ACOX1	97
ACOX2	1
ACOX3	20
ACOXL	1
ACP1	17
ACP2	29
ACP5	8
ACP6	3
ACPP	9
ACPT	2
ACR	0
ACRBP	5
ACRC	20
ACRV1	2
ACSBG1	3
ACSBG2	0
ACSF2	3
ACSF3	33
ACSL1	3243
ACSL3	202
ACSL4	257
ACSL5	123
ACSL6	4
ACSM1	6
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	2
ACSM6	3
ACSS1	10
ACSS2	39
ACSS3	12
ACTA1	0
ACTA2	10
ACTA2_AS1	0
ACTB	9936
ACTBL2	2
ACTC1	1
ACTG1	2610
ACTG1P17	0
ACTG1P20	7
ACTG1P4	0
ACTG2	3
ACTL10	6
ACTL6A	40
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	1
ACTN1	613
ACTN1_AS1	1
ACTN2	1
ACTN3	1
ACTN4	1131
ACTR10	28
ACTR1A	68
ACTR1B	14
ACTR2	463
ACTR3	747
ACTR3B	16
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1
ACTR5	7
ACTR6	12
ACTR8	59
ACTRT1	0
ACTRT2	0
ACTRT3	2
ACVR1	26
ACVR1B	63
ACVR1C	396
ACVR2A	28
ACVR2B	8
ACVR2B_AS1	1
ACVRL1	5
ACY1	2
ACY3	2
ACYP1	7
ACYP2	5
ADA	11
ADAD1	0
ADAD2	1
ADAL	1
ADAM10	202
ADAM11	1
ADAM12	15
ADAM15	55
ADAM17	155
ADAM18	0
ADAM19	326
ADAM1A	14
ADAM2	0
ADAM20	4
ADAM20P1	4
ADAM21	1
ADAM21P1	2
ADAM22	8
ADAM23	0
ADAM28	397
ADAM29	0
ADAM30	5
ADAM32	11
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	363
ADAM9	330
ADAMDEC1	5
ADAMTS1	257
ADAMTS10	4
ADAMTS12	0
ADAMTS13	1
ADAMTS14	0
ADAMTS15	7
ADAMTS16	1
ADAMTS17	30
ADAMTS18	7
ADAMTS19	0
ADAMTS19_AS1	1
ADAMTS2	3
ADAMTS20	0
ADAMTS3	12
ADAMTS4	2
ADAMTS5	0
ADAMTS6	3
ADAMTS7	1
ADAMTS7P1	3
ADAMTS8	1
ADAMTS9	35
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	58
ADAMTSL2	4
ADAMTSL3	47
ADAMTSL4	616
ADAMTSL4_AS1	101
ADAMTSL5	10
ADAP1	31
ADAP2	4
ADAR	1080
ADARB1	16
ADARB2	6
ADARB2_AS1	1
ADAT1	30
ADAT2	18
ADAT3	3
ADCK1	6
ADCK2	21
ADCK3	7
ADCK4	19
ADCK5	5
ADCY1	3
ADCY10	0
ADCY10P1	20
ADCY2	9
ADCY3	88
ADCY4	29
ADCY5	22
ADCY6	38
ADCY7	69
ADCY8	1
ADCY9	59
ADCYAP1	0
ADCYAP1R1	1
ADD1	261
ADD2	0
ADD3	170
ADD3_AS1	1
ADGB	41
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	9
ADGRA3	6
