	gene_id_NP26_R1_
ADAMTS8	175
ADAMTS9	4
ADAMTS9_AS1	0
ADAMTS9_AS2	4
ADAMTSL1	465
ADAMTSL2	6
ADAMTSL3	36
ADAMTSL4	17
ADAMTSL4_AS1	1
ADAMTSL5	11
ADAP1	23
ADAP2	4
ADAR	181
ADARB1	33
ADARB2	22
ADARB2_AS1	1
ADAT1	17
ADAT2	6
ADAT3	6
ADCK1	84
ADCK2	52
ADCK3	47
ADCK4	42
ADCK5	20
ADCY1	6
ADCY10	2
ADCY10P1	1
ADCY2	39
ADCY3	8
ADCY4	6
ADCY5	174
ADCY6	67
ADCY7	19
ADCY8	5
ADCY9	53
ADCYAP1	12
ADCYAP1R1	3
ADD1	186
ADD2	17
ADD3	68
ADD3_AS1	0
ADGB	71
ADGRA1	13
ADGRA1_AS1	0
ADGRA2	6
ADGRA3	12
ADGRB1	18
ADGRB2	16
ADGRB3	0
ADGRD1	2
ADGRE1	0
ADGRE2	11
ADGRE3	1
ADGRE4P	0
ADGRE5	38
ADGRF1	28
ADGRF2	1
ADGRF3	8
ADGRF4	1
ADGRF5	2
ADGRG1	108
ADGRG2	3
ADGRG3	80
ADGRG4	2
ADGRG5	0
ADGRG6	99
ADGRG7	0
ADGRL1	67
ADGRL2	8
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	3
ADGRV1	31
ADH1A	1
ADH1B	2
ADH1C	86
ADH4	1
ADH5	38
ADH6	5
ADH7	57
ADHFE1	3
ADI1	83
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	62
ADIPOR2	23
ADIRF	39
ADK	17
ADM	8
ADM2	31
ADM5	0
ADNP	42
ADNP_AS1	14
ADNP2	12
ADO	18
ADORA1	97
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	8
ADORA3	0
ADPGK	7
ADPGK_AS1	0
ADPRH	538
ADPRHL1	19
ADPRHL2	58
ADPRM	0
ADRA1A	27
ADRA1B	1
ADRA1D	7
ADRA2A	22
ADRA2B	4
ADRA2C	4
ADRB1	147
ADRB2	9
ADRB3	3
ADRBK1	140
ADRBK2	19
ADRM1	107
ADSL	25
ADSS	126
ADSSL1	68
ADTRP	2
AEBP1	21
AEBP2	352
AEN	17
AES	475
AFAP1	51
AFAP1_AS1	8
AFAP1L1	10
AFAP1L2	5
AFF1	92
AFF2	8
AFF3	8
AFF4	82
AFG3L1P	13
AFG3L2	70
AFM	1
AFMID	16
AFP	0
AFTPH	45
AGA	5
AGAP1	101
AGAP1_IT1	8
AGAP11	2
AGAP2	13
AGAP2_AS1	0
AGAP3	97
AGAP4	3
AGAP5	4
AGAP6	2
AGAP7P	0
AGAP9	0
AGBL1	3
AGBL1_AS1	0
AGBL2	25
AGBL3	2
AGBL4	4
AGBL4_IT1	0
AGBL5	116
AGBL5_AS1	0
AGER	8
AGFG1	30
AGFG2	87
AGGF1	63
AGK	62
AGL	6
AGMAT	7
AGMO	0
AGO1	59
AGO2	43
AGO3	15
AGO4	43
AGPAT1	32
AGPAT2	48
AGPAT3	140
AGPAT4	21
AGPAT4_IT1	2
AGPAT5	6
AGPS	29
AGR2	109
AGR3	3
AGRN	300
AGRP	0
AGT	0
AGTPBP1	8
AGTR1	2
AGTR2	0
AGTRAP	27
AGXT	0
AGXT2	1
AHCTF1	27
AHCTF1P1	0
AHCY	28
AHCYL1	95
AHCYL2	78
AHDC1	114
AHI1	23
AHNAK	1881
AHNAK2	284
AHR	289
AHRR	4
AHSA1	166
AHSA2	113
AHSG	0
AHSP	0
AICDA	4
AIDA	2
AIF1	4
AIF1L	42
AIFM1	36
AIFM2	24
AIFM3	10
AIG1	2
AIM1	71
AIM1L	24
AIM2	0
AIMP1	24
AIMP2	5
AIP	37
AIPL1	2
AIRE	8
AIRN	12
AJAP1	9
AJUBA	68
AK1	105
AK2	43
AK3	20
AK4	0
AK5	0
AK6	3
AK7	252
AK8	24
AK9	110
AKAP1	59
AKAP10	24
AKAP11	21
AKAP12	20
AKAP13	209
AKAP14	11
AKAP17A	111
AKAP2	4
AKAP3	9
AKAP4	1
AKAP5	3
AKAP6	28
AKAP7	5
AKAP8	65
AKAP8L	205
AKAP9	199
AKIP1	17
AKIRIN1	48
AKIRIN2	9
AKNA	164
AKNAD1	1
AKR1A1	106
AKR1B1	21
AKR1B10	15
AKR1B15	0
AKR1C1	6
AKR1C2	15
AKR1C3	3
AKR1C4	0
AKR1C6P	0
AKR1C8P	2
AKR1D1	2
AKR1E2	2
AKR7A2	36
AKR7A2P1	0
AKR7A3	4
AKR7L	3
AKT1	151
AKT1S1	44
AKT2	91
AKT3	6
AKTIP	4
ALAD	45
ALAS1	51
ALAS2	0
ALB	0
ALCAM	460
ALDH16A1	81
ALDH18A1	62
ALDH1A1	768
ALDH1A2	8
ALDH1A3	47
ALDH1B1	13
ALDH1L1	86
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	3
ALDH2	90
ALDH3A1	760
ALDH3A2	246
ALDH3B1	402
ALDH3B2	16
ALDH4A1	25
ALDH5A1	33
ALDH6A1	14
ALDH7A1	32
ALDH8A1	1
ALDH9A1	20
ALDOA	876
ALDOB	2
ALDOC	33
ALG1	5
ALG10	3
ALG10B	1
ALG11	15
ALG12	10
ALG13	32
ALG14	0
ALG1L	5
ALG1L2	0
ALG1L9P	1
ALG2	20
ALG3	8
ALG5	2
ALG6	1
ALG8	3
ALG9	5
ALK	15
ALKBH1	73
ALKBH2	10
ALKBH3	11
ALKBH3_AS1	1
ALKBH4	7
ALKBH5	203
ALKBH6	10
ALKBH7	26
ALKBH8	10
ALLC	0
ALMS1	78
ALMS1_IT1	1
ALMS1P	2
ALOX12	7
ALOX12_AS1	1
ALOX12B	5
ALOX12P2	22
ALOX15	2533
ALOX15B	14
ALOX15P1	13
ALOX5	8
ALOX5AP	2
ALOXE3	0
ALPI	0
ALPK1	29
ALPK2	0
ALPK3	25
ALPL	74
ALPP	1
ALPPL2	5
ALS2	26
ALS2CL	130
ALS2CR11	1
ALS2CR12	22
ALX1	0
ALX3	2
ALX4	3
ALYREF	56
AMACR	4
AMBN	0
AMBP	8
AMBRA1	45
AMD1	37
AMDHD1	0
AMDHD2	21
AMELX	0
AMELY	0
AMER1	12
AMER2	0
AMER3	2
AMFR	37
AMH	91
AMHR2	0
AMICA1	18
AMIGO1	8
AMIGO2	4
AMIGO3	8
AMMECR1	22
AMMECR1L	8
AMN	37
AMN1	2
AMOT	62
AMOTL1	41
AMOTL2	46
AMPD1	0
AMPD2	40
AMPD3	80
AMPH	2
AMT	15
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	3
AMZ1	7
AMZ2	26
AMZ2P1	7
ANAPC1	5
ANAPC10	1
ANAPC11	34
ANAPC13	9
ANAPC15	0
ANAPC16	99
ANAPC1P1	0
ANAPC2	71
ANAPC4	12
ANAPC5	58
ANAPC7	31
ANG	1
ANGEL1	10
ANGEL2	21
ANGPT1	0
ANGPT2	3
ANGPT4	0
ANGPTL1	2
ANGPTL2	7
ANGPTL3	0
ANGPTL4	3
ANGPTL5	2
ANGPTL6	1
ANGPTL7	3
ANHX	1
ANK1	11
ANK2	15
ANK3	193
ANKAR	0
ANKDD1A	12
ANKDD1B	17
ANKEF1	11
ANKFN1	10
ANKFY1	77
ANKH	15
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	36
ANKK1	8
ANKLE1	0
ANKLE2	44
ANKMY1	90
ANKMY2	32
ANKRA2	14
ANKRD1	0
ANKRD10	28
ANKRD11	303
ANKRD12	51
ANKRD13A	52
ANKRD13B	39
ANKRD13C	29
ANKRD13D	38
ANKRD16	13
ANKRD17	291
ANKRD18A	3
ANKRD18B	2
ANKRD18DP	0
ANKRD19P	5
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	6
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	6
ANKRD20A8P	0
ANKRD20A9P	3
ANKRD22	1
ANKRD23	33
ANKRD24	11
ANKRD26	142
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	13
ANKRD28	37
ANKRD29	1
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	1
ANKRD33	0
ANKRD33B	11
ANKRD34A	5
ANKRD34B	0
ANKRD34C	1
ANKRD34C_AS1	2
ANKRD35	77
ANKRD36	11
ANKRD36B	7
ANKRD36BP1	1
ANKRD36BP2	0
ANKRD36C	33
ANKRD37	7
ANKRD39	7
ANKRD40	26
ANKRD42	100
ANKRD44	11
ANKRD44_IT1	2
ANKRD45	31
ANKRD46	7
ANKRD49	2
ANKRD50	35
ANKRD52	83
ANKRD53	9
ANKRD54	70
ANKRD55	0
ANKRD6	38
ANKRD60	0
ANKRD61	3
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	3
ANKRD65	119
ANKRD66	37
ANKRD7	0
ANKRD9	16
ANKS1A	123
ANKS1B	8
ANKS3	20
ANKS4B	0
ANKS6	68
ANKUB1	27
ANKZF1	82
ANLN	6
ANO1	35
ANO1_AS2	0
ANO10	15
ANO2	4
ANO3	1
ANO4	0
ANO5	403
ANO6	33
ANO7	9
ANO8	29
ANO9	52
ANOS1	23
ANP32A	387
ANP32A_IT1	1
ANP32AP1	1
ANP32B	818
ANP32C	2
ANP32D	0
ANP32E	294
ANPEP	63
ANTXR1	31
ANTXR2	7
ANTXRL	0
ANTXRLP1	0
ANXA1	310
ANXA10	0
ANXA11	273
ANXA13	0
ANXA2	172
ANXA2P1	3
ANXA2P2	1
ANXA2P3	1
ANXA2R	3
ANXA3	10
ANXA4	33
ANXA5	115
ANXA6	19
ANXA7	56
ANXA8	9
ANXA8L1	3
ANXA9	7
AOAH	4
AOAH_IT1	0
AOC1	5
AOC2	1
AOC3	0
AOC4P	0
AOX1	2
AOX2P	0
AP1AR	153
AP1B1	118
AP1B1P1	0
AP1G1	50
AP1G2	35
AP1M1	33
AP1M2	72
AP1S1	30
AP1S2	7
AP1S3	21
AP2A1	108
AP2A2	50
AP2B1	149
AP2M1	103
AP2S1	42
AP3B1	385
AP3B2	24
AP3D1	358
AP3M1	14
AP3M2	12
AP3S1	8
AP3S2	0
AP4B1	10
AP4B1_AS1	0
AP4E1	22
AP4M1	18
AP4S1	10
AP5B1	34
AP5M1	6
AP5S1	26
AP5Z1	60
APAF1	9
APBA1	11
APBA2	9
APBA3	16
APBB1	70
APBB1IP	57
APBB2	15
APBB3	12
APC	36
APC2	273
APCDD1	25
APCDD1L	3
APCDD1L_AS1	3
APCS	0
APEH	98
APELA	0
APEX1	147
APEX2	10
APH1A	51
APH1B	9
API5	12
APIP	5
APITD1	0
APITD1_CORT	0
APLF	8
APLN	1
APLNR	0
APLP1	2
APLP2	513
APMAP	21
APOA1	0
APOA1_AS	0
APOA1BP	31
APOA2	0
APOA4	0
APOA5	3
APOB	3
APOBEC1	0
APOBEC2	2
APOBEC3A	1
APOBEC3A_B	0
APOBEC3B	2
APOBEC3B_AS1	0
APOBEC3C	16
APOBEC3D	24
APOBEC3F	27
APOBEC3G	10
APOBEC3H	0
APOBEC4	18
APOBR	70
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	2
APOE	7
APOF	0
APOH	0
APOL1	144
APOL2	58
APOL3	27
APOL4	6
APOL5	2
APOL6	97
APOLD1	12
APOM	2
APOO	3
APOOL	10
APOOP5	0
APOPT1	8
APP	363
APPBP2	38
APPL1	24
APPL2	64
APRT	51
APTR	13
APTX	14
AQP1	8
AQP10	18
AQP11	0
AQP12A	1
AQP12B	1
AQP2	12
AQP3	672
AQP4	7
AQP4_AS1	12
AQP5	172
AQP6	3
AQP7	0
AQP7P1	1
AQP7P3	0
AQP8	0
AQP9	1
AQR	108
AR	51
ARAF	48
ARAP1	177
ARAP2	19
ARAP3	107
ARC	10
ARCN1	71
AREG	0
AREL1	24
ARF1	152
ARF3	202
ARF4	24
ARF5	27
ARF6	208
ARFGAP1	81
ARFGAP2	65
ARFGAP3	903
ARFGEF1	72
ARFGEF2	62
ARFGEF3	297
ARFIP1	31
ARFIP2	80
ARFRP1	47
ARG1	0
ARG2	7
ARGFX	2
ARGFXP2	1
ARGLU1	268
ARHGAP1	89
ARHGAP10	11
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	31
ARHGAP15	1
ARHGAP17	36
ARHGAP18	54
ARHGAP19	54
ARHGAP19_SLIT1	0
ARHGAP20	7
ARHGAP21	47
ARHGAP22	8
ARHGAP23	163
ARHGAP24	25
ARHGAP25	8
ARHGAP26	33
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	98
ARHGAP28	0
ARHGAP29	6
ARHGAP30	68
ARHGAP31	11
ARHGAP31_AS1	1
ARHGAP32	79
ARHGAP33	26
ARHGAP35	161
ARHGAP36	11
ARHGAP39	104
ARHGAP4	49
ARHGAP40	0
ARHGAP42	7
ARHGAP44	18
ARHGAP5	147
ARHGAP5_AS1	5
ARHGAP6	6
ARHGAP8	0
ARHGAP9	16
ARHGDIA	202
ARHGDIB	52
ARHGDIG	8
ARHGEF1	108
ARHGEF10	23
ARHGEF10L	61
ARHGEF11	74
ARHGEF12	117
ARHGEF15	10
ARHGEF16	75
ARHGEF17	81
ARHGEF18	150
ARHGEF19	34
ARHGEF2	87
ARHGEF25	10
ARHGEF26	46
ARHGEF26_AS1	2
ARHGEF28	65
ARHGEF3	24
ARHGEF3_AS1	0
ARHGEF33	16
ARHGEF34P	1
ARHGEF35	2
ARHGEF37	65
ARHGEF38	11
ARHGEF38_IT1	3
ARHGEF39	2
ARHGEF4	22
ARHGEF40	46
ARHGEF5	13
ARHGEF6	31
ARHGEF7	48
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	22
ARHGEF9_IT1	0
ARID1A	241
ARID1B	195
ARID2	24
ARID3A	4
ARID3B	9
ARID3C	1
ARID4A	21
ARID4B	75
ARID5A	14
ARID5B	49
ARIH1	149
ARIH2	70
ARIH2OS	6
ARL1	58
ARL10	5
ARL11	0
ARL13A	0
ARL13B	22
ARL14	0
ARL14EP	13
ARL14EPL	0
ARL15	2
ARL16	25
ARL17A	0
ARL17B	0
ARL2	8
ARL2_SNX15	0
ARL2BP	8
ARL3	80
ARL4A	47
ARL4C	32
ARL4D	49
ARL5A	11
ARL5B	3
ARL5C	1
ARL6	13
ARL6IP1	41
ARL6IP4	392
ARL6IP5	16
ARL6IP6	23
ARL8A	28
ARL8B	13
ARL9	0
ARMC1	5
ARMC10	13
ARMC12	1
ARMC2	41
ARMC2_AS1	6
ARMC3	77
ARMC4	28
ARMC5	31
ARMC6	13
ARMC7	13
ARMC8	10
ARMC9	39
ARMCX1	7
ARMCX2	7
ARMCX3	78
ARMCX4	51
ARMCX5	5
ARMCX5_GPRASP2	0
ARMCX6	22
ARMS2	3
ARMT1	3
ARNT	28
ARNT2	16
ARNTL	9
ARNTL2	18
ARNTL2_AS1	0
ARPC1A	34
ARPC1B	54
ARPC2	117
ARPC3	24
ARPC4	12
ARPC4_TTLL3	0
ARPC5	121
ARPC5L	41
ARPIN	69
ARPP19	58
ARPP21	10
ARR3	1
ARRB1	49
ARRB2	57
ARRDC1	36
ARRDC1_AS1	11
ARRDC2	24
ARRDC3	26
ARRDC3_AS1	1
ARRDC4	36
ARRDC5	0
ARSA	22
ARSB	4
ARSD	52
ARSE	3
ARSF	1
ARSG	10
ARSH	0
ARSI	115
ARSJ	22
ARSK	2
ART1	0
ART3	1
ART4	0
ART5	0
ARTN	2
ARV1	2
ARVCF	41
ARX	6
AS3MT	0
ASAH1	60
ASAH2	0
ASAH2B	1
ASAP1	19
ASAP1_IT1	0
ASAP1_IT2	2
ASAP2	60
ASAP3	44
ASB1	40
ASB10	2
ASB11	0
ASB12	0
ASB13	11
ASB14	10
ASB15	3
ASB16	10
ASB16_AS1	1
ASB17	1
ASB18	1
ASB2	8
ASB3	3
ASB4	0
ASB5	0
ASB6	18
ASB7	12
ASB8	10
ASB9	0
ASB9P1	0
ASCC1	11
ASCC2	190
ASCC3	33
ASCL1	3
ASCL2	179
ASCL3	8
ASCL4	0
ASCL5	0
ASF1A	3
ASF1B	7
ASGR1	177
ASGR2	0
ASH1L	126
ASH1L_AS1	15
ASH2L	56
ASIC1	39
ASIC2	5
ASIC3	2
ASIC4	2
ASIC5	1
ASIP	0
ASL	50
ASMT	1
ASMTL	38
ASMTL_AS1	38
ASNA1	40
ASNS	5
ASNSD1	13
ASPA	0
ASPDH	3
ASPG	5
ASPH	51
ASPHD1	2
ASPHD2	3
ASPM	2
ASPN	0
ASPRV1	4
ASPSCR1	30
ASRGL1	52
ASS1	88
ASTE1	1
ASTL	0
ASTN1	1
ASTN2	18
ASTN2_AS1	1
ASUN	28
ASXL1	80
ASXL2	78
ASXL3	4
ASZ1	0
ATAD1	2
ATAD2	4
ATAD2B	29
ATAD3A	62
ATAD3B	31
ATAD3C	3
ATAD5	6
ATAT1	6
ATCAY	0
ATE1	23
ATE1_AS1	1
ATF1	13
ATF2	5
ATF3	28
ATF4	55
ATF5	40
ATF6	29
ATF6B	81
ATF7	30
ATF7IP	57
ATF7IP2	10
ATG10	29
ATG101	56
ATG12	13
ATG13	89
ATG14	26
ATG16L1	38
ATG16L2	32
ATG2A	60
ATG2B	27
ATG3	47
ATG4A	1
ATG4B	40
ATG4C	2
ATG4D	19
ATG5	9
ATG7	26
ATG9A	25
ATG9B	24
ATHL1	13
ATIC	18
ATL1	6
ATL2	8
ATL3	47
ATM	46
ATMIN	10
ATN1	179
ATOH1	2
ATOH7	21
ATOH8	14
ATOX1	11
ATP10A	12
ATP10B	21
ATP10D	12
ATP11A	47
ATP11A_AS1	2
ATP11AUN	2
ATP11B	44
ATP11C	3
ATP12A	90
ATP13A1	75
ATP13A2	49
ATP13A3	33
ATP13A4	14
ATP13A4_AS1	0
ATP13A5	4
ATP13A5_AS1	0
ATP1A1	431
ATP1A1_AS1	5
ATP1A2	4
ATP1A3	62
ATP1A4	21
ATP1B1	254
ATP1B2	5
ATP1B3	21
ATP1B4	1
ATP2A1	35
ATP2A1_AS1	0
ATP2A2	3362
ATP2A3	189
ATP2B1	47
ATP2B2	3
ATP2B2_IT2	0
ATP2B3	10
ATP2B4	141
ATP2C1	30
ATP2C2	172
ATP4A	13
ATP4B	8
ATP5A1	104
ATP5B	147
ATP5C1	23
ATP5D	84
ATP5E	6
ATP5EP2	0
ATP5F1	14
ATP5G1	29
ATP5G2	128
ATP5G3	46
ATP5H	45
ATP5I	96
ATP5J	22
ATP5J2	7
ATP5J2_PTCD1	0
ATP5L	62
ATP5L2	5
ATP5O	24
ATP5S	4
ATP5SL	10
ATP6AP1	55
ATP6AP1L	3
ATP6AP2	33
ATP6V0A1	185
ATP6V0A2	19
ATP6V0A4	66
ATP6V0B	27
ATP6V0C	77
ATP6V0CP3	1
ATP6V0D1	53
ATP6V0D2	6
ATP6V0E1	25
ATP6V0E2	9
ATP6V0E2_AS1	2
ATP6V1A	59
ATP6V1B1	29
ATP6V1B1_AS1	1
ATP6V1B2	31
ATP6V1C1	21
ATP6V1C2	15
ATP6V1D	28
ATP6V1E1	9
ATP6V1E2	0
ATP6V1F	37
ATP6V1G1	116
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	2
ATP6V1H	31
ATP7A	4
ATP7B	174
ATP8A1	6
ATP8A2	1
ATP8B1	51
ATP8B2	18
ATP8B3	12
ATP8B4	4
ATP8B5P	1
ATP9A	209
ATP9B	14
ATPAF1	20
ATPAF2	17
ATPIF1	564
ATR	22
ATRAID	13
ATRIP	10
ATRN	107
ATRNL1	1
ATRX	74
ATXN1	74
ATXN10	36
ATXN1L	57
ATXN2	79
ATXN2L	128
ATXN3	16
ATXN3L	0
ATXN7	107
ATXN7L1	33
ATXN7L2	8
ATXN7L3	52
ATXN7L3B	70
ATXN8OS	0
AUH	33
AUNIP	2
AUP1	18
AURKA	5
AURKAIP1	88
AURKAPS1	0
AURKB	1
AURKC	4
AUTS2	190
AVEN	6
AVIL	9
AVL9	28
AVP	1
AVPI1	26
AVPR1A	20
AVPR1B	1
AVPR2	3
AWAT1	0
AWAT2	1
AXDND1	8
AXIN1	197
AXIN2	49
AXL	36
AZGP1	19
AZGP1P1	0
AZI2	21
AZIN1	86
AZIN1_AS1	22
AZIN2	22
AZU1	7
B2M	641
B3GALNT1	3
B3GALNT2	15
B3GALT1	0
B3GALT2	0
B3GALT4	21
B3GALT5	16
B3GALT5_AS1	9
B3GALT6	22
B3GAT1	4
B3GAT2	0
B3GAT3	18
B3GLCT	2
B3GNT2	15
B3GNT3	25
B3GNT4	4
B3GNT5	18
B3GNT6	24
B3GNT7	75
B3GNT8	8
B3GNT9	20
B3GNTL1	18
B4GALNT1	2
B4GALNT2	0
B4GALNT3	94
B4GALNT4	21
B4GALT1	58
B4GALT1_AS1	2
B4GALT2	30
B4GALT3	11
B4GALT4	31
B4GALT4_AS1	0
B4GALT5	134
B4GALT6	9
B4GALT7	14
B4GAT1	4
B9D1	35
B9D2	14
BAALC	11
BAALC_AS1	1
BAALC_AS2	0
BAAT	1
BABAM1	49
BACE1	34
BACE1_AS	0
BACE2	27
BACH1	15
BACH1_IT2	0
BACH2	14
BAD	36
BAG1	514
BAG2	2
BAG3	102
BAG4	11
BAG5	17
BAG6	157
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	108
BAHD1	44
BAIAP2	133
BAIAP2_AS1	50
BAIAP2L1	101
BAIAP2L2	11
BAIAP3	201
BAK1	6
BAMBI	74
BANCR	0
BANF1	14
BANF2	0
BANK1	28
BANP	41
BAP1	132
BARD1	4
BARHL1	0
BARHL2	0
BARX1	1
BARX2	10
BASP1	575
BASP1P1	4
BATF	9
BATF2	3
BATF3	1
BAX	71
BAZ1A	74
BAZ1B	161
BAZ2A	190
BAZ2B	104
BBC3	15
BBIP1	1
BBOX1	1
BBOX1_AS1	2
BBS1	55
BBS10	1
BBS12	5
BBS2	41
BBS4	12
BBS5	28
BBS7	5
BBS9	22
BBX	48
BCAM	143
BCAN	18
BCAP29	7
BCAP31	90
BCAR1	51
BCAR3	30
BCAR4	0
BCAS1	155
BCAS2	31
BCAS3	32
BCAS4	13
BCAT1	5
BCAT2	11
BCCIP	172
BCDIN3D	10
BCDIN3D_AS1	3
BCHE	0
BCKDHA	37
BCKDHB	4
BCKDK	15
BCL10	7
