	gene_id_NP65_R1_
A1BG	3
A1BG_AS1	0
A1CF	0
A2M	4
A2M_AS1	1
A2ML1	2
A2MP1	19
A3GALT2	4
A4GALT	89
A4GNT	0
AA06	0
AAAS	12
AACS	25
AACSP1	46
AADAC	2
AADACL2	11
AADACL2_AS1	3
AADACL3	0
AADACL4	0
AADACP1	7
AADAT	4
AAED1	3
AAGAB	12
AAK1	62
AAMDC	9
AAMP	57
AANAT	1
AAR2	5
AARD	0
AARS	63
AARS2	25
AARSD1	0
AASDH	3
AASDHPPT	12
AASS	9
AATBC	8
AATF	71
AATK	25
AATK_AS1	4
ABALON	3
ABAT	44
ABCA1	37
ABCA10	6
ABCA11P	2
ABCA12	14
ABCA13	903
ABCA17P	0
ABCA2	52
ABCA3	28
ABCA4	10
ABCA5	34
ABCA6	5
ABCA7	104
ABCA8	0
ABCA9	2
ABCA9_AS1	0
ABCB1	1
ABCB10	18
ABCB11	16
ABCB4	7
ABCB5	0
ABCB6	14
ABCB7	12
ABCB8	20
ABCB9	3
ABCC1	88
ABCC10	35
ABCC11	0
ABCC12	0
ABCC13	2
ABCC2	11
ABCC3	15
ABCC4	19
ABCC5	135
ABCC5_AS1	5
ABCC6	19
ABCC6P1	4
ABCC6P2	0
ABCC8	1
ABCC9	4
ABCD1	16
ABCD2	3
ABCD3	59
ABCD4	32
ABCE1	8
ABCF1	111
ABCF2	18
ABCF3	50
ABCG1	81
ABCG2	1
ABCG4	7
ABCG5	1
ABCG8	0
ABHD1	1
ABHD10	10
ABHD11	36
ABHD11_AS1	5
ABHD12	27
ABHD12B	9
ABHD13	8
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	11
ABHD15	15
ABHD16A	28
ABHD16B	11
ABHD17A	14
ABHD17B	20
ABHD17C	15
ABHD2	166
ABHD3	16
ABHD4	11
ABHD5	14
ABHD6	3
ABHD8	7
ABI1	59
ABI2	46
ABI3	22
ABI3BP	4
ABL1	48
ABL2	29
ABLIM1	113
ABLIM2	41
ABLIM3	4
ABO	33
ABR	158
ABRA	1
ABRACL	5
ABT1	17
ABTB1	32
ABTB2	11
ACAA1	30
ACAA2	0
ACACA	91
ACACB	71
ACAD10	30
ACAD11	3
ACAD8	19
ACAD9	38
ACADL	2
ACADM	21
ACADS	13
ACADSB	12
ACADVL	144
ACAN	5
ACAP1	15
ACAP2	40
ACAP3	39
ACAT1	16
ACAT2	2
ACBD3	143
ACBD4	12
ACBD5	141
ACBD6	23
ACBD7	6
ACCS	21
ACCSL	2
ACD	21
ACE	65
ACE2	8
ACER1	0
ACER2	4
ACER3	9
ACHE	13
ACIN1	440
ACKR1	1
ACKR2	0
ACKR3	14
ACKR4	2
ACLY	61
ACMSD	0
ACO1	8
ACO2	91
ACOT1	1
ACOT11	27
ACOT12	0
ACOT13	19
ACOT2	16
ACOT4	1
ACOT6	0
ACOT7	14
ACOT8	1
ACOT9	25
ACOX1	22
ACOX2	8
ACOX3	43
ACOXL	177
ACP1	11
ACP2	11
ACP5	4
ACP6	13
ACPP	1
ACPT	5
ACR	1
