	gene_id_WB32_
APBA2	99
APBA3	55
APBB1	114
APBB1IP	79
APBB2	124
APBB3	93
APC	161
APC2	102
APCDD1	36
APCDD1L	58
APCDD1L_AS1	39
APCS	9
APEH	145
APELA	16
APEX1	40
APEX2	20
APH1A	97
APH1B	51
API5	71
APIP	8
APITD1	3
APITD1_CORT	0
APLF	142
APLN	26
APLNR	50
APLP1	109
APLP2	339
APMAP	62
APOA1	6
APOA1_AS	8
APOA1BP	53
APOA2	31
APOA4	19
APOA5	22
APOB	171
APOBEC1	30
APOBEC2	36
APOBEC3A	16
APOBEC3A_B	0
APOBEC3B	40
APOBEC3B_AS1	20
APOBEC3C	33
APOBEC3D	52
APOBEC3F	136
APOBEC3G	52
APOBEC3H	37
APOBEC4	31
APOBR	274
APOC1	37
APOC1P1	51
APOC2	0
APOC3	19
APOC4	0
APOC4_APOC2	15
APOD	29
APOE	27
APOF	39
APOH	28
APOL1	112
APOL2	81
APOL3	110
APOL4	79
APOL5	33
APOL6	306
APOLD1	50
APOM	63
APOO	16
APOOL	48
APOOP5	8
APOPT1	87
APP	179
APPBP2	93
APPL1	114
APPL2	105
APRT	29
APTR	19
APTX	56
AQP1	89
AQP10	49
AQP11	13
AQP12A	4
AQP12B	9
AQP2	131
AQP3	67
AQP4	43
AQP4_AS1	30
AQP5	24
AQP6	70
AQP7	38
AQP7P1	40
AQP7P3	0
AQP8	24
AQP9	108
AQR	146
AR	49
ARAF	85
ARAP1	466
ARAP2	138
ARAP3	279
ARC	22
ARCN1	144
AREG	16
AREL1	140
ARF1	202
ARF3	156
ARF4	95
ARF5	41
ARF6	143
ARFGAP1	116
ARFGAP2	165
ARFGAP3	82
ARFGEF1	190
ARFGEF2	439
ARFGEF3	190
ARFIP1	42
ARFIP2	122
ARFRP1	48
ARG1	32
ARG2	59
ARGFX	78
ARGFXP2	22
ARGLU1	143
ARHGAP1	96
ARHGAP10	113
ARHGAP11A	61
ARHGAP11B	13
ARHGAP12	81
ARHGAP15	74
ARHGAP17	141
ARHGAP18	72
ARHGAP19	64
ARHGAP19_SLIT1	6
ARHGAP20	73
ARHGAP21	144
ARHGAP22	60
ARHGAP23	176
ARHGAP24	53
ARHGAP25	126
ARHGAP26	400
ARHGAP26_AS1	37
ARHGAP26_IT1	3
ARHGAP27	194
ARHGAP28	70
ARHGAP29	86
ARHGAP30	309
ARHGAP31	98
ARHGAP31_AS1	21
ARHGAP32	141
ARHGAP33	95
ARHGAP35	162
ARHGAP36	23
ARHGAP39	74
ARHGAP4	104
ARHGAP40	88
ARHGAP42	96
ARHGAP44	102
ARHGAP5	118
ARHGAP5_AS1	18
ARHGAP6	47
ARHGAP8	9
ARHGAP9	187
ARHGDIA	132
ARHGDIB	262
ARHGDIG	8
ARHGEF1	301
ARHGEF10	133
ARHGEF10L	188
ARHGEF11	328
ARHGEF12	1192
ARHGEF15	134
ARHGEF16	72
ARHGEF17	200
ARHGEF18	223
ARHGEF19	99
ARHGEF2	284
ARHGEF25	114
ARHGEF26	56
ARHGEF26_AS1	23
ARHGEF28	92
ARHGEF3	154
ARHGEF3_AS1	15
ARHGEF33	64
ARHGEF34P	59
ARHGEF35	14
ARHGEF37	123
ARHGEF38	69
ARHGEF38_IT1	8
ARHGEF39	89
ARHGEF4	74
ARHGEF40	289
ARHGEF5	101
ARHGEF6	80
ARHGEF7	216
ARHGEF7_AS1	7
ARHGEF7_AS2	10
ARHGEF9	63
ARHGEF9_IT1	1
ARID1A	282
ARID1B	216
ARID2	161
ARID3A	64
ARID3B	149
ARID3C	67
ARID4A	213
ARID4B	389
ARID5A	49
ARID5B	135
ARIH1	159
ARIH2	179
ARIH2OS	17
ARL1	50
ARL10	28
ARL11	54
ARL13A	19
ARL13B	52
ARL14	10
ARL14EP	24
ARL14EPL	4
ARL15	57
ARL16	34
ARL17A	50
ARL17B	0
ARL2	19
ARL2_SNX15	7
ARL2BP	50
ARL3	65
ARL4A	168
ARL4C	78
ARL4D	29
ARL5A	43
ARL5B	37
ARL5C	59
ARL6	23
ARL6IP1	123
ARL6IP4	64
ARL6IP5	171
ARL6IP6	30
ARL8A	108
ARL8B	101
ARL9	20
ARMC1	43
ARMC10	38
ARMC12	35
ARMC2	49
ARMC2_AS1	13
ARMC3	57
ARMC4	57
ARMC5	78
ARMC6	58
ARMC7	46
ARMC8	165
ARMC9	168
ARMCX1	12
ARMCX2	15
ARMCX3	57
ARMCX4	97
ARMCX5	9
ARMCX5_GPRASP2	1
ARMCX6	20
ARMS2	13
ARMT1	23
ARNT	121
ARNT2	127
ARNTL	107
ARNTL2	67
ARNTL2_AS1	11
ARPC1A	79
ARPC1B	195
ARPC2	240
ARPC3	89
ARPC4	63
ARPC4_TTLL3	0
ARPC5	80
ARPC5L	50
ARPIN	116
ARPP19	125
ARPP21	84
ARR3	28
ARRB1	244
ARRB2	265
ARRDC1	30
ARRDC1_AS1	31
ARRDC2	82
ARRDC3	116
ARRDC3_AS1	28
ARRDC4	87
ARRDC5	49
ARSA	78
ARSB	85
ARSD	77
ARSE	30
ARSF	22
ARSG	81
ARSH	29
ARSI	48
ARSJ	26
ARSK	36
ART1	43
ART3	37
ART4	17
ART5	32
ARTN	30
ARV1	34
ARVCF	108
ARX	9
AS3MT	0
ASAH1	149
ASAH2	50
ASAH2B	3
ASAP1	834
ASAP1_IT1	12
ASAP1_IT2	25
ASAP2	165
ASAP3	166
ASB1	96
ASB10	53
ASB11	19
ASB12	7
ASB13	34
ASB14	38
ASB15	44
ASB16	33
ASB16_AS1	50
ASB17	6
ASB18	20
ASB2	80
ASB3	12
ASB4	46
ASB5	18
ASB6	76
ASB7	62
ASB8	72
ASB9	14
ASB9P1	13
ASCC1	96
ASCC2	290
ASCC3	138
ASCL1	27
ASCL2	12
ASCL3	13
ASCL4	25
ASCL5	17
ASF1A	33
ASF1B	47
ASGR1	43
ASGR2	42
ASH1L	492
ASH1L_AS1	24
ASH2L	430
ASIC1	159
ASIC2	78
ASIC3	59
ASIC4	76
ASIC5	21
ASIP	9
ASL	71
ASMT	61
ASMTL	63
ASMTL_AS1	63
ASNA1	73
ASNS	32
ASNSD1	31
ASPA	22
ASPDH	34
ASPG	45
ASPH	168
ASPHD1	40
ASPHD2	55
ASPM	138
ASPN	32
ASPRV1	49
ASPSCR1	56
ASRGL1	57
ASS1	99
ASTE1	28
ASTL	63
ASTN1	139
ASTN2	97
ASTN2_AS1	38
ASUN	46
ASXL1	244
ASXL2	147
ASXL3	58
ASZ1	19
ATAD1	50
ATAD2	318
ATAD2B	323
ATAD3A	49
ATAD3B	48
ATAD3C	81
ATAD5	249
ATAT1	184
ATCAY	133
ATE1	110
ATE1_AS1	14
ATF1	31
ATF2	187
ATF3	71
ATF4	230
ATF5	75
ATF6	179
ATF6B	157
ATF7	142
ATF7IP	387
ATF7IP2	125
ATG10	39
ATG101	35
ATG12	57
ATG13	237
ATG14	116
ATG16L1	137
ATG16L2	208
ATG2A	313
ATG2B	164
ATG3	110
ATG4A	50
ATG4B	89
ATG4C	48
ATG4D	48
ATG5	61
ATG7	92
ATG9A	161
ATG9B	120
ATHL1	208
ATIC	34
ATL1	43
ATL2	72
ATL3	116
ATM	334
ATMIN	71
ATN1	138
ATOH1	6
ATOH7	11
ATOH8	129
ATOX1	17
ATP10A	118
ATP10B	112
ATP10D	80
ATP11A	298
ATP11A_AS1	75
ATP11AUN	51
ATP11B	249
ATP11C	61
ATP12A	117
ATP13A1	88
ATP13A2	137
ATP13A3	199
ATP13A4	109
ATP13A4_AS1	13
ATP13A5	47
ATP13A5_AS1	11
ATP1A1	180
ATP1A1_AS1	39
ATP1A2	179
ATP1A3	141
ATP1A4	156
ATP1B1	19
ATP1B2	113
ATP1B3	48
ATP1B4	34
ATP2A1	143
ATP2A1_AS1	3
ATP2A2	324
ATP2A3	206
ATP2B1	301
ATP2B2	245
ATP2B2_IT2	20
ATP2B3	110
ATP2B4	345
ATP2C1	150
ATP2C2	137
ATP4A	115
ATP4B	27
ATP5A1	69
ATP5B	116
ATP5C1	80
ATP5D	16
ATP5E	3
ATP5EP2	8
ATP5F1	64
ATP5G1	45
ATP5G2	52
ATP5G3	58
ATP5H	51
ATP5I	29
ATP5J	12
ATP5J2	19
ATP5J2_PTCD1	0
ATP5L	56
ATP5L2	16
ATP5O	29
ATP5S	35
ATP5SL	59
ATP6AP1	60
ATP6AP1L	19
ATP6AP2	44
ATP6V0A1	222
ATP6V0A2	121
ATP6V0A4	87
ATP6V0B	108
ATP6V0C	58
ATP6V0CP3	3
ATP6V0D1	122
ATP6V0D2	35
ATP6V0E1	45
ATP6V0E2	42
ATP6V0E2_AS1	49
ATP6V1A	57
ATP6V1B1	67
ATP6V1B1_AS1	28
ATP6V1B2	129
ATP6V1C1	78
ATP6V1C2	52
ATP6V1D	72
ATP6V1E1	89
ATP6V1E2	31
ATP6V1F	33
ATP6V1G1	68
ATP6V1G2	23
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	44
ATP7A	181
ATP7B	122
ATP8A1	182
ATP8A2	92
ATP8B1	96
ATP8B2	182
ATP8B3	152
ATP8B4	108
ATP8B5P	65
ATP9A	206
ATP9B	211
ATPAF1	42
ATPAF2	66
ATPIF1	42
ATR	124
ATRAID	55
ATRIP	95
ATRN	165
ATRNL1	59
ATRX	239
ATXN1	179
ATXN10	65
ATXN1L	231
ATXN2	184
ATXN2L	247
ATXN3	137
ATXN3L	1
ATXN7	168
ATXN7L1	163
ATXN7L2	80
ATXN7L3	172
ATXN7L3B	58
ATXN8OS	17
AUH	29
AUNIP	29
AUP1	140
AURKA	135
AURKAIP1	20
AURKAPS1	22
AURKB	72
AURKC	38
AUTS2	150
AVEN	21
AVIL	107
AVL9	65
AVP	8
AVPI1	33
AVPR1A	63
AVPR1B	35
AVPR2	25
AWAT1	12
AWAT2	25
AXDND1	83
AXIN1	94
AXIN2	102
AXL	189
AZGP1	24
AZGP1P1	41
AZI2	45
AZIN1	119
AZIN1_AS1	15
AZIN2	60
AZU1	28
B2M	3012
B3GALNT1	29
B3GALNT2	68
B3GALT1	15
B3GALT2	25
B3GALT4	21
B3GALT5	42
B3GALT5_AS1	36
B3GALT6	35
B3GAT1	81
B3GAT2	5
B3GAT3	59
B3GLCT	59
B3GNT2	57
B3GNT3	102
B3GNT4	10
B3GNT5	57
B3GNT6	33
B3GNT7	46
B3GNT8	44
B3GNT9	33
B3GNTL1	50
B4GALNT1	88
B4GALNT2	52
B4GALNT3	109
B4GALNT4	62
B4GALT1	149
B4GALT1_AS1	31
B4GALT2	74
B4GALT3	100
B4GALT4	24
B4GALT4_AS1	15
B4GALT5	157
B4GALT6	33
B4GALT7	28
B4GAT1	48
B9D1	51
B9D2	38
BAALC	23
BAALC_AS1	18
BAALC_AS2	9
BAAT	25
BABAM1	117
BACE1	102
BACE1_AS	25
BACE2	107
BACH1	208
BACH1_IT2	12
BACH2	136
BAD	25
BAG1	197
BAG2	15
BAG3	36
BAG4	69
BAG5	116
BAG6	397
BAGE	26
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	180
BAHD1	108
BAIAP2	87
BAIAP2_AS1	78
BAIAP2L1	90
BAIAP2L2	62
BAIAP3	114
BAK1	101
BAMBI	26
BANCR	18
BANF1	34
BANF2	25
BANK1	50
BANP	104
BAP1	186
BARD1	152
BARHL1	13
BARHL2	16
BARX1	14
BARX2	13
BASP1	184
BASP1P1	17
BATF	29
BATF2	69
BATF3	14
BAX	42
BAZ1A	210
BAZ1B	262
BAZ2A	568
BAZ2B	176
BBC3	36
BBIP1	22
BBOX1	19
BBOX1_AS1	26
BBS1	158
BBS10	35
BBS12	33
BBS2	71
BBS4	57
BBS5	39
BBS7	55
BBS9	67
BBX	151
BCAM	129
BCAN	150
BCAP29	53
BCAP31	46
BCAR1	112
BCAR3	64
BCAR4	24
BCAS1	47
BCAS2	22
BCAS3	111
BCAS4	45
BCAT1	87
BCAT2	54
BCCIP	61
BCDIN3D	52
BCDIN3D_AS1	33
BCHE	14
BCKDHA	63
BCKDHB	52
BCKDK	53
BCL10	40
