	gene_id_NPS-451_
A1BG	1
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	5
A2MP1	0
A3GALT2	0
A4GALT	15
A4GNT	0
AA06	0
AAAS	0
AACS	3
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	0
AAK1	14
AAMDC	0
AAMP	8
AANAT	0
AAR2	0
AARD	0
AARS	5
AARS2	0
AARSD1	0
AASDH	0
AASDHPPT	0
AASS	0
AATBC	7
AATF	11
AATK	16
AATK_AS1	0
ABALON	0
ABAT	1
ABCA1	23
ABCA10	0
ABCA11P	0
ABCA12	5
ABCA13	13
ABCA17P	0
ABCA2	6
ABCA3	0
ABCA4	0
ABCA5	0
ABCA6	0
ABCA7	19
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	0
ABCB7	0
ABCB8	3
ABCB9	0
ABCC1	0
ABCC10	3
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	0
ABCC5	0
ABCC5_AS1	1
ABCC6	1
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	3
ABCD2	0
ABCD3	0
ABCD4	2
ABCE1	2
ABCF1	16
ABCF2	2
ABCF3	1
ABCG1	1
ABCG2	0
ABCG4	1
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	1
ABHD11_AS1	0
ABHD12	0
ABHD12B	0
ABHD13	0
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	7
ABHD16A	4
ABHD16B	0
ABHD17A	0
ABHD17B	0
ABHD17C	10
ABHD2	10
ABHD3	0
ABHD4	0
ABHD5	6
ABHD6	0
ABHD8	0
ABI1	12
ABI2	0
ABI3	64
ABI3BP	0
ABL1	43
ABL2	16
ABLIM1	4
ABLIM2	4
ABLIM3	0
ABO	1
ABR	19
ABRA	0
ABRACL	2
ABT1	0
ABTB1	27
ABTB2	16
ACAA1	10
ACAA2	0
ACACA	8
ACACB	0
ACAD10	2
ACAD11	2
ACAD8	0
ACAD9	0
ACADL	0
ACADM	0
ACADS	0
ACADSB	0
ACADVL	2
ACAN	4
ACAP1	9
ACAP2	0
ACAP3	3
ACAT1	0
ACAT2	0
ACBD3	52
ACBD4	0
ACBD5	35
ACBD6	0
ACBD7	0
ACCS	1
ACCSL	0
ACD	0
ACE	9
ACE2	0
ACER1	0
ACER2	0
ACER3	5
ACHE	0
ACIN1	57
ACKR1	0
ACKR2	1
ACKR3	0
ACKR4	0
ACLY	2
ACMSD	0
ACO1	0
ACO2	10
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	5
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	0
ACOT9	1
ACOX1	1
ACOX2	0
ACOX3	5
ACOXL	14
ACP1	0
ACP2	0
ACP5	3
ACP6	0
ACPP	0
ACPT	0
ACR	0
ACRBP	1
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	1
ACSF3	0
ACSL1	26
ACSL3	3
ACSL4	0
ACSL5	0
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	2
ACSS2	1
ACSS3	4
ACTA1	0
ACTA2	54
ACTA2_AS1	0
ACTB	202
ACTBL2	2
ACTC1	0
ACTG1	58
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	10
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	5
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	72
ACTR10	0
ACTR1A	1
ACTR1B	0
ACTR2	19
ACTR3	21
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	0
ACTR8	10
ACTRT1	0
ACTRT2	21
ACTRT3	0
ACVR1	1
ACVR1B	2
ACVR1C	455
ACVR2A	0
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	0
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	3
ADAM11	0
ADAM12	0
ADAM15	0
ADAM17	0
ADAM18	0
ADAM19	15
ADAM1A	1
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	2
ADAM23	1
ADAM28	0
ADAM29	0
ADAM30	0
ADAM32	2
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	13
ADAM9	15
ADAMDEC1	0
ADAMTS1	4
ADAMTS10	1
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	1
ADAMTS18	105
ADAMTS19	1
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	2
ADAMTS7P1	0
ADAMTS8	6
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	19
ADAMTSL2	2
ADAMTSL3	0
ADAMTSL4	14
