	gene_id_NPS_129_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	2
A2M_AS1	0
A2ML1	7
A2MP1	0
A3GALT2	0
A4GALT	1
A4GNT	0
AA06	0
AAAS	4
AACS	5
AACSP1	3
AADAC	0
AADACL2	1
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	2
AAGAB	9
AAK1	12
AAMDC	3
AAMP	15
AANAT	3
AAR2	2
AARD	0
AARS	6
AARS2	0
AARSD1	0
AASDH	0
AASDHPPT	1
AASS	0
AATBC	0
AATF	33
AATK	19
AATK_AS1	0
ABALON	0
ABAT	9
ABCA1	2
ABCA10	1
ABCA11P	0
ABCA12	4
ABCA13	204
ABCA17P	0
ABCA2	7
ABCA3	6
ABCA4	0
ABCA5	11
ABCA6	3
ABCA7	19
ABCA8	1
ABCA9	0
ABCA9_AS1	0
ABCB1	2
ABCB10	1
ABCB11	8
ABCB4	10
ABCB5	1
ABCB6	5
ABCB7	0
ABCB8	6
ABCB9	1
ABCC1	5
ABCC10	5
ABCC11	0
ABCC12	0
ABCC13	2
ABCC2	5
ABCC3	6
ABCC4	0
ABCC5	14
ABCC5_AS1	0
ABCC6	1
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	4
ABCD2	1
ABCD3	25
ABCD4	2
ABCE1	6
ABCF1	17
ABCF2	10
ABCF3	9
ABCG1	19
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	2
ABHD11	7
ABHD11_AS1	0
ABHD12	4
ABHD12B	3
ABHD13	4
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	5
ABHD16A	7
ABHD16B	0
ABHD17A	0
ABHD17B	2
ABHD17C	0
ABHD2	45
ABHD3	1
ABHD4	0
ABHD5	1
ABHD6	0
ABHD8	1
ABI1	19
ABI2	9
ABI3	10
ABI3BP	0
ABL1	27
ABL2	1
ABLIM1	28
ABLIM2	1
ABLIM3	0
ABO	3
ABR	28
ABRA	0
ABRACL	4
ABT1	6
ABTB1	11
ABTB2	2
ACAA1	5
ACAA2	0
ACACA	10
ACACB	14
ACAD10	2
ACAD11	1
ACAD8	9
ACAD9	4
ACADL	0
ACADM	10
ACADS	0
ACADSB	2
ACADVL	20
ACAN	0
ACAP1	2
ACAP2	6
ACAP3	7
ACAT1	7
ACAT2	6
ACBD3	50
ACBD4	5
ACBD5	32
ACBD6	2
ACBD7	6
ACCS	1
ACCSL	0
ACD	0
ACE	6
ACE2	0
ACER1	0
ACER2	0
ACER3	1
ACHE	1
ACIN1	126
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	13
ACMSD	0
ACO1	6
ACO2	15
ACOT1	0
ACOT11	2
ACOT12	1
ACOT13	4
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	4
ACOT8	1
ACOT9	0
ACOX1	12
ACOX2	0
ACOX3	12
ACOXL	5
ACP1	3
ACP2	3
ACP5	5
ACP6	6
ACPP	1
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	5
ACSBG2	0
ACSF2	8
ACSF3	3
ACSL1	9
ACSL3	13
ACSL4	5
ACSL5	6
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	1
ACSS1	9
ACSS2	1
ACSS3	4
ACTA1	0
ACTA2	10
ACTA2_AS1	0
ACTB	126
ACTBL2	1
ACTC1	1
ACTG1	85
ACTG1P17	1
ACTG1P20	0
ACTG1P4	2
ACTG2	0
ACTL10	0
ACTL6A	1
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	9
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	81
ACTR10	8
ACTR1A	5
ACTR1B	2
ACTR2	18
ACTR3	12
ACTR3B	5
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1
ACTR5	4
ACTR6	5
ACTR8	7
ACTRT1	0
ACTRT2	2
ACTRT3	0
ACVR1	5
ACVR1B	6
ACVR1C	513
ACVR2A	2
ACVR2B	7
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	0
ACYP1	4
ACYP2	2
ADA	5
ADAD1	0
ADAD2	0
ADAL	3
ADAM10	7
ADAM11	2
ADAM12	4
ADAM15	4
ADAM17	8
ADAM18	0
ADAM19	2
ADAM1A	2
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	1
ADAM21P1	0
ADAM22	1
ADAM23	0
ADAM28	8
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	5
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	3
ADAMTS15	0
ADAMTS16	0
ADAMTS17	0
ADAMTS18	20
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	6
ADAMTS4	2
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	1
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	73
ADAMTSL2	0
ADAMTSL3	2
ADAMTSL4	2
ADAMTSL4_AS1	0
ADAMTSL5	0
ADAP1	3
ADAP2	0
ADAR	27
ADARB1	6
ADARB2	24
ADARB2_AS1	0
ADAT1	1
ADAT2	2
ADAT3	1
ADCK1	3
ADCK2	61
ADCK3	3
ADCK4	9
ADCK5	13
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	0
ADCY3	1
ADCY4	0
ADCY5	1
ADCY6	7
ADCY7	1
ADCY8	9
ADCY9	1
ADCYAP1	1
ADCYAP1R1	0
ADD1	16
ADD2	0
ADD3	11
ADD3_AS1	0
ADGB	32
ADGRA1	8
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	1
ADGRB1	1
ADGRB2	3
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	0
ADGRE3	0
ADGRE4P	0
ADGRE5	17
ADGRF1	6
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	0
ADGRG1	4
ADGRG2	0
ADGRG3	0
ADGRG4	0
ADGRG5	0
ADGRG6	1
ADGRG7	0
ADGRL1	8
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	4
ADH1A	0
ADH1B	0
ADH1C	24
ADH4	1
ADH5	5
ADH6	0
ADH7	33
ADHFE1	0
ADI1	9
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	8
ADIPOR2	4
ADIRF	5
ADK	1
ADM	0
ADM2	3
ADM5	0
ADNP	6
ADNP_AS1	1
ADNP2	8
ADO	0
ADORA1	0
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	11
ADORA3	0
ADPGK	2
ADPGK_AS1	0
ADPRH	42
ADPRHL1	8
ADPRHL2	7
ADPRM	0
ADRA1A	3
ADRA1B	0
ADRA1D	0
ADRA2A	1
ADRA2B	1
ADRA2C	2
ADRB1	3
ADRB2	0
ADRB3	0
ADRBK1	7
ADRBK2	1
ADRM1	13
ADSL	8
ADSS	18
ADSSL1	3
ADTRP	2
AEBP1	31
AEBP2	52
AEN	0
AES	27
AFAP1	77
AFAP1_AS1	0
AFAP1L1	1
AFAP1L2	0
AFF1	10
AFF2	0
AFF3	2
AFF4	7
AFG3L1P	1
AFG3L2	7
AFM	0
AFMID	1
AFP	0
AFTPH	8
AGA	2
AGAP1	9
AGAP1_IT1	0
AGAP11	1
AGAP2	9
AGAP2_AS1	0
AGAP3	7
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	6
AGBL3	0
AGBL4	0
AGBL4_IT1	0
AGBL5	3
AGBL5_AS1	0
AGER	2
AGFG1	1
AGFG2	10
AGGF1	10
AGK	2
AGL	5
AGMAT	1
AGMO	0
AGO1	9
AGO2	3
AGO3	3
AGO4	3
AGPAT1	3
AGPAT2	5
AGPAT3	10
AGPAT4	1
AGPAT4_IT1	0
AGPAT5	7
AGPS	3
AGR2	12
AGR3	10
AGRN	17
AGRP	0
AGT	0
AGTPBP1	4
AGTR1	0
AGTR2	0
AGTRAP	6
AGXT	0
AGXT2	0
AHCTF1	4
AHCTF1P1	0
AHCY	6
AHCYL1	10
AHCYL2	10
AHDC1	8
AHI1	5
AHNAK	211
AHNAK2	11
AHR	31
AHRR	1
AHSA1	40
AHSA2	75
AHSG	0
AHSP	0
AICDA	1
AIDA	2
AIF1	0
AIF1L	9
AIFM1	7
AIFM2	0
AIFM3	0
AIG1	3
AIM1	17
AIM1L	0
AIM2	0
AIMP1	14
AIMP2	4
AIP	4
AIPL1	0
AIRE	4
AIRN	0
AJAP1	3
AJUBA	1
AK1	13
AK2	3
AK3	4
AK4	1
AK5	1
AK6	2
AK7	60
AK8	4
AK9	122
AKAP1	2
AKAP10	7
AKAP11	13
AKAP12	1
AKAP13	32
AKAP14	9
AKAP17A	39
AKAP2	0
AKAP3	0
AKAP4	1
AKAP5	0
AKAP6	3
AKAP7	6
AKAP8	18
AKAP8L	78
AKAP9	82
AKIP1	1
AKIRIN1	1
AKIRIN2	0
AKNA	38
AKNAD1	2
AKR1A1	35
AKR1B1	0
AKR1B10	0
AKR1B15	0
AKR1C1	1
AKR1C2	9
AKR1C3	1
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	1
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	12
AKT1S1	1
AKT2	2
AKT3	0
AKTIP	3
ALAD	3
ALAS1	13
ALAS2	0
ALB	0
ALCAM	55
ALDH16A1	5
ALDH18A1	10
ALDH1A1	284
ALDH1A2	7
ALDH1A3	6
ALDH1B1	1
ALDH1L1	14
ALDH1L1_AS1	1
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	13
ALDH3A1	241
ALDH3A2	11
ALDH3B1	50
ALDH3B2	1
ALDH4A1	0
ALDH5A1	4
ALDH6A1	3
ALDH7A1	6
ALDH8A1	0
ALDH9A1	8
ALDOA	103
ALDOB	0
ALDOC	1
ALG1	3
ALG10	1
ALG10B	1
ALG11	1
ALG12	1
ALG13	15
ALG14	1
ALG1L	1
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	1
ALG5	5
ALG6	1
ALG8	0
ALG9	2
ALK	0
ALKBH1	0
ALKBH2	1
ALKBH3	1
ALKBH3_AS1	0
ALKBH4	1
ALKBH5	15
ALKBH6	2
ALKBH7	2
ALKBH8	0
ALLC	0
ALMS1	23
ALMS1_IT1	0
ALMS1P	2
ALOX12	3
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	4
ALOX15	271
ALOX15B	0
ALOX15P1	4
ALOX5	0
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	6
ALPK2	1
ALPK3	0
ALPL	22
ALPP	0
ALPPL2	0
ALS2	6
ALS2CL	27
ALS2CR11	0
ALS2CR12	7
ALX1	1
ALX3	0
ALX4	0
ALYREF	5
AMACR	0
AMBN	0
AMBP	2
AMBRA1	4
AMD1	14
AMDHD1	0
AMDHD2	1
AMELX	0
AMELY	0
AMER1	3
AMER2	0
AMER3	0
AMFR	8
AMH	5
AMHR2	0
AMICA1	1
AMIGO1	0
AMIGO2	0
AMIGO3	2
AMMECR1	0
AMMECR1L	1
AMN	2
AMN1	1
AMOT	11
AMOTL1	1
AMOTL2	1
AMPD1	0
AMPD2	2
AMPD3	18
AMPH	0
AMT	1
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	1
AMZ2	4
AMZ2P1	0
ANAPC1	4
ANAPC10	2
ANAPC11	3
ANAPC13	2
ANAPC15	0
ANAPC16	29
ANAPC1P1	0
ANAPC2	2
ANAPC4	5
ANAPC5	14
ANAPC7	3
ANG	0
ANGEL1	1
ANGEL2	3
ANGPT1	0
ANGPT2	0
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	4
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0
ANK2	0
ANK3	27
ANKAR	0
ANKDD1A	5
ANKDD1B	0
ANKEF1	2
ANKFN1	1
ANKFY1	4
ANKH	1
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	9
ANKK1	1
ANKLE1	0
ANKLE2	5
ANKMY1	8
ANKMY2	3
ANKRA2	3
ANKRD1	0
ANKRD10	4
ANKRD11	52
ANKRD12	21
ANKRD13A	21
ANKRD13B	0
ANKRD13C	4
ANKRD13D	5
ANKRD16	0
ANKRD17	45
ANKRD18A	7
ANKRD18B	2
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	2
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	0
ANKRD23	27
ANKRD24	3
ANKRD26	2
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	7
ANKRD28	7
ANKRD29	0
ANKRD30A	2
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	22
ANKRD36	4
ANKRD36B	4
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	19
ANKRD37	1
ANKRD39	1
ANKRD40	3
ANKRD42	49
ANKRD44	4
ANKRD44_IT1	0
ANKRD45	13
ANKRD46	0
ANKRD49	0
ANKRD50	6
ANKRD52	9
ANKRD53	0
ANKRD54	6
ANKRD55	0
ANKRD6	10
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	6
ANKRD66	9
ANKRD7	0
ANKRD9	0
ANKS1A	9
ANKS1B	0
ANKS3	6
ANKS4B	2
ANKS6	2
ANKUB1	5
ANKZF1	31
ANLN	7
ANO1	2
ANO1_AS2	0
ANO10	0
ANO2	0
ANO3	0
ANO4	0
ANO5	13
ANO6	1
ANO7	0
ANO8	7
ANO9	0
ANOS1	0
ANP32A	24
ANP32A_IT1	0
ANP32AP1	0
ANP32B	81
ANP32C	0
ANP32D	0
ANP32E	89
ANPEP	3
ANTXR1	4
ANTXR2	6
ANTXRL	0
ANTXRLP1	0
ANXA1	87
ANXA10	0
ANXA11	27
ANXA13	0
ANXA2	39
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	5
ANXA4	14
ANXA5	20
ANXA6	1
ANXA7	13
ANXA8	0
ANXA8L1	0
ANXA9	1
AOAH	1
AOAH_IT1	0
AOC1	0
AOC2	0
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	6
AP1B1	10
AP1B1P1	0
AP1G1	2
AP1G2	6
AP1M1	0
AP1M2	11
AP1S1	7
AP1S2	0
AP1S3	1
AP2A1	10
AP2A2	2
AP2B1	15
AP2M1	13
AP2S1	1
AP3B1	17
AP3B2	2
AP3D1	85
AP3M1	6
AP3M2	3
AP3S1	2
AP3S2	0
AP4B1	0
AP4B1_AS1	0
AP4E1	1
AP4M1	3
AP4S1	2
AP5B1	2
AP5M1	4
AP5S1	2
AP5Z1	3
APAF1	2
APBA1	2
APBA2	0
APBA3	0
APBB1	5
APBB1IP	2
APBB2	4
APBB3	0
APC	5
APC2	8
APCDD1	0
APCDD1L	1
APCDD1L_AS1	0
APCS	0
APEH	9
APELA	0
APEX1	13
APEX2	2
APH1A	1
APH1B	0
API5	11
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	0
APLNR	0
APLP1	1
APLP2	104
APMAP	4
APOA1	0
APOA1_AS	0
APOA1BP	2
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	1
APOBEC3D	4
APOBEC3F	2
APOBEC3G	4
APOBEC3H	0
APOBEC4	7
APOBR	5
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	6
APOE	10
APOF	0
APOH	0
APOL1	52
APOL2	10
APOL3	0
APOL4	1
APOL5	0
APOL6	17
APOLD1	2
APOM	0
APOO	3
APOOL	2
APOOP5	0
APOPT1	0
APP	49
APPBP2	6
APPL1	11
APPL2	18
APRT	2
APTR	2
APTX	3
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	101
AQP4	0
AQP4_AS1	0
AQP5	18
AQP6	1
AQP7	2
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	4
AQR	18
AR	20
ARAF	3
ARAP1	22
ARAP2	1
ARAP3	3
ARC	0
ARCN1	21
AREG	3
AREL1	2
ARF1	14
ARF3	19
ARF4	10
ARF5	5
ARF6	12
ARFGAP1	3
ARFGAP2	7
ARFGAP3	88
ARFGEF1	24
ARFGEF2	6
ARFGEF3	23
ARFIP1	1
ARFIP2	13
ARFRP1	0
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	1
ARGLU1	160
ARHGAP1	3
ARHGAP10	0
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	6
ARHGAP15	0
ARHGAP17	3
ARHGAP18	26
ARHGAP19	0
ARHGAP19_SLIT1	0
ARHGAP20	1
ARHGAP21	19
ARHGAP22	0
ARHGAP23	0
ARHGAP24	6
ARHGAP25	3
ARHGAP26	16
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	16
ARHGAP28	0
ARHGAP29	3
ARHGAP30	9
ARHGAP31	0
ARHGAP31_AS1	0
ARHGAP32	18
ARHGAP33	4
ARHGAP35	10
ARHGAP36	1
ARHGAP39	7
ARHGAP4	2
ARHGAP40	0
ARHGAP42	6
ARHGAP44	3
ARHGAP5	10
ARHGAP5_AS1	1
ARHGAP6	1
ARHGAP8	0
ARHGAP9	0
ARHGDIA	12
ARHGDIB	19
ARHGDIG	2
ARHGEF1	23
ARHGEF10	6
ARHGEF10L	5
ARHGEF11	7
ARHGEF12	13
ARHGEF15	2
ARHGEF16	2
ARHGEF17	4
ARHGEF18	10
ARHGEF19	4
ARHGEF2	5
ARHGEF25	0
ARHGEF26	4
ARHGEF26_AS1	0
ARHGEF28	15
ARHGEF3	5
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	5
ARHGEF38	3
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	1
ARHGEF40	0
ARHGEF5	0
ARHGEF6	1
ARHGEF7	4
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	3
ARHGEF9_IT1	0
ARID1A	37
ARID1B	31
ARID2	5
ARID3A	0
ARID3B	0
ARID3C	0
ARID4A	13
ARID4B	58
ARID5A	0
ARID5B	8
ARIH1	24
ARIH2	15
ARIH2OS	0
ARL1	15
ARL10	0
ARL11	3
ARL13A	0
ARL13B	5
ARL14	0
ARL14EP	4
ARL14EPL	0
ARL15	0
ARL16	2
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	0
ARL3	15
ARL4A	6
ARL4C	2
ARL4D	2
ARL5A	4
ARL5B	0
ARL5C	0
ARL6	0
ARL6IP1	4
ARL6IP4	150
ARL6IP5	7
ARL6IP6	4
ARL8A	5
ARL8B	0
ARL9	0
ARMC1	0
ARMC10	1
ARMC12	0
ARMC2	7
ARMC2_AS1	0
ARMC3	35
ARMC4	9
ARMC5	1
ARMC6	5
ARMC7	0
