	gene_id_NP28_R1_
A1BG	1
A1BG_AS1	2
A1CF	0
A2M	19
A2M_AS1	1
A2ML1	3
A2MP1	2
A3GALT2	0
A4GALT	80
A4GNT	0
AA06	0
AAAS	21
AACS	61
AACSP1	67
AADAC	2
AADACL2	5
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	5
AAED1	4
AAGAB	22
AAK1	74
AAMDC	23
AAMP	219
AANAT	3
AAR2	13
AARD	2
AARS	97
AARS2	23
AARSD1	0
AASDH	10
AASDHPPT	22
AASS	21
AATBC	6
AATF	175
AATK	22
AATK_AS1	0
ABALON	7
ABAT	58
ABCA1	52
ABCA10	5
ABCA11P	2
ABCA12	21
ABCA13	598
ABCA17P	2
ABCA2	51
ABCA3	63
ABCA4	10
ABCA5	21
ABCA6	2
ABCA7	69
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	5
ABCB10	18
ABCB11	16
ABCB4	9
ABCB5	0
ABCB6	17
ABCB7	13
ABCB8	47
ABCB9	4
ABCC1	72
ABCC10	33
ABCC11	4
ABCC12	1
ABCC13	0
ABCC2	5
ABCC3	40
ABCC4	15
ABCC5	98
ABCC5_AS1	2
ABCC6	6
ABCC6P1	0
ABCC6P2	0
ABCC8	1
ABCC9	4
ABCD1	32
ABCD2	0
ABCD3	134
ABCD4	31
ABCE1	4
ABCF1	131
ABCF2	35
ABCF3	86
ABCG1	95
ABCG2	1
ABCG4	3
ABCG5	1
ABCG8	1
ABHD1	0
ABHD10	16
ABHD11	81
ABHD11_AS1	13
ABHD12	46
ABHD12B	9
ABHD13	10
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	44
ABHD15	12
ABHD16A	31
ABHD16B	2
ABHD17A	19
ABHD17B	18
ABHD17C	24
ABHD2	308
ABHD3	17
ABHD4	10
ABHD5	35
ABHD6	11
ABHD8	3
ABI1	81
ABI2	63
ABI3	17
ABI3BP	1
ABL1	68
ABL2	22
ABLIM1	239
ABLIM2	14
ABLIM3	7
ABO	19
ABR	140
ABRA	0
ABRACL	12
ABT1	20
ABTB1	55
ABTB2	52
ACAA1	36
ACAA2	2
ACACA	89
ACACB	51
ACAD10	27
ACAD11	7
ACAD8	37
ACAD9	20
ACADL	0
ACADM	54
ACADS	19
ACADSB	20
ACADVL	179
ACAN	4
ACAP1	11
ACAP2	62
ACAP3	46
ACAT1	11
ACAT2	3
ACBD3	377
ACBD4	14
ACBD5	78
ACBD6	37
ACBD7	37
ACCS	21
ACCSL	0
ACD	9
ACE	43
ACE2	7
ACER1	1
ACER2	4
ACER3	11
ACHE	5
ACIN1	444
ACKR1	0
ACKR2	1
ACKR3	6
ACKR4	0
ACLY	95
ACMSD	0
ACO1	32
ACO2	98
ACOT1	9
ACOT11	30
ACOT12	0
ACOT13	45
ACOT2	30
ACOT4	3
ACOT6	0
ACOT7	17
ACOT8	5
ACOT9	31
ACOX1	66
ACOX2	5
ACOX3	40
ACOXL	3
ACP1	20
ACP2	18
ACP5	15
ACP6	19
ACPP	2
ACPT	1
ACR	0
ACRBP	0
ACRC	1
ACRV1	0
ACSBG1	6
ACSBG2	0
ACSF2	37
ACSF3	35
ACSL1	70
ACSL3	33
ACSL4	15
ACSL5	34
ACSL6	1
ACSM1	14
ACSM2A	1
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	64
