	gene_id_NP41_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	15
A2M_AS1	0
A2ML1	7
A2MP1	3
A3GALT2	0
A4GALT	153
A4GNT	0
AA06	0
AAAS	24
AACS	33
AACSP1	30
AADAC	1
AADACL2	9
AADACL2_AS1	4
AADACL3	0
AADACL4	0
AADACP1	1
AADAT	14
AAED1	3
AAGAB	54
AAK1	101
AAMDC	9
AAMP	113
AANAT	1
AAR2	6
AARD	0
AARS	68
AARS2	27
AARSD1	0
AASDH	9
AASDHPPT	8
AASS	25
AATBC	3
AATF	123
AATK	20
AATK_AS1	0
ABALON	2
ABAT	34
ABCA1	193
ABCA10	12
ABCA11P	1
ABCA12	7
ABCA13	1390
ABCA17P	1
ABCA2	26
ABCA3	11
ABCA4	7
ABCA5	99
ABCA6	2
ABCA7	179
ABCA8	0
ABCA9	2
ABCA9_AS1	0
ABCB1	3
ABCB10	13
ABCB11	15
ABCB4	8
ABCB5	0
ABCB6	16
ABCB7	23
ABCB8	33
ABCB9	0
ABCC1	125
ABCC10	42
ABCC11	2
ABCC12	0
ABCC13	0
ABCC2	2
ABCC3	21
ABCC4	36
ABCC5	91
ABCC5_AS1	0
ABCC6	12
ABCC6P1	0
ABCC6P2	0
ABCC8	1
ABCC9	1
ABCD1	34
ABCD2	1
ABCD3	144
ABCD4	41
ABCE1	33
ABCF1	146
ABCF2	34
ABCF3	55
ABCG1	91
ABCG2	0
ABCG4	2
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	14
ABHD11	42
ABHD11_AS1	5
ABHD12	47
ABHD12B	16
ABHD13	30
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	16
ABHD15	11
ABHD16A	31
ABHD16B	10
ABHD17A	20
ABHD17B	26
ABHD17C	17
ABHD2	218
ABHD3	6
ABHD4	16
ABHD5	29
ABHD6	13
ABHD8	11
ABI1	134
ABI2	49
ABI3	27
ABI3BP	1
ABL1	68
ABL2	28
ABLIM1	268
ABLIM2	7
ABLIM3	0
ABO	25
ABR	165
ABRA	1
ABRACL	27
ABT1	19
ABTB1	51
ABTB2	14
ACAA1	26
ACAA2	7
ACACA	127
ACACB	62
ACAD10	24
ACAD11	3
ACAD8	64
ACAD9	22
ACADL	2
ACADM	20
ACADS	5
ACADSB	16
ACADVL	157
ACAN	0
ACAP1	31
ACAP2	88
ACAP3	75
ACAT1	6
ACAT2	3
ACBD3	224
ACBD4	11
ACBD5	188
ACBD6	26
ACBD7	19
ACCS	30
ACCSL	1
ACD	7
ACE	52
ACE2	8
ACER1	0
ACER2	17
ACER3	26
ACHE	6
ACIN1	512
ACKR1	0
ACKR2	7
ACKR3	6
ACKR4	2
ACLY	88
ACMSD	0
ACO1	30
ACO2	76
ACOT1	0
ACOT11	22
ACOT12	0
ACOT13	32
ACOT2	9
ACOT4	1
ACOT6	0
ACOT7	13
ACOT8	4
ACOT9	37
ACOX1	67
ACOX2	3
ACOX3	49
ACOXL	7
ACP1	36
ACP2	22
ACP5	9
ACP6	17
ACPP	17
ACPT	0
ACR	1
ACRBP	3
ACRC	7
ACRV1	0
ACSBG1	7
ACSBG2	1
ACSF2	47
ACSF3	33
ACSL1	194
ACSL3	68
ACSL4	29
ACSL5	48
ACSL6	1
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	1
ACSM4	0
ACSM5	0
ACSM6	5
ACSS1	35
ACSS2	40
ACSS3	12
ACTA1	0
ACTA2	2
ACTA2_AS1	1
ACTB	1747
ACTBL2	3
ACTC1	3
ACTG1	890
ACTG1P17	0
ACTG1P20	2
ACTG1P4	2
ACTG2	1
ACTL10	5
ACTL6A	28
ACTL6B	3
ACTL7A	0
ACTL7B	1
ACTL8	0
ACTL9	0
ACTN1	142
ACTN1_AS1	0
ACTN2	1
ACTN3	0
ACTN4	715
ACTR10	26
ACTR1A	28
ACTR1B	31
ACTR2	180
ACTR3	129
ACTR3B	9
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	7
ACTR5	11
ACTR6	21
ACTR8	46
ACTRT1	0
ACTRT2	0
ACTRT3	1
ACVR1	18
ACVR1B	28
ACVR1C	3249
ACVR2A	14
ACVR2B	8
ACVR2B_AS1	2
ACVRL1	0
ACY1	3
ACY3	2
ACYP1	9
ACYP2	2
ADA	32
ADAD1	0
ADAD2	2
ADAL	8
ADAM10	112
ADAM11	4
ADAM12	25
ADAM15	73
ADAM17	48
ADAM18	0
ADAM19	34
ADAM1A	6
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	1
ADAM21P1	0
ADAM22	3
ADAM23	1
ADAM28	151
ADAM29	0
ADAM30	1
ADAM32	1
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	63
ADAM9	146
ADAMDEC1	18
ADAMTS1	0
ADAMTS10	0
ADAMTS12	8
ADAMTS13	14
ADAMTS14	2
ADAMTS15	2
ADAMTS16	1
ADAMTS17	15
ADAMTS18	23
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	6
ADAMTS20	0
ADAMTS3	15
ADAMTS4	2
ADAMTS5	2
ADAMTS6	3
ADAMTS7	2
ADAMTS7P1	1
ADAMTS8	7
ADAMTS9	5
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	185
ADAMTSL2	0
ADAMTSL3	4
ADAMTSL4	134
ADAMTSL4_AS1	16
ADAMTSL5	6
ADAP1	23
ADAP2	9
ADAR	338
ADARB1	4
ADARB2	24
ADARB2_AS1	3
ADAT1	21
ADAT2	13
ADAT3	0
ADCK1	21
ADCK2	47
ADCK3	50
ADCK4	31
ADCK5	12
ADCY1	2
ADCY10	3
ADCY10P1	1
ADCY2	48
ADCY3	9
ADCY4	8
ADCY5	14
ADCY6	63
ADCY7	14
ADCY8	13
ADCY9	40
ADCYAP1	1
ADCYAP1R1	1
ADD1	174
ADD2	4
ADD3	95
ADD3_AS1	3
ADGB	64
ADGRA1	4
ADGRA1_AS1	0
ADGRA2	4
ADGRA3	19
ADGRB1	3
ADGRB2	11
ADGRB3	0
ADGRD1	1
ADGRE1	2
ADGRE2	64
ADGRE3	8
ADGRE4P	0
ADGRE5	114
ADGRF1	97
ADGRF2	0
ADGRF3	7
ADGRF4	1
ADGRF5	2
ADGRG1	106
ADGRG2	3
ADGRG3	64
ADGRG4	0
ADGRG5	1
ADGRG6	15
ADGRG7	0
ADGRL1	61
ADGRL2	18
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	79
ADH1A	0
ADH1B	0
ADH1C	249
ADH4	0
ADH5	27
ADH6	3
ADH7	182
ADHFE1	7
ADI1	64
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	94
ADIPOR2	23
ADIRF	23
ADK	20
ADM	35
ADM2	19
ADM5	4
ADNP	86
ADNP_AS1	4
ADNP2	22
ADO	16
ADORA1	6
ADORA2A	0
ADORA2A_AS1	8
ADORA2B	12
ADORA3	0
ADPGK	22
ADPGK_AS1	0
ADPRH	105
ADPRHL1	12
ADPRHL2	47
ADPRM	7
ADRA1A	1
ADRA1B	3
ADRA1D	1
ADRA2A	0
ADRA2B	2
ADRA2C	0
ADRB1	17
ADRB2	21
ADRB3	0
ADRBK1	170
ADRBK2	10
ADRM1	96
ADSL	18
ADSS	74
ADSSL1	19
ADTRP	19
AEBP1	27
AEBP2	190
AEN	7
AES	315
AFAP1	91
AFAP1_AS1	3
AFAP1L1	14
AFAP1L2	4
AFF1	201
AFF2	0
AFF3	3
AFF4	187
AFG3L1P	20
AFG3L2	48
AFM	0
AFMID	12
AFP	0
AFTPH	46
AGA	10
AGAP1	109
AGAP1_IT1	15
AGAP11	6
AGAP2	9
AGAP2_AS1	0
AGAP3	78
AGAP4	5
AGAP5	4
AGAP6	16
AGAP7P	1
AGAP9	10
AGBL1	1
AGBL1_AS1	1
AGBL2	40
AGBL3	3
AGBL4	5
AGBL4_IT1	0
AGBL5	49
AGBL5_AS1	0
AGER	9
AGFG1	51
AGFG2	99
AGGF1	50
AGK	25
AGL	48
AGMAT	3
AGMO	0
AGO1	69
AGO2	93
AGO3	17
AGO4	64
AGPAT1	23
AGPAT2	21
AGPAT3	55
AGPAT4	8
AGPAT4_IT1	0
AGPAT5	10
AGPS	35
AGR2	178
AGR3	2
AGRN	338
AGRP	1
AGT	0
AGTPBP1	29
AGTR1	0
AGTR2	0
AGTRAP	4
AGXT	0
AGXT2	0
AHCTF1	61
AHCTF1P1	4
AHCY	20
AHCYL1	110
AHCYL2	82
AHDC1	63
AHI1	132
AHNAK	2226
AHNAK2	49
AHR	191
AHRR	1
AHSA1	87
AHSA2	157
AHSG	0
AHSP	0
AICDA	0
AIDA	8
AIF1	38
AIF1L	18
AIFM1	34
AIFM2	36
AIFM3	2
AIG1	11
AIM1	125
AIM1L	8
AIM2	5
AIMP1	48
AIMP2	6
AIP	9
AIPL1	1
AIRE	8
AIRN	3
AJAP1	4
AJUBA	8
AK1	64
AK2	45
AK3	36
AK4	2
AK5	1
AK6	6
AK7	90
AK8	23
AK9	164
AKAP1	77
AKAP10	31
AKAP11	82
AKAP12	28
AKAP13	551
AKAP14	35
AKAP17A	148
AKAP2	0
AKAP3	2
AKAP4	0
AKAP5	6
AKAP6	40
AKAP7	6
AKAP8	125
AKAP8L	360
AKAP9	677
AKIP1	7
AKIRIN1	26
AKIRIN2	29
AKNA	260
AKNAD1	0
AKR1A1	130
AKR1B1	10
AKR1B10	36
AKR1B15	0
AKR1C1	55
AKR1C2	120
AKR1C3	19
AKR1C4	0
AKR1C6P	0
AKR1C8P	1
AKR1D1	0
AKR1E2	3
AKR7A2	17
AKR7A2P1	0
AKR7A3	5
AKR7L	10
AKT1	171
AKT1S1	31
AKT2	57
AKT3	6
AKTIP	20
ALAD	46
ALAS1	101
ALAS2	0
ALB	0
ALCAM	484
ALDH16A1	35
ALDH18A1	55
ALDH1A1	1177
ALDH1A2	1
ALDH1A3	51
ALDH1B1	1
ALDH1L1	41
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	3
ALDH2	117
ALDH3A1	1111
ALDH3A2	96
ALDH3B1	163
ALDH3B2	23
ALDH4A1	8
ALDH5A1	31
ALDH6A1	7
ALDH7A1	28
ALDH8A1	0
ALDH9A1	40
ALDOA	483
ALDOB	0
ALDOC	5
ALG1	11
ALG10	3
ALG10B	3
ALG11	4
ALG12	12
ALG13	53
ALG14	3
ALG1L	0
ALG1L2	2
ALG1L9P	2
ALG2	22
ALG3	24
ALG5	9
ALG6	7
ALG8	6
ALG9	7
ALK	6
ALKBH1	7
ALKBH2	10
ALKBH3	11
ALKBH3_AS1	0
ALKBH4	4
ALKBH5	115
ALKBH6	23
ALKBH7	11
ALKBH8	13
ALLC	0
ALMS1	183
ALMS1_IT1	5
ALMS1P	9
ALOX12	6
ALOX12_AS1	0
ALOX12B	4
ALOX12P2	37
ALOX15	1236
ALOX15B	0
ALOX15P1	4
ALOX5	28
ALOX5AP	11
ALOXE3	3
ALPI	3
ALPK1	46
ALPK2	1
ALPK3	37
ALPL	228
ALPP	3
ALPPL2	5
ALS2	28
ALS2CL	108
ALS2CR11	1
ALS2CR12	25
ALX1	0
ALX3	5
ALX4	6
ALYREF	29
AMACR	5
AMBN	2
AMBP	96
AMBRA1	46
AMD1	102
AMDHD1	1
AMDHD2	12
AMELX	0
AMELY	0
AMER1	13
AMER2	1
AMER3	0
AMFR	36
AMH	25
AMHR2	0
AMICA1	45
AMIGO1	5
AMIGO2	4
AMIGO3	5
AMMECR1	10
AMMECR1L	19
AMN	17
AMN1	6
AMOT	58
AMOTL1	6
AMOTL2	39
AMPD1	3
AMPD2	73
AMPD3	104
AMPH	0
AMT	7
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	9
AMZ1	0
AMZ2	46
AMZ2P1	11
ANAPC1	14
ANAPC10	9
ANAPC11	24
ANAPC13	17
ANAPC15	2
ANAPC16	76
ANAPC1P1	0
ANAPC2	59
ANAPC4	24
ANAPC5	50
ANAPC7	26
ANG	5
ANGEL1	12
ANGEL2	26
ANGPT1	7
ANGPT2	7
ANGPT4	0
ANGPTL1	1
ANGPTL2	9
ANGPTL3	2
ANGPTL4	6
ANGPTL5	2
ANGPTL6	1
ANGPTL7	3
ANHX	0
ANK1	10
ANK2	8
ANK3	289
ANKAR	10
ANKDD1A	8
ANKDD1B	16
ANKEF1	31
ANKFN1	17
ANKFY1	89
ANKH	22
ANKHD1	2
ANKHD1_EIF4EBP3	1
ANKIB1	64
ANKK1	6
ANKLE1	2
ANKLE2	76
ANKMY1	47
ANKMY2	26
ANKRA2	19
ANKRD1	0
ANKRD10	27
ANKRD11	539
ANKRD12	251
ANKRD13A	81
ANKRD13B	3
ANKRD13C	35
ANKRD13D	49
ANKRD16	5
ANKRD17	317
ANKRD18A	62
ANKRD18B	21
ANKRD18DP	0
ANKRD19P	2
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	9
ANKRD20A12P	3
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	3
ANKRD20A5P	3
ANKRD20A8P	2
ANKRD20A9P	3
ANKRD22	8
ANKRD23	38
ANKRD24	7
ANKRD26	100
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	21
ANKRD28	84
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	2
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	3
ANKRD34A	8
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	69
ANKRD36	171
ANKRD36B	112
ANKRD36BP1	5
ANKRD36BP2	3
ANKRD36C	777
ANKRD37	9
ANKRD39	13
ANKRD40	32
ANKRD42	95
ANKRD44	20
ANKRD44_IT1	5
ANKRD45	18
ANKRD46	7
ANKRD49	7
ANKRD50	29
ANKRD52	51
ANKRD53	3
ANKRD54	33
ANKRD55	1
ANKRD6	33
ANKRD60	0
ANKRD61	3
ANKRD62	5
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	51
ANKRD66	13
ANKRD7	1
ANKRD9	21
ANKS1A	99
ANKS1B	1
ANKS3	24
ANKS4B	0
ANKS6	53
ANKUB1	28
ANKZF1	135
ANLN	16
ANO1	15
ANO1_AS2	0
ANO10	11
ANO2	3
ANO3	1
ANO4	4
ANO5	185
ANO6	47
ANO7	5
ANO8	40
ANO9	37
ANOS1	5
ANP32A	254
ANP32A_IT1	3
ANP32AP1	1
ANP32B	283
ANP32C	3
ANP32D	0
ANP32E	190
ANPEP	193
ANTXR1	54
ANTXR2	24
ANTXRL	0
ANTXRLP1	2
ANXA1	656
ANXA10	0
ANXA11	239
ANXA13	0
ANXA2	376
ANXA2P1	4
ANXA2P2	0
ANXA2P3	0
ANXA2R	1
ANXA3	48
ANXA4	46
ANXA5	101
ANXA6	14
ANXA7	60
ANXA8	2
ANXA8L1	2
ANXA9	7
AOAH	12
AOAH_IT1	0
AOC1	0
AOC2	4
AOC3	1
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	26
AP1B1	159
AP1B1P1	0
AP1G1	125
AP1G2	38
AP1M1	16
AP1M2	49
AP1S1	21
AP1S2	1
AP1S3	19
AP2A1	67
AP2A2	38
AP2B1	114
AP2M1	104
AP2S1	25
AP3B1	124
AP3B2	7
AP3D1	461
AP3M1	31
AP3M2	12
AP3S1	14
AP3S2	4
AP4B1	17
AP4B1_AS1	0
AP4E1	35
AP4M1	7
AP4S1	15
AP5B1	91
AP5M1	21
AP5S1	12
AP5Z1	55
APAF1	29
APBA1	11
APBA2	4
APBA3	5
APBB1	12
APBB1IP	33
APBB2	26
APBB3	16
APC	80
APC2	21
APCDD1	16
APCDD1L	1
APCDD1L_AS1	0
APCS	0
APEH	59
APELA	0
APEX1	69
APEX2	20
APH1A	33
APH1B	12
API5	59
APIP	4
APITD1	0
APITD1_CORT	0
APLF	0
APLN	1
APLNR	0
APLP1	6
APLP2	613
APMAP	30
APOA1	0
APOA1_AS	1
APOA1BP	18
APOA2	1
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	2
APOBEC3A	33
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	0
APOBEC3C	25
APOBEC3D	7
APOBEC3F	12
APOBEC3G	11
APOBEC3H	0
APOBEC4	22
APOBR	309
APOC1	11
APOC1P1	1
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	32
APOE	140
APOF	0
APOH	1
APOL1	297
APOL2	72
APOL3	28
APOL4	5
APOL5	2
APOL6	171
APOLD1	5
APOM	1
APOO	12
APOOL	14
APOOP5	0
APOPT1	21
APP	519
APPBP2	36
APPL1	35
APPL2	45
APRT	24
APTR	14
APTX	15
AQP1	3
AQP10	1
AQP11	1
AQP12A	2
AQP12B	0
AQP2	6
AQP3	979
AQP4	5
AQP4_AS1	16
AQP5	168
AQP6	7
AQP7	8
AQP7P1	0
AQP7P3	0
AQP8	2
AQP9	37
AQR	74
AR	9
ARAF	84
ARAP1	251
ARAP2	80
ARAP3	36
ARC	2
ARCN1	119
AREG	7
AREL1	57
ARF1	147
ARF3	172
ARF4	60
ARF5	29
ARF6	146
ARFGAP1	75
ARFGAP2	77
ARFGAP3	623
ARFGEF1	191
ARFGEF2	127
ARFGEF3	294
ARFIP1	45
ARFIP2	59
ARFRP1	29
ARG1	1
ARG2	19
ARGFX	0
ARGFXP2	0
ARGLU1	574
ARHGAP1	64
ARHGAP10	19
ARHGAP11A	18
ARHGAP11B	3
ARHGAP12	86
ARHGAP15	9
ARHGAP17	37
ARHGAP18	123
ARHGAP19	5
ARHGAP19_SLIT1	0
ARHGAP20	16
ARHGAP21	159
ARHGAP22	5
ARHGAP23	80
ARHGAP24	29
ARHGAP25	47
ARHGAP26	186
ARHGAP26_AS1	2
ARHGAP26_IT1	1
ARHGAP27	93
ARHGAP28	0
ARHGAP29	21
ARHGAP30	234
ARHGAP31	8
ARHGAP31_AS1	1
ARHGAP32	180
ARHGAP33	42
ARHGAP35	172
ARHGAP36	5
ARHGAP39	78
ARHGAP4	47
ARHGAP40	9
ARHGAP42	11
ARHGAP44	26
ARHGAP5	159
ARHGAP5_AS1	1
ARHGAP6	3
ARHGAP8	3
ARHGAP9	57
ARHGDIA	173
ARHGDIB	174
ARHGDIG	6
ARHGEF1	180
ARHGEF10	19
ARHGEF10L	51
ARHGEF11	161
ARHGEF12	234
ARHGEF15	5
ARHGEF16	75
ARHGEF17	40
ARHGEF18	67
ARHGEF19	14
ARHGEF2	64
ARHGEF25	1
ARHGEF26	14
ARHGEF26_AS1	0
ARHGEF28	143
ARHGEF3	42
ARHGEF3_AS1	0
ARHGEF33	10
ARHGEF34P	3
ARHGEF35	1
ARHGEF37	32
ARHGEF38	32
ARHGEF38_IT1	1
ARHGEF39	8
ARHGEF4	20
ARHGEF40	37
ARHGEF5	15
ARHGEF6	30
ARHGEF7	67
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	18
ARHGEF9_IT1	0
ARID1A	276
ARID1B	237
ARID2	118
ARID3A	17
ARID3B	18
ARID3C	0
ARID4A	75
ARID4B	248
ARID5A	68
ARID5B	98
ARIH1	195
ARIH2	73
ARIH2OS	3
ARL1	75
ARL10	1
ARL11	4
ARL13A	5
ARL13B	24
ARL14	0
ARL14EP	20
ARL14EPL	0
ARL15	5
ARL16	18
ARL17A	5
ARL17B	0
ARL2	3
ARL2_SNX15	0
ARL2BP	17
ARL3	64
ARL4A	17
ARL4C	70
ARL4D	28
ARL5A	26
ARL5B	13
ARL5C	0
ARL6	8
ARL6IP1	46
ARL6IP4	249
ARL6IP5	31
ARL6IP6	10
ARL8A	21
ARL8B	38
ARL9	3
ARMC1	14
ARMC10	14
ARMC12	0
ARMC2	43
ARMC2_AS1	8
ARMC3	98
ARMC4	48
ARMC5	24
ARMC6	17
