	gene_id_NPS-694_
A1BG	0
A1BG_AS1	0
A1CF	5
A2M	40
A2M_AS1	3
A2ML1	109
A2MP1	0
A3GALT2	4
A4GALT	347
A4GNT	0
AA06	0
AAAS	45
AACS	156
AACSP1	12
AADAC	9
AADACL2	4
AADACL2_AS1	2
AADACL3	0
AADACL4	2
AADACP1	3
AADAT	6
AAED1	6
AAGAB	60
AAK1	142
AAMDC	39
AAMP	390
AANAT	3
AAR2	23
AARD	0
AARS	120
AARS2	31
AARSD1	1
AASDH	15
AASDHPPT	40
AASS	33
AATBC	14
AATF	263
AATK	17
AATK_AS1	0
ABALON	31
ABAT	49
ABCA1	110
ABCA10	16
ABCA11P	19
ABCA12	69
ABCA13	2541
ABCA17P	0
ABCA2	41
ABCA3	8
ABCA4	4
ABCA5	117
ABCA6	14
ABCA7	223
ABCA8	0
ABCA9	4
ABCA9_AS1	0
ABCB1	0
ABCB10	22
ABCB11	30
ABCB4	3
ABCB5	1
ABCB6	31
ABCB7	29
ABCB8	46
ABCB9	6
ABCC1	165
ABCC10	72
ABCC11	1
ABCC12	0
ABCC13	3
ABCC2	7
ABCC3	27
ABCC4	69
ABCC5	204
ABCC5_AS1	6
ABCC6	4
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	1
ABCD1	29
ABCD2	4
ABCD3	353
ABCD4	68
ABCE1	64
ABCF1	560
ABCF2	79
ABCF3	114
ABCG1	81
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	30
ABHD11	83
ABHD11_AS1	13
ABHD12	77
ABHD12B	26
ABHD13	50
ABHD14A	2
ABHD14A_ACY1	0
ABHD14B	18
ABHD15	17
ABHD16A	84
ABHD16B	22
ABHD17A	23
ABHD17B	51
ABHD17C	34
ABHD2	590
ABHD3	10
ABHD4	28
ABHD5	109
ABHD6	20
ABHD8	5
ABI1	399
ABI2	74
ABI3	18
ABI3BP	0
ABL1	67
ABL2	65
ABLIM1	618
ABLIM2	21
ABLIM3	33
ABO	49
ABR	234
ABRA	0
ABRACL	69
ABT1	46
ABTB1	68
ABTB2	12
ACAA1	68
ACAA2	18
ACACA	344
ACACB	72
ACAD10	46
ACAD11	15
ACAD8	45
ACAD9	66
ACADL	0
ACADM	56
ACADS	17
ACADSB	24
ACADVL	281
ACAN	1
ACAP1	29
ACAP2	207
ACAP3	118
ACAT1	46
ACAT2	22
ACBD3	672
ACBD4	15
ACBD5	164
ACBD6	103
ACBD7	61
ACCS	12
ACCSL	0
ACD	12
ACE	11
ACE2	25
ACER1	0
ACER2	25
ACER3	20
ACHE	11
ACIN1	1293
ACKR1	0
ACKR2	4
ACKR3	8
ACKR4	3
ACLY	127
ACMSD	0
ACO1	67
ACO2	131
ACOT1	12
ACOT11	13
ACOT12	0
ACOT13	44
ACOT2	33
ACOT4	5
ACOT6	0
ACOT7	44
ACOT8	7
ACOT9	52
ACOX1	103
ACOX2	2
ACOX3	92
ACOXL	2
ACP1	43
ACP2	22
ACP5	21
ACP6	15
ACPP	16
ACPT	0
ACR	1
ACRBP	6
ACRC	6
ACRV1	1
ACSBG1	10
ACSBG2	0
ACSF2	99
ACSF3	20
ACSL1	199
ACSL3	194
ACSL4	29
ACSL5	41
ACSL6	0
ACSM1	1
ACSM2A	0
ACSM2B	0
ACSM3	9
ACSM4	0
ACSM5	2
ACSM6	1
ACSS1	68
ACSS2	65
ACSS3	14
ACTA1	0
ACTA2	4
ACTA2_AS1	1
ACTB	1631
ACTBL2	8
ACTC1	1
ACTG1	1163
ACTG1P17	0
ACTG1P20	1
ACTG1P4	3
ACTG2	0
ACTL10	12
ACTL6A	76
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	1
ACTL9	0
ACTN1	144
ACTN1_AS1	2
ACTN2	0
ACTN3	3
ACTN4	1252
ACTR10	39
ACTR1A	61
ACTR1B	63
ACTR2	340
ACTR3	115
ACTR3B	13
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	5
ACTR5	13
ACTR6	53
ACTR8	96
ACTRT1	0
ACTRT2	0
ACTRT3	3
ACVR1	41
ACVR1B	94
ACVR1C	820
ACVR2A	42
ACVR2B	38
ACVR2B_AS1	0
ACVRL1	5
ACY1	5
ACY3	0
ACYP1	48
ACYP2	6
ADA	8
ADAD1	0
ADAD2	0
ADAL	6
ADAM10	153
ADAM11	0
ADAM12	50
ADAM15	79
ADAM17	93
ADAM18	0
ADAM19	43
ADAM1A	13
ADAM2	0
ADAM20	4
ADAM20P1	5
ADAM21	4
ADAM21P1	0
ADAM22	1
ADAM23	4
ADAM28	225
ADAM29	1
ADAM30	0
ADAM32	8
ADAM33	2
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	17
ADAM9	312
ADAMDEC1	13
ADAMTS1	1
ADAMTS10	0
ADAMTS12	4
ADAMTS13	10
ADAMTS14	17
ADAMTS15	3
ADAMTS16	0
ADAMTS17	22
ADAMTS18	22
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	5
ADAMTS20	0
ADAMTS3	7
ADAMTS4	1
ADAMTS5	3
ADAMTS6	3
ADAMTS7	2
ADAMTS7P1	2
ADAMTS8	26
ADAMTS9	7
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	49
ADAMTSL2	2
ADAMTSL3	8
ADAMTSL4	44
ADAMTSL4_AS1	8
ADAMTSL5	8
ADAP1	23
ADAP2	15
ADAR	351
ADARB1	21
ADARB2	17
ADARB2_AS1	2
ADAT1	42
ADAT2	47
ADAT3	3
ADCK1	25
ADCK2	67
ADCK3	30
ADCK4	46
ADCK5	14
ADCY1	3
ADCY10	2
ADCY10P1	3
ADCY2	71
ADCY3	31
ADCY4	12
ADCY5	13
ADCY6	102
ADCY7	21
ADCY8	7
ADCY9	32
ADCYAP1	1
ADCYAP1R1	2
ADD1	267
ADD2	1
ADD3	140
ADD3_AS1	2
ADGB	260
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	5
ADGRA3	22
ADGRB1	6
ADGRB2	7
ADGRB3	0
ADGRD1	0
ADGRE1	1
ADGRE2	11
ADGRE3	1
ADGRE4P	3
ADGRE5	84
ADGRF1	249
ADGRF2	5
ADGRF3	20
ADGRF4	11
ADGRF5	30
ADGRG1	184
ADGRG2	4
ADGRG3	7
ADGRG4	0
ADGRG5	5
ADGRG6	51
ADGRG7	0
ADGRL1	39
ADGRL2	9
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	52
ADH1A	2
ADH1B	0
ADH1C	463
ADH4	5
ADH5	74
ADH6	30
ADH7	418
ADHFE1	15
ADI1	108
ADIG	0
ADIPOQ	1
ADIPOQ_AS1	0
ADIPOR1	175
ADIPOR2	81
ADIRF	84
ADK	29
ADM	27
ADM2	3
ADM5	6
ADNP	132
ADNP_AS1	23
ADNP2	31
ADO	31
ADORA1	7
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	10
ADORA3	0
ADPGK	31
ADPGK_AS1	9
ADPRH	33
ADPRHL1	22
ADPRHL2	141
ADPRM	0
ADRA1A	23
ADRA1B	0
ADRA1D	0
ADRA2A	4
ADRA2B	1
ADRA2C	1
ADRB1	49
ADRB2	13
ADRB3	1
ADRBK1	223
ADRBK2	36
ADRM1	158
ADSL	30
ADSS	144
ADSSL1	23
ADTRP	10
AEBP1	2
AEBP2	374
AEN	13
AES	666
AFAP1	49
AFAP1_AS1	5
AFAP1L1	16
AFAP1L2	15
AFF1	259
AFF2	1
AFF3	14
AFF4	225
AFG3L1P	37
AFG3L2	135
AFM	0
AFMID	32
AFP	0
AFTPH	97
AGA	30
AGAP1	132
AGAP1_IT1	21
AGAP11	5
AGAP2	4
AGAP2_AS1	0
AGAP3	125
AGAP4	6
AGAP5	5
AGAP6	7
AGAP7P	1
AGAP9	15
AGBL1	5
AGBL1_AS1	0
AGBL2	93
AGBL3	3
AGBL4	14
AGBL4_IT1	1
AGBL5	104
AGBL5_AS1	0
AGER	15
AGFG1	43
AGFG2	168
AGGF1	78
AGK	42
AGL	118
AGMAT	14
AGMO	0
AGO1	91
AGO2	98
AGO3	32
AGO4	82
AGPAT1	23
AGPAT2	39
AGPAT3	103
AGPAT4	25
AGPAT4_IT1	3
AGPAT5	13
AGPS	41
AGR2	433
AGR3	22
AGRN	350
AGRP	1
AGT	4
AGTPBP1	35
AGTR1	0
AGTR2	0
AGTRAP	4
AGXT	0
AGXT2	0
AHCTF1	51
AHCTF1P1	0
AHCY	23
AHCYL1	278
AHCYL2	166
AHDC1	133
AHI1	227
AHNAK	5445
AHNAK2	271
AHR	569
AHRR	1
AHSA1	395
AHSA2	197
AHSG	0
AHSP	0
AICDA	4
AIDA	10
AIF1	5
AIF1L	15
AIFM1	61
AIFM2	27
AIFM3	3
AIG1	31
AIM1	307
AIM1L	101
AIM2	10
AIMP1	182
AIMP2	9
AIP	44
AIPL1	0
AIRE	0
AIRN	3
AJAP1	15
AJUBA	17
AK1	265
AK2	90
AK3	89
AK4	0
AK5	1
AK6	9
AK7	498
AK8	51
AK9	568
AKAP1	147
AKAP10	70
AKAP11	121
AKAP12	17
AKAP13	1240
AKAP14	155
AKAP17A	184
AKAP2	0
AKAP3	5
AKAP4	0
AKAP5	8
AKAP6	79
AKAP7	19
AKAP8	256
AKAP8L	522
AKAP9	1350
AKIP1	18
AKIRIN1	69
AKIRIN2	50
AKNA	234
AKNAD1	0
AKR1A1	349
AKR1B1	35
AKR1B10	42
AKR1B15	0
AKR1C1	119
AKR1C2	127
AKR1C3	38
AKR1C4	1
AKR1C6P	0
AKR1C8P	1
AKR1D1	0
AKR1E2	0
AKR7A2	63
AKR7A2P1	0
AKR7A3	4
AKR7L	10
AKT1	236
AKT1S1	89
AKT2	104
AKT3	7
AKTIP	44
ALAD	100
ALAS1	137
ALAS2	0
ALB	0
ALCAM	1455
ALDH16A1	80
ALDH18A1	65
ALDH1A1	3492
ALDH1A2	30
ALDH1A3	130
ALDH1B1	13
ALDH1L1	81
ALDH1L1_AS1	1
ALDH1L1_AS2	2
ALDH1L2	3
ALDH2	167
ALDH3A1	1331
ALDH3A2	226
ALDH3B1	538
ALDH3B2	54
ALDH4A1	21
ALDH5A1	61
ALDH6A1	11
ALDH7A1	66
ALDH8A1	1
ALDH9A1	74
ALDOA	1533
ALDOB	4
ALDOC	11
ALG1	10
ALG10	3
ALG10B	12
ALG11	26
ALG12	9
ALG13	129
ALG14	2
ALG1L	0
ALG1L2	0
ALG1L9P	1
ALG2	37
ALG3	13
ALG5	8
ALG6	7
ALG8	1
ALG9	16
ALK	8
ALKBH1	14
ALKBH2	21
ALKBH3	21
ALKBH3_AS1	5
ALKBH4	12
ALKBH5	220
ALKBH6	45
ALKBH7	15
ALKBH8	12
ALLC	0
ALMS1	227
ALMS1_IT1	10
ALMS1P	5
ALOX12	16
ALOX12_AS1	0
ALOX12B	3
ALOX12P2	75
ALOX15	3114
ALOX15B	17
ALOX15P1	16
ALOX5	26
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	65
ALPK2	0
ALPK3	46
ALPL	186
ALPP	2
ALPPL2	6
ALS2	94
ALS2CL	265
ALS2CR11	4
ALS2CR12	80
ALX1	0
ALX3	3
ALX4	1
ALYREF	97
AMACR	3
AMBN	0
AMBP	4
AMBRA1	84
AMD1	154
AMDHD1	0
AMDHD2	18
AMELX	1
AMELY	0
AMER1	26
AMER2	0
AMER3	0
AMFR	109
AMH	68
AMHR2	0
AMICA1	21
AMIGO1	12
AMIGO2	9
AMIGO3	12
AMMECR1	38
AMMECR1L	43
AMN	23
AMN1	10
AMOT	115
AMOTL1	29
AMOTL2	119
AMPD1	8
AMPD2	47
AMPD3	190
AMPH	0
AMT	20
AMTN	2
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	18
AMZ1	2
AMZ2	39
AMZ2P1	19
ANAPC1	48
ANAPC10	11
ANAPC11	85
ANAPC13	34
ANAPC15	9
ANAPC16	92
ANAPC1P1	0
ANAPC2	91
ANAPC4	51
ANAPC5	122
ANAPC7	79
ANG	4
ANGEL1	20
ANGEL2	51
ANGPT1	8
ANGPT2	2
ANGPT4	0
ANGPTL1	5
ANGPTL2	13
ANGPTL3	0
ANGPTL4	16
ANGPTL5	0
ANGPTL6	0
ANGPTL7	6
ANHX	0
ANK1	22
ANK2	35
ANK3	481
ANKAR	6
ANKDD1A	22
ANKDD1B	57
ANKEF1	47
ANKFN1	10
ANKFY1	122
ANKH	28
ANKHD1	0
ANKHD1_EIF4EBP3	1
ANKIB1	93
ANKK1	13
ANKLE1	2
ANKLE2	175
ANKMY1	89
ANKMY2	66
ANKRA2	64
ANKRD1	0
ANKRD10	69
ANKRD11	752
ANKRD12	365
ANKRD13A	124
ANKRD13B	6
ANKRD13C	86
ANKRD13D	63
ANKRD16	12
ANKRD17	728
ANKRD18A	60
ANKRD18B	45
ANKRD18DP	0
ANKRD19P	0
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	4
ANKRD20A12P	0
ANKRD20A19P	3
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	4
ANKRD20A5P	8
ANKRD20A8P	6
ANKRD20A9P	0
ANKRD22	8
ANKRD23	65
ANKRD24	6
ANKRD26	199
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	67
ANKRD28	129
ANKRD29	3
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	11
ANKRD33	0
ANKRD33B	5
ANKRD34A	16
ANKRD34B	3
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	286
ANKRD36	250
ANKRD36B	160
ANKRD36BP1	23
ANKRD36BP2	20
ANKRD36C	1737
ANKRD37	31
ANKRD39	10
ANKRD40	76
ANKRD42	266
ANKRD44	26
ANKRD44_IT1	6
ANKRD45	69
ANKRD46	8
ANKRD49	11
ANKRD50	70
ANKRD52	129
ANKRD53	1
ANKRD54	117
ANKRD55	2
ANKRD6	61
ANKRD60	0
ANKRD61	1
ANKRD62	1
ANKRD62P1_PARP4P3	0
ANKRD63	1
ANKRD65	86
ANKRD66	80
ANKRD7	0
ANKRD9	23
ANKS1A	145
ANKS1B	0
ANKS3	43
ANKS4B	0
ANKS6	133
ANKUB1	93
ANKZF1	238
ANLN	48
ANO1	37
ANO1_AS2	0
ANO10	21
ANO2	14
ANO3	1
ANO4	1
ANO5	36
ANO6	95
ANO7	3
ANO8	39
ANO9	23
ANOS1	4
ANP32A	683
ANP32A_IT1	2
ANP32AP1	0
ANP32B	2335
ANP32C	11
ANP32D	0
ANP32E	843
ANPEP	358
ANTXR1	51
ANTXR2	18
ANTXRL	1
ANTXRLP1	0
ANXA1	3102
ANXA10	4
ANXA11	677
ANXA13	0
ANXA2	814
ANXA2P1	11
ANXA2P2	9
ANXA2P3	2
ANXA2R	1
ANXA3	107
ANXA4	59
ANXA5	246
ANXA6	9
ANXA7	177
ANXA8	4
ANXA8L1	9
ANXA9	12
AOAH	10
AOAH_IT1	0
AOC1	6
AOC2	3
AOC3	1
AOC4P	0
AOX1	1
AOX2P	1
AP1AR	111
AP1B1	217
AP1B1P1	0
AP1G1	222
AP1G2	73
AP1M1	38
AP1M2	130
AP1S1	64
AP1S2	3
AP1S3	33
AP2A1	73
AP2A2	45
AP2B1	231
AP2M1	281
AP2S1	63
AP3B1	207
AP3B2	5
AP3D1	771
AP3M1	36
AP3M2	30
AP3S1	26
AP3S2	13
AP4B1	20
AP4B1_AS1	4
AP4E1	59
AP4M1	13
AP4S1	19
AP5B1	105
AP5M1	33
AP5S1	18
AP5Z1	60
APAF1	39
APBA1	42
APBA2	0
APBA3	3
APBB1	29
APBB1IP	24
APBB2	47
APBB3	28
APC	114
APC2	11
APCDD1	15
APCDD1L	2
APCDD1L_AS1	1
APCS	0
APEH	71
APELA	0
APEX1	279
APEX2	20
APH1A	94
APH1B	12
API5	102
APIP	17
APITD1	0
APITD1_CORT	0
APLF	25
APLN	1
APLNR	1
APLP1	1
APLP2	2152
APMAP	25
APOA1	0
APOA1_AS	2
APOA1BP	23
APOA2	0
APOA4	1
APOA5	1
APOB	1
APOBEC1	0
APOBEC2	8
APOBEC3A	46
APOBEC3A_B	0
APOBEC3B	4
APOBEC3B_AS1	0
APOBEC3C	53
APOBEC3D	33
APOBEC3F	21
APOBEC3G	7
APOBEC3H	1
APOBEC4	43
APOBR	161
APOC1	32
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	89
APOE	399
APOF	2
APOH	0
APOL1	171
APOL2	164
APOL3	22
APOL4	3
APOL5	0
APOL6	223
APOLD1	6
APOM	7
APOO	24
APOOL	30
APOOP5	0
APOPT1	13
APP	1323
APPBP2	66
APPL1	68
APPL2	107
APRT	49
APTR	54
APTX	77
AQP1	10
AQP10	2
AQP11	10
AQP12A	1
AQP12B	0
AQP2	10
AQP3	1561
AQP4	8
AQP4_AS1	45
AQP5	480
AQP6	8
AQP7	27
AQP7P1	2
AQP7P3	0
AQP8	0
AQP9	2
AQR	127
AR	11
ARAF	73
ARAP1	267
ARAP2	137
ARAP3	84
ARC	1
ARCN1	246
AREG	32
AREL1	43
ARF1	262
ARF3	417
ARF4	209
ARF5	76
ARF6	519
ARFGAP1	123
ARFGAP2	124
ARFGAP3	259
ARFGEF1	350
ARFGEF2	245
ARFGEF3	463
ARFIP1	77
ARFIP2	112
ARFRP1	47
ARG1	0
ARG2	11
ARGFX	0
ARGFXP2	2
ARGLU1	764
ARHGAP1	82
ARHGAP10	23
ARHGAP11A	26
ARHGAP11B	8
ARHGAP12	117
ARHGAP15	5
ARHGAP17	92
ARHGAP18	269
ARHGAP19	12
ARHGAP19_SLIT1	0
ARHGAP20	12
ARHGAP21	143
ARHGAP22	27
ARHGAP23	211
ARHGAP24	76
ARHGAP25	16
ARHGAP26	124
ARHGAP26_AS1	5
ARHGAP26_IT1	0
ARHGAP27	175
ARHGAP28	2
ARHGAP29	41
ARHGAP30	297
ARHGAP31	15
ARHGAP31_AS1	1
ARHGAP32	323
ARHGAP33	21
ARHGAP35	251
ARHGAP36	0
ARHGAP39	165
ARHGAP4	38
ARHGAP40	3
ARHGAP42	24
ARHGAP44	38
ARHGAP5	358
ARHGAP5_AS1	11
ARHGAP6	7
ARHGAP8	0
ARHGAP9	22
ARHGDIA	327
ARHGDIB	242
ARHGDIG	1
ARHGEF1	204
ARHGEF10	27
ARHGEF10L	152
ARHGEF11	189
ARHGEF12	438
ARHGEF15	4
ARHGEF16	104
ARHGEF17	81
ARHGEF18	161
ARHGEF19	25
ARHGEF2	101
ARHGEF25	0
ARHGEF26	14
ARHGEF26_AS1	0
ARHGEF28	301
ARHGEF3	59
ARHGEF3_AS1	0
ARHGEF33	7
ARHGEF34P	3
ARHGEF35	3
ARHGEF37	108
ARHGEF38	110
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	47
ARHGEF40	31
ARHGEF5	26
ARHGEF6	43
ARHGEF7	77
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	52
ARHGEF9_IT1	0
ARID1A	336
ARID1B	307
ARID2	139
ARID3A	4
ARID3B	15
ARID3C	0
ARID4A	208
ARID4B	426
ARID5A	19
ARID5B	179
ARIH1	317
ARIH2	170
ARIH2OS	5
ARL1	300
ARL10	0
ARL11	17
ARL13A	10
ARL13B	70
ARL14	0
ARL14EP	20
ARL14EPL	0
ARL15	2
ARL16	29
ARL17A	7
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	32
ARL3	181
ARL4A	57
ARL4C	21
ARL4D	76
ARL5A	37
ARL5B	18
ARL5C	0
ARL6	40
ARL6IP1	104
ARL6IP4	1445
ARL6IP5	73
ARL6IP6	21
ARL8A	90
ARL8B	58
ARL9	0
ARMC1	15
ARMC10	20
ARMC12	0
ARMC2	92
ARMC2_AS1	7
ARMC3	257
ARMC4	104
