	gene_id_NPS_118_R1_
A1BG	5
A1BG_AS1	2
A1CF	3
A2M	119
A2M_AS1	4
A2ML1	24
A2MP1	0
A3GALT2	0
A4GALT	363
A4GNT	0
AA06	0
AAAS	112
AACS	177
AACSP1	3
AADAC	5
AADACL2	108
AADACL2_AS1	61
AADACL3	0
AADACL4	0
AADACP1	65
AADAT	66
AAED1	45
AAGAB	252
AAK1	528
AAMDC	79
AAMP	619
AANAT	4
AAR2	72
AARD	0
AARS	317
AARS2	80
AARSD1	2
AASDH	108
AASDHPPT	192
AASS	112
AATBC	25
AATF	562
AATK	4
AATK_AS1	0
ABALON	19
ABAT	288
ABCA1	192
ABCA10	39
ABCA11P	40
ABCA12	111
ABCA13	11931
ABCA17P	2
ABCA2	139
ABCA3	37
ABCA4	31
ABCA5	592
ABCA6	13
ABCA7	141
ABCA8	2
ABCA9	6
ABCA9_AS1	0
ABCB1	10
ABCB10	119
ABCB11	140
ABCB4	13
ABCB5	9
ABCB6	41
ABCB7	121
ABCB8	75
ABCB9	7
ABCC1	181
ABCC10	82
ABCC11	1
ABCC12	0
ABCC13	5
ABCC2	8
ABCC3	58
ABCC4	186
ABCC5	570
ABCC5_AS1	15
ABCC6	63
ABCC6P1	2
ABCC6P2	8
ABCC8	1
ABCC9	8
ABCD1	24
ABCD2	29
ABCD3	665
ABCD4	94
ABCE1	194
ABCF1	619
ABCF2	206
ABCF3	158
ABCG1	222
ABCG2	4
ABCG4	0
ABCG5	6
ABCG8	0
ABHD1	3
ABHD10	166
ABHD11	103
ABHD11_AS1	7
ABHD12	92
ABHD12B	105
ABHD13	154
ABHD14A	15
ABHD14A_ACY1	0
ABHD14B	85
ABHD15	40
ABHD16A	107
ABHD16B	22
ABHD17A	43
ABHD17B	159
ABHD17C	78
ABHD2	1316
ABHD3	95
ABHD4	37
ABHD5	148
ABHD6	74
ABHD8	17
ABI1	571
ABI2	304
ABI3	40
ABI3BP	23
ABL1	219
ABL2	137
ABLIM1	1184
ABLIM2	14
ABLIM3	7
ABO	108
ABR	455
ABRA	1
ABRACL	128
ABT1	128
ABTB1	60
ABTB2	16
ACAA1	124
ACAA2	22
ACACA	678
ACACB	193
ACAD10	117
ACAD11	33
ACAD8	95
ACAD9	138
ACADL	22
ACADM	433
ACADS	38
ACADSB	202
ACADVL	568
ACAN	1
ACAP1	66
ACAP2	579
ACAP3	97
ACAT1	201
ACAT2	27
ACBD3	840
ACBD4	39
ACBD5	200
ACBD6	166
ACBD7	146
ACCS	45
ACCSL	0
ACD	33
ACE	62
ACE2	19
ACER1	0
ACER2	42
ACER3	60
ACHE	9
ACIN1	1613
ACKR1	2
ACKR2	8
ACKR3	19
ACKR4	12
ACLY	382
ACMSD	0
ACO1	129
ACO2	248
ACOT1	6
ACOT11	74
ACOT12	0
ACOT13	191
ACOT2	37
ACOT4	7
ACOT6	0
ACOT7	42
ACOT8	32
ACOT9	134
ACOX1	422
ACOX2	34
ACOX3	146
ACOXL	6
ACP1	289
ACP2	58
ACP5	14
ACP6	69
ACPP	21
ACPT	1
ACR	1
ACRBP	5
ACRC	24
ACRV1	2
ACSBG1	70
ACSBG2	9
ACSF2	174
ACSF3	106
ACSL1	145
ACSL3	389
ACSL4	207
ACSL5	208
ACSL6	14
ACSM1	4
ACSM2A	0
ACSM2B	0
ACSM3	16
ACSM4	0
ACSM5	0
ACSM6	9
ACSS1	303
ACSS2	91
ACSS3	126
ACTA1	0
ACTA2	25
ACTA2_AS1	3
ACTB	4433
ACTBL2	1
ACTC1	0
ACTG1	3505
ACTG1P17	9
ACTG1P20	9
ACTG1P4	5
ACTG2	3
ACTL10	10
ACTL6A	183
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	478
ACTN1_AS1	0
ACTN2	7
ACTN3	2
ACTN4	2183
ACTR10	163
ACTR1A	122
ACTR1B	148
ACTR2	863
ACTR3	610
ACTR3B	53
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	43
ACTR5	20
ACTR6	204
ACTR8	176
ACTRT1	0
ACTRT2	2
ACTRT3	3
ACVR1	86
ACVR1B	224
ACVR1C	294
ACVR2A	109
ACVR2B	111
ACVR2B_AS1	3
ACVRL1	18
ACY1	6
ACY3	4
ACYP1	97
ACYP2	33
ADA	21
ADAD1	0
ADAD2	3
ADAL	64
ADAM10	486
ADAM11	2
ADAM12	208
ADAM15	185
ADAM17	164
ADAM18	0
ADAM19	27
ADAM1A	33
ADAM2	2
ADAM20	10
ADAM20P1	12
ADAM21	2
ADAM21P1	0
ADAM22	56
ADAM23	15
ADAM28	1758
ADAM29	0
ADAM30	0
ADAM32	19
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	60
ADAM9	846
ADAMDEC1	11
ADAMTS1	0
ADAMTS10	2
ADAMTS12	13
ADAMTS13	15
ADAMTS14	9
ADAMTS15	3
ADAMTS16	3
ADAMTS17	13
ADAMTS18	8
ADAMTS19	9
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	13
ADAMTS4	6
ADAMTS5	0
ADAMTS6	9
ADAMTS7	0
ADAMTS7P1	1
ADAMTS8	14
ADAMTS9	22
ADAMTS9_AS1	0
ADAMTS9_AS2	2
ADAMTSL1	59
ADAMTSL2	2
ADAMTSL3	33
ADAMTSL4	47
ADAMTSL4_AS1	5
ADAMTSL5	15
ADAP1	46
ADAP2	22
ADAR	988
ADARB1	26
ADARB2	24
ADARB2_AS1	1
ADAT1	96
ADAT2	89
ADAT3	7
ADCK1	11
ADCK2	70
ADCK3	143
ADCK4	111
ADCK5	29
ADCY1	6
ADCY10	0
ADCY10P1	20
ADCY2	263
ADCY3	32
ADCY4	8
ADCY5	14
ADCY6	133
ADCY7	47
ADCY8	0
ADCY9	163
ADCYAP1	0
ADCYAP1R1	0
ADD1	763
ADD2	8
ADD3	577
ADD3_AS1	4
ADGB	941
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	1
ADGRA3	108
ADGRB1	3
ADGRB2	38
ADGRB3	5
ADGRD1	3
ADGRE1	1
ADGRE2	38
ADGRE3	3
ADGRE4P	12
ADGRE5	256
ADGRF1	274
ADGRF2	10
ADGRF3	39
ADGRF4	5
ADGRF5	37
ADGRG1	407
ADGRG2	4
ADGRG3	6
ADGRG4	1
ADGRG5	5
ADGRG6	69
ADGRG7	0
ADGRL1	87
ADGRL2	82
ADGRL3	12
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	417
ADH1A	9
ADH1B	1
ADH1C	885
ADH4	30
ADH5	171
ADH6	84
ADH7	1549
ADHFE1	31
ADI1	349
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	807
ADIPOR2	107
ADIRF	116
ADK	72
ADM	16
ADM2	1
ADM5	3
ADNP	563
ADNP_AS1	47
ADNP2	100
ADO	51
ADORA1	3
ADORA2A	0
ADORA2A_AS1	1
ADORA2B	43
ADORA3	2
ADPGK	79
ADPGK_AS1	4
ADPRH	48
ADPRHL1	42
ADPRHL2	185
ADPRM	31
ADRA1A	3
ADRA1B	2
ADRA1D	1
ADRA2A	37
ADRA2B	1
ADRA2C	1
ADRB1	96
ADRB2	11
ADRB3	1
ADRBK1	289
ADRBK2	154
ADRM1	245
ADSL	143
ADSS	515
ADSSL1	67
ADTRP	47
AEBP1	11
AEBP2	608
AEN	23
AES	1614
AFAP1	114
AFAP1_AS1	20
AFAP1L1	5
AFAP1L2	16
AFF1	659
AFF2	9
AFF3	13
AFF4	643
AFG3L1P	47
AFG3L2	331
AFM	0
AFMID	45
AFP	0
AFTPH	299
AGA	92
AGAP1	280
AGAP1_IT1	25
AGAP11	7
AGAP2	20
AGAP2_AS1	0
AGAP3	199
AGAP4	16
AGAP5	21
AGAP6	36
AGAP7P	0
AGAP9	29
AGBL1	0
AGBL1_AS1	0
AGBL2	530
AGBL3	47
AGBL4	61
AGBL4_IT1	8
AGBL5	242
AGBL5_AS1	0
AGER	30
AGFG1	173
AGFG2	132
AGGF1	338
AGK	91
AGL	327
AGMAT	14
AGMO	0
AGO1	385
AGO2	248
AGO3	76
AGO4	293
AGPAT1	70
AGPAT2	91
AGPAT3	339
AGPAT4	46
AGPAT4_IT1	2
AGPAT5	105
AGPS	267
AGR2	1853
AGR3	196
AGRN	343
AGRP	3
AGT	1
AGTPBP1	122
AGTR1	2
AGTR2	0
AGTRAP	78
AGXT	0
AGXT2	0
AHCTF1	480
AHCTF1P1	0
AHCY	116
AHCYL1	637
AHCYL2	343
AHDC1	155
AHI1	370
AHNAK	12661
AHNAK2	536
AHR	523
AHRR	1
AHSA1	807
AHSA2	395
AHSG	0
AHSP	0
AICDA	1
AIDA	48
AIF1	59
AIF1L	22
AIFM1	144
