	gene_id_NP57_R1_
ADAMTSL4	682
ADAMTSL4_AS1	108
ADAMTSL5	2
ADAP1	52
ADAP2	9
ADAR	858
ADARB1	10
ADARB2	42
ADARB2_AS1	2
ADAT1	16
ADAT2	7
ADAT3	5
ADCK1	3
ADCK2	22
ADCK3	23
ADCK4	14
ADCK5	5
ADCY1	0
ADCY10	2
ADCY10P1	19
ADCY2	2
ADCY3	11
ADCY4	16
ADCY5	5
ADCY6	28
ADCY7	88
ADCY8	29
ADCY9	89
ADCYAP1	0
ADCYAP1R1	1
ADD1	207
ADD2	3
ADD3	107
ADD3_AS1	1
ADGB	24
ADGRA1	6
ADGRA1_AS1	4
ADGRA2	48
ADGRA3	2
ADGRB1	5
ADGRB2	9
ADGRB3	0
ADGRD1	5
ADGRE1	50
ADGRE2	395
ADGRE3	28
ADGRE4P	2
ADGRE5	437
ADGRF1	700
ADGRF2	5
ADGRF3	4
ADGRF4	3
ADGRF5	2
ADGRG1	48
ADGRG2	0
ADGRG3	232
ADGRG4	1
ADGRG5	2
ADGRG6	120
ADGRG7	0
ADGRL1	30
ADGRL2	14
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	6
ADH1A	1
ADH1B	0
ADH1C	68
ADH4	0
ADH5	12
ADH6	0
ADH7	41
ADHFE1	6
ADI1	26
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	2
ADIPOR1	384
ADIPOR2	162
ADIRF	21
ADK	35
ADM	632
ADM2	9
ADM5	4
ADNP	119
ADNP_AS1	9
ADNP2	98
ADO	5
ADORA1	3
ADORA2A	3
ADORA2A_AS1	32
ADORA2B	3
ADORA3	0
ADPGK	33
ADPGK_AS1	18
ADPRH	42
ADPRHL1	13
ADPRHL2	18
ADPRM	2
ADRA1A	0
ADRA1B	1
ADRA1D	1
ADRA2A	1
ADRA2B	6
ADRA2C	0
ADRB1	11
ADRB2	35
ADRB3	4
ADRBK1	334
ADRBK2	18
ADRM1	90
ADSL	32
ADSS	44
ADSSL1	11
ADTRP	6
AEBP1	11
AEBP2	155
AEN	6
AES	337
AFAP1	27
AFAP1_AS1	2
AFAP1L1	9
AFAP1L2	38
AFF1	482
AFF2	48
AFF3	17
AFF4	797
AFG3L1P	15
AFG3L2	23
AFM	0
AFMID	18
AFP	0
AFTPH	189
AGA	3
AGAP1	31
AGAP1_IT1	1
AGAP11	10
AGAP2	70
AGAP2_AS1	0
AGAP3	55
AGAP4	2
AGAP5	1
AGAP6	2
AGAP7P	1
AGAP9	8
AGBL1	0
AGBL1_AS1	0
AGBL2	9
AGBL3	9
AGBL4	5
AGBL4_IT1	0
AGBL5	8
AGBL5_AS1	0
AGER	30
AGFG1	115
AGFG2	578
AGGF1	33
AGK	23
AGL	11
AGMAT	9
AGMO	0
AGO1	72
AGO2	176
AGO3	42
AGO4	126
AGPAT1	31
AGPAT2	25
AGPAT3	55
AGPAT4	41
AGPAT4_IT1	7
AGPAT5	7
AGPS	28
AGR2	69
AGR3	5
AGRN	543
AGRP	0
AGT	34
AGTPBP1	120
AGTR1	1
AGTR2	0
AGTRAP	39
AGXT	19
AGXT2	0
AHCTF1	108
AHCTF1P1	3
AHCY	265
AHCYL1	79
AHCYL2	30
AHDC1	121
AHI1	38
AHNAK	2926
AHNAK2	147
AHR	219
AHRR	60
AHSA1	60
AHSA2	85
AHSG	0
AHSP	0
AICDA	5
AIDA	23
AIF1	128
AIF1L	93
AIFM1	16
AIFM2	19
AIFM3	7
AIG1	6
AIM1	260
AIM1L	685
AIM2	68
AIMP1	15
AIMP2	2
AIP	37
AIPL1	1
AIRE	1
AIRN	43
AJAP1	1
AJUBA	30
AK1	63
AK2	30
AK3	48
AK4	2
AK5	0
AK6	4
AK7	24
AK8	3
AK9	78
AKAP1	15
AKAP10	46
AKAP11	59
AKAP12	17
AKAP13	1179
AKAP14	8
AKAP17A	143
AKAP2	3
AKAP3	4
AKAP4	0
AKAP5	15
AKAP6	22
AKAP7	6
AKAP8	124
AKAP8L	174
AKAP9	962
AKIP1	1
AKIRIN1	141
AKIRIN2	136
AKNA	548
AKNAD1	0
AKR1A1	55
AKR1B1	8
AKR1B10	6
AKR1B15	1
AKR1C1	17
AKR1C2	19
AKR1C3	4
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	8
AKR7A2	7
AKR7A2P1	0
AKR7A3	3
AKR7L	1
AKT1	106
AKT1S1	116
AKT2	56
AKT3	9
AKTIP	22
ALAD	24
ALAS1	147
ALAS2	0
ALB	0
ALCAM	201
ALDH16A1	13
ALDH18A1	5
ALDH1A1	177
ALDH1A2	3
ALDH1A3	417
ALDH1B1	3
ALDH1L1	102
ALDH1L1_AS1	5
ALDH1L1_AS2	6
ALDH1L2	3
ALDH2	26
ALDH3A1	199
ALDH3A2	56
ALDH3B1	62
ALDH3B2	140
ALDH4A1	2
ALDH5A1	2
ALDH6A1	12
ALDH7A1	3
ALDH8A1	0
ALDH9A1	11
ALDOA	710
ALDOB	0
ALDOC	1
ALG1	4
ALG10	0
ALG10B	1
ALG11	4
ALG12	28
ALG13	50
ALG14	5
ALG1L	1
ALG1L2	0
ALG1L9P	0
ALG2	15
ALG3	3
ALG5	4
ALG6	4
ALG8	1
ALG9	8
ALK	17
ALKBH1	14
ALKBH2	18
ALKBH3	17
ALKBH3_AS1	6
ALKBH4	7
ALKBH5	82
ALKBH6	22
ALKBH7	8
ALKBH8	5
ALLC	0
ALMS1	60
ALMS1_IT1	0
ALMS1P	0
ALOX12	18
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	8
ALOX15	122
ALOX15B	2
ALOX15P1	1
ALOX5	183
ALOX5AP	68
ALOXE3	11
ALPI	0
ALPK1	125
ALPK2	3
ALPK3	58
ALPL	502
ALPP	1
ALPPL2	7
ALS2	25
ALS2CL	225
ALS2CR11	1
ALS2CR12	15
ALX1	0
ALX3	1
ALX4	4
ALYREF	16
AMACR	0
AMBN	0
AMBP	28
AMBRA1	180
AMD1	95
AMDHD1	1
AMDHD2	53
AMELX	0
AMELY	0
AMER1	1
AMER2	2
AMER3	0
AMFR	27
AMH	10
AMHR2	1
AMICA1	320
AMIGO1	64
AMIGO2	6
AMIGO3	19
AMMECR1	14
AMMECR1L	44
AMN	25
AMN1	19
AMOT	23
AMOTL1	9
AMOTL2	356
AMPD1	4
AMPD2	126
AMPD3	157
AMPH	2
AMT	11
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	9
AMZ1	3
AMZ2	19
AMZ2P1	5
ANAPC1	8
ANAPC10	0
ANAPC11	15
ANAPC13	12
ANAPC15	6
ANAPC16	40
ANAPC1P1	0
ANAPC2	38
ANAPC4	12
ANAPC5	29
ANAPC7	21
ANG	0
ANGEL1	6
ANGEL2	15
ANGPT1	3
ANGPT2	4
ANGPT4	3
ANGPTL1	11
ANGPTL2	19
ANGPTL3	0
ANGPTL4	36
ANGPTL5	0
ANGPTL6	2
ANGPTL7	2
ANHX	0
ANK1	5
ANK2	2
ANK3	92
ANKAR	4
ANKDD1A	37
ANKDD1B	1
ANKEF1	5
ANKFN1	1
ANKFY1	107
ANKH	23
ANKHD1	5
ANKHD1_EIF4EBP3	0
ANKIB1	77
ANKK1	4
ANKLE1	4
ANKLE2	373
ANKMY1	36
ANKMY2	20
ANKRA2	31
ANKRD1	0
ANKRD10	41
ANKRD11	982
ANKRD12	1263
ANKRD13A	359
ANKRD13B	11
ANKRD13C	64
ANKRD13D	88
ANKRD16	1
ANKRD17	465
ANKRD18A	13
ANKRD18B	11
ANKRD18DP	0
ANKRD19P	9
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	18
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	2
ANKRD20A5P	20
ANKRD20A8P	2
ANKRD20A9P	1
ANKRD22	15
ANKRD23	9
ANKRD24	3
ANKRD26	40
ANKRD26P1	2
ANKRD26P3	0
ANKRD27	76
ANKRD28	80
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	31
ANKRD34A	15
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	32
ANKRD36	232
ANKRD36B	167
ANKRD36BP1	33
ANKRD36BP2	6
ANKRD36C	5820
ANKRD37	0
ANKRD39	6
ANKRD40	15
ANKRD42	64
ANKRD44	152
ANKRD44_IT1	11
ANKRD45	8
ANKRD46	5
ANKRD49	21
ANKRD50	39
ANKRD52	89
ANKRD53	1
ANKRD54	17
ANKRD55	1
ANKRD6	15
ANKRD60	1
ANKRD61	1
ANKRD62	2
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	9
ANKRD66	1
ANKRD7	0
ANKRD9	20
ANKS1A	185
ANKS1B	0
ANKS3	8
ANKS4B	13
ANKS6	15
ANKUB1	10
ANKZF1	69
ANLN	6
ANO1	2
ANO1_AS2	0
ANO10	8
ANO2	4
ANO3	0
ANO4	0
ANO5	74
ANO6	33
ANO7	12
ANO8	110
ANO9	19
ANOS1	1
ANP32A	837
ANP32A_IT1	19
ANP32AP1	0
ANP32B	306
ANP32C	3
ANP32D	0
ANP32E	186
ANPEP	227
ANTXR1	13
ANTXR2	150
ANTXRL	0
ANTXRLP1	4
ANXA1	1693
ANXA10	0
ANXA11	1531
ANXA13	4
ANXA2	776
ANXA2P1	4
ANXA2P2	3
ANXA2P3	1
ANXA2R	5
ANXA3	205
ANXA4	8
ANXA5	41
ANXA6	43
ANXA7	42
ANXA8	0
ANXA8L1	3
ANXA9	145
AOAH	85
AOAH_IT1	4
AOC1	0
AOC2	7
AOC3	9
AOC4P	2
AOX1	1
AOX2P	7
AP1AR	35
AP1B1	104
AP1B1P1	1
AP1G1	274
AP1G2	22
AP1M1	29
AP1M2	18
AP1S1	12
AP1S2	21
AP1S3	5
AP2A1	68
AP2A2	80
AP2B1	101
AP2M1	136
AP2S1	18
AP3B1	219
AP3B2	9
AP3D1	705
AP3M1	32
AP3M2	11
AP3S1	17
AP3S2	4
AP4B1	28
AP4B1_AS1	1
AP4E1	58
AP4M1	5
AP4S1	40
AP5B1	379
AP5M1	34
AP5S1	5
AP5Z1	94
APAF1	134
APBA1	74
APBA2	4
APBA3	20
APBB1	12
APBB1IP	325
APBB2	22
APBB3	42
APC	169
APC2	26
APCDD1	6
APCDD1L	5
APCDD1L_AS1	2
APCS	0
APEH	24
APELA	0
APEX1	24
APEX2	20
APH1A	25
APH1B	6
API5	27
APIP	1
APITD1	0
APITD1_CORT	0
APLF	9
APLN	0
APLNR	3
APLP1	43
APLP2	575
APMAP	53
APOA1	2
APOA1_AS	5
APOA1BP	5
APOA2	21
APOA4	2
APOA5	0
APOB	1
APOBEC1	0
APOBEC2	0
APOBEC3A	65
APOBEC3A_B	0
APOBEC3B	10
APOBEC3B_AS1	2
APOBEC3C	40
APOBEC3D	12
APOBEC3F	20
APOBEC3G	24
APOBEC3H	2
APOBEC4	10
APOBR	1038
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	11
APOE	27
APOF	5
APOH	0
APOL1	201
APOL2	133
APOL3	45
APOL4	7
APOL5	0
APOL6	409
APOLD1	1
APOM	6
APOO	13
APOOL	12
APOOP5	0
APOPT1	7
APP	170
APPBP2	52
APPL1	12
APPL2	60
APRT	2
APTR	12
APTX	9
AQP1	4
AQP10	1
AQP11	0
AQP12A	0
AQP12B	0
AQP2	33
AQP3	398
AQP4	0
AQP4_AS1	2
AQP5	1028
AQP6	76
AQP7	1
AQP7P1	3
AQP7P3	0
AQP8	0
AQP9	652
AQR	82
AR	2
ARAF	49
ARAP1	576
ARAP2	211
ARAP3	79
ARC	6
ARCN1	130
AREG	294
AREL1	149
ARF1	258
ARF3	146
ARF4	157
ARF5	25
ARF6	867
ARFGAP1	60
ARFGAP2	75
ARFGAP3	190
ARFGEF1	188
ARFGEF2	84
ARFGEF3	93
ARFIP1	19
ARFIP2	22
ARFRP1	33
ARG1	0
ARG2	14
ARGFX	0
ARGFXP2	3
ARGLU1	1258
ARHGAP1	98
ARHGAP10	309
ARHGAP11A	9
ARHGAP11B	8
ARHGAP12	119
ARHGAP15	111
ARHGAP17	183
ARHGAP18	42
ARHGAP19	18
ARHGAP19_SLIT1	0
ARHGAP20	8
ARHGAP21	114
ARHGAP22	3
ARHGAP23	151
ARHGAP24	27
ARHGAP25	221
ARHGAP26	567
ARHGAP26_AS1	12
ARHGAP26_IT1	4
ARHGAP27	602
ARHGAP28	28
ARHGAP29	5
ARHGAP30	1109
ARHGAP31	30
ARHGAP31_AS1	2
ARHGAP32	241
ARHGAP33	5
ARHGAP35	68
ARHGAP36	0
ARHGAP39	29
ARHGAP4	104
ARHGAP40	87
ARHGAP42	18
ARHGAP44	13
ARHGAP5	359
ARHGAP5_AS1	16
ARHGAP6	40
ARHGAP8	0
ARHGAP9	323
ARHGDIA	391
ARHGDIB	807
ARHGDIG	4
ARHGEF1	288
ARHGEF10	7
ARHGEF10L	307
ARHGEF11	192
ARHGEF12	357
ARHGEF15	4
ARHGEF16	43
ARHGEF17	22
ARHGEF18	370
ARHGEF19	27
ARHGEF2	574
ARHGEF25	0
ARHGEF26	77
ARHGEF26_AS1	0
ARHGEF28	24
ARHGEF3	49
ARHGEF3_AS1	1
ARHGEF33	1
ARHGEF34P	7
ARHGEF35	6
ARHGEF37	57
ARHGEF38	11
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	10
ARHGEF40	90
ARHGEF5	65
ARHGEF6	63
ARHGEF7	103
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	7
ARHGEF9_IT1	0
ARID1A	427
ARID1B	181
ARID2	123
ARID3A	75
ARID3B	96
ARID3C	0
ARID4A	282
ARID4B	729
ARID5A	241
ARID5B	916
ARIH1	307
ARIH2	66
ARIH2OS	6
ARL1	49
ARL10	3
ARL11	25
ARL13A	3
ARL13B	13
ARL14	4
ARL14EP	10
ARL14EPL	0
ARL15	7
ARL16	18
ARL17A	9
ARL17B	0
ARL2	6
ARL2_SNX15	0
ARL2BP	3
ARL3	30
ARL4A	27
ARL4C	668
ARL4D	58
ARL5A	23
ARL5B	72
ARL5C	0
ARL6	3
ARL6IP1	105
ARL6IP4	102
ARL6IP5	32
ARL6IP6	11
ARL8A	74
ARL8B	80
ARL9	0
ARMC1	11
ARMC10	0
ARMC12	0
ARMC2	24
ARMC2_AS1	5
ARMC3	22
ARMC4	4
ARMC5	24
ARMC6	16
ARMC7	18
ARMC8	32
ARMC9	25
ARMCX1	0
ARMCX2	21
ARMCX3	84
ARMCX4	9
ARMCX5	7
ARMCX5_GPRASP2	0
ARMCX6	8
ARMS2	0
ARMT1	23
ARNT	87
ARNT2	25
ARNTL	65
ARNTL2	250
ARNTL2_AS1	2
ARPC1A	76
ARPC1B	139
ARPC2	335
ARPC3	268
ARPC4	60
ARPC4_TTLL3	0
ARPC5	264
ARPC5L	58
ARPIN	12
ARPP19	134
ARPP21	0
ARR3	1
ARRB1	51
ARRB2	468
ARRDC1	110
ARRDC1_AS1	22
ARRDC2	143
ARRDC3	223
ARRDC3_AS1	7
ARRDC4	22
ARRDC5	0
ARSA	49
ARSB	7
ARSD	15
ARSE	4
ARSF	0
ARSG	12
ARSH	0
ARSI	4
ARSJ	0
ARSK	0
ART1	13
ART3	0
ART4	0
ART5	0
ARTN	0
ARV1	3
ARVCF	10
ARX	0
AS3MT	2
ASAH1	226
ASAH2	0
ASAH2B	0
ASAP1	280
ASAP1_IT1	9
ASAP1_IT2	7
ASAP2	48
ASAP3	0
ASB1	13
ASB10	0
ASB11	4
ASB12	0
ASB13	0
ASB14	6
ASB15	10
ASB16	12
ASB16_AS1	17
ASB17	2
ASB18	0
ASB2	4
ASB3	4
ASB4	0
ASB5	0
ASB6	39
ASB7	74
ASB8	22
ASB9	0
ASB9P1	1
ASCC1	15
ASCC2	308
ASCC3	49
ASCL1	11
ASCL2	4
ASCL3	1
ASCL4	0
ASCL5	0
ASF1A	8
ASF1B	4
ASGR1	42
ASGR2	2
ASH1L	409
ASH1L_AS1	19
ASH2L	38
ASIC1	4
ASIC2	0
ASIC3	18
ASIC4	2
ASIC5	1
ASIP	11
ASL	31
ASMT	0
ASMTL	18
ASMTL_AS1	36
ASNA1	32
ASNS	9
ASNSD1	9
ASPA	0
ASPDH	5
ASPG	16
ASPH	233
ASPHD1	4
ASPHD2	11
ASPM	25
ASPN	0
ASPRV1	24
ASPSCR1	14
ASRGL1	27
ASS1	56
ASTE1	5
ASTL	14
ASTN1	0
ASTN2	3
ASTN2_AS1	0
ASUN	24
ASXL1	110
ASXL2	153
ASXL3	0
ASZ1	6
ATAD1	22
ATAD2	109
ATAD2B	104
ATAD3A	39
ATAD3B	6
ATAD3C	21
ATAD5	26
ATAT1	5
ATCAY	6
ATE1	33
ATE1_AS1	8
ATF1	19
ATF2	42
ATF3	582
ATF4	294
ATF5	47
ATF6	125
ATF6B	163
ATF7	26
ATF7IP	387
ATF7IP2	48
ATG10	8
ATG101	66
ATG12	37
ATG13	60
ATG14	49
ATG16L1	46
ATG16L2	198
ATG2A	391
ATG2B	49
ATG3	195
ATG4A	36
ATG4B	41
ATG4C	2
ATG4D	11
ATG5	31
ATG7	78
ATG9A	58
ATG9B	550
ATHL1	130
ATIC	14
ATL1	14
ATL2	53
ATL3	40
ATM	72
ATMIN	52
ATN1	295
ATOH1	2
ATOH7	0
ATOH8	3
ATOX1	7
ATP10A	4
ATP10B	299
ATP10D	16
ATP11A	454
ATP11A_AS1	40
ATP11AUN	3
ATP11B	297
ATP11C	37
ATP12A	153
ATP13A1	29
ATP13A2	97
ATP13A3	171
ATP13A4	73
ATP13A4_AS1	3
ATP13A5	6
ATP13A5_AS1	0
ATP1A1	149
ATP1A1_AS1	3
ATP1A2	2
ATP1A3	12
ATP1A4	10
ATP1B1	932
ATP1B2	8
ATP1B3	49
ATP1B4	1
ATP2A1	21
ATP2A1_AS1	0
ATP2A2	584
ATP2A3	114
ATP2B1	322
ATP2B2	15
ATP2B2_IT2	0
ATP2B3	4
ATP2B4	154
ATP2C1	61
ATP2C2	73
ATP4A	5
ATP4B	0
ATP5A1	56
ATP5B	83
ATP5C1	41
ATP5D	51
ATP5E	3
ATP5EP2	0
ATP5F1	36
ATP5G1	6
ATP5G2	30
ATP5G3	11
ATP5H	39
ATP5I	50
ATP5J	26
ATP5J2	19
ATP5J2_PTCD1	0
ATP5L	66
ATP5L2	0
ATP5O	20
ATP5S	9
ATP5SL	18
ATP6AP1	33
ATP6AP1L	1
ATP6AP2	22
ATP6V0A1	52
ATP6V0A2	35
ATP6V0A4	119
ATP6V0B	25
ATP6V0C	741
ATP6V0CP3	2
ATP6V0D1	94
ATP6V0D2	0
ATP6V0E1	84
ATP6V0E2	9
ATP6V0E2_AS1	1
ATP6V1A	163
ATP6V1B1	4
ATP6V1B1_AS1	1
ATP6V1B2	213
ATP6V1C1	72
ATP6V1C2	14
ATP6V1D	128
ATP6V1E1	141
ATP6V1E2	0
ATP6V1F	47
ATP6V1G1	130
ATP6V1G2	2
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	63
ATP7A	37
ATP7B	23
ATP8A1	33
ATP8A2	0
ATP8B1	128
ATP8B2	7
ATP8B3	6
ATP8B4	15
ATP8B5P	4
ATP9A	49
ATP9B	35
ATPAF1	12
ATPAF2	12
ATPIF1	140
ATR	58
ATRAID	5
ATRIP	29
ATRN	61
ATRNL1	0
ATRX	401
ATXN1	85
ATXN10	30
ATXN1L	101
ATXN2	202
ATXN2L	187
ATXN3	32
ATXN3L	0
ATXN7	355
ATXN7L1	37
ATXN7L2	3
ATXN7L3	217
ATXN7L3B	38
ATXN8OS	3
AUH	15
AUNIP	2
AUP1	42
AURKA	17
AURKAIP1	53
AURKAPS1	2
AURKB	2
AURKC	6
AUTS2	29
AVEN	11
AVIL	54
AVL9	52
AVP	1
AVPI1	98
AVPR1A	0
AVPR1B	0
AVPR2	5
AWAT1	0
AWAT2	0
AXDND1	11
AXIN1	66
AXIN2	12
AXL	16
AZGP1	14
AZGP1P1	0
AZI2	45
AZIN1	212
AZIN1_AS1	4
AZIN2	2
AZU1	5
B2M	2972
B3GALNT1	0
B3GALNT2	22
B3GALT1	0
B3GALT2	6
B3GALT4	52
B3GALT5	92
B3GALT5_AS1	19
B3GALT6	24
B3GAT1	0
B3GAT2	0
B3GAT3	14
B3GLCT	3
B3GNT2	61
B3GNT3	146
B3GNT4	4
B3GNT5	466
B3GNT6	18
B3GNT7	344
B3GNT8	32
B3GNT9	15
B3GNTL1	16
B4GALNT1	3
B4GALNT2	0
B4GALNT3	28
B4GALNT4	1
B4GALT1	601
B4GALT1_AS1	5
B4GALT2	1
B4GALT3	20
B4GALT4	97
B4GALT4_AS1	1
B4GALT5	600
B4GALT6	9
B4GALT7	2
B4GAT1	0
B9D1	11
B9D2	3
BAALC	22
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	22
BACE1	7
BACE1_AS	0
BACE2	63
BACH1	279
BACH1_IT2	11
BACH2	10
BAD	37
BAG1	406
BAG2	2
BAG3	120
BAG4	39
BAG5	59
BAG6	215
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	47
BAHD1	102
BAIAP2	217
BAIAP2_AS1	18
BAIAP2L1	256
BAIAP2L2	48
BAIAP3	32
BAK1	17
BAMBI	11
BANCR	0
BANF1	12
BANF2	0
BANK1	66
BANP	78
BAP1	75
BARD1	34
BARHL1	1
BARHL2	0
BARX1	0
BARX2	23
BASP1	1026
BASP1P1	0
BATF	106
BATF2	23
BATF3	3
BAX	57
BAZ1A	996
BAZ1B	273
BAZ2A	766
BAZ2B	1143
BBC3	32
BBIP1	10
BBOX1	1
BBOX1_AS1	1
BBS1	19
BBS10	9
BBS12	6
BBS2	14
BBS4	14
BBS5	14
BBS7	1
BBS9	5
BBX	91
BCAM	20
BCAN	0
BCAP29	35
BCAP31	123
BCAR1	101
BCAR3	65
BCAR4	0
BCAS1	207
BCAS2	66
BCAS3	36
BCAS4	14
BCAT1	39
BCAT2	3
BCCIP	40
BCDIN3D	0
BCDIN3D_AS1	3
BCHE	0
BCKDHA	32
BCKDHB	5
