	gene_id_WB13_
A1BG	50
A1BG_AS1	21
A1CF	10
A2M	4193
A2M_AS1	940
A2ML1	8
A2MP1	299
A3GALT2	7
A4GALT	0
A4GNT	1
AA06	0
AAAS	246
AACS	135
AACSP1	0
AADAC	0
AADACL2	1
AADACL2_AS1	1
AADACL3	2
AADACL4	0
AADACP1	0
AADAT	0
AAED1	44
AAGAB	326
AAK1	3785
AAMDC	39
AAMP	570
AANAT	72
AAR2	189
AARD	0
AARS	782
AARS2	583
AARSD1	0
AASDH	257
AASDHPPT	292
AASS	52
AATBC	551
AATF	770
AATK	1115
AATK_AS1	2
ABALON	729
ABAT	401
ABCA1	842
ABCA10	40
ABCA11P	69
ABCA12	2
ABCA13	16
ABCA17P	3
ABCA2	2490
ABCA3	197
ABCA4	6
ABCA5	582
ABCA6	20
ABCA7	3997
ABCA8	0
ABCA9	7
ABCA9_AS1	0
ABCB1	457
ABCB10	1067
ABCB11	3
ABCB4	86
ABCB5	29
ABCB6	195
ABCB7	379
ABCB8	365
ABCB9	37
ABCC1	1615
ABCC10	1064
ABCC11	3
ABCC12	3
ABCC13	410
ABCC2	105
ABCC3	879
ABCC4	2349
ABCC5	876
ABCC5_AS1	8
ABCC6	147
ABCC6P1	2
ABCC6P2	0
ABCC8	4
ABCC9	3
ABCD1	305
ABCD2	477
ABCD3	338
ABCD4	598
ABCE1	437
ABCF1	882
ABCF2	411
ABCF3	622
ABCG1	469
ABCG2	256
ABCG4	3
ABCG5	2
ABCG8	3
ABHD1	82
ABHD10	214
ABHD11	70
ABHD11_AS1	14
ABHD12	182
ABHD12B	30
ABHD13	391
ABHD14A	56
ABHD14A_ACY1	0
ABHD14B	309
ABHD15	346
ABHD16A	685
ABHD16B	161
ABHD17A	1211
ABHD17B	197
ABHD17C	16
ABHD2	3026
ABHD3	460
ABHD4	305
ABHD5	473
ABHD6	113
ABHD8	97
ABI1	1347
ABI2	493
ABI3	711
ABI3BP	37
ABL1	441
ABL2	603
ABLIM1	2857
ABLIM2	51
ABLIM3	455
ABO	21
ABR	1811
ABRA	15
ABRACL	235
ABT1	321
ABTB1	3508
ABTB2	99
ACAA1	990
ACAA2	301
ACACA	635
ACACB	458
ACAD10	504
ACAD11	110
ACAD8	308
ACAD9	569
ACADL	0
ACADM	349
ACADS	194
ACADSB	281
ACADVL	1736
ACAN	7
ACAP1	3087
ACAP2	2358
ACAP3	753
ACAT1	233
ACAT2	112
ACBD3	446
ACBD4	221
ACBD5	442
ACBD6	459
ACBD7	2
ACCS	561
ACCSL	10
ACD	143
ACE	166
ACE2	3
ACER1	12
ACER2	147
ACER3	327
ACHE	31
ACIN1	2943
ACKR1	74
ACKR2	42
ACKR3	51
ACKR4	23
ACLY	1572
ACMSD	18
ACO1	449
ACO2	591
ACOT1	9
ACOT11	20
ACOT12	2
ACOT13	318
ACOT2	89
ACOT4	8
ACOT6	0
ACOT7	84
ACOT8	189
ACOT9	346
ACOX1	961
ACOX2	15
ACOX3	266
ACOXL	3
ACP1	1224
ACP2	209
ACP5	352
ACP6	126
ACPP	176
ACPT	35
ACR	0
ACRBP	511
ACRC	227
ACRV1	1
ACSBG1	33
ACSBG2	12
ACSF2	238
ACSF3	912
ACSL1	2653
ACSL3	398
ACSL4	673
ACSL5	899
ACSL6	517
ACSM1	15
ACSM2A	0
ACSM2B	0
ACSM3	39
ACSM4	3
ACSM5	0
ACSM6	18
ACSS1	1054
ACSS2	313
ACSS3	0
ACTA1	3
ACTA2	133
ACTA2_AS1	85
ACTB	52555
ACTBL2	1
ACTC1	2
ACTG1	12569
ACTG1P17	36
ACTG1P20	138
ACTG1P4	54
ACTG2	0
ACTL10	51
ACTL6A	183
ACTL6B	6
ACTL7A	4
ACTL7B	0
ACTL8	1
ACTL9	8
ACTN1	3471
ACTN1_AS1	9
ACTN2	1
ACTN3	19
ACTN4	2207
ACTR10	425
ACTR1A	994
ACTR1B	582
ACTR2	3443
ACTR3	3239
ACTR3B	138
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	79
ACTR5	185
ACTR6	195
ACTR8	401
ACTRT1	0
ACTRT2	1
ACTRT3	1
ACVR1	320
ACVR1B	254
ACVR1C	53
ACVR2A	310
ACVR2B	274
ACVR2B_AS1	18
ACVRL1	20
ACY1	4
ACY3	3
ACYP1	108
ACYP2	45
ADA	381
ADAD1	1
ADAD2	3
ADAL	211
ADAM10	1859
ADAM11	18
ADAM12	49
ADAM15	504
ADAM17	839
ADAM18	2
ADAM19	1647
ADAM1A	214
ADAM2	1
ADAM20	45
ADAM20P1	23
ADAM21	9
ADAM21P1	1
ADAM22	212
ADAM23	21
ADAM28	605
ADAM29	3
ADAM30	0
ADAM32	25
ADAM33	12
ADAM3A	2
ADAM5	2
ADAM6	0
ADAM7	1
ADAM8	3889
ADAM9	267
ADAMDEC1	12
ADAMTS1	94
ADAMTS10	449
ADAMTS12	0
ADAMTS13	57
ADAMTS14	21
ADAMTS15	3
ADAMTS16	8
ADAMTS17	69
ADAMTS18	5
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	6
ADAMTS20	1
ADAMTS3	19
ADAMTS4	9
ADAMTS5	15
ADAMTS6	79
ADAMTS7	5
ADAMTS7P1	18
ADAMTS8	15
ADAMTS9	3
ADAMTS9_AS1	0
ADAMTS9_AS2	1
ADAMTSL1	1
ADAMTSL2	17
ADAMTSL3	1
ADAMTSL4	1514
ADAMTSL4_AS1	442
ADAMTSL5	34
ADAP1	682
ADAP2	247
ADAR	5890
ADARB1	614
ADARB2	104
ADARB2_AS1	0
ADAT1	662
ADAT2	252
ADAT3	20
ADCK1	126
ADCK2	156
ADCK3	636
ADCK4	359
ADCK5	201
ADCY1	39
ADCY10	21
ADCY10P1	228
ADCY2	0
ADCY3	276
ADCY4	151
ADCY5	32
ADCY6	31
ADCY7	5534
