	gene_id_WB2_
ACSM2B	0
ACSM3	8
ACSM4	0
ACSM5	2
ACSM6	0
ACSS1	149
ACSS2	58
ACSS3	0
ACTA1	0
ACTA2	24
ACTA2_AS1	5
ACTB	18967
ACTBL2	0
ACTC1	0
ACTG1	4249
ACTG1P17	3
ACTG1P20	53
ACTG1P4	2
ACTG2	0
ACTL10	2
ACTL6A	28
ACTL6B	0
ACTL7A	2
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	414
ACTN1_AS1	0
ACTN2	0
ACTN3	6
ACTN4	1024
ACTR10	136
ACTR1A	348
ACTR1B	125
ACTR2	1408
ACTR3	1156
ACTR3B	29
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	9
ACTR5	69
ACTR6	52
ACTR8	96
ACTRT1	0
ACTRT2	0
ACTRT3	2
ACVR1	44
ACVR1B	153
ACVR1C	7
ACVR2A	72
ACVR2B	30
ACVR2B_AS1	1
ACVRL1	7
ACY1	2
ACY3	1
ACYP1	13
ACYP2	12
ADA	154
ADAD1	0
ADAD2	2
ADAL	42
ADAM10	723
ADAM11	0
ADAM12	37
ADAM15	197
ADAM17	482
ADAM18	0
ADAM19	311
ADAM1A	13
ADAM2	0
ADAM20	3
ADAM20P1	2
ADAM21	1
ADAM21P1	0
ADAM22	45
ADAM23	5
ADAM28	172
ADAM29	0
ADAM30	0
ADAM32	5
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	946
ADAM9	237
ADAMDEC1	6
ADAMTS1	11
ADAMTS10	64
ADAMTS12	0
ADAMTS13	12
ADAMTS14	6
ADAMTS15	1
ADAMTS16	1
ADAMTS17	17
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	17
ADAMTS20	0
ADAMTS3	8
ADAMTS4	4
ADAMTS5	0
ADAMTS6	14
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	135
ADAMTSL4_AS1	45
ADAMTSL5	8
ADAP1	161
ADAP2	75
ADAR	2553
ADARB1	154
ADARB2	1
ADARB2_AS1	0
ADAT1	157
ADAT2	55
ADAT3	6
ADCK1	5
ADCK2	33
ADCK3	194
ADCK4	46
ADCK5	18
ADCY1	4
ADCY10	2
ADCY10P1	36
ADCY2	0
ADCY3	57
ADCY4	22
ADCY5	1
ADCY6	0
ADCY7	1143
ADCY8	0
ADCY9	108
ADCYAP1	0
ADCYAP1R1	0
ADD1	765
ADD2	26
ADD3	940
ADD3_AS1	2
ADGB	0
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	25
ADGRA3	8
ADGRB1	5
ADGRB2	8
ADGRB3	0
ADGRD1	1
ADGRE1	117
ADGRE2	262
ADGRE3	14
ADGRE4P	3
ADGRE5	3000
ADGRF1	0
ADGRF2	0
ADGRF3	13
ADGRF4	1
ADGRF5	0
ADGRG1	558
ADGRG2	4
ADGRG3	180
ADGRG4	0
ADGRG5	118
ADGRG6	1
ADGRG7	0
ADGRL1	99
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	2
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	148
ADH6	0
ADH7	0
ADHFE1	31
ADI1	143
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	4062
ADIPOR2	319
ADIRF	1
ADK	79
ADM	161
ADM2	3
ADM5	5
ADNP	436
ADNP_AS1	18
ADNP2	421
ADO	56
ADORA1	0
ADORA2A	14
ADORA2A_AS1	45
ADORA2B	9
ADORA3	0
ADPGK	362
ADPGK_AS1	24
ADPRH	27
ADPRHL1	1
ADPRHL2	51
ADPRM	50
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	4
ADRA2B	0
ADRA2C	0
ADRB1	9
ADRB2	220
ADRB3	0
ADRBK1	1205
ADRBK2	195
ADRM1	159
ADSL	161
ADSS	234
ADSSL1	1
ADTRP	9
AEBP1	7
AEBP2	287
AEN	219
AES	680
AFAP1	41
AFAP1_AS1	1
AFAP1L1	0
AFAP1L2	5
AFF1	850
AFF2	6
AFF3	66
AFF4	1279
AFG3L1P	69
AFG3L2	169
AFM	0
AFMID	10
AFP	0
AFTPH	302
AGA	57
AGAP1	176
AGAP1_IT1	0
AGAP11	0
AGAP2	149
AGAP2_AS1	3
AGAP3	97
AGAP4	19
AGAP5	29
AGAP6	43
AGAP7P	15
AGAP9	47
AGBL1	0
AGBL1_AS1	0
AGBL2	7
AGBL3	9
AGBL4	0
AGBL4_IT1	0
AGBL5	86
AGBL5_AS1	0
AGER	47
AGFG1	948
AGFG2	28
AGGF1	180
AGK	143
AGL	124
AGMAT	8
AGMO	1
AGO1	491
AGO2	568
AGO3	133
AGO4	360
AGPAT1	107
AGPAT2	58
AGPAT3	255
AGPAT4	299
AGPAT4_IT1	21
AGPAT5	29
AGPS	212
AGR2	0
AGR3	0
AGRN	63
AGRP	0
AGT	0
AGTPBP1	862
AGTR1	0
AGTR2	0
AGTRAP	121
AGXT	0
AGXT2	0
AHCTF1	844
AHCTF1P1	2
AHCY	82
AHCYL1	122
AHCYL2	48
AHDC1	64
AHI1	90
AHNAK	21942
AHNAK2	2
AHR	985
AHRR	4
AHSA1	94
AHSA2	263
AHSG	0
AHSP	183
AICDA	0
AIDA	230
AIF1	314
AIF1L	0
AIFM1	56
AIFM2	18
AIFM3	12
AIG1	21
AIM1	1461
AIM1L	29
AIM2	26
AIMP1	190
AIMP2	3
AIP	160
AIPL1	0
AIRE	3
AIRN	16
AJAP1	0
AJUBA	0
AK1	86
AK2	240
AK3	119
AK4	1
AK5	44
AK6	22
AK7	4
AK8	2
AK9	37
AKAP1	58
AKAP10	122
AKAP11	224
AKAP12	10
AKAP13	3195
AKAP14	4
AKAP17A	544
AKAP2	0
AKAP3	1
AKAP4	0
AKAP5	63
AKAP6	1
AKAP7	365
AKAP8	540
AKAP8L	379
AKAP9	932
AKIP1	20
AKIRIN1	516
AKIRIN2	269
AKNA	2531
AKNAD1	0
AKR1A1	107
AKR1B1	121
AKR1B10	0
AKR1B15	0
AKR1C1	3
AKR1C2	0
AKR1C3	33
AKR1C4	2
AKR1C6P	7
AKR1C8P	10
AKR1D1	0
AKR1E2	115
AKR7A2	54
AKR7A2P1	6
AKR7A3	6
AKR7L	10
AKT1	560
AKT1S1	36
AKT2	554
AKT3	249
AKTIP	39
ALAD	105
ALAS1	112
ALAS2	10202
ALB	0
ALCAM	73
ALDH16A1	81
ALDH18A1	91
ALDH1A1	5
ALDH1A2	1
ALDH1A3	0
ALDH1B1	17
ALDH1L1	1
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	6
ALDH2	189
ALDH3A1	0
ALDH3A2	69
ALDH3B1	88
ALDH3B2	0
ALDH4A1	6
ALDH5A1	216
ALDH6A1	42
ALDH7A1	9
ALDH8A1	4
ALDH9A1	153
ALDOA	1894
ALDOB	1
ALDOC	28
ALG1	26
ALG10	23
ALG10B	41
ALG11	31
ALG12	134
ALG13	154
ALG14	11
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	67
ALG3	28
ALG5	78
ALG6	54
ALG8	38
ALG9	100
ALK	14
ALKBH1	40
ALKBH2	22
ALKBH3	34
ALKBH3_AS1	2
ALKBH4	47
ALKBH5	797
ALKBH6	33
ALKBH7	35
ALKBH8	57
ALLC	0
ALMS1	469
ALMS1_IT1	19
ALMS1P	1
ALOX12	43
ALOX12_AS1	8
ALOX12B	0
ALOX12P2	6
ALOX15	0
ALOX15B	0
ALOX15P1	4
ALOX5	467
ALOX5AP	239
ALOXE3	0
ALPI	0
ALPK1	62
ALPK2	10
ALPK3	8
ALPL	211
ALPP	0
ALPPL2	0
ALS2	83
ALS2CL	15
ALS2CR11	2
ALS2CR12	523
ALX1	0
ALX3	8
ALX4	0
ALYREF	189
AMACR	2
AMBN	0
AMBP	0
AMBRA1	257
AMD1	602
AMDHD1	3
AMDHD2	57
AMELX	0
AMELY	0
AMER1	43
AMER2	0
AMER3	0
AMFR	612
AMH	0
AMHR2	0
AMICA1	200
AMIGO1	14
AMIGO2	82
AMIGO3	27
AMMECR1	123
AMMECR1L	140
AMN	0
AMN1	22
AMOT	24
AMOTL1	19
AMOTL2	0
AMPD1	0
AMPD2	573
AMPD3	81
AMPH	2
AMT	41
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	59
AMZ1	6
AMZ2	158
AMZ2P1	64
ANAPC1	212
ANAPC10	58
ANAPC11	61
ANAPC13	52
ANAPC15	26
ANAPC16	239
ANAPC1P1	3
ANAPC2	129
ANAPC4	113
ANAPC5	359
ANAPC7	117
ANG	9
ANGEL1	50
ANGEL2	177
ANGPT1	11
ANGPT2	8
ANGPT4	0
ANGPTL1	7
ANGPTL2	6
ANGPTL3	3
ANGPTL4	6
ANGPTL5	0
ANGPTL6	10
ANGPTL7	11
ANHX	0
ANK1	788
ANK2	1
ANK3	198
ANKAR	43
ANKDD1A	72
ANKDD1B	0
ANKEF1	13
ANKFN1	0
ANKFY1	286
ANKH	301
ANKHD1	64
ANKHD1_EIF4EBP3	5
ANKIB1	293
ANKK1	3
ANKLE1	16
ANKLE2	324
ANKMY1	64
ANKMY2	69
ANKRA2	114
ANKRD1	0
ANKRD10	531
ANKRD11	873
ANKRD12	1550
ANKRD13A	530
ANKRD13B	5
ANKRD13C	253
ANKRD13D	287
ANKRD16	9
ANKRD17	859
ANKRD18A	3
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	6
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	11
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	10
ANKRD20A5P	22
ANKRD20A8P	1
ANKRD20A9P	11
ANKRD22	0
ANKRD23	16
ANKRD24	6
ANKRD26	76
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	146
ANKRD28	457
ANKRD29	1
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	3
ANKRD33	0
ANKRD33B	39
ANKRD34A	7
ANKRD34B	2
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	1
ANKRD36	498
ANKRD36B	187
ANKRD36BP1	250
ANKRD36BP2	1439
ANKRD36C	518
ANKRD37	11
ANKRD39	40
ANKRD40	128
ANKRD42	94
ANKRD44	1299
ANKRD44_IT1	115
ANKRD45	8
ANKRD46	15
ANKRD49	173
ANKRD50	22
ANKRD52	263
ANKRD53	4
ANKRD54	45
ANKRD55	10
ANKRD6	20
ANKRD60	0
ANKRD61	17
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	45
ANKS1A	103
ANKS1B	0
ANKS3	35
ANKS4B	0
ANKS6	34
ANKUB1	0
ANKZF1	124
ANLN	79
ANO1	0
ANO1_AS2	0
ANO10	35
ANO2	10
ANO3	0
ANO4	0
ANO5	3
ANO6	496
ANO7	0
ANO8	55
ANO9	83
ANOS1	1
ANP32A	299
ANP32A_IT1	66
ANP32AP1	1
ANP32B	667
ANP32C	0
ANP32D	0
ANP32E	390
ANPEP	988
ANTXR1	0
ANTXR2	274
ANTXRL	0
ANTXRLP1	17
ANXA1	1408
ANXA10	1
ANXA11	735
ANXA13	0
ANXA2	816
ANXA2P1	0
ANXA2P2	3
ANXA2P3	0
ANXA2R	41
ANXA3	41
ANXA4	126
ANXA5	520
ANXA6	947
ANXA7	421
ANXA8	1
ANXA8L1	1
ANXA9	7
AOAH	710
AOAH_IT1	25
AOC1	0
AOC2	11
AOC3	5
AOC4P	1
AOX1	1
AOX2P	0
AP1AR	20
AP1B1	301
AP1B1P1	0
AP1G1	1062
AP1G2	209
AP1M1	141
AP1M2	9
AP1S1	23
AP1S2	218
AP1S3	17
AP2A1	464
AP2A2	139
AP2B1	819
AP2M1	574
AP2S1	151
AP3B1	587
AP3B2	3
AP3D1	319
AP3M1	222
AP3M2	149
AP3S1	148
AP3S2	17
AP4B1	97
AP4B1_AS1	25
AP4E1	113
AP4M1	15
AP4S1	59
AP5B1	405
AP5M1	113
AP5S1	25
AP5Z1	174
APAF1	225
APBA1	1
APBA2	151
APBA3	51
APBB1	119
APBB1IP	214
APBB2	6
APBB3	55
APC	468
APC2	10
APCDD1	2
APCDD1L	1
APCDD1L_AS1	0
APCS	0
APEH	155
APELA	0
APEX1	190
APEX2	20
APH1A	357
APH1B	51
API5	276
APIP	33
APITD1	1
APITD1_CORT	0
APLF	153
APLN	1
APLNR	1
APLP1	10
APLP2	1377
APMAP	551
APOA1	0
APOA1_AS	5
APOA1BP	85
APOA2	19
APOA4	1
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	10
APOBEC3A	79
APOBEC3A_B	1
APOBEC3B	10
APOBEC3B_AS1	0
APOBEC3C	100
APOBEC3D	48
APOBEC3F	42
APOBEC3G	197
APOBEC3H	14
APOBEC4	0
APOBR	983
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	6
APOF	1
APOH	0
APOL1	98
APOL2	201
APOL3	195
APOL4	1
APOL5	0
APOL6	1602
APOLD1	3
APOM	18
APOO	17
APOOL	79
APOOP5	0
APOPT1	68
APP	425
APPBP2	107
APPL1	257
APPL2	279
APRT	152
APTR	15
APTX	76
AQP1	16
AQP10	12
AQP11	14
AQP12A	0
AQP12B	0
AQP2	0
AQP3	85
AQP4	0
AQP4_AS1	0
AQP5	0
AQP6	0
AQP7	0
AQP7P1	2
AQP7P3	1
AQP8	3
AQP9	268
AQR	434
AR	1
ARAF	329
ARAP1	1097
ARAP2	1089
ARAP3	61
ARC	1
ARCN1	316
AREG	107
AREL1	439
ARF1	1729
ARF3	417
ARF4	253
ARF5	151
ARF6	1183
ARFGAP1	174
ARFGAP2	472
ARFGAP3	218
ARFGEF1	639
ARFGEF2	717
ARFGEF3	1
ARFIP1	30
ARFIP2	109
ARFRP1	56
ARG1	63
ARG2	50
ARGFX	1
ARGFXP2	19
ARGLU1	810
ARHGAP1	137
ARHGAP10	107
ARHGAP11A	33
ARHGAP11B	60
ARHGAP12	172
ARHGAP15	333
ARHGAP17	264
ARHGAP18	111
ARHGAP19	73
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	262
ARHGAP22	9
ARHGAP23	14
ARHGAP24	58
ARHGAP25	325
ARHGAP26	779
ARHGAP26_AS1	13
ARHGAP26_IT1	12
ARHGAP27	366
ARHGAP28	0
ARHGAP29	5
ARHGAP30	1247
ARHGAP31	105
ARHGAP31_AS1	5
ARHGAP32	34
ARHGAP33	18
ARHGAP35	273
ARHGAP36	0
ARHGAP39	0
ARHGAP4	798
ARHGAP40	0
ARHGAP42	92
ARHGAP44	10
ARHGAP5	282
ARHGAP5_AS1	2
ARHGAP6	41
ARHGAP8	0
ARHGAP9	570
ARHGDIA	585
ARHGDIB	2484
ARHGDIG	0
ARHGEF1	1051
ARHGEF10	7
ARHGEF10L	29
ARHGEF11	162
ARHGEF12	1587
ARHGEF15	0
ARHGEF16	0
ARHGEF17	7
ARHGEF18	353
ARHGEF19	16
ARHGEF2	624
ARHGEF25	2
ARHGEF26	2
ARHGEF26_AS1	0
ARHGEF28	7
ARHGEF3	469
ARHGEF3_AS1	1
ARHGEF33	2
ARHGEF34P	6
ARHGEF35	2
ARHGEF37	14
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	9
ARHGEF4	2
ARHGEF40	255
ARHGEF5	11
ARHGEF6	524
ARHGEF7	612
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	80
ARHGEF9_IT1	0
ARID1A	709
ARID1B	621
ARID2	524
ARID3A	64
ARID3B	315
ARID3C	0
ARID4A	567
ARID4B	1260
ARID5A	294
ARID5B	574
ARIH1	680
ARIH2	557
ARIH2OS	24
ARL1	55
ARL10	12
ARL11	14
ARL13A	2
ARL13B	46
ARL14	0
ARL14EP	104
ARL14EPL	0
ARL15	85
ARL16	38
ARL17A	47
ARL17B	3
ARL2	19
ARL2_SNX15	0
ARL2BP	128
ARL3	31
ARL4A	343
ARL4C	2134
ARL4D	2
ARL5A	275
ARL5B	149
ARL5C	2
ARL6	6
ARL6IP1	598
ARL6IP4	378
ARL6IP5	538
ARL6IP6	70
ARL8A	195
ARL8B	281
ARL9	3
ARMC1	84
ARMC10	41
ARMC12	3
ARMC2	35
ARMC2_AS1	1
ARMC3	7
ARMC4	3
ARMC5	54
ARMC6	61
ARMC7	25
ARMC8	434
ARMC9	5
ARMCX1	0
ARMCX2	1
ARMCX3	190
ARMCX4	30
ARMCX5	32
ARMCX5_GPRASP2	2
ARMCX6	43
ARMS2	0
ARMT1	24
ARNT	226
ARNT2	0
ARNTL	402
ARNTL2	16
ARNTL2_AS1	0
ARPC1A	230
ARPC1B	1010
ARPC2	1843
ARPC3	611
ARPC4	446
ARPC4_TTLL3	2
ARPC5	481
ARPC5L	312
ARPIN	20
ARPP19	851
ARPP21	0
ARR3	1
ARRB1	486
ARRB2	981
ARRDC1	89
ARRDC1_AS1	28
ARRDC2	346
ARRDC3	911
ARRDC3_AS1	52
ARRDC4	135
ARRDC5	14
ARSA	106
ARSB	133
ARSD	29
ARSE	0
ARSF	0
ARSG	77
ARSH	0
ARSI	13
ARSJ	0
ARSK	6
ART1	0
ART3	1
ART4	3
ART5	0
ARTN	0
ARV1	19
ARVCF	27
ARX	0
AS3MT	0
ASAH1	575
ASAH2	0
ASAH2B	1
ASAP1	1023
ASAP1_IT1	12
ASAP1_IT2	4
ASAP2	35
ASAP3	1
ASB1	89
ASB10	0
ASB11	0
ASB12	0
ASB13	10
ASB14	44
ASB15	3
ASB16	6
ASB16_AS1	17
ASB17	0
ASB18	0
ASB2	4
ASB3	49
ASB4	0
ASB5	0
ASB6	127
ASB7	150
ASB8	159
ASB9	1
ASB9P1	2
ASCC1	73
ASCC2	987
ASCC3	401
ASCL1	0
ASCL2	7
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	82
ASF1B	6
ASGR1	7
ASGR2	53
ASH1L	971
ASH1L_AS1	72
ASH2L	456
ASIC1	0
ASIC2	0
ASIC3	4
ASIC4	0
ASIC5	0
ASIP	0
ASL	106
ASMT	3
ASMTL	126
ASMTL_AS1	38
ASNA1	188
ASNS	62
ASNSD1	91
ASPA	0
ASPDH	5
ASPG	0
ASPH	190
ASPHD1	0
ASPHD2	17
ASPM	121
ASPN	10
ASPRV1	23
ASPSCR1	30
ASRGL1	17
ASS1	3
ASTE1	49
ASTL	2
ASTN1	1
ASTN2	5
ASTN2_AS1	1
ASUN	88
ASXL1	634
ASXL2	260
ASXL3	0
ASZ1	0
ATAD1	118
ATAD2	597
ATAD2B	781
ATAD3A	36
ATAD3B	98
ATAD3C	0
ATAD5	256
ATAT1	16
ATCAY	1
ATE1	179
ATE1_AS1	1
ATF1	39
ATF2	501
ATF3	61
ATF4	1262
ATF5	25
ATF6	406
ATF6B	239
ATF7	94
ATF7IP	931
ATF7IP2	184
ATG10	18
ATG101	67
ATG12	210
ATG13	329
ATG14	418
ATG16L1	569
ATG16L2	593
ATG2A	1428
ATG2B	367
ATG3	233
ATG4A	92
ATG4B	162
ATG4C	21
ATG4D	110
ATG5	209
ATG7	79
ATG9A	365
ATG9B	7
ATHL1	347
ATIC	54
ATL1	34
ATL2	192
ATL3	244
ATM	1660
ATMIN	266
ATN1	90
ATOH1	0
ATOH7	0
ATOH8	1
ATOX1	69
ATP10A	189
ATP10B	1
ATP10D	77
ATP11A	452
ATP11A_AS1	12
ATP11AUN	1
ATP11B	1318
ATP11C	131
ATP12A	0
ATP13A1	131
ATP13A2	127
ATP13A3	679
ATP13A4	9
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	806
ATP1A1_AS1	9
ATP1A2	0
ATP1A3	59
ATP1A4	2
ATP1B1	18
ATP1B2	37
ATP1B3	225
ATP1B4	0
ATP2A1	10
ATP2A1_AS1	0
ATP2A2	826
ATP2A3	900
ATP2B1	1092
ATP2B2	0
ATP2B2_IT2	0
ATP2B3	0
ATP2B4	1116
ATP2C1	320
ATP2C2	5
ATP4A	1
ATP4B	0
ATP5A1	773
ATP5B	943
ATP5C1	272
ATP5D	29
ATP5E	26
ATP5EP2	0
ATP5F1	223
ATP5G1	84
ATP5G2	383
ATP5G3	232
ATP5H	150
ATP5I	205
ATP5J	53
ATP5J2	67
ATP5J2_PTCD1	0
ATP5L	397
ATP5L2	2
ATP5O	217
ATP5S	39
ATP5SL	66
ATP6AP1	232
ATP6AP1L	7
ATP6AP2	380
ATP6V0A1	237
ATP6V0A2	175
ATP6V0A4	0
ATP6V0B	361
ATP6V0C	325
ATP6V0CP3	0
ATP6V0D1	253
ATP6V0D2	0
ATP6V0E1	262
ATP6V0E2	39
ATP6V0E2_AS1	1
ATP6V1A	204
ATP6V1B1	0
ATP6V1B1_AS1	1
ATP6V1B2	259
ATP6V1C1	124
ATP6V1C2	13
ATP6V1D	151
ATP6V1E1	185
ATP6V1E2	5
ATP6V1F	114
ATP6V1G1	442
ATP6V1G2	2
ATP6V1G2_DDX39B	1
ATP6V1G3	0
ATP6V1H	199
ATP7A	250
ATP7B	15
ATP8A1	1011
ATP8A2	3
ATP8B1	20
ATP8B2	496
ATP8B3	9
ATP8B4	94
ATP8B5P	0
ATP9A	38
ATP9B	299
ATPAF1	46
ATPAF2	92
ATPIF1	117
ATR	340
ATRAID	154
ATRIP	47
ATRN	125
ATRNL1	0
ATRX	694
ATXN1	443
ATXN10	131
ATXN1L	617
ATXN2	224
ATXN2L	567
ATXN3	128
ATXN3L	0
ATXN7	884
ATXN7L1	100
ATXN7L2	20
ATXN7L3	403
ATXN7L3B	488
ATXN8OS	0
AUH	61
AUNIP	3
AUP1	593
AURKA	156
AURKAIP1	130
AURKAPS1	46
AURKB	7
AURKC	2
AUTS2	249
AVEN	32
AVIL	10
AVL9	225
AVP	0
AVPI1	37
AVPR1A	8
AVPR1B	0
AVPR2	16
AWAT1	1
AWAT2	0
AXDND1	1
AXIN1	334
AXIN2	25
AXL	32
AZGP1	0
AZGP1P1	0
AZI2	129
AZIN1	697
AZIN1_AS1	3
AZIN2	7
AZU1	4
B2M	20067
B3GALNT1	11
B3GALNT2	71
B3GALT1	0
B3GALT2	73
B3GALT4	40
B3GALT5	0
B3GALT5_AS1	0
B3GALT6	14
B3GAT1	116
B3GAT2	0
B3GAT3	84
B3GLCT	51
B3GNT2	201
B3GNT3	1
B3GNT4	21
B3GNT5	104
B3GNT6	0
B3GNT7	100
B3GNT8	23
B3GNT9	8
B3GNTL1	25
B4GALNT1	0
B4GALNT2	0
B4GALNT3	7
B4GALNT4	14
B4GALT1	839
B4GALT1_AS1	3
B4GALT2	12
B4GALT3	141
B4GALT4	90
B4GALT4_AS1	9
B4GALT5	498
B4GALT6	15
B4GALT7	58
B4GAT1	6
B9D1	3
B9D2	29
BAALC	0
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	238
BACE1	15
BACE1_AS	3
BACE2	25
BACH1	1046
BACH1_IT2	6
BACH2	84
BAD	55
BAG1	452
BAG2	23
BAG3	66
BAG4	174
BAG5	321
BAG6	1309
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	14
BAHD1	90
BAIAP2	21
BAIAP2_AS1	22
BAIAP2L1	26
BAIAP2L2	0
BAIAP3	34
BAK1	146
BAMBI	4
BANCR	0
BANF1	49
BANF2	0
BANK1	70
BANP	241
BAP1	374
BARD1	206
BARHL1	2
BARHL2	0
BARX1	0
BARX2	0
BASP1	284
BASP1P1	0
BATF	45
BATF2	2
BATF3	3
BAX	159
BAZ1A	472
BAZ1B	568
BAZ2A	1603
BAZ2B	337
BBC3	71
BBIP1	84
BBOX1	0
BBOX1_AS1	0
BBS1	32
BBS10	8
BBS12	9
BBS2	84
BBS4	34
BBS5	1
BBS7	13
BBS9	96
BBX	575
BCAM	9
BCAN	0
BCAP29	87
BCAP31	238
BCAR1	1
BCAR3	8
BCAR4	0
BCAS1	1
BCAS2	199
BCAS3	205
BCAS4	11
BCAT1	48
BCAT2	12
BCCIP	154
BCDIN3D	10
BCDIN3D_AS1	0
