	gene_id_NPS_214_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	2
A2MP1	0
A3GALT2	0
A4GALT	9
A4GNT	0
AA06	0
AAAS	2
AACS	13
AACSP1	2
AADAC	1
AADACL2	3
AADACL2_AS1	2
AADACL3	0
AADACL4	0
AADACP1	3
AADAT	3
AAED1	5
AAGAB	10
AAK1	24
AAMDC	4
AAMP	33
AANAT	0
AAR2	3
AARD	0
AARS	27
AARS2	4
AARSD1	0
AASDH	1
AASDHPPT	1
AASS	2
AATBC	4
AATF	26
AATK	8
AATK_AS1	0
ABALON	0
ABAT	12
ABCA1	18
ABCA10	4
ABCA11P	0
ABCA12	1
ABCA13	223
ABCA17P	0
ABCA2	8
ABCA3	2
ABCA4	1
ABCA5	13
ABCA6	2
ABCA7	24
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	3
ABCB11	5
ABCB4	3
ABCB5	0
ABCB6	3
ABCB7	0
ABCB8	6
ABCB9	0
ABCC1	16
ABCC10	9
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	5
ABCC4	0
ABCC5	20
ABCC5_AS1	0
ABCC6	6
ABCC6P1	1
ABCC6P2	0
ABCC8	0
ABCC9	3
ABCD1	3
ABCD2	0
ABCD3	24
ABCD4	1
ABCE1	2
ABCF1	58
ABCF2	6
ABCF3	10
ABCG1	12
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	5
ABHD11	15
ABHD11_AS1	1
ABHD12	3
ABHD12B	4
ABHD13	11
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	3
ABHD15	1
ABHD16A	7
ABHD16B	2
ABHD17A	4
ABHD17B	6
ABHD17C	6
ABHD2	46
ABHD3	7
ABHD4	5
ABHD5	4
ABHD6	5
ABHD8	3
ABI1	29
ABI2	7
ABI3	1
ABI3BP	0
ABL1	21
ABL2	4
ABLIM1	56
ABLIM2	10
ABLIM3	2
ABO	5
ABR	28
ABRA	0
ABRACL	4
ABT1	4
ABTB1	2
ABTB2	3
ACAA1	5
ACAA2	0
ACACA	25
ACACB	18
ACAD10	10
ACAD11	0
ACAD8	6
ACAD9	9
ACADL	2
ACADM	16
ACADS	1
ACADSB	8
ACADVL	41
ACAN	0
ACAP1	6
ACAP2	15
ACAP3	10
ACAT1	6
ACAT2	3
ACBD3	75
ACBD4	3
ACBD5	59
ACBD6	7
ACBD7	4
ACCS	2
ACCSL	0
ACD	0
ACE	2
ACE2	6
ACER1	2
ACER2	0
ACER3	2
ACHE	0
ACIN1	132
ACKR1	0
ACKR2	4
ACKR3	2
ACKR4	0
ACLY	31
ACMSD	0
ACO1	4
ACO2	17
ACOT1	1
ACOT11	8
ACOT12	1
ACOT13	13
ACOT2	2
ACOT4	0
ACOT6	0
ACOT7	4
ACOT8	1
ACOT9	2
ACOX1	16
ACOX2	0
ACOX3	22
ACOXL	18
ACP1	7
ACP2	2
ACP5	1
ACP6	0
ACPP	1
ACPT	0
ACR	0
ACRBP	3
ACRC	1
ACRV1	0
ACSBG1	1
ACSBG2	0
ACSF2	10
ACSF3	5
ACSL1	30
ACSL3	19
ACSL4	8
ACSL5	12
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	2
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	13
ACSS2	5
ACSS3	7
ACTA1	0
ACTA2	34
ACTA2_AS1	0
ACTB	189
ACTBL2	0
ACTC1	3
ACTG1	200
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	9
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	15
ACTN1_AS1	0
ACTN2	1
ACTN3	0
ACTN4	163
ACTR10	4
ACTR1A	5
ACTR1B	8
ACTR2	40
ACTR3	19
ACTR3B	4
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	5
ACTR5	2
ACTR6	8
ACTR8	9
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	4
ACVR1B	6
ACVR1C	765
ACVR2A	1
ACVR2B	12
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	3
ACYP2	3
ADA	0
ADAD1	0
ADAD2	1
ADAL	5
ADAM10	23
ADAM11	1
ADAM12	4
ADAM15	7
ADAM17	4
ADAM18	0
ADAM19	2
ADAM1A	8
ADAM2	0
ADAM20	1
ADAM20P1	0
ADAM21	1
ADAM21P1	2
ADAM22	0
ADAM23	1
ADAM28	11
ADAM29	1
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	3
ADAM9	17
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	1
ADAMTS13	0
ADAMTS14	2
ADAMTS15	5
ADAMTS16	5
ADAMTS17	2
ADAMTS18	16
ADAMTS19	0
ADAMTS19_AS1	1
ADAMTS2	0
ADAMTS20	0
ADAMTS3	1
ADAMTS4	0
ADAMTS5	1
ADAMTS6	2
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	5
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	75
ADAMTSL2	0
ADAMTSL3	1
ADAMTSL4	3
ADAMTSL4_AS1	0
ADAMTSL5	6
ADAP1	4
ADAP2	1
ADAR	121
ADARB1	4
ADARB2	31
ADARB2_AS1	0
ADAT1	8
ADAT2	0
ADAT3	1
ADCK1	11
ADCK2	442
ADCK3	31
ADCK4	3
ADCK5	3
ADCY1	0
ADCY10	0
ADCY10P1	1
ADCY2	10
ADCY3	0
ADCY4	8
ADCY5	5
ADCY6	9
ADCY7	0
ADCY8	14
ADCY9	18
ADCYAP1	2
ADCYAP1R1	0
ADD1	25
ADD2	0
ADD3	28
ADD3_AS1	0
ADGB	49
ADGRA1	3
ADGRA1_AS1	0
ADGRA2	2
ADGRA3	6
ADGRB1	1
ADGRB2	3
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	7
ADGRE3	0
ADGRE4P	0
ADGRE5	14
ADGRF1	11
ADGRF2	0
ADGRF3	2
ADGRF4	0
ADGRF5	0
ADGRG1	25
ADGRG2	2
ADGRG3	3
ADGRG4	0
ADGRG5	0
ADGRG6	13
ADGRG7	0
ADGRL1	7
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	15
ADH1A	0
ADH1B	1
ADH1C	25
ADH4	0
ADH5	9
ADH6	2
ADH7	35
ADHFE1	0
ADI1	14
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	1
ADIPOR1	32
ADIPOR2	7
ADIRF	1
ADK	4
ADM	5
ADM2	1
ADM5	0
ADNP	23
ADNP_AS1	2
ADNP2	2
ADO	2
ADORA1	1
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	0
ADORA3	0
ADPGK	2
ADPGK_AS1	0
ADPRH	32
ADPRHL1	9
ADPRHL2	18
ADPRM	1
ADRA1A	0
ADRA1B	1
ADRA1D	0
ADRA2A	7
ADRA2B	0
ADRA2C	0
ADRB1	5
ADRB2	0
ADRB3	0
ADRBK1	15
ADRBK2	3
ADRM1	14
ADSL	2
ADSS	27
ADSSL1	7
ADTRP	4
AEBP1	27
AEBP2	50
AEN	2
AES	52
AFAP1	132
AFAP1_AS1	0
AFAP1L1	1
AFAP1L2	0
AFF1	32
AFF2	0
AFF3	0
AFF4	25
AFG3L1P	7
AFG3L2	13
AFM	0
AFMID	1
AFP	0
AFTPH	12
AGA	1
AGAP1	15
AGAP1_IT1	1
AGAP11	0
AGAP2	2
AGAP2_AS1	0
AGAP3	3
AGAP4	0
AGAP5	1
AGAP6	1
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	15
AGBL3	1
AGBL4	2
AGBL4_IT1	0
AGBL5	10
AGBL5_AS1	1
AGER	1
AGFG1	7
AGFG2	14
AGGF1	3
AGK	11
AGL	8
AGMAT	0
AGMO	0
AGO1	10
AGO2	2
AGO3	3
AGO4	14
AGPAT1	3
AGPAT2	3
AGPAT3	23
AGPAT4	3
AGPAT4_IT1	0
AGPAT5	0
AGPS	3
AGR2	27
AGR3	8
AGRN	55
AGRP	0
AGT	0
AGTPBP1	4
AGTR1	0
AGTR2	0
AGTRAP	3
AGXT	0
AGXT2	0
AHCTF1	15
AHCTF1P1	0
AHCY	7
AHCYL1	15
AHCYL2	14
AHDC1	10
AHI1	22
AHNAK	403
AHNAK2	79
AHR	28
AHRR	0
AHSA1	39
AHSA2	42
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	0
AIF1L	2
AIFM1	16
AIFM2	3
AIFM3	0
AIG1	2
AIM1	45
AIM1L	3
AIM2	0
AIMP1	8
AIMP2	2
AIP	2
AIPL1	0
AIRE	7
AIRN	0
AJAP1	4
AJUBA	5
AK1	21
AK2	3
AK3	2
AK4	0
AK5	0
AK6	3
AK7	83
AK8	9
AK9	134
AKAP1	8
AKAP10	7
AKAP11	15
AKAP12	8
AKAP13	88
AKAP14	10
AKAP17A	35
AKAP2	0
AKAP3	2
AKAP4	0
AKAP5	0
AKAP6	16
AKAP7	6
AKAP8	33
AKAP8L	72
AKAP9	140
AKIP1	0
AKIRIN1	11
AKIRIN2	1
AKNA	49
AKNAD1	0
AKR1A1	18
AKR1B1	6
AKR1B10	3
AKR1B15	0
AKR1C1	10
AKR1C2	6
AKR1C3	3
AKR1C4	0
AKR1C6P	0
AKR1C8P	1
AKR1D1	0
AKR1E2	0
AKR7A2	3
AKR7A2P1	0
AKR7A3	1
AKR7L	3
AKT1	20
AKT1S1	3
AKT2	13
AKT3	0
AKTIP	2
ALAD	4
ALAS1	5
ALAS2	0
ALB	0
ALCAM	87
ALDH16A1	2
ALDH18A1	18
ALDH1A1	290
ALDH1A2	2
ALDH1A3	10
ALDH1B1	1
ALDH1L1	38
ALDH1L1_AS1	1
ALDH1L1_AS2	0
ALDH1L2	1
ALDH2	20
ALDH3A1	139
ALDH3A2	7
ALDH3B1	79
ALDH3B2	1
ALDH4A1	0
ALDH5A1	5
ALDH6A1	2
ALDH7A1	2
ALDH8A1	2
ALDH9A1	8
ALDOA	139
ALDOB	1
ALDOC	6
ALG1	1
ALG10	0
ALG10B	2
ALG11	3
ALG12	3
ALG13	13
ALG14	0
ALG1L	1
ALG1L2	0
ALG1L9P	0
ALG2	7
ALG3	3
ALG5	10
ALG6	0
ALG8	0
ALG9	7
ALK	1
ALKBH1	3
ALKBH2	4
ALKBH3	3
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	34
ALKBH6	1
ALKBH7	5
ALKBH8	0
ALLC	0
ALMS1	59
ALMS1_IT1	0
ALMS1P	2
ALOX12	1
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	1
ALOX15	357
ALOX15B	5
ALOX15P1	2
ALOX5	2
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	6
ALPK2	0
ALPK3	6
ALPL	23
ALPP	1
ALPPL2	0
ALS2	6
ALS2CL	35
ALS2CR11	0
ALS2CR12	38
ALX1	0
ALX3	1
ALX4	0
ALYREF	11
AMACR	0
AMBN	0
AMBP	6
AMBRA1	9
AMD1	5
AMDHD1	0
AMDHD2	1
AMELX	0
AMELY	0
AMER1	1
AMER2	0
AMER3	0
AMFR	6
AMH	5
AMHR2	0
AMICA1	0
AMIGO1	1
AMIGO2	1
AMIGO3	1
AMMECR1	2
AMMECR1L	5
AMN	2
AMN1	0
AMOT	13
AMOTL1	5
AMOTL2	9
AMPD1	0
AMPD2	3
AMPD3	22
AMPH	0
AMT	2
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	5
AMZ1	1
AMZ2	7
AMZ2P1	0
ANAPC1	3
ANAPC10	2
ANAPC11	4
ANAPC13	2
ANAPC15	4
ANAPC16	38
ANAPC1P1	0
ANAPC2	16
ANAPC4	4
ANAPC5	11
ANAPC7	3
ANG	2
ANGEL1	1
ANGEL2	2
ANGPT1	1
ANGPT2	0
ANGPT4	0
ANGPTL1	1
ANGPTL2	1
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	1
ANGPTL7	0
ANHX	2
ANK1	13
ANK2	9
ANK3	82
ANKAR	1
ANKDD1A	3
ANKDD1B	3
ANKEF1	7
ANKFN1	6
ANKFY1	17
ANKH	8
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	12
ANKK1	1
ANKLE1	0
ANKLE2	4
ANKMY1	20
ANKMY2	7
ANKRA2	10
ANKRD1	0
ANKRD10	8
ANKRD11	135
ANKRD12	56
ANKRD13A	4
ANKRD13B	0
ANKRD13C	3
ANKRD13D	12
ANKRD16	2
ANKRD17	97
ANKRD18A	18
ANKRD18B	8
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	4
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	6
ANKRD20A8P	0
ANKRD20A9P	3
ANKRD22	0
ANKRD23	17
ANKRD24	4
ANKRD26	40
ANKRD26P1	0
ANKRD26P3	1
ANKRD27	8
ANKRD28	25
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD34A	5
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	15
ANKRD36	34
ANKRD36B	10
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	66
ANKRD37	1
ANKRD39	0
ANKRD40	3
ANKRD42	45
ANKRD44	1
ANKRD44_IT1	0
ANKRD45	7
ANKRD46	2
ANKRD49	5
ANKRD50	11
ANKRD52	14
ANKRD53	0
ANKRD54	3
ANKRD55	0
ANKRD6	17
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	12
ANKRD66	13
ANKRD7	0
ANKRD9	2
ANKS1A	11
ANKS1B	0
ANKS3	6
ANKS4B	2
ANKS6	4
ANKUB1	22
ANKZF1	46
ANLN	0
ANO1	3
ANO1_AS2	0
ANO10	1
ANO2	0
ANO3	0
ANO4	1
ANO5	14
ANO6	11
ANO7	1
ANO8	6
ANO9	8
ANOS1	1
ANP32A	48
ANP32A_IT1	0
ANP32AP1	0
ANP32B	102
ANP32C	2
ANP32D	0
ANP32E	74
ANPEP	32
ANTXR1	8
ANTXR2	2
ANTXRL	0
ANTXRLP1	0
ANXA1	238
ANXA10	1
ANXA11	43
ANXA13	0
ANXA2	74
ANXA2P1	0
ANXA2P2	1
ANXA2P3	0
ANXA2R	0
ANXA3	3
ANXA4	7
ANXA5	32
ANXA6	0
ANXA7	23
ANXA8	4
ANXA8L1	0
ANXA9	2
AOAH	4
AOAH_IT1	0
AOC1	1
AOC2	3
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	7
AP1B1	21
AP1B1P1	0
AP1G1	13
AP1G2	9
AP1M1	6
AP1M2	7
AP1S1	10
AP1S2	0
AP1S3	9
AP2A1	6
AP2A2	7
AP2B1	20
AP2M1	27
AP2S1	1
AP3B1	20
AP3B2	7
AP3D1	136
AP3M1	1
AP3M2	0
AP3S1	5
AP3S2	0
AP4B1	4
AP4B1_AS1	0
AP4E1	4
AP4M1	2
AP4S1	5
AP5B1	7
AP5M1	5
AP5S1	8
AP5Z1	2
APAF1	7
APBA1	2
APBA2	1
APBA3	0
APBB1	11
APBB1IP	2
APBB2	5
APBB3	2
APC	10
APC2	9
APCDD1	4
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	11
APELA	0
APEX1	5
APEX2	3
APH1A	4
APH1B	2
API5	7
APIP	0
APITD1	0
APITD1_CORT	0
APLF	3
APLN	0
APLNR	0
APLP1	0
APLP2	179
APMAP	7
APOA1	0
APOA1_AS	0
APOA1BP	5
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	2
APOBEC3D	6
APOBEC3F	16
APOBEC3G	2
APOBEC3H	0
APOBEC4	4
APOBR	4
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	15
APOE	1
APOF	0
APOH	0
APOL1	164
APOL2	23
APOL3	7
APOL4	5
APOL5	0
APOL6	53
APOLD1	1
APOM	0
APOO	8
APOOL	3
APOOP5	0
APOPT1	5
APP	94
APPBP2	3
APPL1	11
APPL2	20
APRT	6
APTR	5
APTX	3
AQP1	1
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	1
AQP3	133
AQP4	3
AQP4_AS1	2
AQP5	15
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	3
AQR	16
AR	1
ARAF	3
ARAP1	31
ARAP2	15
ARAP3	5
ARC	1
ARCN1	19
AREG	2
AREL1	5
ARF1	18
ARF3	20
ARF4	18
ARF5	4
ARF6	23
ARFGAP1	3
ARFGAP2	7
ARFGAP3	59
ARFGEF1	27
ARFGEF2	23
ARFGEF3	51
ARFIP1	4
ARFIP2	19
ARFRP1	1
ARG1	0
ARG2	2
ARGFX	0
ARGFXP2	1
ARGLU1	166
ARHGAP1	14
ARHGAP10	2
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	11
ARHGAP15	0
ARHGAP17	5
ARHGAP18	50
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	1
ARHGAP21	47
ARHGAP22	2
ARHGAP23	19
ARHGAP24	12
ARHGAP25	0
ARHGAP26	1
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	23
ARHGAP28	0
ARHGAP29	10
ARHGAP30	8
ARHGAP31	6
ARHGAP31_AS1	0
ARHGAP32	28
ARHGAP33	6
ARHGAP35	19
ARHGAP36	1
ARHGAP39	24
ARHGAP4	0
ARHGAP40	1
ARHGAP42	10
ARHGAP44	12
ARHGAP5	56
ARHGAP5_AS1	1
ARHGAP6	0
ARHGAP8	0
ARHGAP9	2
ARHGDIA	15
ARHGDIB	14
ARHGDIG	2
ARHGEF1	17
ARHGEF10	3
ARHGEF10L	17
ARHGEF11	15
ARHGEF12	55
ARHGEF15	2
ARHGEF16	14
ARHGEF17	4
ARHGEF18	18
ARHGEF19	2
ARHGEF2	6
ARHGEF25	0
ARHGEF26	4
ARHGEF26_AS1	0
ARHGEF28	38
ARHGEF3	6
ARHGEF3_AS1	0
ARHGEF33	4
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	1
ARHGEF38	9
ARHGEF38_IT1	0
ARHGEF39	1
ARHGEF4	10
ARHGEF40	6
ARHGEF5	5
ARHGEF6	3
ARHGEF7	13
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	38
ARID1B	51
ARID2	9
ARID3A	1
ARID3B	2
ARID3C	0
ARID4A	25
ARID4B	86
ARID5A	1
ARID5B	20
ARIH1	37
ARIH2	21
ARIH2OS	2
ARL1	12
ARL10	0
ARL11	0
ARL13A	0
ARL13B	17
ARL14	0
ARL14EP	5
ARL14EPL	0
ARL15	0
ARL16	4
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	7
ARL3	29
ARL4A	4
ARL4C	4
ARL4D	1
ARL5A	35
ARL5B	5
ARL5C	0
ARL6	3
ARL6IP1	13
ARL6IP4	78
ARL6IP5	13
ARL6IP6	4
ARL8A	20
ARL8B	4
ARL9	0
ARMC1	5
ARMC10	6
ARMC12	0
ARMC2	24
ARMC2_AS1	2
ARMC3	55
ARMC4	18
ARMC5	2
ARMC6	5
ARMC7	2
