	gene_id_NP70_R1_
A1BG	2
A1BG_AS1	0
A1CF	0
A2M	2
A2M_AS1	2
A2ML1	13
A2MP1	2
A3GALT2	0
A4GALT	2
A4GNT	3
AA06	0
AAAS	0
AACS	2
AACSP1	1
AADAC	0
AADACL2	0
AADACL2_AS1	1
AADACL3	1
AADACL4	0
AADACP1	0
AADAT	0
AAED1	1
AAGAB	0
AAK1	20
AAMDC	0
AAMP	0
AANAT	3
AAR2	2
AARD	0
AARS	6
AARS2	7
AARSD1	2
AASDH	2
AASDHPPT	1
AASS	0
AATBC	2
AATF	2
AATK	5
AATK_AS1	14
ABALON	0
ABAT	4
ABCA1	14
ABCA10	1
ABCA11P	2
ABCA12	14
ABCA13	8
ABCA17P	0
ABCA2	13
ABCA3	6
ABCA4	3
ABCA5	1
ABCA6	0
ABCA7	28
ABCA8	5
ABCA9	8
ABCA9_AS1	0
ABCB1	3
ABCB10	1
ABCB11	0
ABCB4	10
ABCB5	3
ABCB6	24
ABCB7	3
ABCB8	5
ABCB9	5
ABCC1	6
ABCC10	7
ABCC11	2
ABCC12	1
ABCC13	0
ABCC2	4
ABCC3	3
ABCC4	1
ABCC5	7
ABCC5_AS1	0
ABCC6	6
ABCC6P1	0
ABCC6P2	0
ABCC8	8
ABCC9	6
ABCD1	24
ABCD2	5
ABCD3	4
ABCD4	6
ABCE1	2
ABCF1	8
ABCF2	0
ABCF3	13
ABCG1	2
ABCG2	12
ABCG4	1
ABCG5	4
ABCG8	0
ABHD1	2
ABHD10	0
ABHD11	2
ABHD11_AS1	2
ABHD12	1
ABHD12B	4
ABHD13	1
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	2
ABHD16A	2
ABHD16B	5
ABHD17A	0
ABHD17B	0
ABHD17C	2
ABHD2	5
ABHD3	1
ABHD4	4
ABHD5	4
ABHD6	1
ABHD8	2
ABI1	5
ABI2	1
ABI3	80
ABI3BP	1
ABL1	45
ABL2	2
ABLIM1	23
ABLIM2	6
ABLIM3	8
ABO	5
ABR	11
ABRA	2
ABRACL	0
ABT1	0
ABTB1	0
ABTB2	5
ACAA1	1
ACAA2	1
ACACA	8
ACACB	8
ACAD10	31
ACAD11	0
ACAD8	4
ACAD9	19
ACADL	2
ACADM	0
ACADS	1
ACADSB	3
ACADVL	5
ACAN	20
ACAP1	0
ACAP2	3
ACAP3	2
ACAT1	0
ACAT2	0
ACBD3	0
ACBD4	1
ACBD5	2
ACBD6	4
ACBD7	1
ACCS	1
ACCSL	0
ACD	1
ACE	3
ACE2	6
ACER1	0
ACER2	0
ACER3	4
ACHE	1
ACIN1	498
ACKR1	4
ACKR2	0
ACKR3	4
ACKR4	1
ACLY	0
ACMSD	0
ACO1	1
ACO2	0
ACOT1	0
ACOT11	3
ACOT12	1
ACOT13	0
ACOT2	5
ACOT4	0
ACOT6	0
ACOT7	1
ACOT8	6
ACOT9	1
ACOX1	1
ACOX2	1
ACOX3	3
ACOXL	2
ACP1	1
ACP2	0
ACP5	1
ACP6	2
ACPP	0
ACPT	0
ACR	0
ACRBP	2
ACRC	1
ACRV1	0
ACSBG1	5
ACSBG2	0
ACSF2	2
ACSF3	5
ACSL1	11
ACSL3	2
ACSL4	0
ACSL5	4
ACSL6	3
ACSM1	4
ACSM2A	2
ACSM2B	1
ACSM3	0
ACSM4	1
ACSM5	0
ACSM6	1
ACSS1	6
ACSS2	3
ACSS3	2
ACTA1	6
ACTA2	2
ACTA2_AS1	0
ACTB	66
ACTBL2	0
ACTC1	0
ACTG1	53
ACTG1P17	1
ACTG1P20	1
ACTG1P4	1
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	1
ACTL7A	5
ACTL7B	0
ACTL8	0
ACTL9	3
ACTN1	7
ACTN1_AS1	0
ACTN2	12
ACTN3	1
ACTN4	17
ACTR10	0
ACTR1A	3
ACTR1B	1
ACTR2	4
ACTR3	6
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	0
ACTR8	3
ACTRT1	0
ACTRT2	0
ACTRT3	13
ACVR1	1
ACVR1B	6
ACVR1C	4
ACVR2A	19
ACVR2B	5
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	1
ACYP1	265
ACYP2	1
ADA	0
ADAD1	2
ADAD2	6
ADAL	5
ADAM10	6
ADAM11	25
ADAM12	3
ADAM15	5
ADAM17	2
ADAM18	0
ADAM19	5
ADAM1A	1
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	0
ADAM21P1	1
ADAM22	4
ADAM23	11
ADAM28	2
ADAM29	0
ADAM30	0
ADAM32	2
ADAM33	1
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	2
ADAM8	1
ADAM9	9
ADAMDEC1	0
ADAMTS1	168
ADAMTS10	3
ADAMTS12	1
ADAMTS13	3
ADAMTS14	34
ADAMTS15	6
ADAMTS16	8
ADAMTS17	3
ADAMTS18	2
ADAMTS19	7
ADAMTS19_AS1	0
ADAMTS2	11
ADAMTS20	1
ADAMTS3	3
