	gene_id_NP43_R1_
A1BG	1
A1BG_AS1	0
A1CF	1
A2M	7
A2M_AS1	3
A2ML1	8
A2MP1	18
A3GALT2	1
A4GALT	60
A4GNT	0
AA06	0
AAAS	5
AACS	20
AACSP1	23
AADAC	0
AADACL2	5
AADACL2_AS1	3
AADACL3	2
AADACL4	0
AADACP1	0
AADAT	0
AAED1	2
AAGAB	21
AAK1	48
AAMDC	4
AAMP	55
AANAT	1
AAR2	10
AARD	0
AARS	47
AARS2	14
AARSD1	0
AASDH	2
AASDHPPT	6
AASS	5
AATBC	7
AATF	56
AATK	14
AATK_AS1	0
ABALON	2
ABAT	12
ABCA1	19
ABCA10	0
ABCA11P	1
ABCA12	8
ABCA13	377
ABCA17P	2
ABCA2	25
ABCA3	21
ABCA4	8
ABCA5	20
ABCA6	1
ABCA7	65
ABCA8	1
ABCA9	1
ABCA9_AS1	0
ABCB1	5
ABCB10	10
ABCB11	13
ABCB4	5
ABCB5	3
ABCB6	8
ABCB7	11
ABCB8	11
ABCB9	2
ABCC1	31
ABCC10	12
ABCC11	2
ABCC12	0
ABCC13	1
ABCC2	9
ABCC3	3
ABCC4	19
ABCC5	32
ABCC5_AS1	1
ABCC6	3
ABCC6P1	0
ABCC6P2	0
ABCC8	2
ABCC9	2
ABCD1	9
ABCD2	2
ABCD3	52
ABCD4	13
ABCE1	14
ABCF1	81
ABCF2	14
ABCF3	23
ABCG1	29
ABCG2	0
ABCG4	3
ABCG5	1
ABCG8	0
ABHD1	0
ABHD10	6
ABHD11	19
ABHD11_AS1	2
ABHD12	20
ABHD12B	13
ABHD13	7
ABHD14A	4
ABHD14A_ACY1	0
ABHD14B	8
ABHD15	10
ABHD16A	8
ABHD16B	0
ABHD17A	5
ABHD17B	10
ABHD17C	13
ABHD2	116
ABHD3	3
ABHD4	5
ABHD5	10
ABHD6	8
ABHD8	2
ABI1	58
ABI2	18
ABI3	27
ABI3BP	0
ABL1	39
ABL2	10
ABLIM1	126
ABLIM2	29
ABLIM3	2
ABO	13
ABR	93
ABRA	1
ABRACL	14
ABT1	13
ABTB1	7
ABTB2	8
ACAA1	20
ACAA2	1
ACACA	41
ACACB	25
ACAD10	12
ACAD11	5
ACAD8	10
ACAD9	27
ACADL	0
ACADM	12
ACADS	6
ACADSB	12
ACADVL	100
ACAN	61
ACAP1	13
ACAP2	38
ACAP3	22
ACAT1	10
ACAT2	1
ACBD3	104
ACBD4	6
ACBD5	107
ACBD6	25
ACBD7	5
ACCS	15
ACCSL	0
ACD	2
ACE	45
ACE2	5
ACER1	0
ACER2	8
ACER3	14
ACHE	3
ACIN1	205
ACKR1	1
ACKR2	4
ACKR3	3
ACKR4	1
ACLY	50
ACMSD	0
ACO1	8
ACO2	36
ACOT1	0
ACOT11	7
ACOT12	0
ACOT13	10
ACOT2	7
ACOT4	2
ACOT6	0
ACOT7	10
ACOT8	10
ACOT9	17
ACOX1	20
ACOX2	5
ACOX3	22
ACOXL	169
ACP1	17
ACP2	12
ACP5	6
ACP6	12
ACPP	1
ACPT	0
ACR	1
ACRBP	6
ACRC	1
ACRV1	0
ACSBG1	8
ACSBG2	1
ACSF2	19
ACSF3	21
ACSL1	245
ACSL3	57
ACSL4	8
ACSL5	30
ACSL6	0
ACSM1	2
ACSM2A	0
ACSM2B	0
ACSM3	10
ACSM4	1
ACSM5	0
ACSM6	0
ACSS1	25
ACSS2	10
ACSS3	6
ACTA1	2
ACTA2	20
ACTA2_AS1	0
ACTB	695
ACTBL2	2
ACTC1	0
ACTG1	436
ACTG1P17	0
ACTG1P20	1
ACTG1P4	1
ACTG2	0
ACTL10	4
ACTL6A	8
ACTL6B	1
ACTL7A	0
ACTL7B	0
ACTL8	5
ACTL9	3
ACTN1	61
ACTN1_AS1	1
ACTN2	2
ACTN3	4
ACTN4	416
ACTR10	20
ACTR1A	11
ACTR1B	23
ACTR2	81
ACTR3	61
ACTR3B	4
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	1
ACTR6	8
ACTR8	19
ACTRT1	0
ACTRT2	11
ACTRT3	0
ACVR1	11
ACVR1B	20
ACVR1C	2346
ACVR2A	11
ACVR2B	4
ACVR2B_AS1	1
ACVRL1	6
ACY1	0
ACY3	1
ACYP1	47
ACYP2	2
ADA	76
ADAD1	1
ADAD2	1
ADAL	4
ADAM10	30
ADAM11	6
ADAM12	7
ADAM15	35
ADAM17	20
ADAM18	1
ADAM19	10
ADAM1A	4
ADAM2	0
ADAM20	3
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	3
ADAM23	0
ADAM28	69
ADAM29	0
ADAM30	0
ADAM32	6
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	2
ADAM8	8
ADAM9	58
ADAMDEC1	5
ADAMTS1	10
ADAMTS10	2
ADAMTS12	0
ADAMTS13	14
ADAMTS14	4
ADAMTS15	9
ADAMTS16	8
ADAMTS17	8
ADAMTS18	21
ADAMTS19	2
ADAMTS19_AS1	0
ADAMTS2	8
ADAMTS20	0
ADAMTS3	21
ADAMTS4	5
ADAMTS5	9
ADAMTS6	10
ADAMTS7	1
ADAMTS7P1	14
ADAMTS8	5
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	255
ADAMTSL2	9
ADAMTSL3	6
