	gene_id_WB42_
A1BG	14
A1BG_AS1	2
A1CF	6
A2M	377
A2M_AS1	78
A2ML1	0
A2MP1	15
A3GALT2	3
A4GALT	5
A4GNT	0
AA06	0
AAAS	24
AACS	52
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	69
AAGAB	364
AAK1	1019
AAMDC	3
AAMP	77
AANAT	11
AAR2	113
AARD	0
AARS	280
AARS2	93
AARSD1	0
AASDH	92
AASDHPPT	85
AASS	51
AATBC	29
AATF	447
AATK	123
AATK_AS1	0
ABALON	100
ABAT	62
ABCA1	1934
ABCA10	9
ABCA11P	23
ABCA12	0
ABCA13	22
ABCA17P	0
ABCA2	888
ABCA3	16
ABCA4	1
ABCA5	221
ABCA6	8
ABCA7	860
ABCA8	0
ABCA9	1
ABCA9_AS1	0
ABCB1	139
ABCB10	355
ABCB11	0
ABCB4	8
ABCB5	41
ABCB6	22
ABCB7	220
ABCB8	47
ABCB9	15
ABCC1	544
ABCC10	69
ABCC11	0
ABCC12	0
ABCC13	96
ABCC2	38
ABCC3	40
ABCC4	915
ABCC5	113
ABCC5_AS1	0
ABCC6	8
ABCC6P1	0
ABCC6P2	0
ABCC8	2
ABCC9	0
ABCD1	71
ABCD2	64
ABCD3	97
ABCD4	91
ABCE1	566
ABCF1	636
ABCF2	65
ABCF3	189
ABCG1	237
ABCG2	299
ABCG4	0
ABCG5	0
ABCG8	1
ABHD1	8
ABHD10	112
ABHD11	11
ABHD11_AS1	0
ABHD12	66
ABHD12B	2
ABHD13	360
ABHD14A	20
ABHD14A_ACY1	0
ABHD14B	74
ABHD15	31
ABHD16A	267
ABHD16B	14
ABHD17A	259
ABHD17B	76
ABHD17C	2
ABHD2	1157
ABHD3	183
ABHD4	111
ABHD5	160
ABHD6	9
ABHD8	31
ABI1	1205
ABI2	175
ABI3	33
ABI3BP	23
ABL1	109
ABL2	229
ABLIM1	853
ABLIM2	5
ABLIM3	41
ABO	0
ABR	318
ABRA	0
ABRACL	41
ABT1	220
ABTB1	461
ABTB2	40
ACAA1	368
ACAA2	59
ACACA	220
ACACB	63
ACAD10	54
ACAD11	29
ACAD8	61
ACAD9	101
ACADL	0
ACADM	282
ACADS	63
ACADSB	65
ACADVL	648
ACAN	9
ACAP1	838
ACAP2	1529
ACAP3	130
ACAT1	92
ACAT2	47
ACBD3	419
ACBD4	40
ACBD5	142
ACBD6	293
ACBD7	5
ACCS	24
ACCSL	6
ACD	13
ACE	22
ACE2	0
ACER1	4
ACER2	46
ACER3	184
ACHE	14
ACIN1	939
ACKR1	48
ACKR2	12
ACKR3	5
ACKR4	5
ACLY	325
ACMSD	4
ACO1	40
ACO2	194
ACOT1	3
ACOT11	6
ACOT12	2
ACOT13	111
ACOT2	36
ACOT4	2
ACOT6	0
ACOT7	21
ACOT8	59
ACOT9	153
ACOX1	186
ACOX2	3
ACOX3	11
ACOXL	4
ACP1	415
ACP2	54
ACP5	48
ACP6	12
ACPP	61
ACPT	5
ACR	0
ACRBP	136
ACRC	54
ACRV1	3
ACSBG1	8
ACSBG2	1
ACSF2	22
ACSF3	97
ACSL1	5984
ACSL3	395
ACSL4	300
ACSL5	225
ACSL6	131
ACSM1	3
ACSM2A	0
ACSM2B	0
ACSM3	19
ACSM4	0
ACSM5	0
ACSM6	2
ACSS1	91
ACSS2	93
ACSS3	0
ACTA1	0
ACTA2	52
ACTA2_AS1	12
ACTB	12338
ACTBL2	0
ACTC1	0
ACTG1	2267
ACTG1P17	5
ACTG1P20	37
ACTG1P4	0
ACTG2	0
ACTL10	6
ACTL6A	52
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	1
ACTN1	567
ACTN1_AS1	1
ACTN2	0
ACTN3	3
ACTN4	601
ACTR10	262
ACTR1A	341
ACTR1B	252
ACTR2	1037
ACTR3	2147
ACTR3B	53
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	13
ACTR5	82
ACTR6	174
ACTR8	78
ACTRT1	0
ACTRT2	0
ACTRT3	3
ACVR1	61
ACVR1B	255
ACVR1C	38
ACVR2A	211
ACVR2B	28
ACVR2B_AS1	1
ACVRL1	17
ACY1	5
ACY3	2
ACYP1	15
ACYP2	28
ADA	127
ADAD1	0
ADAD2	0
ADAL	384
ADAM10	637
ADAM11	1
ADAM12	26
ADAM15	145
ADAM17	822
ADAM18	0
ADAM19	460
ADAM1A	11
ADAM2	0
ADAM20	4
ADAM20P1	7
ADAM21	0
ADAM21P1	0
ADAM22	42
ADAM23	16
ADAM28	186
ADAM29	0
ADAM30	0
ADAM32	24
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	2313
ADAM9	305
ADAMDEC1	3
ADAMTS1	6
ADAMTS10	94
ADAMTS12	0
ADAMTS13	14
ADAMTS14	9
ADAMTS15	0
ADAMTS16	0
ADAMTS17	51
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	1
ADAMTS20	0
ADAMTS3	13
ADAMTS4	5
ADAMTS5	0
ADAMTS6	25
ADAMTS7	0
ADAMTS7P1	6
ADAMTS8	2
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	251
ADAMTSL4_AS1	100
ADAMTSL5	16
ADAP1	186
ADAP2	97
ADAR	3383
ADARB1	141
ADARB2	11
ADARB2_AS1	0
ADAT1	124
ADAT2	61
ADAT3	15
ADCK1	8
ADCK2	32
ADCK3	187
ADCK4	45
ADCK5	6
ADCY1	11
ADCY10	18
ADCY10P1	109
ADCY2	0
ADCY3	39
ADCY4	40
ADCY5	2
ADCY6	5
ADCY7	834
ADCY8	0
ADCY9	101
ADCYAP1	0
ADCYAP1R1	0
ADD1	511
ADD2	64
ADD3	1126
ADD3_AS1	7
ADGB	0
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	27
ADGRA3	40
ADGRB1	2
ADGRB2	1
ADGRB3	0
ADGRD1	3
ADGRE1	218
ADGRE2	546
ADGRE3	56
ADGRE4P	14
ADGRE5	6511
ADGRF1	0
ADGRF2	4
ADGRF3	22
ADGRF4	0
ADGRF5	0
ADGRG1	58
ADGRG2	4
ADGRG3	678
ADGRG4	0
ADGRG5	35
ADGRG6	0
ADGRG7	0
ADGRL1	44
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	155
ADH6	0
ADH7	0
ADHFE1	25
ADI1	122
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	5469
ADIPOR2	755
ADIRF	2
ADK	224
ADM	529
ADM2	2
ADM5	10
ADNP	660
ADNP_AS1	21
ADNP2	570
ADO	94
ADORA1	0
ADORA2A	133
ADORA2A_AS1	632
ADORA2B	11
ADORA3	0
ADPGK	641
ADPGK_AS1	27
ADPRH	37
ADPRHL1	0
ADPRHL2	65
ADPRM	169
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	2
ADRA2B	1
ADRA2C	0
ADRB1	3
ADRB2	69
ADRB3	0
ADRBK1	1181
ADRBK2	296
ADRM1	137
ADSL	178
ADSS	288
ADSSL1	3
ADTRP	68
AEBP1	24
AEBP2	356
AEN	331
AES	495
AFAP1	36
AFAP1_AS1	4
AFAP1L1	2
AFAP1L2	19
AFF1	2530
AFF2	72
AFF3	108
AFF4	2050
AFG3L1P	115
AFG3L2	303
AFM	0
AFMID	8
AFP	0
AFTPH	866
AGA	44
AGAP1	36
AGAP1_IT1	0
AGAP11	0
AGAP2	121
AGAP2_AS1	2
AGAP3	50
AGAP4	92
AGAP5	125
AGAP6	74
AGAP7P	51
AGAP9	80
AGBL1	0
AGBL1_AS1	0
AGBL2	16
AGBL3	24
AGBL4	0
AGBL4_IT1	0
AGBL5	109
AGBL5_AS1	0
AGER	115
AGFG1	1970
AGFG2	20
AGGF1	1404
AGK	131
AGL	109
AGMAT	17
AGMO	1
AGO1	424
AGO2	1686
AGO3	193
AGO4	432
AGPAT1	55
AGPAT2	62
AGPAT3	231
AGPAT4	146
AGPAT4_IT1	10
AGPAT5	97
AGPS	265
AGR2	0
AGR3	0
AGRN	81
AGRP	0
AGT	0
AGTPBP1	2507
AGTR1	3
AGTR2	0
AGTRAP	134
AGXT	0
AGXT2	0
AHCTF1	1631
AHCTF1P1	8
AHCY	58
AHCYL1	125
AHCYL2	42
AHDC1	59
AHI1	229
AHNAK	25000
AHNAK2	8
AHR	3069
AHRR	2
AHSA1	147
AHSA2	284
AHSG	0
AHSP	223
AICDA	0
AIDA	306
AIF1	570
AIF1L	0
AIFM1	70
AIFM2	13
AIFM3	29
AIG1	87
AIM1	2014
AIM1L	3
AIM2	28
AIMP1	375
AIMP2	2
AIP	157
AIPL1	0
AIRE	2
AIRN	39
AJAP1	1
AJUBA	2
AK1	63
AK2	261
AK3	141
AK4	8
AK5	40
AK6	78
AK7	9
AK8	1
AK9	131
AKAP1	43
AKAP10	276
AKAP11	307
AKAP12	5
AKAP13	4145
AKAP14	2
AKAP17A	957
AKAP2	0
AKAP3	2
AKAP4	0
AKAP5	47
AKAP6	47
AKAP7	1731
AKAP8	632
AKAP8L	385
AKAP9	2044
AKIP1	20
AKIRIN1	863
AKIRIN2	384
AKNA	1998
AKNAD1	0
AKR1A1	74
AKR1B1	73
AKR1B10	0
AKR1B15	0
AKR1C1	1
AKR1C2	2
AKR1C3	12
AKR1C4	0
AKR1C6P	6
AKR1C8P	6
AKR1D1	0
AKR1E2	69
AKR7A2	23
AKR7A2P1	2
AKR7A3	3
AKR7L	4
AKT1	433
AKT1S1	66
AKT2	555
AKT3	376
AKTIP	73
ALAD	84
ALAS1	223
ALAS2	6282
ALB	0
ALCAM	127
ALDH16A1	102
ALDH18A1	72
ALDH1A1	15
ALDH1A2	0
ALDH1A3	0
ALDH1B1	6
ALDH1L1	0
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	8
ALDH2	95
ALDH3A1	0
ALDH3A2	46
ALDH3B1	65
ALDH3B2	0
ALDH4A1	30
ALDH5A1	85
ALDH6A1	27
ALDH7A1	6
ALDH8A1	8
ALDH9A1	100
ALDOA	1542
ALDOB	1
ALDOC	20
ALG1	29
ALG10	46
ALG10B	28
ALG11	42
ALG12	102
ALG13	334
ALG14	14
ALG1L	0
ALG1L2	3
ALG1L9P	5
ALG2	117
ALG3	27
ALG5	104
ALG6	115
ALG8	68
ALG9	165
ALK	17
ALKBH1	48
ALKBH2	17
ALKBH3	54
ALKBH3_AS1	6
ALKBH4	47
ALKBH5	486
ALKBH6	21
ALKBH7	80
ALKBH8	74
ALLC	0
ALMS1	777
ALMS1_IT1	11
ALMS1P	11
ALOX12	25
ALOX12_AS1	10
ALOX12B	2
ALOX12P2	10
ALOX15	0
ALOX15B	0
ALOX15P1	5
ALOX5	888
ALOX5AP	264
ALOXE3	1
ALPI	0
ALPK1	346
ALPK2	3
ALPK3	39
ALPL	406
ALPP	0
ALPPL2	0
ALS2	93
ALS2CL	46
ALS2CR11	11
ALS2CR12	4051
ALX1	0
ALX3	1
ALX4	0
ALYREF	180
AMACR	1
AMBN	0
AMBP	1
AMBRA1	312
AMD1	1102
AMDHD1	0
AMDHD2	97
AMELX	0
AMELY	0
AMER1	49
AMER2	0
AMER3	0
AMFR	591
AMH	2
AMHR2	0
AMICA1	475
AMIGO1	18
AMIGO2	63
AMIGO3	39
AMMECR1	239
AMMECR1L	103
AMN	7
AMN1	48
AMOT	7
AMOTL1	17
AMOTL2	0
