	gene_id_NP51_R1_
ADAMTSL4	119
ADAMTSL4_AS1	18
ADAMTSL5	10
ADAP1	12
ADAP2	5
ADAR	103
ADARB1	15
ADARB2	64
ADARB2_AS1	0
ADAT1	13
ADAT2	2
ADAT3	5
ADCK1	28
ADCK2	1466
ADCK3	10
ADCK4	12
ADCK5	10
ADCY1	2
ADCY10	3
ADCY10P1	9
ADCY2	6
ADCY3	15
ADCY4	3
ADCY5	15
ADCY6	9
ADCY7	15
ADCY8	64
ADCY9	23
ADCYAP1	1
ADCYAP1R1	2
ADD1	64
ADD2	1
ADD3	26
ADD3_AS1	1
ADGB	15
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	14
ADGRA3	4
ADGRB1	28
ADGRB2	2
ADGRB3	1
ADGRD1	0
ADGRE1	4
ADGRE2	111
ADGRE3	16
ADGRE4P	1
ADGRE5	55
ADGRF1	8
ADGRF2	0
ADGRF3	5
ADGRF4	0
ADGRF5	2
ADGRG1	18
ADGRG2	0
ADGRG3	80
ADGRG4	0
ADGRG5	2
ADGRG6	6
ADGRG7	1
ADGRL1	8
ADGRL2	7
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	4
ADH1A	1
ADH1B	0
ADH1C	31
ADH4	0
ADH5	14
ADH6	0
ADH7	19
ADHFE1	2
ADI1	20
ADIG	0
ADIPOQ	1
ADIPOQ_AS1	0
ADIPOR1	49
ADIPOR2	21
ADIRF	4
ADK	2
ADM	116
ADM2	25
ADM5	1
ADNP	26
ADNP_AS1	2
ADNP2	20
ADO	10
ADORA1	10
ADORA2A	6
ADORA2A_AS1	13
ADORA2B	5
ADORA3	0
ADPGK	7
ADPGK_AS1	2
ADPRH	94
ADPRHL1	27
ADPRHL2	9
ADPRM	0
ADRA1A	4
ADRA1B	3
ADRA1D	1
ADRA2A	1
ADRA2B	6
ADRA2C	0
ADRB1	12
ADRB2	12
ADRB3	1
ADRBK1	56
ADRBK2	13
ADRM1	32
ADSL	4
ADSS	13
ADSSL1	2
ADTRP	3
AEBP1	18
AEBP2	44
AEN	3
AES	103
AFAP1	42
AFAP1_AS1	3
AFAP1L1	3
AFAP1L2	5
AFF1	68
AFF2	14
AFF3	1
AFF4	105
AFG3L1P	4
AFG3L2	7
AFM	1
AFMID	6
AFP	0
AFTPH	25
AGA	0
AGAP1	35
AGAP1_IT1	0
AGAP11	2
AGAP2	13
AGAP2_AS1	0
AGAP3	79
AGAP4	5
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	3
AGBL1	0
AGBL1_AS1	1
AGBL2	21
AGBL3	3
AGBL4	1
AGBL4_IT1	0
AGBL5	31
AGBL5_AS1	0
AGER	6
AGFG1	13
AGFG2	22
AGGF1	12
AGK	16
AGL	3
AGMAT	2
AGMO	0
AGO1	30
AGO2	53
AGO3	14
AGO4	29
AGPAT1	13
AGPAT2	7
AGPAT3	24
AGPAT4	6
AGPAT4_IT1	2
AGPAT5	4
AGPS	8
AGR2	23
AGR3	1
AGRN	41
AGRP	0
AGT	0
AGTPBP1	37
AGTR1	1
AGTR2	0
AGTRAP	14
AGXT	0
AGXT2	2
AHCTF1	32
AHCTF1P1	1
AHCY	15
AHCYL1	39
AHCYL2	10
AHDC1	41
AHI1	9
AHNAK	278
AHNAK2	81
AHR	30
AHRR	6
AHSA1	83
AHSA2	16
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	22
AIF1L	37
AIFM1	9
AIFM2	10
AIFM3	1
AIG1	6
AIM1	48
AIM1L	20
AIM2	3
AIMP1	3
AIMP2	4
AIP	4
AIPL1	1
AIRE	43
AIRN	20
AJAP1	1
AJUBA	1
AK1	33
AK2	8
AK3	8
AK4	1
AK5	0
AK6	2
AK7	46
AK8	8
AK9	64
AKAP1	3
AKAP10	7
AKAP11	5
AKAP12	12
AKAP13	146
AKAP14	22
AKAP17A	47
AKAP2	0
AKAP3	2
AKAP4	1
AKAP5	7
AKAP6	13
AKAP7	1
AKAP8	16
AKAP8L	30
AKAP9	100
AKIP1	2
AKIRIN1	30
AKIRIN2	59
AKNA	145
AKNAD1	0
AKR1A1	15
AKR1B1	5
AKR1B10	6
AKR1B15	0
AKR1C1	5
AKR1C2	8
AKR1C3	0
AKR1C4	1
AKR1C6P	0
AKR1C8P	2
AKR1D1	0
AKR1E2	0
AKR7A2	7
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	22
AKT1S1	19
AKT2	16
AKT3	0
AKTIP	4
ALAD	19
ALAS1	52
ALAS2	0
ALB	0
ALCAM	70
ALDH16A1	6
ALDH18A1	12
ALDH1A1	149
ALDH1A2	3
ALDH1A3	26
ALDH1B1	1
ALDH1L1	15
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	2
ALDH2	23
ALDH3A1	42
ALDH3A2	18
ALDH3B1	62
ALDH3B2	6
ALDH4A1	0
ALDH5A1	2
ALDH6A1	2
ALDH7A1	2
ALDH8A1	0
ALDH9A1	4
ALDOA	251
ALDOB	0
ALDOC	5
ALG1	5
ALG10	0
ALG10B	1
ALG11	0
ALG12	4
ALG13	21
ALG14	3
ALG1L	2
ALG1L2	0
ALG1L9P	1
ALG2	4
ALG3	2
ALG5	0
ALG6	1
ALG8	2
ALG9	2
ALK	2
ALKBH1	2
ALKBH2	9
ALKBH3	0
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	40
ALKBH6	0
ALKBH7	5
ALKBH8	0
ALLC	0
ALMS1	40
ALMS1_IT1	0
ALMS1P	1
ALOX12	18
ALOX12_AS1	1
ALOX12B	0
ALOX12P2	6
ALOX15	167
ALOX15B	3
ALOX15P1	0
ALOX5	52
ALOX5AP	35
ALOXE3	2
ALPI	0
ALPK1	14
ALPK2	0
ALPK3	8
ALPL	137
ALPP	0
ALPPL2	0
ALS2	9
ALS2CL	40
ALS2CR11	0
ALS2CR12	13
ALX1	0
ALX3	0
ALX4	5
ALYREF	5
AMACR	3
AMBN	0
AMBP	154
AMBRA1	13
AMD1	17
AMDHD1	0
AMDHD2	76
AMELX	0
AMELY	0
AMER1	3
AMER2	0
AMER3	0
AMFR	1
AMH	7
AMHR2	0
AMICA1	50
AMIGO1	1
AMIGO2	1
AMIGO3	0
AMMECR1	3
AMMECR1L	7
AMN	4
AMN1	10
AMOT	12
AMOTL1	8
AMOTL2	15
AMPD1	1
AMPD2	26
AMPD3	76
AMPH	1
AMT	5
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	1
AMY2B	0
AMZ1	16
AMZ2	9
AMZ2P1	3
ANAPC1	2
ANAPC10	3
ANAPC11	7
ANAPC13	9
ANAPC15	3
ANAPC16	51
ANAPC1P1	0
ANAPC2	14
ANAPC4	5
ANAPC5	9
ANAPC7	8
ANG	0
ANGEL1	4
ANGEL2	5
ANGPT1	4
ANGPT2	2
ANGPT4	2
ANGPTL1	0
ANGPTL2	1
ANGPTL3	1
ANGPTL4	2
ANGPTL5	3
ANGPTL6	2
ANGPTL7	0
ANHX	0
ANK1	1
ANK2	8
ANK3	69
ANKAR	0
ANKDD1A	17
ANKDD1B	5
ANKEF1	2
ANKFN1	4
ANKFY1	19
ANKH	2
ANKHD1	1
ANKHD1_EIF4EBP3	1
ANKIB1	7
ANKK1	5
ANKLE1	1
ANKLE2	20
ANKMY1	31
ANKMY2	1
ANKRA2	5
ANKRD1	0
ANKRD10	7
ANKRD11	157
ANKRD12	184
ANKRD13A	27
ANKRD13B	4
ANKRD13C	10
ANKRD13D	30
ANKRD16	7
ANKRD17	87
ANKRD18A	9
ANKRD18B	4
ANKRD18DP	0
ANKRD19P	0
ANKRD2	4
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	4
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	3
ANKRD22	0
ANKRD23	4
ANKRD24	6
ANKRD26	47
ANKRD26P1	0
ANKRD26P3	1
ANKRD27	10
ANKRD28	8
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	3
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	4
ANKRD33B	14
ANKRD34A	1
ANKRD34B	3
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	21
ANKRD36	14
ANKRD36B	8
ANKRD36BP1	1
ANKRD36BP2	1
ANKRD36C	32
ANKRD37	6
ANKRD39	0
ANKRD40	9
ANKRD42	48
ANKRD44	15
ANKRD44_IT1	1
ANKRD45	11
ANKRD46	0
ANKRD49	2
ANKRD50	5
ANKRD52	15
ANKRD53	1
ANKRD54	8
ANKRD55	1
ANKRD6	4
ANKRD60	1
ANKRD61	1
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	9
ANKRD66	8
ANKRD7	0
ANKRD9	7
ANKS1A	32
ANKS1B	0
ANKS3	4
ANKS4B	0
ANKS6	7
ANKUB1	5
ANKZF1	24
ANLN	5
ANO1	2
ANO1_AS2	0
ANO10	3
ANO2	3
ANO3	0
ANO4	0
ANO5	274
ANO6	17
ANO7	3
ANO8	5
ANO9	2
ANOS1	2
ANP32A	438
ANP32A_IT1	8
ANP32AP1	0
ANP32B	51
ANP32C	0
ANP32D	0
ANP32E	85
ANPEP	118
ANTXR1	7
ANTXR2	36
ANTXRL	3
ANTXRLP1	0
ANXA1	274
ANXA10	0
ANXA11	121
ANXA13	0
ANXA2	104
ANXA2P1	0
ANXA2P2	2
ANXA2P3	0
ANXA2R	1
ANXA3	16
ANXA4	11
ANXA5	45
ANXA6	15
ANXA7	23
ANXA8	0
ANXA8L1	0
ANXA9	3
AOAH	14
AOAH_IT1	0
AOC1	0
AOC2	1
AOC3	0
AOC4P	0
AOX1	1
AOX2P	1
AP1AR	9
AP1B1	21
AP1B1P1	1
AP1G1	27
AP1G2	6
AP1M1	11
AP1M2	20
AP1S1	3
AP1S2	1
AP1S3	18
AP2A1	22
AP2A2	17
AP2B1	44
AP2M1	23
AP2S1	3
AP3B1	49
AP3B2	23
AP3D1	143
AP3M1	4
AP3M2	5
AP3S1	3
AP3S2	1
AP4B1	7
AP4B1_AS1	1
AP4E1	4
AP4M1	5
AP4S1	10
AP5B1	40
AP5M1	3
AP5S1	16
AP5Z1	86
APAF1	13
APBA1	17
APBA2	1
APBA3	4
APBB1	11
APBB1IP	55
APBB2	4
APBB3	34
APC	27
APC2	28
APCDD1	22
APCDD1L	3
APCDD1L_AS1	5
APCS	0
APEH	14
APELA	0
APEX1	10
APEX2	2
APH1A	10
APH1B	4
API5	12
APIP	0
APITD1	0
APITD1_CORT	0
APLF	2
APLN	1
APLNR	0
APLP1	8
APLP2	254
APMAP	18
APOA1	1
APOA1_AS	1
APOA1BP	0
APOA2	4
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	9
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	2
APOBEC3C	0
APOBEC3D	2
APOBEC3F	6
APOBEC3G	6
APOBEC3H	1
APOBEC4	14
APOBR	332
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	1
APOE	32
APOF	0
APOH	0
APOL1	161
APOL2	25
APOL3	8
APOL4	4
APOL5	3
APOL6	43
APOLD1	9
APOM	1
APOO	6
APOOL	4
APOOP5	0
APOPT1	5
APP	47
APPBP2	8
APPL1	17
APPL2	7
APRT	2
APTR	12
APTX	8
AQP1	3
AQP10	0
AQP11	4
AQP12A	0
AQP12B	0
AQP2	0
AQP3	88
AQP4	2
AQP4_AS1	0
AQP5	29
AQP6	1
AQP7	2
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	309
AQR	9
AR	8
ARAF	10
ARAP1	306
ARAP2	17
ARAP3	48
ARC	2
ARCN1	46
AREG	0
AREL1	19
ARF1	61
ARF3	51
ARF4	27
ARF5	8
ARF6	52
ARFGAP1	9
ARFGAP2	19
ARFGAP3	462
ARFGEF1	29
ARFGEF2	21
ARFGEF3	39
ARFIP1	10
ARFIP2	5
ARFRP1	14
ARG1	0
ARG2	3
ARGFX	0
ARGFXP2	5
ARGLU1	93
ARHGAP1	27
ARHGAP10	6
ARHGAP11A	4
ARHGAP11B	0
ARHGAP12	12
ARHGAP15	11
ARHGAP17	7
ARHGAP18	40
ARHGAP19	5
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	71
ARHGAP22	1
ARHGAP23	21
ARHGAP24	6
ARHGAP25	114
ARHGAP26	256
ARHGAP26_AS1	3
ARHGAP26_IT1	5
ARHGAP27	56
ARHGAP28	1
ARHGAP29	4
ARHGAP30	158
ARHGAP31	6
ARHGAP31_AS1	0
ARHGAP32	43
ARHGAP33	6
ARHGAP35	30
ARHGAP36	10
ARHGAP39	26
ARHGAP4	32
ARHGAP40	2
ARHGAP42	5
ARHGAP44	22
ARHGAP5	28
ARHGAP5_AS1	2
ARHGAP6	6
ARHGAP8	0
ARHGAP9	83
ARHGDIA	169
ARHGDIB	67
ARHGDIG	16
ARHGEF1	69
ARHGEF10	4
ARHGEF10L	6
ARHGEF11	52
ARHGEF12	38
ARHGEF15	7
ARHGEF16	8
ARHGEF17	16
ARHGEF18	34
ARHGEF19	3
ARHGEF2	91
ARHGEF25	1
ARHGEF26	12
ARHGEF26_AS1	0
ARHGEF28	24
ARHGEF3	7
ARHGEF3_AS1	0
ARHGEF33	2
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	6
ARHGEF38	3
ARHGEF38_IT1	1
ARHGEF39	2
ARHGEF4	7
ARHGEF40	20
ARHGEF5	8
ARHGEF6	5
ARHGEF7	23
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	2
ARHGEF9_IT1	0
ARID1A	94
ARID1B	30
ARID2	14
ARID3A	23
ARID3B	23
ARID3C	0
ARID4A	35
ARID4B	101
ARID5A	33
ARID5B	47
ARIH1	91
ARIH2	11
ARIH2OS	0
ARL1	24
ARL10	0
ARL11	15
ARL13A	0
ARL13B	3
ARL14	0
ARL14EP	3
ARL14EPL	0
ARL15	1
ARL16	4
ARL17A	0
ARL17B	0
ARL2	2
ARL2_SNX15	0
ARL2BP	5
ARL3	26
ARL4A	8
ARL4C	29
ARL4D	2
ARL5A	49
ARL5B	20
ARL5C	0
ARL6	6
ARL6IP1	30
ARL6IP4	108
ARL6IP5	10
ARL6IP6	4
ARL8A	26
ARL8B	23
ARL9	1
ARMC1	2
ARMC10	2
ARMC12	0
ARMC2	29
ARMC2_AS1	3
ARMC3	38
ARMC4	18
ARMC5	12
ARMC6	5
ARMC7	7
ARMC8	4
ARMC9	16
ARMCX1	1
ARMCX2	4
ARMCX3	29
ARMCX4	3
ARMCX5	1
ARMCX5_GPRASP2	0
ARMCX6	3
ARMS2	1
ARMT1	2
ARNT	14
ARNT2	1
ARNTL	4
ARNTL2	13
ARNTL2_AS1	0
ARPC1A	17
ARPC1B	43
ARPC2	69
ARPC3	52
ARPC4	14
ARPC4_TTLL3	0
ARPC5	92
ARPC5L	9
ARPIN	10
ARPP19	16
ARPP21	0
ARR3	0
ARRB1	16
ARRB2	150
ARRDC1	21
ARRDC1_AS1	1
ARRDC2	24
ARRDC3	22
ARRDC3_AS1	1
ARRDC4	12
ARRDC5	1
ARSA	21
ARSB	1
ARSD	8
ARSE	1
ARSF	0
ARSG	4
ARSH	0
ARSI	63
ARSJ	2
ARSK	0
ART1	6
ART3	0
ART4	0
ART5	2
ARTN	0
ARV1	2
ARVCF	10
ARX	3
AS3MT	0
ASAH1	185
ASAH2	0
ASAH2B	0
ASAP1	124
ASAP1_IT1	3
ASAP1_IT2	1
ASAP2	14
ASAP3	2
ASB1	8
ASB10	0
ASB11	2
ASB12	0
ASB13	1
ASB14	2
ASB15	0
ASB16	5
ASB16_AS1	1
ASB17	0
ASB18	1
ASB2	2
ASB3	0
ASB4	0
ASB5	0
ASB6	8
ASB7	8
ASB8	1
ASB9	0
ASB9P1	1
ASCC1	5
ASCC2	42
ASCC3	11
ASCL1	9
ASCL2	44
ASCL3	1
ASCL4	2
ASCL5	1
ASF1A	3
ASF1B	2
ASGR1	43
ASGR2	2
ASH1L	57
ASH1L_AS1	5
ASH2L	13
ASIC1	1
ASIC2	3
ASIC3	2
ASIC4	0
ASIC5	0
ASIP	2
ASL	5
ASMT	1
ASMTL	12
ASMTL_AS1	8
ASNA1	9
ASNS	1
ASNSD1	4
ASPA	0
ASPDH	0
ASPG	5
ASPH	187
ASPHD1	0
ASPHD2	1
ASPM	1
ASPN	0
ASPRV1	4
ASPSCR1	1
ASRGL1	8
ASS1	12
ASTE1	0
ASTL	4
ASTN1	2
ASTN2	4
ASTN2_AS1	0
ASUN	7
ASXL1	12
ASXL2	30
ASXL3	1
ASZ1	0
ATAD1	3
ATAD2	69
ATAD2B	9
ATAD3A	16
ATAD3B	0
ATAD3C	0
ATAD5	5
ATAT1	6
ATCAY	0
ATE1	6
ATE1_AS1	0
ATF1	5
ATF2	14
ATF3	32
ATF4	62
ATF5	12
ATF6	24
ATF6B	26
ATF7	13
ATF7IP	23
ATF7IP2	2
ATG10	19
ATG101	14
ATG12	5
ATG13	14
ATG14	16
ATG16L1	12
ATG16L2	87
ATG2A	215
ATG2B	12
ATG3	69
ATG4A	3
ATG4B	7
ATG4C	0
ATG4D	4
ATG5	5
ATG7	27
ATG9A	51
ATG9B	29
ATHL1	77
ATIC	7
ATL1	1
ATL2	6
ATL3	31
ATM	19
ATMIN	9
ATN1	34
ATOH1	0
ATOH7	6
ATOH8	2
ATOX1	1
ATP10A	6
ATP10B	4
ATP10D	5
ATP11A	38
ATP11A_AS1	3
ATP11AUN	2
ATP11B	17
ATP11C	8
ATP12A	11
ATP13A1	8
ATP13A2	11
ATP13A3	46
ATP13A4	4
ATP13A4_AS1	0
ATP13A5	1
ATP13A5_AS1	0
ATP1A1	87
ATP1A1_AS1	1
ATP1A2	0
ATP1A3	108
ATP1A4	22
ATP1B1	41
ATP1B2	4
ATP1B3	4
ATP1B4	3
ATP2A1	2
ATP2A1_AS1	0
ATP2A2	496
ATP2A3	27
ATP2B1	99
ATP2B2	1
ATP2B2_IT2	0
ATP2B3	18
ATP2B4	34
ATP2C1	18
ATP2C2	33
ATP4A	3
ATP4B	3
ATP5A1	17
ATP5B	32
ATP5C1	8
ATP5D	16
ATP5E	1
ATP5EP2	0
ATP5F1	4
ATP5G1	0
ATP5G2	23
ATP5G3	6
ATP5H	10
ATP5I	16
ATP5J	7
ATP5J2	3
ATP5J2_PTCD1	0
ATP5L	22
ATP5L2	0
ATP5O	7
ATP5S	2
ATP5SL	5
ATP6AP1	29
ATP6AP1L	0
ATP6AP2	40
ATP6V0A1	44
ATP6V0A2	10
ATP6V0A4	12
ATP6V0B	14
ATP6V0C	180
ATP6V0CP3	0
ATP6V0D1	87
ATP6V0D2	0
ATP6V0E1	27
ATP6V0E2	4
ATP6V0E2_AS1	0
ATP6V1A	44
ATP6V1B1	8
ATP6V1B1_AS1	0
ATP6V1B2	285
ATP6V1C1	54
ATP6V1C2	2
ATP6V1D	48
ATP6V1E1	56
ATP6V1E2	0
ATP6V1F	25
ATP6V1G1	31
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	6
ATP7A	6
ATP7B	8
ATP8A1	9
ATP8A2	0
ATP8B1	19
ATP8B2	39
ATP8B3	10
ATP8B4	4
ATP8B5P	0
ATP9A	25
ATP9B	4
ATPAF1	3
ATPAF2	3
ATPIF1	73
ATR	13
ATRAID	1
ATRIP	4
ATRN	13
ATRNL1	2
ATRX	84
ATXN1	79
ATXN10	15
ATXN1L	17
ATXN2	36
ATXN2L	52
ATXN3	7
ATXN3L	0
ATXN7	26
ATXN7L1	7
ATXN7L2	0
ATXN7L3	26
ATXN7L3B	20
ATXN8OS	0
AUH	13
AUNIP	1
AUP1	6
AURKA	12
AURKAIP1	30
AURKAPS1	3
AURKB	0
AURKC	0
AUTS2	26
AVEN	2
AVIL	1
AVL9	15
AVP	0
AVPI1	8
AVPR1A	2
AVPR1B	0
AVPR2	1
AWAT1	0
AWAT2	1
AXDND1	61
AXIN1	29
AXIN2	4
AXL	6
AZGP1	3
AZGP1P1	0
AZI2	5
AZIN1	62
AZIN1_AS1	5
AZIN2	2
AZU1	7
B2M	781
B3GALNT1	0
B3GALNT2	8
B3GALT1	0
B3GALT2	2
B3GALT4	3
B3GALT5	2
B3GALT5_AS1	10
B3GALT6	7
B3GAT1	0
B3GAT2	0
B3GAT3	3
B3GLCT	4
B3GNT2	11
B3GNT3	7
B3GNT4	0
B3GNT5	34
B3GNT6	7
B3GNT7	11
B3GNT8	22
B3GNT9	14
B3GNTL1	8
B4GALNT1	1
B4GALNT2	0
B4GALNT3	9
B4GALNT4	14
B4GALT1	29
B4GALT1_AS1	1
B4GALT2	4
B4GALT3	6
B4GALT4	10
B4GALT4_AS1	0
B4GALT5	79
B4GALT6	1
B4GALT7	6
B4GAT1	1
B9D1	6
B9D2	8
BAALC	1
BAALC_AS1	0
BAALC_AS2	1
BAAT	0
BABAM1	10
BACE1	5
BACE1_AS	0
BACE2	12
BACH1	105
BACH1_IT2	3
BACH2	1
BAD	3
BAG1	36
BAG2	4
BAG3	56
BAG4	6
BAG5	10
BAG6	67
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	16
BAHD1	8
BAIAP2	35
BAIAP2_AS1	20
BAIAP2L1	52
BAIAP2L2	0
BAIAP3	34
BAK1	4
BAMBI	16
BANCR	0
BANF1	1
BANF2	0
BANK1	2
BANP	19
BAP1	22
BARD1	0
BARHL1	1
BARHL2	0
BARX1	0
BARX2	7
BASP1	571
BASP1P1	2
BATF	13
BATF2	2
BATF3	1
BAX	26
BAZ1A	123
BAZ1B	50
BAZ2A	122
BAZ2B	84
BBC3	28
BBIP1	0
BBOX1	3
BBOX1_AS1	3
BBS1	16
BBS10	1
BBS12	2
BBS2	3
BBS4	9
BBS5	5
BBS7	3
BBS9	8
BBX	31
BCAM	5
BCAN	1
BCAP29	2
BCAP31	58
BCAR1	11
BCAR3	8
BCAR4	0
BCAS1	36
BCAS2	13
BCAS3	11
BCAS4	3
BCAT1	7
BCAT2	3
BCCIP	25
BCDIN3D	0
BCDIN3D_AS1	1
BCHE	0
BCKDHA	15
BCKDHB	0
BCKDK	11
BCL10	9
