	gene_id_WB30_
ACSS1	49
ACSS2	28
ACSS3	0
ACTA1	1
ACTA2	70
ACTA2_AS1	1
ACTB	9906
ACTBL2	0
ACTC1	0
ACTG1	1288
ACTG1P17	0
ACTG1P20	18
ACTG1P4	2
ACTG2	0
ACTL10	1
ACTL6A	9
ACTL6B	0
ACTL7A	2
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	1044
ACTN1_AS1	2
ACTN2	0
ACTN3	1
ACTN4	287
ACTR10	140
ACTR1A	197
ACTR1B	59
ACTR2	593
ACTR3	833
ACTR3B	66
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3
ACTR5	16
ACTR6	53
ACTR8	50
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	55
ACVR1B	102
ACVR1C	3
ACVR2A	93
ACVR2B	11
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	2
ACYP2	2
ADA	10
ADAD1	0
ADAD2	1
ADAL	106
ADAM10	237
ADAM11	0
ADAM12	1
ADAM15	49
ADAM17	292
ADAM18	0
ADAM19	216
ADAM1A	7
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	16
ADAM23	0
ADAM28	26
ADAM29	0
ADAM30	0
ADAM32	25
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	2655
ADAM9	217
ADAMDEC1	1
ADAMTS1	2
ADAMTS10	13
ADAMTS12	0
ADAMTS13	0
ADAMTS14	3
ADAMTS15	2
ADAMTS16	2
ADAMTS17	11
ADAMTS18	1
ADAMTS19	1
ADAMTS19_AS1	0
ADAMTS2	7
ADAMTS20	0
ADAMTS3	17
ADAMTS4	2
ADAMTS5	0
ADAMTS6	47
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	1
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	133
ADAMTSL4_AS1	19
ADAMTSL5	2
ADAP1	40
ADAP2	8
ADAR	2553
ADARB1	24
ADARB2	1
ADARB2_AS1	0
ADAT1	87
ADAT2	18
ADAT3	8
ADCK1	1
ADCK2	16
ADCK3	85
ADCK4	28
ADCK5	5
ADCY1	3
ADCY10	5
ADCY10P1	28
ADCY2	0
ADCY3	326
ADCY4	42
ADCY5	0
ADCY6	12
ADCY7	356
ADCY8	0
ADCY9	3
ADCYAP1	0
ADCYAP1R1	0
ADD1	479
ADD2	39
ADD3	837
ADD3_AS1	2
ADGB	1
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	7
ADGRA3	12
ADGRB1	4
ADGRB2	1
ADGRB3	0
ADGRD1	0
ADGRE1	286
ADGRE2	439
ADGRE3	19
ADGRE4P	13
ADGRE5	1265
ADGRF1	0
ADGRF2	0
ADGRF3	5
ADGRF4	0
ADGRF5	0
ADGRG1	31
ADGRG2	0
ADGRG3	977
ADGRG4	0
ADGRG5	12
ADGRG6	4
ADGRG7	0
ADGRL1	17
ADGRL2	0
ADGRL3	3
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	1
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	34
ADH6	0
ADH7	0
ADHFE1	10
ADI1	48
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	12649
ADIPOR2	494
ADIRF	0
ADK	63
ADM	605
ADM2	6
ADM5	2
ADNP	235
ADNP_AS1	5
ADNP2	133
ADO	28
ADORA1	0
ADORA2A	84
ADORA2A_AS1	255
ADORA2B	15
ADORA3	0
ADPGK	118
ADPGK_AS1	9
ADPRH	16
ADPRHL1	1
ADPRHL2	12
ADPRM	27
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	19
ADRA2B	1
ADRA2C	0
ADRB1	1
ADRB2	18
ADRB3	0
ADRBK1	1263
ADRBK2	130
ADRM1	67
ADSL	78
ADSS	133
ADSSL1	1
ADTRP	4
AEBP1	11
AEBP2	132
AEN	77
AES	219
AFAP1	48
AFAP1_AS1	2
AFAP1L1	5
AFAP1L2	21
AFF1	1428
AFF2	37
AFF3	5
AFF4	666
AFG3L1P	42
AFG3L2	117
AFM	1
AFMID	1
AFP	0
AFTPH	376
AGA	18
AGAP1	6
AGAP1_IT1	0
AGAP11	1
AGAP2	48
AGAP2_AS1	0
AGAP3	11
AGAP4	23
AGAP5	106
AGAP6	41
AGAP7P	18
AGAP9	29
AGBL1	0
AGBL1_AS1	0
AGBL2	5
AGBL3	2
AGBL4	0
AGBL4_IT1	0
AGBL5	80
AGBL5_AS1	1
AGER	67
AGFG1	617
AGFG2	11
AGGF1	424
AGK	58
AGL	61
AGMAT	0
AGMO	0
AGO1	329
AGO2	840
AGO3	40
AGO4	105
AGPAT1	225
AGPAT2	33
AGPAT3	173
AGPAT4	51
AGPAT4_IT1	1
AGPAT5	95
AGPS	101
AGR2	0
AGR3	1
AGRN	182
AGRP	0
AGT	0
AGTPBP1	1029
AGTR1	1
AGTR2	0
AGTRAP	38
AGXT	0
AGXT2	0
AHCTF1	446
AHCTF1P1	2
AHCY	9
AHCYL1	68
AHCYL2	14
AHDC1	46
AHI1	19
AHNAK	536
AHNAK2	3
AHR	286
AHRR	0
AHSA1	67
AHSA2	114
AHSG	0
AHSP	244
AICDA	0
AIDA	351
AIF1	51
AIF1L	0
AIFM1	22
AIFM2	5
AIFM3	4
AIG1	203
AIM1	597
AIM1L	1
AIM2	17
AIMP1	63
AIMP2	4
AIP	43
AIPL1	0
AIRE	0
AIRN	48
AJAP1	0
AJUBA	1
AK1	29
AK2	57
AK3	57
AK4	2
AK5	14
AK6	27
AK7	5
AK8	0
AK9	53
AKAP1	18
AKAP10	167
AKAP11	64
AKAP12	8
AKAP13	1057
AKAP14	1
AKAP17A	401
AKAP2	1
AKAP3	0
AKAP4	0
AKAP5	19
AKAP6	2
AKAP7	1231
AKAP8	171
AKAP8L	266
AKAP9	868
AKIP1	11
AKIRIN1	330
AKIRIN2	284
AKNA	1184
AKNAD1	0
AKR1A1	6
AKR1B1	35
AKR1B10	1
AKR1B15	0
AKR1C1	6
AKR1C2	0
AKR1C3	2
AKR1C4	0
AKR1C6P	8
AKR1C8P	3
AKR1D1	0
AKR1E2	199
AKR7A2	28
AKR7A2P1	1
AKR7A3	2
AKR7L	2
AKT1	205
AKT1S1	57
AKT2	341
AKT3	177
AKTIP	44
ALAD	86
ALAS1	179
ALAS2	35749
ALB	0
ALCAM	42
ALDH16A1	28
ALDH18A1	15
ALDH1A1	6
ALDH1A2	0
ALDH1A3	5
ALDH1B1	4
ALDH1L1	0
ALDH1L1_AS1	2
ALDH1L1_AS2	0
ALDH1L2	3
ALDH2	25
ALDH3A1	0
ALDH3A2	14
ALDH3B1	23
ALDH3B2	0
ALDH4A1	66
ALDH5A1	399
ALDH6A1	6
ALDH7A1	0
ALDH8A1	17
ALDH9A1	47
ALDOA	1281
ALDOB	2
ALDOC	4
ALG1	10
ALG10	20
ALG10B	14
ALG11	11
ALG12	33
ALG13	87
ALG14	4
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	33
ALG3	3
ALG5	17
ALG6	41
ALG8	22
ALG9	43
ALK	18
ALKBH1	13
ALKBH2	7
ALKBH3	16
ALKBH3_AS1	0
ALKBH4	73
ALKBH5	414
ALKBH6	12
ALKBH7	25
ALKBH8	10
ALLC	0
ALMS1	288
ALMS1_IT1	2
ALMS1P	5
ALOX12	126
ALOX12_AS1	11
ALOX12B	1
ALOX12P2	0
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	877
ALOX5AP	239
ALOXE3	0
ALPI	0
ALPK1	112
ALPK2	0
ALPK3	3
ALPL	671
ALPP	0
ALPPL2	0
ALS2	68
ALS2CL	14
ALS2CR11	3
ALS2CR12	1650
ALX1	0
ALX3	7
ALX4	4
ALYREF	40
AMACR	4
AMBN	0
AMBP	0
AMBRA1	222
AMD1	348
AMDHD1	1
AMDHD2	66
AMELX	0
AMELY	0
AMER1	12
AMER2	0
AMER3	1
AMFR	1670
AMH	1
AMHR2	2
AMICA1	68
AMIGO1	6
AMIGO2	71
AMIGO3	22
AMMECR1	118
AMMECR1L	54
AMN	2
AMN1	44
AMOT	1
AMOTL1	10
AMOTL2	1
AMPD1	0
AMPD2	499
AMPD3	459
AMPH	1
AMT	16
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	13
AMZ1	7
AMZ2	73
AMZ2P1	21
ANAPC1	160
ANAPC10	35
ANAPC11	38
ANAPC13	31
ANAPC15	13
ANAPC16	122
ANAPC1P1	0
ANAPC2	61
ANAPC4	35
ANAPC5	113
ANAPC7	58
ANG	0
ANGEL1	14
ANGEL2	98
ANGPT1	30
ANGPT2	21
ANGPT4	1
ANGPTL1	2
ANGPTL2	0
ANGPTL3	2
ANGPTL4	0
ANGPTL5	0
ANGPTL6	2
ANGPTL7	7
ANHX	1
ANK1	1856
ANK2	0
ANK3	120
ANKAR	25
ANKDD1A	220
ANKDD1B	3
ANKEF1	0
ANKFN1	0
ANKFY1	131
ANKH	579
ANKHD1	25
ANKHD1_EIF4EBP3	4
ANKIB1	250
ANKK1	3
ANKLE1	13
ANKLE2	141
ANKMY1	12
ANKMY2	18
ANKRA2	37
ANKRD1	1
ANKRD10	183
ANKRD11	565
ANKRD12	1527
ANKRD13A	438
ANKRD13B	3
ANKRD13C	389
ANKRD13D	521
ANKRD16	3
ANKRD17	984
ANKRD18A	7
ANKRD18B	11
ANKRD18DP	5
ANKRD19P	9
ANKRD2	2
ANKRD20A1	0
ANKRD20A11P	7
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	11
ANKRD20A5P	3
ANKRD20A8P	1
ANKRD20A9P	64
ANKRD22	21
ANKRD23	12
ANKRD24	3
ANKRD26	107
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	78
ANKRD28	513
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	4
ANKRD33	0
ANKRD33B	493
ANKRD34A	5
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	1
ANKRD36	212
ANKRD36B	41
ANKRD36BP1	83
ANKRD36BP2	2603
ANKRD36C	168
ANKRD37	3
ANKRD39	8
ANKRD40	43
ANKRD42	110
ANKRD44	223
ANKRD44_IT1	48
ANKRD45	47
ANKRD46	12
ANKRD49	52
ANKRD50	5
ANKRD52	92
ANKRD53	0
ANKRD54	14
ANKRD55	57
ANKRD6	21
ANKRD60	0
ANKRD61	16
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	211
ANKS1A	40
ANKS1B	0
ANKS3	4
ANKS4B	0
ANKS6	2
ANKUB1	0
ANKZF1	70
ANLN	178
ANO1	0
ANO1_AS2	0
ANO10	47
ANO2	12
ANO3	0
ANO4	0
ANO5	3
ANO6	1164
ANO7	0
ANO8	9
ANO9	29
ANOS1	0
ANP32A	203
ANP32A_IT1	39
ANP32AP1	0
ANP32B	472
ANP32C	0
ANP32D	0
ANP32E	271
ANPEP	778
ANTXR1	1
ANTXR2	166
ANTXRL	3
ANTXRLP1	3
ANXA1	109
ANXA10	0
ANXA11	255
ANXA13	0
ANXA2	95
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	7
ANXA3	234
ANXA4	21
ANXA5	129
ANXA6	137
ANXA7	316
ANXA8	0
ANXA8L1	0
ANXA9	11
AOAH	72
AOAH_IT1	1
AOC1	1
AOC2	8
AOC3	10
AOC4P	1
AOX1	1
AOX2P	0
AP1AR	25
AP1B1	234
AP1B1P1	0
AP1G1	834
AP1G2	45
AP1M1	53
AP1M2	11
AP1S1	9
AP1S2	187
AP1S3	9
AP2A1	775
AP2A2	37
AP2B1	810
AP2M1	662
AP2S1	125
AP3B1	312
AP3B2	5
AP3D1	172
AP3M1	56
AP3M2	93
AP3S1	113
AP3S2	7
AP4B1	25
AP4B1_AS1	4
AP4E1	110
AP4M1	6
AP4S1	68
AP5B1	817
AP5M1	90
AP5S1	13
AP5Z1	459
APAF1	82
APBA1	0
APBA2	114
APBA3	60
APBB1	57
APBB1IP	87
APBB2	10
APBB3	12
APC	211
APC2	13
APCDD1	0
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	33
APELA	0
APEX1	41
APEX2	6
APH1A	136
APH1B	32
API5	228
APIP	12
APITD1	1
APITD1_CORT	0
APLF	608
APLN	0
APLNR	0
APLP1	15
APLP2	573
APMAP	211
APOA1	0
APOA1_AS	1
APOA1BP	16
APOA2	66
APOA4	0
APOA5	2
APOB	0
APOBEC1	0
APOBEC2	10
APOBEC3A	49
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	2
APOBEC3C	111
APOBEC3D	13
APOBEC3F	17
APOBEC3G	22
APOBEC3H	3
APOBEC4	1
APOBR	779
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	1
APOF	2
APOH	0
APOL1	52
APOL2	135
APOL3	91
APOL4	1
APOL5	0
APOL6	819
APOLD1	2
APOM	10
APOO	9
APOOL	101
APOOP5	0
APOPT1	79
APP	741
APPBP2	72
APPL1	101
APPL2	141
APRT	39
APTR	7
APTX	13
AQP1	116
AQP10	11
AQP11	15
AQP12A	0
AQP12B	0
AQP2	0
AQP3	26
AQP4	1
AQP4_AS1	0
AQP5	1
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	2
AQP8	0
AQP9	792
AQR	175
AR	23
ARAF	244
ARAP1	1995
ARAP2	394
ARAP3	40
ARC	0
ARCN1	297
AREG	27
AREL1	246
ARF1	1115
ARF3	357
ARF4	393
ARF5	62
ARF6	325
ARFGAP1	120
ARFGAP2	195
ARFGAP3	115
ARFGEF1	462
ARFGEF2	440
ARFGEF3	0
ARFIP1	25
ARFIP2	44
ARFRP1	61
ARG1	86
ARG2	136
ARGFX	1
ARGFXP2	6
ARGLU1	368
ARHGAP1	69
ARHGAP10	81
ARHGAP11A	44
ARHGAP11B	19
ARHGAP12	97
ARHGAP15	142
ARHGAP17	112
ARHGAP18	276
ARHGAP19	28
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	358
ARHGAP22	1
ARHGAP23	35
ARHGAP24	7
ARHGAP25	113
ARHGAP26	730
ARHGAP26_AS1	8
ARHGAP26_IT1	2
ARHGAP27	201
ARHGAP28	0
ARHGAP29	0
ARHGAP30	664
ARHGAP31	8
ARHGAP31_AS1	2
ARHGAP32	78
ARHGAP33	13
ARHGAP35	71
ARHGAP36	0
ARHGAP39	0
ARHGAP4	406
ARHGAP40	0
ARHGAP42	131
ARHGAP44	1
ARHGAP5	517
ARHGAP5_AS1	0
ARHGAP6	180
ARHGAP8	0
ARHGAP9	457
ARHGDIA	506
ARHGDIB	1042
ARHGDIG	0
ARHGEF1	925
ARHGEF10	26
ARHGEF10L	0
ARHGEF11	86
ARHGEF12	4046
ARHGEF15	0
ARHGEF16	1
ARHGEF17	117
ARHGEF18	186
ARHGEF19	7
ARHGEF2	1158
ARHGEF25	0
ARHGEF26	5
ARHGEF26_AS1	0
ARHGEF28	0
ARHGEF3	106
ARHGEF3_AS1	0
ARHGEF33	1
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	52
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	3
ARHGEF4	2
ARHGEF40	120
ARHGEF5	7
ARHGEF6	78
ARHGEF7	267
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	8
ARHGEF9_IT1	0
ARID1A	379
ARID1B	232
ARID2	382
ARID3A	118
ARID3B	293
ARID3C	0
ARID4A	425
ARID4B	821
ARID5A	596
ARID5B	255
ARIH1	571
ARIH2	250
ARIH2OS	2
ARL1	28
ARL10	1
ARL11	17
ARL13A	0
ARL13B	100
ARL14	0
ARL14EP	35
ARL14EPL	1
ARL15	149
ARL16	5
ARL17A	30
ARL17B	0
ARL2	24
ARL2_SNX15	0
ARL2BP	60
ARL3	17
ARL4A	450
ARL4C	349
ARL4D	0
ARL5A	86
ARL5B	163
ARL5C	0
ARL6	3
ARL6IP1	686
ARL6IP4	99
ARL6IP5	413
ARL6IP6	61
ARL8A	316
ARL8B	284
ARL9	0
ARMC1	44
ARMC10	7
ARMC12	1
ARMC2	7
ARMC2_AS1	0
ARMC3	15
ARMC4	0
ARMC5	98
ARMC6	14
ARMC7	15
ARMC8	386
ARMC9	2
ARMCX1	3
ARMCX2	0
ARMCX3	169
ARMCX4	20
ARMCX5	6
ARMCX5_GPRASP2	1
ARMCX6	37
ARMS2	0
ARMT1	18
ARNT	189
ARNT2	2
ARNTL	174
ARNTL2	13
ARNTL2_AS1	0
ARPC1A	96
ARPC1B	1386
ARPC2	766
ARPC3	219
ARPC4	326
ARPC4_TTLL3	0
ARPC5	335
ARPC5L	113
ARPIN	0
ARPP19	442
ARPP21	0
ARR3	0
ARRB1	244
ARRB2	987
ARRDC1	26
ARRDC1_AS1	14
ARRDC2	177
ARRDC3	144
ARRDC3_AS1	4
ARRDC4	52
ARRDC5	5
ARSA	36
ARSB	35
ARSD	11
ARSE	0
ARSF	0
ARSG	19
ARSH	0
ARSI	28
ARSJ	1
ARSK	10
ART1	2
ART3	1
ART4	12
ART5	0
ARTN	0
ARV1	36
ARVCF	3
ARX	0
AS3MT	0
ASAH1	538
ASAH2	1
ASAH2B	1
ASAP1	2210
ASAP1_IT1	26
ASAP1_IT2	3
ASAP2	128
ASAP3	5
ASB1	60
ASB10	0
ASB11	0
ASB12	0
ASB13	2
ASB14	7
ASB15	2
ASB16	3
ASB16_AS1	3
ASB17	0
ASB18	0
ASB2	3
ASB3	20
ASB4	0
ASB5	0
ASB6	54
ASB7	102
ASB8	119
ASB9	1
ASB9P1	0
ASCC1	32
ASCC2	1227
ASCC3	165
ASCL1	1
ASCL2	9
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	103
ASF1B	2
ASGR1	3
ASGR2	9
ASH1L	877
ASH1L_AS1	81
ASH2L	1141
ASIC1	0
ASIC2	0
ASIC3	4
ASIC4	4
ASIC5	0
ASIP	0
ASL	13
ASMT	1
ASMTL	49
ASMTL_AS1	19
ASNA1	96
ASNS	12
ASNSD1	74
ASPA	1
ASPDH	7
ASPG	4
ASPH	252
ASPHD1	1
ASPHD2	12
ASPM	196
ASPN	8
ASPRV1	26
ASPSCR1	8
ASRGL1	4
ASS1	5
ASTE1	11
ASTL	5
ASTN1	0
ASTN2	0
ASTN2_AS1	0
ASUN	59
ASXL1	473
ASXL2	182
ASXL3	6
ASZ1	0
ATAD1	84
ATAD2	881
ATAD2B	838
ATAD3A	13
ATAD3B	22
ATAD3C	0
ATAD5	553
ATAT1	12
ATCAY	2
ATE1	197
ATE1_AS1	0
ATF1	77
ATF2	508
ATF3	81
ATF4	925
ATF5	38
ATF6	312
ATF6B	109
ATF7	38
ATF7IP	679
ATF7IP2	188
ATG10	9
ATG101	26
ATG12	87
ATG13	238
ATG14	200
ATG16L1	140
ATG16L2	431
ATG2A	2890
ATG2B	241
ATG3	228
ATG4A	25
ATG4B	73
ATG4C	38
ATG4D	136
ATG5	72
ATG7	62
ATG9A	360
ATG9B	0
ATHL1	325
ATIC	17
ATL1	31
ATL2	123
ATL3	131
ATM	653
ATMIN	89
ATN1	36
ATOH1	0
ATOH7	0
ATOH8	1
ATOX1	36
ATP10A	47
ATP10B	0
ATP10D	13
ATP11A	264
ATP11A_AS1	19
ATP11AUN	0
ATP11B	1037
ATP11C	62
ATP12A	0
ATP13A1	53
ATP13A2	37
ATP13A3	397
ATP13A4	1
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	318
ATP1A1_AS1	7
ATP1A2	0
ATP1A3	11
ATP1A4	0
ATP1B1	28
ATP1B2	45
ATP1B3	78
ATP1B4	0
ATP2A1	13
ATP2A1_AS1	0
ATP2A2	450
ATP2A3	1451
ATP2B1	259
ATP2B2	3
ATP2B2_IT2	0
ATP2B3	0
ATP2B4	240
ATP2C1	340
ATP2C2	8
ATP4A	0
ATP4B	0
ATP5A1	167
ATP5B	314
ATP5C1	336
ATP5D	18
ATP5E	13
ATP5EP2	2
ATP5F1	96
ATP5G1	11
ATP5G2	113
ATP5G3	51
ATP5H	46
ATP5I	50
ATP5J	28
ATP5J2	28
ATP5J2_PTCD1	0
ATP5L	195
ATP5L2	1
ATP5O	75
ATP5S	33
ATP5SL	15
ATP6AP1	148
ATP6AP1L	1
ATP6AP2	176
ATP6V0A1	600
ATP6V0A2	64
ATP6V0A4	0
ATP6V0B	312
ATP6V0C	811
ATP6V0CP3	0
ATP6V0D1	262
ATP6V0D2	0
ATP6V0E1	265
ATP6V0E2	8
ATP6V0E2_AS1	0
ATP6V1A	138
ATP6V1B1	0
ATP6V1B1_AS1	1
ATP6V1B2	357
ATP6V1C1	72
ATP6V1C2	0
ATP6V1D	160
ATP6V1E1	215
ATP6V1E2	1
ATP6V1F	42
ATP6V1G1	212
ATP6V1G2	2
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	104
ATP7A	555
ATP7B	39
ATP8A1	301
ATP8A2	0
ATP8B1	7
ATP8B2	83
ATP8B3	5
ATP8B4	42
ATP8B5P	1
ATP9A	113
ATP9B	345
ATPAF1	35
ATPAF2	34
ATPIF1	57
ATR	125
ATRAID	26
ATRIP	105
ATRN	21
ATRNL1	0
ATRX	329
ATXN1	124
ATXN10	79
ATXN1L	317
ATXN2	462
ATXN2L	336
ATXN3	178
ATXN3L	0
ATXN7	381
ATXN7L1	42
ATXN7L2	8
ATXN7L3	281
ATXN7L3B	99
ATXN8OS	0
AUH	31
AUNIP	15
AUP1	131
AURKA	423
AURKAIP1	87
AURKAPS1	22
AURKB	6
AURKC	2
AUTS2	18
AVEN	3
AVIL	13
AVL9	130
AVP	1
AVPI1	2
AVPR1A	35
AVPR1B	0
AVPR2	16
AWAT1	0
AWAT2	0
AXDND1	0
AXIN1	151
AXIN2	27
AXL	3
AZGP1	0
AZGP1P1	0
AZI2	78
AZIN1	464
AZIN1_AS1	3
AZIN2	1
AZU1	17
B2M	13605
B3GALNT1	14
B3GALNT2	7
B3GALT1	0
B3GALT2	15
B3GALT4	22
B3GALT5	0
B3GALT5_AS1	0
B3GALT6	8
B3GAT1	4
B3GAT2	0
B3GAT3	34
B3GLCT	22
B3GNT2	101
B3GNT3	0
B3GNT4	2
B3GNT5	163
B3GNT6	1
B3GNT7	12
B3GNT8	110
B3GNT9	7
B3GNTL1	7
B4GALNT1	0
B4GALNT2	0
B4GALNT3	4
B4GALNT4	7
B4GALT1	405
B4GALT1_AS1	1
B4GALT2	6
B4GALT3	176
B4GALT4	31
B4GALT4_AS1	0
B4GALT5	542
B4GALT6	12
B4GALT7	27
B4GAT1	0
B9D1	0
B9D2	19
BAALC	0
BAALC_AS1	0
BAALC_AS2	0
BAAT	1
BABAM1	133
BACE1	16
BACE1_AS	0
BACE2	47
BACH1	1046
BACH1_IT2	11
BACH2	166
BAD	68
BAG1	850
BAG2	24
BAG3	23
BAG4	88
BAG5	112
BAG6	1820
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	8
BAHD1	42
BAIAP2	22
BAIAP2_AS1	19
BAIAP2L1	49
BAIAP2L2	0
BAIAP3	12
BAK1	89
BAMBI	26
BANCR	0
BANF1	7
BANF2	0
BANK1	61
BANP	272
BAP1	313
BARD1	373
BARHL1	0
BARHL2	0
BARX1	0
BARX2	0
BASP1	923
BASP1P1	0
BATF	155
BATF2	17
BATF3	42
BAX	66
BAZ1A	722
BAZ1B	252
BAZ2A	1595
BAZ2B	208
BBC3	126
BBIP1	33
BBOX1	0
BBOX1_AS1	0
BBS1	10
BBS10	10
BBS12	21
BBS2	18
BBS4	14
BBS5	5
BBS7	26
BBS9	22
BBX	247
BCAM	17
BCAN	0
BCAP29	88
BCAP31	162
BCAR1	1
BCAR3	4
BCAR4	0
BCAS1	1
BCAS2	56
BCAS3	128
BCAS4	10
BCAT1	21
BCAT2	0
BCCIP	52
BCDIN3D	3
BCDIN3D_AS1	4
BCHE	0
