	gene_id_NPS-416_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	4
A2M_AS1	0
A2ML1	2
A2MP1	0
A3GALT2	38
A4GALT	103
A4GNT	0
AA06	0
AAAS	8
AACS	13
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	4
AAK1	56
AAMDC	0
AAMP	39
AANAT	65
AAR2	0
AARD	0
AARS	34
AARS2	0
AARSD1	0
AASDH	0
AASDHPPT	1
AASS	49
AATBC	0
AATF	255
AATK	432
AATK_AS1	0
ABALON	0
ABAT	7
ABCA1	549
ABCA10	1
ABCA11P	0
ABCA12	0
ABCA13	110
ABCA17P	0
ABCA2	179
ABCA3	1
ABCA4	0
ABCA5	3
ABCA6	0
ABCA7	170
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	14
ABCB7	37
ABCB8	6
ABCB9	17
ABCC1	73
ABCC10	9
ABCC11	0
ABCC12	0
ABCC13	19
ABCC2	12
ABCC3	36
ABCC4	3
ABCC5	59
ABCC5_AS1	0
ABCC6	3
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	49
ABCD2	0
ABCD3	49
ABCD4	1
ABCE1	1
ABCF1	130
ABCF2	97
ABCF3	0
ABCG1	173
ABCG2	0
ABCG4	2
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	8
ABHD11	3
ABHD11_AS1	0
ABHD12	0
ABHD12B	0
ABHD13	69
ABHD14A	5
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	0
ABHD16A	1
ABHD16B	16
ABHD17A	10
ABHD17B	19
ABHD17C	0
ABHD2	107
ABHD3	5
ABHD4	8
ABHD5	46
ABHD6	0
ABHD8	0
ABI1	93
ABI2	0
ABI3	8
ABI3BP	0
ABL1	4
ABL2	37
ABLIM1	205
ABLIM2	0
ABLIM3	1
ABO	3
ABR	187
ABRA	0
ABRACL	14
ABT1	0
ABTB1	577
ABTB2	0
ACAA1	16
ACAA2	0
ACACA	7
ACACB	34
ACAD10	0
ACAD11	0
ACAD8	0
ACAD9	4
ACADL	0
ACADM	0
ACADS	0
ACADSB	0
ACADVL	203
ACAN	0
ACAP1	132
ACAP2	150
ACAP3	18
ACAT1	17
ACAT2	36
ACBD3	228
ACBD4	11
ACBD5	19
ACBD6	12
ACBD7	11
ACCS	7
ACCSL	0
ACD	0
ACE	37
ACE2	0
ACER1	0
ACER2	0
ACER3	57
ACHE	12
ACIN1	1238
ACKR1	0
ACKR2	0
ACKR3	3
ACKR4	0
ACLY	41
ACMSD	0
ACO1	6
ACO2	41
ACOT1	0
ACOT11	9
ACOT12	0
ACOT13	55
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	16
ACOT8	0
ACOT9	25
ACOX1	51
ACOX2	0
ACOX3	0
ACOXL	0
ACP1	0
ACP2	1
ACP5	1
ACP6	11
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	62
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	82
ACSF3	69
ACSL1	1488
ACSL3	66
ACSL4	101
ACSL5	114
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	3
ACSM5	0
ACSM6	0
ACSS1	1
ACSS2	4
ACSS3	1
ACTA1	0
ACTA2	10
ACTA2_AS1	0
ACTB	4508
ACTBL2	0
ACTC1	0
ACTG1	546
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	28
ACTL9	0
ACTN1	402
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	318
ACTR10	13
ACTR1A	13
ACTR1B	8
ACTR2	157
ACTR3	333
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	17
ACTR8	2
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	11
ACVR1B	145
ACVR1C	75
ACVR2A	0
ACVR2B	6
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	0
ACYP1	0
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	55
ADAM11	0
ADAM12	34
ADAM15	50
ADAM17	83
ADAM18	0
ADAM19	262
ADAM1A	0
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	18
ADAM23	0
ADAM28	1
ADAM29	0
ADAM30	59
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	487
ADAM9	143
ADAMDEC1	3
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	11
ADAMTS16	0
ADAMTS17	1
ADAMTS18	1
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	2
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	3
ADAMTSL2	2
ADAMTSL3	0
ADAMTSL4	617
ADAMTSL4_AS1	20
ADAMTSL5	2
ADAP1	0
ADAP2	0
ADAR	332
ADARB1	1
ADARB2	1
ADARB2_AS1	0
ADAT1	123
ADAT2	0
ADAT3	0
ADCK1	0
ADCK2	18
ADCK3	4
ADCK4	3
ADCK5	0
ADCY1	0
ADCY10	3
ADCY10P1	41
ADCY2	33
ADCY3	250
ADCY4	40
ADCY5	0
ADCY6	0
ADCY7	62
ADCY8	18
ADCY9	26
ADCYAP1	0
ADCYAP1R1	0
ADD1	180
ADD2	11
ADD3	89
ADD3_AS1	0
ADGB	0
ADGRA1	19
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	0
ADGRB1	81
ADGRB2	3
ADGRB3	0
ADGRD1	0
ADGRE1	8
ADGRE2	342
ADGRE3	31
ADGRE4P	0
ADGRE5	710
ADGRF1	147
ADGRF2	0
ADGRF3	4
ADGRF4	0
ADGRF5	0
ADGRG1	50
ADGRG2	43
ADGRG3	231
ADGRG4	0
ADGRG5	0
ADGRG6	0
ADGRG7	0
ADGRL1	15
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	12
ADH1A	0
ADH1B	0
ADH1C	11
ADH4	0
ADH5	0
ADH6	0
ADH7	87
ADHFE1	14
ADI1	0
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	110
ADIPOR2	62
ADIRF	1
ADK	0
ADM	507
ADM2	7
ADM5	0
ADNP	3
ADNP_AS1	1
ADNP2	0
ADO	0
ADORA1	13
ADORA2A	33
ADORA2A_AS1	52
ADORA2B	7
ADORA3	0
ADPGK	106
ADPGK_AS1	0
ADPRH	4
ADPRHL1	0
ADPRHL2	21
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	9
ADRA2A	0
ADRA2B	31
ADRA2C	0
ADRB1	11
ADRB2	14
ADRB3	0
ADRBK1	273
ADRBK2	3
ADRM1	82
ADSL	0
ADSS	62
ADSSL1	0
ADTRP	0
AEBP1	59
AEBP2	302
AEN	0
AES	34
AFAP1	9
AFAP1_AS1	3
AFAP1L1	0
AFAP1L2	0
AFF1	302
AFF2	0
AFF3	0
AFF4	159
AFG3L1P	0
AFG3L2	1
AFM	0
AFMID	1
AFP	0
AFTPH	30
AGA	0
AGAP1	7
AGAP1_IT1	0
AGAP11	0
AGAP2	123
AGAP2_AS1	12
AGAP3	332
AGAP4	0
AGAP5	0
AGAP6	28
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	66
AGBL3	0
AGBL4	0
AGBL4_IT1	0
AGBL5	8
AGBL5_AS1	0
AGER	49
AGFG1	109
AGFG2	79
AGGF1	35
AGK	4
AGL	9
AGMAT	18
AGMO	0
AGO1	60
AGO2	47
AGO3	40
AGO4	38
AGPAT1	1
AGPAT2	1
AGPAT3	42
AGPAT4	21
AGPAT4_IT1	0
AGPAT5	1
AGPS	26
AGR2	103
AGR3	0
AGRN	91
AGRP	0
AGT	0
AGTPBP1	95
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	0
AGXT2	0
AHCTF1	30
AHCTF1P1	0
AHCY	0
AHCYL1	67
AHCYL2	49
AHDC1	64
AHI1	127
AHNAK	806
AHNAK2	5
AHR	133
AHRR	0
AHSA1	40
AHSA2	47
AHSG	25
AHSP	0
AICDA	0
AIDA	24
AIF1	49
AIF1L	1
AIFM1	0
AIFM2	3
AIFM3	20
AIG1	21
AIM1	60
AIM1L	45
AIM2	123
AIMP1	9
AIMP2	0
AIP	66
AIPL1	0
AIRE	19
AIRN	6
AJAP1	13
AJUBA	10
AK1	0
AK2	7
AK3	0
AK4	0
AK5	0
AK6	0
AK7	43
AK8	10
AK9	123
AKAP1	6
AKAP10	74
AKAP11	3
AKAP12	15
AKAP13	1287
AKAP14	0
AKAP17A	163
AKAP2	0
AKAP3	0
AKAP4	0
AKAP5	0
AKAP6	8
AKAP7	0
AKAP8	49
AKAP8L	165
AKAP9	245
AKIP1	8
AKIRIN1	0
AKIRIN2	94
AKNA	536
AKNAD1	0
AKR1A1	31
AKR1B1	0
AKR1B10	3
AKR1B15	0
AKR1C1	0
AKR1C2	13
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	104
AKT1S1	8
AKT2	21
AKT3	1
AKTIP	1
ALAD	3
ALAS1	25
ALAS2	0
ALB	0
ALCAM	199
ALDH16A1	0
ALDH18A1	22
ALDH1A1	315
ALDH1A2	0
ALDH1A3	5
ALDH1B1	0
ALDH1L1	76
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	3
ALDH2	15
ALDH3A1	366
ALDH3A2	45
ALDH3B1	57
ALDH3B2	0
ALDH4A1	13
ALDH5A1	35
ALDH6A1	6
ALDH7A1	36
ALDH8A1	0
ALDH9A1	0
ALDOA	495
ALDOB	0
ALDOC	29
ALG1	0
ALG10	0
ALG10B	10
ALG11	5
ALG12	0
ALG13	37
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	0
ALG5	27
ALG6	4
ALG8	0
ALG9	0
ALK	0
ALKBH1	0
ALKBH2	0
ALKBH3	0
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	28
ALKBH6	0
ALKBH7	0
ALKBH8	0
ALLC	0
ALMS1	15
ALMS1_IT1	0
ALMS1P	0
ALOX12	0
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	32
ALOX15	704
ALOX15B	0
ALOX15P1	0
ALOX5	419
ALOX5AP	97
ALOXE3	0
ALPI	0
ALPK1	16
ALPK2	0
ALPK3	125
ALPL	713
ALPP	1
ALPPL2	1
ALS2	28
ALS2CL	81
ALS2CR11	0
ALS2CR12	0
ALX1	0
ALX3	9
ALX4	0
ALYREF	71
AMACR	3
AMBN	2
AMBP	0
AMBRA1	22
AMD1	49
AMDHD1	0
AMDHD2	54
AMELX	0
AMELY	0
AMER1	0
AMER2	0
AMER3	0
AMFR	37
AMH	0
AMHR2	0
AMICA1	172
AMIGO1	0
AMIGO2	0
AMIGO3	7
AMMECR1	2
AMMECR1L	1
AMN	9
AMN1	0
AMOT	4
AMOTL1	4
AMOTL2	14
AMPD1	0
AMPD2	54
AMPD3	260
AMPH	0
AMT	4
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	5
AMZ1	7
AMZ2	0
AMZ2P1	6
ANAPC1	0
ANAPC10	0
ANAPC11	7
ANAPC13	0
ANAPC15	0
ANAPC16	37
ANAPC1P1	0
ANAPC2	95
ANAPC4	3
ANAPC5	9
ANAPC7	46
ANG	0
ANGEL1	0
ANGEL2	11
ANGPT1	0
ANGPT2	3
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	1
ANK2	0
ANK3	34
ANKAR	0
ANKDD1A	6
ANKDD1B	0
ANKEF1	0
ANKFN1	0
ANKFY1	162
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	26
ANKK1	0
ANKLE1	4
ANKLE2	86
ANKMY1	19
ANKMY2	0
ANKRA2	48
ANKRD1	0
ANKRD10	2
ANKRD11	813
ANKRD12	552
ANKRD13A	54
ANKRD13B	85
ANKRD13C	19
ANKRD13D	87
ANKRD16	0
ANKRD17	377
ANKRD18A	43
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	19
ANKRD20A12P	0
ANKRD20A19P	9
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	59
ANKRD23	69
ANKRD24	25
ANKRD26	91
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	0
ANKRD28	99
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	16
ANKRD33B	106
ANKRD34A	2
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	11
ANKRD36	83
ANKRD36B	55
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	296
ANKRD37	5
ANKRD39	3
ANKRD40	1
ANKRD42	32
ANKRD44	0
ANKRD44_IT1	3
ANKRD45	0
ANKRD46	0
ANKRD49	1
ANKRD50	24
ANKRD52	46
ANKRD53	0
ANKRD54	17
ANKRD55	0
ANKRD6	7
ANKRD60	0
ANKRD61	0
ANKRD62	17
ANKRD62P1_PARP4P3	0
ANKRD63	12
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	28
ANKS1A	349
ANKS1B	0
ANKS3	6
ANKS4B	0
ANKS6	3
ANKUB1	0
ANKZF1	85
ANLN	0
ANO1	0
ANO1_AS2	0
ANO10	1
ANO2	0
ANO3	0
ANO4	0
ANO5	1
ANO6	30
ANO7	3
ANO8	31
ANO9	1
ANOS1	29
ANP32A	1735
ANP32A_IT1	4
ANP32AP1	1
ANP32B	399
ANP32C	25
ANP32D	0
ANP32E	243
ANPEP	175
ANTXR1	22
ANTXR2	62
ANTXRL	0
ANTXRLP1	0
ANXA1	346
ANXA10	0
ANXA11	133
ANXA13	0
ANXA2	127
ANXA2P1	1
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	84
ANXA4	18
ANXA5	49
ANXA6	0
ANXA7	100
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	53
AOAH_IT1	0
AOC1	0
AOC2	60
AOC3	1
AOC4P	1
AOX1	0
AOX2P	0
AP1AR	53
AP1B1	26
AP1B1P1	0
AP1G1	12
AP1G2	84
AP1M1	35
AP1M2	0
AP1S1	13
AP1S2	31
AP1S3	11
AP2A1	31
AP2A2	38
AP2B1	79
AP2M1	65
AP2S1	2
AP3B1	204
AP3B2	123
AP3D1	721
AP3M1	18
AP3M2	0
AP3S1	53
AP3S2	0
AP4B1	0
AP4B1_AS1	0
AP4E1	0
AP4M1	0
AP4S1	0
AP5B1	412
AP5M1	1
AP5S1	4
AP5Z1	74
APAF1	48
APBA1	0
APBA2	0
APBA3	41
APBB1	0
APBB1IP	185
APBB2	1
APBB3	8
APC	28
APC2	11
APCDD1	3
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	0
APELA	0
APEX1	10
APEX2	0
APH1A	22
APH1B	1
API5	0
APIP	0
APITD1	0
APITD1_CORT	0
APLF	20
APLN	0
APLNR	0
APLP1	8
APLP2	976
APMAP	86
APOA1	0
APOA1_AS	1
APOA1BP	0
APOA2	2
APOA4	0
APOA5	0
APOB	44
APOBEC1	0
APOBEC2	2
APOBEC3A	111
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	2
APOBEC3C	0
APOBEC3D	32
APOBEC3F	17
APOBEC3G	0
APOBEC3H	0
APOBEC4	1
APOBR	2861
APOC1	0
APOC1P1	15
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	14
APOF	2
APOH	0
APOL1	183
APOL2	158
APOL3	1
APOL4	0
APOL5	0
APOL6	312
APOLD1	0
APOM	0
APOO	0
APOOL	2
APOOP5	0
APOPT1	48
APP	253
APPBP2	0
APPL1	4
APPL2	22
APRT	0
APTR	2
APTX	0
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	103
AQP4	0
AQP4_AS1	1
AQP5	49
AQP6	8
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	448
AQR	65
AR	13
ARAF	56
ARAP1	1537
ARAP2	30
ARAP3	128
ARC	0
ARCN1	74
AREG	21
AREL1	21
ARF1	42
ARF3	194
ARF4	21
ARF5	37
ARF6	314
ARFGAP1	105
ARFGAP2	107
ARFGAP3	79
ARFGEF1	202
ARFGEF2	24
ARFGEF3	16
ARFIP1	2
ARFIP2	24
ARFRP1	5
ARG1	54
ARG2	0
ARGFX	7
ARGFXP2	30
ARGLU1	573
ARHGAP1	52
ARHGAP10	17
ARHGAP11A	7
ARHGAP11B	4
ARHGAP12	32
ARHGAP15	17
ARHGAP17	16
ARHGAP18	4
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	8
ARHGAP21	22
ARHGAP22	0
ARHGAP23	31
ARHGAP24	10
ARHGAP25	305
ARHGAP26	560
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	230
ARHGAP28	0
ARHGAP29	0
ARHGAP30	1391
ARHGAP31	69
ARHGAP31_AS1	0
ARHGAP32	34
ARHGAP33	1
ARHGAP35	29
ARHGAP36	0
ARHGAP39	26
ARHGAP4	229
ARHGAP40	11
ARHGAP42	1
ARHGAP44	99
ARHGAP5	13
ARHGAP5_AS1	0
ARHGAP6	25
ARHGAP8	0
ARHGAP9	590
ARHGDIA	267
ARHGDIB	381
ARHGDIG	0
ARHGEF1	767
ARHGEF10	23
ARHGEF10L	42
ARHGEF11	96
ARHGEF12	60
ARHGEF15	0
ARHGEF16	5
ARHGEF17	1
ARHGEF18	64
ARHGEF19	10
ARHGEF2	371
ARHGEF25	0
ARHGEF26	0
ARHGEF26_AS1	0
ARHGEF28	24
ARHGEF3	23
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	11
ARHGEF38	37
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	54
ARHGEF40	122
ARHGEF5	0
ARHGEF6	13
ARHGEF7	15
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	9
ARHGEF9_IT1	0
ARID1A	232
ARID1B	279
ARID2	7
ARID3A	190
ARID3B	42
ARID3C	12
ARID4A	312
ARID4B	797
ARID5A	296
ARID5B	76
ARIH1	274
ARIH2	36
ARIH2OS	0
ARL1	1
ARL10	17
ARL11	82
ARL13A	0
ARL13B	12
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	0
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	0
ARL3	36
ARL4A	1
ARL4C	0
ARL4D	41
ARL5A	3
ARL5B	51
ARL5C	0
ARL6	0
ARL6IP1	23
ARL6IP4	73
ARL6IP5	25
ARL6IP6	0
ARL8A	127
ARL8B	7
ARL9	0
ARMC1	0
ARMC10	0
ARMC12	0
ARMC2	5
ARMC2_AS1	0
ARMC3	25
ARMC4	0
ARMC5	0
ARMC6	0
