	gene_id_NPS_267_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	7
A2M_AS1	0
A2ML1	14
A2MP1	1
A3GALT2	0
A4GALT	9
A4GNT	0
AA06	0
AAAS	3
AACS	11
AACSP1	5
AADAC	1
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	3
AAK1	18
AAMDC	2
AAMP	17
AANAT	0
AAR2	1
AARD	0
AARS	5
AARS2	0
AARSD1	0
AASDH	1
AASDHPPT	2
AASS	1
AATBC	3
AATF	19
AATK	6
AATK_AS1	2
ABALON	0
ABAT	7
ABCA1	22
ABCA10	0
ABCA11P	1
ABCA12	2
ABCA13	87
ABCA17P	1
ABCA2	5
ABCA3	4
ABCA4	3
ABCA5	1
ABCA6	1
ABCA7	9
ABCA8	1
ABCA9	0
ABCA9_AS1	0
ABCB1	1
ABCB10	3
ABCB11	1
ABCB4	1
ABCB5	0
ABCB6	5
ABCB7	0
ABCB8	7
ABCB9	1
ABCC1	23
ABCC10	3
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	10
ABCC4	4
ABCC5	9
ABCC5_AS1	0
ABCC6	8
ABCC6P1	0
ABCC6P2	0
ABCC8	3
ABCC9	0
ABCD1	12
ABCD2	3
ABCD3	13
ABCD4	3
ABCE1	1
ABCF1	26
ABCF2	1
ABCF3	5
ABCG1	4
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	1
ABHD11	1
ABHD11_AS1	2
ABHD12	2
ABHD12B	0
ABHD13	2
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	3
ABHD15	3
ABHD16A	3
ABHD16B	2
ABHD17A	2
ABHD17B	3
ABHD17C	3
ABHD2	23
ABHD3	5
ABHD4	2
ABHD5	6
ABHD6	0
ABHD8	1
ABI1	14
ABI2	3
ABI3	11
ABI3BP	2
ABL1	6
ABL2	2
ABLIM1	29
ABLIM2	4
ABLIM3	4
ABO	0
ABR	15
ABRA	0
ABRACL	0
ABT1	1
ABTB1	0
ABTB2	3
ACAA1	4
ACAA2	2
ACACA	10
ACACB	5
ACAD10	4
ACAD11	1
ACAD8	3
ACAD9	2
ACADL	2
ACADM	3
ACADS	0
ACADSB	0
ACADVL	26
ACAN	2
ACAP1	2
ACAP2	20
ACAP3	3
ACAT1	3
ACAT2	1
ACBD3	65
ACBD4	4
ACBD5	63
ACBD6	5
ACBD7	1
ACCS	9
ACCSL	0
ACD	0
ACE	12
ACE2	2
ACER1	0
ACER2	2
ACER3	7
ACHE	5
ACIN1	142
ACKR1	0
ACKR2	2
ACKR3	0
ACKR4	0
ACLY	14
ACMSD	0
ACO1	4
ACO2	5
ACOT1	0
ACOT11	1
ACOT12	0
ACOT13	5
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	2
ACOT8	5
ACOT9	1
ACOX1	6
ACOX2	0
ACOX3	3
ACOXL	20
ACP1	0
ACP2	1
ACP5	2
ACP6	6
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	3
ACSF3	0
ACSL1	35
ACSL3	19
ACSL4	3
ACSL5	3
ACSL6	2
ACSM1	1
ACSM2A	0
ACSM2B	0
ACSM3	2
ACSM4	0
ACSM5	1
ACSM6	2
ACSS1	1
ACSS2	0
ACSS3	2
ACTA1	0
ACTA2	74
ACTA2_AS1	1
ACTB	164
ACTBL2	1
ACTC1	0
ACTG1	124
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	1
ACTL6A	1
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	10
ACTN1_AS1	0
ACTN2	9
ACTN3	0
ACTN4	98
ACTR10	3
ACTR1A	2
ACTR1B	6
ACTR2	12
ACTR3	8
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	4
ACTR6	4
ACTR8	13
ACTRT1	0
ACTRT2	1
ACTRT3	0
ACVR1	4
ACVR1B	8
ACVR1C	1151
ACVR2A	3
ACVR2B	1
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	0
ACYP1	10
ACYP2	0
ADA	6
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	12
ADAM11	1
ADAM12	0
ADAM15	10
ADAM17	3
ADAM18	0
ADAM19	1
ADAM1A	3
ADAM2	0
ADAM20	0
ADAM20P1	4
ADAM21	0
ADAM21P1	0
ADAM22	3
ADAM23	1
ADAM28	18
ADAM29	0
ADAM30	2
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	7
ADAM9	22
ADAMDEC1	2
ADAMTS1	6
ADAMTS10	0
ADAMTS12	0
ADAMTS13	3
ADAMTS14	3
ADAMTS15	13
ADAMTS16	0
ADAMTS17	0
ADAMTS18	3
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	3
ADAMTS20	0
ADAMTS3	11
ADAMTS4	2
ADAMTS5	0
ADAMTS6	5
ADAMTS7	0
ADAMTS7P1	1
ADAMTS8	5
ADAMTS9	4
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	68
ADAMTSL2	1
ADAMTSL3	7
ADAMTSL4	14
ADAMTSL4_AS1	1
ADAMTSL5	9
ADAP1	3
ADAP2	1
ADAR	36
ADARB1	5
ADARB2	8
ADARB2_AS1	0
ADAT1	9
ADAT2	0
ADAT3	2
ADCK1	39
ADCK2	1126
ADCK3	5
ADCK4	5
ADCK5	1
ADCY1	0
ADCY10	0
ADCY10P1	2
ADCY2	0
ADCY3	0
ADCY4	5
ADCY5	6
ADCY6	4
ADCY7	4
ADCY8	28
ADCY9	6
ADCYAP1	0
ADCYAP1R1	0
ADD1	9
ADD2	0
ADD3	13
ADD3_AS1	0
ADGB	7
ADGRA1	2
ADGRA1_AS1	0
ADGRA2	4
ADGRA3	0
ADGRB1	0
ADGRB2	1
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	41
ADGRE3	1
ADGRE4P	0
ADGRE5	22
ADGRF1	12
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	1
ADGRG1	7
ADGRG2	3
ADGRG3	17
ADGRG4	0
ADGRG5	0
ADGRG6	8
ADGRG7	2
ADGRL1	7
ADGRL2	3
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	7
ADH1A	0
ADH1B	0
ADH1C	47
ADH4	0
ADH5	4
ADH6	2
ADH7	29
ADHFE1	0
ADI1	6
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	1
ADIPOR1	7
ADIPOR2	6
ADIRF	3
ADK	0
ADM	12
ADM2	17
ADM5	0
ADNP	4
ADNP_AS1	5
ADNP2	4
ADO	5
ADORA1	4
ADORA2A	0
ADORA2A_AS1	1
ADORA2B	0
ADORA3	0
ADPGK	9
ADPGK_AS1	1
ADPRH	40
ADPRHL1	7
ADPRHL2	0
ADPRM	0
ADRA1A	0
ADRA1B	3
ADRA1D	1
ADRA2A	1
ADRA2B	2
ADRA2C	1
ADRB1	3
ADRB2	2
ADRB3	0
ADRBK1	17
ADRBK2	2
ADRM1	7
ADSL	3
ADSS	13
ADSSL1	1
ADTRP	2
AEBP1	0
AEBP2	29
AEN	4
AES	42
AFAP1	7
AFAP1_AS1	0
AFAP1L1	0
AFAP1L2	1
AFF1	20
AFF2	3
AFF3	0
AFF4	10
AFG3L1P	8
AFG3L2	3
AFM	0
AFMID	4
AFP	0
AFTPH	7
AGA	5
AGAP1	8
AGAP1_IT1	2
AGAP11	2
AGAP2	1
AGAP2_AS1	0
AGAP3	13
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	5
AGBL3	0
AGBL4	2
AGBL4_IT1	0
AGBL5	14
AGBL5_AS1	0
AGER	4
AGFG1	4
AGFG2	12
AGGF1	13
AGK	1
AGL	10
AGMAT	2
AGMO	0
AGO1	7
AGO2	8
AGO3	3
AGO4	10
AGPAT1	3
AGPAT2	0
AGPAT3	13
AGPAT4	1
AGPAT4_IT1	0
AGPAT5	3
AGPS	3
AGR2	16
AGR3	0
AGRN	47
AGRP	0
AGT	0
AGTPBP1	4
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	3
AGXT2	1
AHCTF1	7
AHCTF1P1	0
AHCY	5
AHCYL1	11
AHCYL2	8
AHDC1	13
AHI1	12
AHNAK	189
AHNAK2	10
AHR	45
AHRR	18
AHSA1	6
AHSA2	25
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	7
AIF1L	5
AIFM1	5
AIFM2	10
AIFM3	1
AIG1	2
AIM1	40
AIM1L	3
AIM2	1
AIMP1	4
AIMP2	0
AIP	2
AIPL1	0
AIRE	9
AIRN	5
AJAP1	2
AJUBA	1
AK1	6
AK2	7
AK3	4
AK4	1
AK5	0
AK6	1
AK7	13
AK8	1
AK9	39
AKAP1	14
AKAP10	4
AKAP11	6
AKAP12	2
AKAP13	71
AKAP14	4
AKAP17A	23
AKAP2	0
AKAP3	0
AKAP4	5
AKAP5	1
AKAP6	4
AKAP7	3
AKAP8	55
AKAP8L	58
AKAP9	63
AKIP1	2
AKIRIN1	7
AKIRIN2	9
AKNA	15
AKNAD1	0
AKR1A1	20
AKR1B1	3
AKR1B10	2
AKR1B15	0
AKR1C1	11
AKR1C2	29
AKR1C3	1
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	10
AKT1S1	4
AKT2	4
AKT3	0
AKTIP	1
ALAD	7
ALAS1	5
ALAS2	0
ALB	0
ALCAM	54
ALDH16A1	12
ALDH18A1	7
ALDH1A1	219
ALDH1A2	0
ALDH1A3	23
ALDH1B1	6
ALDH1L1	13
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	1
ALDH2	17
ALDH3A1	163
ALDH3A2	16
ALDH3B1	12
ALDH3B2	20
ALDH4A1	4
ALDH5A1	5
ALDH6A1	1
ALDH7A1	3
ALDH8A1	0
ALDH9A1	2
ALDOA	115
ALDOB	0
ALDOC	4
ALG1	1
ALG10	2
ALG10B	0
ALG11	0
ALG12	3
ALG13	8
ALG14	1
ALG1L	0
ALG1L2	0
ALG1L9P	1
ALG2	1
ALG3	0
ALG5	0
ALG6	0
ALG8	2
ALG9	11
ALK	0
ALKBH1	0
ALKBH2	7
ALKBH3	3
ALKBH3_AS1	0
ALKBH4	2
ALKBH5	31
ALKBH6	1
ALKBH7	2
ALKBH8	2
ALLC	0
ALMS1	13
ALMS1_IT1	0
ALMS1P	3
ALOX12	2
ALOX12_AS1	0
ALOX12B	1
ALOX12P2	7
ALOX15	193
ALOX15B	0
ALOX15P1	0
ALOX5	3
ALOX5AP	3
ALOXE3	2
ALPI	0
ALPK1	3
ALPK2	1
ALPK3	8
ALPL	9
ALPP	2
ALPPL2	0
ALS2	7
ALS2CL	34
ALS2CR11	0
ALS2CR12	3
ALX1	1
ALX3	0
ALX4	3
ALYREF	9
AMACR	0
AMBN	0
AMBP	67
AMBRA1	11
AMD1	11
AMDHD1	2
AMDHD2	3
AMELX	0
AMELY	0
AMER1	2
AMER2	0
AMER3	0
AMFR	4
AMH	3
AMHR2	0
AMICA1	0
AMIGO1	0
AMIGO2	2
AMIGO3	0
AMMECR1	2
AMMECR1L	6
AMN	7
AMN1	0
AMOT	11
AMOTL1	1
AMOTL2	14
AMPD1	0
AMPD2	5
AMPD3	16
AMPH	0
AMT	1
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	10
AMZ2	3
AMZ2P1	0
ANAPC1	0
ANAPC10	0
ANAPC11	2
ANAPC13	1
ANAPC15	0
ANAPC16	10
ANAPC1P1	0
ANAPC2	7
ANAPC4	7
ANAPC5	10
ANAPC7	4
ANG	0
ANGEL1	0
ANGEL2	2
ANGPT1	4
ANGPT2	1
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	1
ANGPTL5	0
ANGPTL6	3
ANGPTL7	1
ANHX	0
ANK1	2
ANK2	6
ANK3	39
ANKAR	0
ANKDD1A	7
ANKDD1B	2
ANKEF1	4
ANKFN1	0
ANKFY1	7
ANKH	3
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	5
ANKK1	0
ANKLE1	3
ANKLE2	15
ANKMY1	3
ANKMY2	2
ANKRA2	6
ANKRD1	1
ANKRD10	9
ANKRD11	68
ANKRD12	26
ANKRD13A	11
ANKRD13B	1
ANKRD13C	6
ANKRD13D	5
ANKRD16	4
ANKRD17	73
ANKRD18A	4
ANKRD18B	1
ANKRD18DP	0
ANKRD19P	2
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	3
ANKRD20A12P	0
ANKRD20A19P	2
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	2
ANKRD22	0
ANKRD23	2
ANKRD24	5
ANKRD26	20
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	1
ANKRD28	7
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	8
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	1
ANKRD34A	1
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	11
ANKRD36	7
ANKRD36B	11
ANKRD36BP1	0
ANKRD36BP2	3
ANKRD36C	36
ANKRD37	0
ANKRD39	1
ANKRD40	3
ANKRD42	25
ANKRD44	0
ANKRD44_IT1	0
ANKRD45	6
ANKRD46	1
ANKRD49	0
ANKRD50	13
ANKRD52	8
ANKRD53	1
ANKRD54	2
ANKRD55	6
ANKRD6	10
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	4
ANKRD66	1
ANKRD7	0
ANKRD9	7
ANKS1A	10
ANKS1B	1
ANKS3	2
ANKS4B	0
ANKS6	2
ANKUB1	5
ANKZF1	19
ANLN	3
ANO1	2
ANO1_AS2	0
ANO10	3
ANO2	0
ANO3	0
ANO4	2
ANO5	64
ANO6	3
ANO7	3
ANO8	4
ANO9	4
ANOS1	0
ANP32A	33
ANP32A_IT1	0
ANP32AP1	0
ANP32B	38
ANP32C	1
ANP32D	0
ANP32E	55
ANPEP	19
ANTXR1	3
ANTXR2	1
ANTXRL	1
ANTXRLP1	0
ANXA1	211
ANXA10	1
ANXA11	39
ANXA13	2
ANXA2	43
ANXA2P1	1
ANXA2P2	0
ANXA2P3	0
ANXA2R	3
ANXA3	8
ANXA4	5
ANXA5	6
ANXA6	0
ANXA7	6
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	1
AOAH_IT1	0
AOC1	0
AOC2	6
AOC3	1
AOC4P	0
AOX1	1
AOX2P	1
AP1AR	4
AP1B1	3
AP1B1P1	3
AP1G1	13
AP1G2	12
AP1M1	3
AP1M2	5
AP1S1	3
AP1S2	0
AP1S3	3
AP2A1	6
AP2A2	6
AP2B1	6
AP2M1	7
AP2S1	2
AP3B1	17
AP3B2	1
AP3D1	73
AP3M1	2
AP3M2	1
AP3S1	0
AP3S2	2
AP4B1	0
AP4B1_AS1	0
AP4E1	0
AP4M1	2
AP4S1	5
AP5B1	6
AP5M1	3
AP5S1	8
AP5Z1	9
APAF1	3
APBA1	5
APBA2	0
APBA3	5
APBB1	0
APBB1IP	6
APBB2	2
APBB3	8
APC	13
APC2	18
APCDD1	1
APCDD1L	3
APCDD1L_AS1	5
APCS	0
APEH	5
APELA	0
APEX1	7
APEX2	0
APH1A	16
APH1B	1
API5	4
APIP	2
APITD1	3
APITD1_CORT	0
APLF	0
APLN	0
APLNR	1
APLP1	0
APLP2	89
APMAP	5
APOA1	0
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	5
APOA5	0
APOB	1
APOBEC1	0
APOBEC2	0
APOBEC3A	3
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	3
APOBEC3D	4
APOBEC3F	6
APOBEC3G	0
APOBEC3H	0
APOBEC4	3
APOBR	14
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	3
APOE	7
APOF	0
APOH	3
APOL1	61
APOL2	15
APOL3	1
APOL4	0
APOL5	0
APOL6	42
APOLD1	1
APOM	0
APOO	9
APOOL	0
APOOP5	0
APOPT1	3
APP	44
APPBP2	5
APPL1	5
APPL2	9
APRT	3
APTR	4
APTX	1
AQP1	2
AQP10	0
AQP11	3
AQP12A	0
AQP12B	0
AQP2	0
AQP3	113
AQP4	1
AQP4_AS1	2
AQP5	39
AQP6	1
AQP7	1
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	3
AQR	7
AR	2
ARAF	8
ARAP1	21
ARAP2	7
ARAP3	11
ARC	0
ARCN1	14
AREG	5
AREL1	4
ARF1	28
ARF3	8
ARF4	6
ARF5	2
ARF6	27
ARFGAP1	5
ARFGAP2	12
ARFGAP3	110
ARFGEF1	19
ARFGEF2	6
ARFGEF3	24
ARFIP1	0
ARFIP2	16
ARFRP1	5
ARG1	4
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	135
ARHGAP1	6
ARHGAP10	2
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	6
ARHGAP15	0
ARHGAP17	6
ARHGAP18	25
ARHGAP19	6
ARHGAP19_SLIT1	0
ARHGAP20	5
ARHGAP21	151
ARHGAP22	2
ARHGAP23	13
ARHGAP24	10
ARHGAP25	2
ARHGAP26	9
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	29
ARHGAP28	3
ARHGAP29	3
ARHGAP30	11
ARHGAP31	1
ARHGAP31_AS1	0
ARHGAP32	7
ARHGAP33	1
ARHGAP35	21
ARHGAP36	4
ARHGAP39	15
ARHGAP4	6
ARHGAP40	0
ARHGAP42	7
ARHGAP44	8
ARHGAP5	20
ARHGAP5_AS1	0
ARHGAP6	9
ARHGAP8	0
ARHGAP9	47
ARHGDIA	16
ARHGDIB	10
ARHGDIG	0
ARHGEF1	25
ARHGEF10	1
ARHGEF10L	15
ARHGEF11	10
ARHGEF12	33
ARHGEF15	5
ARHGEF16	21
ARHGEF17	3
ARHGEF18	23
ARHGEF19	0
ARHGEF2	11
ARHGEF25	0
ARHGEF26	15
ARHGEF26_AS1	0
ARHGEF28	16
ARHGEF3	2
ARHGEF3_AS1	0
ARHGEF33	1
ARHGEF34P	0
ARHGEF35	1
ARHGEF37	6
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	1
ARHGEF4	5
ARHGEF40	2
ARHGEF5	2
ARHGEF6	3
ARHGEF7	10
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	22
ARID1B	16
ARID2	6
ARID3A	1
ARID3B	5
ARID3C	0
ARID4A	12
ARID4B	63
ARID5A	1
ARID5B	6
ARIH1	36
ARIH2	13
ARIH2OS	1
ARL1	8
ARL10	0
ARL11	2
ARL13A	0
ARL13B	1
ARL14	0
ARL14EP	1
ARL14EPL	0
ARL15	0
ARL16	1
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	1
ARL3	3
ARL4A	0
ARL4C	16
ARL4D	3
ARL5A	13
ARL5B	1
ARL5C	0
ARL6	0
ARL6IP1	1
ARL6IP4	24
ARL6IP5	7
ARL6IP6	2
ARL8A	0
ARL8B	3
ARL9	0
ARMC1	1
ARMC10	0
ARMC12	0
ARMC2	5
ARMC2_AS1	0
ARMC3	10
ARMC4	3
ARMC5	1
ARMC6	0
