	gene_id_NPS-428_
A1BG	2
A1BG_AS1	0
A1CF	8
A2M	2
A2M_AS1	0
A2ML1	6
A2MP1	0
A3GALT2	0
A4GALT	62
A4GNT	0
AA06	0
AAAS	15
AACS	44
AACSP1	0
AADAC	3
AADACL2	31
AADACL2_AS1	3
AADACL3	0
AADACL4	0
AADACP1	8
AADAT	17
AAED1	20
AAGAB	39
AAK1	113
AAMDC	9
AAMP	221
AANAT	0
AAR2	10
AARD	0
AARS	113
AARS2	29
AARSD1	0
AASDH	9
AASDHPPT	24
AASS	7
AATBC	0
AATF	231
AATK	9
AATK_AS1	0
ABALON	3
ABAT	21
ABCA1	1
ABCA10	45
ABCA11P	0
ABCA12	0
ABCA13	1426
ABCA17P	3
ABCA2	1
ABCA3	1
ABCA4	8
ABCA5	169
ABCA6	7
ABCA7	28
ABCA8	0
ABCA9	5
ABCA9_AS1	0
ABCB1	0
ABCB10	17
ABCB11	12
ABCB4	0
ABCB5	0
ABCB6	3
ABCB7	31
ABCB8	1
ABCB9	7
ABCC1	42
ABCC10	37
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	8
ABCC3	6
ABCC4	9
ABCC5	89
ABCC5_AS1	0
ABCC6	20
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	15
ABCD1	2
ABCD2	3
ABCD3	117
ABCD4	13
ABCE1	28
ABCF1	314
ABCF2	55
ABCF3	22
ABCG1	31
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	2
ABHD1	3
ABHD10	26
ABHD11	16
ABHD11_AS1	4
ABHD12	16
ABHD12B	18
ABHD13	28
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	8
ABHD15	26
ABHD16A	13
ABHD16B	24
ABHD17A	4
ABHD17B	29
ABHD17C	7
ABHD2	163
ABHD3	44
ABHD4	0
ABHD5	31
ABHD6	4
ABHD8	0
ABI1	167
ABI2	74
ABI3	25
ABI3BP	1
ABL1	50
ABL2	15
ABLIM1	244
ABLIM2	1
ABLIM3	7
ABO	13
ABR	85
ABRA	0
ABRACL	36
ABT1	9
ABTB1	0
ABTB2	16
ACAA1	22
ACAA2	0
ACACA	112
ACACB	57
ACAD10	8
ACAD11	8
ACAD8	10
ACAD9	17
ACADL	0
ACADM	44
ACADS	0
ACADSB	37
ACADVL	126
ACAN	0
ACAP1	12
ACAP2	116
ACAP3	14
ACAT1	31
ACAT2	2
ACBD3	798
ACBD4	4
ACBD5	69
ACBD6	6
ACBD7	28
ACCS	0
ACCSL	0
ACD	9
ACE	2
ACE2	10
ACER1	0
ACER2	15
ACER3	19
ACHE	6
ACIN1	848
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	6
ACLY	40
ACMSD	0
ACO1	38
ACO2	63
ACOT1	0
ACOT11	21
ACOT12	0
ACOT13	7
ACOT2	11
ACOT4	0
ACOT6	0
ACOT7	3
ACOT8	24
ACOT9	6
ACOX1	19
ACOX2	0
ACOX3	22
ACOXL	0
ACP1	49
ACP2	9
ACP5	0
ACP6	27
ACPP	0
ACPT	0
ACR	0
ACRBP	80
ACRC	40
ACRV1	0
ACSBG1	4
ACSBG2	2
ACSF2	6
ACSF3	25
ACSL1	30
ACSL3	75
ACSL4	18
ACSL5	39
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	7
ACSM6	0
ACSS1	51
ACSS2	26
ACSS3	24
ACTA1	0
ACTA2	1
ACTA2_AS1	0
ACTB	579
ACTBL2	0
ACTC1	0
ACTG1	576
ACTG1P17	0
ACTG1P20	5
ACTG1P4	0
ACTG2	0
ACTL10	5
ACTL6A	53
ACTL6B	0
ACTL7A	13
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	67
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	526
ACTR10	9
ACTR1A	27
ACTR1B	28
ACTR2	115
ACTR3	110
ACTR3B	10
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	4
ACTR5	8
ACTR6	43
ACTR8	38
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	15
ACVR1B	56
ACVR1C	85
ACVR2A	15
ACVR2B	12
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	34
ACYP2	0
ADA	4
ADAD1	0
ADAD2	1
ADAL	1
ADAM10	104
ADAM11	0
ADAM12	47
ADAM15	12
ADAM17	30
ADAM18	0
ADAM19	2
ADAM1A	59
ADAM2	0
ADAM20	5
ADAM20P1	22
ADAM21	0
ADAM21P1	0
ADAM22	2
ADAM23	0
ADAM28	167
ADAM29	0
ADAM30	0
ADAM32	7
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	9
ADAM9	103
ADAMDEC1	2
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	9
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	14
ADAMTS18	2
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	1
