	gene_id_WB14_
A1BG	15
A1BG_AS1	6
A1CF	3
A2M	300
A2M_AS1	54
A2ML1	1
A2MP1	35
A3GALT2	2
A4GALT	3
A4GNT	0
AA06	0
AAAS	21
AACS	13
AACSP1	0
AADAC	1
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	4
AAGAB	73
AAK1	459
AAMDC	3
AAMP	45
AANAT	10
AAR2	17
AARD	0
AARS	161
AARS2	51
AARSD1	0
AASDH	21
AASDHPPT	4
AASS	14
AATBC	107
AATF	177
AATK	130
AATK_AS1	5
ABALON	37
ABAT	71
ABCA1	125
ABCA10	8
ABCA11P	13
ABCA12	0
ABCA13	11
ABCA17P	1
ABCA2	259
ABCA3	31
ABCA4	3
ABCA5	72
ABCA6	6
ABCA7	631
ABCA8	1
ABCA9	7
ABCA9_AS1	0
ABCB1	55
ABCB10	54
ABCB11	0
ABCB4	19
ABCB5	0
ABCB6	19
ABCB7	55
ABCB8	50
ABCB9	8
ABCC1	169
ABCC10	95
ABCC11	0
ABCC12	3
ABCC13	34
ABCC2	8
ABCC3	123
ABCC4	148
ABCC5	113
ABCC5_AS1	4
ABCC6	24
ABCC6P1	1
ABCC6P2	0
ABCC8	6
ABCC9	1
ABCD1	36
ABCD2	45
ABCD3	59
ABCD4	86
ABCE1	55
ABCF1	145
ABCF2	39
ABCF3	47
ABCG1	48
ABCG2	17
ABCG4	1
ABCG5	0
ABCG8	0
ABHD1	11
ABHD10	22
ABHD11	20
ABHD11_AS1	1
ABHD12	17
ABHD12B	6
ABHD13	38
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	25
ABHD15	38
ABHD16A	73
ABHD16B	25
ABHD17A	153
ABHD17B	14
ABHD17C	0
ABHD2	285
ABHD3	51
ABHD4	52
ABHD5	44
ABHD6	14
ABHD8	17
ABI1	173
ABI2	55
ABI3	54
ABI3BP	11
ABL1	45
ABL2	84
ABLIM1	304
ABLIM2	3
ABLIM3	62
ABO	2
ABR	241
ABRA	0
ABRACL	21
ABT1	49
ABTB1	425
ABTB2	6
ACAA1	113
ACAA2	24
ACACA	53
ACACB	48
ACAD10	74
ACAD11	7
ACAD8	24
ACAD9	132
ACADL	2
ACADM	52
ACADS	12
ACADSB	23
ACADVL	245
ACAN	12
ACAP1	411
ACAP2	286
ACAP3	92
ACAT1	37
ACAT2	10
ACBD3	41
ACBD4	26
ACBD5	43
ACBD6	52
ACBD7	1
ACCS	28
ACCSL	0
ACD	16
ACE	5
ACE2	0
ACER1	3
ACER2	10
ACER3	34
ACHE	0
ACIN1	569
ACKR1	2
ACKR2	2
ACKR3	2
ACKR4	4
ACLY	118
ACMSD	1
ACO1	45
ACO2	77
ACOT1	1
ACOT11	9
ACOT12	0
ACOT13	31
ACOT2	3
ACOT4	1
ACOT6	0
ACOT7	11
ACOT8	22
ACOT9	60
ACOX1	127
ACOX2	2
ACOX3	28
ACOXL	3
ACP1	117
ACP2	15
ACP5	25
ACP6	11
ACPP	37
ACPT	1
ACR	0
ACRBP	50
ACRC	35
ACRV1	0
ACSBG1	2
ACSBG2	5
ACSF2	19
ACSF3	94
ACSL1	600
ACSL3	37
ACSL4	89
ACSL5	63
ACSL6	50
ACSM1	3
ACSM2A	0
ACSM2B	0
ACSM3	6
ACSM4	1
ACSM5	0
ACSM6	1
ACSS1	110
ACSS2	54
ACSS3	3
ACTA1	0
ACTA2	12
ACTA2_AS1	5
ACTB	5641
ACTBL2	0
ACTC1	0
ACTG1	1340
ACTG1P17	4
ACTG1P20	9
ACTG1P4	3
ACTG2	1
ACTL10	2
ACTL6A	31
ACTL6B	10
ACTL7A	0
ACTL7B	1
ACTL8	0
ACTL9	0
ACTN1	664
ACTN1_AS1	5
ACTN2	1
ACTN3	0
ACTN4	298
ACTR10	44
ACTR1A	90
ACTR1B	53
ACTR2	312
ACTR3	341
ACTR3B	8
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	14
ACTR5	13
ACTR6	20
ACTR8	31
ACTRT1	0
ACTRT2	1
ACTRT3	0
ACVR1	29
ACVR1B	19
ACVR1C	12
ACVR2A	63
ACVR2B	18
ACVR2B_AS1	5
ACVRL1	3
ACY1	1
ACY3	0
ACYP1	11
ACYP2	4
ADA	8
ADAD1	2
ADAD2	0
ADAL	19
ADAM10	233
ADAM11	7
ADAM12	32
ADAM15	44
ADAM17	134
ADAM18	0
ADAM19	213
ADAM1A	27
ADAM2	0
ADAM20	4
ADAM20P1	6
ADAM21	0
ADAM21P1	0
ADAM22	17
ADAM23	10
ADAM28	88
ADAM29	0
ADAM30	1
ADAM32	3
ADAM33	6
ADAM3A	0
ADAM5	0
ADAM6	1
ADAM7	0
ADAM8	598
ADAM9	31
ADAMDEC1	0
ADAMTS1	6
ADAMTS10	62
ADAMTS12	0
ADAMTS13	6
ADAMTS14	1
ADAMTS15	1
ADAMTS16	1
ADAMTS17	15
ADAMTS18	0
ADAMTS19	2
ADAMTS19_AS1	0
ADAMTS2	4
ADAMTS20	1
ADAMTS3	0
ADAMTS4	2
ADAMTS5	2
ADAMTS6	21
ADAMTS7	6
ADAMTS7P1	1
ADAMTS8	7
ADAMTS9	6
ADAMTS9_AS1	1
ADAMTS9_AS2	0
ADAMTSL1	2
ADAMTSL2	10
ADAMTSL3	0
ADAMTSL4	472
ADAMTSL4_AS1	74
ADAMTSL5	7
ADAP1	91
ADAP2	40
ADAR	751
ADARB1	64
ADARB2	1
ADARB2_AS1	0
ADAT1	70
ADAT2	23
ADAT3	7
ADCK1	9
ADCK2	22
ADCK3	59
ADCK4	49
ADCK5	15
ADCY1	1
ADCY10	3
ADCY10P1	48
ADCY2	1
ADCY3	28
ADCY4	15
ADCY5	12
ADCY6	3
ADCY7	495
ADCY8	0
ADCY9	68
ADCYAP1	0
ADCYAP1R1	5
ADD1	273
ADD2	37
ADD3	256
ADD3_AS1	1
ADGB	0
ADGRA1	4
ADGRA1_AS1	0
ADGRA2	21
ADGRA3	12
ADGRB1	13
ADGRB2	6
ADGRB3	6
ADGRD1	12
ADGRE1	47
ADGRE2	318
ADGRE3	69
