	gene_id_NP14_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	1
A2M_AS1	1
A2ML1	0
A2MP1	0
A3GALT2	0
A4GALT	1
A4GNT	0
AA06	0
AAAS	0
AACS	8
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	1
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	1
AAK1	40
AAMDC	0
AAMP	13
AANAT	0
AAR2	0
AARD	0
AARS	0
AARS2	1
AARSD1	0
AASDH	0
AASDHPPT	0
AASS	0
AATBC	1
AATF	12
AATK	2
AATK_AS1	0
ABALON	0
ABAT	7
ABCA1	8
ABCA10	4
ABCA11P	0
ABCA12	1
ABCA13	35
ABCA17P	0
ABCA2	0
ABCA3	2
ABCA4	0
ABCA5	0
ABCA6	0
ABCA7	0
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	3
ABCB10	2
ABCB11	0
ABCB4	1
ABCB5	2
ABCB6	0
ABCB7	0
ABCB8	0
ABCB9	0
ABCC1	0
ABCC10	0
ABCC11	21
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	0
ABCC5	7
ABCC5_AS1	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	4
ABCD2	2
ABCD3	12
ABCD4	0
ABCE1	0
ABCF1	6
ABCF2	1
ABCF3	0
ABCG1	1
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	0
ABHD11_AS1	0
ABHD12	0
ABHD12B	4
ABHD13	8
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	0
ABHD16A	0
ABHD16B	1
ABHD17A	1
ABHD17B	6
ABHD17C	0
ABHD2	11
ABHD3	0
ABHD4	0
ABHD5	2
ABHD6	1
ABHD8	1
ABI1	11
ABI2	2
ABI3	1
ABI3BP	0
ABL1	2
ABL2	4
ABLIM1	21
ABLIM2	0
ABLIM3	0
ABO	0
ABR	7
ABRA	0
ABRACL	7
ABT1	2
ABTB1	6
ABTB2	1
ACAA1	0
ACAA2	0
ACACA	3
ACACB	2
ACAD10	0
ACAD11	0
ACAD8	5
ACAD9	1
ACADL	0
ACADM	2
ACADS	0
ACADSB	0
ACADVL	8
ACAN	0
ACAP1	1
ACAP2	11
ACAP3	0
ACAT1	0
ACAT2	0
ACBD3	29
ACBD4	0
ACBD5	5
ACBD6	0
ACBD7	8
ACCS	0
ACCSL	0
ACD	0
ACE	1
ACE2	3
ACER1	0
ACER2	0
ACER3	2
ACHE	0
ACIN1	70
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	6
ACMSD	0
ACO1	0
ACO2	1
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	16
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	1
ACOT9	0
ACOX1	11
ACOX2	0
ACOX3	0
ACOXL	0
ACP1	13
ACP2	0
ACP5	0
ACP6	1
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	18
ACSBG2	0
ACSF2	3
ACSF3	0
ACSL1	3
ACSL3	1
ACSL4	0
ACSL5	0
ACSL6	0
ACSM1	1
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	3
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	0
ACTA2_AS1	0
ACTB	59
ACTBL2	0
ACTC1	0
ACTG1	39
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	1
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	6
ACTR10	0
ACTR1A	1
ACTR1B	0
ACTR2	10
ACTR3	17
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	1
ACTR8	0
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	0
ACVR1B	0
ACVR1C	0
ACVR2A	25
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	5
ACYP1	1
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	2
ADAM11	0
ADAM12	0
ADAM15	0
ADAM17	1
ADAM18	0
ADAM19	1
ADAM1A	2
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	2
ADAM23	10
ADAM28	3
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	1
ADAMDEC1	0
ADAMTS1	1
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	1
ADAMTS18	3
ADAMTS19	0
ADAMTS19_AS1	2
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	2
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	3
ADAMTSL2	0
ADAMTSL3	4
ADAMTSL4	1
ADAMTSL4_AS1	5
ADAMTSL5	0
ADAP1	2
ADAP2	0
ADAR	23
ADARB1	0
ADARB2	2
ADARB2_AS1	0
ADAT1	1
ADAT2	0
ADAT3	0
ADCK1	0
ADCK2	2
ADCK3	0
ADCK4	0
ADCK5	0
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	0
ADCY3	0
ADCY4	0
ADCY5	0
ADCY6	0
ADCY7	0
ADCY8	2
ADCY9	2
ADCYAP1	0
ADCYAP1R1	1
ADD1	4
ADD2	0
ADD3	24
ADD3_AS1	0
ADGB	0
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	0
ADGRB1	0
ADGRB2	1
ADGRB3	0
ADGRD1	0
ADGRE1	1
ADGRE2	0
ADGRE3	0
ADGRE4P	0
ADGRE5	0
ADGRF1	1
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	0
ADGRG1	1
ADGRG2	0
ADGRG3	1
ADGRG4	0
ADGRG5	0
ADGRG6	0
ADGRG7	0
ADGRL1	4
ADGRL2	6
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	0
ADH1A	0
ADH1B	0
ADH1C	33
ADH4	0
ADH5	0
ADH6	0
ADH7	15
ADHFE1	0
ADI1	8
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	13
ADIPOR2	1
ADIRF	1
ADK	0
ADM	5
ADM2	1
ADM5	0
ADNP	11
ADNP_AS1	1
ADNP2	1
ADO	1
ADORA1	0
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	1
ADORA3	0
ADPGK	0
ADPGK_AS1	0
ADPRH	3
ADPRHL1	0
ADPRHL2	0
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	13
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0
ADRB3	0
ADRBK1	8
ADRBK2	0
ADRM1	11
ADSL	1
ADSS	16
ADSSL1	1
ADTRP	0
AEBP1	0
AEBP2	22
AEN	1
AES	9
AFAP1	17
AFAP1_AS1	1
AFAP1L1	0
AFAP1L2	2
AFF1	0
AFF2	0
AFF3	3
AFF4	15
AFG3L1P	0
AFG3L2	2
AFM	0
AFMID	0
AFP	0
AFTPH	5
AGA	0
AGAP1	0
AGAP1_IT1	0
AGAP11	0
AGAP2	1
AGAP2_AS1	0
AGAP3	2
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	0
AGBL3	1
AGBL4	1
AGBL4_IT1	0
AGBL5	2
AGBL5_AS1	2
AGER	0
AGFG1	10
AGFG2	9
AGGF1	2
AGK	0
AGL	1
AGMAT	3
AGMO	0
AGO1	0
AGO2	2
AGO3	0
AGO4	38
AGPAT1	0
AGPAT2	0
AGPAT3	3
AGPAT4	0
AGPAT4_IT1	1
AGPAT5	0
AGPS	2
AGR2	20
AGR3	0
AGRN	2
AGRP	0
AGT	0
AGTPBP1	11
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	2
AGXT2	0
AHCTF1	5
AHCTF1P1	0
AHCY	0
AHCYL1	5
AHCYL2	1
AHDC1	1
AHI1	0
AHNAK	46
AHNAK2	3
AHR	17
AHRR	1
AHSA1	1
AHSA2	1
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	20
AIF1L	0
AIFM1	6
AIFM2	1
AIFM3	2
AIG1	0
AIM1	16
AIM1L	0
AIM2	0
AIMP1	0
AIMP2	0
AIP	3
AIPL1	0
AIRE	1
AIRN	0
AJAP1	8
AJUBA	0
AK1	8
AK2	3
AK3	0
AK4	0
AK5	0
AK6	0
AK7	5
AK8	0
AK9	15
AKAP1	0
AKAP10	2
AKAP11	7
AKAP12	0
AKAP13	12
AKAP14	1
AKAP17A	16
AKAP2	0
AKAP3	0
AKAP4	0
AKAP5	0
AKAP6	0
AKAP7	2
AKAP8	32
AKAP8L	34
AKAP9	14
AKIP1	5
AKIRIN1	4
AKIRIN2	0
AKNA	13
AKNAD1	0
AKR1A1	14
AKR1B1	2
AKR1B10	1
AKR1B15	0
AKR1C1	13
AKR1C2	38
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	6
AKT1S1	5
AKT2	6
AKT3	0
AKTIP	0
ALAD	0
ALAS1	1
ALAS2	3
ALB	0
ALCAM	13
ALDH16A1	1
ALDH18A1	1
ALDH1A1	71
ALDH1A2	0
ALDH1A3	14
ALDH1B1	0
ALDH1L1	4
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	1
ALDH2	0
ALDH3A1	38
ALDH3A2	0
ALDH3B1	7
ALDH3B2	2
ALDH4A1	0
ALDH5A1	1
ALDH6A1	3
ALDH7A1	0
ALDH8A1	0
ALDH9A1	4
ALDOA	22
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
ALG10B	0
ALG11	0
ALG12	0
ALG13	0
ALG14	1
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	4
ALG5	0
ALG6	0
ALG8	0
ALG9	0
ALK	1
ALKBH1	0
ALKBH2	32
ALKBH3	1
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	2
ALKBH6	0
ALKBH7	1
ALKBH8	0
ALLC	0
ALMS1	11
ALMS1_IT1	0
ALMS1P	0
ALOX12	0
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	0
ALOX15	58
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	0
ALPK2	2
ALPK3	2
ALPL	9
ALPP	0
ALPPL2	0
ALS2	5
ALS2CL	5
ALS2CR11	0
ALS2CR12	6
ALX1	0
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	0
AMBP	0
AMBRA1	2
AMD1	17
AMDHD1	1
AMDHD2	0
AMELX	0
AMELY	0
AMER1	0
AMER2	0
AMER3	0
AMFR	0
AMH	0
AMHR2	0
AMICA1	5
AMIGO1	1
AMIGO2	0
AMIGO3	0
AMMECR1	0
AMMECR1L	3
AMN	0
AMN1	0
AMOT	5
AMOTL1	0
AMOTL2	1
AMPD1	0
AMPD2	5
AMPD3	4
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	1
AMZ2P1	0
ANAPC1	0
ANAPC10	4
ANAPC11	1
ANAPC13	0
ANAPC15	1
ANAPC16	10
ANAPC1P1	0
ANAPC2	0
ANAPC4	1
ANAPC5	1
ANAPC7	1
ANG	0
ANGEL1	0
ANGEL2	4
ANGPT1	4
ANGPT2	2
ANGPT4	0
ANGPTL1	1
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0
ANK2	0
ANK3	14
ANKAR	0
ANKDD1A	3
ANKDD1B	0
ANKEF1	0
ANKFN1	0
ANKFY1	2
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	7
ANKK1	0
ANKLE1	0
ANKLE2	2
ANKMY1	0
ANKMY2	0
ANKRA2	0
ANKRD1	0
ANKRD10	3
ANKRD11	16
ANKRD12	7
ANKRD13A	0
ANKRD13B	2
ANKRD13C	0
ANKRD13D	0
ANKRD16	0
ANKRD17	24
ANKRD18A	0
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	2
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	2
ANKRD23	0
ANKRD24	1
ANKRD26	4
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	6
ANKRD28	7
ANKRD29	0
ANKRD30A	5
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	1
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	17
ANKRD36	6
ANKRD36B	0
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	17
ANKRD37	0
ANKRD39	0
ANKRD40	0
ANKRD42	11
ANKRD44	2
ANKRD44_IT1	0
ANKRD45	0
ANKRD46	0
ANKRD49	0
ANKRD50	12
ANKRD52	9
ANKRD53	0
ANKRD54	0
ANKRD55	0
ANKRD6	6
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	2
ANKRD66	15
ANKRD7	0
ANKRD9	1
ANKS1A	2
ANKS1B	0
ANKS3	2
ANKS4B	1
ANKS6	2
ANKUB1	0
ANKZF1	22
ANLN	0
ANO1	1
ANO1_AS2	0
ANO10	0
ANO2	2
ANO3	0
ANO4	0
ANO5	0
ANO6	3
ANO7	6
ANO8	15
ANO9	1
ANOS1	4
ANP32A	13
ANP32A_IT1	0
ANP32AP1	0
ANP32B	20
ANP32C	0
ANP32D	0
ANP32E	11
ANPEP	20
ANTXR1	0
ANTXR2	4
ANTXRL	0
ANTXRLP1	0
ANXA1	31
ANXA10	5
ANXA11	21
ANXA13	0
ANXA2	27
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	3
ANXA4	0
ANXA5	5
ANXA6	5
ANXA7	2
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	0
AOAH_IT1	0
AOC1	1
AOC2	0
AOC3	0
AOC4P	2
AOX1	0
AOX2P	0
AP1AR	12
AP1B1	7
AP1B1P1	0
AP1G1	2
AP1G2	0
AP1M1	3
AP1M2	0
AP1S1	0
AP1S2	0
AP1S3	0
AP2A1	5
AP2A2	1
AP2B1	2
AP2M1	3
AP2S1	0
AP3B1	9
AP3B2	0
AP3D1	33
AP3M1	1
AP3M2	2
AP3S1	7
AP3S2	0
AP4B1	3
AP4B1_AS1	0
AP4E1	3
AP4M1	0
AP4S1	7
AP5B1	8
AP5M1	1
AP5S1	0
AP5Z1	2
APAF1	0
APBA1	91
APBA2	1
APBA3	0
APBB1	0
APBB1IP	3
APBB2	0
APBB3	0
APC	6
APC2	0
APCDD1	4
APCDD1L	0
APCDD1L_AS1	1
APCS	0
APEH	2
APELA	0
APEX1	0
APEX2	0
APH1A	0
APH1B	0
API5	3
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	0
APLNR	0
APLP1	0
APLP2	52
APMAP	6
APOA1	0
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	1
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	3
APOBEC3D	5
APOBEC3F	5
APOBEC3G	0
APOBEC3H	0
APOBEC4	0
APOBR	5
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	3
APOF	0
APOH	0
APOL1	86
APOL2	3
APOL3	2
APOL4	1
APOL5	0
APOL6	35
APOLD1	0
APOM	0
APOO	1
APOOL	0
APOOP5	0
APOPT1	8
APP	31
APPBP2	0
APPL1	5
APPL2	3
APRT	1
APTR	0
APTX	0
AQP1	6
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	25
AQP4	0
AQP4_AS1	0
AQP5	17
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	3
AQR	0
AR	1
ARAF	4
ARAP1	12
ARAP2	21
ARAP3	0
ARC	3
ARCN1	2
AREG	0
AREL1	0
ARF1	5
ARF3	14
ARF4	4
ARF5	0
ARF6	5
ARFGAP1	0
ARFGAP2	4
ARFGAP3	0
ARFGEF1	12
ARFGEF2	11
ARFGEF3	4
ARFIP1	0
ARFIP2	1
ARFRP1	0
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	70
ARHGAP1	1
ARHGAP10	0
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	4
ARHGAP15	0
ARHGAP17	4
ARHGAP18	1
ARHGAP19	0
ARHGAP19_SLIT1	0
ARHGAP20	3
ARHGAP21	9
ARHGAP22	0
ARHGAP23	0
ARHGAP24	7
ARHGAP25	1
ARHGAP26	0
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	2
ARHGAP28	0
ARHGAP29	0
ARHGAP30	25
ARHGAP31	4
ARHGAP31_AS1	0
ARHGAP32	15
ARHGAP33	0
ARHGAP35	5
ARHGAP36	0
ARHGAP39	0
ARHGAP4	0
ARHGAP40	0
ARHGAP42	0
ARHGAP44	5
ARHGAP5	45
ARHGAP5_AS1	0
ARHGAP6	0
ARHGAP8	0
ARHGAP9	0
ARHGDIA	3
ARHGDIB	9
ARHGDIG	0
ARHGEF1	5
ARHGEF10	6
ARHGEF10L	4
ARHGEF11	3
ARHGEF12	23
ARHGEF15	0
ARHGEF16	5
ARHGEF17	3
ARHGEF18	5
ARHGEF19	0
ARHGEF2	0
ARHGEF25	0
ARHGEF26	0
ARHGEF26_AS1	0
ARHGEF28	12
ARHGEF3	9
ARHGEF3_AS1	1
ARHGEF33	0
ARHGEF34P	2
ARHGEF35	0
ARHGEF37	5
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	0
ARHGEF40	0
ARHGEF5	6
ARHGEF6	0
ARHGEF7	0
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	0
ARHGEF9_IT1	0
ARID1A	15
ARID1B	9
ARID2	0
ARID3A	1
ARID3B	2
ARID3C	1
ARID4A	3
ARID4B	27
ARID5A	0
ARID5B	3
ARIH1	40
ARIH2	2
ARIH2OS	0
ARL1	22
ARL10	0
ARL11	0
ARL13A	0
ARL13B	0
ARL14	0
ARL14EP	4
ARL14EPL	0
ARL15	0
ARL16	2
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	1
ARL2BP	0
ARL3	1
ARL4A	5
ARL4C	3
ARL4D	1
ARL5A	3
ARL5B	6
ARL5C	0
ARL6	4
ARL6IP1	0
ARL6IP4	7
ARL6IP5	2
ARL6IP6	0
ARL8A	9
ARL8B	1
ARL9	0
ARMC1	0
ARMC10	0
ARMC12	0
ARMC2	4
ARMC2_AS1	0
ARMC3	4
ARMC4	0
ARMC5	0
ARMC6	0
ARMC7	5
