	gene_id_NP64_R1_
ADGRB2	4
ADGRB3	1
ADGRD1	0
ADGRE1	20
ADGRE2	88
ADGRE3	11
ADGRE4P	1
ADGRE5	241
ADGRF1	38
ADGRF2	0
ADGRF3	1
ADGRF4	0
ADGRF5	1
ADGRG1	66
ADGRG2	1
ADGRG3	186
ADGRG4	1
ADGRG5	4
ADGRG6	18
ADGRG7	0
ADGRL1	21
ADGRL2	5
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	6
ADH1A	0
ADH1B	0
ADH1C	16
ADH4	0
ADH5	9
ADH6	0
ADH7	4
ADHFE1	0
ADI1	8
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	36
ADIPOR2	8
ADIRF	4
ADK	1
ADM	186
ADM2	4
ADM5	0
ADNP	10
ADNP_AS1	2
ADNP2	5
ADO	3
ADORA1	1
ADORA2A	3
ADORA2A_AS1	9
ADORA2B	0
ADORA3	0
ADPGK	3
ADPGK_AS1	3
ADPRH	88
ADPRHL1	10
ADPRHL2	22
ADPRM	0
ADRA1A	9
ADRA1B	1
ADRA1D	1
ADRA2A	1
ADRA2B	6
ADRA2C	0
ADRB1	10
ADRB2	18
ADRB3	0
ADRBK1	90
ADRBK2	3
ADRM1	25
ADSL	1
ADSS	16
ADSSL1	2
ADTRP	1
AEBP1	4
AEBP2	76
AEN	1
AES	67
AFAP1	13
AFAP1_AS1	1
AFAP1L1	4
AFAP1L2	1
AFF1	225
AFF2	10
AFF3	2
AFF4	55
AFG3L1P	4
AFG3L2	6
AFM	0
AFMID	5
AFP	0
AFTPH	16
AGA	3
AGAP1	31
AGAP1_IT1	3
AGAP11	0
AGAP2	29
AGAP2_AS1	2
AGAP3	21
AGAP4	0
AGAP5	1
AGAP6	1
AGAP7P	0
AGAP9	0
AGBL1	2
AGBL1_AS1	0
AGBL2	7
AGBL3	1
AGBL4	1
AGBL4_IT1	0
AGBL5	15
AGBL5_AS1	0
AGER	14
AGFG1	7
AGFG2	38
AGGF1	14
AGK	13
AGL	5
AGMAT	0
AGMO	0
AGO1	28
AGO2	15
AGO3	4
AGO4	35
AGPAT1	11
AGPAT2	7
AGPAT3	11
AGPAT4	3
AGPAT4_IT1	1
AGPAT5	4
AGPS	4
AGR2	17
AGR3	0
AGRN	245
AGRP	0
AGT	0
AGTPBP1	7
AGTR1	1
AGTR2	0
AGTRAP	21
AGXT	3
AGXT2	1
AHCTF1	1
AHCTF1P1	0
AHCY	17
AHCYL1	21
AHCYL2	22
AHDC1	16
AHI1	11
AHNAK	453
AHNAK2	18
AHR	50
AHRR	6
AHSA1	28
AHSA2	24
AHSG	0
AHSP	0
AICDA	0
AIDA	1
AIF1	13
AIF1L	19
AIFM1	7
AIFM2	12
AIFM3	4
AIG1	0
AIM1	37
AIM1L	21
AIM2	33
AIMP1	10
AIMP2	1
AIP	2
AIPL1	0
AIRE	2
AIRN	9
AJAP1	0
AJUBA	8
AK1	17
AK2	5
AK3	5
AK4	1
AK5	0
AK6	0
AK7	17
AK8	0
AK9	23
AKAP1	9
AKAP10	11
AKAP11	13
AKAP12	0
AKAP13	327
AKAP14	5
AKAP17A	63
AKAP2	0
AKAP3	1
AKAP4	0
AKAP5	0
AKAP6	3
AKAP7	2
AKAP8	49
AKAP8L	77
AKAP9	80
AKIP1	2
AKIRIN1	15
AKIRIN2	36
AKNA	250
AKNAD1	0
AKR1A1	19
AKR1B1	22
AKR1B10	18
AKR1B15	0
AKR1C1	10
AKR1C2	9
AKR1C3	1
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	1
AKR7A2	1
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	42
AKT1S1	23
AKT2	23
AKT3	4
AKTIP	0
ALAD	7
ALAS1	10
ALAS2	0
ALB	1
ALCAM	97
ALDH16A1	7
ALDH18A1	16
ALDH1A1	92
ALDH1A2	3
ALDH1A3	34
ALDH1B1	7
ALDH1L1	14
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	0
ALDH2	21
ALDH3A1	130
ALDH3A2	16
ALDH3B1	19
ALDH3B2	22
ALDH4A1	0
ALDH5A1	6
ALDH6A1	0
ALDH7A1	4
ALDH8A1	0
ALDH9A1	6
ALDOA	227
ALDOB	0
ALDOC	2
ALG1	0
ALG10	0
ALG10B	1
ALG11	1
ALG12	6
ALG13	5
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	2
ALG2	2
ALG3	4
ALG5	0
ALG6	0
ALG8	3
ALG9	3
ALK	6
ALKBH1	0
ALKBH2	1
ALKBH3	0
ALKBH3_AS1	0
ALKBH4	7
ALKBH5	40
ALKBH6	2
ALKBH7	4
ALKBH8	1
ALLC	0
ALMS1	26
ALMS1_IT1	1
ALMS1P	1
ALOX12	6
ALOX12_AS1	0
ALOX12B	3
ALOX12P2	3
ALOX15	73
ALOX15B	1
ALOX15P1	0
ALOX5	88
ALOX5AP	24
ALOXE3	1
ALPI	1
ALPK1	38
ALPK2	0
ALPK3	15
ALPL	274
ALPP	2
ALPPL2	3
ALS2	3
ALS2CL	51
ALS2CR11	0
ALS2CR12	2
ALX1	0
ALX3	0
ALX4	2
ALYREF	2
AMACR	1
AMBN	0
AMBP	19
AMBRA1	61
AMD1	23
AMDHD1	0
AMDHD2	15
AMELX	0
AMELY	0
AMER1	4
AMER2	0
AMER3	0
AMFR	10
AMH	9
AMHR2	0
AMICA1	96
AMIGO1	17
AMIGO2	0
AMIGO3	5
AMMECR1	5
AMMECR1L	1
AMN	1
AMN1	1
AMOT	18
AMOTL1	3
AMOTL2	25
AMPD1	0
AMPD2	102
AMPD3	24
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	4
AMZ1	5
AMZ2	2
AMZ2P1	6
ANAPC1	2
ANAPC10	3
ANAPC11	4
ANAPC13	1
ANAPC15	1
ANAPC16	15
ANAPC1P1	0
ANAPC2	13
ANAPC4	3
ANAPC5	13
ANAPC7	7
ANG	1
ANGEL1	3
ANGEL2	1
ANGPT1	2
ANGPT2	1
ANGPT4	0
ANGPTL1	1
ANGPTL2	2
ANGPTL3	0
ANGPTL4	2
ANGPTL5	0
ANGPTL6	6
ANGPTL7	0
ANHX	0
ANK1	2
ANK2	8
ANK3	26
ANKAR	0
ANKDD1A	20
ANKDD1B	6
ANKEF1	1
ANKFN1	0
ANKFY1	54
ANKH	3
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	16
ANKK1	2
ANKLE1	1
ANKLE2	32
ANKMY1	15
ANKMY2	0
ANKRA2	4
ANKRD1	0
ANKRD10	14
ANKRD11	200
ANKRD12	69
ANKRD13A	38
ANKRD13B	13
ANKRD13C	11
ANKRD13D	60
ANKRD16	7
ANKRD17	120
ANKRD18A	4
ANKRD18B	3
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	1
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	2
ANKRD20A8P	0
ANKRD20A9P	5
ANKRD22	6
ANKRD23	1
ANKRD24	1
ANKRD26	40
ANKRD26P1	14
ANKRD26P3	0
ANKRD27	7
ANKRD28	8
ANKRD29	1
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	10
ANKRD34A	7
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	22
ANKRD36	28
ANKRD36B	15
ANKRD36BP1	1
ANKRD36BP2	2
ANKRD36C	140
ANKRD37	2
ANKRD39	4
ANKRD40	8
ANKRD42	34
ANKRD44	32
ANKRD44_IT1	4
ANKRD45	4
ANKRD46	0
ANKRD49	2
ANKRD50	12
ANKRD52	29
ANKRD53	3
ANKRD54	11
ANKRD55	0
ANKRD6	10
ANKRD60	1
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	6
ANKRD66	0
ANKRD7	0
ANKRD9	7
ANKS1A	44
ANKS1B	4
ANKS3	6
ANKS4B	1
ANKS6	8
ANKUB1	2
ANKZF1	32
ANLN	0
ANO1	7
ANO1_AS2	2
ANO10	5
ANO2	2
ANO3	1
ANO4	1
ANO5	68
ANO6	12
ANO7	2
ANO8	11
ANO9	7
ANOS1	2
ANP32A	322
ANP32A_IT1	5
ANP32AP1	0
ANP32B	73
ANP32C	2
ANP32D	0
ANP32E	46
ANPEP	59
ANTXR1	9
ANTXR2	73
ANTXRL	0
ANTXRLP1	0
ANXA1	358
ANXA10	0
ANXA11	113
ANXA13	0
ANXA2	59
ANXA2P1	1
ANXA2P2	0
ANXA2P3	0
ANXA2R	3
ANXA3	35
ANXA4	24
ANXA5	59
ANXA6	8
ANXA7	17
ANXA8	0
ANXA8L1	3
ANXA9	2
AOAH	30
AOAH_IT1	2
AOC1	2
AOC2	2
AOC3	4
AOC4P	0
AOX1	0
AOX2P	1
AP1AR	9
AP1B1	34
AP1B1P1	1
AP1G1	31
AP1G2	10
AP1M1	3
AP1M2	4
AP1S1	7
AP1S2	2
AP1S3	4
AP2A1	21
AP2A2	8
AP2B1	33
AP2M1	23
AP2S1	8
AP3B1	49
AP3B2	9
AP3D1	187
AP3M1	6
AP3M2	5
AP3S1	7
AP3S2	1
AP4B1	3
AP4B1_AS1	0
AP4E1	7
AP4M1	2
AP4S1	4
AP5B1	329
AP5M1	1
AP5S1	7
AP5Z1	20
APAF1	10
APBA1	19
APBA2	1
APBA3	9
APBB1	5
APBB1IP	181
APBB2	1
APBB3	5
APC	14
APC2	16
APCDD1	9
APCDD1L	4
APCDD1L_AS1	2
APCS	0
APEH	11
APELA	0
APEX1	14
APEX2	0
APH1A	15
APH1B	2
API5	14
APIP	1
APITD1	0
APITD1_CORT	0
APLF	2
APLN	1
APLNR	0
APLP1	24
APLP2	194
APMAP	16
APOA1	2
APOA1_AS	0
APOA1BP	1
APOA2	4
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	118
APOBEC3A_B	0
APOBEC3B	13
APOBEC3B_AS1	1
APOBEC3C	7
APOBEC3D	1
APOBEC3F	9
APOBEC3G	2
APOBEC3H	0
APOBEC4	4
APOBR	910
APOC1	2
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	7
APOE	6
APOF	0
APOH	0
APOL1	202
APOL2	136
APOL3	17
APOL4	1
APOL5	0
APOL6	264
APOLD1	0
APOM	3
APOO	2
APOOL	3
APOOP5	0
APOPT1	1
APP	150
APPBP2	17
APPL1	8
APPL2	19
APRT	3
APTR	3
APTX	0
AQP1	2
AQP10	0
AQP11	1
AQP12A	2
AQP12B	0
AQP2	1
AQP3	179
AQP4	0
AQP4_AS1	5
AQP5	44
AQP6	4
AQP7	1
AQP7P1	0
AQP7P3	0
AQP8	2
AQP9	186
AQR	15
AR	5
ARAF	19
ARAP1	356
ARAP2	25
ARAP3	18
ARC	3
ARCN1	18
AREG	19
AREL1	12
ARF1	54
ARF3	69
ARF4	17
ARF5	8
ARF6	89
ARFGAP1	26
ARFGAP2	12
ARFGAP3	266
ARFGEF1	46
ARFGEF2	17
ARFGEF3	34
ARFIP1	7
ARFIP2	7
ARFRP1	9
ARG1	2
ARG2	2
ARGFX	1
ARGFXP2	4
ARGLU1	160
ARHGAP1	24
ARHGAP10	7
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	11
ARHGAP15	9
ARHGAP17	16
ARHGAP18	18
ARHGAP19	6
ARHGAP19_SLIT1	0
ARHGAP20	5
ARHGAP21	27
ARHGAP22	0
ARHGAP23	40
ARHGAP24	1
ARHGAP25	81
ARHGAP26	312
ARHGAP26_AS1	6
ARHGAP26_IT1	2
ARHGAP27	186
ARHGAP28	0
ARHGAP29	4
ARHGAP30	343
ARHGAP31	14
ARHGAP31_AS1	0
ARHGAP32	36
ARHGAP33	4
ARHGAP35	31
ARHGAP36	5
ARHGAP39	12
ARHGAP4	46
ARHGAP40	3
ARHGAP42	2
ARHGAP44	10
ARHGAP5	20
ARHGAP5_AS1	1
ARHGAP6	8
ARHGAP8	1
ARHGAP9	208
ARHGDIA	81
ARHGDIB	70
ARHGDIG	7
ARHGEF1	144
ARHGEF10	4
ARHGEF10L	28
ARHGEF11	44
ARHGEF12	32
ARHGEF15	7
ARHGEF16	31
ARHGEF17	20
ARHGEF18	66
ARHGEF19	7
ARHGEF2	78
ARHGEF25	1
ARHGEF26	4
ARHGEF26_AS1	0
ARHGEF28	15
ARHGEF3	18
ARHGEF3_AS1	0
ARHGEF33	4
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	12
ARHGEF38	10
ARHGEF38_IT1	0
ARHGEF39	1
ARHGEF4	6
ARHGEF40	108
ARHGEF5	3
ARHGEF6	4
ARHGEF7	15
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	4
ARHGEF9_IT1	0
ARID1A	100
ARID1B	56
ARID2	10
ARID3A	27
ARID3B	17
ARID3C	0
ARID4A	29
ARID4B	220
ARID5A	186
ARID5B	40
ARIH1	117
ARIH2	14
ARIH2OS	0
ARL1	13
ARL10	0
ARL11	15
ARL13A	0
ARL13B	2
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	5
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	1
ARL3	11
ARL4A	4
ARL4C	19
ARL4D	2
ARL5A	6
ARL5B	10
ARL5C	1
ARL6	3
ARL6IP1	13
ARL6IP4	67
ARL6IP5	3
ARL6IP6	5
ARL8A	22
ARL8B	5
ARL9	0
ARMC1	0
ARMC10	1
ARMC12	1
ARMC2	4
ARMC2_AS1	0
ARMC3	13
ARMC4	3
ARMC5	5
ARMC6	3
ARMC7	9
ARMC8	3
ARMC9	5
ARMCX1	1
ARMCX2	1
ARMCX3	28
ARMCX4	4
ARMCX5	3
ARMCX5_GPRASP2	0
ARMCX6	3
ARMS2	1
ARMT1	0
ARNT	14
ARNT2	3
ARNTL	6
ARNTL2	13
ARNTL2_AS1	0
ARPC1A	11
ARPC1B	59
ARPC2	74
ARPC3	21
ARPC4	11
ARPC4_TTLL3	0
ARPC5	80
ARPC5L	10
ARPIN	11
ARPP19	10
ARPP21	1
ARR3	6
ARRB1	15
ARRB2	303
ARRDC1	17
ARRDC1_AS1	2
ARRDC2	17
ARRDC3	9
ARRDC3_AS1	0
ARRDC4	11
ARRDC5	0
ARSA	23
ARSB	4
ARSD	3
ARSE	2
ARSF	3
ARSG	1
ARSH	0
ARSI	30
ARSJ	1
ARSK	0
ART1	10
ART3	0
ART4	0
ART5	1
ARTN	1
ARV1	0
ARVCF	1
ARX	1
AS3MT	0
ASAH1	32
ASAH2	1
ASAH2B	0
ASAP1	41
ASAP1_IT1	3
ASAP1_IT2	0
ASAP2	21
ASAP3	6
ASB1	8
ASB10	2
ASB11	0
ASB12	0
ASB13	4
ASB14	2
ASB15	0
ASB16	3
ASB16_AS1	2
ASB17	9
ASB18	0
ASB2	5
ASB3	3
ASB4	0
ASB5	0
ASB6	7
ASB7	10
ASB8	3
ASB9	0
ASB9P1	1
ASCC1	2
ASCC2	20
ASCC3	11
ASCL1	2
ASCL2	13
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	1
ASF1B	3
ASGR1	35
ASGR2	0
ASH1L	48
ASH1L_AS1	8
ASH2L	13
ASIC1	3
ASIC2	2
ASIC3	1
ASIC4	2
ASIC5	1
ASIP	0
ASL	7
ASMT	0
ASMTL	5
ASMTL_AS1	7
ASNA1	2
ASNS	0
ASNSD1	0
ASPA	0
ASPDH	0
ASPG	3
ASPH	60
ASPHD1	1
ASPHD2	3
ASPM	1
ASPN	0
ASPRV1	54
ASPSCR1	7
ASRGL1	17
ASS1	66
ASTE1	3
ASTL	4
ASTN1	0
ASTN2	6
ASTN2_AS1	0
ASUN	11
ASXL1	20
ASXL2	32
ASXL3	0
ASZ1	0
ATAD1	5
ATAD2	0
ATAD2B	14
ATAD3A	11
ATAD3B	7
ATAD3C	1
ATAD5	3
ATAT1	1
ATCAY	0
ATE1	5
ATE1_AS1	0
ATF1	7
ATF2	3
ATF3	45
ATF4	54
ATF5	10
ATF6	33
ATF6B	15
ATF7	4
ATF7IP	40
ATF7IP2	1
ATG10	19
ATG101	13
ATG12	17
ATG13	34
ATG14	5
ATG16L1	8
ATG16L2	98
ATG2A	138
ATG2B	13
ATG3	77
ATG4A	2
ATG4B	9
ATG4C	0
ATG4D	12
ATG5	9
ATG7	32
ATG9A	21
ATG9B	28
ATHL1	135
ATIC	5
ATL1	4
ATL2	14
ATL3	20
ATM	4
ATMIN	3
ATN1	39
ATOH1	20
ATOH7	4
ATOH8	5
ATOX1	0
ATP10A	5
ATP10B	28
ATP10D	1
ATP11A	77
ATP11A_AS1	12
ATP11AUN	6
ATP11B	33
ATP11C	3
ATP12A	45
ATP13A1	31
ATP13A2	12
ATP13A3	15
ATP13A4	14
ATP13A4_AS1	0
ATP13A5	1
ATP13A5_AS1	0
ATP1A1	123
ATP1A1_AS1	2
ATP1A2	1
ATP1A3	35
ATP1A4	5
ATP1B1	132
ATP1B2	7
ATP1B3	12
ATP1B4	2
ATP2A1	4
ATP2A1_AS1	0
ATP2A2	218
ATP2A3	66
ATP2B1	56
ATP2B2	3
ATP2B2_IT2	0
ATP2B3	3
ATP2B4	66
ATP2C1	12
ATP2C2	49
ATP4A	3
ATP4B	4
ATP5A1	14
ATP5B	15
ATP5C1	5
ATP5D	18
ATP5E	0
ATP5EP2	0
ATP5F1	1
ATP5G1	3
ATP5G2	11
ATP5G3	3
ATP5H	2
ATP5I	19
ATP5J	2
ATP5J2	3
ATP5J2_PTCD1	0
ATP5L	11
ATP5L2	3
ATP5O	2
ATP5S	0
ATP5SL	4
ATP6AP1	11
ATP6AP1L	4
ATP6AP2	5
ATP6V0A1	11
ATP6V0A2	8
ATP6V0A4	7
ATP6V0B	11
ATP6V0C	80
ATP6V0CP3	0
ATP6V0D1	45
ATP6V0D2	0
ATP6V0E1	17
ATP6V0E2	2
ATP6V0E2_AS1	0
ATP6V1A	19
ATP6V1B1	4
ATP6V1B1_AS1	0
ATP6V1B2	78
ATP6V1C1	12
ATP6V1C2	0
ATP6V1D	10
ATP6V1E1	12
ATP6V1E2	2
ATP6V1F	11
ATP6V1G1	26
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	7
ATP7A	7
ATP7B	7
ATP8A1	3
ATP8A2	1
ATP8B1	13
ATP8B2	4
ATP8B3	8
ATP8B4	14
ATP8B5P	1
ATP9A	39
ATP9B	7
ATPAF1	0
ATPAF2	10
ATPIF1	36
ATR	17
ATRAID	1
ATRIP	14
ATRN	11
ATRNL1	0
ATRX	53
ATXN1	42
ATXN10	4
ATXN1L	22
ATXN2	16
ATXN2L	40
ATXN3	9
ATXN3L	0
ATXN7	89
ATXN7L1	1
ATXN7L2	0
ATXN7L3	43
ATXN7L3B	4
ATXN8OS	0
AUH	10
AUNIP	2
AUP1	6
AURKA	1
AURKAIP1	23
AURKAPS1	1
AURKB	0
AURKC	0
AUTS2	23
AVEN	4
AVIL	14
AVL9	8
AVP	0
AVPI1	5
AVPR1A	3
AVPR1B	0
AVPR2	3
AWAT1	0
AWAT2	0
AXDND1	10
AXIN1	28
AXIN2	2
AXL	6
AZGP1	17
AZGP1P1	0
AZI2	11
AZIN1	19
AZIN1_AS1	2
AZIN2	3
AZU1	1
B2M	577
B3GALNT1	1
B3GALNT2	5
B3GALT1	1
B3GALT2	0
B3GALT4	13
B3GALT5	8
B3GALT5_AS1	1
B3GALT6	1
B3GAT1	2
B3GAT2	1
B3GAT3	1
B3GLCT	1
B3GNT2	14
B3GNT3	18
B3GNT4	1
B3GNT5	32
B3GNT6	12
B3GNT7	15
B3GNT8	14
B3GNT9	7
B3GNTL1	10
B4GALNT1	2
B4GALNT2	3
B4GALNT3	33
B4GALNT4	9
B4GALT1	45
B4GALT1_AS1	1
B4GALT2	3
B4GALT3	3
B4GALT4	20
B4GALT4_AS1	0
B4GALT5	105
B4GALT6	2
B4GALT7	2
B4GAT1	1
B9D1	4
B9D2	2
BAALC	0
BAALC_AS1	0
BAALC_AS2	0
BAAT	1
BABAM1	12
BACE1	1
BACE1_AS	0
BACE2	19
BACH1	77
BACH1_IT2	7
BACH2	1
BAD	3
BAG1	70
BAG2	0
BAG3	36
BAG4	6
BAG5	9
BAG6	33
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	18
BAHD1	5
BAIAP2	39
BAIAP2_AS1	10
BAIAP2L1	42
BAIAP2L2	2
BAIAP3	27
BAK1	2
BAMBI	12
BANCR	0
BANF1	2
BANF2	0
BANK1	7
BANP	20
BAP1	42
BARD1	1
BARHL1	1
BARHL2	0
BARX1	0
BARX2	2
BASP1	581
BASP1P1	1
BATF	51
BATF2	52
BATF3	1
BAX	14
BAZ1A	362
BAZ1B	55
BAZ2A	245
BAZ2B	124
BBC3	15
BBIP1	2
BBOX1	1
BBOX1_AS1	1
BBS1	6
BBS10	1
BBS12	1
BBS2	4
BBS4	1
BBS5	8
BBS7	5
BBS9	5
BBX	28
BCAM	8
BCAN	2
BCAP29	13
BCAP31	39
BCAR1	22
BCAR3	16
BCAR4	0
BCAS1	43
BCAS2	14
BCAS3	13
BCAS4	2
BCAT1	16
BCAT2	1
BCCIP	13
BCDIN3D	0
BCDIN3D_AS1	0
BCHE	0
BCKDHA	1
BCKDHB	1
BCKDK	4
BCL10	3
