	gene_id_NPS_275_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	223
A2MP1	1
A3GALT2	0
A4GALT	24
A4GNT	0
AA06	0
AAAS	3
AACS	8
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	1
AADAT	5
AAED1	0
AAGAB	7
AAK1	16
AAMDC	0
AAMP	16
AANAT	0
AAR2	0
AARD	0
AARS	17
AARS2	1
AARSD1	0
AASDH	1
AASDHPPT	1
AASS	1
AATBC	2
AATF	24
AATK	17
AATK_AS1	0
ABALON	3
ABAT	3
ABCA1	6
ABCA10	0
ABCA11P	1
ABCA12	0
ABCA13	226
ABCA17P	2
ABCA2	15
ABCA3	22
ABCA4	0
ABCA5	13
ABCA6	1
ABCA7	18
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	1
ABCB11	0
ABCB4	3
ABCB5	0
ABCB6	2
ABCB7	0
ABCB8	8
ABCB9	3
ABCC1	10
ABCC10	2
ABCC11	1
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	4
ABCC4	3
ABCC5	9
ABCC5_AS1	2
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	1
ABCC9	1
ABCD1	4
ABCD2	0
ABCD3	15
ABCD4	4
ABCE1	3
ABCF1	32
ABCF2	6
ABCF3	6
ABCG1	17
ABCG2	0
ABCG4	5
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	1
ABHD11	14
ABHD11_AS1	0
ABHD12	14
ABHD12B	0
ABHD13	5
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	1
ABHD16A	3
ABHD16B	1
ABHD17A	6
ABHD17B	7
ABHD17C	5
ABHD2	10
ABHD3	3
ABHD4	2
ABHD5	9
ABHD6	0
ABHD8	0
ABI1	32
ABI2	5
ABI3	5
ABI3BP	0
ABL1	17
ABL2	8
ABLIM1	118
ABLIM2	2
ABLIM3	2
ABO	3
ABR	24
ABRA	0
ABRACL	0
ABT1	3
ABTB1	6
ABTB2	15
ACAA1	11
ACAA2	0
ACACA	13
ACACB	6
ACAD10	6
ACAD11	1
ACAD8	1
ACAD9	2
ACADL	0
ACADM	6
ACADS	1
ACADSB	0
ACADVL	29
ACAN	2
ACAP1	4
ACAP2	12
ACAP3	15
ACAT1	7
ACAT2	1
ACBD3	55
ACBD4	3
ACBD5	31
ACBD6	6
ACBD7	3
ACCS	6
ACCSL	0
ACD	3
ACE	16
ACE2	3
ACER1	0
ACER2	3
ACER3	1
ACHE	2
ACIN1	96
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	19
ACMSD	0
ACO1	0
ACO2	0
ACOT1	0
ACOT11	3
ACOT12	1
ACOT13	12
ACOT2	1
ACOT4	0
ACOT6	0
ACOT7	1
ACOT8	1
ACOT9	4
ACOX1	25
ACOX2	0
ACOX3	17
ACOXL	79
ACP1	0
ACP2	3
ACP5	0
ACP6	1
ACPP	0
ACPT	0
ACR	0
ACRBP	5
ACRC	1
ACRV1	0
ACSBG1	2
ACSBG2	0
ACSF2	5
ACSF3	6
ACSL1	138
ACSL3	7
ACSL4	6
ACSL5	6
ACSL6	0
ACSM1	1
ACSM2A	1
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	4
ACSS2	6
ACSS3	2
ACTA1	1
ACTA2	304
ACTA2_AS1	0
ACTB	338
ACTBL2	0
ACTC1	2
ACTG1	360
ACTG1P17	0
ACTG1P20	3
ACTG1P4	0
ACTG2	0
ACTL10	1
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	2
ACTL9	0
ACTN1	9
ACTN1_AS1	0
ACTN2	27
ACTN3	0
ACTN4	150
ACTR10	4
ACTR1A	9
ACTR1B	1
ACTR2	21
ACTR3	19
ACTR3B	3
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	1
ACTR6	4
ACTR8	8
ACTRT1	0
ACTRT2	3
ACTRT3	1
ACVR1	0
ACVR1B	5
ACVR1C	460
ACVR2A	6
ACVR2B	1
ACVR2B_AS1	1
ACVRL1	0
ACY1	1
ACY3	0
ACYP1	4
ACYP2	0
ADA	5
ADAD1	0
ADAD2	2
ADAL	0
ADAM10	8
ADAM11	5
ADAM12	2
ADAM15	4
ADAM17	4
ADAM18	0
ADAM19	0
ADAM1A	3
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	1
ADAM22	3
ADAM23	3
ADAM28	56
ADAM29	0
ADAM30	0
ADAM32	1
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	3
ADAM9	37
ADAMDEC1	0
ADAMTS1	4
ADAMTS10	0
ADAMTS12	1
ADAMTS13	2
ADAMTS14	1
ADAMTS15	31
ADAMTS16	0
ADAMTS17	0
ADAMTS18	13
ADAMTS19	1
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	14
ADAMTS4	0
ADAMTS5	0
ADAMTS6	7
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	8
ADAMTS9	3
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	128
ADAMTSL2	5
ADAMTSL3	5
ADAMTSL4	5
ADAMTSL4_AS1	2
ADAMTSL5	15
ADAP1	3
ADAP2	0
ADAR	61
ADARB1	6
ADARB2	21
ADARB2_AS1	0
ADAT1	0
ADAT2	0
ADAT3	3
ADCK1	125
ADCK2	3537
ADCK3	1
ADCK4	16
ADCK5	0
ADCY1	1
ADCY10	0
ADCY10P1	0
ADCY2	3
ADCY3	3
ADCY4	0
ADCY5	7
ADCY6	10
ADCY7	3
ADCY8	98
ADCY9	31
ADCYAP1	2
ADCYAP1R1	0
ADD1	30
ADD2	1
ADD3	20
ADD3_AS1	0
ADGB	15
ADGRA1	3
ADGRA1_AS1	0
ADGRA2	3
ADGRA3	1
ADGRB1	2
ADGRB2	2
ADGRB3	1
ADGRD1	0
ADGRE1	0
ADGRE2	65
ADGRE3	0
ADGRE4P	0
ADGRE5	23
ADGRF1	12
ADGRF2	0
ADGRF3	1
ADGRF4	0
ADGRF5	0
ADGRG1	15
ADGRG2	2
ADGRG3	7
ADGRG4	0
ADGRG5	0
ADGRG6	3
ADGRG7	0
ADGRL1	6
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	1
ADH1A	0
ADH1B	0
ADH1C	19
ADH4	0
ADH5	2
ADH6	0
ADH7	20
ADHFE1	3
ADI1	6
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	22
ADIPOR2	40
ADIRF	8
ADK	0
ADM	11
ADM2	9
ADM5	0
ADNP	10
ADNP_AS1	3
ADNP2	5
ADO	4
ADORA1	2
ADORA2A	0
ADORA2A_AS1	1
ADORA2B	3
ADORA3	0
ADPGK	2
ADPGK_AS1	4
ADPRH	101
ADPRHL1	10
ADPRHL2	7
ADPRM	0
ADRA1A	7
ADRA1B	8
ADRA1D	3
ADRA2A	0
ADRA2B	0
ADRA2C	1
ADRB1	12
ADRB2	5
ADRB3	1
ADRBK1	16
ADRBK2	7
ADRM1	14
ADSL	2
ADSS	23
ADSSL1	6
ADTRP	2
AEBP1	9
AEBP2	49
AEN	1
AES	59
AFAP1	12
AFAP1_AS1	1
AFAP1L1	1
AFAP1L2	1
AFF1	33
AFF2	0
AFF3	0
AFF4	33
AFG3L1P	10
AFG3L2	8
AFM	0
AFMID	1
AFP	0
AFTPH	8
AGA	4
AGAP1	13
AGAP1_IT1	3
AGAP11	1
AGAP2	4
AGAP2_AS1	0
AGAP3	10
AGAP4	1
AGAP5	2
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	12
AGBL3	2
AGBL4	1
AGBL4_IT1	0
AGBL5	30
AGBL5_AS1	0
AGER	1
AGFG1	2
AGFG2	29
AGGF1	5
AGK	7
AGL	1
AGMAT	0
AGMO	0
AGO1	18
AGO2	6
AGO3	0
AGO4	6
AGPAT1	4
AGPAT2	5
AGPAT3	22
AGPAT4	2
AGPAT4_IT1	0
AGPAT5	1
AGPS	1
AGR2	23
AGR3	1
AGRN	69
AGRP	0
AGT	0
AGTPBP1	0
AGTR1	0
AGTR2	0
AGTRAP	1
AGXT	0
AGXT2	0
AHCTF1	9
AHCTF1P1	0
AHCY	8
AHCYL1	17
AHCYL2	11
AHDC1	27
AHI1	17
AHNAK	304
AHNAK2	59
AHR	52
AHRR	57
AHSA1	20
AHSA2	30
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	2
AIF1L	34
AIFM1	6
AIFM2	1
AIFM3	2
AIG1	0
AIM1	39
AIM1L	51
AIM2	0
AIMP1	6
AIMP2	0
AIP	4
AIPL1	1
AIRE	11
AIRN	4
AJAP1	1
AJUBA	7
AK1	7
AK2	9
AK3	6
AK4	3
AK5	0
AK6	0
AK7	20
AK8	7
AK9	70
AKAP1	4
AKAP10	1
AKAP11	6
AKAP12	6
AKAP13	61
AKAP14	4
AKAP17A	58
AKAP2	0
AKAP3	1
AKAP4	2
AKAP5	0
AKAP6	7
AKAP7	4
AKAP8	36
AKAP8L	40
AKAP9	64
AKIP1	1
AKIRIN1	3
AKIRIN2	3
AKNA	49
AKNAD1	0
AKR1A1	24
AKR1B1	4
AKR1B10	5
AKR1B15	1
AKR1C1	6
AKR1C2	20
AKR1C3	3
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	8
AKT1S1	7
AKT2	7
AKT3	1
AKTIP	3
ALAD	2
ALAS1	8
ALAS2	0
ALB	0
ALCAM	52
ALDH16A1	2
ALDH18A1	5
ALDH1A1	104
ALDH1A2	1
ALDH1A3	41
ALDH1B1	1
ALDH1L1	9
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	13
ALDH3A1	91
ALDH3A2	8
ALDH3B1	23
ALDH3B2	18
ALDH4A1	2
ALDH5A1	3
ALDH6A1	3
ALDH7A1	3
ALDH8A1	0
ALDH9A1	2
ALDOA	96
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
ALG10B	0
ALG11	2
ALG12	4
ALG13	13
ALG14	3
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	4
ALG3	1
ALG5	2
ALG6	0
ALG8	0
ALG9	10
ALK	7
ALKBH1	0
ALKBH2	0
ALKBH3	5
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	21
ALKBH6	0
ALKBH7	1
ALKBH8	0
ALLC	0
ALMS1	30
ALMS1_IT1	1
ALMS1P	0
ALOX12	61
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	2
ALOX15	165
ALOX15B	2
ALOX15P1	1
ALOX5	1
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	9
ALPK2	2
ALPK3	19
ALPL	10
ALPP	0
ALPPL2	0
ALS2	5
ALS2CL	48
ALS2CR11	0
ALS2CR12	9
ALX1	1
ALX3	0
ALX4	6
ALYREF	7
AMACR	2
AMBN	0
AMBP	27
AMBRA1	8
AMD1	9
AMDHD1	0
AMDHD2	10
AMELX	0
AMELY	0
AMER1	2
AMER2	1
AMER3	0
AMFR	13
AMH	6
AMHR2	0
AMICA1	1
AMIGO1	2
AMIGO2	2
AMIGO3	2
AMMECR1	2
AMMECR1L	4
AMN	2
AMN1	0
AMOT	6
AMOTL1	8
AMOTL2	11
AMPD1	0
AMPD2	1
AMPD3	17
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	9
AMZ2	0
AMZ2P1	0
ANAPC1	0
ANAPC10	0
ANAPC11	1
ANAPC13	0
ANAPC15	0
ANAPC16	8
ANAPC1P1	0
ANAPC2	6
ANAPC4	4
ANAPC5	3
ANAPC7	6
ANG	0
ANGEL1	6
ANGEL2	1
ANGPT1	0
ANGPT2	1
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	3
ANGPTL5	0
ANGPTL6	0
ANGPTL7	1
ANHX	0
ANK1	2
ANK2	4
ANK3	30
ANKAR	0
ANKDD1A	9
ANKDD1B	5
ANKEF1	2
ANKFN1	2
ANKFY1	10
ANKH	2
ANKHD1	1
ANKHD1_EIF4EBP3	0
ANKIB1	6
ANKK1	1
ANKLE1	0
ANKLE2	16
ANKMY1	15
ANKMY2	0
ANKRA2	0
ANKRD1	0
ANKRD10	14
ANKRD11	96
ANKRD12	25
ANKRD13A	22
ANKRD13B	1
ANKRD13C	7
ANKRD13D	9
ANKRD16	0
ANKRD17	58
ANKRD18A	3
ANKRD18B	4
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	2
ANKRD20A8P	0
ANKRD20A9P	2
ANKRD22	1
ANKRD23	4
ANKRD24	3
ANKRD26	13
ANKRD26P1	2
ANKRD26P3	1
ANKRD27	10
ANKRD28	9
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	4
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	1
ANKRD34A	3
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	7
ANKRD36	11
ANKRD36B	2
ANKRD36BP1	2
ANKRD36BP2	0
ANKRD36C	23
ANKRD37	3
ANKRD39	0
ANKRD40	0
ANKRD42	38
ANKRD44	3
ANKRD44_IT1	0
ANKRD45	8
ANKRD46	0
ANKRD49	0
ANKRD50	12
ANKRD52	7
ANKRD53	1
ANKRD54	2
ANKRD55	0
ANKRD6	6
ANKRD60	1
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	1
ANKRD65	11
ANKRD66	6
ANKRD7	0
ANKRD9	4
ANKS1A	16
ANKS1B	1
ANKS3	9
ANKS4B	0
ANKS6	6
ANKUB1	7
ANKZF1	32
ANLN	1
ANO1	2
ANO1_AS2	0
ANO10	3
ANO2	1
ANO3	0
ANO4	0
ANO5	77
ANO6	3
ANO7	0
ANO8	2
ANO9	11
ANOS1	1
ANP32A	25
ANP32A_IT1	2
ANP32AP1	0
ANP32B	76
ANP32C	0
ANP32D	0
ANP32E	40
ANPEP	23
ANTXR1	5
ANTXR2	2
ANTXRL	0
ANTXRLP1	0
ANXA1	212
ANXA10	0
ANXA11	69
ANXA13	0
ANXA2	43
ANXA2P1	0
ANXA2P2	1
ANXA2P3	0
ANXA2R	0
ANXA3	15
ANXA4	6
ANXA5	9
ANXA6	0
ANXA7	7
ANXA8	0
ANXA8L1	2
ANXA9	2
AOAH	0
AOAH_IT1	0
AOC1	1
AOC2	0
AOC3	1
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	6
AP1B1	9
AP1B1P1	0
AP1G1	19
AP1G2	1
AP1M1	4
AP1M2	2
AP1S1	7
AP1S2	1
AP1S3	10
AP2A1	12
AP2A2	5
AP2B1	12
AP2M1	17
AP2S1	12
AP3B1	60
AP3B2	7
AP3D1	84
AP3M1	7
AP3M2	4
AP3S1	1
AP3S2	0
AP4B1	5
AP4B1_AS1	1
AP4E1	3
AP4M1	1
AP4S1	1
AP5B1	13
AP5M1	0
AP5S1	3
AP5Z1	8
APAF1	1
APBA1	2
APBA2	0
APBA3	2
APBB1	4
APBB1IP	10
APBB2	5
APBB3	1
APC	7
APC2	29
APCDD1	0
APCDD1L	0
APCDD1L_AS1	1
APCS	0
APEH	7
APELA	0
APEX1	12
APEX2	1
APH1A	4
APH1B	3
API5	5
APIP	2
APITD1	0
APITD1_CORT	0
APLF	1
APLN	0
APLNR	0
APLP1	0
APLP2	74
APMAP	2
APOA1	0
APOA1_AS	1
APOA1BP	0
APOA2	0
APOA4	0
APOA5	0
APOB	1
APOBEC1	0
APOBEC2	1
APOBEC3A	3
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	0
APOBEC3C	1
APOBEC3D	8
APOBEC3F	9
APOBEC3G	0
APOBEC3H	0
APOBEC4	8
APOBR	3
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	3
APOE	1
APOF	0
APOH	0
APOL1	207
APOL2	19
APOL3	11
APOL4	3
APOL5	0
APOL6	45
APOLD1	2
APOM	0
APOO	2
APOOL	1
APOOP5	0
APOPT1	1
APP	65
APPBP2	7
APPL1	8
APPL2	3
APRT	4
APTR	1
APTX	3
AQP1	1
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	1
AQP3	132
AQP4	1
AQP4_AS1	0
AQP5	45
AQP6	0
AQP7	2
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	1
AQR	9
AR	4
ARAF	11
ARAP1	19
ARAP2	9
ARAP3	12
ARC	2
ARCN1	14
AREG	2
AREL1	11
ARF1	30
ARF3	23
ARF4	1
ARF5	3
ARF6	60
ARFGAP1	14
ARFGAP2	10
ARFGAP3	95
ARFGEF1	15
ARFGEF2	9
ARFGEF3	16
ARFIP1	2
ARFIP2	4
ARFRP1	4
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	106
ARHGAP1	12
ARHGAP10	6
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	10
ARHGAP15	0
ARHGAP17	12
ARHGAP18	12
ARHGAP19	1
ARHGAP19_SLIT1	0
ARHGAP20	6
ARHGAP21	47
ARHGAP22	0
ARHGAP23	25
ARHGAP24	8
ARHGAP25	2
ARHGAP26	18
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	52
ARHGAP28	0
ARHGAP29	2
ARHGAP30	7
ARHGAP31	2
ARHGAP31_AS1	0
ARHGAP32	21
ARHGAP33	3
ARHGAP35	21
ARHGAP36	2
ARHGAP39	15
ARHGAP4	2
ARHGAP40	2
ARHGAP42	2
ARHGAP44	23
ARHGAP5	29
ARHGAP5_AS1	3
ARHGAP6	1
ARHGAP8	0
ARHGAP9	3
ARHGDIA	43
ARHGDIB	4
ARHGDIG	4
ARHGEF1	24
ARHGEF10	9
ARHGEF10L	8
ARHGEF11	9
ARHGEF12	31
ARHGEF15	0
ARHGEF16	11
ARHGEF17	4
ARHGEF18	32
ARHGEF19	6
ARHGEF2	27
ARHGEF25	0
ARHGEF26	8
ARHGEF26_AS1	0
ARHGEF28	28
ARHGEF3	7
ARHGEF3_AS1	0
ARHGEF33	3
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	8
ARHGEF38	5
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	15
ARHGEF40	5
ARHGEF5	3
ARHGEF6	3
ARHGEF7	10
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	2
ARHGEF9_IT1	0
ARID1A	57
ARID1B	31
ARID2	5
ARID3A	1
ARID3B	3
ARID3C	1
ARID4A	22
ARID4B	61
ARID5A	4
ARID5B	16
ARIH1	49
ARIH2	10
ARIH2OS	1
ARL1	9
ARL10	1
ARL11	1
ARL13A	0
ARL13B	5
ARL14	0
ARL14EP	3
ARL14EPL	0
ARL15	0
ARL16	0
ARL17A	0
ARL17B	0
ARL2	1
ARL2_SNX15	0
ARL2BP	3
ARL3	6
ARL4A	5
ARL4C	20
ARL4D	10
ARL5A	481
ARL5B	1
ARL5C	0
ARL6	1
ARL6IP1	8
ARL6IP4	20
ARL6IP5	4
ARL6IP6	2
ARL8A	4
ARL8B	8
ARL9	0
ARMC1	0
ARMC10	2
ARMC12	0
ARMC2	15
ARMC2_AS1	1
ARMC3	10
ARMC4	6
ARMC5	5
ARMC6	1
