	gene_id_NPS_240_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	3
A2M_AS1	0
A2ML1	3
A2MP1	0
A3GALT2	0
A4GALT	36
A4GNT	0
AA06	1
AAAS	14
AACS	37
AACSP1	2
AADAC	1
AADACL2	23
AADACL2_AS1	2
AADACL3	0
AADACL4	0
AADACP1	28
AADAT	7
AAED1	12
AAGAB	32
AAK1	71
AAMDC	12
AAMP	128
AANAT	0
AAR2	10
AARD	0
AARS	77
AARS2	10
AARSD1	0
AASDH	4
AASDHPPT	32
AASS	6
AATBC	8
AATF	84
AATK	9
AATK_AS1	2
ABALON	8
ABAT	79
ABCA1	23
ABCA10	4
ABCA11P	1
ABCA12	7
ABCA13	1087
ABCA17P	5
ABCA2	28
ABCA3	8
ABCA4	2
ABCA5	52
ABCA6	1
ABCA7	70
ABCA8	0
ABCA9	9
ABCA9_AS1	0
ABCB1	2
ABCB10	18
ABCB11	11
ABCB4	0
ABCB5	0
ABCB6	7
ABCB7	23
ABCB8	20
ABCB9	4
ABCC1	47
ABCC10	32
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	5
ABCC3	9
ABCC4	4
ABCC5	96
ABCC5_AS1	0
ABCC6	17
ABCC6P1	0
ABCC6P2	3
ABCC8	0
ABCC9	2
ABCD1	32
ABCD2	4
ABCD3	141
ABCD4	29
ABCE1	13
ABCF1	231
ABCF2	28
ABCF3	35
ABCG1	28
ABCG2	1
ABCG4	0
ABCG5	2
ABCG8	0
ABHD1	1
ABHD10	14
ABHD11	40
ABHD11_AS1	1
ABHD12	16
ABHD12B	22
ABHD13	22
ABHD14A	5
ABHD14A_ACY1	0
ABHD14B	7
ABHD15	12
ABHD16A	22
ABHD16B	0
ABHD17A	2
ABHD17B	23
ABHD17C	4
ABHD2	161
ABHD3	19
ABHD4	8
ABHD5	21
ABHD6	8
ABHD8	2
ABI1	140
ABI2	62
ABI3	16
ABI3BP	1
ABL1	44
ABL2	28
ABLIM1	148
ABLIM2	3
ABLIM3	1
ABO	23
ABR	117
ABRA	0
ABRACL	21
ABT1	23
ABTB1	11
ABTB2	18
ACAA1	24
ACAA2	0
ACACA	75
ACACB	44
ACAD10	34
ACAD11	4
ACAD8	8
ACAD9	23
ACADL	0
ACADM	40
ACADS	5
ACADSB	15
ACADVL	163
ACAN	0
ACAP1	8
ACAP2	128
ACAP3	36
ACAT1	32
ACAT2	2
ACBD3	355
ACBD4	3
ACBD5	88
ACBD6	31
ACBD7	10
ACCS	7
ACCSL	0
ACD	6
ACE	3
ACE2	23
ACER1	0
ACER2	1
ACER3	10
ACHE	0
ACIN1	613
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	4
ACLY	82
ACMSD	1
ACO1	43
ACO2	53
ACOT1	1
ACOT11	39
ACOT12	1
ACOT13	30
ACOT2	5
ACOT4	0
ACOT6	0
ACOT7	4
ACOT8	4
ACOT9	32
ACOX1	44
ACOX2	0
ACOX3	55
ACOXL	2
ACP1	20
ACP2	21
ACP5	1
ACP6	14
ACPP	0
ACPT	1
ACR	0
ACRBP	2
ACRC	3
ACRV1	0
ACSBG1	10
ACSBG2	1
ACSF2	45
ACSF3	25
ACSL1	77
ACSL3	81
ACSL4	19
ACSL5	31
ACSL6	1
ACSM1	11
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	1
ACSM6	0
ACSS1	50
ACSS2	18
ACSS3	13
ACTA1	0
ACTA2	24
ACTA2_AS1	0
ACTB	679
ACTBL2	1
ACTC1	6
ACTG1	528
ACTG1P17	3
ACTG1P20	4
ACTG1P4	5
ACTG2	0
ACTL10	1
ACTL6A	31
ACTL6B	1
ACTL7A	3
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	83
ACTN1_AS1	0
ACTN2	2
ACTN3	0
ACTN4	509
ACTR10	10
ACTR1A	18
ACTR1B	21
ACTR2	119
ACTR3	98
ACTR3B	4
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2
ACTR5	11
ACTR6	56
ACTR8	30
ACTRT1	0
ACTRT2	3
ACTRT3	1
ACVR1	13
ACVR1B	52
ACVR1C	933
ACVR2A	10
ACVR2B	8
ACVR2B_AS1	3
ACVRL1	2
ACY1	2
ACY3	1
ACYP1	13
ACYP2	11
ADA	3
ADAD1	0
ADAD2	1
ADAL	4
ADAM10	74
ADAM11	1
ADAM12	26
ADAM15	12
ADAM17	25
ADAM18	0
ADAM19	34
ADAM1A	12
ADAM2	0
ADAM20	1
ADAM20P1	2
ADAM21	0
ADAM21P1	0
ADAM22	5
ADAM23	1
ADAM28	138
ADAM29	0
ADAM30	0
ADAM32	4
ADAM33	1
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	4
ADAM9	80
ADAMDEC1	2
ADAMTS1	0
ADAMTS10	0
ADAMTS12	2
ADAMTS13	5
ADAMTS14	1
ADAMTS15	0
ADAMTS16	0
ADAMTS17	6
ADAMTS18	16
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	2
ADAMTS4	0
ADAMTS5	0
ADAMTS6	1
ADAMTS7	1
ADAMTS7P1	5
ADAMTS8	2
ADAMTS9	12
ADAMTS9_AS1	0
ADAMTS9_AS2	3
ADAMTSL1	67
ADAMTSL2	1
ADAMTSL3	10
ADAMTSL4	18
ADAMTSL4_AS1	4
ADAMTSL5	4
ADAP1	8
ADAP2	8
ADAR	476
ADARB1	5
ADARB2	5
ADARB2_AS1	0
ADAT1	10
ADAT2	7
ADAT3	2
ADCK1	8
ADCK2	30
ADCK3	17
ADCK4	41
ADCK5	3
ADCY1	2
ADCY10	1
ADCY10P1	3
ADCY2	60
ADCY3	7
ADCY4	3
ADCY5	5
ADCY6	33
ADCY7	15
ADCY8	0
ADCY9	20
ADCYAP1	4
ADCYAP1R1	2
ADD1	140
ADD2	0
ADD3	123
ADD3_AS1	0
ADGB	158
ADGRA1	5
ADGRA1_AS1	0
ADGRA2	2
ADGRA3	4
ADGRB1	8
ADGRB2	7
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	7
ADGRE3	0
ADGRE4P	0
ADGRE5	93
ADGRF1	45
ADGRF2	0
ADGRF3	13
ADGRF4	0
ADGRF5	2
ADGRG1	60
ADGRG2	0
ADGRG3	0
ADGRG4	1
ADGRG5	1
ADGRG6	4
ADGRG7	0
ADGRL1	23
ADGRL2	4
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	47
ADH1A	0
ADH1B	0
ADH1C	81
ADH4	3
ADH5	17
ADH6	3
ADH7	223
ADHFE1	9
ADI1	19
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	73
ADIPOR2	20
ADIRF	7
ADK	10
ADM	6
ADM2	7
ADM5	0
ADNP	34
ADNP_AS1	7
ADNP2	11
ADO	12
ADORA1	9
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	12
ADORA3	1
ADPGK	20
ADPGK_AS1	0
ADPRH	24
ADPRHL1	16
ADPRHL2	82
ADPRM	8
ADRA1A	25
ADRA1B	2
ADRA1D	0
ADRA2A	12
ADRA2B	0
ADRA2C	2
ADRB1	24
ADRB2	6
ADRB3	0
ADRBK1	54
ADRBK2	26
ADRM1	64
ADSL	18
ADSS	104
ADSSL1	12
ADTRP	6
AEBP1	8
AEBP2	253
AEN	6
AES	209
AFAP1	35
AFAP1_AS1	2
AFAP1L1	5
AFAP1L2	4
AFF1	188
AFF2	1
AFF3	0
AFF4	100
AFG3L1P	18
AFG3L2	33
AFM	0
AFMID	8
AFP	0
AFTPH	39
AGA	11
AGAP1	54
AGAP1_IT1	4
AGAP11	0
AGAP2	10
AGAP2_AS1	0
AGAP3	46
AGAP4	0
AGAP5	1
AGAP6	1
AGAP7P	4
AGAP9	8
AGBL1	0
AGBL1_AS1	0
AGBL2	85
AGBL3	1
AGBL4	9
AGBL4_IT1	1
AGBL5	42
AGBL5_AS1	1
AGER	14
AGFG1	29
AGFG2	38
AGGF1	38
AGK	25
AGL	22
AGMAT	1
AGMO	0
AGO1	35
AGO2	35
AGO3	7
AGO4	25
AGPAT1	10
AGPAT2	5
AGPAT3	57
AGPAT4	8
AGPAT4_IT1	1
AGPAT5	16
AGPS	17
AGR2	146
AGR3	26
AGRN	270
AGRP	0
AGT	0
AGTPBP1	12
AGTR1	0
AGTR2	0
AGTRAP	17
AGXT	0
AGXT2	0
AHCTF1	25
AHCTF1P1	0
AHCY	22
AHCYL1	69
AHCYL2	63
AHDC1	38
AHI1	98
AHNAK	859
AHNAK2	293
AHR	166
AHRR	0
AHSA1	236
AHSA2	203
AHSG	0
AHSP	0
AICDA	0
AIDA	8
AIF1	30
AIF1L	1
AIFM1	32
AIFM2	14
AIFM3	1
AIG1	8
AIM1	105
AIM1L	18
AIM2	14
AIMP1	75
AIMP2	3
AIP	9
AIPL1	0
AIRE	3
AIRN	1
AJAP1	2
AJUBA	13
AK1	69
AK2	15
AK3	16
AK4	0
AK5	3
AK6	7
AK7	355
AK8	24
AK9	638
AKAP1	22
AKAP10	27
AKAP11	70
AKAP12	25
AKAP13	348
AKAP14	40
AKAP17A	79
AKAP2	0
AKAP3	9
AKAP4	1
AKAP5	1
AKAP6	46
AKAP7	11
AKAP8	120
AKAP8L	324
AKAP9	749
AKIP1	4
AKIRIN1	36
AKIRIN2	10
AKNA	246
AKNAD1	0
AKR1A1	80
AKR1B1	14
AKR1B10	5
AKR1B15	2
AKR1C1	16
AKR1C2	15
AKR1C3	10
AKR1C4	0
AKR1C6P	2
AKR1C8P	1
AKR1D1	0
AKR1E2	3
AKR7A2	13
AKR7A2P1	1
AKR7A3	5
AKR7L	0
AKT1	52
AKT1S1	11
AKT2	45
AKT3	7
AKTIP	8
ALAD	18
ALAS1	37
ALAS2	0
ALB	1
ALCAM	355
ALDH16A1	14
ALDH18A1	35
ALDH1A1	995
ALDH1A2	100
ALDH1A3	24
ALDH1B1	0
ALDH1L1	73
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	3
ALDH2	39
ALDH3A1	299
ALDH3A2	65
ALDH3B1	217
ALDH3B2	4
ALDH4A1	9
ALDH5A1	20
ALDH6A1	4
ALDH7A1	17
ALDH8A1	0
ALDH9A1	34
ALDOA	355
ALDOB	0
ALDOC	1
ALG1	7
ALG10	2
ALG10B	5
ALG11	6
ALG12	12
ALG13	56
ALG14	2
ALG1L	1
ALG1L2	0
ALG1L9P	3
ALG2	7
ALG3	8
ALG5	6
ALG6	2
ALG8	6
ALG9	8
ALK	3
ALKBH1	0
ALKBH2	7
ALKBH3	6
ALKBH3_AS1	0
ALKBH4	11
ALKBH5	54
ALKBH6	9
ALKBH7	5
ALKBH8	10
ALLC	0
ALMS1	203
ALMS1_IT1	4
ALMS1P	9
ALOX12	6
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	31
ALOX15	1733
ALOX15B	6
ALOX15P1	3
ALOX5	13
ALOX5AP	3
ALOXE3	0
ALPI	2
ALPK1	64
ALPK2	0
ALPK3	26
ALPL	46
ALPP	1
ALPPL2	0
ALS2	34
ALS2CL	90
ALS2CR11	0
ALS2CR12	167
ALX1	0
ALX3	4
ALX4	0
ALYREF	26
AMACR	3
AMBN	0
AMBP	3
AMBRA1	44
AMD1	41
AMDHD1	1
AMDHD2	6
AMELX	2
AMELY	0
AMER1	27
AMER2	0
AMER3	0
AMFR	17
AMH	16
AMHR2	0
AMICA1	6
AMIGO1	2
AMIGO2	2
AMIGO3	5
AMMECR1	16
AMMECR1L	11
AMN	9
AMN1	3
AMOT	83
AMOTL1	3
AMOTL2	39
AMPD1	0
AMPD2	13
AMPD3	81
AMPH	1
AMT	7
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	8
AMZ1	3
AMZ2	33
AMZ2P1	10
ANAPC1	8
ANAPC10	6
ANAPC11	11
ANAPC13	18
ANAPC15	9
ANAPC16	48
ANAPC1P1	1
ANAPC2	26
ANAPC4	25
ANAPC5	43
ANAPC7	28
ANG	1
ANGEL1	7
ANGEL2	17
ANGPT1	0
ANGPT2	5
ANGPT4	0
ANGPTL1	3
ANGPTL2	9
ANGPTL3	1
ANGPTL4	0
ANGPTL5	1
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	9
ANK2	8
ANK3	225
ANKAR	12
ANKDD1A	3
ANKDD1B	36
ANKEF1	13
ANKFN1	11
ANKFY1	144
ANKH	9
ANKHD1	8
ANKHD1_EIF4EBP3	1
ANKIB1	52
ANKK1	11
ANKLE1	0
ANKLE2	50
ANKMY1	87
ANKMY2	31
ANKRA2	17
ANKRD1	0
ANKRD10	29
ANKRD11	400
ANKRD12	195
ANKRD13A	48
ANKRD13B	2
ANKRD13C	42
ANKRD13D	45
ANKRD16	10
ANKRD17	371
ANKRD18A	56
ANKRD18B	53
ANKRD18DP	0
ANKRD19P	2
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	5
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	7
ANKRD20A8P	2
ANKRD20A9P	2
ANKRD22	7
ANKRD23	69
ANKRD24	13
ANKRD26	166
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	21
ANKRD28	83
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	5
ANKRD33	0
ANKRD33B	1
ANKRD34A	2
ANKRD34B	0
ANKRD34C	1
ANKRD34C_AS1	0
ANKRD35	75
ANKRD36	48
ANKRD36B	31
ANKRD36BP1	2
ANKRD36BP2	0
ANKRD36C	111
ANKRD37	5
ANKRD39	8
ANKRD40	30
ANKRD42	122
ANKRD44	22
ANKRD44_IT1	3
ANKRD45	52
ANKRD46	7
ANKRD49	12
ANKRD50	21
ANKRD52	33
ANKRD53	1
ANKRD54	30
ANKRD55	4
ANKRD6	38
ANKRD60	0
ANKRD61	0
ANKRD62	1
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	50
ANKRD66	42
ANKRD7	0
ANKRD9	3
ANKS1A	120
ANKS1B	8
ANKS3	12
ANKS4B	0
ANKS6	23
ANKUB1	107
ANKZF1	171
ANLN	5
ANO1	7
ANO1_AS2	1
ANO10	3
ANO2	1
ANO3	4
ANO4	4
ANO5	3
ANO6	49
ANO7	2
ANO8	13
ANO9	13
ANOS1	6
ANP32A	206
ANP32A_IT1	5
ANP32AP1	1
ANP32B	445
ANP32C	1
ANP32D	0
ANP32E	341
ANPEP	68
ANTXR1	16
ANTXR2	27
ANTXRL	1
ANTXRLP1	0
ANXA1	819
ANXA10	3
ANXA11	154
ANXA13	0
ANXA2	233
ANXA2P1	7
ANXA2P2	1
ANXA2P3	0
ANXA2R	0
ANXA3	29
ANXA4	49
ANXA5	95
ANXA6	16
ANXA7	57
ANXA8	2
ANXA8L1	1
ANXA9	2
AOAH	10
AOAH_IT1	0
AOC1	1
AOC2	6
AOC3	0
AOC4P	0
AOX1	2
AOX2P	0
AP1AR	25
AP1B1	75
AP1B1P1	0
AP1G1	103
AP1G2	37
AP1M1	29
AP1M2	43
AP1S1	23
AP1S2	4
AP1S3	17
AP2A1	53
AP2A2	29
AP2B1	118
AP2M1	68
AP2S1	10
AP3B1	84
AP3B2	5
AP3D1	408
AP3M1	16
AP3M2	22
AP3S1	10
AP3S2	0
AP4B1	9
AP4B1_AS1	0
AP4E1	13
AP4M1	11
AP4S1	15
AP5B1	18
AP5M1	12
AP5S1	9
AP5Z1	19
APAF1	7
APBA1	1
APBA2	4
APBA3	2
APBB1	41
APBB1IP	12
APBB2	9
APBB3	7
APC	42
APC2	6
APCDD1	14
APCDD1L	2
APCDD1L_AS1	0
APCS	1
APEH	33
APELA	2
APEX1	74
APEX2	5
APH1A	44
APH1B	5
API5	27
APIP	5
APITD1	1
APITD1_CORT	0
APLF	8
APLN	1
APLNR	0
APLP1	0
APLP2	879
APMAP	17
APOA1	0
APOA1_AS	0
APOA1BP	4
APOA2	0
APOA4	0
APOA5	1
APOB	1
APOBEC1	0
APOBEC2	0
APOBEC3A	3
APOBEC3A_B	0
APOBEC3B	5
APOBEC3B_AS1	0
APOBEC3C	29
APOBEC3D	17
APOBEC3F	71
APOBEC3G	31
APOBEC3H	0
APOBEC4	43
APOBR	52
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	39
APOE	6
APOF	0
APOH	0
APOL1	536
APOL2	184
APOL3	50
APOL4	27
APOL5	0
APOL6	460
APOLD1	0
APOM	1
APOO	22
APOOL	5
APOOP5	0
APOPT1	20
APP	261
APPBP2	17
APPL1	41
APPL2	78
APRT	6
APTR	11
APTX	23
AQP1	0
AQP10	0
AQP11	5
AQP12A	0
AQP12B	0
AQP2	1
AQP3	376
AQP4	4
AQP4_AS1	12
AQP5	104
AQP6	4
AQP7	4
AQP7P1	0
AQP7P3	1
AQP8	0
AQP9	3
AQR	76
AR	27
ARAF	23
ARAP1	105
ARAP2	80
ARAP3	11
ARC	0
ARCN1	107
AREG	4
AREL1	23
ARF1	70
ARF3	127
ARF4	40
ARF5	7
ARF6	117
ARFGAP1	34
ARFGAP2	46
ARFGAP3	217
ARFGEF1	128
ARFGEF2	63
ARFGEF3	183
ARFIP1	23
ARFIP2	30
ARFRP1	26
ARG1	0
ARG2	9
ARGFX	0
ARGFXP2	3
ARGLU1	562
ARHGAP1	20
ARHGAP10	3
ARHGAP11A	5
ARHGAP11B	0
ARHGAP12	90
ARHGAP15	4
ARHGAP17	57
ARHGAP18	170
ARHGAP19	7
ARHGAP19_SLIT1	0
ARHGAP20	3
ARHGAP21	48
ARHGAP22	3
ARHGAP23	75
ARHGAP24	21
ARHGAP25	28
ARHGAP26	52
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	50
ARHGAP28	0
ARHGAP29	2
ARHGAP30	97
ARHGAP31	5
ARHGAP31_AS1	1
ARHGAP32	103
ARHGAP33	17
ARHGAP35	64
ARHGAP36	0
ARHGAP39	94
ARHGAP4	18
ARHGAP40	1
ARHGAP42	22
ARHGAP44	22
ARHGAP5	146
ARHGAP5_AS1	0
ARHGAP6	5
ARHGAP8	1
ARHGAP9	11
ARHGDIA	91
ARHGDIB	55
ARHGDIG	0
ARHGEF1	74
ARHGEF10	4
ARHGEF10L	25
ARHGEF11	74
ARHGEF12	117
ARHGEF15	3
ARHGEF16	29
ARHGEF17	17
ARHGEF18	54
ARHGEF19	11
ARHGEF2	44
ARHGEF25	0
ARHGEF26	25
ARHGEF26_AS1	6
ARHGEF28	76
ARHGEF3	32
ARHGEF3_AS1	0
ARHGEF33	48
ARHGEF34P	2
ARHGEF35	2
ARHGEF37	36
ARHGEF38	39
ARHGEF38_IT1	1
ARHGEF39	0
ARHGEF4	13
ARHGEF40	14
ARHGEF5	16
ARHGEF6	31
ARHGEF7	42
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	15
ARHGEF9_IT1	0
ARID1A	136
ARID1B	165
ARID2	45
ARID3A	3
ARID3B	6
ARID3C	0
ARID4A	129
ARID4B	466
ARID5A	24
ARID5B	51
ARIH1	108
ARIH2	100
ARIH2OS	0
ARL1	62
ARL10	0
ARL11	0
ARL13A	2
ARL13B	41
ARL14	0
ARL14EP	13
ARL14EPL	0
ARL15	2
ARL16	11
ARL17A	0
ARL17B	0
ARL2	2
ARL2_SNX15	0
ARL2BP	4
ARL3	79
ARL4A	38
ARL4C	5
ARL4D	10
ARL5A	26
ARL5B	8
ARL5C	0
ARL6	18
ARL6IP1	40
ARL6IP4	531
ARL6IP5	41
ARL6IP6	11
ARL8A	30
ARL8B	35
ARL9	0
ARMC1	4
ARMC10	5
ARMC12	1
ARMC2	115
ARMC2_AS1	10
ARMC3	274
ARMC4	110
ARMC5	22
ARMC6	9
