	gene_id_NPS-371_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	6
A2M_AS1	0
A2ML1	0
A2MP1	0
A3GALT2	0
A4GALT	0
A4GNT	0
AA06	0
AAAS	0
AACS	11
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	2
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	0
AAK1	14
AAMDC	0
AAMP	10
AANAT	0
AAR2	0
AARD	0
AARS	0
AARS2	0
AARSD1	3
AASDH	0
AASDHPPT	2
AASS	0
AATBC	0
AATF	52
AATK	21
AATK_AS1	0
ABALON	0
ABAT	0
ABCA1	29
ABCA10	0
ABCA11P	0
ABCA12	0
ABCA13	57
ABCA17P	0
ABCA2	0
ABCA3	18
ABCA4	0
ABCA5	5
ABCA6	0
ABCA7	20
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	0
ABCB7	0
ABCB8	4
ABCB9	0
ABCC1	11
ABCC10	3
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	0
ABCC5	0
ABCC5_AS1	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	15
ABCD2	0
ABCD3	0
ABCD4	0
ABCE1	0
ABCF1	40
ABCF2	1
ABCF3	12
ABCG1	3
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	0
ABHD11_AS1	0
ABHD12	0
ABHD12B	0
ABHD13	0
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	2
ABHD16A	7
ABHD16B	0
ABHD17A	0
ABHD17B	0
ABHD17C	12
ABHD2	6
ABHD3	0
ABHD4	0
ABHD5	1
ABHD6	0
ABHD8	0
ABI1	48
ABI2	0
ABI3	0
ABI3BP	0
ABL1	0
ABL2	17
ABLIM1	10
ABLIM2	6
ABLIM3	0
ABO	0
ABR	18
ABRA	0
ABRACL	1
ABT1	0
ABTB1	31
ABTB2	14
ACAA1	0
ACAA2	0
ACACA	0
ACACB	5
ACAD10	0
ACAD11	0
ACAD8	3
ACAD9	0
ACADL	0
ACADM	1
ACADS	0
ACADSB	0
ACADVL	8
ACAN	0
ACAP1	10
ACAP2	24
ACAP3	0
ACAT1	0
ACAT2	0
ACBD3	65
ACBD4	0
ACBD5	23
ACBD6	11
ACBD7	0
ACCS	1
ACCSL	0
ACD	0
ACE	1
ACE2	0
ACER1	0
ACER2	0
ACER3	4
ACHE	0
ACIN1	114
ACKR1	1
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	1
ACMSD	0
ACO1	39
ACO2	0
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	10
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	0
ACOT9	9
ACOX1	0
ACOX2	0
ACOX3	0
ACOXL	0
ACP1	0
ACP2	1
ACP5	0
ACP6	0
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	0
ACSF3	0
ACSL1	336
ACSL3	4
ACSL4	35
ACSL5	17
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	0
ACSS2	0
ACSS3	2
ACTA1	0
ACTA2	0
ACTA2_AS1	0
ACTB	814
ACTBL2	0
ACTC1	0
ACTG1	145
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	42
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	86
ACTR10	0
ACTR1A	8
ACTR1B	0
ACTR2	25
ACTR3	32
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	6
ACTR8	6
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	0
ACVR1B	0
ACVR1C	327
ACVR2A	0
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	0
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	2
ADAM11	0
ADAM12	0
ADAM15	0
ADAM17	8
ADAM18	0
ADAM19	92
ADAM1A	1
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	0
ADAM28	6
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	41
ADAM9	10
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	0
ADAMTS18	8
ADAMTS19	1
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	1
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	3
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	9
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	70
ADAMTSL4_AS1	2
ADAMTSL5	3
ADAP1	0
ADAP2	0
ADAR	102
ADARB1	6
ADARB2	4
ADARB2_AS1	0
ADAT1	0
ADAT2	0
ADAT3	1
ADCK1	0
ADCK2	13
ADCK3	5
ADCK4	1
ADCK5	1
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	0
ADCY3	2
ADCY4	2
ADCY5	0
ADCY6	0
ADCY7	1
ADCY8	0
ADCY9	3
ADCYAP1	0
ADCYAP1R1	0
ADD1	11
ADD2	0
ADD3	0
ADD3_AS1	0
ADGB	0
ADGRA1	17
ADGRA1_AS1	0
ADGRA2	1
ADGRA3	0
ADGRB1	8
ADGRB2	1
ADGRB3	0
ADGRD1	0
ADGRE1	8
ADGRE2	14
ADGRE3	2
ADGRE4P	1
ADGRE5	51
ADGRF1	15
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	0
ADGRG1	0
ADGRG2	0
ADGRG3	15
ADGRG4	0
ADGRG5	0
ADGRG6	0
ADGRG7	0
ADGRL1	1
ADGRL2	2
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	0
ADH6	0
ADH7	0
ADHFE1	0
ADI1	1
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	9
ADIPOR2	3
ADIRF	7
ADK	0
ADM	83
ADM2	2
ADM5	0
ADNP	0
ADNP_AS1	0
ADNP2	4
ADO	0
ADORA1	0
ADORA2A	6
ADORA2A_AS1	4
ADORA2B	0
ADORA3	0
ADPGK	0
ADPGK_AS1	0
ADPRH	1
ADPRHL1	0
ADPRHL2	22
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	3
ADRB1	0
ADRB2	2
ADRB3	0
ADRBK1	20
ADRBK2	6
ADRM1	5
ADSL	6
ADSS	0
ADSSL1	0
ADTRP	0
AEBP1	2
AEBP2	69
AEN	0
AES	12
AFAP1	126
AFAP1_AS1	0
AFAP1L1	0
AFAP1L2	0
AFF1	33
AFF2	2
AFF3	0
AFF4	3
AFG3L1P	0
AFG3L2	7
AFM	0
AFMID	2
AFP	0
AFTPH	17
AGA	0
AGAP1	1
AGAP1_IT1	0
AGAP11	0
AGAP2	0
AGAP2_AS1	0
AGAP3	1
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	4
AGBL2	0
AGBL3	0
AGBL4	0
AGBL4_IT1	0
AGBL5	7
AGBL5_AS1	0
AGER	0
AGFG1	0
AGFG2	8
AGGF1	3
AGK	1
AGL	0
AGMAT	1
AGMO	0
AGO1	0
AGO2	2
AGO3	0
AGO4	12
AGPAT1	11
AGPAT2	0
AGPAT3	4
AGPAT4	0
AGPAT4_IT1	0
AGPAT5	1
AGPS	0
AGR2	14
AGR3	0
AGRN	93
AGRP	0
AGT	0
AGTPBP1	15
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	0
AGXT2	0
AHCTF1	0
AHCTF1P1	0
AHCY	1
AHCYL1	5
AHCYL2	0
AHDC1	1
AHI1	0
AHNAK	65
AHNAK2	8
AHR	16
AHRR	0
AHSA1	0
AHSA2	10
AHSG	0
AHSP	0
AICDA	5
AIDA	0
AIF1	40
AIF1L	1
AIFM1	10
AIFM2	0
AIFM3	0
AIG1	0
AIM1	2
AIM1L	11
AIM2	25
AIMP1	17
AIMP2	0
AIP	0
AIPL1	0
AIRE	0
AIRN	0
AJAP1	0
AJUBA	0
AK1	2
AK2	0
AK3	1
AK4	0
AK5	0
AK6	0
AK7	0
AK8	0
AK9	67
AKAP1	5
AKAP10	0
AKAP11	0
AKAP12	0
AKAP13	153
AKAP14	4
AKAP17A	39
AKAP2	9
AKAP3	8
AKAP4	0
AKAP5	0
AKAP6	0
AKAP7	1
AKAP8	10
AKAP8L	31
AKAP9	13
AKIP1	0
AKIRIN1	0
AKIRIN2	15
AKNA	39
AKNAD1	0
AKR1A1	3
AKR1B1	0
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	1
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	7
AKT1S1	8
AKT2	7
AKT3	0
AKTIP	0
ALAD	0
ALAS1	10
ALAS2	0
ALB	0
ALCAM	0
ALDH16A1	4
ALDH18A1	1
ALDH1A1	13
ALDH1A2	5
ALDH1A3	3
ALDH1B1	0
ALDH1L1	1
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	6
ALDH3A1	10
ALDH3A2	1
ALDH3B1	3
ALDH3B2	0
ALDH4A1	0
ALDH5A1	0
ALDH6A1	7
ALDH7A1	0
ALDH8A1	0
ALDH9A1	0
ALDOA	83
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
ALG10B	0
ALG11	0
ALG12	1
ALG13	2
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	0
ALG5	0
ALG6	0
ALG8	0
ALG9	1
ALK	0
ALKBH1	0
ALKBH2	0
ALKBH3	0
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	9
ALKBH6	0
ALKBH7	0
ALKBH8	0
ALLC	0
ALMS1	2
ALMS1_IT1	0
ALMS1P	6
ALOX12	1
ALOX12_AS1	2
ALOX12B	0
ALOX12P2	2
ALOX15	16
ALOX15B	0
ALOX15P1	0
ALOX5	22
ALOX5AP	4
ALOXE3	0
ALPI	0
ALPK1	6
ALPK2	0
ALPK3	0
ALPL	10
ALPP	0
ALPPL2	0
ALS2	0
ALS2CL	9
ALS2CR11	0
ALS2CR12	0
ALX1	0
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	0
AMBP	0
AMBRA1	1
AMD1	13
AMDHD1	0
AMDHD2	6
AMELX	0
AMELY	0
AMER1	0
AMER2	0
AMER3	0
AMFR	4
AMH	0
AMHR2	0
AMICA1	17
AMIGO1	0
AMIGO2	0
AMIGO3	0
AMMECR1	0
AMMECR1L	0
AMN	5
AMN1	2
AMOT	0
AMOTL1	0
AMOTL2	2
AMPD1	0
AMPD2	3
AMPD3	17
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	1
AMZ2	0
AMZ2P1	0
ANAPC1	0
ANAPC10	0
ANAPC11	2
ANAPC13	0
ANAPC15	0
ANAPC16	16
ANAPC1P1	0
ANAPC2	2
ANAPC4	0
ANAPC5	1
ANAPC7	0
ANG	0
ANGEL1	0
ANGEL2	0
ANGPT1	0
ANGPT2	0
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	1
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0
ANK2	0
ANK3	1
ANKAR	1
ANKDD1A	9
ANKDD1B	5
ANKEF1	0
ANKFN1	0
ANKFY1	7
ANKH	5
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	0
ANKK1	0
ANKLE1	0
ANKLE2	7
ANKMY1	0
ANKMY2	0
ANKRA2	0
ANKRD1	0
ANKRD10	7
ANKRD11	34
ANKRD12	68
ANKRD13A	8
ANKRD13B	0
ANKRD13C	2
ANKRD13D	1
ANKRD16	2
ANKRD17	105
ANKRD18A	0
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	1
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	23
ANKRD23	0
ANKRD24	0
ANKRD26	1
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	0
ANKRD28	0
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	6
ANKRD34A	0
ANKRD34B	0
ANKRD34C	1
ANKRD34C_AS1	0
ANKRD35	9
ANKRD36	0
ANKRD36B	0
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	21
ANKRD37	0
ANKRD39	0
ANKRD40	2
ANKRD42	5
ANKRD44	16
ANKRD44_IT1	0
ANKRD45	0
ANKRD46	0
ANKRD49	0
ANKRD50	0
ANKRD52	4
ANKRD53	0
ANKRD54	3
ANKRD55	0
ANKRD6	0
ANKRD60	2
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	5
ANKRD66	0
ANKRD7	0
ANKRD9	1
ANKS1A	5
ANKS1B	0
ANKS3	0
ANKS4B	0
ANKS6	3
ANKUB1	0
ANKZF1	9
ANLN	0
ANO1	0
ANO1_AS2	0
ANO10	1
ANO2	0
ANO3	0
ANO4	0
ANO5	0
ANO6	6
ANO7	4
ANO8	3
ANO9	0
ANOS1	0
ANP32A	277
ANP32A_IT1	4
ANP32AP1	0
ANP32B	262
ANP32C	2
ANP32D	0
ANP32E	33
ANPEP	24
ANTXR1	0
ANTXR2	13
ANTXRL	0
ANTXRLP1	0
ANXA1	120
ANXA10	0
ANXA11	24
ANXA13	0
ANXA2	16
ANXA2P1	0
ANXA2P2	3
ANXA2P3	0
ANXA2R	0
ANXA3	4
ANXA4	0
ANXA5	61
ANXA6	0
ANXA7	2
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	15
AOAH_IT1	0
AOC1	0
AOC2	0
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	7
AP1B1	5
AP1B1P1	3
AP1G1	15
AP1G2	8
AP1M1	7
AP1M2	0
AP1S1	0
AP1S2	0
AP1S3	0
AP2A1	6
AP2A2	0
AP2B1	1
AP2M1	8
AP2S1	4
AP3B1	19
AP3B2	0
AP3D1	54
AP3M1	0
AP3M2	0
AP3S1	4
AP3S2	0
AP4B1	0
AP4B1_AS1	0
AP4E1	3
AP4M1	0
AP4S1	5
AP5B1	29
AP5M1	0
AP5S1	0
AP5Z1	26
APAF1	10
APBA1	0
APBA2	0
APBA3	0
APBB1	0
APBB1IP	26
APBB2	0
APBB3	4
APC	0
APC2	1
APCDD1	0
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	0
APELA	0
APEX1	4
APEX2	0
APH1A	0
APH1B	1
API5	14
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	7
APLNR	0
APLP1	5
APLP2	256
APMAP	0
APOA1	0
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	149
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	3
APOBEC3C	0
APOBEC3D	0
APOBEC3F	9
APOBEC3G	0
APOBEC3H	0
APOBEC4	1
APOBR	230
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	6
APOF	0
APOH	0
APOL1	66
APOL2	80
APOL3	38
APOL4	9
APOL5	0
APOL6	69
APOLD1	0
APOM	0
APOO	0
APOOL	0
APOOP5	0
APOPT1	0
APP	13
APPBP2	4
APPL1	0
APPL2	0
APRT	0
APTR	0
APTX	8
AQP1	0
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	13
AQP4	0
AQP4_AS1	0
AQP5	3
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	238
AQR	5
AR	0
ARAF	0
ARAP1	70
ARAP2	7
ARAP3	6
ARC	0
ARCN1	2
AREG	0
AREL1	8
ARF1	15
ARF3	22
ARF4	14
ARF5	3
ARF6	45
ARFGAP1	0
ARFGAP2	1
ARFGAP3	8
ARFGEF1	8
ARFGEF2	0
ARFGEF3	7
ARFIP1	11
ARFIP2	1
ARFRP1	1
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	21
ARHGAP1	5
ARHGAP10	16
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	3
ARHGAP15	0
ARHGAP17	6
ARHGAP18	0
ARHGAP19	1
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	49
ARHGAP22	0
ARHGAP23	4
ARHGAP24	0
ARHGAP25	33
ARHGAP26	49
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	37
ARHGAP28	0
ARHGAP29	0
ARHGAP30	92
ARHGAP31	17
ARHGAP31_AS1	0
ARHGAP32	26
ARHGAP33	1
ARHGAP35	3
ARHGAP36	0
ARHGAP39	5
ARHGAP4	10
ARHGAP40	0
ARHGAP42	0
ARHGAP44	11
ARHGAP5	4
ARHGAP5_AS1	0
ARHGAP6	1
ARHGAP8	0
ARHGAP9	14
ARHGDIA	13
ARHGDIB	9
ARHGDIG	0
ARHGEF1	58
ARHGEF10	0
ARHGEF10L	10
ARHGEF11	6
ARHGEF12	0
ARHGEF15	1
ARHGEF16	1
ARHGEF17	0
ARHGEF18	3
ARHGEF19	0
ARHGEF2	48
ARHGEF25	0
ARHGEF26	0
ARHGEF26_AS1	0
ARHGEF28	4
ARHGEF3	2
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	0
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	0
ARHGEF40	2
ARHGEF5	0
ARHGEF6	11
ARHGEF7	9
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	0
ARHGEF9_IT1	0
ARID1A	16
ARID1B	6
ARID2	0
ARID3A	3
ARID3B	0
ARID3C	0
ARID4A	11
ARID4B	383
ARID5A	31
ARID5B	8
ARIH1	34
ARIH2	14
ARIH2OS	0
ARL1	0
ARL10	0
ARL11	6
ARL13A	0
ARL13B	0
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	0
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	5
ARL3	9
ARL4A	6
ARL4C	6
ARL4D	0
ARL5A	1
ARL5B	25
ARL5C	1
ARL6	0
ARL6IP1	12
ARL6IP4	66
ARL6IP5	0
ARL6IP6	0
ARL8A	3
ARL8B	10
ARL9	0
ARMC1	0
ARMC10	0
ARMC12	0
ARMC2	1
ARMC2_AS1	0
ARMC3	0
ARMC4	0
ARMC5	0
ARMC6	0
ARMC7	0
