	gene_id_NPS_254_R1_
A1BG	1
A1BG_AS1	1
A1CF	0
A2M	1190
A2M_AS1	10
A2ML1	11
A2MP1	0
A3GALT2	0
A4GALT	364
A4GNT	0
AA06	0
AAAS	123
AACS	114
AACSP1	3
AADAC	4
AADACL2	70
AADACL2_AS1	53
AADACL3	0
AADACL4	0
AADACP1	61
AADAT	87
AAED1	97
AAGAB	423
AAK1	502
AAMDC	103
AAMP	1079
AANAT	0
AAR2	91
AARD	0
AARS	226
AARS2	38
AARSD1	1
AASDH	78
AASDHPPT	189
AASS	172
AATBC	24
AATF	594
AATK	12
AATK_AS1	0
ABALON	34
ABAT	188
ABCA1	293
ABCA10	36
ABCA11P	20
ABCA12	146
ABCA13	9779
ABCA17P	1
ABCA2	97
ABCA3	13
ABCA4	14
ABCA5	540
ABCA6	20
ABCA7	183
ABCA8	1
ABCA9	9
ABCA9_AS1	0
ABCB1	41
ABCB10	128
ABCB11	140
ABCB4	6
ABCB5	10
ABCB6	55
ABCB7	159
ABCB8	31
ABCB9	7
ABCC1	271
ABCC10	77
ABCC11	2
ABCC12	3
ABCC13	0
ABCC2	13
ABCC3	69
ABCC4	141
ABCC5	449
ABCC5_AS1	9
ABCC6	30
ABCC6P1	3
ABCC6P2	9
ABCC8	1
ABCC9	4
ABCD1	34
ABCD2	88
ABCD3	722
ABCD4	85
ABCE1	340
ABCF1	811
ABCF2	222
ABCF3	169
ABCG1	144
ABCG2	6
ABCG4	0
ABCG5	1
ABCG8	0
ABHD1	2
ABHD10	309
ABHD11	155
ABHD11_AS1	25
ABHD12	115
ABHD12B	236
ABHD13	255
ABHD14A	16
ABHD14A_ACY1	0
ABHD14B	175
ABHD15	34
ABHD16A	110
ABHD16B	14
ABHD17A	66
ABHD17B	200
ABHD17C	100
ABHD2	1854
ABHD3	72
ABHD4	61
ABHD5	240
ABHD6	92
ABHD8	24
ABI1	1018
ABI2	468
ABI3	55
ABI3BP	18
ABL1	196
ABL2	148
ABLIM1	2370
ABLIM2	5
ABLIM3	10
ABO	216
ABR	460
ABRA	2
ABRACL	189
ABT1	168
ABTB1	35
ABTB2	18
ACAA1	117
ACAA2	19
ACACA	609
ACACB	124
ACAD10	97
ACAD11	53
ACAD8	99
ACAD9	183
ACADL	12
ACADM	576
ACADS	40
ACADSB	251
ACADVL	484
ACAN	1
ACAP1	51
ACAP2	694
ACAP3	91
ACAT1	283
ACAT2	77
ACBD3	1358
ACBD4	30
ACBD5	350
ACBD6	224
ACBD7	312
ACCS	48
ACCSL	0
ACD	41
ACE	57
ACE2	73
ACER1	0
ACER2	49
ACER3	84
ACHE	6
ACIN1	1583
ACKR1	0
ACKR2	30
ACKR3	22
ACKR4	16
ACLY	490
ACMSD	0
ACO1	141
ACO2	365
ACOT1	30
ACOT11	38
ACOT12	0
ACOT13	273
ACOT2	51
ACOT4	7
ACOT6	0
ACOT7	64
ACOT8	45
ACOT9	225
ACOX1	362
ACOX2	27
ACOX3	210
ACOXL	4
ACP1	655
ACP2	73
ACP5	69
ACP6	94
ACPP	27
ACPT	2
ACR	6
ACRBP	8
ACRC	10
ACRV1	3
ACSBG1	57
ACSBG2	5
ACSF2	78
ACSF3	75
ACSL1	217
ACSL3	596
ACSL4	228
ACSL5	211
ACSL6	5
ACSM1	8
ACSM2A	0
ACSM2B	0
ACSM3	9
ACSM4	0
ACSM5	5
ACSM6	5
ACSS1	172
ACSS2	101
ACSS3	112
ACTA1	1
ACTA2	17
ACTA2_AS1	0
ACTB	9268
ACTBL2	2
ACTC1	0
ACTG1	5832
ACTG1P17	5
ACTG1P20	16
ACTG1P4	7
ACTG2	1
ACTL10	14
ACTL6A	347
ACTL6B	1
ACTL7A	0
ACTL7B	1
ACTL8	0
ACTL9	2
ACTN1	523
ACTN1_AS1	1
ACTN2	0
ACTN3	1
ACTN4	3512
ACTR10	263
ACTR1A	149
ACTR1B	117
ACTR2	1606
ACTR3	1102
ACTR3B	60
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	48
ACTR5	22
ACTR6	293
ACTR8	182
