	gene_id_Covid5_R1_
BCL11A	0
BCL11B	436
BCL2	3
BCL2A1	0
BCL2L1	0
BCL2L10	0
BCL2L11	0
BCL2L12	0
BCL2L13	2
BCL2L14	5
BCL2L15	0
BCL2L2	0
BCL2L2_PABPN1	0
BCL3	523
BCL6	7
BCL6B	0
BCL7A	0
BCL7B	4
BCL7C	6
BCL9	4
BCL9L	4
BCLAF1	216
BCO1	2
BCO2	431
BCOR	18
BCORL1	2
BCORP1	0
BCR	21
BCRP2	0
BCRP3	0
BCS1L	7
BCYRN1	0
BDH1	1
BDH2	0
BDKRB1	2
BDKRB2	0
BDNF	1
BDNF_AS	0
BDP1	12
BEAN1	5
BEAN1_AS1	0
BECN1	0
BECN2	0
BEGAIN	2
BEND2	0
BEND3	0
BEND3P3	0
BEND4	0
BEND5	0
BEND6	38
BEND7	0
BEST1	4
BEST2	0
BEST3	1
BEST4	0
BET1	0
BET1L	1
BEX1	0
BEX2	0
BEX4	2
BEX5	0
BFAR	2
BFSP1	1
BFSP2	0
BGLAP	0
BGLT3	0
BGN	1
BHLHA15	0
BHLHA9	1
BHLHB9	1
BHLHE22	3
BHLHE23	2
BHLHE40	4
BHLHE40_AS1	2
BHLHE41	28
BHMG1	0
BHMT	2
BHMT2	2
BICC1	3
BICD1	1
BICD2	0
BID	0
BIK	3
BIN1	3
BIN2	2
BIN3	1
BIN3_IT1	0
BIRC2	0
BIRC3	9
BIRC5	2
BIRC6	5
BIRC6_AS2	0
BIRC7	3
BIRC8	0
BISPR	4
BIVM	1
BIVM_ERCC5	0
BLACAT1	0
BLACE	3
BLCAP	0
BLID	0
BLK	1
BLM	14
BLMH	2
BLNK	0
BLOC1S1	1
BLOC1S1_RDH5	0
BLOC1S2	0
BLOC1S3	3
BLOC1S4	1
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	0
BLVRA	0
BLVRB	1
BLZF1	0
BMF	0
BMI1	347
BMP1	2
BMP10	0
BMP15	2
BMP2	29
BMP2K	0
BMP3	23
BMP4	0
BMP5	2
BMP6	1
BMP7	0
BMP7_AS1	0
BMP8A	11
BMP8B	2
BMPER	12
BMPR1A	0
BMPR1B	1
BMPR1B_AS1	0
BMPR2	1
BMS1	0
BMS1P17	0
BMS1P18	0
BMS1P20	1
BMS1P21	0
BMS1P4	0
BMS1P5	4
BMS1P6	0
BMX	0
BNC1	0
BNC2	4
BNIP1	0
BNIP2	0
BNIP3	0
BNIP3L	0
BNIPL	1
BOC	11
BOD1	3
BOD1L1	1
BOD1L2	0
BOK	3
BOK_AS1	0
BOLA1	0
BOLA2	0
BOLA2B	0
BOLA3	0
BOLA3_AS1	0
BOLL	0
BOP1	2
BORA	2
BPESC1	0
BPGM	0
BPHL	2
BPI	0
BPIFA1	4
BPIFA2	0
BPIFA3	0
BPIFA4P	0
BPIFB1	4
BPIFB2	0
BPIFB3	1
BPIFB4	0
BPIFB6	0
BPIFC	0
BPNT1	0
BPTF	3
BPY2	0
BPY2B	0
BPY2C	0
BRAF	0
BRAP	2
BRAT1	11
BRCA1	20
BRCA2	0
BRCAT107	0
BRCAT54	0
BRCC3	0
BRD1	6
BRD2	36
BRD3	2
BRD4	7
BRD7	0
BRD7P3	0
BRD8	2
BRD9	6
BRDT	0
BRDTP1	0
BRE	0
BRE_AS1	0
BREA2	0
BRF1	1
BRF2	0
BRI3	1
BRI3BP	1
BRICD5	0
BRINP1	2
BRINP2	0
BRINP3	0
BRIP1	0
BRIX1	1
BRK1	1
BRMS1	0
BRMS1L	0
BROX	1
BRPF1	2
BRPF3	2
BRS3	1
BRSK1	10
BRSK2	7
BRWD1	2
BRWD1_AS1	0
BRWD1_IT2	0
BRWD3	2
BSCL2	1
BSDC1	0
BSG	3
BSN	70
BSN_AS2	0
BSND	3
BSPH1	0
BSPRY	2
BST1	0
BST2	3
BSX	0
BTAF1	4
BTBD1	1
BTBD10	0
BTBD11	1
BTBD16	2
BTBD17	1
BTBD18	1
BTBD19	1
BTBD2	3
BTBD3	5
BTBD6	2
BTBD7	5
BTBD8	0
BTBD9	6
BTC	8
BTD	0
BTF3	1
BTF3L4	2
BTF3P11	0
BTG1	2
BTG2	8
BTG3	4
BTG4	0
BTK	0
BTLA	0
BTN1A1	1
BTN2A1	0
BTN2A2	1
BTN2A3P	1
BTN3A1	2
BTN3A2	0
BTN3A3	0
BTNL10	0
BTNL2	0
BTNL3	0
BTNL8	0
BTNL9	12
BTRC	0
BUB1	1
BUB1B	0
BUB3	0
BUD13	1
BUD31	0
BVES	0
BVES_AS1	0
BYSL	0
BZRAP1	3
BZRAP1_AS1	1
BZW1	1355
BZW2	0
C10orf10	0
C10orf105	0
C10orf107	0
C10orf11	0
C10orf111	2
C10orf113	0
C10orf12	32
C10orf120	0
C10orf126	0
C10orf128	0
C10orf131	0
C10orf142	0
C10orf2	3
C10orf25	0
C10orf32	0
C10orf32_ASMT	0
C10orf35	1
C10orf53	0
C10orf54	0
C10orf55	0
C10orf62	0
C10orf67	0
C10orf71	0
C10orf71_AS1	0
C10orf76	1
C10orf82	0
C10orf88	0
C10orf90	0
C10orf91	0
C10orf95	1
C10orf99	0
C11orf1	0
C11orf16	1
C11orf21	1
C11orf24	0
C11orf30	0
C11orf31	223
C11orf39	0
C11orf40	0
C11orf42	0
C11orf44	0
C11orf45	0
C11orf49	1
C11orf52	0
C11orf53	0
C11orf54	0
C11orf57	0
C11orf58	7
C11orf63	0
C11orf65	0
C11orf68	14
C11orf70	31
C11orf71	3
C11orf72	0
C11orf73	0
C11orf74	0
C11orf80	54
C11orf84	0
C11orf85	2
C11orf86	3
C11orf87	0
C11orf88	3
C11orf91	2
C11orf94	0
C11orf95	4
C11orf96	0
C11orf97	2
C11orf98	6
C12orf10	5
C12orf29	0
C12orf4	1
C12orf40	0
C12orf42	4
C12orf43	0
C12orf45	0
C12orf49	3
C12orf50	0
C12orf54	0
C12orf56	0
C12orf57	1
C12orf60	0
C12orf65	3
C12orf66	0
C12orf71	0
C12orf73	0
C12orf74	2
C12orf75	6
C12orf76	0
C12orf77	1
C12orf79	0
C12orf80	0
C14orf1	0
C14orf105	0
C14orf119	0
C14orf132	2
C14orf142	3
C14orf159	0
C14orf166	0
C14orf169	4
C14orf177	0
C14orf178	0
C14orf180	1
C14orf2	1
C14orf28	0
C14orf37	1
C14orf39	0
C14orf79	1
C14orf80	17
C14orf93	0
C15orf26	0
C15orf27	2
C15orf32	0
C15orf38_AP3S2	0
C15orf39	0
C15orf40	6
C15orf41	1
C15orf43	0
C15orf48	1
C15orf52	0
C15orf53	0
C15orf54	0
C15orf56	2
C15orf57	0
C15orf59	0
C15orf59_AS1	0
C15orf61	0
C15orf62	1
C15orf65	4
C16orf13	0
C16orf45	0
C16orf46	0
C16orf47	0
C16orf52	0
C16orf54	2
C16orf58	0
C16orf59	5
C16orf62	1
C16orf70	1
C16orf71	1
C16orf72	1
C16orf74	0
C16orf78	0
C16orf82	0
C16orf86	0
C16orf87	0
C16orf89	1
C16orf90	0
C16orf91	1
C16orf92	0
C16orf93	11
C16orf95	0
C16orf96	1
C16orf97	0
C17orf100	0
C17orf102	0
C17orf104	1
C17orf105	0
C17orf107	0
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	1
C17orf51	6
C17orf53	3
C17orf58	0
C17orf59	1
C17orf62	3
C17orf64	0
C17orf67	1
C17orf74	1
C17orf75	1
C17orf77	3
C17orf78	0
C17orf80	0
C17orf82	0
C17orf85	11
C17orf89	1
C17orf96	4
C17orf97	2
C17orf98	0
C17orf99	1
C18orf21	0
C18orf25	2
C18orf32	0
C18orf42	0
C18orf54	1
C18orf61	0
C18orf63	0
C18orf65	2
C18orf8	0
C19orf12	3
C19orf18	0
C19orf24	1
C19orf25	1
C19orf33	0
C19orf35	4
C19orf38	0
C19orf43	2
C19orf44	1
C19orf45	3
C19orf47	2
C19orf48	0
C19orf52	1
C19orf53	1
C19orf54	0
C19orf57	2
C19orf60	0
C19orf66	3
C19orf67	5
C19orf68	0
C19orf70	0
C19orf71	1
C19orf73	2
C19orf80	3
C19orf81	0
C19orf84	0
C1D	0
C1GALT1	1
C1GALT1C1	0
C1GALT1C1L	0
C1QA	1
C1QB	2
C1QBP	2
C1QC	0
C1QL1	0
C1QL2	4
C1QL3	2
C1QL4	0
C1QTNF1	3
C1QTNF1_AS1	1
C1QTNF2	1
C1QTNF3	1
C1QTNF3_AMACR	0
C1QTNF4	0
C1QTNF5	0
C1QTNF6	1
C1QTNF7	2
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1QTNF9B_AS1	0
C1R	0
C1RL	1
C1RL_AS1	0
C1S	0
C1orf100	0
C1orf101	0
C1orf105	0
C1orf106	3
C1orf109	0
C1orf110	1
C1orf111	0
C1orf112	3
C1orf115	3
C1orf116	2
C1orf122	1
C1orf123	0
C1orf127	1
C1orf131	0
C1orf137	1
C1orf140	0
C1orf141	0
C1orf145	2
C1orf146	0
C1orf158	0
C1orf159	2
C1orf162	1
C1orf167	1
C1orf168	0
C1orf174	1
C1orf177	3
C1orf185	0
C1orf186	0
C1orf189	0
C1orf194	0
C1orf195	0
C1orf198	1
C1orf204	1
C1orf21	19
C1orf210	0
C1orf216	1
C1orf220	0
C1orf226	1
C1orf228	0
C1orf229	12
C1orf233	0
C1orf234	0
C1orf27	0
C1orf35	3
C1orf43	2
C1orf50	0
C1orf52	17
C1orf53	0
C1orf54	0
C1orf56	0
C1orf61	0
C1orf64	5
C1orf68	0
C1orf74	1
C1orf87	1
C1orf94	3
C1orf95	4
C2	0
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	0
C20orf173	0
C20orf194	4
C20orf195	0
C20orf196	2
C20orf197	0
C20orf202	3
C20orf203	4
C20orf24	4
C20orf27	0
C20orf62	0
C20orf78	0
C20orf85	3
C20orf96	0
C21orf140	0
C21orf2	3
C21orf33	0
C21orf58	5
C21orf59	1
C21orf62	0
C21orf62_AS1	0
C21orf91	2
C21orf91_OT1	0
C22orf15	17
C22orf23	1
C22orf24	0
C22orf29	0
C22orf31	1
C22orf34	0
C22orf39	1
C22orf42	0
C22orf46	2
C2CD2	1
C2CD2L	124
C2CD3	2
C2CD4A	2
C2CD4B	2
C2CD4C	5
C2CD4D	0
C2CD5	0
C2orf15	0
C2orf16	0
C2orf27A	0
C2orf27B	0
C2orf40	20
C2orf42	0
C2orf44	0
C2orf47	0
C2orf48	0
C2orf49	0
C2orf50	0
C2orf54	3
C2orf57	0
C2orf61	0
C2orf66	1
C2orf68	1
C2orf69	2
C2orf70	0
C2orf71	1
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	2
C2orf80	0
C2orf81	1
C2orf82	0
C2orf83	0
C2orf88	0
C2orf91	0
C3	8
C3AR1	0
C3P1	0
C3orf14	0
C3orf17	0
C3orf18	0
C3orf20	2
C3orf22	0
C3orf30	0
C3orf33	0
C3orf35	0
C3orf36	0
C3orf38	0
C3orf49	0
C3orf52	0
C3orf56	1
C3orf58	0
C3orf62	0
C3orf67	1
C3orf67_AS1	0
C3orf70	2
C3orf79	0
C3orf80	0
C3orf84	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4B_2	0
C4orf17	2
C4orf19	1
C4orf22	1
C4orf26	0
C4orf27	0
C4orf29	0
C4orf3	1
C4orf32	0
C4orf33	2
C4orf36	0
C4orf45	0
C4orf46	0
C4orf47	0
C4orf48	2
C4orf51	0
C5	2
C5AR1	2
C5AR2	0
C5orf15	1
C5orf17	0
C5orf22	69
C5orf24	0
C5orf28	0
C5orf30	1
C5orf34	2
C5orf38	0
C5orf42	2
C5orf45	0
C5orf46	0
C5orf47	0
C5orf49	2
C5orf51	4
C5orf52	0
C5orf56	0
C5orf58	1
C5orf60	0
C5orf63	0
C5orf64	0
C5orf66	0
C5orf66_AS1	0
C5orf66_AS2	0
C5orf67	0
C6	0
C6orf1	1
C6orf10	0
C6orf106	4
C6orf118	2
C6orf120	0
C6orf132	7
C6orf136	0
C6orf141	1
C6orf15	0
C6orf163	0
C6orf165	0
C6orf201	0
C6orf203	0
C6orf222	1
C6orf223	1
C6orf226	0
C6orf229	0
C6orf25	0
C6orf47	0
C6orf48	4
C6orf52	0
C6orf58	0
C6orf62	0
C6orf7	0
C6orf89	3
C6orf99	3
C7	4
C7orf13	1
C7orf25	0
C7orf26	1
C7orf31	2
C7orf33	0
C7orf34	0
C7orf43	6
C7orf49	0
C7orf50	2
C7orf55	0
C7orf55_LUC7L2	0
C7orf57	1
C7orf60	0
C7orf61	0
C7orf62	0
C7orf65	0
C7orf66	0
C7orf69	0
C7orf71	0
C7orf72	0
C7orf73	0
C7orf76	0
C7orf77	0
C8A	2
C8B	0
C8G	0
C8orf22	0
C8orf31	0
C8orf33	0
C8orf34	4
C8orf34_AS1	0
C8orf37	0
C8orf37_AS1	1
C8orf4	0
C8orf44	0
C8orf44_SGK3	0
C8orf46	4
C8orf48	0
C8orf49	0
C8orf58	0
C8orf59	0
C8orf74	0
C8orf76	0
C8orf82	3
C8orf86	0
C8orf87	0
C8orf88	0
C8orf89	0
C9	0
C9orf106	1
C9orf114	3
C9orf116	2
C9orf117	14
C9orf129	0
C9orf131	2
C9orf135	1
C9orf135_AS1	0
C9orf139	1
C9orf142	3
C9orf152	1
C9orf153	0
C9orf156	0
C9orf16	2
C9orf163	2
C9orf170	0
C9orf171	1
C9orf172	37
C9orf173	0
C9orf173_AS1	0
C9orf24	2
C9orf3	0
C9orf40	2
C9orf41_AS1	0
C9orf43	0
C9orf47	1
C9orf50	15
C9orf57	0
C9orf62	0
C9orf64	0
C9orf66	4
C9orf69	6
C9orf72	0
C9orf78	1
C9orf84	0
C9orf85	0
C9orf89	3
C9orf9	5
C9orf91	1
C9orf92	0
CA1	1
CA10	0
CA11	0
CA12	1
CA13	1
CA14	1
CA2	6
CA3	0
CA3_AS1	3
CA4	0
CA5A	0
CA5B	1
CA5BP1	0
CA6	0
CA7	2
CA8	0
CA9	0
CAAP1	2
CAB39	3
CAB39L	1
CABIN1	5
CABLES1	1
CABLES2	1
CABP1	3
CABP2	0
CABP4	1
CABP5	0
CABP7	1
CABS1	0
CABYR	0
CACFD1	0
CACHD1	4
CACNA1A	18
CACNA1B	4
CACNA1C	3
CACNA1C_AS1	0
CACNA1C_AS2	0
CACNA1C_AS4	1
CACNA1C_IT2	1
CACNA1C_IT3	0
CACNA1D	3
CACNA1E	9
CACNA1F	25
CACNA1G	3
CACNA1G_AS1	0
CACNA1H	4
CACNA1I	5
CACNA1S	0
CACNA2D1	0
CACNA2D2	4
CACNA2D3	10
CACNA2D3_AS1	0
CACNA2D4	2
CACNB1	0
CACNB2	2
CACNB3	0
CACNB4	2
CACNG1	1
CACNG2	0
CACNG3	0
CACNG4	0
CACNG5	2
CACNG6	0
CACNG7	0
CACNG8	6
CACTIN	0
CACTIN_AS1	0
CACUL1	0
CACYBP	0
CAD	0
CADM1	0
CADM2	0
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	0
CADPS	5
CADPS2	0
CAGE1	0
CAHM	1
CALB1	8
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	0
CALCOCO2	0
CALCR	1
CALCRL	0
CALD1	1
CALHM1	4
CALHM2	1
CALHM3	7
CALM1	4
CALM2	11
CALM3	6
CALML3	3
CALML3_AS1	0
CALML4	3
CALML5	0
CALML6	0
CALN1	1
CALR	2
CALR3	2
CALU	2
CALY	2
CAMK1	1
CAMK1D	1
CAMK1G	0
CAMK2A	0
CAMK2B	4
CAMK2D	3
CAMK2G	3
CAMK2N1	1
CAMK2N2	2
CAMK4	5
CAMKK1	1
CAMKK2	2
CAMKMT	1
CAMKV	0
CAMLG	0
CAMP	0
CAMSAP1	3
CAMSAP2	2
CAMSAP3	1
CAMTA1	13
CAMTA2	7
CAND1	2
CAND1.11	5
CAND2	1
CANT1	16
CANX	5
CAP1	4
CAP2	0
CAPG	2
CAPN1	5
CAPN10	0
CAPN10_AS1	0
CAPN11	0
CAPN12	0
CAPN13	14
CAPN14	6
CAPN15	1
CAPN2	7
CAPN3	0
CAPN5	1
CAPN6	0
CAPN7	1
CAPN8	1
CAPN9	1
CAPNS1	21
CAPNS2	1
CAPRIN1	0
CAPRIN2	1
CAPS	39
CAPS2	1
CAPSL	2
CAPZA1	0
CAPZA2	0
CAPZA3	1
CAPZB	4
CARD10	110
CARD11	41
CARD14	0
CARD16	2
CARD17	0
CARD18	0
CARD6	0
CARD8	1
CARD8_AS1	1
CARD9	0
CARF	0
CARHSP1	0
CARKD	0
CARM1	1
CARNMT1	1
CARNS1	0
CARS	8
CARS2	1
CARTPT	0
CASC1	1
CASC10	0
CASC11	0
CASC15	0
CASC16	0
CASC17	1
CASC18	3
CASC19	0
CASC2	0
CASC20	0
CASC21	0
CASC23	1
CASC3	1
CASC4	0
CASC5	1
CASC6	0
CASC8	0
CASC9	0
CASD1	0
CASK	1
CASKIN1	2
CASKIN2	1
CASP1	2
CASP10	1
CASP12	0
CASP14	1
CASP16P	0
CASP1P2	1
CASP2	2
CASP3	0
CASP4	0
CASP5	0
CASP6	0
CASP7	2
CASP8	3
CASP8AP2	0
CASP9	3
CASQ1	0
CASQ2	0
CASR	0
CASS4	1
CAST	13
CASZ1	11
CAT	1
CATIP	7
CATIP_AS1	0
CATIP_AS2	0
CATSPER1	1
CATSPER2	4
CATSPER2P1	2
CATSPER3	0
CATSPER4	1
CATSPERB	1
CATSPERD	1
CATSPERG	1
CAV1	0
CAV2	0
CAV3	1
CBARP	5
CBFA2T2	3
CBFA2T3	4
CBFB	0
CBL	1
CBLB	2
CBLC	2
CBLL1	2
CBLN1	2
CBLN2	1
CBLN3	0
CBLN4	8
CBR1	0
CBR3	0
CBR3_AS1	0
CBR4	0
CBS	22
CBWD1	0
CBWD2	1
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	2
CBX2	1
CBX3	39
CBX3P2	0
CBX4	11
CBX5	10
CBX6	9
CBX7	5
CBX8	16
CBY1	1
CBY3	0
CC2D1A	0
CC2D1B	7
CC2D2A	4
CC2D2B	0
CCAR1	1
CCAR2	5
CCAT1	0
CCAT2	0
CCBE1	1
CCBL1	1
CCBL2	0
CCDC101	2
CCDC102A	25
CCDC102B	0
CCDC103	4
CCDC105	0
CCDC106	2
CCDC107	0
CCDC108	8
CCDC109B	0
CCDC110	0
CCDC112	0
CCDC113	4
CCDC114	3
CCDC115	0
CCDC116	2
CCDC117	1
CCDC12	0
CCDC120	2
CCDC121	0
CCDC122	0
CCDC124	2
CCDC125	7
CCDC126	0
CCDC127	1
CCDC129	1
CCDC13	2
CCDC13_AS1	2
CCDC130	1
CCDC134	0
CCDC136	4
CCDC137	1
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	0
CCDC142	0
CCDC144A	8
CCDC144B	0
CCDC144CP	0
CCDC144NL	0
CCDC144NL_AS1	0
CCDC146	0
CCDC148	0
CCDC148_AS1	0
CCDC149	0
CCDC15	1
CCDC150	1
CCDC151	0
CCDC152	0
CCDC153	0
CCDC154	7
CCDC155	0
CCDC157	0
CCDC158	0
CCDC159	0
CCDC160	1
CCDC162P	0
CCDC163P	0
CCDC166	0
CCDC167	0
CCDC168	0
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	3
CCDC170	5
CCDC171	1
CCDC172	0
CCDC173	3
CCDC174	0
CCDC175	0
CCDC176	1
CCDC177	15
CCDC178	0
CCDC179	0
CCDC18	0
CCDC180	0
CCDC181	2
CCDC182	0
CCDC183	0
CCDC183_AS1	1
CCDC184	0
CCDC185	2
CCDC186	1
CCDC22	0
CCDC24	1
CCDC25	2
CCDC26	2
CCDC27	1
CCDC28A	3
CCDC28B	0
CCDC3	3
CCDC30	0
CCDC33	4
CCDC34	3
CCDC36	3
CCDC37	4
CCDC37_AS1	0
CCDC38	0
CCDC39	2
CCDC40	12
CCDC42	3
CCDC42B	0
CCDC43	1
CCDC47	2
CCDC50	8
CCDC51	0
CCDC53	0
CCDC54	0
CCDC57	1
CCDC58	0
CCDC59	0
CCDC6	1
CCDC60	1
CCDC61	30
CCDC62	0
CCDC63	0
CCDC64	3
CCDC64B	9
CCDC65	4
CCDC66	0
CCDC67	0
CCDC68	0
CCDC69	1
CCDC7	0
CCDC70	0
CCDC71	2
CCDC71L	1
CCDC73	6
CCDC74A	0
CCDC74B	0
CCDC77	1
CCDC78	1
CCDC79	0
CCDC8	0
CCDC80	11
CCDC81	2
CCDC82	0
CCDC83	4
CCDC84	5
CCDC85A	2
CCDC85B	2
CCDC85C	2
CCDC86	0
CCDC87	1
CCDC88A	0
CCDC88B	2
CCDC88C	14
CCDC89	1
CCDC9	3
CCDC90B	2
CCDC91	0
CCDC92	2
CCDC93	0
CCDC94	3
CCDC96	6
CCDC97	2
CCER1	0
CCER2	1
CCHCR1	3
CCHE1	4
CCIN	0
CCK	0
CCKAR	0
CCKBR	2
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	1
CCL21	0
CCL22	1
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	3
CCL3	0
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L1	0
CCL4L2	0
CCL5	0
CCL7	0
CCL8	0
CCM2	0
CCM2L	0
CCNA1	1
CCNA2	2
CCNB1	0
CCNB1IP1	0
CCNB2	0
CCNB3	0
CCNC	0
CCND1	11
CCND2	1
CCND2_AS1	0
CCND3	4
CCNDBP1	2
CCNE1	1
CCNE2	1
CCNF	7
CCNG1	0
CCNG2	0
CCNH	1
CCNI	3
CCNI2	1
CCNJ	1
CCNJL	9
CCNK	1
CCNL1	4
CCNL2	0
CCNO	0
CCNT1	1
CCNT2	2
CCNT2_AS1	0
CCNY	1
CCNYL1	1
CCNYL2	0
CCP110	3
CCPG1	4
CCR1	0
CCR10	0
CCR2	1
CCR3	0
CCR4	0
CCR5	0
CCR6	0
CCR7	2
CCR8	0
CCR9	0
CCRL2	0
CCS	0
CCSAP	0
CCSER1	1
CCSER2	2
CCT2	0
CCT3	16
CCT4	0
CCT5	2
CCT6A	0
CCT6B	0
CCT6P1	0
CCT6P3	0
CCT7	0
CCT8	1
CCT8L2	0
CCZ1	0
CCZ1B	0
CD101	0
CD109	3
CD14	0
CD151	1
CD160	0
CD163	5
CD163L1	5
CD164	564
CD164L2	1
CD177	0
CD180	0
CD19	0
CD1A	0
CD1B	0
CD1C	1
CD1D	0
CD1E	0
CD2	0
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	3
CD22	1
CD226	0
CD24	1
CD244	0
CD247	2
CD248	0
CD27	0
CD27_AS1	0
CD274	0
CD276	0
CD28	1
CD2AP	2
CD2BP2	2
CD300A	1
CD300C	0
CD300E	2
CD300LB	1
CD300LD	0
CD300LF	0
CD300LG	1
CD302	0
CD320	0
CD33	0
CD34	0
CD36	0
CD37	3
CD38	0
CD3D	1
CD3E	1
CD3EAP	0
CD3G	4
CD4	1
CD40	1
CD40LG	0
CD44	4
CD46	3
CD47	0
CD48	1
CD5	0
CD52	4
CD53	1
CD55	10
CD58	1
CD59	5
CD5L	0
CD6	2
CD63	5
CD68	3
CD69	2
CD7	0
CD70	10
CD72	0
CD74	29
CD79A	0
CD79B	5
CD80	0
CD81	2
CD81_AS1	0
CD82	6
CD83	3
CD84	0
CD86	0
CD8A	1
CD8B	0
CD9	2
CD93	1
CD96	3
CD99	2
CD99L2	6
CD99P1	2
CDA	0
CDADC1	0
CDAN1	1
CDC123	2
CDC14A	3
CDC14B	1
CDC14C	0
CDC16	3
CDC20	0
CDC20B	0
CDC23	0
CDC25A	0
CDC25B	1
CDC25C	0
CDC26	0
CDC27	4
CDC34	2
CDC37	2
CDC37L1	1
CDC37L1_AS1	0
CDC40	1
CDC42	5
CDC42BPA	21
CDC42BPB	9
CDC42BPG	3
CDC42EP1	1
CDC42EP2	0
CDC42EP3	3
CDC42EP4	4
CDC42EP5	3
CDC42P3	0
CDC42SE1	2
CDC42SE2	1
CDC45	0
CDC5L	0
CDC6	0
CDC7	0
CDC73	2
CDCA2	5
CDCA3	3
CDCA4	4
CDCA5	2
CDCA7	2
CDCA7L	2
CDCA8	1
CDCP1	3
CDCP2	0
CDH1	3
CDH10	0
CDH11	3
CDH12	0
CDH13	2
CDH15	4
CDH16	0
CDH17	0
CDH18	2
CDH19	0
CDH2	0
CDH20	0
CDH22	1
CDH23	11
CDH24	3
CDH26	0
CDH3	2
CDH4	2
CDH5	1
CDH6	1
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	2
CDHR3	1
CDHR4	1
CDHR5	5
CDIP1	4
CDIPT	3
CDIPT_AS1	0
CDK1	4
CDK10	15
CDK11A	9
CDK11B	0
CDK12	3
CDK13	106
CDK14	1
CDK15	0
CDK16	0
CDK17	0
CDK18	2
CDK19	2
CDK2	0
CDK20	0
CDK2AP1	1
CDK2AP2	2
CDK3	0
CDK4	0
CDK5	2
CDK5R1	3
CDK5R2	2
CDK5RAP1	1
CDK5RAP2	3
CDK5RAP3	3
CDK6	8
CDK7	0
CDK8	0
CDK9	10
CDKAL1	0
CDKL1	1
CDKL2	2
CDKL3	1
CDKL4	0
CDKL5	0
CDKN1A	4
CDKN1B	1
CDKN1C	3
CDKN2A	1
CDKN2A_AS1	2
CDKN2AIP	1
CDKN2AIPNL	0
CDKN2B	0
CDKN2B_AS1	0
CDKN2C	0
CDKN2D	1
CDKN3	1
CDNF	5
CDO1	0
CDON	1
CDPF1	0
CDR1	0
CDR2	0
CDR2L	1
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT15P1	0
CDRT15P2	0
CDRT4	0
CDRT7	0
CDRT8	1
CDS1	7
CDS2	1
CDSN	0
CDT1	0
CDV3	2
CDX1	0
CDX2	1
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	1
CDYL2	0
CEACAM1	2
CEACAM16	0
CEACAM18	0
CEACAM19	1
CEACAM20	0
CEACAM21	2
CEACAM22P	1
CEACAM3	625
CEACAM4	4
CEACAM5	6
CEACAM6	0
CEACAM7	0
CEACAM8	0
CEBPA	0
CEBPA_AS1	1
CEBPB	6
CEBPB_AS1	0
CEBPD	0
CEBPE	0
CEBPG	4
CEBPZ	2
CEBPZOS	0
CECR1	0
CECR2	18
CECR3	0
CECR5	1
CECR5_AS1	0
CECR6	2
CECR7	1
CEL	0
CELA1	0
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	195
CELF2	5
CELF2_AS1	0
CELF2_AS2	0
CELF3	3
CELF4	14
CELF5	2
CELF6	0
CELP	0
CELSR1	14
CELSR2	2
CELSR3	3
CELSR3_AS1	0
CEMIP	19
CEMP1	0
CEND1	0
CENPA	87
CENPB	5
CENPBD1	0
CENPBD1P1	11
CENPC	0
CENPE	0
CENPF	1
CENPH	0
CENPI	0
CENPJ	0
CENPK	0
CENPL	0
CENPM	0
CENPN	4
CENPO	2
CENPP	0
CENPQ	0
CENPT	1
CENPU	5
CENPV	2
CENPVP1	0
CENPVP2	0
CENPW	0
CEP104	3
CEP112	2
CEP120	2
CEP126	0
CEP128	0
CEP131	8
CEP135	0
CEP152	3
CEP162	1
CEP164	8
CEP170	2
CEP170B	11
CEP170P1	0
CEP19	0
CEP192	1
CEP250	1
CEP290	2
CEP295	0
CEP295NL	2
CEP350	105
CEP41	0
CEP44	0
CEP55	0
CEP57	0
CEP57L1	0
CEP63	0
CEP68	1
CEP70	1
CEP72	1
CEP76	38
CEP78	1
CEP83	0
CEP83_AS1	0
CEP85	0
CEP85L	3
CEP89	0
CEP95	0
CEP97	1
CEPT1	0
