	gene_id_NPS_135_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	3
A2M_AS1	0
A2ML1	1
A2MP1	3
A3GALT2	1
A4GALT	22
A4GNT	0
AA06	0
AAAS	2
AACS	7
AACSP1	1
AADAC	0
AADACL2	2
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	3
AADAT	1
AAED1	4
AAGAB	12
AAK1	44
AAMDC	2
AAMP	28
AANAT	0
AAR2	11
AARD	0
AARS	11
AARS2	1
AARSD1	1
AASDH	3
AASDHPPT	5
AASS	1
AATBC	1
AATF	61
AATK	15
AATK_AS1	0
ABALON	0
ABAT	7
ABCA1	16
ABCA10	4
ABCA11P	0
ABCA12	2
ABCA13	184
ABCA17P	1
ABCA2	10
ABCA3	16
ABCA4	3
ABCA5	16
ABCA6	0
ABCA7	20
ABCA8	0
ABCA9	1
ABCA9_AS1	0
ABCB1	0
ABCB10	5
ABCB11	5
ABCB4	9
ABCB5	0
ABCB6	3
ABCB7	4
ABCB8	24
ABCB9	1
ABCC1	25
ABCC10	4
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	1
ABCC4	1
ABCC5	22
ABCC5_AS1	1
ABCC6	2
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	6
ABCD2	7
ABCD3	15
ABCD4	1
ABCE1	3
ABCF1	53
ABCF2	14
ABCF3	20
ABCG1	24
ABCG2	1
ABCG4	5
ABCG5	0
ABCG8	0
ABHD1	3
ABHD10	9
ABHD11	8
ABHD11_AS1	0
ABHD12	1
ABHD12B	2
ABHD13	5
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	8
ABHD15	2
ABHD16A	6
ABHD16B	0
ABHD17A	5
ABHD17B	5
ABHD17C	2
ABHD2	46
ABHD3	5
ABHD4	0
ABHD5	9
ABHD6	1
ABHD8	1
ABI1	47
ABI2	9
ABI3	8
ABI3BP	2
ABL1	19
ABL2	3
ABLIM1	38
ABLIM2	6
ABLIM3	1
ABO	3
ABR	26
ABRA	0
ABRACL	7
ABT1	16
ABTB1	12
ABTB2	1
ACAA1	3
ACAA2	5
ACACA	18
ACACB	19
ACAD10	8
ACAD11	1
ACAD8	1
ACAD9	9
ACADL	0
ACADM	14
ACADS	4
ACADSB	8
ACADVL	31
ACAN	3
ACAP1	18
ACAP2	40
ACAP3	12
ACAT1	7
ACAT2	0
ACBD3	31
ACBD4	1
ACBD5	65
ACBD6	17
ACBD7	5
ACCS	8
ACCSL	0
ACD	14
ACE	5
ACE2	0
ACER1	0
ACER2	0
ACER3	3
ACHE	3
ACIN1	99
ACKR1	0
ACKR2	1
ACKR3	0
ACKR4	0
ACLY	16
ACMSD	0
ACO1	2
ACO2	22
ACOT1	0
ACOT11	1
ACOT12	0
ACOT13	5
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	1
ACOT9	5
ACOX1	6
ACOX2	0
ACOX3	11
ACOXL	1
ACP1	18
ACP2	0
ACP5	2
ACP6	10
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	5
ACRV1	0
ACSBG1	3
ACSBG2	0
ACSF2	6
ACSF3	7
ACSL1	20
ACSL3	19
ACSL4	10
ACSL5	13
ACSL6	2
ACSM1	2
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	0
ACSM6	2
ACSS1	8
ACSS2	6
ACSS3	4
ACTA1	0
ACTA2	32
ACTA2_AS1	1
ACTB	702
ACTBL2	0
ACTC1	0
ACTG1	223
ACTG1P17	1
ACTG1P20	2
ACTG1P4	0
ACTG2	1
ACTL10	3
ACTL6A	23
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	31
ACTN1_AS1	2
ACTN2	3
ACTN3	1
ACTN4	133
ACTR10	8
ACTR1A	7
ACTR1B	10
ACTR2	62
ACTR3	63
ACTR3B	6
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	1
ACTR6	3
ACTR8	10
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	3
ACVR1B	5
ACVR1C	995
ACVR2A	7
ACVR2B	8
ACVR2B_AS1	0
ACVRL1	1
ACY1	0
ACY3	2
ACYP1	0
ACYP2	0
ADA	4
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	28
ADAM11	0
ADAM12	3
ADAM15	9
ADAM17	7
ADAM18	0
ADAM19	28
ADAM1A	6
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	13
ADAM28	31
ADAM29	1
ADAM30	0
ADAM32	3
ADAM33	2
ADAM3A	0
ADAM5	1
ADAM6	0
ADAM7	0
ADAM8	15
ADAM9	27
ADAMDEC1	3
ADAMTS1	1
ADAMTS10	1
ADAMTS12	1
ADAMTS13	1
ADAMTS14	0
ADAMTS15	5
ADAMTS16	0
ADAMTS17	1
ADAMTS18	14
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	4
ADAMTS4	0
ADAMTS5	1
ADAMTS6	3
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	1
ADAMTS9	2
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	96
ADAMTSL2	0
ADAMTSL3	5
ADAMTSL4	7
ADAMTSL4_AS1	0
ADAMTSL5	8
ADAP1	2
ADAP2	0
ADAR	143
ADARB1	8
ADARB2	16
ADARB2_AS1	0
ADAT1	5
ADAT2	2
ADAT3	0
ADCK1	9
ADCK2	1065
ADCK3	7
ADCK4	9
ADCK5	1
ADCY1	0
ADCY10	1
ADCY10P1	2
ADCY2	8
ADCY3	4
ADCY4	1
ADCY5	9
ADCY6	3
ADCY7	20
ADCY8	1
ADCY9	8
ADCYAP1	1
ADCYAP1R1	0
ADD1	44
ADD2	1
ADD3	24
ADD3_AS1	0
ADGB	34
ADGRA1	3
ADGRA1_AS1	0
ADGRA2	3
ADGRA3	2
ADGRB1	0
ADGRB2	3
ADGRB3	0
ADGRD1	0
ADGRE1	2
ADGRE2	4
ADGRE3	0
ADGRE4P	0
ADGRE5	16
ADGRF1	11
ADGRF2	2
ADGRF3	3
ADGRF4	0
ADGRF5	3
ADGRG1	19
ADGRG2	0
ADGRG3	5
ADGRG4	0
ADGRG5	2
ADGRG6	1
ADGRG7	0
ADGRL1	10
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	12
ADH1A	0
ADH1B	0
ADH1C	20
ADH4	0
ADH5	4
ADH6	0
ADH7	52
ADHFE1	6
ADI1	23
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	37
ADIPOR2	9
ADIRF	2
ADK	6
ADM	16
ADM2	3
ADM5	1
ADNP	38
ADNP_AS1	1
ADNP2	7
ADO	1
ADORA1	1
ADORA2A	1
ADORA2A_AS1	2
ADORA2B	2
ADORA3	3
ADPGK	6
ADPGK_AS1	2
ADPRH	32
ADPRHL1	1
ADPRHL2	8
ADPRM	2
ADRA1A	1
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	4
ADRA2C	0
ADRB1	11
ADRB2	0
ADRB3	0
ADRBK1	45
ADRBK2	14
ADRM1	25
ADSL	5
ADSS	22
ADSSL1	6
ADTRP	1
AEBP1	8
AEBP2	53
AEN	1
AES	68
AFAP1	20
AFAP1_AS1	1
AFAP1L1	1
AFAP1L2	2
AFF1	36
AFF2	5
AFF3	19
AFF4	39
AFG3L1P	2
AFG3L2	19
AFM	0
AFMID	6
AFP	0
AFTPH	22
AGA	0
AGAP1	24
AGAP1_IT1	0
AGAP11	1
AGAP2	12
AGAP2_AS1	0
AGAP3	7
AGAP4	1
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	16
AGBL3	1
AGBL4	3
AGBL4_IT1	0
AGBL5	10
AGBL5_AS1	1
AGER	4
AGFG1	8
AGFG2	12
AGGF1	26
AGK	4
AGL	8
AGMAT	0
AGMO	0
AGO1	27
AGO2	10
AGO3	3
AGO4	17
AGPAT1	5
AGPAT2	0
AGPAT3	25
AGPAT4	0
AGPAT4_IT1	0
AGPAT5	2
AGPS	16
AGR2	45
AGR3	2
AGRN	34
AGRP	0
AGT	0
AGTPBP1	6
AGTR1	1
AGTR2	0
AGTRAP	0
AGXT	0
AGXT2	1
AHCTF1	17
AHCTF1P1	0
AHCY	2
AHCYL1	29
AHCYL2	14
AHDC1	16
AHI1	18
AHNAK	410
AHNAK2	47
AHR	30
AHRR	3
AHSA1	40
AHSA2	10
AHSG	0
AHSP	0
AICDA	1
AIDA	7
AIF1	6
AIF1L	8
AIFM1	13
AIFM2	4
AIFM3	3
AIG1	5
AIM1	30
AIM1L	4
AIM2	5
AIMP1	23
AIMP2	0
AIP	8
AIPL1	0
AIRE	7
AIRN	0
AJAP1	4
AJUBA	3
AK1	32
AK2	12
AK3	3
AK4	1
AK5	0
AK6	4
AK7	29
AK8	5
AK9	36
AKAP1	13
AKAP10	22
AKAP11	30
AKAP12	3
AKAP13	153
AKAP14	8
AKAP17A	11
AKAP2	2
AKAP3	0
AKAP4	0
AKAP5	2
AKAP6	22
AKAP7	1
AKAP8	17
AKAP8L	30
AKAP9	174
AKIP1	0
AKIRIN1	11
AKIRIN2	5
AKNA	97
AKNAD1	0
AKR1A1	16
AKR1B1	4
AKR1B10	1
AKR1B15	0
AKR1C1	5
AKR1C2	11
AKR1C3	2
AKR1C4	0
AKR1C6P	1
AKR1C8P	0
AKR1D1	0
AKR1E2	1
AKR7A2	6
AKR7A2P1	0
AKR7A3	0
AKR7L	1
AKT1	19
AKT1S1	6
AKT2	5
AKT3	18
AKTIP	4
ALAD	9
ALAS1	11
ALAS2	0
ALB	0
ALCAM	65
ALDH16A1	7
ALDH18A1	2
ALDH1A1	191
ALDH1A2	5
ALDH1A3	10
ALDH1B1	0
ALDH1L1	11
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	17
ALDH3A1	182
ALDH3A2	16
ALDH3B1	28
ALDH3B2	5
ALDH4A1	3
ALDH5A1	10
ALDH6A1	7
ALDH7A1	2
ALDH8A1	0
ALDH9A1	26
ALDOA	113
ALDOB	0
ALDOC	1
ALG1	0
ALG10	0
ALG10B	0
ALG11	5
ALG12	2
ALG13	8
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	4
ALG3	10
ALG5	0
ALG6	0
ALG8	3
ALG9	29
ALK	8
ALKBH1	0
ALKBH2	0
ALKBH3	1
ALKBH3_AS1	0
ALKBH4	1
ALKBH5	45
ALKBH6	10
ALKBH7	2
ALKBH8	4
ALLC	0
ALMS1	47
ALMS1_IT1	0
ALMS1P	5
ALOX12	0
ALOX12_AS1	2
ALOX12B	0
ALOX12P2	5
ALOX15	298
ALOX15B	0
ALOX15P1	0
ALOX5	19
ALOX5AP	5
ALOXE3	2
ALPI	0
ALPK1	11
ALPK2	1
ALPK3	1
ALPL	15
ALPP	0
ALPPL2	0
ALS2	5
ALS2CL	15
ALS2CR11	1
ALS2CR12	11
ALX1	0
ALX3	0
ALX4	0
ALYREF	7
AMACR	2
AMBN	0
AMBP	15
AMBRA1	8
AMD1	25
AMDHD1	0
AMDHD2	5
AMELX	0
AMELY	0
AMER1	3
AMER2	0
AMER3	0
AMFR	17
AMH	6
AMHR2	1
AMICA1	6
AMIGO1	2
AMIGO2	2
AMIGO3	6
AMMECR1	3
AMMECR1L	4
AMN	1
AMN1	1
AMOT	19
AMOTL1	0
AMOTL2	6
AMPD1	0
AMPD2	7
AMPD3	26
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	1
AMZ1	5
AMZ2	8
AMZ2P1	6
ANAPC1	12
ANAPC10	4
ANAPC11	12
ANAPC13	6
ANAPC15	0
ANAPC16	13
ANAPC1P1	0
ANAPC2	15
ANAPC4	10
ANAPC5	7
ANAPC7	12
ANG	0
ANGEL1	2
ANGEL2	7
ANGPT1	1
ANGPT2	0
ANGPT4	0
ANGPTL1	2
ANGPTL2	1
ANGPTL3	0
ANGPTL4	2
ANGPTL5	0
ANGPTL6	2
ANGPTL7	0
ANHX	0
ANK1	1
ANK2	0
ANK3	73
ANKAR	4
ANKDD1A	1
ANKDD1B	2
ANKEF1	6
ANKFN1	3
ANKFY1	28
ANKH	9
ANKHD1	2
ANKHD1_EIF4EBP3	0
ANKIB1	21
ANKK1	0
ANKLE1	0
ANKLE2	8
ANKMY1	15
ANKMY2	4
ANKRA2	10
ANKRD1	0
ANKRD10	10
ANKRD11	99
ANKRD12	73
ANKRD13A	25
ANKRD13B	1
ANKRD13C	7
ANKRD13D	15
ANKRD16	1
ANKRD17	79
ANKRD18A	22
ANKRD18B	2
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	2
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	2
ANKRD23	3
ANKRD24	1
ANKRD26	18
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	6
ANKRD28	27
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	6
ANKRD34A	3
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	9
ANKRD36	37
ANKRD36B	14
ANKRD36BP1	4
ANKRD36BP2	5
ANKRD36C	53
ANKRD37	6
ANKRD39	1
ANKRD40	13
ANKRD42	162
ANKRD44	27
ANKRD44_IT1	3
ANKRD45	4
ANKRD46	1
ANKRD49	1
ANKRD50	8
ANKRD52	10
ANKRD53	1
ANKRD54	4
ANKRD55	0
ANKRD6	2
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	8
ANKRD66	9
ANKRD7	0
ANKRD9	10
ANKS1A	14
ANKS1B	0
ANKS3	5
ANKS4B	0
ANKS6	12
ANKUB1	13
ANKZF1	12
ANLN	2
ANO1	0
ANO1_AS2	0
ANO10	2
ANO2	0
ANO3	0
ANO4	0
ANO5	7
ANO6	14
ANO7	0
ANO8	1
ANO9	5
ANOS1	0
ANP32A	75
ANP32A_IT1	1
ANP32AP1	0
ANP32B	60
ANP32C	0
ANP32D	0
ANP32E	67
ANPEP	6
ANTXR1	2
ANTXR2	10
ANTXRL	0
ANTXRLP1	0
ANXA1	183
ANXA10	1
ANXA11	58
ANXA13	0
ANXA2	54
ANXA2P1	2
ANXA2P2	1
ANXA2P3	0
ANXA2R	0
ANXA3	4
ANXA4	12
ANXA5	26
ANXA6	30
ANXA7	18
ANXA8	0
ANXA8L1	3
ANXA9	0
AOAH	3
AOAH_IT1	0
AOC1	0
AOC2	1
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	12
AP1B1	45
AP1B1P1	0
AP1G1	36
AP1G2	5
AP1M1	8
AP1M2	9
AP1S1	1
AP1S2	2
AP1S3	1
AP2A1	9
AP2A2	14
AP2B1	33
AP2M1	23
AP2S1	3
AP3B1	24
AP3B2	2
AP3D1	61
AP3M1	8
AP3M2	6
AP3S1	12
AP3S2	0
AP4B1	4
AP4B1_AS1	0
AP4E1	9
AP4M1	1
AP4S1	2
AP5B1	12
AP5M1	6
AP5S1	4
AP5Z1	3
APAF1	4
APBA1	22
APBA2	11
APBA3	0
APBB1	7
APBB1IP	18
APBB2	1
APBB3	2
APC	14
APC2	86
APCDD1	21
APCDD1L	2
APCDD1L_AS1	1
APCS	0
APEH	16
APELA	0
APEX1	24
APEX2	2
APH1A	7
APH1B	2
API5	10
APIP	0
APITD1	0
APITD1_CORT	0
APLF	1
APLN	3
APLNR	0
APLP1	4
APLP2	124
APMAP	6
APOA1	0
APOA1_AS	0
APOA1BP	2
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	3
APOBEC3C	18
APOBEC3D	8
APOBEC3F	5
APOBEC3G	6
APOBEC3H	0
APOBEC4	12
APOBR	33
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	5
APOE	13
APOF	0
APOH	0
APOL1	45
APOL2	11
APOL3	10
APOL4	4
APOL5	0
APOL6	62
APOLD1	2
APOM	1
APOO	5
APOOL	8
APOOP5	0
APOPT1	3
APP	63
APPBP2	10
APPL1	23
APPL2	16
APRT	6
APTR	5
APTX	7
AQP1	1
AQP10	0
AQP11	1
AQP12A	0
AQP12B	0
AQP2	0
AQP3	118
AQP4	3
AQP4_AS1	4
AQP5	34
AQP6	0
AQP7	4
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	16
AQR	25
AR	0
ARAF	9
ARAP1	40
ARAP2	21
ARAP3	10
ARC	4
ARCN1	23
AREG	3
AREL1	8
ARF1	29
ARF3	42
ARF4	19
ARF5	5
ARF6	51
ARFGAP1	11
ARFGAP2	8
ARFGAP3	36
ARFGEF1	34
ARFGEF2	26
ARFGEF3	30
ARFIP1	13
ARFIP2	10
ARFRP1	8
ARG1	1
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	74
ARHGAP1	17
ARHGAP10	6
ARHGAP11A	2
ARHGAP11B	0
ARHGAP12	14
ARHGAP15	19
ARHGAP17	16
ARHGAP18	28
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	5
ARHGAP21	107
ARHGAP22	2
ARHGAP23	15
ARHGAP24	12
ARHGAP25	38
ARHGAP26	23
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	18
ARHGAP28	2
ARHGAP29	3
ARHGAP30	53
ARHGAP31	4
ARHGAP31_AS1	0
ARHGAP32	31
ARHGAP33	5
ARHGAP35	33
ARHGAP36	2
ARHGAP39	16
ARHGAP4	21
ARHGAP40	1
ARHGAP42	5
ARHGAP44	11
ARHGAP5	19
ARHGAP5_AS1	0
ARHGAP6	4
ARHGAP8	0
ARHGAP9	32
ARHGDIA	39
ARHGDIB	111
ARHGDIG	0
ARHGEF1	64
ARHGEF10	4
ARHGEF10L	4
ARHGEF11	18
ARHGEF12	24
ARHGEF15	2
ARHGEF16	10
ARHGEF17	9
ARHGEF18	28
ARHGEF19	4
ARHGEF2	22
ARHGEF25	0
ARHGEF26	0
ARHGEF26_AS1	2
ARHGEF28	25
ARHGEF3	3
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	1
ARHGEF35	1
ARHGEF37	8
ARHGEF38	12
ARHGEF38_IT1	0
ARHGEF39	2
ARHGEF4	3
ARHGEF40	1
ARHGEF5	4
ARHGEF6	17
ARHGEF7	24
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	72
ARID1B	55
ARID2	29
ARID3A	0
ARID3B	4
ARID3C	0
ARID4A	32
ARID4B	112
ARID5A	11
ARID5B	47
ARIH1	41
ARIH2	26
ARIH2OS	2
ARL1	15
ARL10	1
ARL11	4
ARL13A	0
ARL13B	3
ARL14	0
ARL14EP	6
ARL14EPL	0
ARL15	8
ARL16	2
ARL17A	0
ARL17B	0
ARL2	1
ARL2_SNX15	0
ARL2BP	2
ARL3	24
ARL4A	9
ARL4C	16
ARL4D	7
ARL5A	32
ARL5B	3
ARL5C	0
ARL6	1
ARL6IP1	17
ARL6IP4	63
ARL6IP5	13
ARL6IP6	2
ARL8A	7
ARL8B	8
ARL9	0
ARMC1	3
ARMC10	1
ARMC12	0
ARMC2	10
ARMC2_AS1	0
ARMC3	17
ARMC4	22
ARMC5	1
ARMC6	0
