	gene_id_NPS-613_
A1BG	0
A1BG_AS1	3
A1CF	0
A2M	6
A2M_AS1	1
A2ML1	2
A2MP1	0
A3GALT2	1
A4GALT	156
A4GNT	1
AA06	0
AAAS	15
AACS	64
AACSP1	4
AADAC	2
AADACL2	1
AADACL2_AS1	5
AADACL3	1
AADACL4	0
AADACP1	5
AADAT	8
AAED1	3
AAGAB	50
AAK1	93
AAMDC	19
AAMP	249
AANAT	3
AAR2	17
AARD	0
AARS	136
AARS2	27
AARSD1	2
AASDH	10
AASDHPPT	19
AASS	11
AATBC	6
AATF	452
AATK	11
AATK_AS1	0
ABALON	21
ABAT	32
ABCA1	90
ABCA10	4
ABCA11P	1
ABCA12	20
ABCA13	507
ABCA17P	1
ABCA2	44
ABCA3	1
ABCA4	5
ABCA5	34
ABCA6	6
ABCA7	231
ABCA8	0
ABCA9	6
ABCA9_AS1	0
ABCB1	2
ABCB10	13
ABCB11	9
ABCB4	2
ABCB5	0
ABCB6	24
ABCB7	16
ABCB8	28
ABCB9	7
ABCC1	113
ABCC10	50
ABCC11	3
ABCC12	0
ABCC13	0
ABCC2	6
ABCC3	46
ABCC4	9
ABCC5	106
ABCC5_AS1	0
ABCC6	7
ABCC6P1	1
ABCC6P2	1
ABCC8	1
ABCC9	0
ABCD1	65
ABCD2	3
ABCD3	94
ABCD4	43
ABCE1	16
ABCF1	380
ABCF2	84
ABCF3	84
ABCG1	68
ABCG2	1
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	1
ABHD10	15
ABHD11	44
ABHD11_AS1	17
ABHD12	47
ABHD12B	16
ABHD13	38
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	13
ABHD15	12
ABHD16A	42
ABHD16B	11
ABHD17A	25
ABHD17B	21
ABHD17C	26
ABHD2	193
ABHD3	35
ABHD4	15
ABHD5	31
ABHD6	12
ABHD8	7
ABI1	154
ABI2	45
ABI3	65
ABI3BP	0
ABL1	59
ABL2	29
ABLIM1	157
ABLIM2	5
ABLIM3	11
ABO	33
ABR	194
ABRA	1
ABRACL	28
ABT1	37
ABTB1	36
ABTB2	9
ACAA1	44
ACAA2	5
ACACA	97
ACACB	54
ACAD10	33
ACAD11	1
ACAD8	64
ACAD9	51
ACADL	0
ACADM	15
ACADS	5
ACADSB	20
ACADVL	202
ACAN	1
ACAP1	38
ACAP2	107
ACAP3	77
ACAT1	9
ACAT2	5
ACBD3	882
ACBD4	20
ACBD5	147
ACBD6	36
ACBD7	25
ACCS	6
ACCSL	0
ACD	4
ACE	5
ACE2	23
ACER1	0
ACER2	11
ACER3	6
ACHE	17
ACIN1	1036
ACKR1	0
ACKR2	4
ACKR3	0
ACKR4	3
ACLY	141
ACMSD	0
ACO1	22
ACO2	57
ACOT1	5
ACOT11	24
ACOT12	0
ACOT13	32
ACOT2	12
ACOT4	1
ACOT6	0
ACOT7	44
ACOT8	8
ACOT9	38
ACOX1	41
ACOX2	1
ACOX3	67
ACOXL	0
ACP1	12
ACP2	35
ACP5	13
ACP6	17
ACPP	2
ACPT	1
ACR	0
ACRBP	37
ACRC	11
ACRV1	0
ACSBG1	6
ACSBG2	0
ACSF2	35
ACSF3	49
ACSL1	80
ACSL3	94
ACSL4	17
ACSL5	81
ACSL6	3
ACSM1	2
ACSM2A	0
ACSM2B	0
ACSM3	4
ACSM4	3
ACSM5	0
ACSM6	2
ACSS1	19
ACSS2	41
ACSS3	3
ACTA1	2
ACTA2	3
ACTA2_AS1	0
ACTB	2528
ACTBL2	1
ACTC1	10
ACTG1	2167
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	16
ACTL6A	32
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	1
ACTN1	95
ACTN1_AS1	0
ACTN2	0
ACTN3	1
ACTN4	1051
ACTR10	13
ACTR1A	33
ACTR1B	25
ACTR2	210
ACTR3	135
ACTR3B	2
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2
ACTR5	4
ACTR6	22
ACTR8	65
ACTRT1	0
ACTRT2	0
ACTRT3	2
ACVR1	33
ACVR1B	30
ACVR1C	141
ACVR2A	5
ACVR2B	29
ACVR2B_AS1	2
ACVRL1	17
ACY1	4
ACY3	8
ACYP1	52
ACYP2	8
ADA	6
ADAD1	0
ADAD2	0
ADAL	11
ADAM10	147
ADAM11	1
ADAM12	16
ADAM15	31
ADAM17	29
ADAM18	0
ADAM19	99
ADAM1A	12
ADAM2	0
ADAM20	1
ADAM20P1	5
ADAM21	2
ADAM21P1	1
ADAM22	2
ADAM23	0
ADAM28	90
ADAM29	0
ADAM30	0
ADAM32	5
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	15
ADAM9	217
ADAMDEC1	10
ADAMTS1	2
ADAMTS10	2
ADAMTS12	0
ADAMTS13	3
ADAMTS14	2
ADAMTS15	0
ADAMTS16	0
ADAMTS17	5
ADAMTS18	1
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	1
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	1
ADAMTS7P1	1
ADAMTS8	16
ADAMTS9	6
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	19
ADAMTSL2	1
ADAMTSL3	13
ADAMTSL4	32
ADAMTSL4_AS1	4
ADAMTSL5	3
ADAP1	29
ADAP2	29
ADAR	453
ADARB1	15
ADARB2	6
ADARB2_AS1	0
ADAT1	23
ADAT2	26
ADAT3	5
ADCK1	9
ADCK2	13
ADCK3	23
ADCK4	37
ADCK5	12
ADCY1	1
ADCY10	3
