	gene_id_WB4_
ACBD3	11
ACBD4	28
ACBD5	21
ACBD6	5
ACBD7	11
ACCS	20
ACCSL	11
ACD	17
ACE	58
ACE2	19
ACER1	10
ACER2	25
ACER3	18
ACHE	23
ACIN1	58
ACKR1	17
ACKR2	14
ACKR3	7
ACKR4	2
ACLY	65
ACMSD	13
ACO1	25
ACO2	43
ACOT1	0
ACOT11	32
ACOT12	20
ACOT13	13
ACOT2	5
ACOT4	7
ACOT6	3
ACOT7	33
ACOT8	10
ACOT9	12
ACOX1	35
ACOX2	13
ACOX3	22
ACOXL	19
ACP1	30
ACP2	16
ACP5	23
ACP6	13
ACPP	14
ACPT	18
ACR	11
ACRBP	25
ACRC	24
ACRV1	12
ACSBG1	18
ACSBG2	27
ACSF2	31
ACSF3	25
ACSL1	149
ACSL3	17
ACSL4	28
ACSL5	20
ACSL6	45
ACSM1	15
ACSM2A	24
ACSM2B	20
ACSM3	9
ACSM4	15
ACSM5	18
ACSM6	18
ACSS1	21
ACSS2	46
ACSS3	13
ACTA1	2
ACTA2	15
ACTA2_AS1	16
ACTB	557
ACTBL2	6
ACTC1	9
ACTG1	85
ACTG1P17	9
ACTG1P20	13
ACTG1P4	6
ACTG2	17
ACTL10	12
ACTL6A	5
ACTL6B	17
ACTL7A	6
ACTL7B	2
ACTL8	10
ACTL9	4
ACTN1	64
ACTN1_AS1	6
ACTN2	21
ACTN3	32
ACTN4	35
ACTR10	15
ACTR1A	37
ACTR1B	14
ACTR2	23
ACTR3	46
ACTR3B	12
ACTR3BP2	9
ACTR3BP5	7
ACTR3C	7
ACTR5	15
ACTR6	12
ACTR8	22
ACTRT1	3
ACTRT2	12
ACTRT3	3
ACVR1	9
ACVR1B	35
ACVR1C	20
ACVR2A	15
ACVR2B	49
ACVR2B_AS1	14
ACVRL1	21
ACY1	4
ACY3	10
ACYP1	3
ACYP2	4
ADA	21
ADAD1	10
ADAD2	20
ADAL	26
ADAM10	36
ADAM11	49
ADAM12	42
ADAM15	39
ADAM17	27
ADAM18	7
ADAM19	59
ADAM1A	19
ADAM2	14
ADAM20	12
ADAM20P1	12
ADAM21	10
ADAM21P1	10
ADAM22	32
ADAM23	35
ADAM28	31
ADAM29	6
ADAM30	12
ADAM32	17
ADAM33	35
ADAM3A	0
ADAM5	1
ADAM6	13
ADAM7	18
ADAM8	112
ADAM9	27
ADAMDEC1	12
ADAMTS1	15
ADAMTS10	46
ADAMTS12	29
ADAMTS13	73
ADAMTS14	42
ADAMTS15	38
ADAMTS16	24
ADAMTS17	44
ADAMTS18	25
ADAMTS19	18
ADAMTS19_AS1	2
ADAMTS2	38
ADAMTS20	27
ADAMTS3	29
ADAMTS4	17
ADAMTS5	26
ADAMTS6	25
ADAMTS7	51
ADAMTS7P1	32
ADAMTS8	18
ADAMTS9	35
ADAMTS9_AS1	15
ADAMTS9_AS2	14
ADAMTSL1	34
ADAMTSL2	36
ADAMTSL3	33
ADAMTSL4	45
ADAMTSL4_AS1	9
ADAMTSL5	13
ADAP1	24
ADAP2	23
ADAR	114
ADARB1	29
ADARB2	31
ADARB2_AS1	3
ADAT1	15
ADAT2	26
ADAT3	3
ADCK1	25
ADCK2	21
ADCK3	25
ADCK4	18
ADCK5	18
ADCY1	60
ADCY10	48
ADCY10P1	19
ADCY2	43
ADCY3	32
ADCY4	49
ADCY5	56
ADCY6	47
ADCY7	74
ADCY8	18
ADCY9	33
ADCYAP1	9
ADCYAP1R1	49
ADD1	71
ADD2	26
ADD3	28
ADD3_AS1	7
ADGB	21
ADGRA1	21
ADGRA1_AS1	3
ADGRA2	36
ADGRA3	18
ADGRB1	50
ADGRB2	42
ADGRB3	22
ADGRD1	41
ADGRE1	28
ADGRE2	48
ADGRE3	28
ADGRE4P	16
ADGRE5	104
ADGRF1	25
ADGRF2	31
ADGRF3	31
ADGRF4	14
ADGRF5	41
ADGRG1	54
ADGRG2	22
ADGRG3	79
ADGRG4	48
ADGRG5	42
ADGRG6	31
ADGRG7	11
ADGRL1	54
ADGRL2	17
ADGRL3	16
ADGRL3_AS1	2
ADGRL4	9
ADGRV1	73
ADH1A	5
ADH1B	10
ADH1C	11
ADH4	5
ADH5	7
ADH6	15
ADH7	9
ADHFE1	12
ADI1	16
ADIG	1
ADIPOQ	15
ADIPOQ_AS1	9
ADIPOR1	826
ADIPOR2	29
ADIRF	3
ADK	8
ADM	15
ADM2	20
ADM5	11
ADNP	26
ADNP_AS1	4
ADNP2	21
ADO	13
ADORA1	16
ADORA2A	6
ADORA2A_AS1	28
ADORA2B	3
ADORA3	4
ADPGK	13
ADPGK_AS1	11
ADPRH	25
ADPRHL1	16
ADPRHL2	17
ADPRM	8
ADRA1A	10
ADRA1B	4
ADRA1D	5
ADRA2A	14
ADRA2B	12
ADRA2C	7
ADRB1	4
ADRB2	6
ADRB3	12
ADRBK1	88
ADRBK2	43
ADRM1	5
ADSL	13
ADSS	13
ADSSL1	24
ADTRP	9
AEBP1	44
AEBP2	17
AEN	11
AES	22
AFAP1	40
AFAP1_AS1	25
AFAP1L1	35
AFAP1L2	42
AFF1	81
AFF2	49
AFF3	41
AFF4	60
AFG3L1P	33
AFG3L2	23
AFM	11
AFMID	26
AFP	8
AFTPH	29
AGA	14
AGAP1	64
AGAP1_IT1	4
AGAP11	7
AGAP2	37
AGAP2_AS1	2
AGAP3	49
AGAP4	10
AGAP5	11
AGAP6	9
AGAP7P	6
AGAP9	15
AGBL1	33
AGBL1_AS1	4
AGBL2	21
AGBL3	13
AGBL4	20
AGBL4_IT1	3
AGBL5	37
AGBL5_AS1	0
AGER	27
AGFG1	32
AGFG2	30
AGGF1	17
AGK	15
AGL	28
AGMAT	15
AGMO	4
AGO1	65
AGO2	66
AGO3	19
AGO4	37
AGPAT1	30
AGPAT2	9
AGPAT3	22
AGPAT4	44
AGPAT4_IT1	9
AGPAT5	18
AGPS	25
AGR2	3
AGR3	4
AGRN	50
AGRP	6
AGT	21
AGTPBP1	43
AGTR1	6
AGTR2	3
AGTRAP	20
AGXT	19
AGXT2	21
AHCTF1	58
AHCTF1P1	17
AHCY	27
AHCYL1	44
AHCYL2	33
AHDC1	30
AHI1	22
AHNAK	341
AHNAK2	88
AHR	28
AHRR	29
AHSA1	13
AHSA2	14
AHSG	10
AHSP	19
AICDA	7
AIDA	23
AIF1	24
AIF1L	21
AIFM1	29
AIFM2	16
AIFM3	29
AIG1	13
AIM1	51
AIM1L	41
AIM2	6
AIMP1	12
AIMP2	3
AIP	16
AIPL1	19
AIRE	17
AIRN	6
AJAP1	9
AJUBA	17
AK1	24
AK2	31
AK3	18
AK4	20
AK5	19
AK6	1
AK7	19
AK8	19
AK9	45
AKAP1	22
AKAP10	24
AKAP11	28
AKAP12	28
AKAP13	137
AKAP14	7
AKAP17A	53
AKAP2	2
AKAP3	10
AKAP4	9
AKAP5	20
AKAP6	39
AKAP7	38
AKAP8	39
AKAP8L	25
AKAP9	69
AKIP1	10
AKIRIN1	16
AKIRIN2	12
AKNA	119
AKNAD1	19
AKR1A1	9
AKR1B1	9
AKR1B10	12
AKR1B15	12
AKR1C1	9
AKR1C2	15
AKR1C3	16
AKR1C4	4
AKR1C6P	5
AKR1C8P	9
AKR1D1	9
AKR1E2	21
AKR7A2	17
AKR7A2P1	4
AKR7A3	14
AKR7L	22
AKT1	27
AKT1S1	17
AKT2	47
AKT3	28
AKTIP	7
ALAD	24
ALAS1	27
ALAS2	3016
ALB	15
ALCAM	26
ALDH16A1	27
ALDH18A1	23
ALDH1A1	21
ALDH1A2	24
ALDH1A3	26
ALDH1B1	13
ALDH1L1	32
ALDH1L1_AS1	2
ALDH1L1_AS2	8
ALDH1L2	28
ALDH2	27
ALDH3A1	31
ALDH3A2	25
ALDH3B1	46
ALDH3B2	21
ALDH4A1	32
ALDH5A1	40
ALDH6A1	30
ALDH7A1	29
ALDH8A1	16
ALDH9A1	22
ALDOA	82
ALDOB	8
ALDOC	22
ALG1	25
ALG10	5
ALG10B	26
ALG11	8
ALG12	12
ALG13	30
ALG14	4
ALG1L	5
ALG1L2	12
ALG1L9P	18
ALG2	8
ALG3	12
ALG5	4
ALG6	19
ALG8	20
ALG9	33
ALK	55
ALKBH1	9
ALKBH2	7
ALKBH3	13
ALKBH3_AS1	11
ALKBH4	10
ALKBH5	28
ALKBH6	9
ALKBH7	8
ALKBH8	13
ALLC	13
ALMS1	61
ALMS1_IT1	5
ALMS1P	9
ALOX12	15
ALOX12_AS1	3
ALOX12B	24
ALOX12P2	14
ALOX15	19
ALOX15B	25
ALOX15P1	6
ALOX5	43
ALOX5AP	14
ALOXE3	34
ALPI	20
ALPK1	24
ALPK2	31
ALPK3	46
ALPL	30
ALPP	15
ALPPL2	11
ALS2	34
ALS2CL	58
ALS2CR11	17
ALS2CR12	48
ALX1	4
ALX3	4
ALX4	21
ALYREF	8
AMACR	0
AMBN	5
AMBP	18
AMBRA1	39
AMD1	15
AMDHD1	11
AMDHD2	15
AMELX	5
AMELY	0
AMER1	15
AMER2	18
AMER3	19
AMFR	42
AMH	5
AMHR2	25
AMICA1	22
AMIGO1	8
AMIGO2	11
AMIGO3	11
AMMECR1	21
AMMECR1L	30
AMN	7
AMN1	6
AMOT	34
AMOTL1	45
AMOTL2	29
AMPD1	14
AMPD2	82
AMPD3	38
AMPH	20
AMT	21
AMTN	10
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	3
AMY2B	7
AMZ1	44
AMZ2	10
AMZ2P1	10
ANAPC1	31
ANAPC10	8
ANAPC11	15
ANAPC13	8
ANAPC15	8
ANAPC16	28
ANAPC1P1	14
ANAPC2	15
ANAPC4	22
ANAPC5	25
ANAPC7	25
ANG	3
ANGEL1	35
ANGEL2	22
ANGPT1	19
ANGPT2	8
ANGPT4	16
ANGPTL1	8
ANGPTL2	24
ANGPTL3	14
ANGPTL4	12
ANGPTL5	6
ANGPTL6	14
ANGPTL7	15
ANHX	8
ANK1	201
ANK2	75
ANK3	75
ANKAR	16
ANKDD1A	30
ANKDD1B	9
ANKEF1	16
ANKFN1	19
ANKFY1	66
ANKH	46
ANKHD1	1
ANKHD1_EIF4EBP3	1
ANKIB1	23
ANKK1	23
ANKLE1	17
ANKLE2	38
ANKMY1	52
ANKMY2	14
ANKRA2	10
ANKRD1	14
ANKRD10	13
ANKRD11	105
ANKRD12	80
ANKRD13A	39
ANKRD13B	18
ANKRD13C	17
ANKRD13D	33
ANKRD16	7
ANKRD17	43
ANKRD18A	19
ANKRD18B	5
ANKRD18DP	6
ANKRD19P	13
ANKRD2	7
ANKRD20A1	0
ANKRD20A11P	5
ANKRD20A12P	6
ANKRD20A19P	16
ANKRD20A2	0
ANKRD20A3	1
ANKRD20A4	7
ANKRD20A5P	16
ANKRD20A8P	9
ANKRD20A9P	85
ANKRD22	10
ANKRD23	21
ANKRD24	43
ANKRD26	26
ANKRD26P1	16
ANKRD26P3	8
ANKRD27	36
ANKRD28	36
ANKRD29	7
ANKRD30A	7
ANKRD30B	23
ANKRD30BL	13
ANKRD30BP2	15
ANKRD30BP3	3
ANKRD31	22
ANKRD33	9
ANKRD33B	34
ANKRD34A	10
ANKRD34B	21
ANKRD34C	21
ANKRD34C_AS1	5
ANKRD35	20
ANKRD36	26
ANKRD36B	15
ANKRD36BP1	7
ANKRD36BP2	44
ANKRD36C	42
ANKRD37	0
ANKRD39	5
ANKRD40	25
ANKRD42	23
ANKRD44	52
ANKRD44_IT1	15
ANKRD45	7
ANKRD46	16
ANKRD49	3
ANKRD50	26
ANKRD52	78
ANKRD53	13
ANKRD54	21
ANKRD55	23
ANKRD6	20
ANKRD60	17
ANKRD61	4
ANKRD62	10
ANKRD62P1_PARP4P3	5
ANKRD63	2
ANKRD65	8
ANKRD66	1
ANKRD7	1
ANKRD9	11
ANKS1A	48
ANKS1B	35
ANKS3	13
ANKS4B	17
ANKS6	43
ANKUB1	9
ANKZF1	20
ANLN	15
ANO1	49
ANO1_AS2	5
ANO10	21
ANO2	37
ANO3	25
ANO4	20
ANO5	17
ANO6	53
ANO7	45
ANO8	32
ANO9	29
ANOS1	17
ANP32A	20
ANP32A_IT1	16
ANP32AP1	3
ANP32B	80
ANP32C	5
ANP32D	0
ANP32E	35
ANPEP	52
ANTXR1	31
ANTXR2	30
ANTXRL	30
ANTXRLP1	8
ANXA1	37
ANXA10	9
ANXA11	47
ANXA13	21
ANXA2	31
ANXA2P1	4
ANXA2P2	4
ANXA2P3	7
ANXA2R	7
ANXA3	14
ANXA4	21
ANXA5	16
ANXA6	46
ANXA7	20
ANXA8	9
ANXA8L1	7
ANXA9	21
AOAH	32
AOAH_IT1	2
AOC1	17
AOC2	19
AOC3	34
AOC4P	5
AOX1	34
AOX2P	17
AP1AR	5
AP1B1	49
AP1B1P1	3
AP1G1	45
AP1G2	21
AP1M1	23
AP1M2	15
AP1S1	4
AP1S2	12
AP1S3	20
AP2A1	65
AP2A2	41
AP2B1	50
AP2M1	59
AP2S1	25
AP3B1	24
AP3B2	41
AP3D1	45
AP3M1	27
AP3M2	20
AP3S1	11
AP3S2	7
AP4B1	8
AP4B1_AS1	6
AP4E1	22
AP4M1	23
AP4S1	29
AP5B1	71
AP5M1	2
AP5S1	14
AP5Z1	42
APAF1	40
APBA1	30
APBA2	30
APBA3	21
APBB1	35
APBB1IP	13
APBB2	42
APBB3	24
APC	44
APC2	26
APCDD1	14
APCDD1L	19
APCDD1L_AS1	14
APCS	2
APEH	62
APELA	3
APEX1	7
APEX2	11
APH1A	25
APH1B	14
API5	18
APIP	4
APITD1	1
APITD1_CORT	0
APLF	32
APLN	13
APLNR	10
APLP1	20
APLP2	49
APMAP	19
APOA1	8
APOA1_AS	3
APOA1BP	15
APOA2	18
APOA4	7
APOA5	13
APOB	58
APOBEC1	6
APOBEC2	11
APOBEC3A	7
APOBEC3A_B	0
APOBEC3B	17
APOBEC3B_AS1	3
APOBEC3C	8
APOBEC3D	17
APOBEC3F	37
APOBEC3G	17
APOBEC3H	11
APOBEC4	11
APOBR	50
APOC1	4
APOC1P1	8
APOC2	0
APOC3	8
APOC4	0
APOC4_APOC2	9
APOD	4
APOE	11
APOF	11
APOH	7
APOL1	13
APOL2	26
APOL3	34
APOL4	21
APOL5	5
APOL6	57
APOLD1	8
APOM	15
APOO	8
APOOL	20
APOOP5	3
APOPT1	23
APP	30
APPBP2	15
APPL1	21
APPL2	21
APRT	8
APTR	3
APTX	25
AQP1	20
AQP10	13
AQP11	7
AQP12A	2
AQP12B	3
AQP2	36
AQP3	17
AQP4	18
AQP4_AS1	15
AQP5	17
AQP6	35
AQP7	17
AQP7P1	13
AQP7P3	4
AQP8	14
AQP9	43
AQR	43
AR	40
ARAF	33
ARAP1	173
ARAP2	37
ARAP3	71
ARC	10
ARCN1	24
AREG	2
AREL1	40
ARF1	85
ARF3	23
ARF4	11
ARF5	11
ARF6	30
ARFGAP1	34
ARFGAP2	32
ARFGAP3	16
ARFGEF1	48
ARFGEF2	71
ARFGEF3	57
ARFIP1	6
ARFIP2	22
ARFRP1	16
ARG1	9
ARG2	14
ARGFX	21
ARGFXP2	6
ARGLU1	15
ARHGAP1	24
ARHGAP10	13
ARHGAP11A	15
ARHGAP11B	4
ARHGAP12	16
ARHGAP15	11
ARHGAP17	27
ARHGAP18	24
ARHGAP19	19
ARHGAP19_SLIT1	0
ARHGAP20	7
ARHGAP21	34
ARHGAP22	24
ARHGAP23	57
ARHGAP24	20
ARHGAP25	29
ARHGAP26	107
ARHGAP26_AS1	11
ARHGAP26_IT1	1
ARHGAP27	51
ARHGAP28	25
ARHGAP29	39
ARHGAP30	52
ARHGAP31	32
ARHGAP31_AS1	4
ARHGAP32	54
ARHGAP33	28
ARHGAP35	55
ARHGAP36	19
ARHGAP39	16
ARHGAP4	69
ARHGAP40	27
ARHGAP42	26
ARHGAP44	22
ARHGAP5	22
ARHGAP5_AS1	4
ARHGAP6	24
ARHGAP8	2
ARHGAP9	53
ARHGDIA	41
ARHGDIB	30
ARHGDIG	2
ARHGEF1	98
ARHGEF10	36
ARHGEF10L	60
ARHGEF11	79
ARHGEF12	222
ARHGEF15	29
ARHGEF16	24
ARHGEF17	76
ARHGEF18	35
ARHGEF19	31
ARHGEF2	95
ARHGEF25	18
ARHGEF26	16
ARHGEF26_AS1	6
ARHGEF28	33
ARHGEF3	31
ARHGEF3_AS1	4
ARHGEF33	18
ARHGEF34P	8
ARHGEF35	2
ARHGEF37	30
ARHGEF38	20
ARHGEF38_IT1	0
ARHGEF39	19
ARHGEF4	23
ARHGEF40	70
ARHGEF5	33
ARHGEF6	42
ARHGEF7	56
ARHGEF7_AS1	0
ARHGEF7_AS2	3
ARHGEF9	29
ARHGEF9_IT1	2
ARID1A	61
ARID1B	42
ARID2	30
ARID3A	22
ARID3B	52
ARID3C	12
ARID4A	35
ARID4B	68
ARID5A	20
ARID5B	37
ARIH1	37
ARIH2	40
ARIH2OS	4
ARL1	7
ARL10	15
ARL11	16
ARL13A	10
ARL13B	13
ARL14	1
ARL14EP	3
ARL14EPL	5
ARL15	22
ARL16	15
ARL17A	11
ARL17B	0
ARL2	4
ARL2_SNX15	1
ARL2BP	9
ARL3	18
ARL4A	52
ARL4C	25
ARL4D	15
ARL5A	10
ARL5B	12
ARL5C	12
ARL6	8
ARL6IP1	75
ARL6IP4	8
ARL6IP5	13
ARL6IP6	14
ARL8A	19
ARL8B	22
ARL9	4
ARMC1	15
ARMC10	8
ARMC12	10
ARMC2	14
ARMC2_AS1	2
ARMC3	19
ARMC4	6
ARMC5	23
ARMC6	21
ARMC7	19
ARMC8	31
ARMC9	48
ARMCX1	10
ARMCX2	5
ARMCX3	21
ARMCX4	45
ARMCX5	8
ARMCX5_GPRASP2	0
ARMCX6	9
ARMS2	4
ARMT1	9
ARNT	29
ARNT2	44
ARNTL	11
ARNTL2	22
ARNTL2_AS1	2
ARPC1A	14
ARPC1B	45
ARPC2	44
ARPC3	12
ARPC4	22
ARPC4_TTLL3	0
ARPC5	10
ARPC5L	10
ARPIN	24
ARPP19	14
ARPP21	29
ARR3	15
ARRB1	71
ARRB2	69
ARRDC1	12
ARRDC1_AS1	2
ARRDC2	29
ARRDC3	34
ARRDC3_AS1	4
ARRDC4	20
ARRDC5	11
ARSA	29
ARSB	25
ARSD	29
ARSE	20
ARSF	8
ARSG	19
ARSH	6
ARSI	24
ARSJ	10
ARSK	10
ART1	13
ART3	14
ART4	1
ART5	4
ARTN	6
ARV1	8
ARVCF	55
ARX	1
AS3MT	2
ASAH1	34
ASAH2	24
ASAH2B	2
ASAP1	126
ASAP1_IT1	8
ASAP1_IT2	10
ASAP2	33
ASAP3	41
ASB1	30
ASB10	9
ASB11	13
ASB12	5
ASB13	17
ASB14	13
ASB15	11
ASB16	11
ASB16_AS1	10
ASB17	5
ASB18	11
ASB2	19
ASB3	5
ASB4	18
ASB5	10
ASB6	36
ASB7	18
ASB8	7
ASB9	10
ASB9P1	6
ASCC1	26
ASCC2	180
ASCC3	27
ASCL1	3
ASCL2	3
ASCL3	0
ASCL4	6
ASCL5	4
ASF1A	4
ASF1B	7
ASGR1	11
ASGR2	18
ASH1L	60
ASH1L_AS1	7
ASH2L	46
ASIC1	30
ASIC2	14
ASIC3	23
ASIC4	29
ASIC5	9
ASIP	6
ASL	28
ASMT	13
ASMTL	18
ASMTL_AS1	14
ASNA1	27
ASNS	23
ASNSD1	14
ASPA	5
ASPDH	13
ASPG	9
ASPH	49
ASPHD1	8
ASPHD2	17
ASPM	44
ASPN	4
ASPRV1	12
ASPSCR1	17
ASRGL1	10
ASS1	31
ASTE1	7
ASTL	21
ASTN1	56
ASTN2	33
ASTN2_AS1	14
ASUN	18
ASXL1	46
ASXL2	33
ASXL3	34
ASZ1	8
ATAD1	12
ATAD2	39
ATAD2B	51
ATAD3A	13
ATAD3B	29
ATAD3C	28
ATAD5	47
ATAT1	29
ATCAY	44
ATE1	19
ATE1_AS1	6
ATF1	11
ATF2	26
ATF3	17
ATF4	48
ATF5	16
ATF6	33
ATF6B	35
ATF7	25
ATF7IP	51
ATF7IP2	22
ATG10	5
ATG101	7
ATG12	12
ATG13	38
ATG14	17
ATG16L1	35
ATG16L2	45
ATG2A	150
ATG2B	26
ATG3	25
ATG4A	14
ATG4B	22
ATG4C	6
ATG4D	23
ATG5	15
ATG7	29
ATG9A	47
ATG9B	57
ATHL1	46
ATIC	14
ATL1	21
ATL2	20
ATL3	17
ATM	54
ATMIN	26
ATN1	40
ATOH1	3
ATOH7	5
ATOH8	31
ATOX1	7
ATP10A	28
ATP10B	34
ATP10D	37
ATP11A	78
ATP11A_AS1	19
ATP11AUN	13
ATP11B	38
ATP11C	28
ATP12A	24
ATP13A1	45
ATP13A2	38
ATP13A3	52
ATP13A4	34
ATP13A4_AS1	1
ATP13A5	30
ATP13A5_AS1	1
ATP1A1	41
ATP1A1_AS1	4
ATP1A2	68
ATP1A3	39
ATP1A4	41
ATP1B1	11
ATP1B2	25
ATP1B3	9
ATP1B4	20
ATP2A1	42
ATP2A1_AS1	2
ATP2A2	62
ATP2A3	77
ATP2B1	29
ATP2B2	51
ATP2B2_IT2	7
ATP2B3	82
ATP2B4	74
ATP2C1	22
ATP2C2	21
ATP4A	50
ATP4B	11
ATP5A1	14
ATP5B	28
ATP5C1	4
ATP5D	8
ATP5E	1
ATP5EP2	1
ATP5F1	9
ATP5G1	7
ATP5G2	18
ATP5G3	10
ATP5H	7
ATP5I	6
ATP5J	4
ATP5J2	11
ATP5J2_PTCD1	0
ATP5L	19
ATP5L2	5
ATP5O	11
ATP5S	10
ATP5SL	20
ATP6AP1	33
ATP6AP1L	12
ATP6AP2	5
ATP6V0A1	43
ATP6V0A2	44
ATP6V0A4	32
ATP6V0B	27
ATP6V0C	48
ATP6V0CP3	2
ATP6V0D1	23
ATP6V0D2	6
ATP6V0E1	18
ATP6V0E2	7
ATP6V0E2_AS1	16
ATP6V1A	21
ATP6V1B1	30
ATP6V1B1_AS1	3
ATP6V1B2	27
ATP6V1C1	24
ATP6V1C2	12
ATP6V1D	15
ATP6V1E1	19
ATP6V1E2	5
ATP6V1F	12
ATP6V1G1	24
ATP6V1G2	4
ATP6V1G2_DDX39B	0
ATP6V1G3	3
ATP6V1H	16
ATP7A	48
ATP7B	34
ATP8A1	43
ATP8A2	34
ATP8B1	41
ATP8B2	57
ATP8B3	50
ATP8B4	25
ATP8B5P	21
ATP9A	41
ATP9B	48
ATPAF1	21
ATPAF2	16
ATPIF1	19
ATR	39
ATRAID	13
ATRIP	25
ATRN	41
ATRNL1	34
ATRX	53
ATXN1	52
ATXN10	18
ATXN1L	47
ATXN2	41
ATXN2L	49
ATXN3	28
ATXN3L	1
ATXN7	37
ATXN7L1	33
ATXN7L2	21
ATXN7L3	43
ATXN7L3B	18
ATXN8OS	0
AUH	10
AUNIP	12
AUP1	23
AURKA	24
AURKAIP1	11
AURKAPS1	5
AURKB	15
AURKC	9
AUTS2	35
AVEN	12
AVIL	28
AVL9	23
AVP	4
AVPI1	11
AVPR1A	12
AVPR1B	7
AVPR2	14
AWAT1	13
AWAT2	10
AXDND1	18
AXIN1	40
AXIN2	23
AXL	55
AZGP1	13
AZGP1P1	9
AZI2	14
AZIN1	33
AZIN1_AS1	7
AZIN2	15
AZU1	16
B2M	416
B3GALNT1	12
B3GALNT2	16
B3GALT1	9
B3GALT2	11
B3GALT4	4
B3GALT5	18
B3GALT5_AS1	5
B3GALT6	3
B3GAT1	23
B3GAT2	2
B3GAT3	24
B3GLCT	18
B3GNT2	8
B3GNT3	20
B3GNT4	6
B3GNT5	16
B3GNT6	6
B3GNT7	11
B3GNT8	10
B3GNT9	12
B3GNTL1	9
B4GALNT1	29
B4GALNT2	10
B4GALNT3	35
B4GALNT4	28
B4GALT1	33
B4GALT1_AS1	7
B4GALT2	19
B4GALT3	34
B4GALT4	10
B4GALT4_AS1	3
B4GALT5	32
B4GALT6	20
B4GALT7	15
B4GAT1	8
B9D1	11
B9D2	14
BAALC	7
BAALC_AS1	5
BAALC_AS2	4
BAAT	16
BABAM1	36
BACE1	42
BACE1_AS	4
BACE2	28
BACH1	51
BACH1_IT2	3
BACH2	43
BAD	3
BAG1	158
BAG2	6
BAG3	13
BAG4	17
BAG5	30
BAG6	133
BAGE	3
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	51
BAHD1	29
BAIAP2	15
BAIAP2_AS1	13
BAIAP2L1	29
BAIAP2L2	16
BAIAP3	19
BAK1	14
BAMBI	6
BANCR	8
BANF1	5
BANF2	5
BANK1	15
BANP	41
BAP1	76
BARD1	22
BARHL1	9
BARHL2	3
BARX1	5
BARX2	9
BASP1	21
BASP1P1	6
BATF	10
BATF2	15
BATF3	6
BAX	15
BAZ1A	52
BAZ1B	47
BAZ2A	93
BAZ2B	56
BBC3	10
BBIP1	6
BBOX1	4
BBOX1_AS1	10
BBS1	29
BBS10	16
BBS12	15
BBS2	22
BBS4	11
BBS5	3
BBS7	10
BBS9	17
BBX	31
BCAM	24
BCAN	45
BCAP29	24
BCAP31	23
BCAR1	25
BCAR3	14
BCAR4	5
BCAS1	17
BCAS2	12
BCAS3	26
BCAS4	12
BCAT1	37
BCAT2	23
BCCIP	17
BCDIN3D	11
BCDIN3D_AS1	13
BCHE	6
BCKDHA	22
BCKDHB	12
BCKDK	17
BCL10	7
BCL11A	23
