	gene_id_NP77_R1_
A1BG	2
A1BG_AS1	0
A1CF	6
A2M	10
A2M_AS1	1
A2ML1	2
A2MP1	1
A3GALT2	3
A4GALT	135
A4GNT	0
AA06	0
AAAS	36
AACS	35
AACSP1	12
AADAC	2
AADACL2	20
AADACL2_AS1	6
AADACL3	2
AADACL4	0
AADACP1	15
AADAT	15
AAED1	25
AAGAB	81
AAK1	134
AAMDC	16
AAMP	156
AANAT	4
AAR2	14
AARD	0
AARS	127
AARS2	33
AARSD1	2
AASDH	10
AASDHPPT	37
AASS	35
AATBC	8
AATF	225
AATK	93
AATK_AS1	1
ABALON	9
ABAT	32
ABCA1	53
ABCA10	64
ABCA11P	3
ABCA12	22
ABCA13	3388
ABCA17P	1
ABCA2	32
ABCA3	24
ABCA4	11
ABCA5	298
ABCA6	34
ABCA7	273
ABCA8	1
ABCA9	24
ABCA9_AS1	0
ABCB1	9
ABCB10	19
ABCB11	4
ABCB4	3
ABCB5	2
ABCB6	29
ABCB7	41
ABCB8	42
ABCB9	1
ABCC1	113
ABCC10	47
ABCC11	1
ABCC12	2
ABCC13	0
ABCC2	9
ABCC3	18
ABCC4	53
ABCC5	86
ABCC5_AS1	6
ABCC6	9
ABCC6P1	2
ABCC6P2	1
ABCC8	0
ABCC9	17
ABCD1	36
ABCD2	12
ABCD3	140
ABCD4	30
ABCE1	43
ABCF1	373
ABCF2	60
ABCF3	92
ABCG1	92
ABCG2	0
ABCG4	1
ABCG5	0
ABCG8	4
ABHD1	1
ABHD10	34
ABHD11	100
ABHD11_AS1	15
ABHD12	23
ABHD12B	11
ABHD13	36
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	18
ABHD15	14
ABHD16A	46
ABHD16B	9
ABHD17A	35
ABHD17B	27
ABHD17C	12
ABHD2	241
ABHD3	22
ABHD4	31
ABHD5	37
ABHD6	22
ABHD8	1
ABI1	181
ABI2	84
ABI3	40
ABI3BP	3
ABL1	66
ABL2	51
ABLIM1	174
ABLIM2	1
ABLIM3	0
ABO	19
ABR	227
ABRA	0
ABRACL	27
ABT1	21
ABTB1	45
ABTB2	29
ACAA1	52
ACAA2	10
ACACA	163
ACACB	38
ACAD10	26
ACAD11	4
ACAD8	60
ACAD9	52
ACADL	0
ACADM	64
ACADS	14
ACADSB	31
ACADVL	247
ACAN	13
ACAP1	46
ACAP2	146
ACAP3	36
ACAT1	50
ACAT2	18
ACBD3	481
ACBD4	10
ACBD5	96
ACBD6	48
ACBD7	23
ACCS	10
ACCSL	0
ACD	13
ACE	34
ACE2	26
ACER1	1
ACER2	9
ACER3	21
ACHE	6
ACIN1	1157
ACKR1	2
ACKR2	2
ACKR3	6
ACKR4	7
ACLY	125
ACMSD	0
ACO1	41
ACO2	69
ACOT1	2
ACOT11	10
ACOT12	2
ACOT13	86
ACOT2	15
ACOT4	1
ACOT6	0
ACOT7	20
ACOT8	7
ACOT9	57
ACOX1	73
ACOX2	1
ACOX3	61
ACOXL	8
ACP1	90
ACP2	36
ACP5	9
ACP6	15
ACPP	4
ACPT	2
ACR	1
ACRBP	20
ACRC	17
ACRV1	1
ACSBG1	27
ACSBG2	0
ACSF2	16
ACSF3	47
ACSL1	166
ACSL3	142
ACSL4	35
ACSL5	91
ACSL6	4
ACSM1	7
ACSM2A	0
ACSM2B	1
ACSM3	1
ACSM4	0
ACSM5	0
ACSM6	11
ACSS1	60
ACSS2	26
ACSS3	5
ACTA1	2
ACTA2	18
ACTA2_AS1	0
ACTB	3775
ACTBL2	5
ACTC1	3
ACTG1	1965
ACTG1P17	1
ACTG1P20	6
ACTG1P4	2
ACTG2	2
ACTL10	3
ACTL6A	44
ACTL6B	2
ACTL7A	0
ACTL7B	3
ACTL8	0
ACTL9	0
ACTN1	147
ACTN1_AS1	0
ACTN2	1
ACTN3	9
ACTN4	785
ACTR10	57
ACTR1A	29
ACTR1B	53
ACTR2	298
ACTR3	397
ACTR3B	3
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	8
ACTR5	15
ACTR6	62
ACTR8	50
ACTRT1	0
ACTRT2	6
ACTRT3	1
ACVR1	36
ACVR1B	58
ACVR1C	536
ACVR2A	34
ACVR2B	15
ACVR2B_AS1	3
ACVRL1	12
ACY1	4
ACY3	3
ACYP1	40
ACYP2	15
ADA	28
ADAD1	0
ADAD2	1
ADAL	7
ADAM10	156
ADAM11	2
ADAM12	53
ADAM15	38
ADAM17	71
ADAM18	0
ADAM19	91
ADAM1A	21
ADAM2	0
ADAM20	7
ADAM20P1	7
ADAM21	1
ADAM21P1	0
ADAM22	7
ADAM23	39
ADAM28	735
ADAM29	0
ADAM30	1
ADAM32	4
ADAM33	1
ADAM3A	1
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	47
ADAM9	199
ADAMDEC1	4
ADAMTS1	82
ADAMTS10	6
ADAMTS12	1
ADAMTS13	10
ADAMTS14	8
ADAMTS15	6
ADAMTS16	10
ADAMTS17	11
ADAMTS18	28
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	4
ADAMTS20	0
ADAMTS3	35
