	gene_id_NPS_322_R1_
A1BG	3
A1BG_AS1	0
A1CF	12
A2M	213
A2M_AS1	10
A2ML1	110
A2MP1	0
A3GALT2	0
A4GALT	740
A4GNT	0
AA06	0
AAAS	154
AACS	497
AACSP1	33
AADAC	17
AADACL2	101
AADACL2_AS1	39
AADACL3	1
AADACL4	0
AADACP1	106
AADAT	74
AAED1	64
AAGAB	307
AAK1	740
AAMDC	171
AAMP	1124
AANAT	7
AAR2	154
AARD	0
AARS	643
AARS2	105
AARSD1	15
AASDH	117
AASDHPPT	162
AASS	167
AATBC	71
AATF	995
AATK	49
AATK_AS1	3
ABALON	56
ABAT	382
ABCA1	369
ABCA10	61
ABCA11P	27
ABCA12	85
ABCA13	9465
ABCA17P	4
ABCA2	298
ABCA3	101
ABCA4	58
ABCA5	940
ABCA6	38
ABCA7	493
ABCA8	2
ABCA9	36
ABCA9_AS1	0
ABCB1	40
ABCB10	159
ABCB11	154
ABCB4	15
ABCB5	2
ABCB6	141
ABCB7	135
ABCB8	184
ABCB9	15
ABCC1	600
ABCC10	235
ABCC11	15
ABCC12	3
ABCC13	0
ABCC2	22
ABCC3	63
ABCC4	105
ABCC5	789
ABCC5_AS1	9
ABCC6	64
ABCC6P1	4
ABCC6P2	2
ABCC8	1
ABCC9	20
ABCD1	109
ABCD2	86
ABCD3	1108
ABCD4	151
ABCE1	261
ABCF1	1408
ABCF2	316
ABCF3	414
ABCG1	482
ABCG2	6
ABCG4	1
ABCG5	4
ABCG8	0
ABHD1	2
ABHD10	170
ABHD11	292
ABHD11_AS1	71
ABHD12	158
ABHD12B	186
ABHD13	320
ABHD14A	25
ABHD14A_ACY1	0
ABHD14B	395
ABHD15	116
ABHD16A	232
ABHD16B	51
ABHD17A	102
ABHD17B	215
ABHD17C	203
ABHD2	3480
ABHD3	106
ABHD4	78
ABHD5	287
ABHD6	109
ABHD8	49
ABI1	1211
ABI2	442
ABI3	119
ABI3BP	30
ABL1	372
ABL2	220
ABLIM1	2878
ABLIM2	36
ABLIM3	19
ABO	559
ABR	1040
ABRA	0
ABRACL	189
ABT1	352
ABTB1	132
ABTB2	32
ACAA1	273
ACAA2	23
ACACA	1206
ACACB	406
ACAD10	217
ACAD11	75
ACAD8	212
ACAD9	252
ACADL	16
ACADM	479
ACADS	62
ACADSB	321
ACADVL	1217
ACAN	1
ACAP1	75
ACAP2	730
ACAP3	177
ACAT1	490
ACAT2	61
ACBD3	2597
ACBD4	89
ACBD5	518
ACBD6	288
ACBD7	188
ACCS	129
ACCSL	0
ACD	91
ACE	132
ACE2	77
ACER1	2
ACER2	80
ACER3	112
ACHE	10
ACIN1	3310
ACKR1	2
ACKR2	70
ACKR3	70
ACKR4	27
ACLY	950
ACMSD	2
ACO1	317
ACO2	684
ACOT1	3
ACOT11	139
ACOT12	0
ACOT13	275
ACOT2	86
ACOT4	1
ACOT6	1
ACOT7	153
ACOT8	90
ACOT9	205
ACOX1	551
ACOX2	50
ACOX3	360
ACOXL	1
ACP1	345
ACP2	101
ACP5	76
ACP6	122
ACPP	36
