	gene_id_NP52_R1_
ARMC7	9
ARMC8	26
ARMC9	80
ARMCX1	7
ARMCX2	9
ARMCX3	38
ARMCX4	29
ARMCX5	8
ARMCX5_GPRASP2	0
ARMCX6	4
ARMS2	2
ARMT1	17
ARNT	46
ARNT2	1
ARNTL	8
ARNTL2	19
ARNTL2_AS1	0
ARPC1A	28
ARPC1B	61
ARPC2	81
ARPC3	70
ARPC4	12
ARPC4_TTLL3	0
ARPC5	56
ARPC5L	42
ARPIN	41
ARPP19	57
ARPP21	2
ARR3	3
ARRB1	29
ARRB2	45
ARRDC1	16
ARRDC1_AS1	5
ARRDC2	12
ARRDC3	78
ARRDC3_AS1	9
ARRDC4	33
ARRDC5	2
ARSA	38
ARSB	7
ARSD	67
ARSE	2
ARSF	2
ARSG	18
ARSH	0
ARSI	179
ARSJ	9
ARSK	1
ART1	0
ART3	1
ART4	1
ART5	2
ARTN	5
ARV1	13
ARVCF	34
ARX	10
AS3MT	0
ASAH1	70
ASAH2	0
ASAH2B	2
ASAP1	33
ASAP1_IT1	0
ASAP1_IT2	0
ASAP2	65
ASAP3	35
ASB1	42
ASB10	0
ASB11	3
ASB12	0
ASB13	15
ASB14	19
ASB15	0
ASB16	19
ASB16_AS1	15
ASB17	3
ASB18	1
ASB2	2
ASB3	4
ASB4	1
ASB5	0
ASB6	29
ASB7	32
ASB8	18
ASB9	1
ASB9P1	3
ASCC1	30
ASCC2	115
ASCC3	58
ASCL1	7
ASCL2	34
ASCL3	4
ASCL4	0
ASCL5	1
ASF1A	8
ASF1B	2
ASGR1	100
ASGR2	2
ASH1L	141
ASH1L_AS1	16
ASH2L	89
ASIC1	44
ASIC2	10
ASIC3	10
ASIC4	0
ASIC5	2
ASIP	1
ASL	54
ASMT	1
ASMTL	31
ASMTL_AS1	52
ASNA1	27
ASNS	5
ASNSD1	15
ASPA	0
ASPDH	6
ASPG	3
ASPH	87
ASPHD1	0
ASPHD2	5
ASPM	0
ASPN	0
ASPRV1	4
ASPSCR1	32
ASRGL1	36
ASS1	88
ASTE1	6
ASTL	2
ASTN1	5
ASTN2	20
ASTN2_AS1	1
ASUN	54
ASXL1	102
ASXL2	154
ASXL3	2
ASZ1	1
ATAD1	22
ATAD2	27
ATAD2B	44
ATAD3A	44
ATAD3B	16
ATAD3C	1
ATAD5	9
ATAT1	15
ATCAY	1
ATE1	23
ATE1_AS1	2
ATF1	27
ATF2	25
ATF3	84
ATF4	71
ATF5	40
ATF6	45
ATF6B	96
ATF7	31
ATF7IP	127
ATF7IP2	32
ATG10	28
ATG101	36
ATG12	18
ATG13	53
ATG14	44
ATG16L1	29
ATG16L2	19
ATG2A	49
ATG2B	69
ATG3	70
ATG4A	20
ATG4B	43
ATG4C	2
ATG4D	21
ATG5	15
ATG7	36
ATG9A	22
ATG9B	60
ATHL1	24
ATIC	25
ATL1	22
ATL2	25
ATL3	82
ATM	59
ATMIN	26
ATN1	153
ATOH1	3
ATOH7	6
ATOH8	4
ATOX1	9
ATP10A	15
ATP10B	21
ATP10D	17
ATP11A	36
ATP11A_AS1	1
ATP11AUN	4
ATP11B	51
ATP11C	11
ATP12A	149
ATP13A1	109
ATP13A2	32
ATP13A3	58
ATP13A4	22
ATP13A4_AS1	0
ATP13A5	5
ATP13A5_AS1	0
ATP1A1	417
ATP1A1_AS1	15
ATP1A2	2
ATP1A3	123
ATP1A4	29
ATP1B1	328
ATP1B2	16
ATP1B3	15
ATP1B4	0
ATP2A1	21
ATP2A1_AS1	0
ATP2A2	1122
ATP2A3	103
ATP2B1	88
ATP2B2	4
ATP2B2_IT2	0
ATP2B3	16
ATP2B4	225
ATP2C1	55
ATP2C2	271
ATP4A	1
ATP4B	2
ATP5A1	121
ATP5B	138
ATP5C1	50
ATP5D	25
ATP5E	7
ATP5EP2	0
ATP5F1	10
ATP5G1	8
ATP5G2	51
ATP5G3	56
ATP5H	45
ATP5I	87
ATP5J	11
ATP5J2	9
ATP5J2_PTCD1	0
ATP5L	81
ATP5L2	3
ATP5O	37
ATP5S	14
ATP5SL	10
ATP6AP1	53
ATP6AP1L	5
ATP6AP2	44
ATP6V0A1	46
ATP6V0A2	70
ATP6V0A4	117
ATP6V0B	24
ATP6V0C	136
ATP6V0CP3	0
ATP6V0D1	71
ATP6V0D2	2
ATP6V0E1	33
ATP6V0E2	4
ATP6V0E2_AS1	1
ATP6V1A	61
ATP6V1B1	13
ATP6V1B1_AS1	0
ATP6V1B2	58
ATP6V1C1	27
ATP6V1C2	27
ATP6V1D	30
ATP6V1E1	36
ATP6V1E2	1
ATP6V1F	45
ATP6V1G1	71
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	23
ATP7A	18
ATP7B	91
ATP8A1	5
ATP8A2	2
ATP8B1	61
ATP8B2	57
ATP8B3	5
ATP8B4	10
ATP8B5P	5
ATP9A	180
ATP9B	22
ATPAF1	27
ATPAF2	11
ATPIF1	357
ATR	58
ATRAID	17
ATRIP	17
ATRN	60
ATRNL1	2
ATRX	242
ATXN1	117
ATXN10	35
ATXN1L	59
ATXN2	153
ATXN2L	142
ATXN3	28
ATXN3L	0
ATXN7	116
ATXN7L1	92
ATXN7L2	1
ATXN7L3	38
ATXN7L3B	95
ATXN8OS	0
AUH	46
AUNIP	2
AUP1	22
AURKA	11
AURKAIP1	68
AURKAPS1	1
AURKB	1
AURKC	5
AUTS2	200
AVEN	12
AVIL	30
AVL9	28
AVP	0
AVPI1	10
AVPR1A	4
AVPR1B	0
AVPR2	0
AWAT1	0
AWAT2	1
AXDND1	45
AXIN1	62
AXIN2	29
AXL	27
AZGP1	6
AZGP1P1	0
AZI2	54
AZIN1	243
AZIN1_AS1	9
AZIN2	20
AZU1	4
B2M	2050
B3GALNT1	6
B3GALNT2	18
B3GALT1	2
B3GALT2	1
B3GALT4	37
B3GALT5	14
B3GALT5_AS1	4
B3GALT6	7
B3GAT1	4
B3GAT2	2
B3GAT3	12
B3GLCT	6
B3GNT2	36
B3GNT3	28
B3GNT4	0
B3GNT5	128
B3GNT6	12
B3GNT7	150
B3GNT8	17
B3GNT9	17
B3GNTL1	13
B4GALNT1	0
B4GALNT2	0
B4GALNT3	98
B4GALNT4	19
B4GALT1	47
B4GALT1_AS1	1
B4GALT2	4
B4GALT3	22
B4GALT4	49
B4GALT4_AS1	0
B4GALT5	83
B4GALT6	24
B4GALT7	10
B4GAT1	2
B9D1	33
B9D2	14
BAALC	7
BAALC_AS1	2
BAALC_AS2	0
BAAT	0
BABAM1	29
BACE1	17
BACE1_AS	3
BACE2	39
BACH1	40
BACH1_IT2	1
BACH2	5
BAD	26
BAG1	137
BAG2	4
BAG3	61
BAG4	20
BAG5	46
BAG6	168
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	56
BAHD1	31
BAIAP2	154
BAIAP2_AS1	40
BAIAP2L1	290
BAIAP2L2	16
BAIAP3	407
BAK1	10
BAMBI	19
BANCR	0
BANF1	17
BANF2	0
BANK1	25
BANP	21
BAP1	182
BARD1	5
BARHL1	1
BARHL2	1
BARX1	2
BARX2	24
BASP1	731
BASP1P1	4
BATF	14
BATF2	52
BATF3	6
BAX	36
BAZ1A	236
BAZ1B	320
BAZ2A	276
BAZ2B	222
BBC3	10
BBIP1	11
BBOX1	3
BBOX1_AS1	5
BBS1	64
BBS10	9
BBS12	17
BBS2	60
BBS4	47
BBS5	46
BBS7	20
BBS9	73
BBX	106
BCAM	12
BCAN	6
BCAP29	17
BCAP31	108
BCAR1	58
BCAR3	26
BCAR4	1
BCAS1	340
BCAS2	13
BCAS3	102
BCAS4	6
BCAT1	17
BCAT2	10
BCCIP	149
BCDIN3D	10
BCDIN3D_AS1	1
BCHE	0
BCKDHA	41
BCKDHB	15
BCKDK	18
