	gene_id_NPS_172_R1_
A1BG	1
A1BG_AS1	0
A1CF	1
A2M	18
A2M_AS1	0
A2ML1	8
A2MP1	0
A3GALT2	2
A4GALT	37
A4GNT	0
AA06	0
AAAS	16
AACS	9
AACSP1	3
AADAC	2
AADACL2	41
AADACL2_AS1	15
AADACL3	0
AADACL4	1
AADACP1	6
AADAT	10
AAED1	11
AAGAB	56
AAK1	72
AAMDC	5
AAMP	159
AANAT	0
AAR2	6
AARD	0
AARS	42
AARS2	10
AARSD1	0
AASDH	11
AASDHPPT	24
AASS	12
AATBC	1
AATF	87
AATK	1
AATK_AS1	0
ABALON	7
ABAT	48
ABCA1	36
ABCA10	19
ABCA11P	3
ABCA12	16
ABCA13	2087
ABCA17P	0
ABCA2	21
ABCA3	4
ABCA4	6
ABCA5	111
ABCA6	7
ABCA7	40
ABCA8	0
ABCA9	3
ABCA9_AS1	0
ABCB1	13
ABCB10	8
ABCB11	25
ABCB4	5
ABCB5	0
ABCB6	13
ABCB7	13
ABCB8	20
ABCB9	0
ABCC1	54
ABCC10	15
ABCC11	1
ABCC12	0
ABCC13	2
ABCC2	0
ABCC3	7
ABCC4	18
ABCC5	92
ABCC5_AS1	0
ABCC6	6
ABCC6P1	3
ABCC6P2	0
ABCC8	0
ABCC9	3
ABCD1	1
ABCD2	11
ABCD3	89
ABCD4	15
ABCE1	24
ABCF1	166
ABCF2	30
ABCF3	37
ABCG1	43
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	39
ABHD11	24
ABHD11_AS1	0
ABHD12	9
ABHD12B	19
ABHD13	31
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	4
ABHD15	8
ABHD16A	16
ABHD16B	2
ABHD17A	5
ABHD17B	23
ABHD17C	12
ABHD2	208
ABHD3	12
ABHD4	7
ABHD5	30
ABHD6	4
ABHD8	5
ABI1	143
ABI2	52
ABI3	8
ABI3BP	1
ABL1	27
ABL2	20
ABLIM1	127
ABLIM2	2
ABLIM3	1
ABO	1
ABR	84
ABRA	0
ABRACL	30
ABT1	19
ABTB1	12
ABTB2	3
ACAA1	23
ACAA2	2
ACACA	122
ACACB	39
ACAD10	20
ACAD11	15
ACAD8	23
ACAD9	15
ACADL	5
ACADM	44
ACADS	7
ACADSB	33
ACADVL	110
ACAN	0
ACAP1	3
ACAP2	101
ACAP3	22
ACAT1	32
ACAT2	9
ACBD3	165
ACBD4	3
ACBD5	101
ACBD6	23
ACBD7	29
ACCS	3
ACCSL	0
ACD	3
ACE	9
ACE2	8
ACER1	0
ACER2	5
ACER3	17
ACHE	3
ACIN1	316
ACKR1	0
ACKR2	5
ACKR3	15
ACKR4	4
ACLY	72
ACMSD	1
ACO1	16
ACO2	46
ACOT1	1
ACOT11	23
ACOT12	0
ACOT13	56
ACOT2	6
ACOT4	0
ACOT6	3
ACOT7	8
ACOT8	10
ACOT9	25
ACOX1	51
ACOX2	15
ACOX3	38
ACOXL	5
ACP1	44
ACP2	14
ACP5	9
ACP6	10
ACPP	2
ACPT	0
ACR	2
ACRBP	1
ACRC	2
ACRV1	0
ACSBG1	4
ACSBG2	0
ACSF2	20
ACSF3	11
ACSL1	27
ACSL3	85
ACSL4	15
ACSL5	36
ACSL6	2
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	3
ACSS1	36
ACSS2	21
ACSS3	21
ACTA1	0
ACTA2	11
ACTA2_AS1	0
ACTB	871
ACTBL2	3
ACTC1	2
ACTG1	559
ACTG1P17	0
ACTG1P20	0
ACTG1P4	2
ACTG2	0
ACTL10	1
ACTL6A	60
ACTL6B	0
ACTL7A	2
ACTL7B	1
ACTL8	0
ACTL9	1
ACTN1	57
ACTN1_AS1	0
ACTN2	0
ACTN3	1
ACTN4	444
ACTR10	29
ACTR1A	10
ACTR1B	19
ACTR2	129
ACTR3	119
ACTR3B	12
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3
ACTR5	5
ACTR6	49
ACTR8	28
ACTRT1	0
ACTRT2	0
ACTRT3	1
ACVR1	11
ACVR1B	28
ACVR1C	701
ACVR2A	15
ACVR2B	20
ACVR2B_AS1	0
ACVRL1	1
ACY1	2
ACY3	3
ACYP1	28
ACYP2	2
ADA	8
ADAD1	0
ADAD2	6
ADAL	11
ADAM10	118
ADAM11	1
ADAM12	39
ADAM15	20
ADAM17	35
ADAM18	0
ADAM19	13
ADAM1A	13
ADAM2	0
ADAM20	0
ADAM20P1	7
ADAM21	0
ADAM21P1	0
ADAM22	19
ADAM23	0
ADAM28	187
ADAM29	0
ADAM30	0
ADAM32	5
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	3
ADAM9	128
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	3
ADAMTS12	1
ADAMTS13	4
ADAMTS14	14
ADAMTS15	3
ADAMTS16	2
ADAMTS17	3
ADAMTS18	12
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	1
ADAMTS20	0
ADAMTS3	5
ADAMTS4	0
ADAMTS5	1
ADAMTS6	3
ADAMTS7	0
ADAMTS7P1	3
ADAMTS8	2
ADAMTS9	13
ADAMTS9_AS1	0
ADAMTS9_AS2	1
ADAMTSL1	59
ADAMTSL2	0
ADAMTSL3	3
