	gene_id_NPS_102_R1_
A1BG	2
A1BG_AS1	0
A1CF	2
A2M	550
A2M_AS1	5
A2ML1	20
A2MP1	0
A3GALT2	1
A4GALT	354
A4GNT	1
AA06	0
AAAS	53
AACS	165
AACSP1	2
AADAC	4
AADACL2	69
AADACL2_AS1	16
AADACL3	2
AADACL4	0
AADACP1	60
AADAT	64
AAED1	78
AAGAB	282
AAK1	483
AAMDC	83
AAMP	787
AANAT	0
AAR2	53
AARD	0
AARS	288
AARS2	57
AARSD1	4
AASDH	60
AASDHPPT	152
AASS	112
AATBC	32
AATF	495
AATK	2
AATK_AS1	0
ABALON	52
ABAT	170
ABCA1	206
ABCA10	43
ABCA11P	24
ABCA12	126
ABCA13	7185
ABCA17P	2
ABCA2	90
ABCA3	54
ABCA4	20
ABCA5	436
ABCA6	10
ABCA7	171
ABCA8	10
ABCA9	8
ABCA9_AS1	0
ABCB1	40
ABCB10	80
ABCB11	163
ABCB4	3
ABCB5	2
ABCB6	59
ABCB7	90
ABCB8	57
ABCB9	9
ABCC1	245
ABCC10	64
ABCC11	1
ABCC12	1
ABCC13	0
ABCC2	10
ABCC3	37
ABCC4	124
ABCC5	426
ABCC5_AS1	9
ABCC6	23
ABCC6P1	2
ABCC6P2	7
ABCC8	1
ABCC9	2
ABCD1	47
ABCD2	69
ABCD3	881
ABCD4	74
ABCE1	267
ABCF1	916
ABCF2	201
ABCF3	189
ABCG1	124
ABCG2	1
ABCG4	0
ABCG5	4
ABCG8	0
ABHD1	7
ABHD10	242
ABHD11	128
ABHD11_AS1	11
ABHD12	99
ABHD12B	87
ABHD13	214
ABHD14A	5
ABHD14A_ACY1	0
ABHD14B	139
ABHD15	35
ABHD16A	101
ABHD16B	33
ABHD17A	35
ABHD17B	177
ABHD17C	86
ABHD2	1515
ABHD3	80
ABHD4	44
ABHD5	231
ABHD6	64
ABHD8	14
ABI1	918
ABI2	451
ABI3	57
ABI3BP	8
ABL1	227
ABL2	132
ABLIM1	1842
ABLIM2	16
ABLIM3	26
ABO	137
ABR	407
ABRA	3
ABRACL	153
ABT1	177
ABTB1	46
ABTB2	12
ACAA1	105
ACAA2	41
ACACA	714
ACACB	202
ACAD10	109
ACAD11	20
ACAD8	87
ACAD9	148
ACADL	10
ACADM	413
ACADS	28
ACADSB	199
ACADVL	403
ACAN	0
ACAP1	52
ACAP2	709
ACAP3	85
ACAT1	294
ACAT2	48
ACBD3	1415
ACBD4	33
ACBD5	250
ACBD6	167
ACBD7	212
ACCS	39
ACCSL	0
ACD	23
ACE	26
ACE2	49
ACER1	0
ACER2	64
ACER3	73
ACHE	2
ACIN1	1406
ACKR1	0
ACKR2	36
ACKR3	38
ACKR4	13
ACLY	481
ACMSD	1
ACO1	143
ACO2	329
ACOT1	10
ACOT11	17
ACOT12	0
ACOT13	250
ACOT2	33
ACOT4	16
ACOT6	0
ACOT7	41
ACOT8	45
ACOT9	162
ACOX1	304
ACOX2	25
ACOX3	125
ACOXL	2
ACP1	422
ACP2	48
ACP5	47
ACP6	78
ACPP	27
ACPT	0
ACR	0
ACRBP	19
ACRC	12
ACRV1	2
ACSBG1	57
ACSBG2	2
ACSF2	121
ACSF3	93
ACSL1	323
ACSL3	605
ACSL4	262
ACSL5	235
ACSL6	5
ACSM1	24
ACSM2A	0
ACSM2B	0
ACSM3	4
ACSM4	0
ACSM5	3
ACSM6	1
ACSS1	220
ACSS2	112
ACSS3	114
ACTA1	4
ACTA2	35
ACTA2_AS1	0
ACTB	6364
ACTBL2	1
ACTC1	1
ACTG1	4494
ACTG1P17	6
ACTG1P20	15
ACTG1P4	4
ACTG2	2
ACTL10	12
ACTL6A	220
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	420
ACTN1_AS1	1
ACTN2	0
ACTN3	1
ACTN4	2552
ACTR10	239
ACTR1A	155
ACTR1B	97
ACTR2	1065
ACTR3	859
ACTR3B	59
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	30
ACTR5	20
ACTR6	274
ACTR8	219
ACTRT1	0
ACTRT2	0
ACTRT3	9
ACVR1	94
ACVR1B	178
ACVR1C	394
ACVR2A	84
ACVR2B	109
ACVR2B_AS1	4
ACVRL1	7
ACY1	18
ACY3	14
ACYP1	158
ACYP2	43
ADA	7
ADAD1	0
ADAD2	2
ADAL	60
ADAM10	464
ADAM11	1
ADAM12	128
ADAM15	147
ADAM17	122
ADAM18	0
ADAM19	27
ADAM1A	23
ADAM2	0
ADAM20	1
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	21
ADAM23	0
ADAM28	704
ADAM29	0
ADAM30	0
ADAM32	30
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	10
ADAM9	681
ADAMDEC1	109
ADAMTS1	0
ADAMTS10	1
ADAMTS12	3
ADAMTS13	15
ADAMTS14	15
ADAMTS15	3
ADAMTS16	0
ADAMTS17	17
ADAMTS18	7
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
