	gene_id_NP80_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	18
A2MP1	0
A3GALT2	2
A4GALT	0
A4GNT	0
AA06	0
AAAS	0
AACS	0
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	1
AAGAB	0
AAK1	14
AAMDC	0
AAMP	0
AANAT	0
AAR2	0
AARD	0
AARS	0
AARS2	5
AARSD1	0
AASDH	0
AASDHPPT	0
AASS	0
AATBC	2
AATF	4
AATK	4
AATK_AS1	0
ABALON	1
ABAT	11
ABCA1	6
ABCA10	0
ABCA11P	0
ABCA12	2
ABCA13	2
ABCA17P	0
ABCA2	6
ABCA3	14
ABCA4	5
ABCA5	0
ABCA6	0
ABCA7	12
ABCA8	1
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	1
ABCB4	0
ABCB5	1
ABCB6	0
ABCB7	0
ABCB8	2
ABCB9	1
ABCC1	7
ABCC10	0
ABCC11	4
ABCC12	0
ABCC13	1
ABCC2	0
ABCC3	1
ABCC4	0
ABCC5	0
ABCC5_AS1	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	2
ABCC9	0
ABCD1	8
ABCD2	0
ABCD3	1
ABCD4	0
ABCE1	0
ABCF1	2
ABCF2	0
ABCF3	4
ABCG1	6
ABCG2	2
ABCG4	0
ABCG5	1
ABCG8	1
ABHD1	0
ABHD10	2
ABHD11	0
ABHD11_AS1	0
ABHD12	5
ABHD12B	0
ABHD13	0
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	1
ABHD15	0
ABHD16A	0
ABHD16B	2
ABHD17A	0
ABHD17B	2
ABHD17C	4
ABHD2	11
ABHD3	0
ABHD4	0
ABHD5	3
ABHD6	0
ABHD8	0
ABI1	5
ABI2	0
ABI3	20
ABI3BP	1
ABL1	32
ABL2	0
ABLIM1	5
ABLIM2	1
ABLIM3	5
ABO	1
ABR	5
ABRA	0
ABRACL	0
ABT1	0
ABTB1	4
ABTB2	2
ACAA1	3
ACAA2	0
ACACA	0
ACACB	4
ACAD10	2
ACAD11	0
ACAD8	3
ACAD9	0
ACADL	0
ACADM	0
ACADS	1
ACADSB	0
ACADVL	6
ACAN	38
ACAP1	3
ACAP2	5
ACAP3	8
ACAT1	0
ACAT2	0
ACBD3	6
ACBD4	0
ACBD5	1
ACBD6	1
ACBD7	0
ACCS	0
ACCSL	0
ACD	1
ACE	1
ACE2	3
ACER1	0
ACER2	0
ACER3	0
ACHE	1
ACIN1	21
ACKR1	0
ACKR2	1
ACKR3	1
ACKR4	0
ACLY	1
ACMSD	0
ACO1	0
ACO2	0
ACOT1	0
ACOT11	1
ACOT12	0
ACOT13	0
ACOT2	32
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	2
ACOT9	0
ACOX1	1
ACOX2	0
ACOX3	6
ACOXL	2
ACP1	0
ACP2	1
ACP5	1
ACP6	1
ACPP	0
ACPT	0
ACR	1
ACRBP	1
ACRC	1
ACRV1	0
ACSBG1	2
ACSBG2	0
ACSF2	0
ACSF3	1
ACSL1	14
ACSL3	1
ACSL4	0
ACSL5	2
ACSL6	1
ACSM1	0
ACSM2A	1
ACSM2B	0
ACSM3	1
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	1
ACSS2	1
ACSS3	0
ACTA1	1
ACTA2	2
ACTA2_AS1	0
ACTB	157
ACTBL2	0
ACTC1	0
ACTG1	35
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	2
ACTL7A	4
ACTL7B	1
ACTL8	0
ACTL9	0
ACTN1	9
ACTN1_AS1	0
ACTN2	2
ACTN3	0
ACTN4	15
ACTR10	0
ACTR1A	0
ACTR1B	0
ACTR2	3
ACTR3	1
ACTR3B	1
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	0
ACTR8	1
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	1
ACVR1B	2
ACVR1C	3
ACVR2A	5
ACVR2B	2
ACVR2B_AS1	0
ACVRL1	2
ACY1	0
ACY3	0
ACYP1	212
ACYP2	1
ADA	6
ADAD1	0
ADAD2	3
ADAL	0
ADAM10	3
ADAM11	9
ADAM12	0
ADAM15	4
ADAM17	1
ADAM18	0
ADAM19	3
ADAM1A	0
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	2
ADAM23	9
ADAM28	0
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	2
ADAM8	13
ADAM9	1
ADAMDEC1	0
ADAMTS1	8
ADAMTS10	3
ADAMTS12	2
ADAMTS13	1
ADAMTS14	6
ADAMTS15	6
ADAMTS16	2
ADAMTS17	1
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	0
ADAMTS4	2
ADAMTS5	1
ADAMTS6	0
ADAMTS7	2
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	1
ADAMTSL2	0
ADAMTSL3	1
ADAMTSL4	19
ADAMTSL4_AS1	2
ADAMTSL5	3
ADAP1	9
ADAP2	0
ADAR	17
ADARB1	0
ADARB2	5
ADARB2_AS1	0
ADAT1	0
ADAT2	3
ADAT3	0
ADCK1	2
ADCK2	12
ADCK3	2
ADCK4	0
ADCK5	3
ADCY1	2
ADCY10	0
ADCY10P1	1
ADCY2	0
ADCY3	0
ADCY4	1
ADCY5	8
ADCY6	2
ADCY7	0
ADCY8	6
ADCY9	4
ADCYAP1	1
ADCYAP1R1	1
ADD1	3
ADD2	0
ADD3	0
ADD3_AS1	0
ADGB	1
ADGRA1	2
ADGRA1_AS1	5
ADGRA2	3
ADGRA3	2
ADGRB1	3
ADGRB2	10
ADGRB3	1
ADGRD1	2
ADGRE1	2
ADGRE2	6
ADGRE3	0
ADGRE4P	1
ADGRE5	9
ADGRF1	1
ADGRF2	0
ADGRF3	1
ADGRF4	1
ADGRF5	0
ADGRG1	3
ADGRG2	2
ADGRG3	8
ADGRG4	1
ADGRG5	0
ADGRG6	4
ADGRG7	1
ADGRL1	5
ADGRL2	0
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	4
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	1
ADH5	0
ADH6	0
ADH7	1
ADHFE1	0
ADI1	0
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	7
ADIPOR2	5
ADIRF	0
ADK	0
ADM	6
ADM2	2
ADM5	0
ADNP	1
ADNP_AS1	0
ADNP2	0
ADO	1
ADORA1	1
ADORA2A	1
ADORA2A_AS1	1
ADORA2B	4
ADORA3	0
ADPGK	3
ADPGK_AS1	1
ADPRH	4
ADPRHL1	4
ADPRHL2	0
ADPRM	0
ADRA1A	0
ADRA1B	3
ADRA1D	1
ADRA2A	0
ADRA2B	1
ADRA2C	0
ADRB1	3
ADRB2	3
ADRB3	2
ADRBK1	3
ADRBK2	0
ADRM1	3
ADSL	0
ADSS	1
ADSSL1	0
ADTRP	0
AEBP1	0
AEBP2	3
AEN	0
AES	2
AFAP1	0
AFAP1_AS1	3
AFAP1L1	1
AFAP1L2	7
AFF1	6
AFF2	7
AFF3	0
AFF4	19
AFG3L1P	1
AFG3L2	2
AFM	1
AFMID	0
AFP	0
AFTPH	0
AGA	0
AGAP1	1
AGAP1_IT1	0
AGAP11	0
AGAP2	2
AGAP2_AS1	2
AGAP3	3
AGAP4	0
AGAP5	0
AGAP6	1
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	0
AGBL3	1
AGBL4	1
AGBL4_IT1	0
AGBL5	4
AGBL5_AS1	0
AGER	0
AGFG1	7
AGFG2	2
AGGF1	4
AGK	2
AGL	4
AGMAT	4
AGMO	0
AGO1	1
AGO2	0
AGO3	0
AGO4	13
AGPAT1	0
AGPAT2	2
AGPAT3	0
AGPAT4	3
AGPAT4_IT1	0
AGPAT5	0
AGPS	57
AGR2	0
AGR3	0
AGRN	3
AGRP	0
AGT	0
AGTPBP1	1
AGTR1	0
AGTR2	1
AGTRAP	0
AGXT	1
AGXT2	0
AHCTF1	1
AHCTF1P1	0
AHCY	1
AHCYL1	0
AHCYL2	0
AHDC1	1
AHI1	1
AHNAK	7
AHNAK2	9
AHR	7
AHRR	19
AHSA1	0
AHSA2	0
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	2
AIF1L	2
AIFM1	0
AIFM2	4
AIFM3	1
AIG1	0
AIM1	4
AIM1L	6
AIM2	1
AIMP1	0
AIMP2	0
AIP	1
AIPL1	0
AIRE	0
AIRN	0
AJAP1	1
AJUBA	2
AK1	1
AK2	1
AK3	0
AK4	1
AK5	0
AK6	0
AK7	0
AK8	2
AK9	1
AKAP1	0
AKAP10	6
AKAP11	0
AKAP12	3
AKAP13	15
AKAP14	0
AKAP17A	4
AKAP2	0
AKAP3	3
AKAP4	0
AKAP5	0
AKAP6	0
AKAP7	0
AKAP8	1
AKAP8L	1
AKAP9	1
AKIP1	0
AKIRIN1	2
AKIRIN2	4
AKNA	8
AKNAD1	1
AKR1A1	1
AKR1B1	0
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	0
AKR1C3	0
AKR1C4	1
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	1
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	4
AKT1S1	1
AKT2	2
AKT3	0
AKTIP	0
ALAD	1
ALAS1	1
ALAS2	0
ALB	0
ALCAM	0
ALDH16A1	0
ALDH18A1	0
ALDH1A1	0
ALDH1A2	3
ALDH1A3	6
ALDH1B1	0
ALDH1L1	0
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	8
ALDH2	0
ALDH3A1	0
ALDH3A2	0
ALDH3B1	0
ALDH3B2	37
ALDH4A1	0
ALDH5A1	1
ALDH6A1	0
ALDH7A1	0
ALDH8A1	0
ALDH9A1	0
ALDOA	5
ALDOB	0
ALDOC	0
ALG1	0
ALG10	1
ALG10B	0
ALG11	0
ALG12	1
ALG13	0
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	1
ALG3	2
ALG5	1
ALG6	1
ALG8	1
ALG9	4
ALK	2
ALKBH1	0
ALKBH2	8
ALKBH3	0
ALKBH3_AS1	31
ALKBH4	2
ALKBH5	22
ALKBH6	0
ALKBH7	0
ALKBH8	2
ALLC	0
ALMS1	2
ALMS1_IT1	0
ALMS1P	0
ALOX12	11
ALOX12_AS1	1
ALOX12B	1
ALOX12P2	2
ALOX15	1
ALOX15B	0
ALOX15P1	0
ALOX5	2
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	0
ALPK2	3
ALPK3	5
ALPL	9
ALPP	0
ALPPL2	1
ALS2	1
ALS2CL	2
ALS2CR11	0
ALS2CR12	0
ALX1	1
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	2
AMBP	1
AMBRA1	3
AMD1	1
AMDHD1	1
AMDHD2	1
AMELX	0
AMELY	0
AMER1	3
AMER2	3
AMER3	0
AMFR	0
AMH	3
AMHR2	0
AMICA1	6
AMIGO1	17
AMIGO2	0
AMIGO3	3
AMMECR1	2
AMMECR1L	9
AMN	0
AMN1	0
AMOT	7
AMOTL1	1
AMOTL2	1
AMPD1	0
AMPD2	8
AMPD3	1
AMPH	1
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	5
AMZ2P1	0
ANAPC1	0
ANAPC10	0
ANAPC11	1
ANAPC13	0
ANAPC15	0
ANAPC16	7
ANAPC1P1	6
ANAPC2	0
ANAPC4	0
ANAPC5	0
ANAPC7	0
ANG	0
ANGEL1	1
ANGEL2	1
ANGPT1	3
ANGPT2	3
ANGPT4	1
ANGPTL1	0
ANGPTL2	1
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	1
ANGPTL7	0
ANHX	0
ANK1	5
ANK2	0
ANK3	6
ANKAR	5
ANKDD1A	3
ANKDD1B	1
ANKEF1	2
ANKFN1	0
ANKFY1	7
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	0
ANKK1	0
ANKLE1	1
ANKLE2	1
ANKMY1	1
ANKMY2	1
ANKRA2	0
ANKRD1	0
ANKRD10	1
ANKRD11	12
ANKRD12	1
ANKRD13A	0
ANKRD13B	0
ANKRD13C	1
ANKRD13D	5
ANKRD16	0
ANKRD17	20
ANKRD18A	1
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	4
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	0
ANKRD23	1
ANKRD24	6
ANKRD26	1
ANKRD26P1	5
ANKRD26P3	0
ANKRD27	0
ANKRD28	1
ANKRD29	0
ANKRD30A	0
ANKRD30B	1
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	3
ANKRD33	0
ANKRD33B	7
ANKRD34A	2
ANKRD34B	1
ANKRD34C	2
ANKRD34C_AS1	0
ANKRD35	3
ANKRD36	0
ANKRD36B	0
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	0
ANKRD37	0
ANKRD39	0
ANKRD40	3
ANKRD42	1
ANKRD44	1
ANKRD44_IT1	0
ANKRD45	0
ANKRD46	1
ANKRD49	0
ANKRD50	3
ANKRD52	1
ANKRD53	0
ANKRD54	1
ANKRD55	3
ANKRD6	0
ANKRD60	0
ANKRD61	0
ANKRD62	1
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	0
ANKS1A	1
ANKS1B	5
ANKS3	2
ANKS4B	0
ANKS6	0
ANKUB1	0
ANKZF1	4
ANLN	1
ANO1	1
ANO1_AS2	0
ANO10	1
ANO2	1
ANO3	0
ANO4	0
ANO5	7
ANO6	0
ANO7	2
ANO8	2
ANO9	4
ANOS1	1
ANP32A	0
ANP32A_IT1	1
ANP32AP1	0
ANP32B	3
ANP32C	0
ANP32D	0
ANP32E	8
ANPEP	6
ANTXR1	0
ANTXR2	1
ANTXRL	0
ANTXRLP1	0
ANXA1	15
ANXA10	0
ANXA11	3
ANXA13	1
ANXA2	3
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	0
ANXA4	0
ANXA5	0
ANXA6	5
ANXA7	12
ANXA8	0
ANXA8L1	6
ANXA9	0
AOAH	1
AOAH_IT1	0
AOC1	6
AOC2	1
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	0
AP1B1	1
AP1B1P1	0
AP1G1	5
AP1G2	2
AP1M1	1
AP1M2	2
AP1S1	3
AP1S2	0
AP1S3	0
AP2A1	7
AP2A2	1
AP2B1	1
AP2M1	0
AP2S1	0
AP3B1	3
AP3B2	0
AP3D1	11
AP3M1	0
AP3M2	4
AP3S1	0
AP3S2	0
AP4B1	0
AP4B1_AS1	0
AP4E1	0
AP4M1	0
AP4S1	0
AP5B1	4
AP5M1	0
AP5S1	3
AP5Z1	2
APAF1	1
APBA1	67
APBA2	6
APBA3	6
APBB1	1
APBB1IP	6
APBB2	1
APBB3	3
APC	4
APC2	2
APCDD1	0
APCDD1L	4
APCDD1L_AS1	2
APCS	0
APEH	4
APELA	0
APEX1	2
APEX2	0
APH1A	3
APH1B	0
API5	0
APIP	2
APITD1	0
APITD1_CORT	0
APLF	0
APLN	1
APLNR	3
APLP1	3
APLP2	7
APMAP	1
APOA1	0
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	2
APOA5	0
APOB	1
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	1
APOBEC3C	0
APOBEC3D	0
APOBEC3F	0
APOBEC3G	0
APOBEC3H	0
APOBEC4	0
APOBR	28
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	25
APOE	0
APOF	0
APOH	0
APOL1	1
APOL2	1
APOL3	1
APOL4	0
APOL5	0
APOL6	8
APOLD1	1
APOM	0
APOO	0
APOOL	0
APOOP5	0
APOPT1	1
APP	3
APPBP2	5
APPL1	0
APPL2	0
APRT	0
APTR	0
APTX	0
AQP1	2
AQP10	0
AQP11	1
AQP12A	0
AQP12B	0
AQP2	1
AQP3	1
AQP4	0
AQP4_AS1	0
AQP5	1
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0
AQP8	1
AQP9	2
AQR	1
AR	3
ARAF	4
ARAP1	11
ARAP2	1
ARAP3	1
ARC	0
ARCN1	1
AREG	0
AREL1	0
ARF1	1
ARF3	3
ARF4	0
ARF5	0
ARF6	0
ARFGAP1	10
ARFGAP2	1
ARFGAP3	5
ARFGEF1	3
ARFGEF2	0
ARFGEF3	0
ARFIP1	0
ARFIP2	1
ARFRP1	0
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	16
ARHGAP1	4
ARHGAP10	1
ARHGAP11A	6
ARHGAP11B	0
ARHGAP12	3
ARHGAP15	0
ARHGAP17	4
ARHGAP18	0
ARHGAP19	0
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	1
ARHGAP22	2
ARHGAP23	4
ARHGAP24	2
ARHGAP25	2
ARHGAP26	6
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	18
ARHGAP28	3
ARHGAP29	0
ARHGAP30	7
ARHGAP31	4
ARHGAP31_AS1	0
ARHGAP32	4
ARHGAP33	1
ARHGAP35	3
ARHGAP36	1
ARHGAP39	1
ARHGAP4	0
ARHGAP40	4
ARHGAP42	0
ARHGAP44	1
ARHGAP5	2
ARHGAP5_AS1	0
ARHGAP6	1
ARHGAP8	0
ARHGAP9	7
ARHGDIA	0
ARHGDIB	0
ARHGDIG	0
ARHGEF1	14
ARHGEF10	8
ARHGEF10L	18
ARHGEF11	6
ARHGEF12	3
ARHGEF15	0
ARHGEF16	0
ARHGEF17	1
ARHGEF18	5
ARHGEF19	1
ARHGEF2	2
ARHGEF25	1
ARHGEF26	1
ARHGEF26_AS1	0
ARHGEF28	4
ARHGEF3	4
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	0
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	4
ARHGEF40	1
ARHGEF5	0
ARHGEF6	0
ARHGEF7	2
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	2
ARHGEF9_IT1	0
ARID1A	7
ARID1B	19
ARID2	1
ARID3A	1
ARID3B	2
ARID3C	0
ARID4A	8
ARID4B	4
ARID5A	1
ARID5B	0
ARIH1	3
ARIH2	1
ARIH2OS	0
ARL1	1
ARL10	0
ARL11	2
ARL13A	0
ARL13B	0
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	1
ARL16	2
ARL17A	1
ARL17B	0
ARL2	0
ARL2_SNX15	4
ARL2BP	1
ARL3	0
ARL4A	2
ARL4C	1
ARL4D	0
ARL5A	0
ARL5B	0
ARL5C	0
ARL6	0
ARL6IP1	0
ARL6IP4	1
ARL6IP5	0
ARL6IP6	0
ARL8A	0
ARL8B	0
ARL9	0
ARMC1	0
ARMC10	0
ARMC12	0
ARMC2	1
ARMC2_AS1	0
ARMC3	5
ARMC4	1
ARMC5	2
ARMC6	0
ARMC7	2
