	gene_id_NP62_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	51
A2MP1	0
A3GALT2	0
A4GALT	0
A4GNT	0
AA06	0
AAAS	2
AACS	2
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	0
AAGAB	0
AAK1	27
AAMDC	0
AAMP	5
AANAT	0
AAR2	0
AARD	1
AARS	4
AARS2	2
AARSD1	0
AASDH	0
AASDHPPT	0
AASS	3
AATBC	0
AATF	8
AATK	2
AATK_AS1	0
ABALON	0
ABAT	0
ABCA1	11
ABCA10	3
ABCA11P	0
ABCA12	4
ABCA13	4
ABCA17P	0
ABCA2	5
ABCA3	6
ABCA4	0
ABCA5	4
ABCA6	0
ABCA7	9
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	0
ABCB10	1
ABCB11	1
ABCB4	0
ABCB5	0
ABCB6	2
ABCB7	0
ABCB8	2
ABCB9	8
ABCC1	2
ABCC10	3
ABCC11	1
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	1
ABCC4	1
ABCC5	1
ABCC5_AS1	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	3
ABCD2	0
ABCD3	5
ABCD4	0
ABCE1	0
ABCF1	23
ABCF2	1
ABCF3	0
ABCG1	3
ABCG2	0
ABCG4	1
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	1
ABHD11_AS1	0
ABHD12	1
ABHD12B	0
ABHD13	0
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	0
ABHD15	1
ABHD16A	4
ABHD16B	7
ABHD17A	0
ABHD17B	4
ABHD17C	6
ABHD2	6
ABHD3	2
ABHD4	2
ABHD5	23
ABHD6	0
ABHD8	0
ABI1	10
ABI2	0
ABI3	3
ABI3BP	0
ABL1	6
ABL2	5
ABLIM1	23
ABLIM2	0
ABLIM3	61
ABO	0
ABR	6
ABRA	0
ABRACL	2
ABT1	1
ABTB1	9
ABTB2	16
ACAA1	8
ACAA2	0
ACACA	9
ACACB	1
ACAD10	2
ACAD11	0
ACAD8	3
ACAD9	0
ACADL	0
ACADM	4
ACADS	0
ACADSB	0
ACADVL	2
ACAN	1
ACAP1	1
ACAP2	11
ACAP3	9
ACAT1	0
ACAT2	1
ACBD3	17
ACBD4	0
ACBD5	9
ACBD6	0
ACBD7	0
ACCS	0
ACCSL	0
ACD	0
ACE	8
ACE2	0
ACER1	0
ACER2	0
ACER3	6
ACHE	2
ACIN1	47
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	4
ACMSD	0
ACO1	1
ACO2	0
ACOT1	0
ACOT11	2
ACOT12	0
ACOT13	3
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	2
ACOT8	0
ACOT9	0
ACOX1	8
ACOX2	0
ACOX3	5
ACOXL	12
ACP1	0
ACP2	0
ACP5	0
ACP6	0
ACPP	1
ACPT	0
ACR	0
ACRBP	3
ACRC	4
ACRV1	0
ACSBG1	2
ACSBG2	0
ACSF2	3
ACSF3	4
ACSL1	14
ACSL3	4
ACSL4	0
ACSL5	2
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	1
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	6
ACTA2_AS1	0
ACTB	347
ACTBL2	0
ACTC1	0
ACTG1	368
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	2
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	0
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	184
ACTR10	0
ACTR1A	7
ACTR1B	0
ACTR2	7
ACTR3	20
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	1
ACTR8	3
ACTRT1	0
ACTRT2	1
ACTRT3	1
ACVR1	0
ACVR1B	9
ACVR1C	248
ACVR2A	3
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	15
ACYP2	0
ADA	19
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	2
ADAM11	6
ADAM12	1
ADAM15	0
ADAM17	4
ADAM18	0
ADAM19	2
ADAM1A	2
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	6
ADAM23	5
ADAM28	2
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	38
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	4
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	1
ADAMTS16	1
ADAMTS17	1
ADAMTS18	3
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	1
ADAMTS20	0
ADAMTS3	2
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	1
ADAMTS7P1	3
ADAMTS8	6
ADAMTS9	0
ADAMTS9_AS1	2
ADAMTS9_AS2	0
ADAMTSL1	5
ADAMTSL2	0
ADAMTSL3	3
ADAMTSL4	22
ADAMTSL4_AS1	3
ADAMTSL5	0
ADAP1	6
ADAP2	0
ADAR	35
ADARB1	3
ADARB2	14
ADARB2_AS1	0
ADAT1	2
ADAT2	2
ADAT3	0
ADCK1	3
ADCK2	50
ADCK3	0
ADCK4	1
ADCK5	0
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	0
ADCY3	1
ADCY4	2
ADCY5	3
ADCY6	3
ADCY7	0
ADCY8	6
ADCY9	8
ADCYAP1	0
ADCYAP1R1	0
ADD1	10
ADD2	2
ADD3	4
ADD3_AS1	0
ADGB	2
ADGRA1	4
ADGRA1_AS1	0
ADGRA2	3
ADGRA3	5
ADGRB1	0
ADGRB2	3
ADGRB3	0
ADGRD1	0
ADGRE1	1
ADGRE2	5
ADGRE3	0
ADGRE4P	0
ADGRE5	4
ADGRF1	28
ADGRF2	0
ADGRF3	1
ADGRF4	0
ADGRF5	0
ADGRG1	0
ADGRG2	0
ADGRG3	2
ADGRG4	0
ADGRG5	1
ADGRG6	25
ADGRG7	0
ADGRL1	8
ADGRL2	1
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	6
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	0
ADH6	0
ADH7	0
ADHFE1	0
ADI1	4
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	3
ADIPOR2	7
ADIRF	2
ADK	2
ADM	6
ADM2	3
ADM5	0
ADNP	1
ADNP_AS1	2
ADNP2	4
ADO	0
ADORA1	2
ADORA2A	0
ADORA2A_AS1	1
ADORA2B	2
ADORA3	0
ADPGK	1
ADPGK_AS1	0
ADPRH	34
ADPRHL1	4
ADPRHL2	0
ADPRM	3
ADRA1A	1
ADRA1B	5
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	5
ADRB2	1
ADRB3	0
ADRBK1	14
ADRBK2	0
ADRM1	2
ADSL	0
ADSS	7
ADSSL1	2
ADTRP	5
AEBP1	7
AEBP2	22
AEN	0
AES	36
AFAP1	29
AFAP1_AS1	0
AFAP1L1	0
AFAP1L2	4
AFF1	24
AFF2	0
AFF3	0
AFF4	25
AFG3L1P	2
AFG3L2	2
AFM	0
AFMID	2
AFP	0
AFTPH	8
AGA	0
AGAP1	5
AGAP1_IT1	0
AGAP11	1
AGAP2	0
AGAP2_AS1	2
AGAP3	9
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	0
AGBL3	1
AGBL4	0
AGBL4_IT1	0
AGBL5	2
AGBL5_AS1	0
AGER	0
AGFG1	4
AGFG2	43
AGGF1	6
AGK	7
AGL	0
AGMAT	0
AGMO	0
AGO1	9
AGO2	3
AGO3	0
AGO4	22
AGPAT1	1
AGPAT2	0
AGPAT3	3
AGPAT4	1
AGPAT4_IT1	0
AGPAT5	0
AGPS	0
AGR2	2
AGR3	0
AGRN	27
AGRP	0
AGT	0
AGTPBP1	1
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	4
AGXT2	0
AHCTF1	1
AHCTF1P1	0
AHCY	9
AHCYL1	6
AHCYL2	0
AHDC1	1
AHI1	0
AHNAK	101
AHNAK2	7
AHR	7
AHRR	4
AHSA1	2
AHSA2	2
AHSG	0
AHSP	0
AICDA	1
AIDA	0
AIF1	5
AIF1L	12
AIFM1	0
AIFM2	2
AIFM3	0
AIG1	0
AIM1	7
AIM1L	90
AIM2	0
AIMP1	1
AIMP2	0
AIP	2
AIPL1	0
AIRE	4
AIRN	0
AJAP1	1
AJUBA	6
AK1	2
AK2	3
AK3	0
AK4	0
AK5	0
AK6	2
AK7	2
AK8	0
AK9	0
AKAP1	3
AKAP10	1
AKAP11	1
AKAP12	0
AKAP13	41
AKAP14	0
AKAP17A	14
AKAP2	2
AKAP3	0
AKAP4	0
AKAP5	0
AKAP6	0
AKAP7	0
AKAP8	2
AKAP8L	4
AKAP9	22
AKIP1	0
AKIRIN1	0
AKIRIN2	5
AKNA	3
AKNAD1	0
AKR1A1	2
AKR1B1	2
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	1
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	5
AKT1S1	18
AKT2	0
AKT3	0
AKTIP	0
ALAD	1
ALAS1	9
ALAS2	0
ALB	0
ALCAM	6
ALDH16A1	3
ALDH18A1	2
ALDH1A1	11
ALDH1A2	0
ALDH1A3	24
ALDH1B1	0
ALDH1L1	2
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	0
ALDH3A1	25
ALDH3A2	4
ALDH3B1	3
ALDH3B2	4
ALDH4A1	0
ALDH5A1	2
ALDH6A1	0
ALDH7A1	0
ALDH8A1	0
ALDH9A1	0
ALDOA	41
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
ALG10B	0
ALG11	0
ALG12	1
ALG13	1
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	0
ALG3	0
ALG5	0
ALG6	0
ALG8	0
ALG9	1
ALK	11
ALKBH1	0
ALKBH2	8
ALKBH3	0
ALKBH3_AS1	1
ALKBH4	3
ALKBH5	38
ALKBH6	0
ALKBH7	3
ALKBH8	0
ALLC	0
ALMS1	3
ALMS1_IT1	0
ALMS1P	1
ALOX12	2
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	0
ALOX15	9
ALOX15B	1
ALOX15P1	0
ALOX5	2
ALOX5AP	1
ALOXE3	0
ALPI	0
ALPK1	2
ALPK2	2
ALPK3	5
ALPL	2
ALPP	0
ALPPL2	5
ALS2	4
ALS2CL	28
ALS2CR11	0
ALS2CR12	0
ALX1	0
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	0
AMBP	2
AMBRA1	22
AMD1	4
AMDHD1	0
AMDHD2	2
AMELX	0
AMELY	0
AMER1	2
AMER2	0
AMER3	0
AMFR	1
AMH	3
AMHR2	0
AMICA1	4
AMIGO1	2
AMIGO2	1
AMIGO3	1
AMMECR1	2
AMMECR1L	4
AMN	2
AMN1	0
AMOT	3
AMOTL1	2
AMOTL2	12
AMPD1	0
AMPD2	0
AMPD3	25
AMPH	0
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	0
AMZ2P1	0
ANAPC1	0
ANAPC10	0
ANAPC11	4
ANAPC13	0
ANAPC15	0
ANAPC16	1
ANAPC1P1	0
ANAPC2	6
ANAPC4	0
ANAPC5	0
ANAPC7	0
ANG	0
ANGEL1	0
ANGEL2	0
ANGPT1	8
ANGPT2	1
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	1
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0
ANK2	2
ANK3	12
ANKAR	0
ANKDD1A	0
ANKDD1B	0
ANKEF1	0
ANKFN1	0
ANKFY1	9
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	4
ANKK1	0
ANKLE1	0
ANKLE2	7
ANKMY1	2
ANKMY2	0
ANKRA2	2
ANKRD1	0
ANKRD10	4
ANKRD11	20
ANKRD12	29
ANKRD13A	33
ANKRD13B	0
ANKRD13C	5
ANKRD13D	0
ANKRD16	3
ANKRD17	20
ANKRD18A	0
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	4
ANKRD20A12P	0
ANKRD20A19P	1
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD22	0
ANKRD23	0
ANKRD24	0
ANKRD26	18
ANKRD26P1	0
ANKRD26P3	3
ANKRD27	4
ANKRD28	0
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	3
ANKRD36	2
ANKRD36B	4
ANKRD36BP1	1
ANKRD36BP2	0
ANKRD36C	124
ANKRD37	0
ANKRD39	0
ANKRD40	11
ANKRD42	9
ANKRD44	1
ANKRD44_IT1	0
ANKRD45	0
ANKRD46	0
ANKRD49	1
ANKRD50	4
ANKRD52	6
ANKRD53	0
ANKRD54	5
ANKRD55	0
ANKRD6	1
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	1
ANKRD65	1
ANKRD66	0
ANKRD7	0
ANKRD9	0
ANKS1A	17
ANKS1B	1
ANKS3	0
ANKS4B	1
ANKS6	0
ANKUB1	0
ANKZF1	10
ANLN	0
ANO1	3
ANO1_AS2	0
ANO10	0
ANO2	0
ANO3	0
ANO4	0
ANO5	37
ANO6	2
ANO7	1
ANO8	18
ANO9	2
ANOS1	1
ANP32A	17
ANP32A_IT1	0
ANP32AP1	0
ANP32B	14
ANP32C	0
ANP32D	0
ANP32E	15
ANPEP	2
ANTXR1	0
ANTXR2	0
ANTXRL	0
ANTXRLP1	0
ANXA1	141
ANXA10	0
ANXA11	56
ANXA13	0
ANXA2	16
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	0
ANXA3	3
ANXA4	0
ANXA5	1
ANXA6	3
ANXA7	3
ANXA8	0
ANXA8L1	0
ANXA9	2
AOAH	1
AOAH_IT1	0
AOC1	2
AOC2	0
AOC3	2
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	0
AP1B1	6
AP1B1P1	0
AP1G1	9
AP1G2	0
AP1M1	1
AP1M2	0
AP1S1	0
AP1S2	0
AP1S3	0
AP2A1	10
AP2A2	5
AP2B1	2
AP2M1	10
AP2S1	0
AP3B1	9
AP3B2	0
AP3D1	31
AP3M1	0
AP3M2	0
AP3S1	0
AP3S2	0
AP4B1	0
AP4B1_AS1	1
AP4E1	3
AP4M1	0
AP4S1	1
AP5B1	7
AP5M1	1
AP5S1	3
AP5Z1	6
APAF1	2
APBA1	52
APBA2	0
APBA3	0
APBB1	3
APBB1IP	5
APBB2	2
APBB3	0
APC	3
APC2	1
APCDD1	2
APCDD1L	0
APCDD1L_AS1	1
APCS	0
APEH	1
APELA	0
APEX1	0
APEX2	0
APH1A	7
APH1B	0
API5	0
APIP	0
APITD1	0
APITD1_CORT	0
APLF	1
APLN	0
APLNR	0
APLP1	0
APLP2	30
APMAP	1
APOA1	0
APOA1_AS	0
APOA1BP	0
APOA2	0
APOA4	2
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	0
APOBEC3D	0
APOBEC3F	2
APOBEC3G	0
APOBEC3H	0
APOBEC4	0
APOBR	21
APOC1	2
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	0
APOE	5
APOF	0
APOH	0
APOL1	33
APOL2	2
APOL3	1
APOL4	0
APOL5	0
APOL6	29
APOLD1	0
APOM	0
APOO	1
APOOL	0
APOOP5	1
APOPT1	0
APP	32
APPBP2	0
APPL1	3
APPL2	1
APRT	3
APTR	1
APTX	0
AQP1	10
AQP10	0
AQP11	3
AQP12A	0
AQP12B	0
AQP2	2
AQP3	46
AQP4	0
AQP4_AS1	0
AQP5	33
AQP6	2
AQP7	0
AQP7P1	1
AQP7P3	0
AQP8	0
AQP9	7
AQR	3
AR	1
ARAF	0
ARAP1	13
ARAP2	9
ARAP3	2
ARC	3
ARCN1	4
AREG	5
AREL1	5
ARF1	8
ARF3	8
ARF4	5
ARF5	1
ARF6	24
ARFGAP1	1
ARFGAP2	3
ARFGAP3	36
ARFGEF1	12
ARFGEF2	5
ARFGEF3	1
ARFIP1	1
ARFIP2	0
ARFRP1	0
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	70
ARHGAP1	2
ARHGAP10	12
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	4
ARHGAP15	1
ARHGAP17	7
ARHGAP18	1
ARHGAP19	0
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	6
ARHGAP22	0
ARHGAP23	13
ARHGAP24	6
ARHGAP25	0
ARHGAP26	5
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	43
ARHGAP28	0
ARHGAP29	0
ARHGAP30	35
ARHGAP31	8
ARHGAP31_AS1	0
ARHGAP32	33
ARHGAP33	0
ARHGAP35	8
ARHGAP36	4
ARHGAP39	5
ARHGAP4	0
ARHGAP40	3
ARHGAP42	0
ARHGAP44	0
ARHGAP5	7
ARHGAP5_AS1	0
ARHGAP6	0
ARHGAP8	0
ARHGAP9	3
ARHGDIA	21
ARHGDIB	15
ARHGDIG	3
ARHGEF1	11
ARHGEF10	2
ARHGEF10L	40
ARHGEF11	14
ARHGEF12	8
ARHGEF15	1
ARHGEF16	14
ARHGEF17	9
ARHGEF18	23
ARHGEF19	2
ARHGEF2	9
ARHGEF25	0
ARHGEF26	6
ARHGEF26_AS1	0
ARHGEF28	2
ARHGEF3	0
ARHGEF3_AS1	0
ARHGEF33	0
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	8
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	3
ARHGEF40	1
ARHGEF5	2
ARHGEF6	0
ARHGEF7	4
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	0
ARHGEF9_IT1	0
ARID1A	42
ARID1B	10
ARID2	4
ARID3A	2
ARID3B	0
ARID3C	0
ARID4A	5
ARID4B	10
ARID5A	5
ARID5B	33
ARIH1	21
ARIH2	7
ARIH2OS	0
ARL1	1
ARL10	0
ARL11	2
ARL13A	0
ARL13B	0
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	2
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	2
ARL2BP	0
ARL3	2
ARL4A	7
ARL4C	55
ARL4D	1
ARL5A	2
ARL5B	1
ARL5C	0
ARL6	0
ARL6IP1	3
ARL6IP4	7
ARL6IP5	0
ARL6IP6	0
ARL8A	8
ARL8B	0
ARL9	0
ARMC1	1
ARMC10	0
ARMC12	0
ARMC2	4
ARMC2_AS1	0
ARMC3	0
ARMC4	0
ARMC5	0
ARMC6	0
ARMC7	0
