	gene_id_NP61_R1_
A1BG	0
A1BG_AS1	1
A1CF	4
A2M	4
A2M_AS1	0
A2ML1	32
A2MP1	1
A3GALT2	3
A4GALT	37
A4GNT	0
AA06	0
AAAS	10
AACS	11
AACSP1	6
AADAC	0
AADACL2	5
AADACL2_AS1	1
AADACL3	3
AADACL4	1
AADACP1	1
AADAT	6
AAED1	2
AAGAB	11
AAK1	45
AAMDC	1
AAMP	22
AANAT	5
AAR2	10
AARD	1
AARS	29
AARS2	9
AARSD1	0
AASDH	0
AASDHPPT	4
AASS	2
AATBC	6
AATF	42
AATK	7
AATK_AS1	1
ABALON	0
ABAT	13
ABCA1	44
ABCA10	6
ABCA11P	1
ABCA12	5
ABCA13	378
ABCA17P	2
ABCA2	28
ABCA3	14
ABCA4	7
ABCA5	16
ABCA6	6
ABCA7	49
ABCA8	4
ABCA9	6
ABCA9_AS1	0
ABCB1	4
ABCB10	6
ABCB11	8
ABCB4	3
ABCB5	6
ABCB6	19
ABCB7	4
ABCB8	18
ABCB9	2
ABCC1	37
ABCC10	7
ABCC11	2
ABCC12	5
ABCC13	0
ABCC2	10
ABCC3	4
ABCC4	5
ABCC5	39
ABCC5_AS1	0
ABCC6	9
ABCC6P1	1
ABCC6P2	0
ABCC8	13
ABCC9	9
ABCD1	47
ABCD2	2
ABCD3	20
ABCD4	11
ABCE1	5
ABCF1	29
ABCF2	4
ABCF3	19
ABCG1	21
ABCG2	2
ABCG4	6
ABCG5	2
ABCG8	1
ABHD1	1
ABHD10	4
ABHD11	12
ABHD11_AS1	2
ABHD12	10
ABHD12B	2
ABHD13	7
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	4
ABHD15	3
ABHD16A	16
ABHD16B	4
ABHD17A	9
ABHD17B	7
ABHD17C	5
ABHD2	52
ABHD3	8
ABHD4	3
ABHD5	14
ABHD6	1
ABHD8	8
ABI1	28
ABI2	16
ABI3	37
ABI3BP	1
ABL1	39
ABL2	11
ABLIM1	68
ABLIM2	2
ABLIM3	3
ABO	5
ABR	51
ABRA	1
ABRACL	6
ABT1	4
ABTB1	18
ABTB2	10
ACAA1	6
ACAA2	1
ACACA	44
ACACB	30
ACAD10	27
ACAD11	2
ACAD8	10
ACAD9	13
ACADL	1
ACADM	2
ACADS	5
ACADSB	4
ACADVL	43
ACAN	32
ACAP1	19
ACAP2	18
ACAP3	9
ACAT1	2
ACAT2	0
ACBD3	47
ACBD4	4
ACBD5	39
ACBD6	11
ACBD7	10
ACCS	4
ACCSL	0
ACD	0
ACE	19
ACE2	2
ACER1	0
ACER2	3
ACER3	4
ACHE	6
ACIN1	183
ACKR1	0
ACKR2	13
ACKR3	3
ACKR4	0
ACLY	29
ACMSD	1
ACO1	9
ACO2	20
ACOT1	0
ACOT11	6
ACOT12	5
ACOT13	9
ACOT2	5
ACOT4	0
ACOT6	0
ACOT7	4
ACOT8	7
ACOT9	10
ACOX1	14
ACOX2	3
ACOX3	30
ACOXL	6
ACP1	6
ACP2	7
ACP5	4
ACP6	1
ACPP	2
ACPT	1
ACR	13
ACRBP	2
ACRC	5
ACRV1	0
ACSBG1	5
ACSBG2	4
ACSF2	13
ACSF3	17
ACSL1	56
ACSL3	22
ACSL4	4
ACSL5	9
ACSL6	1
ACSM1	3
ACSM2A	1
ACSM2B	1
ACSM3	2
ACSM4	0
ACSM5	2
ACSM6	1
ACSS1	9
ACSS2	8
ACSS3	3
ACTA1	5
ACTA2	66
ACTA2_AS1	0
ACTB	481
ACTBL2	2
ACTC1	0
ACTG1	210
ACTG1P17	1
ACTG1P20	1
ACTG1P4	0
ACTG2	1
ACTL10	3
ACTL6A	5
ACTL6B	2
ACTL7A	0
ACTL7B	0
ACTL8	2
ACTL9	0
ACTN1	33
ACTN1_AS1	0
ACTN2	6
ACTN3	2
ACTN4	170
ACTR10	6
ACTR1A	11
ACTR1B	11
ACTR2	41
ACTR3	29
ACTR3B	2
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2
ACTR5	2
ACTR6	9
ACTR8	22
ACTRT1	0
ACTRT2	5
ACTRT3	0
ACVR1	6
ACVR1B	27
ACVR1C	439
ACVR2A	3
ACVR2B	11
ACVR2B_AS1	0
ACVRL1	4
ACY1	1
ACY3	1
ACYP1	71
ACYP2	2
ADA	6
ADAD1	3
ADAD2	2
ADAL	4
ADAM10	33
ADAM11	7
ADAM12	18
ADAM15	13
ADAM17	10
ADAM18	1
ADAM19	13
ADAM1A	3
ADAM2	0
ADAM20	1
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	5
ADAM23	2
ADAM28	58
ADAM29	1
ADAM30	1
ADAM32	1
ADAM33	1
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	23
ADAM9	21
ADAMDEC1	2
ADAMTS1	116
ADAMTS10	5
ADAMTS12	5
ADAMTS13	8
ADAMTS14	24
ADAMTS15	19
ADAMTS16	3
ADAMTS17	5
ADAMTS18	7
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	5
ADAMTS20	2
ADAMTS3	5
ADAMTS4	1
ADAMTS5	8
ADAMTS6	3
ADAMTS7	2
ADAMTS7P1	4
ADAMTS8	2
ADAMTS9	1
ADAMTS9_AS1	2
ADAMTS9_AS2	1
ADAMTSL1	140
ADAMTSL2	5
ADAMTSL3	8
ADAMTSL4	52
ADAMTSL4_AS1	4
ADAMTSL5	1
ADAP1	23
ADAP2	1
ADAR	187
ADARB1	12
ADARB2	28
ADARB2_AS1	0
ADAT1	4
ADAT2	3
ADAT3	8
ADCK1	44
ADCK2	797
ADCK3	42
ADCK4	17
ADCK5	8
ADCY1	7
ADCY10	5
ADCY10P1	7
ADCY2	12
ADCY3	5
ADCY4	9
ADCY5	31
ADCY6	11
ADCY7	16
ADCY8	20
ADCY9	29
ADCYAP1	1
ADCYAP1R1	1
ADD1	74
ADD2	6
ADD3	17
ADD3_AS1	0
ADGB	75
ADGRA1	4
ADGRA1_AS1	2
ADGRA2	7
ADGRA3	6
ADGRB1	8
