	gene_id_WB34_
A1BG	10
A1BG_AS1	9
A1CF	71
A2M	93
A2M_AS1	12
A2ML1	117
A2MP1	16
A3GALT2	14
A4GALT	21
A4GNT	31
AA06	13
AAAS	62
AACS	95
AACSP1	35
AADAC	10
AADACL2	9
AADACL2_AS1	5
AADACL3	40
AADACL4	22
AADACP1	9
AADAT	26
AAED1	13
AAGAB	60
AAK1	312
AAMDC	13
AAMP	49
AANAT	62
AAR2	40
AARD	13
AARS	103
AARS2	102
AARSD1	1
AASDH	52
AASDHPPT	20
AASS	62
AATBC	49
AATF	90
AATK	72
AATK_AS1	10
ABALON	26
ABAT	110
ABCA1	226
ABCA10	49
ABCA11P	7
ABCA12	103
ABCA13	155
ABCA17P	67
ABCA2	152
ABCA3	119
ABCA4	195
ABCA5	74
ABCA6	73
ABCA7	215
ABCA8	75
ABCA9	64
ABCA9_AS1	6
ABCB1	55
ABCB10	93
ABCB11	40
ABCB4	59
ABCB5	72
ABCB6	80
ABCB7	47
ABCB8	117
ABCB9	60
ABCC1	224
ABCC10	148
ABCC11	111
ABCC12	125
ABCC13	27
ABCC2	99
ABCC3	158
ABCC4	159
ABCC5	175
ABCC5_AS1	9
ABCC6	116
ABCC6P1	37
ABCC6P2	2
ABCC8	145
ABCC9	85
ABCD1	38
ABCD2	44
ABCD3	41
ABCD4	100
ABCE1	35
ABCF1	143
ABCF2	137
ABCF3	90
ABCG1	117
ABCG2	70
ABCG4	71
ABCG5	49
ABCG8	35
ABHD1	39
ABHD10	31
ABHD11	18
ABHD11_AS1	8
ABHD12	44
ABHD12B	35
ABHD13	49
ABHD14A	22
ABHD14A_ACY1	0
ABHD14B	48
ABHD15	28
ABHD16A	137
ABHD16B	10
ABHD17A	52
ABHD17B	22
ABHD17C	14
ABHD2	204
ABHD3	24
ABHD4	51
ABHD5	52
ABHD6	34
ABHD8	29
ABI1	114
ABI2	71
ABI3	53
ABI3BP	67
ABL1	100
ABL2	140
ABLIM1	209
ABLIM2	86
ABLIM3	122
ABO	36
ABR	187
ABRA	21
ABRACL	16
ABT1	31
ABTB1	124
ABTB2	78
ACAA1	77
ACAA2	29
ACACA	229
ACACB	237
ACAD10	114
ACAD11	2
ACAD8	45
ACAD9	84
ACADL	17
ACADM	40
ACADS	40
ACADSB	74
ACADVL	174
ACAN	161
ACAP1	185
ACAP2	140
ACAP3	70
ACAT1	27
ACAT2	33
ACBD3	56
ACBD4	50
ACBD5	55
ACBD6	37
ACBD7	35
ACCS	70
ACCSL	52
ACD	32
ACE	96
ACE2	33
ACER1	27
ACER2	50
ACER3	74
ACHE	56
ACIN1	258
ACKR1	19
ACKR2	20
ACKR3	26
ACKR4	12
ACLY	206
ACMSD	27
ACO1	55
ACO2	90
ACOT1	7
ACOT11	65
ACOT12	29
ACOT13	45
ACOT2	35
ACOT4	18
ACOT6	20
ACOT7	55
ACOT8	26
ACOT9	42
ACOX1	131
ACOX2	40
ACOX3	80
ACOXL	45
ACP1	61
ACP2	51
ACP5	31
ACP6	36
ACPP	44
ACPT	20
ACR	12
ACRBP	79
ACRC	40
ACRV1	10
ACSBG1	45
ACSBG2	69
ACSF2	74
ACSF3	71
ACSL1	251
ACSL3	75
ACSL4	81
ACSL5	95
ACSL6	102
ACSM1	22
ACSM2A	51
ACSM2B	49
ACSM3	37
ACSM4	28
ACSM5	40
ACSM6	36
ACSS1	60
ACSS2	115
ACSS3	31
ACTA1	12
ACTA2	47
ACTA2_AS1	18
ACTB	2361
ACTBL2	12
ACTC1	36
ACTG1	509
ACTG1P17	10
ACTG1P20	33
ACTG1P4	7
ACTG2	46
ACTL10	19
ACTL6A	40
ACTL6B	34
ACTL7A	9
ACTL7B	8
ACTL8	25
ACTL9	3
ACTN1	174
ACTN1_AS1	5
ACTN2	71
ACTN3	64
ACTN4	116
ACTR10	49
ACTR1A	100
ACTR1B	67
ACTR2	122
ACTR3	175
ACTR3B	31
ACTR3BP2	13
ACTR3BP5	14
ACTR3C	23
ACTR5	44
ACTR6	40
ACTR8	68
ACTRT1	7
ACTRT2	25
ACTRT3	12
ACVR1	46
ACVR1B	92
ACVR1C	56
ACVR2A	41
ACVR2B	112
ACVR2B_AS1	24
ACVRL1	60
ACY1	3
ACY3	25
ACYP1	14
ACYP2	10
ADA	56
ADAD1	35
ADAD2	20
ADAL	73
ADAM10	89
ADAM11	70
ADAM12	102
ADAM15	99
ADAM17	111
ADAM18	24
ADAM19	218
ADAM1A	44
ADAM2	31
ADAM20	15
ADAM20P1	21
ADAM21	23
ADAM21P1	23
ADAM22	74
ADAM23	76
ADAM28	94
ADAM29	20
ADAM30	18
ADAM32	34
ADAM33	54
ADAM3A	5
ADAM5	14
ADAM6	14
ADAM7	36
ADAM8	163
ADAM9	51
ADAMDEC1	28
ADAMTS1	42
ADAMTS10	112
ADAMTS12	74
ADAMTS13	111
ADAMTS14	100
ADAMTS15	46
ADAMTS16	50
ADAMTS17	94
ADAMTS18	68
ADAMTS19	53
ADAMTS19_AS1	2
ADAMTS2	94
ADAMTS20	44
ADAMTS3	53
ADAMTS4	71
ADAMTS5	68
ADAMTS6	64
ADAMTS7	59
ADAMTS7P1	62
ADAMTS8	49
ADAMTS9	81
ADAMTS9_AS1	28
ADAMTS9_AS2	23
ADAMTSL1	81
ADAMTSL2	53
ADAMTSL3	75
ADAMTSL4	69
ADAMTSL4_AS1	38
ADAMTSL5	52
ADAP1	69
ADAP2	67
ADAR	424
ADARB1	109
ADARB2	72
ADARB2_AS1	14
ADAT1	55
ADAT2	60
ADAT3	7
ADCK1	58
ADCK2	47
ADCK3	72
ADCK4	58
ADCK5	27
ADCY1	110
ADCY10	91
ADCY10P1	57
ADCY2	85
ADCY3	85
ADCY4	115
ADCY5	105
ADCY6	128
ADCY7	229
ADCY8	30
ADCY9	75
ADCYAP1	9
ADCYAP1R1	109
ADD1	209
ADD2	81
ADD3	172
ADD3_AS1	20
ADGB	54
ADGRA1	49
ADGRA1_AS1	4
ADGRA2	84
ADGRA3	46
ADGRB1	86
ADGRB2	102
ADGRB3	47
ADGRD1	74
ADGRE1	81
ADGRE2	88
ADGRE3	53
ADGRE4P	52
ADGRE5	559
ADGRF1	78
ADGRF2	73
ADGRF3	77
ADGRF4	34
ADGRF5	86
ADGRG1	145
ADGRG2	92
ADGRG3	99
ADGRG4	114
ADGRG5	61
ADGRG6	53
ADGRG7	36
ADGRL1	120
ADGRL2	52
ADGRL3	42
ADGRL3_AS1	1
ADGRL4	23
ADGRV1	214
ADH1A	10
ADH1B	30
ADH1C	22
ADH4	21
ADH5	44
ADH6	38
ADH7	14
ADHFE1	26
ADI1	76
ADIG	6
ADIPOQ	27
ADIPOQ_AS1	28
ADIPOR1	1392
ADIPOR2	82
ADIRF	7
ADK	36
ADM	10
ADM2	46
ADM5	16
ADNP	116
ADNP_AS1	17
ADNP2	90
ADO	43
ADORA1	37
ADORA2A	14
ADORA2A_AS1	95
ADORA2B	23
ADORA3	9
ADPGK	85
ADPGK_AS1	28
ADPRH	59
ADPRHL1	32
ADPRHL2	38
ADPRM	18
ADRA1A	24
ADRA1B	16
ADRA1D	17
ADRA2A	23
ADRA2B	25
ADRA2C	9
ADRB1	13
ADRB2	19
ADRB3	24
ADRBK1	166
ADRBK2	165
ADRM1	38
ADSL	72
ADSS	53
ADSSL1	64
ADTRP	33
AEBP1	57
AEBP2	79
AEN	80
AES	93
AFAP1	141
AFAP1_AS1	75
AFAP1L1	88
AFAP1L2	85
AFF1	244
AFF2	141
AFF3	145
AFF4	233
AFG3L1P	78
AFG3L2	58
AFM	21
AFMID	60
AFP	23
AFTPH	70
AGA	19
AGAP1	181
AGAP1_IT1	10
AGAP11	43
AGAP2	104
AGAP2_AS1	3
AGAP3	76
AGAP4	24
AGAP5	33
AGAP6	35
AGAP7P	6
AGAP9	32
AGBL1	65
AGBL1_AS1	6
AGBL2	76
AGBL3	30
AGBL4	49
AGBL4_IT1	9
AGBL5	135
AGBL5_AS1	4
AGER	71
AGFG1	139
AGFG2	97
AGGF1	66
AGK	55
AGL	78
AGMAT	20
