	gene_id_WB26_
ACOX1	441
ACOX2	3
ACOX3	83
ACOXL	6
ACP1	576
ACP2	81
ACP5	137
ACP6	34
ACPP	159
ACPT	6
ACR	0
ACRBP	241
ACRC	57
ACRV1	1
ACSBG1	19
ACSBG2	3
ACSF2	71
ACSF3	188
ACSL1	554
ACSL3	186
ACSL4	474
ACSL5	348
ACSL6	172
ACSM1	9
ACSM2A	0
ACSM2B	0
ACSM3	25
ACSM4	0
ACSM5	2
ACSM6	5
ACSS1	340
ACSS2	121
ACSS3	0
ACTA1	0
ACTA2	50
ACTA2_AS1	27
ACTB	25038
ACTBL2	0
ACTC1	0
ACTG1	6832
ACTG1P17	8
ACTG1P20	23
ACTG1P4	7
ACTG2	0
ACTL10	10
ACTL6A	101
ACTL6B	0
ACTL7A	2
ACTL7B	0
ACTL8	2
ACTL9	0
ACTN1	640
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	1037
ACTR10	265
ACTR1A	468
ACTR1B	267
ACTR2	2698
ACTR3	1928
ACTR3B	61
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	16
ACTR5	56
ACTR6	99
ACTR8	131
ACTRT1	0
ACTRT2	0
ACTRT3	2
ACVR1	113
ACVR1B	127
ACVR1C	12
ACVR2A	172
ACVR2B	128
ACVR2B_AS1	0
ACVRL1	4
ACY1	0
ACY3	1
ACYP1	35
ACYP2	13
ADA	104
ADAD1	1
ADAD2	0
ADAL	176
ADAM10	1125
ADAM11	4
ADAM12	17
ADAM15	253
ADAM17	441
ADAM18	0
ADAM19	565
ADAM1A	58
ADAM2	0
ADAM20	11
ADAM20P1	8
ADAM21	1
ADAM21P1	0
ADAM22	58
ADAM23	15
ADAM28	137
ADAM29	0
ADAM30	0
ADAM32	7
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	1030
ADAM9	101
ADAMDEC1	9
ADAMTS1	17
ADAMTS10	72
ADAMTS12	0
ADAMTS13	5
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	16
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	4
ADAMTS20	0
ADAMTS3	12
ADAMTS4	7
ADAMTS5	40
ADAMTS6	35
ADAMTS7	0
ADAMTS7P1	5
ADAMTS8	4
ADAMTS9	1
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	320
ADAMTSL4_AS1	62
ADAMTSL5	5
ADAP1	227
ADAP2	118
ADAR	2138
ADARB1	175
ADARB2	0
ADARB2_AS1	0
ADAT1	172
ADAT2	70
ADAT3	12
ADCK1	19
ADCK2	78
ADCK3	331
ADCK4	109
ADCK5	53
ADCY1	2
ADCY10	2
ADCY10P1	70
ADCY2	1
ADCY3	58
ADCY4	31
ADCY5	1
ADCY6	12
ADCY7	1945
ADCY8	0
ADCY9	116
ADCYAP1	0
ADCYAP1R1	0
ADD1	1578
ADD2	85
ADD3	1345
ADD3_AS1	4
ADGB	0
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	43
ADGRA3	46
ADGRB1	6
ADGRB2	5
ADGRB3	9
ADGRD1	51
ADGRE1	183
ADGRE2	373
ADGRE3	166
ADGRE4P	52
ADGRE5	1827
ADGRF1	0
ADGRF2	0
ADGRF3	16
ADGRF4	1
ADGRF5	0
ADGRG1	277
ADGRG2	21
ADGRG3	98
ADGRG4	0
ADGRG5	87
ADGRG6	6
ADGRG7	0
ADGRL1	132
ADGRL2	0
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	5
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	1
ADH5	252
ADH6	1
ADH7	0
ADHFE1	37
ADI1	204
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	17058
ADIPOR2	626
ADIRF	10
ADK	134
ADM	14
ADM2	5
ADM5	2
ADNP	772
ADNP_AS1	14
ADNP2	116
ADO	110
ADORA1	2
ADORA2A	4
ADORA2A_AS1	29
ADORA2B	21
ADORA3	4
ADPGK	435
ADPGK_AS1	12
ADPRH	102
ADPRHL1	3
ADPRHL2	99
ADPRM	83
ADRA1A	0
ADRA1B	0
ADRA1D	2
ADRA2A	5
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	226
ADRB3	0
ADRBK1	1454
ADRBK2	738
ADRM1	202
ADSL	244
ADSS	316
ADSSL1	5
ADTRP	32
AEBP1	35
AEBP2	286
AEN	150
AES	574
AFAP1	69
AFAP1_AS1	14
AFAP1L1	4
AFAP1L2	12
AFF1	1927
AFF2	32
AFF3	161
AFF4	734
AFG3L1P	137
AFG3L2	195
AFM	0
AFMID	24
AFP	0
AFTPH	618
AGA	135
AGAP1	57
AGAP1_IT1	0
AGAP11	0
AGAP2	214
AGAP2_AS1	1
AGAP3	138
AGAP4	96
AGAP5	71
AGAP6	98
AGAP7P	36
AGAP9	64
AGBL1	0
AGBL1_AS1	0
AGBL2	18
AGBL3	18
AGBL4	1
AGBL4_IT1	0
AGBL5	108
AGBL5_AS1	0
AGER	119
AGFG1	640
AGFG2	114
AGGF1	573
AGK	173
AGL	164
AGMAT	44
AGMO	0
AGO1	531
AGO2	1020
AGO3	156
AGO4	819
AGPAT1	141
AGPAT2	117
AGPAT3	474
AGPAT4	193
AGPAT4_IT1	28
AGPAT5	127
AGPS	295
AGR2	0
AGR3	0
AGRN	21
AGRP	3
AGT	0
AGTPBP1	1427
AGTR1	1
AGTR2	0
AGTRAP	212
AGXT	0
AGXT2	0
AHCTF1	572
AHCTF1P1	0
AHCY	117
AHCYL1	341
AHCYL2	150
AHDC1	77
AHI1	58
AHNAK	29984
AHNAK2	13
AHR	842
AHRR	17
AHSA1	225
AHSA2	397
AHSG	0
AHSP	331
AICDA	0
AIDA	615
AIF1	810
AIF1L	0
AIFM1	131
AIFM2	14
AIFM3	43
AIG1	111
AIM1	762
AIM1L	22
AIM2	32
AIMP1	146
AIMP2	24
AIP	212
AIPL1	0
AIRE	13
AIRN	12
AJAP1	1
AJUBA	2
AK1	212
AK2	464
AK3	145
AK4	13
AK5	41
AK6	48
AK7	3
AK8	3
AK9	65
AKAP1	105
AKAP10	370
AKAP11	674
AKAP12	21
AKAP13	3770
AKAP14	0
AKAP17A	394
AKAP2	3
AKAP3	2
AKAP4	0
AKAP5	43
AKAP6	16
AKAP7	932
AKAP8	250
AKAP8L	378
AKAP9	1311
AKIP1	39
AKIRIN1	396
AKIRIN2	278
AKNA	2781
AKNAD1	0
AKR1A1	242
AKR1B1	138
AKR1B10	0
AKR1B15	0
AKR1C1	9
AKR1C2	3
AKR1C3	30
AKR1C4	3
AKR1C6P	18
AKR1C8P	6
AKR1D1	0
AKR1E2	141
AKR7A2	82
AKR7A2P1	1
AKR7A3	2
AKR7L	3
AKT1	514
AKT1S1	103
AKT2	673
AKT3	431
AKTIP	138
ALAD	226
ALAS1	138
ALAS2	22010
ALB	0
ALCAM	105
ALDH16A1	217
ALDH18A1	121
ALDH1A1	245
ALDH1A2	1
ALDH1A3	1
ALDH1B1	27
ALDH1L1	0
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	8
ALDH2	539
ALDH3A1	0
ALDH3A2	178
ALDH3B1	193
ALDH3B2	0
ALDH4A1	28
ALDH5A1	634
ALDH6A1	83
ALDH7A1	5
ALDH8A1	5
ALDH9A1	192
ALDOA	1935
ALDOB	2
ALDOC	64
ALG1	81
ALG10	67
ALG10B	59
ALG11	53
ALG12	121
ALG13	485
ALG14	17
ALG1L	0
ALG1L2	2
ALG1L9P	1
ALG2	100
ALG3	49
ALG5	89
ALG6	189
ALG8	101
ALG9	101
ALK	25
ALKBH1	63
ALKBH2	35
ALKBH3	67
ALKBH3_AS1	7
ALKBH4	39
ALKBH5	640
ALKBH6	51
ALKBH7	133
ALKBH8	81
ALLC	0
ALMS1	687
ALMS1_IT1	6
ALMS1P	1
ALOX12	65
ALOX12_AS1	36
ALOX12B	3
ALOX12P2	7
ALOX15	0
ALOX15B	3
ALOX15P1	1
ALOX5	916
ALOX5AP	201
ALOXE3	0
ALPI	0
ALPK1	126
ALPK2	6
ALPK3	10
ALPL	67
ALPP	0
ALPPL2	0
ALS2	136
ALS2CL	80
ALS2CR11	10
ALS2CR12	1134
ALX1	0
ALX3	17
ALX4	1
ALYREF	128
AMACR	0
AMBN	1
AMBP	0
AMBRA1	288
AMD1	654
AMDHD1	6
AMDHD2	103
AMELX	1
AMELY	0
AMER1	71
AMER2	0
AMER3	0
AMFR	749
AMH	2
AMHR2	0
AMICA1	1359
AMIGO1	40
AMIGO2	34
AMIGO3	44
AMMECR1	203
AMMECR1L	121
AMN	2
AMN1	55
AMOT	24
AMOTL1	28
AMOTL2	1
AMPD1	1
AMPD2	783
AMPD3	241
AMPH	18
AMT	41
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	89
AMZ1	7
AMZ2	154
AMZ2P1	20
ANAPC1	351
ANAPC10	85
ANAPC11	105
ANAPC13	92
ANAPC15	42
ANAPC16	632
ANAPC1P1	6
ANAPC2	166
ANAPC4	224
ANAPC5	561
ANAPC7	209
ANG	12
ANGEL1	147
ANGEL2	216
ANGPT1	55
ANGPT2	49
ANGPT4	2
ANGPTL1	33
ANGPTL2	5
ANGPTL3	7
ANGPTL4	7
ANGPTL5	0
ANGPTL6	2
ANGPTL7	9
ANHX	0
ANK1	2342
ANK2	0
ANK3	183
ANKAR	109
ANKDD1A	53
ANKDD1B	9
ANKEF1	20
ANKFN1	0
ANKFY1	622
ANKH	525
ANKHD1	49
ANKHD1_EIF4EBP3	8
ANKIB1	511
ANKK1	0
ANKLE1	23
ANKLE2	362
ANKMY1	111
ANKMY2	71
ANKRA2	125
ANKRD1	1
ANKRD10	431
ANKRD11	779
ANKRD12	1774
ANKRD13A	733
ANKRD13B	3
ANKRD13C	363
ANKRD13D	367
ANKRD16	19
ANKRD17	1223
ANKRD18A	5
ANKRD18B	3
ANKRD18DP	4
ANKRD19P	18
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	6
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	13
ANKRD20A5P	35
ANKRD20A8P	2
ANKRD20A9P	26
ANKRD22	8
ANKRD23	38
ANKRD24	3
ANKRD26	208
ANKRD26P1	1
ANKRD26P3	0
ANKRD27	268
ANKRD28	380
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	4
ANKRD33	0
ANKRD33B	43
ANKRD34A	9
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	5
ANKRD36	463
ANKRD36B	124
ANKRD36BP1	187
ANKRD36BP2	2463
ANKRD36C	374
ANKRD37	1
ANKRD39	33
ANKRD40	156
ANKRD42	67
ANKRD44	1983
ANKRD44_IT1	141
ANKRD45	0
ANKRD46	54
ANKRD49	119
ANKRD50	179
ANKRD52	261
ANKRD53	1
ANKRD54	24
ANKRD55	38
ANKRD6	26
ANKRD60	0
ANKRD61	17
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0
ANKRD9	43
ANKS1A	187
ANKS1B	0
ANKS3	60
ANKS4B	0
ANKS6	48
ANKUB1	1
ANKZF1	268
ANLN	113
ANO1	0
ANO1_AS2	0
ANO10	89
ANO2	8
ANO3	0
ANO4	0
ANO5	14
ANO6	771
ANO7	3
ANO8	53
ANO9	148
ANOS1	0
ANP32A	520
ANP32A_IT1	70
ANP32AP1	0
ANP32B	932
ANP32C	0
ANP32D	0
ANP32E	560
ANPEP	294
ANTXR1	1
ANTXR2	616
ANTXRL	0
ANTXRLP1	94
ANXA1	1431
ANXA10	1
ANXA11	845
ANXA13	0
ANXA2	1270
ANXA2P1	3
ANXA2P2	3
ANXA2P3	0
ANXA2R	108
ANXA3	93
ANXA4	163
ANXA5	673
ANXA6	1404
ANXA7	478
ANXA8	0
ANXA8L1	0
ANXA9	55
AOAH	1367
AOAH_IT1	31
AOC1	3
AOC2	16
AOC3	8
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	77
AP1B1	533
AP1B1P1	0
AP1G1	650
AP1G2	278
AP1M1	342
AP1M2	9
AP1S1	39
AP1S2	854
AP1S3	21
AP2A1	1447
AP2A2	194
AP2B1	1378
AP2M1	1284
AP2S1	348
AP3B1	535
AP3B2	1
AP3D1	598
AP3M1	231
AP3M2	111
AP3S1	183
AP3S2	13
AP4B1	121
AP4B1_AS1	16
AP4E1	203
AP4M1	18
AP4S1	99
AP5B1	713
AP5M1	198
AP5S1	73
AP5Z1	218
APAF1	726
APBA1	11
APBA2	182
APBA3	78
APBB1	162
APBB1IP	624
APBB2	3
APBB3	106
APC	539
APC2	51
APCDD1	5
APCDD1L	6
APCDD1L_AS1	0
APCS	0
APEH	341
APELA	0
APEX1	360
APEX2	56
APH1A	411
APH1B	135
API5	493
APIP	57
APITD1	0
APITD1_CORT	0
APLF	393
APLN	0
APLNR	0
APLP1	2
APLP2	2448
APMAP	380
APOA1	0
APOA1_AS	8
APOA1BP	67
APOA2	13
APOA4	0
APOA5	0
APOB	0
APOBEC1	1
APOBEC2	23
APOBEC3A	51
APOBEC3A_B	0
APOBEC3B	10
APOBEC3B_AS1	0
APOBEC3C	168
APOBEC3D	72
APOBEC3F	95
APOBEC3G	282
APOBEC3H	5
APOBEC4	5
APOBR	1230
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	2
APOD	0
APOE	1
APOF	2
APOH	1
APOL1	137
APOL2	301
APOL3	566
APOL4	12
APOL5	0
APOL6	1232
APOLD1	26
APOM	11
APOO	29
APOOL	155
APOOP5	0
APOPT1	157
APP	640
APPBP2	268
APPL1	358
APPL2	227
APRT	269
APTR	15
APTX	97
AQP1	67
AQP10	61
AQP11	30
AQP12A	0
AQP12B	0
AQP2	0
AQP3	210
AQP4	0
AQP4_AS1	0
AQP5	0
AQP6	0
AQP7	0
AQP7P1	1
AQP7P3	1
AQP8	0
AQP9	220
AQR	527
AR	12
ARAF	292
ARAP1	2399
ARAP2	831
ARAP3	166
ARC	0
ARCN1	520
AREG	0
AREL1	406
ARF1	1658
ARF3	515
ARF4	376
ARF5	190
ARF6	1086
ARFGAP1	202
ARFGAP2	455
ARFGAP3	227
ARFGEF1	922
ARFGEF2	493
ARFGEF3	2
ARFIP1	144
ARFIP2	104
ARFRP1	203
ARG1	65
ARG2	111
ARGFX	0
ARGFXP2	17
ARGLU1	648
ARHGAP1	339
ARHGAP10	135
ARHGAP11A	75
ARHGAP11B	38
ARHGAP12	209
ARHGAP15	571
ARHGAP17	363
ARHGAP18	203
ARHGAP19	105
ARHGAP19_SLIT1	1
ARHGAP20	0
ARHGAP21	298
ARHGAP22	29
ARHGAP23	13
ARHGAP24	104
ARHGAP25	1043
ARHGAP26	1005
ARHGAP26_AS1	34
ARHGAP26_IT1	20
ARHGAP27	732
ARHGAP28	0
ARHGAP29	3
ARHGAP30	2738
ARHGAP31	268
ARHGAP31_AS1	4
ARHGAP32	93
ARHGAP33	21
ARHGAP35	424
ARHGAP36	0
ARHGAP39	2
ARHGAP4	1062
ARHGAP40	0
ARHGAP42	196
ARHGAP44	4
ARHGAP5	492
ARHGAP5_AS1	2
ARHGAP6	67
ARHGAP8	0
ARHGAP9	930
ARHGDIA	411
ARHGDIB	2646
ARHGDIG	0
ARHGEF1	1732
ARHGEF10	35
ARHGEF10L	281
ARHGEF11	386
ARHGEF12	4088
ARHGEF15	0
ARHGEF16	0
ARHGEF17	2
ARHGEF18	871
ARHGEF19	24
ARHGEF2	1198
ARHGEF25	0
ARHGEF26	15
ARHGEF26_AS1	1
ARHGEF28	5
ARHGEF3	700
ARHGEF3_AS1	0
ARHGEF33	4
ARHGEF34P	6
ARHGEF35	5
ARHGEF37	49
ARHGEF38	0
ARHGEF38_IT1	0
ARHGEF39	10
ARHGEF4	13
ARHGEF40	363
ARHGEF5	9
ARHGEF6	912
ARHGEF7	359
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	86
ARHGEF9_IT1	0
ARID1A	1097
ARID1B	587
ARID2	606
ARID3A	145
ARID3B	159
ARID3C	0
ARID4A	475
ARID4B	764
ARID5A	151
ARID5B	414
ARIH1	554
ARIH2	421
ARIH2OS	11
ARL1	131
ARL10	20
ARL11	111
ARL13A	6
ARL13B	115
ARL14	0
ARL14EP	168
ARL14EPL	0
ARL15	151
ARL16	74
ARL17A	100
ARL17B	0
ARL2	29
ARL2_SNX15	0
ARL2BP	188
ARL3	47
ARL4A	1373
ARL4C	1348
ARL4D	2
ARL5A	251
ARL5B	102
ARL5C	0
ARL6	9
ARL6IP1	1869
ARL6IP4	464
ARL6IP5	970
ARL6IP6	136
ARL8A	81
ARL8B	451
ARL9	0
ARMC1	147
ARMC10	86
ARMC12	2
ARMC2	45
ARMC2_AS1	3
ARMC3	32
ARMC4	0
ARMC5	61
ARMC6	126
ARMC7	50
ARMC8	637
ARMC9	5
ARMCX1	7
ARMCX2	18
ARMCX3	195
ARMCX4	47
ARMCX5	44
ARMCX5_GPRASP2	8
ARMCX6	70
ARMS2	0
ARMT1	83
ARNT	457
ARNT2	0
ARNTL	227
ARNTL2	24
ARNTL2_AS1	0
ARPC1A	192
ARPC1B	2063
ARPC2	1612
ARPC3	964
ARPC4	964
ARPC4_TTLL3	1
ARPC5	1320
ARPC5L	95
ARPIN	63
ARPP19	718
ARPP21	0
ARR3	3
ARRB1	923
ARRB2	1256
ARRDC1	199
ARRDC1_AS1	47
ARRDC2	311
ARRDC3	490
ARRDC3_AS1	28
ARRDC4	96
ARRDC5	35
ARSA	146
ARSB	178
ARSD	197
ARSE	0
ARSF	0
ARSG	115
ARSH	0
ARSI	0
ARSJ	2
ARSK	23
ART1	0
ART3	0
ART4	4
ART5	0
ARTN	0
ARV1	70
ARVCF	25
ARX	0
AS3MT	0
ASAH1	1199
ASAH2	0
ASAH2B	1
ASAP1	2179
ASAP1_IT1	36
ASAP1_IT2	14
ASAP2	103
ASAP3	3
ASB1	156
ASB10	0
ASB11	0
ASB12	0
ASB13	71
ASB14	21
ASB15	0
ASB16	10
ASB16_AS1	46
ASB17	0
ASB18	0
ASB2	12
ASB3	35
ASB4	0
ASB5	0
ASB6	109
ASB7	145
ASB8	204
ASB9	0
ASB9P1	1
ASCC1	59
ASCC2	3465
ASCC3	542
ASCL1	0
ASCL2	21
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	211
ASF1B	26
ASGR1	76
ASGR2	63
ASH1L	1453
ASH1L_AS1	47
ASH2L	1332
ASIC1	1
ASIC2	0
ASIC3	6
ASIC4	1
ASIC5	0
ASIP	1
ASL	106
ASMT	1
ASMTL	104
ASMTL_AS1	32
ASNA1	231
ASNS	74
ASNSD1	187
ASPA	0
ASPDH	10
ASPG	0
ASPH	196
ASPHD1	0
ASPHD2	50
ASPM	189
ASPN	17
ASPRV1	30
ASPSCR1	81
ASRGL1	46
ASS1	1
ASTE1	98
ASTL	14
ASTN1	0
ASTN2	21
ASTN2_AS1	8
ASUN	126
ASXL1	710
ASXL2	684
ASXL3	0
ASZ1	0
ATAD1	208
ATAD2	841
ATAD2B	1080
ATAD3A	39
ATAD3B	90
ATAD3C	2
ATAD5	625
ATAT1	10
ATCAY	0
ATE1	268
ATE1_AS1	1
ATF1	186
ATF2	565
ATF3	12
ATF4	802
ATF5	51
ATF6	594
ATF6B	314
ATF7	237
ATF7IP	1566
ATF7IP2	282
ATG10	20
ATG101	82
ATG12	224
ATG13	313
ATG14	262
ATG16L1	254
ATG16L2	1131
ATG2A	420
ATG2B	460
ATG3	502
ATG4A	64
ATG4B	214
ATG4C	125
ATG4D	82
ATG5	195
ATG7	352
ATG9A	375
ATG9B	6
ATHL1	509
ATIC	130
ATL1	26
ATL2	183
ATL3	598
ATM	4004
ATMIN	280
ATN1	72
ATOH1	0
ATOH7	0
ATOH8	14
ATOX1	60
ATP10A	115
ATP10B	4
ATP10D	209
ATP11A	776
ATP11A_AS1	28
ATP11AUN	4
ATP11B	951
ATP11C	241
ATP12A	0
ATP13A1	174
ATP13A2	150
ATP13A3	602
ATP13A4	29
ATP13A4_AS1	0
ATP13A5	0
ATP13A5_AS1	0
ATP1A1	1012
ATP1A1_AS1	19
ATP1A2	0
ATP1A3	22
ATP1A4	0
ATP1B1	10
ATP1B2	39
ATP1B3	246
ATP1B4	0
ATP2A1	11
ATP2A1_AS1	2
ATP2A2	652
ATP2A3	879
ATP2B1	885
ATP2B2	1
ATP2B2_IT2	0
ATP2B3	1
ATP2B4	1329
ATP2C1	366
ATP2C2	13
ATP4A	1
ATP4B	2
ATP5A1	1156
ATP5B	1219
ATP5C1	458
ATP5D	46
ATP5E	32
ATP5EP2	0
ATP5F1	447
ATP5G1	106
ATP5G2	532
ATP5G3	245
ATP5H	293
ATP5I	303
ATP5J	118
ATP5J2	130
ATP5J2_PTCD1	0
ATP5L	756
ATP5L2	0
ATP5O	317
ATP5S	122
ATP5SL	48
ATP6AP1	252
ATP6AP1L	7
ATP6AP2	694
ATP6V0A1	559
ATP6V0A2	206
ATP6V0A4	0
ATP6V0B	567
ATP6V0C	1075
ATP6V0CP3	0
ATP6V0D1	648
ATP6V0D2	0
ATP6V0E1	586
ATP6V0E2	80
ATP6V0E2_AS1	22
ATP6V1A	641
ATP6V1B1	0
ATP6V1B1_AS1	0
ATP6V1B2	1116
ATP6V1C1	294
ATP6V1C2	2
ATP6V1D	270
ATP6V1E1	359
ATP6V1E2	21
ATP6V1F	125
ATP6V1G1	440
ATP6V1G2	8
ATP6V1G2_DDX39B	0
ATP6V1G3	1
ATP6V1H	157
ATP7A	631
ATP7B	35
ATP8A1	572
ATP8A2	6
ATP8B1	178
ATP8B2	909
ATP8B3	8
ATP8B4	165
ATP8B5P	0
ATP9A	73
ATP9B	478
ATPAF1	86
ATPAF2	86
ATPIF1	191
ATR	442
ATRAID	180
ATRIP	104
ATRN	293
ATRNL1	1
ATRX	1238
ATXN1	454
ATXN10	281
ATXN1L	400
ATXN2	477
ATXN2L	450
ATXN3	391
ATXN3L	0
ATXN7	667
ATXN7L1	199
ATXN7L2	13
ATXN7L3	429
ATXN7L3B	448
ATXN8OS	0
AUH	76
AUNIP	1
AUP1	437
AURKA	442
AURKAIP1	161
AURKAPS1	14
AURKB	5
AURKC	3
AUTS2	100
AVEN	36
AVIL	32
AVL9	366
AVP	0
AVPI1	4
AVPR1A	35
AVPR1B	0
AVPR2	31
AWAT1	1
AWAT2	0
AXDND1	4
AXIN1	244
AXIN2	50
AXL	1
AZGP1	0
AZGP1P1	0
AZI2	231
AZIN1	730
AZIN1_AS1	3
AZIN2	6
AZU1	15
B2M	23042
B3GALNT1	13
B3GALNT2	133
B3GALT1	0
B3GALT2	55
B3GALT4	81
B3GALT5	0
B3GALT5_AS1	0
B3GALT6	72
B3GAT1	26
B3GAT2	0
B3GAT3	126
B3GLCT	69
B3GNT2	105
B3GNT3	0
B3GNT4	2
B3GNT5	37
B3GNT6	0
B3GNT7	14
B3GNT8	73
B3GNT9	21
B3GNTL1	60
B4GALNT1	0
B4GALNT2	0
B4GALNT3	6
B4GALNT4	1
B4GALT1	515
B4GALT1_AS1	3
B4GALT2	8
B4GALT3	274
B4GALT4	53
B4GALT4_AS1	0
B4GALT5	263
B4GALT6	18
B4GALT7	76
B4GAT1	10
B9D1	2
B9D2	28
BAALC	2
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	502
BACE1	119
BACE1_AS	13
BACE2	58
BACH1	1273
BACH1_IT2	31
BACH2	279
BAD	77
BAG1	3321
BAG2	30
BAG3	46
BAG4	206
BAG5	266
BAG6	1973
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	31
BAHD1	178
BAIAP2	50
BAIAP2_AS1	149
BAIAP2L1	25
BAIAP2L2	6
BAIAP3	81
BAK1	165
BAMBI	1
BANCR	0
BANF1	103
BANF2	0
BANK1	245
BANP	335
BAP1	348
BARD1	373
BARHL1	0
BARHL2	0
BARX1	0
BARX2	0
BASP1	366
BASP1P1	0
BATF	46
BATF2	8
BATF3	23
BAX	172
BAZ1A	1040
BAZ1B	692
BAZ2A	1184
BAZ2B	619
BBC3	74
BBIP1	92
BBOX1	0
BBOX1_AS1	0
BBS1	58
BBS10	63
BBS12	15
BBS2	141
BBS4	42
BBS5	6
BBS7	64
BBS9	159
BBX	535
BCAM	28
BCAN	1
BCAP29	142
BCAP31	296
BCAR1	0
BCAR3	8
BCAR4	0
BCAS1	7
BCAS2	94
BCAS3	274
BCAS4	33
BCAT1	76
