	gene_id_NPS_292_R1_
A1BG	11
A1BG_AS1	14
A1CF	3
A2M	23
A2M_AS1	5
A2ML1	1
A2MP1	0
A3GALT2	0
A4GALT	77
A4GNT	0
AA06	0
AAAS	43
AACS	85
AACSP1	0
AADAC	3
AADACL2	32
AADACL2_AS1	8
AADACL3	0
AADACL4	0
AADACP1	10
AADAT	8
AAED1	13
AAGAB	92
AAK1	233
AAMDC	8
AAMP	252
AANAT	6
AAR2	34
AARD	0
AARS	241
AARS2	20
AARSD1	0
AASDH	20
AASDHPPT	36
AASS	22
AATBC	6
AATF	605
AATK	23
AATK_AS1	0
ABALON	7
ABAT	88
ABCA1	240
ABCA10	30
ABCA11P	2
ABCA12	10
ABCA13	685
ABCA17P	0
ABCA2	48
ABCA3	27
ABCA4	4
ABCA5	147
ABCA6	14
ABCA7	176
ABCA8	0
ABCA9	13
ABCA9_AS1	0
ABCB1	47
ABCB10	24
ABCB11	17
ABCB4	85
ABCB5	0
ABCB6	18
ABCB7	39
ABCB8	34
ABCB9	11
ABCC1	195
ABCC10	58
ABCC11	0
ABCC12	0
ABCC13	9
ABCC2	8
ABCC3	13
ABCC4	16
ABCC5	132
ABCC5_AS1	0
ABCC6	30
ABCC6P1	0
ABCC6P2	1
ABCC8	1
ABCC9	7
ABCD1	163
ABCD2	10
ABCD3	85
ABCD4	47
ABCE1	53
ABCF1	931
ABCF2	104
ABCF3	126
ABCG1	100
ABCG2	1
ABCG4	0
ABCG5	0
ABCG8	2
ABHD1	4
ABHD10	56
ABHD11	64
ABHD11_AS1	24
ABHD12	32
ABHD12B	12
ABHD13	64
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	23
ABHD15	17
ABHD16A	55
ABHD16B	2
ABHD17A	41
ABHD17B	109
ABHD17C	16
ABHD2	227
ABHD3	33
ABHD4	4
ABHD5	48
ABHD6	29
ABHD8	1
ABI1	474
ABI2	106
ABI3	93
ABI3BP	1
ABL1	94
ABL2	114
ABLIM1	378
ABLIM2	2
ABLIM3	28
ABO	9
ABR	247
ABRA	7
ABRACL	47
ABT1	75
ABTB1	35
ABTB2	35
ACAA1	33
ACAA2	20
ACACA	158
ACACB	76
ACAD10	37
ACAD11	0
ACAD8	30
ACAD9	48
ACADL	1
ACADM	100
ACADS	6
ACADSB	22
ACADVL	184
ACAN	1
ACAP1	128
ACAP2	245
ACAP3	59
ACAT1	46
ACAT2	10
ACBD3	1039
ACBD4	25
ACBD5	171
ACBD6	71
ACBD7	23
ACCS	16
ACCSL	0
ACD	27
ACE	10
ACE2	12
ACER1	0
ACER2	13
ACER3	31
ACHE	9
ACIN1	2268
ACKR1	0
ACKR2	3
ACKR3	7
ACKR4	7
ACLY	243
ACMSD	5
ACO1	64
ACO2	89
ACOT1	2
ACOT11	25
ACOT12	0
ACOT13	86
ACOT2	18
ACOT4	0
ACOT6	0
ACOT7	9
ACOT8	22
ACOT9	74
ACOX1	50
ACOX2	0
ACOX3	31
ACOXL	0
ACP1	65
ACP2	73
ACP5	26
ACP6	11
ACPP	2
ACPT	1
ACR	0
ACRBP	12
ACRC	29
ACRV1	0
ACSBG1	11
ACSBG2	0
ACSF2	19
ACSF3	52
ACSL1	195
ACSL3	186
ACSL4	95
ACSL5	74
ACSL6	1
ACSM1	7
ACSM2A	0
ACSM2B	0
ACSM3	8
ACSM4	0
ACSM5	0
ACSM6	18
ACSS1	114
ACSS2	37
ACSS3	16
ACTA1	6
ACTA2	43
ACTA2_AS1	7
ACTB	5107
ACTBL2	1
ACTC1	3
ACTG1	1974
ACTG1P17	1
ACTG1P20	14
ACTG1P4	4
ACTG2	0
ACTL10	9
ACTL6A	58
ACTL6B	1
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	224
ACTN1_AS1	0
ACTN2	8
ACTN3	0
ACTN4	1374
ACTR10	28
ACTR1A	61
ACTR1B	43
ACTR2	539
ACTR3	523
ACTR3B	18
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	25
ACTR5	18
ACTR6	54
ACTR8	81
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	50
ACVR1B	95
ACVR1C	787
ACVR2A	23
ACVR2B	33
ACVR2B_AS1	0
ACVRL1	6
ACY1	4
ACY3	10
ACYP1	78
ACYP2	34
ADA	27
ADAD1	0
ADAD2	2
ADAL	3
ADAM10	246
ADAM11	1
ADAM12	72
ADAM15	78
ADAM17	132
ADAM18	0
ADAM19	414
ADAM1A	54
ADAM2	0
ADAM20	8
ADAM20P1	11
ADAM21	3
ADAM21P1	1
ADAM22	3
ADAM23	2
ADAM28	427
ADAM29	0
ADAM30	0
ADAM32	11
ADAM33	2
ADAM3A	0
ADAM5	0
ADAM6	1
ADAM7	0
ADAM8	55
ADAM9	336
ADAMDEC1	22
ADAMTS1	3
ADAMTS10	0
ADAMTS12	2
ADAMTS13	4
ADAMTS14	20
ADAMTS15	5
ADAMTS16	2
ADAMTS17	15
ADAMTS18	10
ADAMTS19	5
ADAMTS19_AS1	0
ADAMTS2	2
ADAMTS20	0
ADAMTS3	0
ADAMTS4	2
ADAMTS5	0
ADAMTS6	17
ADAMTS7	0
ADAMTS7P1	4
ADAMTS8	22
ADAMTS9	21
ADAMTS9_AS1	1
ADAMTS9_AS2	0
ADAMTSL1	34
ADAMTSL2	1
ADAMTSL3	23
ADAMTSL4	76
ADAMTSL4_AS1	13
ADAMTSL5	3
ADAP1	31
ADAP2	16
ADAR	1269
ADARB1	45
ADARB2	9
ADARB2_AS1	0
ADAT1	30
ADAT2	36
ADAT3	2
ADCK1	18
ADCK2	195
ADCK3	32
ADCK4	43
ADCK5	3
ADCY1	1
ADCY10	4
ADCY10P1	25
ADCY2	61
ADCY3	28
ADCY4	5
ADCY5	18
ADCY6	57
ADCY7	134
ADCY8	8
ADCY9	116
ADCYAP1	0
ADCYAP1R1	0
ADD1	580
ADD2	14
ADD3	280
ADD3_AS1	0
ADGB	411
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	12
ADGRA3	20
ADGRB1	3
ADGRB2	9
ADGRB3	0
ADGRD1	0
ADGRE1	5
ADGRE2	66
ADGRE3	3
ADGRE4P	6
ADGRE5	372
ADGRF1	111
ADGRF2	0
ADGRF3	11
ADGRF4	3
ADGRF5	0
ADGRG1	75
ADGRG2	7
ADGRG3	18
ADGRG4	1
ADGRG5	14
ADGRG6	0
ADGRG7	0
ADGRL1	61
ADGRL2	1
ADGRL3	1
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	145
ADH1A	3
ADH1B	3
ADH1C	81
ADH4	2
ADH5	77
ADH6	18
ADH7	93
ADHFE1	15
ADI1	68
ADIG	0
