	gene_id_NPS-432_
A1BG	0
A1BG_AS1	2
A1CF	0
A2M	5
A2M_AS1	0
A2ML1	3
A2MP1	0
A3GALT2	0
A4GALT	15
A4GNT	0
AA06	0
AAAS	18
AACS	42
AACSP1	0
AADAC	0
AADACL2	5
AADACL2_AS1	22
AADACL3	0
AADACL4	0
AADACP1	12
AADAT	14
AAED1	9
AAGAB	51
AAK1	103
AAMDC	7
AAMP	186
AANAT	0
AAR2	14
AARD	0
AARS	119
AARS2	22
AARSD1	1
AASDH	14
AASDHPPT	13
AASS	6
AATBC	4
AATF	299
AATK	9
AATK_AS1	0
ABALON	6
ABAT	42
ABCA1	88
ABCA10	25
ABCA11P	13
ABCA12	0
ABCA13	583
ABCA17P	3
ABCA2	28
ABCA3	7
ABCA4	2
ABCA5	98
ABCA6	17
ABCA7	85
ABCA8	0
ABCA9	13
ABCA9_AS1	0
ABCB1	6
ABCB10	14
ABCB11	6
ABCB4	3
ABCB5	0
ABCB6	6
ABCB7	16
ABCB8	26
ABCB9	0
ABCC1	57
ABCC10	24
ABCC11	0
ABCC12	0
ABCC13	1
ABCC2	3
ABCC3	0
ABCC4	3
ABCC5	107
ABCC5_AS1	0
ABCC6	23
ABCC6P1	0
ABCC6P2	1
ABCC8	0
ABCC9	1
ABCD1	30
ABCD2	9
ABCD3	67
ABCD4	36
ABCE1	24
ABCF1	612
ABCF2	67
ABCF3	50
ABCG1	49
ABCG2	3
ABCG4	0
ABCG5	0
ABCG8	1
ABHD1	0
ABHD10	3
ABHD11	44
ABHD11_AS1	6
ABHD12	7
ABHD12B	16
ABHD13	32
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	3
ABHD15	11
ABHD16A	30
ABHD16B	1
ABHD17A	12
ABHD17B	31
ABHD17C	2
ABHD2	140
ABHD3	11
ABHD4	9
ABHD5	8
ABHD6	38
ABHD8	8
ABI1	172
ABI2	62
ABI3	6
ABI3BP	1
ABL1	58
ABL2	36
ABLIM1	124
ABLIM2	2
ABLIM3	1
ABO	24
ABR	209
ABRA	0
ABRACL	14
ABT1	41
ABTB1	11
ABTB2	10
ACAA1	20
ACAA2	10
ACACA	88
ACACB	136
ACAD10	35
ACAD11	9
ACAD8	29
ACAD9	32
ACADL	4
ACADM	34
ACADS	5
ACADSB	9
ACADVL	107
ACAN	0
ACAP1	21
ACAP2	87
ACAP3	41
ACAT1	26
ACAT2	2
ACBD3	693
ACBD4	5
ACBD5	63
ACBD6	39
ACBD7	50
ACCS	11
ACCSL	0
ACD	9
ACE	1
ACE2	10
ACER1	0
ACER2	1
ACER3	1
ACHE	2
ACIN1	1308
ACKR1	0
ACKR2	2
ACKR3	3
ACKR4	6
ACLY	82
ACMSD	2
ACO1	24
ACO2	110
ACOT1	0
ACOT11	65
ACOT12	0
ACOT13	15
ACOT2	2
ACOT4	0
ACOT6	0
ACOT7	6
ACOT8	6
ACOT9	20
ACOX1	15
ACOX2	0
ACOX3	38
ACOXL	2
ACP1	30
ACP2	7
ACP5	3
ACP6	10
ACPP	0
ACPT	0
ACR	0
ACRBP	11
ACRC	4
ACRV1	0
ACSBG1	15
ACSBG2	1
ACSF2	19
ACSF3	28
ACSL1	15
ACSL3	45
ACSL4	12
ACSL5	31
ACSL6	1
ACSM1	5
ACSM2A	0
ACSM2B	6
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	5
ACSS1	135
ACSS2	21
ACSS3	4
ACTA1	0
ACTA2	14
ACTA2_AS1	0
ACTB	1465
ACTBL2	0
ACTC1	0
ACTG1	726
ACTG1P17	0
ACTG1P20	0
ACTG1P4	5
ACTG2	0
ACTL10	2
ACTL6A	16
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	178
ACTN1_AS1	0
ACTN2	1
ACTN3	0
ACTN4	1084
ACTR10	16
ACTR1A	11
ACTR1B	27
ACTR2	109
ACTR3	67
ACTR3B	9
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	25
ACTR5	6
ACTR6	31
ACTR8	36
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	12
ACVR1B	35
ACVR1C	360
ACVR2A	12
ACVR2B	9
ACVR2B_AS1	2
ACVRL1	2
ACY1	0
ACY3	2
ACYP1	41
ACYP2	6
ADA	0
ADAD1	0
ADAD2	0
ADAL	13
ADAM10	54
ADAM11	0
ADAM12	43
ADAM15	28
ADAM17	48
ADAM18	0
ADAM19	10
ADAM1A	19
ADAM2	0
ADAM20	1
ADAM20P1	1
ADAM21	5
ADAM21P1	0
ADAM22	4
ADAM23	1
ADAM28	65
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	19
ADAM9	74
ADAMDEC1	2
ADAMTS1	1
ADAMTS10	0
ADAMTS12	3
ADAMTS13	0
ADAMTS14	6
ADAMTS15	4
ADAMTS16	1
ADAMTS17	2
ADAMTS18	2
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	1
ADAMTS4	0
ADAMTS5	0
ADAMTS6	2
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	7
ADAMTS9	48
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	24
ADAMTSL2	0
ADAMTSL3	12
ADAMTSL4	23
ADAMTSL4_AS1	4
ADAMTSL5	2
ADAP1	37
ADAP2	13
ADAR	584
ADARB1	16
ADARB2	18
ADARB2_AS1	0
ADAT1	9
ADAT2	5
ADAT3	0
ADCK1	20
ADCK2	100
ADCK3	37
ADCK4	61
ADCK5	10
ADCY1	1
ADCY10	2
ADCY10P1	1
ADCY2	92
ADCY3	8
ADCY4	2
ADCY5	2
ADCY6	24
ADCY7	6
ADCY8	0
ADCY9	89
ADCYAP1	0
ADCYAP1R1	0
ADD1	151
ADD2	0
ADD3	109
ADD3_AS1	1
ADGB	527
ADGRA1	1
ADGRA1_AS1	0
ADGRA2	2
ADGRA3	8
ADGRB1	1
ADGRB2	7
ADGRB3	1
ADGRD1	0
ADGRE1	2
ADGRE2	3
ADGRE3	0
ADGRE4P	0
ADGRE5	176
ADGRF1	43
ADGRF2	0
ADGRF3	12
ADGRF4	1
ADGRF5	0
ADGRG1	49
ADGRG2	0
ADGRG3	3
ADGRG4	0
ADGRG5	0
ADGRG6	0
ADGRG7	0
ADGRL1	35
ADGRL2	5
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	84
ADH1A	0
ADH1B	0
ADH1C	6
ADH4	0
ADH5	31
ADH6	2
ADH7	16
ADHFE1	15
ADI1	22
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	139
ADIPOR2	15
ADIRF	5
ADK	15
ADM	11
ADM2	7
ADM5	2
ADNP	49
ADNP_AS1	1
ADNP2	11
ADO	4
ADORA1	2
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	10
ADORA3	0
ADPGK	18
ADPGK_AS1	0
ADPRH	31
ADPRHL1	4
ADPRHL2	143
ADPRM	1
ADRA1A	2
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	2
ADRA2C	0
ADRB1	30
ADRB2	12
ADRB3	0
ADRBK1	82
ADRBK2	21
ADRM1	83
ADSL	18
ADSS	99
ADSSL1	50
ADTRP	4
AEBP1	1
AEBP2	375
AEN	8
AES	281
AFAP1	24
AFAP1_AS1	1
AFAP1L1	11
AFAP1L2	11
AFF1	316
AFF2	0
AFF3	3
AFF4	166
AFG3L1P	15
AFG3L2	72
AFM	0
AFMID	3
AFP	0
AFTPH	28
AGA	8
AGAP1	100
AGAP1_IT1	14
AGAP11	0
AGAP2	5
AGAP2_AS1	0
AGAP3	94
AGAP4	6
AGAP5	10
AGAP6	10
AGAP7P	0
AGAP9	17
AGBL1	0
AGBL1_AS1	0
AGBL2	279
AGBL3	18
AGBL4	37
AGBL4_IT1	1
AGBL5	97
AGBL5_AS1	2
AGER	11
AGFG1	33
AGFG2	15
AGGF1	59
AGK	20
AGL	12
AGMAT	3
AGMO	0
AGO1	35
AGO2	65
AGO3	31
AGO4	22
AGPAT1	9
AGPAT2	11
AGPAT3	74
AGPAT4	13
AGPAT4_IT1	4
AGPAT5	20
AGPS	45
AGR2	69
AGR3	32
AGRN	333
AGRP	0
AGT	4
AGTPBP1	13
AGTR1	0
AGTR2	0
AGTRAP	24
AGXT	0
AGXT2	0
AHCTF1	47
AHCTF1P1	0
AHCY	7
AHCYL1	62
