	gene_id_NP30_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	9
A2M_AS1	0
A2ML1	1
A2MP1	0
A3GALT2	1
A4GALT	71
A4GNT	0
AA06	0
AAAS	8
AACS	36
AACSP1	14
AADAC	1
AADACL2	3
AADACL2_AS1	2
AADACL3	0
AADACL4	0
AADACP1	1
AADAT	1
AAED1	1
AAGAB	14
AAK1	54
AAMDC	6
AAMP	104
AANAT	1
AAR2	13
AARD	0
AARS	26
AARS2	15
AARSD1	0
AASDH	3
AASDHPPT	7
AASS	8
AATBC	11
AATF	84
AATK	28
AATK_AS1	1
ABALON	3
ABAT	20
ABCA1	58
ABCA10	0
ABCA11P	1
ABCA12	8
ABCA13	469
ABCA17P	5
ABCA2	27
ABCA3	44
ABCA4	6
ABCA5	10
ABCA6	0
ABCA7	147
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	7
ABCB10	7
ABCB11	19
ABCB4	10
ABCB5	2
ABCB6	17
ABCB7	3
ABCB8	35
ABCB9	4
ABCC1	64
ABCC10	18
ABCC11	1
ABCC12	0
ABCC13	1
ABCC2	4
ABCC3	22
ABCC4	13
ABCC5	46
ABCC5_AS1	0
ABCC6	16
ABCC6P1	0
ABCC6P2	0
ABCC8	1
ABCC9	1
ABCD1	27
ABCD2	2
ABCD3	37
ABCD4	23
ABCE1	1
ABCF1	90
ABCF2	9
ABCF3	43
ABCG1	31
ABCG2	2
ABCG4	1
ABCG5	1
ABCG8	1
ABHD1	3
ABHD10	1
ABHD11	50
ABHD11_AS1	6
ABHD12	29
ABHD12B	5
ABHD13	19
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	5
ABHD15	14
ABHD16A	14
ABHD16B	4
ABHD17A	8
ABHD17B	8
ABHD17C	19
ABHD2	124
ABHD3	24
ABHD4	11
ABHD5	17
ABHD6	4
ABHD8	4
ABI1	37
ABI2	20
ABI3	15
ABI3BP	0
ABL1	82
ABL2	19
ABLIM1	106
ABLIM2	9
ABLIM3	5
ABO	10
ABR	118
ABRA	2
ABRACL	4
ABT1	4
ABTB1	46
ABTB2	13
ACAA1	33
ACAA2	5
ACACA	32
ACACB	43
ACAD10	77
ACAD11	0
ACAD8	45
ACAD9	22
ACADL	0
ACADM	8
ACADS	7
ACADSB	6
ACADVL	109
ACAN	0
ACAP1	8
ACAP2	26
ACAP3	56
ACAT1	7
ACAT2	2
ACBD3	274
ACBD4	9
ACBD5	30
ACBD6	9
ACBD7	15
ACCS	14
ACCSL	0
ACD	7
ACE	38
ACE2	3
ACER1	0
ACER2	5
ACER3	13
ACHE	6
ACIN1	289
ACKR1	0
ACKR2	3
ACKR3	2
ACKR4	1
ACLY	29
ACMSD	0
ACO1	8
ACO2	44
ACOT1	1
ACOT11	25
ACOT12	0
ACOT13	11
ACOT2	4
ACOT4	0
ACOT6	0
ACOT7	10
ACOT8	7
ACOT9	16
ACOX1	35
ACOX2	1
ACOX3	46
ACOXL	0
ACP1	5
ACP2	10
ACP5	4
ACP6	16
ACPP	2
ACPT	4
ACR	3
ACRBP	1
ACRC	2
ACRV1	0
ACSBG1	4
ACSBG2	0
ACSF2	18
ACSF3	24
ACSL1	48
ACSL3	13
ACSL4	4
ACSL5	8
ACSL6	0
ACSM1	13
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	28
ACSS2	22
ACSS3	23
ACTA1	2
ACTA2	2
ACTA2_AS1	0
ACTB	695
ACTBL2	3
ACTC1	0
ACTG1	561
ACTG1P17	2
ACTG1P20	1
ACTG1P4	2
ACTG2	0
ACTL10	2
ACTL6A	14
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	3
ACTN1	59
ACTN1_AS1	0
ACTN2	2
ACTN3	2
ACTN4	484
ACTR10	12
ACTR1A	23
ACTR1B	15
ACTR2	49
ACTR3	35
ACTR3B	2
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	8
ACTR6	5
ACTR8	36
ACTRT1	0
ACTRT2	12
ACTRT3	1
ACVR1	5
ACVR1B	21
ACVR1C	1806
ACVR2A	6
ACVR2B	15
ACVR2B_AS1	4
ACVRL1	3
ACY1	1
ACY3	0
ACYP1	11
ACYP2	1
ADA	36
ADAD1	0
ADAD2	1
ADAL	2
ADAM10	49
ADAM11	5
ADAM12	14
ADAM15	31
ADAM17	19
ADAM18	0
ADAM19	10
ADAM1A	4
ADAM2	0
ADAM20	0
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	3
ADAM23	1
ADAM28	20
ADAM29	0
ADAM30	0
ADAM32	1
ADAM33	1
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	28
ADAM9	92
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	2
ADAMTS12	20
ADAMTS13	16
ADAMTS14	7
ADAMTS15	29
ADAMTS16	4
ADAMTS17	6
ADAMTS18	40
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	10
ADAMTS20	1
ADAMTS3	8
ADAMTS4	0
ADAMTS5	2
ADAMTS6	27
ADAMTS7	5
ADAMTS7P1	4
ADAMTS8	20
ADAMTS9	6
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	274
ADAMTSL2	3
ADAMTSL3	27
ADAMTSL4	21
ADAMTSL4_AS1	2
ADAMTSL5	2
ADAP1	12
ADAP2	2
ADAR	103
ADARB1	7
ADARB2	17
ADARB2_AS1	1
ADAT1	3
ADAT2	3
ADAT3	5
ADCK1	33
ADCK2	16
ADCK3	19
ADCK4	26
ADCK5	14
ADCY1	0
ADCY10	3
ADCY10P1	0
ADCY2	19
ADCY3	4
ADCY4	7
ADCY5	30
ADCY6	50
ADCY7	4
ADCY8	5
ADCY9	31
ADCYAP1	0
ADCYAP1R1	1
ADD1	103
ADD2	1
ADD3	28
ADD3_AS1	0
ADGB	34
ADGRA1	8
ADGRA1_AS1	0
ADGRA2	6
ADGRA3	6
ADGRB1	0
ADGRB2	7
ADGRB3	2
ADGRD1	0
ADGRE1	0
ADGRE2	26
ADGRE3	2
ADGRE4P	0
ADGRE5	59
ADGRF1	45
ADGRF2	0
ADGRF3	4
ADGRF4	0
ADGRF5	0
ADGRG1	88
ADGRG2	3
ADGRG3	29
ADGRG4	1
ADGRG5	0
ADGRG6	14
ADGRG7	0
ADGRL1	30
ADGRL2	3
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	1
ADGRV1	17
ADH1A	0
ADH1B	0
ADH1C	72
ADH4	1
ADH5	5
ADH6	9
ADH7	38
ADHFE1	3
ADI1	18
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	26
ADIPOR2	5
ADIRF	14
ADK	8
ADM	8
ADM2	19
ADM5	1
ADNP	24
ADNP_AS1	3
ADNP2	9
ADO	18
ADORA1	56
ADORA2A	1
ADORA2A_AS1	1
ADORA2B	14
ADORA3	0
ADPGK	3
ADPGK_AS1	1
ADPRH	553
ADPRHL1	12
ADPRHL2	44
ADPRM	0
ADRA1A	10
ADRA1B	3
ADRA1D	5
ADRA2A	2
ADRA2B	8
ADRA2C	2
ADRB1	27
ADRB2	4
ADRB3	1
ADRBK1	102
ADRBK2	7
ADRM1	64
ADSL	4
ADSS	56
ADSSL1	19
ADTRP	5
AEBP1	15
AEBP2	379
AEN	5
AES	170
AFAP1	62
AFAP1_AS1	2
AFAP1L1	6
AFAP1L2	3
AFF1	65
AFF2	3
AFF3	3
AFF4	49
AFG3L1P	5
AFG3L2	31
AFM	0
AFMID	4
AFP	0
AFTPH	35
AGA	8
AGAP1	59
AGAP1_IT1	4
AGAP11	1
AGAP2	5
AGAP2_AS1	0
AGAP3	48
AGAP4	2
AGAP5	3
AGAP6	2
AGAP7P	0
AGAP9	2
AGBL1	0
AGBL1_AS1	0
AGBL2	15
AGBL3	5
AGBL4	1
AGBL4_IT1	0
AGBL5	58
AGBL5_AS1	1
AGER	7
AGFG1	14
AGFG2	85
AGGF1	25
AGK	37
AGL	8
AGMAT	9
AGMO	0
AGO1	30
AGO2	18
AGO3	10
AGO4	7
AGPAT1	10
AGPAT2	20
AGPAT3	71
AGPAT4	13
AGPAT4_IT1	5
AGPAT5	5
AGPS	18
AGR2	44
AGR3	4
AGRN	256
AGRP	1
AGT	1
AGTPBP1	5
AGTR1	0
AGTR2	0
AGTRAP	11
AGXT	0
AGXT2	0
AHCTF1	13
AHCTF1P1	0
AHCY	11
AHCYL1	73
AHCYL2	50
AHDC1	64
AHI1	22
AHNAK	1053
AHNAK2	74
AHR	569
AHRR	5
AHSA1	54
AHSA2	96
AHSG	0
AHSP	0
AICDA	0
AIDA	2
AIF1	7
AIF1L	18
AIFM1	20
AIFM2	11
AIFM3	2
AIG1	2
AIM1	62
AIM1L	19
AIM2	0
AIMP1	14
AIMP2	1
AIP	17
AIPL1	1
AIRE	3
AIRN	9
AJAP1	6
AJUBA	9
AK1	45
AK2	15
AK3	8
AK4	2
AK5	2
AK6	0
AK7	118
AK8	21
AK9	142
AKAP1	42
AKAP10	10
AKAP11	13
AKAP12	7
AKAP13	160
AKAP14	11
AKAP17A	154
AKAP2	0
AKAP3	1
AKAP4	1
AKAP5	2
AKAP6	18
AKAP7	0
AKAP8	107
AKAP8L	319
AKAP9	133
AKIP1	5
AKIRIN1	15
AKIRIN2	5
AKNA	146
AKNAD1	0
AKR1A1	99
AKR1B1	18
AKR1B10	10
AKR1B15	0
AKR1C1	13
AKR1C2	56
AKR1C3	7
AKR1C4	0
AKR1C6P	0
AKR1C8P	5
AKR1D1	0
AKR1E2	7
AKR7A2	12
AKR7A2P1	0
AKR7A3	1
AKR7L	3
AKT1	89
AKT1S1	19
AKT2	32
AKT3	8
AKTIP	6
ALAD	27
ALAS1	21
ALAS2	0
ALB	0
ALCAM	318
ALDH16A1	32
ALDH18A1	26
ALDH1A1	477
ALDH1A2	8
ALDH1A3	61
ALDH1B1	5
ALDH1L1	63
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	0
ALDH2	56
ALDH3A1	671
ALDH3A2	77
ALDH3B1	183
ALDH3B2	14
ALDH4A1	6
ALDH5A1	17
ALDH6A1	7
ALDH7A1	18
ALDH8A1	1
ALDH9A1	14
ALDOA	384
ALDOB	0
ALDOC	15
ALG1	3
ALG10	0
ALG10B	2
ALG11	2
ALG12	8
ALG13	20
ALG14	0
ALG1L	5
ALG1L2	1
ALG1L9P	2
ALG2	16
ALG3	7
ALG5	1
ALG6	0
ALG8	2
ALG9	5
ALK	1
ALKBH1	11
ALKBH2	6
ALKBH3	3
ALKBH3_AS1	0
ALKBH4	12
ALKBH5	89
ALKBH6	21
ALKBH7	6
ALKBH8	4
ALLC	0
ALMS1	57
ALMS1_IT1	5
ALMS1P	3
ALOX12	6
ALOX12_AS1	0
ALOX12B	2
ALOX12P2	20
ALOX15	820
ALOX15B	2
ALOX15P1	2
ALOX5	4
ALOX5AP	1
ALOXE3	0
ALPI	1
ALPK1	17
ALPK2	1
ALPK3	22
ALPL	47
ALPP	3
ALPPL2	1
ALS2	12
ALS2CL	153
ALS2CR11	1
ALS2CR12	13
ALX1	0
ALX3	1
ALX4	4
ALYREF	28
AMACR	2
AMBN	0
AMBP	19
AMBRA1	21
AMD1	18
AMDHD1	1
AMDHD2	17
AMELX	0
AMELY	0
AMER1	8
AMER2	0
AMER3	2
AMFR	16
AMH	24
AMHR2	0
AMICA1	15
AMIGO1	0
AMIGO2	5
AMIGO3	3
AMMECR1	6
AMMECR1L	5
AMN	21
AMN1	4
AMOT	26
AMOTL1	5
AMOTL2	16
AMPD1	2
AMPD2	32
AMPD3	46
AMPH	3
AMT	5
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	1
AMZ1	3
AMZ2	10
AMZ2P1	3
ANAPC1	7
ANAPC10	2
ANAPC11	8
ANAPC13	2
ANAPC15	4
ANAPC16	85
ANAPC1P1	0
ANAPC2	51
ANAPC4	12
ANAPC5	22
ANAPC7	20
ANG	1
ANGEL1	5
ANGEL2	16
ANGPT1	2
ANGPT2	2
ANGPT4	0
ANGPTL1	0
ANGPTL2	5
ANGPTL3	1
ANGPTL4	8
ANGPTL5	2
ANGPTL6	1
ANGPTL7	0
ANHX	0
ANK1	9
ANK2	1
ANK3	136
ANKAR	0
ANKDD1A	6
ANKDD1B	25
ANKEF1	2
ANKFN1	5
ANKFY1	43
ANKH	7
ANKHD1	1
ANKHD1_EIF4EBP3	1
ANKIB1	20
ANKK1	5
ANKLE1	6
ANKLE2	35
ANKMY1	54
ANKMY2	6
ANKRA2	12
ANKRD1	0
ANKRD10	13
ANKRD11	235
ANKRD12	37
ANKRD13A	28
ANKRD13B	5
ANKRD13C	13
ANKRD13D	32
ANKRD16	18
ANKRD17	259
ANKRD18A	5
ANKRD18B	11
ANKRD18DP	0
ANKRD19P	2
ANKRD2	2
ANKRD20A1	0
ANKRD20A11P	1
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	2
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	0
ANKRD23	65
ANKRD24	3
ANKRD26	39
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	12
ANKRD28	32
ANKRD29	0
ANKRD30A	2
ANKRD30B	1
ANKRD30BL	2
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	1
ANKRD33	0
ANKRD33B	7
ANKRD34A	2
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	61
ANKRD36	28
ANKRD36B	12
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	82
ANKRD37	2
ANKRD39	6
ANKRD40	20
ANKRD42	72
ANKRD44	5
ANKRD44_IT1	0
ANKRD45	16
ANKRD46	1
ANKRD49	2
ANKRD50	53
ANKRD52	41
ANKRD53	3
ANKRD54	37
ANKRD55	0
ANKRD6	27
ANKRD60	0
ANKRD61	2
ANKRD62	0
ANKRD62P1_PARP4P3	0
ANKRD63	2
ANKRD65	67
ANKRD66	18
ANKRD7	0
ANKRD9	21
ANKS1A	63
ANKS1B	0
ANKS3	14
ANKS4B	0
ANKS6	49
ANKUB1	25
ANKZF1	70
ANLN	1
ANO1	7
ANO1_AS2	0
ANO10	3
ANO2	3
ANO3	0
ANO4	0
ANO5	188
ANO6	10
ANO7	1
ANO8	37
ANO9	32
ANOS1	1
ANP32A	153
ANP32A_IT1	2
ANP32AP1	0
ANP32B	334
ANP32C	1
ANP32D	1
ANP32E	148
ANPEP	63
ANTXR1	27
ANTXR2	9
ANTXRL	0
ANTXRLP1	0
ANXA1	282
ANXA10	0
ANXA11	183
ANXA13	0
ANXA2	103
ANXA2P1	1
ANXA2P2	1
ANXA2P3	0
ANXA2R	3
ANXA3	15
ANXA4	17
ANXA5	23
ANXA6	8
ANXA7	16
ANXA8	0
ANXA8L1	0
ANXA9	6
AOAH	1
AOAH_IT1	1
AOC1	1
AOC2	7
AOC3	0
AOC4P	0
AOX1	4
AOX2P	1
AP1AR	15
AP1B1	84
AP1B1P1	0
AP1G1	44
AP1G2	32
AP1M1	18
AP1M2	17
AP1S1	16
AP1S2	5
AP1S3	24
AP2A1	62
AP2A2	36
AP2B1	65
AP2M1	33
AP2S1	4
AP3B1	483
AP3B2	22
AP3D1	279
AP3M1	3
AP3M2	8
AP3S1	5
AP3S2	0
AP4B1	12
AP4B1_AS1	0
AP4E1	8
AP4M1	11
AP4S1	16
AP5B1	39
AP5M1	4
AP5S1	13
AP5Z1	33
APAF1	8
APBA1	1
APBA2	0
APBA3	7
APBB1	20
APBB1IP	8
APBB2	8
APBB3	13
APC	14
APC2	293
APCDD1	18
APCDD1L	2
APCDD1L_AS1	3
APCS	0
APEH	35
APELA	0
APEX1	70
APEX2	11
APH1A	17
APH1B	1
API5	4
APIP	1
APITD1	0
APITD1_CORT	0
APLF	2
APLN	3
APLNR	1
APLP1	4
APLP2	422
APMAP	7
APOA1	0
APOA1_AS	0
APOA1BP	12
APOA2	0
APOA4	0
APOA5	1
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	3
APOBEC3A_B	0
APOBEC3B	1
APOBEC3B_AS1	0
APOBEC3C	3
APOBEC3D	5
APOBEC3F	23
APOBEC3G	2
APOBEC3H	0
APOBEC4	1
APOBR	60
APOC1	1
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	25
APOE	23
APOF	0
APOH	0
APOL1	552
APOL2	50
APOL3	13
APOL4	4
APOL5	0
APOL6	100
APOLD1	3
APOM	1
APOO	4
APOOL	11
APOOP5	0
APOPT1	4
APP	303
APPBP2	24
APPL1	36
APPL2	14
APRT	20
APTR	7
APTX	2
AQP1	2
AQP10	2
AQP11	2
AQP12A	0
AQP12B	0
AQP2	5
AQP3	808
AQP4	0
AQP4_AS1	6
AQP5	118
AQP6	4
AQP7	9
AQP7P1	2
AQP7P3	0
AQP8	0
AQP9	3
AQR	51
AR	90
ARAF	28
ARAP1	122
ARAP2	8
ARAP3	33
ARC	8
ARCN1	16
AREG	1
AREL1	19
ARF1	75
ARF3	97
ARF4	8
ARF5	15
ARF6	153
ARFGAP1	53
ARFGAP2	35
ARFGAP3	273
ARFGEF1	36
ARFGEF2	47
ARFGEF3	196
ARFIP1	8
ARFIP2	55
ARFRP1	18
ARG1	1
ARG2	5
ARGFX	0
ARGFXP2	2
ARGLU1	349
ARHGAP1	53
ARHGAP10	6
ARHGAP11A	3
ARHGAP11B	0
ARHGAP12	27
ARHGAP15	0
ARHGAP17	14
ARHGAP18	26
ARHGAP19	19
ARHGAP19_SLIT1	0
ARHGAP20	7
ARHGAP21	52
ARHGAP22	9
ARHGAP23	101
ARHGAP24	11
ARHGAP25	6
ARHGAP26	42
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	76
ARHGAP28	0
ARHGAP29	3
ARHGAP30	59
ARHGAP31	7
ARHGAP31_AS1	0
ARHGAP32	77
ARHGAP33	22
ARHGAP35	74
ARHGAP36	8
ARHGAP39	93
ARHGAP4	24
ARHGAP40	0
ARHGAP42	4
ARHGAP44	15
ARHGAP5	80
ARHGAP5_AS1	4
ARHGAP6	18
ARHGAP8	0
ARHGAP9	15
ARHGDIA	107
ARHGDIB	56
ARHGDIG	10
ARHGEF1	104
ARHGEF10	14
ARHGEF10L	51
ARHGEF11	48
ARHGEF12	72
ARHGEF15	7
ARHGEF16	64
ARHGEF17	28
ARHGEF18	106
ARHGEF19	11
ARHGEF2	77
ARHGEF25	0
ARHGEF26	18
ARHGEF26_AS1	0
ARHGEF28	74
ARHGEF3	21
ARHGEF3_AS1	0
ARHGEF33	8
ARHGEF34P	0
ARHGEF35	4
ARHGEF37	38
ARHGEF38	14
ARHGEF38_IT1	2
ARHGEF39	0
ARHGEF4	9
ARHGEF40	17
ARHGEF5	8
ARHGEF6	4
ARHGEF7	25
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	235
ARID1B	85
ARID2	16
ARID3A	7
ARID3B	7
ARID3C	0
ARID4A	22
ARID4B	73
ARID5A	15
ARID5B	35
ARIH1	151
ARIH2	38
ARIH2OS	0
ARL1	22
ARL10	1
ARL11	2
ARL13A	0
ARL13B	7
ARL14	0
ARL14EP	4
ARL14EPL	0
ARL15	1
ARL16	13
ARL17A	0
ARL17B	0
ARL2	1
ARL2_SNX15	0
ARL2BP	9
ARL3	22
ARL4A	5
ARL4C	10
ARL4D	7
ARL5A	5
ARL5B	2
ARL5C	0
ARL6	1
ARL6IP1	33
ARL6IP4	143
ARL6IP5	5
ARL6IP6	12
ARL8A	11
ARL8B	13
ARL9	1
ARMC1	0
ARMC10	5
ARMC12	0
ARMC2	29
ARMC2_AS1	2
ARMC3	23
ARMC4	13
ARMC5	22
ARMC6	11
ARMC7	11
