	gene_id_WB8_
A1BG	0
A1BG_AS1	1
A1CF	0
A2M	28
A2M_AS1	14
A2ML1	0
A2MP1	1
A3GALT2	0
A4GALT	0
A4GNT	0
AA06	0
AAAS	2
AACS	4
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	0
AAED1	5
AAGAB	21
AAK1	59
AAMDC	0
AAMP	21
AANAT	5
AAR2	11
AARD	0
AARS	30
AARS2	2
AARSD1	0
AASDH	10
AASDHPPT	6
AASS	1
AATBC	17
AATF	60
AATK	17
AATK_AS1	0
ABALON	77
ABAT	5
ABCA1	74
ABCA10	1
ABCA11P	0
ABCA12	0
ABCA13	6
ABCA17P	0
ABCA2	34
ABCA3	2
ABCA4	0
ABCA5	6
ABCA6	0
ABCA7	71
ABCA8	0
ABCA9	0
ABCA9_AS1	0
ABCB1	6
ABCB10	90
ABCB11	0
ABCB4	0
ABCB5	1
ABCB6	15
ABCB7	20
ABCB8	6
ABCB9	0
ABCC1	31
ABCC10	6
ABCC11	0
ABCC12	0
ABCC13	86
ABCC2	0
ABCC3	23
ABCC4	344
ABCC5	7
ABCC5_AS1	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	34
ABCD2	0
ABCD3	6
ABCD4	5
ABCE1	11
ABCF1	87
ABCF2	8
ABCF3	30
ABCG1	12
ABCG2	40
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	2
ABHD11	1
ABHD11_AS1	1
ABHD12	2
ABHD12B	0
ABHD13	15
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	11
ABHD15	3
ABHD16A	54
ABHD16B	4
ABHD17A	28
ABHD17B	6
ABHD17C	0
ABHD2	117
ABHD3	13
ABHD4	20
ABHD5	38
ABHD6	0
ABHD8	1
ABI1	77
ABI2	18
ABI3	12
ABI3BP	1
ABL1	9
ABL2	9
ABLIM1	19
ABLIM2	1
ABLIM3	9
ABO	1
ABR	32
ABRA	0
ABRACL	2
ABT1	6
ABTB1	144
ABTB2	38
ACAA1	31
ACAA2	14
ACACA	22
ACACB	5
ACAD10	3
ACAD11	0
ACAD8	1
ACAD9	5
ACADL	0
ACADM	4
ACADS	14
ACADSB	1
ACADVL	115
ACAN	0
ACAP1	51
ACAP2	112
ACAP3	12
ACAT1	7
ACAT2	5
ACBD3	18
ACBD4	0
ACBD5	10
ACBD6	11
ACBD7	1
ACCS	13
ACCSL	0
ACD	0
ACE	0
ACE2	0
ACER1	0
ACER2	3
ACER3	17
ACHE	15
ACIN1	164
ACKR1	10
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	68
ACMSD	0
ACO1	9
ACO2	29
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	6
ACOT2	2
ACOT4	1
ACOT6	0
ACOT7	3
ACOT8	8
ACOT9	39
ACOX1	11
ACOX2	0
ACOX3	0
ACOXL	2
ACP1	133
ACP2	7
ACP5	66
ACP6	3
ACPP	5
ACPT	1
ACR	0
ACRBP	17
ACRC	24
ACRV1	0
ACSBG1	2
ACSBG2	0
ACSF2	2
ACSF3	8
ACSL1	601
ACSL3	50
ACSL4	23
ACSL5	14
ACSL6	73
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	9
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	8
ACSS2	12
ACSS3	0
ACTA1	0
ACTA2	10
ACTA2_AS1	0
ACTB	3973
ACTBL2	0
ACTC1	0
ACTG1	263
ACTG1P17	0
ACTG1P20	1
ACTG1P4	0
ACTG2	0
ACTL10	1
ACTL6A	2
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	140
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	124
ACTR10	37
ACTR1A	43
ACTR1B	1
ACTR2	98
ACTR3	327
ACTR3B	1
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	1
ACTR6	7
ACTR8	12
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	11
ACVR1B	7
ACVR1C	0
ACVR2A	8
ACVR2B	0
ACVR2B_AS1	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	1
ACYP2	0
ADA	9
ADAD1	0
ADAD2	0
ADAL	17
ADAM10	46
ADAM11	0
ADAM12	0
ADAM15	20
ADAM17	75
ADAM18	0
ADAM19	25
ADAM1A	1
ADAM2	0
ADAM20	0
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	1
ADAM28	6
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	206
ADAM9	31
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	3
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	1
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	3
ADAMTS4	0
ADAMTS5	0
ADAMTS6	12
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	85
ADAMTSL4_AS1	15
ADAMTSL5	0
ADAP1	22
ADAP2	19
ADAR	722
ADARB1	10
ADARB2	0
ADARB2_AS1	0
ADAT1	9
ADAT2	4
ADAT3	2
ADCK1	0
ADCK2	4
ADCK3	13
ADCK4	3
ADCK5	1
ADCY1	0
ADCY10	4
ADCY10P1	6
ADCY2	0
ADCY3	6
ADCY4	13
ADCY5	0
ADCY6	1
ADCY7	185
ADCY8	0
ADCY9	6
ADCYAP1	0
ADCYAP1R1	0
ADD1	338
ADD2	8
ADD3	55
ADD3_AS1	0
ADGB	0
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	3
ADGRA3	2
ADGRB1	3
