	gene_id_WB7_
A1BG	2
A1BG_AS1	1
A1CF	0
A2M	81
A2M_AS1	13
A2ML1	0
A2MP1	2
A3GALT2	1
A4GALT	0
A4GNT	0
AA06	0
AAAS	17
AACS	3
AACSP1	1
AADAC	0
AADACL2	1
AADACL2_AS1	0
AADACL3	2
AADACL4	0
AADACP1	0
AADAT	1
AAED1	2
AAGAB	42
AAK1	311
AAMDC	4
AAMP	36
AANAT	3
AAR2	19
AARD	0
AARS	87
AARS2	44
AARSD1	0
AASDH	11
AASDHPPT	14
AASS	9
AATBC	29
AATF	102
AATK	21
AATK_AS1	0
ABALON	32
ABAT	22
ABCA1	149
ABCA10	8
ABCA11P	5
ABCA12	0
ABCA13	7
ABCA17P	3
ABCA2	113
ABCA3	17
ABCA4	1
ABCA5	42
ABCA6	1
ABCA7	190
ABCA8	3
ABCA9	3
ABCA9_AS1	0
ABCB1	12
ABCB10	79
ABCB11	0
ABCB4	5
ABCB5	4
ABCB6	10
ABCB7	28
ABCB8	25
ABCB9	4
ABCC1	127
ABCC10	80
ABCC11	1
ABCC12	0
ABCC13	52
ABCC2	9
ABCC3	80
ABCC4	160
ABCC5	36
ABCC5_AS1	0
ABCC6	6
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	36
ABCD2	20
ABCD3	18
ABCD4	39
ABCE1	27
ABCF1	105
ABCF2	39
ABCF3	60
ABCG1	21
ABCG2	20
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	8
ABHD11	1
ABHD11_AS1	1
ABHD12	8
ABHD12B	2
ABHD13	31
ABHD14A	1
ABHD14A_ACY1	0
ABHD14B	26
ABHD15	25
ABHD16A	58
ABHD16B	18
ABHD17A	95
ABHD17B	10
ABHD17C	2
ABHD2	182
ABHD3	44
ABHD4	47
ABHD5	31
ABHD6	6
ABHD8	9
ABI1	109
ABI2	36
ABI3	50
ABI3BP	1
ABL1	30
ABL2	40
ABLIM1	172
ABLIM2	1
ABLIM3	47
ABO	0
ABR	145
ABRA	7
ABRACL	8
ABT1	30
ABTB1	210
ABTB2	4
ACAA1	67
ACAA2	20
ACACA	38
ACACB	35
ACAD10	36
ACAD11	2
ACAD8	9
ACAD9	33
ACADL	0
ACADM	17
ACADS	11
ACADSB	17
ACADVL	208
ACAN	0
ACAP1	153
ACAP2	176
ACAP3	51
ACAT1	17
ACAT2	2
ACBD3	35
ACBD4	17
ACBD5	25
ACBD6	31
ACBD7	1
ACCS	41
ACCSL	0
ACD	5
ACE	10
ACE2	0
ACER1	0
ACER2	18
ACER3	32
ACHE	34
ACIN1	226
ACKR1	3
ACKR2	2
ACKR3	2
ACKR4	0
ACLY	116
ACMSD	0
ACO1	21
ACO2	55
ACOT1	0
ACOT11	0
ACOT12	3
ACOT13	12
ACOT2	12
ACOT4	0
ACOT6	0
ACOT7	5
ACOT8	17
ACOT9	20
ACOX1	28
ACOX2	0
ACOX3	16
ACOXL	2
ACP1	93
ACP2	14
ACP5	26
ACP6	12
ACPP	9
ACPT	8
ACR	1
ACRBP	17
ACRC	8
ACRV1	1
ACSBG1	1
ACSBG2	1
ACSF2	5
ACSF3	47
ACSL1	236
ACSL3	44
ACSL4	45
ACSL5	70
ACSL6	43
ACSM1	2
ACSM2A	0
ACSM2B	1
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	50
ACSS2	43
ACSS3	1
ACTA1	0
ACTA2	13
ACTA2_AS1	7
ACTB	5783
ACTBL2	0
ACTC1	0
ACTG1	899
ACTG1P17	2
ACTG1P20	7
ACTG1P4	2
ACTG2	0
ACTL10	4
ACTL6A	18
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	161
ACTN1_AS1	0
ACTN2	0
ACTN3	1
ACTN4	208
ACTR10	38
ACTR1A	66
ACTR1B	31
ACTR2	269
ACTR3	274
ACTR3B	11
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	4
ACTR5	18
ACTR6	7
ACTR8	13
ACTRT1	0
ACTRT2	0
ACTRT3	1
ACVR1	24
ACVR1B	25
ACVR1C	6
ACVR2A	23
ACVR2B	20
ACVR2B_AS1	0
ACVRL1	2
ACY1	0
ACY3	0
ACYP1	10
ACYP2	4
ADA	23
ADAD1	0
ADAD2	1
ADAL	11
ADAM10	191
ADAM11	1
ADAM12	9
ADAM15	34
ADAM17	99
ADAM18	1
ADAM19	145
ADAM1A	14
ADAM2	0
ADAM20	0
ADAM20P1	3
ADAM21	1
ADAM21P1	0
ADAM22	8
ADAM23	6
ADAM28	33
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	258
ADAM9	30
ADAMDEC1	0
ADAMTS1	6
ADAMTS10	31
ADAMTS12	0
ADAMTS13	6
ADAMTS14	1
ADAMTS15	0
ADAMTS16	0
ADAMTS17	9
ADAMTS18	0
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	1
ADAMTS20	0
ADAMTS3	1
ADAMTS4	2
ADAMTS5	0
ADAMTS6	13
ADAMTS7	0
ADAMTS7P1	2
ADAMTS8	0
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	1
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	147
ADAMTSL4_AS1	37
ADAMTSL5	2
ADAP1	54
ADAP2	43
ADAR	1251
ADARB1	50
ADARB2	0
ADARB2_AS1	0
ADAT1	30
ADAT2	14
ADAT3	6
ADCK1	5
ADCK2	10
ADCK3	38
ADCK4	18
ADCK5	12
ADCY1	3
ADCY10	1
ADCY10P1	17
ADCY2	2
ADCY3	9
ADCY4	9
ADCY5	1
ADCY6	2
ADCY7	416
ADCY8	0
ADCY9	61
ADCYAP1	1
ADCYAP1R1	1
ADD1	374
ADD2	16
ADD3	201
ADD3_AS1	0
ADGB	1
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	8
ADGRA3	4
ADGRB1	5
ADGRB2	0
ADGRB3	0
ADGRD1	5
ADGRE1	26
ADGRE2	86
ADGRE3	7
ADGRE4P	4
ADGRE5	543
ADGRF1	0
ADGRF2	0
ADGRF3	5
ADGRF4	0
ADGRF5	0
ADGRG1	86
ADGRG2	1
ADGRG3	18
ADGRG4	0
ADGRG5	30
ADGRG6	2
ADGRG7	0
ADGRL1	65
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	2
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	14
ADH6	0
ADH7	0
ADHFE1	17
ADI1	29
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	5452
ADIPOR2	74
ADIRF	2
ADK	21
ADM	15
ADM2	0
ADM5	1
ADNP	104
ADNP_AS1	3
ADNP2	44
ADO	17
ADORA1	0
ADORA2A	11
ADORA2A_AS1	19
ADORA2B	1
ADORA3	0
ADPGK	68
ADPGK_AS1	4
ADPRH	22
ADPRHL1	1
ADPRHL2	17
ADPRM	19
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	1
ADRA2B	4
ADRA2C	0
ADRB1	2
ADRB2	19
ADRB3	0
ADRBK1	314
ADRBK2	114
ADRM1	37
ADSL	38
ADSS	44
ADSSL1	1
ADTRP	8
AEBP1	7
AEBP2	50
AEN	31
AES	139
AFAP1	14
AFAP1_AS1	1
AFAP1L1	0
AFAP1L2	7
AFF1	278
AFF2	3
AFF3	42
AFF4	183
AFG3L1P	28
AFG3L2	43
AFM	0
AFMID	7
AFP	0
AFTPH	85
AGA	20
AGAP1	12
AGAP1_IT1	0
AGAP11	0
AGAP2	46
AGAP2_AS1	1
AGAP3	19
AGAP4	19
AGAP5	9
AGAP6	15
AGAP7P	9
AGAP9	8
AGBL1	1
AGBL1_AS1	0
AGBL2	4
AGBL3	4
AGBL4	0
AGBL4_IT1	0
AGBL5	23
AGBL5_AS1	2
AGER	31
AGFG1	130
AGFG2	20
AGGF1	58
AGK	18
AGL	28
AGMAT	5
AGMO	0
AGO1	100
AGO2	252
AGO3	38
AGO4	95
AGPAT1	43
AGPAT2	13
AGPAT3	174
AGPAT4	54
AGPAT4_IT1	1
AGPAT5	17
AGPS	56
AGR2	0
AGR3	0
AGRN	52
AGRP	1
AGT	0
AGTPBP1	207
AGTR1	0
AGTR2	0
AGTRAP	16
AGXT	0
AGXT2	0
AHCTF1	94
AHCTF1P1	2
AHCY	12
AHCYL1	61
AHCYL2	16
AHDC1	30
AHI1	11
AHNAK	4553
AHNAK2	10
AHR	204
AHRR	0
AHSA1	29
AHSA2	105
AHSG	2
AHSP	108
AICDA	0
AIDA	182
AIF1	86
AIF1L	0
