	gene_id_NP66_R1_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	7
A2M_AS1	1
A2ML1	37
A2MP1	1
A3GALT2	2
A4GALT	93
A4GNT	1
AA06	0
AAAS	12
AACS	46
AACSP1	21
AADAC	0
AADACL2	0
AADACL2_AS1	2
AADACL3	0
AADACL4	2
AADACP1	0
AADAT	4
AAED1	3
AAGAB	14
AAK1	82
AAMDC	3
AAMP	127
AANAT	3
AAR2	13
AARD	0
AARS	25
AARS2	9
AARSD1	1
AASDH	2
AASDHPPT	10
AASS	9
AATBC	10
AATF	140
AATK	57
AATK_AS1	3
ABALON	3
ABAT	23
ABCA1	213
ABCA10	0
ABCA11P	0
ABCA12	28
ABCA13	384
ABCA17P	5
ABCA2	34
ABCA3	122
ABCA4	2
ABCA5	19
ABCA6	2
ABCA7	321
ABCA8	2
ABCA9	0
ABCA9_AS1	0
ABCB1	9
ABCB10	7
ABCB11	10
ABCB4	8
ABCB5	0
ABCB6	10
ABCB7	8
ABCB8	42
ABCB9	7
ABCC1	110
ABCC10	17
ABCC11	2
ABCC12	0
ABCC13	0
ABCC2	5
ABCC3	33
ABCC4	14
ABCC5	73
ABCC5_AS1	0
ABCC6	5
ABCC6P1	0
ABCC6P2	3
ABCC8	2
ABCC9	0
ABCD1	39
ABCD2	1
ABCD3	45
ABCD4	19
ABCE1	6
ABCF1	195
ABCF2	27
ABCF3	57
ABCG1	75
ABCG2	0
ABCG4	2
ABCG5	2
ABCG8	0
ABHD1	0
ABHD10	9
ABHD11	69
ABHD11_AS1	6
ABHD12	27
ABHD12B	4
ABHD13	11
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	6
ABHD15	11
ABHD16A	29
ABHD16B	9
ABHD17A	9
ABHD17B	22
ABHD17C	22
ABHD2	176
ABHD3	22
ABHD4	16
ABHD5	55
ABHD6	4
ABHD8	7
ABI1	65
ABI2	11
ABI3	22
ABI3BP	1
ABL1	73
ABL2	60
ABLIM1	154
ABLIM2	7
ABLIM3	30
ABO	10
ABR	119
ABRA	0
ABRACL	20
ABT1	18
ABTB1	145
ABTB2	44
ACAA1	41
ACAA2	3
ACACA	66
ACACB	26
ACAD10	23
ACAD11	0
ACAD8	37
ACAD9	14
ACADL	1
ACADM	3
ACADS	10
ACADSB	1
ACADVL	206
ACAN	0
ACAP1	17
ACAP2	66
ACAP3	91
ACAT1	4
ACAT2	1
ACBD3	260
ACBD4	12
ACBD5	31
ACBD6	31
ACBD7	3
ACCS	6
ACCSL	0
ACD	6
ACE	35
ACE2	4
ACER1	0
ACER2	7
ACER3	5
ACHE	14
ACIN1	506
ACKR1	0
ACKR2	1
ACKR3	1
ACKR4	2
ACLY	55
ACMSD	0
ACO1	13
ACO2	60
ACOT1	4
ACOT11	25
ACOT12	0
ACOT13	35
ACOT2	8
ACOT4	2
ACOT6	0
ACOT7	15
ACOT8	2
ACOT9	14
ACOX1	46
ACOX2	5
ACOX3	34
ACOXL	1
ACP1	8
ACP2	8
ACP5	9
ACP6	14
ACPP	3
ACPT	0
ACR	4
ACRBP	1
ACRC	8
ACRV1	0
ACSBG1	1
ACSBG2	1
ACSF2	25
ACSF3	24
ACSL1	284
ACSL3	28
ACSL4	11
ACSL5	22
ACSL6	1
ACSM1	12
ACSM2A	0
ACSM2B	1
ACSM3	1
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	18
ACSS2	44
ACSS3	8
ACTA1	0
ACTA2	7
ACTA2_AS1	0
ACTB	1747
ACTBL2	2
ACTC1	7
ACTG1	1203
ACTG1P17	4
ACTG1P20	3
ACTG1P4	3
ACTG2	0
ACTL10	10
ACTL6A	7
ACTL6B	1
ACTL7A	5
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	151
ACTN1_AS1	1
ACTN2	4
ACTN3	4
ACTN4	700
ACTR10	18
ACTR1A	46
ACTR1B	12
ACTR2	116
ACTR3	115
ACTR3B	3
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	4
ACTR5	3
ACTR6	7
ACTR8	61
ACTRT1	0
ACTRT2	2
ACTRT3	3
ACVR1	12
ACVR1B	28
ACVR1C	1792
ACVR2A	4
ACVR2B	14
ACVR2B_AS1	4
ACVRL1	2
ACY1	1
ACY3	2
ACYP1	9
ACYP2	5
ADA	41
ADAD1	0
ADAD2	0
ADAL	3
ADAM10	61
ADAM11	7
ADAM12	16
ADAM15	36
ADAM17	24
ADAM18	0
ADAM19	55
ADAM1A	8
ADAM2	0
ADAM20	1
ADAM20P1	1
ADAM21	0
ADAM21P1	0
ADAM22	3
ADAM23	1
ADAM28	32
ADAM29	0
ADAM30	0
ADAM32	2
ADAM33	3
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	135
ADAM9	223
ADAMDEC1	1
ADAMTS1	90
ADAMTS10	5
ADAMTS12	7
ADAMTS13	15
ADAMTS14	4
ADAMTS15	36
ADAMTS16	7
ADAMTS17	20
ADAMTS18	15
ADAMTS19	3
ADAMTS19_AS1	0
ADAMTS2	6
ADAMTS20	1
ADAMTS3	3
ADAMTS4	3
ADAMTS5	1
ADAMTS6	19
ADAMTS7	3
ADAMTS7P1	5
ADAMTS8	73
ADAMTS9	10
ADAMTS9_AS1	1
ADAMTS9_AS2	0
ADAMTSL1	377
ADAMTSL2	6
ADAMTSL3	23
ADAMTSL4	211
ADAMTSL4_AS1	20
ADAMTSL5	3
ADAP1	30
ADAP2	2
ADAR	172
ADARB1	17
ADARB2	9
ADARB2_AS1	1
ADAT1	9
ADAT2	2
ADAT3	6
ADCK1	38
ADCK2	36
ADCK3	12
ADCK4	20
ADCK5	14
ADCY1	2
ADCY10	6
ADCY10P1	8
ADCY2	11
ADCY3	20
ADCY4	11
ADCY5	69
ADCY6	65
ADCY7	19
ADCY8	2
ADCY9	35
ADCYAP1	2
ADCYAP1R1	2
ADD1	107
ADD2	10
ADD3	45
ADD3_AS1	1
ADGB	35
ADGRA1	2
ADGRA1_AS1	0
ADGRA2	18
ADGRA3	9
ADGRB1	9
ADGRB2	3
ADGRB3	2
ADGRD1	1
ADGRE1	2
ADGRE2	72
ADGRE3	16
ADGRE4P	1
ADGRE5	151
ADGRF1	35
ADGRF2	1
ADGRF3	5
ADGRF4	5
ADGRF5	0
ADGRG1	102
ADGRG2	1
ADGRG3	172
ADGRG4	2
ADGRG5	5
ADGRG6	108
ADGRG7	0
ADGRL1	14
ADGRL2	3
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	10
ADH1A	0
ADH1B	3
ADH1C	86
ADH4	0
ADH5	21
ADH6	2
ADH7	33
ADHFE1	0
ADI1	49
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	52
ADIPOR2	14
ADIRF	58
ADK	9
ADM	81
ADM2	22
ADM5	2
ADNP	28
ADNP_AS1	4
ADNP2	12
ADO	16
ADORA1	56
ADORA2A	2
ADORA2A_AS1	8
ADORA2B	6
ADORA3	1
ADPGK	13
ADPGK_AS1	1
ADPRH	909
ADPRHL1	21
ADPRHL2	36
ADPRM	0
ADRA1A	29
ADRA1B	3
ADRA1D	5
ADRA2A	3
ADRA2B	5
ADRA2C	2
ADRB1	48
ADRB2	9
ADRB3	0
ADRBK1	198
ADRBK2	3
ADRM1	116
ADSL	11
ADSS	51
ADSSL1	12
ADTRP	12
AEBP1	12
AEBP2	340
AEN	10
AES	169
AFAP1	23
AFAP1_AS1	1
AFAP1L1	11
AFAP1L2	17
AFF1	121
AFF2	11
AFF3	4
AFF4	67
AFG3L1P	17
AFG3L2	56
AFM	0
AFMID	17
AFP	0
AFTPH	33
AGA	9
AGAP1	67
AGAP1_IT1	3
AGAP11	3
AGAP2	13
AGAP2_AS1	2
AGAP3	72
AGAP4	2
AGAP5	1
AGAP6	4
AGAP7P	0
AGAP9	2
AGBL1	0
AGBL1_AS1	0
AGBL2	14
AGBL3	3
AGBL4	2
AGBL4_IT1	0
AGBL5	46
AGBL5_AS1	1
AGER	21
AGFG1	23
AGFG2	124
AGGF1	33
AGK	28
AGL	7
AGMAT	4
AGMO	0
AGO1	45
AGO2	52
AGO3	17
AGO4	56
AGPAT1	20
AGPAT2	28
AGPAT3	112
AGPAT4	20
AGPAT4_IT1	1
AGPAT5	5
AGPS	13
AGR2	71
AGR3	0
AGRN	461
AGRP	1
AGT	2
AGTPBP1	15
AGTR1	2
AGTR2	0
AGTRAP	8
AGXT	3
AGXT2	1
AHCTF1	13
AHCTF1P1	0
AHCY	23
AHCYL1	61
AHCYL2	54
AHDC1	70
AHI1	31
AHNAK	1500
AHNAK2	118
AHR	358
AHRR	6
AHSA1	56
AHSA2	56
AHSG	0
AHSP	0
AICDA	3
AIDA	2
AIF1	31
AIF1L	29
AIFM1	24
AIFM2	19
AIFM3	3
AIG1	6
AIM1	96
AIM1L	76
AIM2	10
AIMP1	31
AIMP2	8
AIP	19
AIPL1	0
AIRE	2
AIRN	18
AJAP1	11
AJUBA	23
AK1	61
AK2	23
AK3	20
AK4	2
AK5	4
AK6	0
AK7	48
AK8	15
AK9	80
AKAP1	29
AKAP10	20
AKAP11	16
AKAP12	13
AKAP13	387
AKAP14	5
AKAP17A	149
AKAP2	1
AKAP3	3
AKAP4	0
AKAP5	1
AKAP6	15
AKAP7	0
AKAP8	115
AKAP8L	367
AKAP9	183
AKIP1	10
AKIRIN1	36
AKIRIN2	25
AKNA	176
AKNAD1	0
AKR1A1	93
AKR1B1	63
AKR1B10	34
AKR1B15	2
AKR1C1	35
AKR1C2	58
AKR1C3	13
AKR1C4	0
AKR1C6P	2
AKR1C8P	1
AKR1D1	0
AKR1E2	2
AKR7A2	11
AKR7A2P1	0
AKR7A3	2
AKR7L	1
AKT1	122
AKT1S1	45
AKT2	54
AKT3	0
AKTIP	15
ALAD	30
ALAS1	45
ALAS2	2
ALB	0
ALCAM	382
ALDH16A1	46
ALDH18A1	20
ALDH1A1	511
ALDH1A2	19
ALDH1A3	198
ALDH1B1	2
ALDH1L1	70
ALDH1L1_AS1	0
ALDH1L1_AS2	1
ALDH1L2	0
ALDH2	65
ALDH3A1	727
ALDH3A2	97
ALDH3B1	112
ALDH3B2	39
ALDH4A1	8
ALDH5A1	27
ALDH6A1	3
ALDH7A1	21
ALDH8A1	0
ALDH9A1	10
ALDOA	706
ALDOB	1
ALDOC	26
ALG1	10
ALG10	0
ALG10B	1
ALG11	8
ALG12	11
ALG13	20
ALG14	1
ALG1L	0
ALG1L2	0
ALG1L9P	0
ALG2	18
ALG3	8
ALG5	2
ALG6	1
ALG8	1
ALG9	5
ALK	3
ALKBH1	26
ALKBH2	5
ALKBH3	5
ALKBH3_AS1	0
ALKBH4	16
ALKBH5	92
ALKBH6	7
ALKBH7	9
ALKBH8	3
ALLC	0
ALMS1	52
ALMS1_IT1	3
ALMS1P	2
ALOX12	10
ALOX12_AS1	5
ALOX12B	4
ALOX12P2	23
ALOX15	713
ALOX15B	5
ALOX15P1	1
ALOX5	36
ALOX5AP	10
ALOXE3	2
ALPI	1
ALPK1	28
ALPK2	5
ALPK3	39
ALPL	115
ALPP	0
ALPPL2	4
ALS2	20
ALS2CL	175
ALS2CR11	0
ALS2CR12	13
ALX1	0
ALX3	1
ALX4	4
ALYREF	41
AMACR	3
AMBN	0
AMBP	1
AMBRA1	36
AMD1	53
AMDHD1	0
AMDHD2	23
AMELX	0
AMELY	0
AMER1	15
AMER2	1
AMER3	3
AMFR	42
AMH	24
AMHR2	1
AMICA1	100
AMIGO1	1
AMIGO2	1
AMIGO3	6
AMMECR1	8
AMMECR1L	9
AMN	29
AMN1	0
AMOT	25
AMOTL1	19
AMOTL2	44
AMPD1	1
AMPD2	170
AMPD3	49
AMPH	2
AMT	7
AMTN	3
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	1
AMZ1	1
AMZ2	6
AMZ2P1	8
ANAPC1	6
ANAPC10	0
ANAPC11	19
ANAPC13	6
ANAPC15	1
ANAPC16	58
ANAPC1P1	0
ANAPC2	58
ANAPC4	9
ANAPC5	19
ANAPC7	21
ANG	0
ANGEL1	7
ANGEL2	11
ANGPT1	1
ANGPT2	2
ANGPT4	0
ANGPTL1	1
ANGPTL2	10
ANGPTL3	0
ANGPTL4	12
ANGPTL5	2
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	12
ANK2	7
ANK3	90
ANKAR	0
ANKDD1A	16
ANKDD1B	11
ANKEF1	3
ANKFN1	2
ANKFY1	45
ANKH	8
ANKHD1	3
ANKHD1_EIF4EBP3	3
ANKIB1	39
ANKK1	5
ANKLE1	2
ANKLE2	83
ANKMY1	32
ANKMY2	10
ANKRA2	10
ANKRD1	0
ANKRD10	21
ANKRD11	300
ANKRD12	62
ANKRD13A	54
ANKRD13B	5
ANKRD13C	20
ANKRD13D	41
ANKRD16	6
ANKRD17	393
ANKRD18A	5
ANKRD18B	10
ANKRD18DP	0
ANKRD19P	4
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	3
ANKRD20A12P	0
ANKRD20A19P	4
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	1
ANKRD20A8P	0
ANKRD20A9P	1
ANKRD22	5
ANKRD23	32
ANKRD24	3
ANKRD26	59
ANKRD26P1	1
ANKRD26P3	1
ANKRD27	18
ANKRD28	19
ANKRD29	0
ANKRD30A	1
ANKRD30B	0
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	1
ANKRD33	2
ANKRD33B	12
ANKRD34A	5
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	64
ANKRD36	15
ANKRD36B	5
ANKRD36BP1	1
ANKRD36BP2	1
ANKRD36C	133
ANKRD37	1
ANKRD39	9
ANKRD40	8
ANKRD42	71
ANKRD44	30
ANKRD44_IT1	4
ANKRD45	8
ANKRD46	1
ANKRD49	3
ANKRD50	63
ANKRD52	47
ANKRD53	0
ANKRD54	21
ANKRD55	0
ANKRD6	29
ANKRD60	1
ANKRD61	3
ANKRD62	1
ANKRD62P1_PARP4P3	0
ANKRD63	6
ANKRD65	36
ANKRD66	7
ANKRD7	0
ANKRD9	9
ANKS1A	82
ANKS1B	2
ANKS3	22
ANKS4B	0
ANKS6	32
ANKUB1	3
ANKZF1	65
ANLN	2
ANO1	27
ANO1_AS2	0
ANO10	6
ANO2	5
ANO3	2
ANO4	5
ANO5	142
ANO6	22
ANO7	10
ANO8	65
ANO9	38
ANOS1	0
ANP32A	311
ANP32A_IT1	5
ANP32AP1	1
ANP32B	831
ANP32C	3
ANP32D	0
ANP32E	207
ANPEP	122
ANTXR1	33
ANTXR2	38
ANTXRL	1
ANTXRLP1	0
ANXA1	792
ANXA10	0
ANXA11	281
ANXA13	0
ANXA2	167
ANXA2P1	1
ANXA2P2	0
ANXA2P3	0
ANXA2R	1
ANXA3	22
ANXA4	35
ANXA5	103
ANXA6	6
ANXA7	28
ANXA8	7
ANXA8L1	12
ANXA9	7
AOAH	23
AOAH_IT1	1
AOC1	5
AOC2	10
AOC3	4
AOC4P	1
AOX1	2
AOX2P	0
AP1AR	72
AP1B1	127
AP1B1P1	0
AP1G1	63
AP1G2	28
AP1M1	21
AP1M2	27
AP1S1	23
AP1S2	4
AP1S3	10
AP2A1	69
AP2A2	29
AP2B1	49
AP2M1	81
AP2S1	19
AP3B1	404
AP3B2	37
AP3D1	489
AP3M1	8
AP3M2	12
AP3S1	9
AP3S2	3
AP4B1	20
AP4B1_AS1	0
AP4E1	13
AP4M1	8
AP4S1	7
AP5B1	151
AP5M1	5
AP5S1	4
AP5Z1	48
APAF1	36
APBA1	11
APBA2	4
APBA3	19
APBB1	14
APBB1IP	62
APBB2	10
APBB3	17
APC	25
APC2	790
APCDD1	5
APCDD1L	2
APCDD1L_AS1	1
APCS	0
APEH	73
APELA	0
APEX1	81
APEX2	4
APH1A	26
APH1B	5
API5	9
APIP	0
APITD1	0
APITD1_CORT	0
APLF	3
APLN	2
APLNR	1
APLP1	18
APLP2	695
APMAP	22
APOA1	4
APOA1_AS	0
APOA1BP	17
APOA2	2
APOA4	2
APOA5	1
APOB	1
APOBEC1	0
APOBEC2	1
APOBEC3A	58
APOBEC3A_B	0
APOBEC3B	2
APOBEC3B_AS1	0
APOBEC3C	10
APOBEC3D	11
APOBEC3F	10
APOBEC3G	2
APOBEC3H	0
APOBEC4	6
APOBR	452
APOC1	6
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	2
APOD	13
APOE	81
APOF	0
APOH	0
APOL1	210
APOL2	72
APOL3	23
APOL4	16
APOL5	1
APOL6	82
APOLD1	7
APOM	4
APOO	3
APOOL	10
APOOP5	0
APOPT1	13
APP	598
APPBP2	24
APPL1	13
APPL2	23
APRT	36
APTR	5
APTX	11
AQP1	5
AQP10	5
AQP11	2
AQP12A	0
AQP12B	0
AQP2	7
AQP3	989
AQP4	2
AQP4_AS1	2
AQP5	214
AQP6	5
AQP7	4
AQP7P1	2
AQP7P3	0
AQP8	0
AQP9	124
AQR	102
AR	78
ARAF	51
ARAP1	403
ARAP2	25
ARAP3	82
ARC	9
ARCN1	41
AREG	18
AREL1	36
ARF1	111
ARF3	139
ARF4	18
ARF5	27
ARF6	210
ARFGAP1	89
ARFGAP2	68
ARFGAP3	573
ARFGEF1	68
ARFGEF2	57
ARFGEF3	145
ARFIP1	21
ARFIP2	31
ARFRP1	26
ARG1	0
ARG2	7
ARGFX	0
ARGFXP2	0
ARGLU1	291
ARHGAP1	64
ARHGAP10	8
ARHGAP11A	9
ARHGAP11B	0
ARHGAP12	25
ARHGAP15	3
ARHGAP17	25
ARHGAP18	44
ARHGAP19	29
ARHGAP19_SLIT1	0
ARHGAP20	12
ARHGAP21	91
ARHGAP22	5
ARHGAP23	185
ARHGAP24	15
ARHGAP25	59
ARHGAP26	118
ARHGAP26_AS1	10
ARHGAP26_IT1	0
ARHGAP27	149
ARHGAP28	0
ARHGAP29	8
ARHGAP30	249
ARHGAP31	16
ARHGAP31_AS1	1
ARHGAP32	86
ARHGAP33	7
ARHGAP35	123
ARHGAP36	6
ARHGAP39	55
ARHGAP4	59
ARHGAP40	8
ARHGAP42	3
ARHGAP44	16
ARHGAP5	126
ARHGAP5_AS1	8
ARHGAP6	7
ARHGAP8	4
ARHGAP9	136
ARHGDIA	229
ARHGDIB	135
ARHGDIG	4
ARHGEF1	226
ARHGEF10	11
ARHGEF10L	112
ARHGEF11	96
ARHGEF12	108
ARHGEF15	5
ARHGEF16	77
ARHGEF17	62
ARHGEF18	167
ARHGEF19	12
ARHGEF2	133
ARHGEF25	0
ARHGEF26	17
ARHGEF26_AS1	0
ARHGEF28	74
ARHGEF3	19
ARHGEF3_AS1	1
ARHGEF33	5
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	30
ARHGEF38	5
ARHGEF38_IT1	1
ARHGEF39	1
ARHGEF4	28
ARHGEF40	69
ARHGEF5	18
ARHGEF6	10
ARHGEF7	34
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	6
ARHGEF9_IT1	0
ARID1A	189
ARID1B	134
ARID2	36
ARID3A	18
ARID3B	16
ARID3C	1
ARID4A	42
ARID4B	136
ARID5A	58
ARID5B	82
ARIH1	197
ARIH2	87
ARIH2OS	4
ARL1	17
ARL10	7
ARL11	8
ARL13A	0
ARL13B	7
ARL14	0
ARL14EP	7
ARL14EPL	0
ARL15	0
ARL16	8
ARL17A	1
ARL17B	0
ARL2	2
ARL2_SNX15	0
ARL2BP	4
ARL3	21
ARL4A	36
ARL4C	45
ARL4D	52
ARL5A	10
ARL5B	17
ARL5C	0
ARL6	2
ARL6IP1	53
ARL6IP4	214
ARL6IP5	6
ARL6IP6	12
ARL8A	30
ARL8B	14
ARL9	0
ARMC1	5
ARMC10	2
ARMC12	1
ARMC2	14
ARMC2_AS1	3
ARMC3	30
ARMC4	6
ARMC5	37
ARMC6	16
